nso,en,src_text,trg_text,Cosine_Score
"[ 0.4209265  -0.30877468 -0.14732374 ... -0.03521772  0.12848121
  1.6048564 ]","[ 2.0932467e-03 -2.0482062e-04  4.8137150e-05 ...  1.0729725e-03
  1.5222376e-03  7.8740409e-03]",Merero ye bohlokwa seemong sa bjale1.,Messages1.,0.58871484
"[ 1.3891095  -0.00214782  0.12423792 ...  0.68600124  1.0165622
  2.0066013 ]",[0.02482489 0.00301801 0.00053305 ... 0.02591358 0.0244434  0.04936528],Tshedimo o ya Moragorago ka ga Bolwet i bja Coronavirus (COVID-19),Update on the Coronavirus Disease (COVID-19),0.90386826
"[ 0.66739774 -0.01611915  4.0959215  ...  1.0690944   1.1757596
  2.3116634 ]","[ 0.01382332 -0.00120149  0.05413193 ...  0.0175063   0.03845908
  0.03625802]",Kabinete e amogela go theoga ga palo ya batho bao ba tii edit wego gore ba fetet we ke COVID-19 mo dibekeng t e mmalwa t e di fetilego le dipalopalo t eo di kaonafalago t a batho bao ba folago t eo di hlatloget ego go 87%.,Cabinet welcomes the drop in the number of new confirmed COVID-19 cases over the past few weeks and the improved recovery rate that has increased to 87 percen The number of people requiring admission in our hospitals and the demand for COVID-19 tests have also droppe,0.8245373
"[ 1.3656086  -0.06665269  0.07604103 ...  0.775538    1.096436
  1.123279  ]","[ 0.03173557 -0.00080945 -0.00047541 ...  0.02063251  0.02778406
  0.00434445]",Palo ya batho bao ba nyakago go amogelwa dipetlele le nyakego ya diteko t a COVID-19 le yona e theoget e fas,The recent AG Report also highlighted some irregularities and illegal transactions on the COVID-19 relief package introduced by government to ease economic distress and prevent the spread of the viru,0.72255635
"[ 1.5887996   0.0401482  -0.16392155 ...  0.8962776   1.4020914
  0.61100376]","[ 0.03218671 -0.00080518  0.01177893 ...  0.04932199  0.03444484
  0.02298165]",Kabinete e leboga maAfrika Borwa ka moka ge ba ralokile tema ya bona go obamela dikilet o t a go fokot a diphetet,Cabinet thanks all South Africans for playing their part in adhering to restrictions to flatten the curv We commend the dedication and sacrifice of all health professionals who have been our frontline defence against the viru,0.82282734
"[ 0.6274459   0.0812859  -0.20452169 ...  0.670637    1.0757656
  0.56915885]","[ 0.01121071  0.00028961 -0.00025621 ...  0.04330816  0.03283744
  0.03526191]",Re reta boikgafo le go itima t e nt i ka ba omi ba t a maphelo ba diphrofe enale bao ba,"Cabinet endorses this process, which will contribute towards nation-building and ensure public spaces reflect the constitutional values of a post-colonial and post-apartheid democratic orde The cultural nation building parks will relocate all the historical details that depict colonialism and apartheid artefacts for future generation",0.6874941
"[ 0.9665353  -0.02536647 -0.04706817 ...  0.85221916  0.6515665
  1.4562502 ]","[ 0.01954339 -0.00127494 -0.00020681 ...  0.04088175  0.01448538
  0.04976925]",omilego bjalo ka bao ba bego ba alafa balwet i go lwant ha baerase y A re ageng go lebelo la ditaba t e di hlohlelet ago re t weleng pele go,"Cabinet was briefed on the progress made by the consultative task team led by the Department of Sport, Arts and Culture on the transformation of the heritage landscap The team was to reflect on the current heritage landscape, and how Cabinet responds to the historical and critical values of our Constitutio",0.72729576
"[ 0.9902653   0.04150503 -0.2557553  ...  0.98262304  1.3776284
  0.5957261 ]",[0.01572422 0.01116741 0.00241231 ... 0.01830312 0.04131207 0.01957047],"oma mmogo go dira selo sa maleba ka fao go sa fetogego, go swana le go tlogela sekgoba magareng ga rena le batho ba bangwe, re apareng dimaseke ge re le bathong, re hlapeng diatla ka sesepa le meetse goba re","Let us build on the momentum of this encouraging news and continue to work together to consistently do the right things, such as practising social distancing, wearing a mask when in public, and washing hands with soap and water or using an alcohol-based hand sanitise",0.85145473
"[ 1.1267033   0.3676891  -0.43195537 ...  0.5405515   0.97492224
  0.41457117]","[ 0.02492351  0.02711623 -0.00034529 ...  0.01158579  0.01628516
  0.00793197]",omi eng sanithaesa sa diatla sa go ba le alekhohol,"former Department of Health DG, Dr Precious Matsoso, on her appointment as a panellist in the World Health Organisation Independent Panel for Pandemic Preparedness and Respons",0.6720301
"[ 0.49619877  0.13581716 -0.12677209 ...  0.92774314  1.5890508
  1.9787341 ]","[ 0.01949537 -0.00141748 -0.00035579 ...  0.04951962  0.03810175
  0.04917084]",Kabinete e hlohlelet a batho ka moka ka Afrika Borwa go taonelouta App ya go se lefelwe ya COVID Alert SA Application go Apple App Store goba go Google Pla Kgoro ya Maphelo e tsebagadit e app ye bjalo ka setlabelo se sengwe sa go lemo a maAfrika Borwa ge e le gore ba kopane le motho yo a fetet wego ke COVID-19.,Cabinet encourages all people in South Africa to download the free COVID Alert SA Application from the Apple App Store or Google Pla The Department of Health introduced the app as another tool to alert South Africans if they have been exposed to someone with COVID-19.,0.9023279
