zu,en,src_text,trg_text,Cosine_Score
"[ 1.1051474  -0.2371386   0.08232722 ...  0.8332542   1.2137595
  1.6302137 ]",[0.01012681 0.00148941 0.00329955 ... 0.01225168 0.00839028 0.01552923],"IKhabhinethi labamba umhlangano walo ngoLwesithathu, mhla zingama-24 kuNtulikazi 2019 eTuynhuys eKap","Cabinet met on Wednesday, 24 July 2019 at Tuynhuys in Cape Tow Issues in the environment",0.8443668
"[ 0.48181853 -0.13245678 -0.04942271 ...  0.10733213  0.27789938
  0.4361804 ]","[ 0.0371142  -0.00074501 -0.00080939 ... -0.00445885  0.01018453
  0.00774708]",Izindaba Ezisematheni1.,Bills 1.,0.77687573
"[ 0.21039654  0.00199126 -0.18983804 ...  0.9400524   0.9756304
  0.52106255]","[6.3654096e-03 4.0318272e-03 2.8222032e-05 ... 1.5257919e-02 2.2340208e-02
 7.0105954e-03]","Uguquko lwezomnotho nokwakhiwa kwamathuba omsebenziIKhabhinethi lamukela ukwanda kwentshisekelo yabatshalimali abangase batholakale kanye nabakhona njengamanje, yokuthi bacabange ngokuthi iNingizimu Afrika iyindawo abangakhetha ukutshala imali kuy Izivumelwano zakamuva ezisayinwe nezingase zisayinwe zikuveza kahle lokh Lezi zivumelwano zibandakanya isivumelwano esisayinwe emkhakheni wezimoto (yinkampani yakwa-Ford), owezokukhiqiza amakhemikhali (yinkampani yakwa-BFG Rail) nowezakhi zemboni yezinto ezisebenza ngogesi (yinkampani yakwa-Aberdare) kanye notshalomali olungase lube khona emkhakheni wokulungiswa kwemikhiqizo yezolimo (yinkampani yakwa-PepsiCo).","Economic transformation and job creationCabinet welcomes the increased interest by prospective and current investors to consider South Africa as their preferred investment destinatio Recent actual and possible transactions illustrate this well, and include transactions in the auto sector (Ford), chemical",0.8577808
"[ 0.7411076   0.46416372 -0.01789019 ...  0.6494218   0.5670896
  0.3759263 ]",[0.03737912 0.0026336  0.00600564 ... 0.02563634 0.04760891 0.00504922],Lolu tshalomali luka-PepsiColona luncike kubaninimasheya nezinqubo zokulawul,The Bill provides for the equal treatment of women in pre-Act monogamous and polygamous customary marriage,0.6654061
"[ 0.7049374  -0.01026059  0.41700238 ...  0.43465254  1.149858
  1.283299  ]","[ 0.00562006 -0.00054111  0.01231323 ...  0.01857418  0.03161634
  0.03389562]",Isamba esikhiswe i-PepsiCo esiyizigidigidi ezingama-25 zamarandi sokuthenga i-Pioneer Foods sishayelwe ihlombe elikhulu njengoba kubuyisa ithemba emnothweni waseNingizimu Afrik,(Aberdare) as well as potential investments such as in agro-processing (PepsiCo) this latter one subject to shareholder and regulatory processe PepsiCo s R25 billion offer to acquire Pioneer Foods has been hailed as a clear vote of confidence in the South African econom,0.765041
"[ 0.9270787  -0.0659163   0.25410384 ...  0.38250518  1.1620117
  2.246286  ]","[ 0.0479624  -0.00185979  0.01781973 ...  0.00943571  0.04648441
  0.06003884]","I-Ford njengomkhiqizi wezimoto imemezele izinhlelo zayo zokukhulisa ibhizinisi ezizodala amathuba omsebenzi ayizi-1 200, uma esesifezile isithembiso sakhe sokutshala imali ezigidigidi ezi-3 zamarand Isikhungo sale nkampani esise-Silverton singezele abasebenzi abazokhiqiza ama-Rangers nama-Everest ayizi-168 000 ngonyaka","The automaker Ford announced that its expansion plans will create 1200 jobs, based on implementing a R3 billion investment commitmen The company s Silverton plant has installed capacity to produce up to 168 000 Rangers and Everests annually",0.89234096
"[ 1.0261481  -0.17271315  1.108299   ...  0.8183124   1.2184201
  0.9204034 ]","[-0.00176124 -0.00247108  0.03140217 ...  0.0119642  -0.00086416
  0.02282679]",lesi sibalo singaphezulu ngezimoto eziyizi-44 000 kweso sangaphambi kokutshalwa kwale mal,an increase of 44 000 vehicles prior to the expansion,0.7789276
"[ 0.6186987  -0.17332947 -0.04107183 ...  1.6274322   0.4847313
  0.6364889 ]","[ 2.1266125e-02  1.9077419e-03 -1.8057275e-06 ...  3.5096388e-02
  1.9434698e-02  1.3695746e-02]","Phezu kwalokho, utshalomali lwezigidi ezingama-50 zamarandi olwenziwe yinkampani yezokukhiqiza i-BFG Rail esikhungweni sokukhiqiza sikanokusho e-Gauteng kuzodala isikhungo sokukhiqiza sesimanje esikhiqiza imikhiqizo enhlobonhlobo esinezinqubo zobunjiniyela ezisebenzisa ubuchwepheshe beqophelo eliphezul","Furthermore, the R50 million investment by manufacturing company BFG Rail into an advanced manufacturing facility in Gauteng will result in a state of the art composite manufacturing facility which boasts improved engineering processes using advanced technologies",0.8792745
"[ 1.4972994   0.01979464 -0.14429228 ...  0.37740046  0.56084526
  1.7711179 ]","[ 2.9275505e-02 -1.2432900e-03  3.0662643e-05 ...  1.6695578e-02
  1.1337225e-02  4.5877166e-02]","ENelson Mandela Bay, i-Aberdare Cables imemezele ukungezelwa kwabasebenzi ngokuvulwa kwesikhungo sekhebhula likagesi onamandla, i-High Voltage Power Cable Plant, ngotshalomali lwezigidi eziyi-135 lamarandi futhi kwakheke imisebenzi engama-58 phezu kwemisebenzi engama-429 ekhona kule nkampani njengamanj","In Nelson Mandela Bay, Abedare Cables announced an expansion of its capacity through opening a High-Voltage Power Cable Plant, with an investment of R135 million and create 58 jobs in addition to the 429 jobs at the company s current operations in the are",0.89474094
"[ 0.5761794  -0.04104796  0.2459322  ...  0.7115769   0.7854006
  0.6683456 ]",[0.00441934 0.00320762 0.00951395 ... 0.02216563 0.03199112 0.03381447],"Utshalomali esikhungweni esisha, impahla nasekukhiqizeni okwandisiwe ludala imisebenzi futhi lukhulisa isamba somkhiqizo wasekhaya (i-GDP).","Investments in new plant, equipment and in expanded production creates new jobs and grow the GD The sectors where new production will take place are all within the sectors identified by President Ramaphosa in the State of the Nation Addres",0.7569608
"[ 0.69588655  0.17373887 -0.13170485 ...  0.9873365   1.3905637
  1.0726898 ]","[ 1.5141317e-02 -8.4816376e-05 -3.3365458e-04 ...  3.4589343e-02
  1.4022053e-02  3.1966206e-02]",Imikhakha okuzoba nokukhiqiza okusha kuyo ingaphakathi kwemikhakha ehlonzwe uMongameli Ramaphosa Enkulumweni Echaza Ngesimo Sezwe (i-SoNA).,"The Minister of Agriculture, Land Reform and Rural Development, Ms Thoko Didiza, together with the panel, will hold a separate media briefing to unpack the contents of the repor",0.6822634
"[ 0.63759935 -0.15716948 -0.00644128 ...  1.3329239   1.7920449
  1.2726903 ]",[0.03299084 0.00175514 0.00172102 ... 0.01008605 0.04538511 0.03228724],"INingizimu Afrika ihlinzeka ngethuba eliyinqayizivele lengqalasizinda yezomnotho eseqophelweni eliphezulu, umnotho wezwe elithuthukayo oqubuka ngomfutho futhi uyisango noma ibhuloho lokungena ezwenikazi lase-Afrika elinamazwe aneminotho ekhula ngesivinini esiphezul INingizimu Afrika iphinde ibe ibe yizwe lapho imikhakha emisha yotshalomali enjengomnotho onakekela imvelo, amafutha negesi kanye nokwakhiwa kwemikhumbi kanye nomnotho wasolwandl","South Africa is also a frontier for new sectors of investments such as the green economy, oil and gas shipbuilding and the oceans econom",0.79225683
[0.348063   0.12074996 0.31166837 ... 0.810575   1.0649034  0.52893573],"[ 0.01636449  0.09678078  0.00155001 ... -0.00510725 -0.00335812
  0.00642072]",Umbiko Womhlaba Jikelele woHlelo Oluhlanganisile Lwamazwe Abumbene lwe-HIV ne-AIDS (i-UNAIDS),infections Fighting crime,0.6293162
"[ 0.27847013 -0.06398742  4.89183    ...  1.227129    1.3170084
  2.5898507 ]","[-8.0650119e-05  7.8886916e-04  1.0686445e-01 ...  3.4026951e-02
  3.0570168e-02  6.1779607e-02]","IKhabhinethi likhuthazekile ngenxa yoMbiko Womhlaba Jikelele we-UNAIDS wakamuva, osanda kwethulwa eNingizimu Afrik Ngokwalo mbiko, iNingizimu Afrika iphumelele ukusinciphisa isibalo sabantu abatheleleka yigciwane lesandulela ngculazi (i-HIV) ngabantu abangaphezu kwama-40% saze esabantu ababulawa yizifo ezihambisana nengculazi (i-AIDS) naso sancipha ngama-40% kusukela ngowezi-2010.","Joint United Nations Programme on HIV and AIDS (UNAIDS) Global Report Cabinet is encouraged by the latest UNAIDS Global Report, which was recently launched in South Afric According to the report, South Africa has successfully reduced new HIV infections by more than 40% and AIDS-related deaths by around 40% since 2010.",0.8867811
"[ 0.48085845 -0.05801231  0.26350597 ...  1.140947    0.88614786
  1.1323767 ]","[ 1.7849110e-02  1.4820995e-04 -8.8309796e-05 ...  3.2235604e-02
  2.2372181e-02  1.6873296e-02]",Lo mbiko uwubufakazi bokuthi anemiphumela emihle amasu ethu okulwa ne-HIV ne-AIDS anciphise isibalo sabantu abatheleleka yilesi sifo nawokwelapha abantu asebephila nas,The report confirms our HIV and AIDS interventions strategies reducing new infections and managing patients already living with the disease are yielding positive results Cabinet encourages all South Africans to live a healthy lifestyle to reduce new,0.78095007
"[ 0.36550704 -0.05747887  0.23507757 ...  0.67301214  0.639492
  0.5515252 ]",[0.01112607 0.05244717 0.00366268 ... 0.02726864 0.02825378 0.02322514],IKhabhinethi likhuthaza zonke izakhamizi zaseNingizimu Afrika ukuthi zinakekele impilo yazo ukuze kunciphe isibalo sabantu abatheleleka ngalesi sifo,"Cabinet calls on all sectors of society to oppose any violence, and make a collective effort to reduce the number of sexual offences and attacks on women and children towards the total eradication of these vice Messages 1.",0.7040055
"[ 0.9308143   4.1032505  -0.02576954 ... -0.38202408 -0.23740718
  0.15634835]","[-0.00220688 -0.00060591 -0.00139455 ... -0.0005469   0.00171581
  0.00251652]",Ukulwa nobugebengu,Appointments,0.60707843
"[ 0.7250791   2.5460944  -0.14973146 ...  1.5725657   1.1141433
  0.5572263 ]",[0.01497378 0.05883602 0.00129202 ... 0.03212411 0.02515489 0.01784993],"IKhabhinethi liphinda liqinisekisa ukuzibophezela nokuzinikela kwalo ekwakheni izwe elinezindawo ezihlala abantu bakithi eziphephile nezivikelekil Uma uhulumeni nemiphakathi besebenzisana, singanciphisa umkhokha wobugebengu, futhi sakhe izindawo ezihlala abantu bakithi eziphephile nezinokuthula ezilungele utshalomal","Cabinet reaffirms its conviction and commitment to create a safer and secure environment within our communitie With government and communities working together, we can eradicate the scourge of crime, and create a safe and peaceful environment within our communities that is conducive for investment Various operations undertaken recently by law-enforcement agencies across the country resulted in the arrest of a number of suspects and the recovery of illicit drug South African National Defence Force soldiers have also been deployed in some crime hotspots to support members of the South African Police Service in their concerted effort to bring gang violence and drug trafficking under contro",0.8094597
"[ 0.39216068  2.6637359  -0.01160017 ...  1.320468    0.70060235
  1.0027866 ]","[ 0.03885951 -0.0005206  -0.00024183 ...  0.0298424   0.05270186
  0.03374906]",Imikhankaso eyahlukene esanda kwenziwa yizikhungo zokuqinisekisa ukuthotshelwa komthetho ezweni lonke iholele ekuboshweni kwenqwaba yabasolwa nokutholakala kwezidakamizwa ezingekho emthethwen Amasosha Ombutho Kazwelonke WaseNingizimu Afrika Wezokuvikela (i-SANDF) aphinde atshalwa ezindaweni ezikhungethwe ubugebengu kakhulu ukuze asebenzisane noMbutho Wamaphoyisa aseNingizimu Afrika (i-SAPS) ezinhlelweni zawo zokulawula udlame lwamaqembu ezigebengu nokushushumbiswa kwezidakamizw,"The Proteas national netball team, for their outstanding performance and flying the South African Flag high by reaching the semifinals of the World Cup in Liverpoo Their improvement from position five to four in world rankings is highly commende Also, congratulate Ms Karla Pretorius for being selected and named as the World Cup 2019 Player of the tournamen",0.77019984
"[ 0.5873383   2.280465   -0.14445679 ...  0.6820812   0.7725845
  0.9902382 ]","[ 0.00782474  0.05394171 -0.00018309 ...  0.01300522  0.00597026
  0.02258427]","IKhabhinethi linxusa amalungu omphakathi ukuthi ahlale eqaphile futhi abike ngazo zonke izigameko zobugebengu emaphoyiseni, noma ngabe kuthinteka ban","Cabinet urges members of the community to remain vigilant and report all acts of crime to the police, irrespective of who is involve Cabinet decisions",0.8661728
"[ 0.39207047 -0.22572657 -0.3353854  ...  0.5726221   0.11196823
  0.48716938]","[ 0.00176214 -0.00043908 -0.00014515 ...  0.00241408  0.00539021
 -0.00172328]",Izinqumo ZeKhabhinethi1.,(reappointment).,0.5006755
"[ 0.9372909  -0.23093513 -0.24337214 ...  0.5646568   0.48538983
  0.34686583]","[ 0.02117805 -0.00294475  0.00098967 ...  0.01787204  0.0070215
  0.04213292]",Inqubomgomo Nomhlahlandlela Wenqubomgomo Wokutholakala Kwelayisense Yamagagasi Okusakaza Ngomoya Adingeka Kakhulu,Policy and Policy Direction for the Licensing of the High Demand Spectrum Cabinet approved the Policy and Policy Direction for the Licensing of the High Demand Spectrum after extensive consultations with the sector and the publi,0.74145174
