zu,en,src_text,trg_text,Cosine_Score
"[ 1.0231848  -0.07815997  0.58719116 ...  1.1073866   1.2854023
  1.5508461 ]",[0.00570964 0.00098357 0.01438389 ... 0.01574516 0.00711907 0.03664055],"IKhabhinethi labamba umhlangano walo ngoLwesithathu, mhla ziyi-10 kuMfumfu 2018 e-Tuynhuys eKap Izindaba Ezisematheni1.","Cabinet met on Wednesday, 10 October 2018 at Tuynhuys in Cape Tow Issues in the environment1.",0.8409955
"[ 0.2650177   0.12707183 -0.257748   ...  1.2377869   0.8219722
  0.8494366 ]","[ 0.01881366  0.00498869 -0.00011226 ...  0.04552876  0.053579
  0.01143662]","Umnotho kanye nomkhankaso wotshalomaliIKhabhinethi liyazamukela izinhlelo zikahulumeni zokungenelela eziphathekayo futhi ezinohlonze ezinjengokuzibophezela ekuthengeni imikhiqizo yakuleli, ukuqiniswa kakhudlwana kwemizamo yokukhulisa umthamo wempahla yakuleli ethunyelwa emazweni angaphandle, izinhlelo zokungenelela ochungechungeni lomsebenzi wokulungiswa kwemikhiqizo yezolimo kanye nokweseka amabhizinisi asafufus Lezi zimemezelo ziwumphumela weNgqungquthela Yemisebenzi ethathe izinsuku ezimbili ebibanjwe esikhathini esifushane esedlule, ebibizwe ngaphansi koMkhandlu Kazwelonke Wezokuthuthukiswa Komnotho kanye Nezabasebenzi (i-Nedlac).Umphumela weNgqungquthela Yemisebenzi ulandela isimemezelo soHlelo Lokuvuselela Nokugqugquzela Ukusimama Komnotho, oluhlose ukubuyisa nokuvuselela ukukhula komnotho futhi ludale namathuba omsebenzi adingeka kakhul Usomqulu Wezimayini omusha","Economy and investment drive Cabinet welcomes the practical interventions such as the commitment to buy local products, a more aggressive approach to increasing exports, interventions in agricultural value chains and support for small and medium enterprise",0.8290487
"[ 0.39807323 -0.18170145 -0.07405587 ...  0.8610867   0.68352354
  0.8866841 ]","[ 0.00560264  0.00087231 -0.0002212  ...  0.02365371  0.0227811
  0.01334953]","ophothulwe ngokubonisana nemboni yezimayini, abasebenzi, imiphakathi ethintekile kanye nabanye ababambiqhaza","which was finalised in consultation with the mining industry, labour, affected communities and other stakeholders",0.8844044
"[ 1.0492367  -0.09198    -0.18559952 ...  0.890656    1.8734833
  1.3818823 ]","[ 0.02303917  0.00054369 -0.0002038  ...  0.01535691  0.04746946
  0.04225048]","icacisa izinto ezisemqoka kakhulu okumele zenziwe ukuze kulethwe ukukhula komnotho, ukusimama kanye noguqukIKhabhinethi liyabanxusa bonke ababambiqhaza ukuthi bawucubungule futhi bazame ukuwuqonda uSomqulu Wezimayini ukuze uphothulwe futhi kulethwe uzinzo emkhakheni wezimayin 2.","clarifies the imperatives of growth, sustainability and transformatio Cabinet calls on all stakeholders to engage with the Mining Charter so as to finalise and create stability in the mining secto 2.",0.86825836
"[ 1.1225331   0.03015016 -0.09278137 ...  1.0266653   0.7224248
  0.69679815]","[ 4.5023892e-02 -4.1230817e-04 -6.0275062e-05 ...  1.2426087e-02
  1.4746316e-03  1.9796439e-02]","Ihhovisi loMnyango Wezasekhaya lase-Kokstad kanye nokunikezwa kwamatayitelaNjengoMongameli Cyril Ramaphosa, iKhabhinethi nalo liyawuncoma impela uMnyango Wezasekhaya ngokuvula ngempumelelo ihhovisi lawo lase-Kokstad KwaZulu-Natal UMongameli wavula ngokusemthethweni leli hhovisi loMnyango Wezasekhaya njengengxenye yohlelo lukahulumeni lokwelula ukufinyelela kwezizinda zoMnyango Wezasekhaya ezihlinzeka ngezidingongqangi kubantu ukuze kuhlangatshezwane nesasasa elikhulu eliboniswa yizakhamuzi zakuleli komazisi bekhadi kanye nezinye izincwadNgaphezu kwalokho, uMongameli Ramaphosa wadlulisela amatayitela angaphezu kwama-443 ezandleni zabahlomuli boMklamo Wezindlu wase-Frankli Lokhu kuyingxenye yohlelo lokuvuselela ngenhloso yokuqinisekisa ukuthi abahlomuli bathokozela imihlomulo ephelele yokuba ngabanikazi bezindlu futhi ukuze bakwazi nokufinyelela emakethe yomhlaba ehlelekilIKhabhinethi lithanda futhi ukusebenzisa leli thuba ukukhuthaza izakhamuzi zakuleli ukuthi zihambe ziyolanda omazisi bazo ngokushesha emva kokuthola isaziso esibanxusa ukuthi beze bazobalanda Ukufinyelela esivumelwaneni mayelana nokwabiwa kwamagagasi okusakaza ngomoya IKhabhinethi liyasamukela isivumelwano okufinyelelwe kusona mayelana nodaba olubandakanya isiMemo Sokufakwa Kwezicelo eziqondene nokwabiwa kwamagagasi okusakaza ngomoya afunwa kakhul Lokhu kuhlinzeka ukuqiniseka mayelana nezinqubomgomo emkhakheni wezobuchwepheshe bolwazi nokuxhumana (i-ICT).",Kokstad Home Affairs office and handover of title deeds Cabinet joins President Cyril Ramaphosa in commending the Department of Home Affairs for successfully opening its Kokstad office in KwaZulu-Nata The President opened the Home Affairs office as part of government s programme to expand the footprint of Home Affairs service-delivery points to meet citizens,0.8599498
[0.36195576 0.47110158 0.05825617 ... 0.9356037  0.8016445  0.8473983 ],[0.0224183  0.01323649 0.01511189 ... 0.03132091 0.02631637 0.03930232],"Lesi sivumelwano sihambelana nekhwelo likaMongameli Ramaphosa lokuqaliswa kwenqubo yokwabiwa kwamalayisensi amagagasi okusakaza ngomoya afunwa kakhulNgenhloso yokufaka isandla esithe xaxa ekuqalisweni kokusebenza koHlaka Lombiko Odingidwayo Wenqubomgomo Ye-ICT Edidiyelwe Kazwelonke, bonke abanentshisekelo bazonikezwa ithuba lokuhlinzeka uphiko ngemibono yabo ebhalwe phansi kuze kube ngumhla ziyisi-8 kuLwezi 2018 mayelana nenqubomgomo ehlongozwayo kanye nesiqondiso senqubomgomo Imifelandawonye yabadobi abancane yokuqala ngqa yaseNingizimu Afrika IKhabhinethi liyayamukela imifelandawonye yabadobi abancane yokuqala ngqa yaseNingizimu Afrika emkhakheni wezokudoba, okungumfelandawonye wase-Port Nolloth kanye nowase-Hondeklipbaai eNyakatho Kapa, eyathulwa nguNgqongqoshe Wezolimo, Ezamahlathi Nezokudoba, uMnu Senzeni Zokwan Ukwethulwa kwale mifelandawonye kuwuphawu lokuqaliswa kokusebenza kwenqubomgomo yabadobi abancan Amalungelo okudoba anikeza abadobi bendawo isithunzi, njengoba bebedoba ngokungemthetho, kepha-ke manje sebevikelekile, futhi kungokokuqala ngqa ukuthi kwenzeke into enjalo kulel Le miphakathi yabadobi abancane emibili ezohlomula kule nqubomgomo seyithole ukuqeqeshwa okuyisisekelo mayelana nemifelandawonye futhi ilekeleliwe ukubhalisa imifelandawonye yayo ukuze ikwazi ukufaka izicelo zamalungelo okudoba isikhathi esiyiminyaka eyi-1 Isikhathi sokuthunyelwa kwamafomu entelaIKhabhinethi liyabancoma abakhokhi bentela ababalelwa ezigidini ezintathu asebewathumelile amafomu abo entela, futhi abayisigamu kulaba bawathumele nge-inthanethi amafomu abo besebenzisa uhlelo lwe-eFilin Mhla zingama-31 kuMfumfu, siyavalwa isikhathi sokuthunyelwa kwamafomu entela sowezi-2018 maqondana nabakhokhi bentela abathola ingenisomali evela emholweni kuphela kanye nabakhokhi bentela yesithutshana (okusho labo abathola ingenisomali ngale komholo, noma ingenisomali evela ebhizinisini) abaqoka ukuzihambisela amafomu abo mathupha egatsheni lesiKhungo Esiqoqa Intela saseNingizimu Afrika (i-SARS).","demands for Smart ID cards and other document Furthermore, President Ramaphosa handed over 443 title deeds to beneficiaries of the Franklin Housing Projec This is part of the restoration programme to ensure beneficiaries experience the full benefits of owning a house and are able to access the formal property marke Cabinet also takes this opportunity to strongly encourage citizens to collect their IDs as soon as they receive a notification of collection Settlement agreement on spectrum Cabinet welcomes the settlement agreement reached in the matter involving the Invitation to Apply for the allocation of high-demand spectru This provides policy certainty in the information and communications technology (ICT) secto The settlement agreement is in line with President Ramaphosa s call to initiate the process for the allocation of high-demand radio spectrum licensin In further contributing to the implementation of the National Integrated ICT Policy White Paper, interested parties have until 8 November 2018 to provide written inputs on the proposed policy and policy direction to the authority South Africa s first small-scale fisheries cooperatives Cabinet welcomes South Africa s first small-scale cooperatives in the fishing sector, namely the Port Nolloth and Hondeklipbaai cooperatives in the Northern Cape, which were launched by the Minister of Agriculture, Forestry and Fisheries, Mr Senzeni Zokwan The launch marks the implementation of the small-scale fisheries polic The fishing rights give dignity to local fishermen, who have been fishing illegally, in that they are now protected for the first timThe two small-scale fishing communities who will be benefiting from this policy have received basic training on cooperatives and have been assisted to register cooperatives for the purpose of applying for 15-year fishing rights Tax season Cabinet commends the close to three million taxpayers who have filed their tax returns, of which over half were submitted through eFilin On 31 October, the 2018 tax season closes for non-provisional taxpayers and for those provisional taxpayers who opt to file at a South African Revenue Service branc Provisional taxpayers who opt to file their returns through eFiling have until 31 January 2019 to do s Proper and efficient revenue collection ensures fiscal sovereignty, and timeous and accurate submissions ensure compliant taxpayer Tax revenue helps government to fund the country s service-delivery projects and other socio-economic development programmes Social-grant payments Cabinet was brief by the Inter-Ministerial Committee: Social Grants, chaired by Minister Nkosazana Dlamini-Zum",0.87312186
"[ 0.6279276   0.7065641  -0.22375947 ...  1.3963546   0.32074314
  1.0688932 ]","[ 1.7481571e-02  1.9867005e-02 -6.9459296e-05 ...  3.3517547e-02
  3.2891262e-02  3.8015105e-02]","Abakhokhi bentela yesithutshana abaqoka ukuthumela amafomu nge-eFiling bazonikezwa ithuba lokuthumela amafomu abo kuze kube ngumhla zingama-31 kuMasingana 2012 Ukuqoqwa ngendlela efanele kwemali engenayo emgodlagodleni kahulumeni kuqinisekisa amandla aleli lizwe olulawula imali engenayo ngokuzimela futhi ukuthunyelwa kwamafomu entela aqukethe imininingwane efanelekile, ngesikhathi esibekiwe, kuyaqinisekisa ukuthi abakhokhi bentela bathathwa njengabantu abawuthobelayo umthetho wezentel Imali etholakala ngokukhokhwa kwentela ilekelela uhulumeni ukuze akwazi ukuxhasa ngezimali imiklamo yokuthunyelwa kwezidingongqangi kuleli kanye nezinye izinhlelo zokuthuthukiswa kwenhlalomnotho Ukukhokhwa kwezibonelelomali zikahulumeniIKhabhinethi lethulelwe umbiko yiKomidi LoNgqongqoshe Beminyango Ehlukahlukene: Elijutshwe Ukubhekana Nodaba Lwezibonelelomali Zikahulumeni, usihlalo walo okunguNgqongqoshe Nkosazana Dlamini-Zum","The document provides progress which contains information of a general, factual and statistical nature on South Africa s adherence to the obligations attached to the signed nine UN treatie Upcoming eventsMedium Term Budget Policy Statement (MTBPS)Finance Minister Tito Mboweni will deliver the Medium Term Budget Policy Statement (MTBPS) on Wednesday, 24 October 2018, which will reveal adjustments to the national budget to ensure fiscal sustainabilitTransport MonthThis year s Transport Month programme will emphasise the importance of transport infrastructure, such as the maritime, aviation, rail and road sectors as enablers of economic growtCabinet calls on the public to use public transport and actively implement road safety initiatives throughout the yea Let us use the month to celebrate and restore the culture of lift clubs when travelling to work to reduce congestion in our road Road safety on our roads remains a challenge, and drivers and pedestrians should use public roads responsibl MessagesCongratulationsSouth Africa s radio telescope, MeerKAT, will be joining Breakthrough Listen, an international initiative that is seeking signs of intelligent life in the univers It demonstrates our internationally recognised expertise and infrastructur South Africa s 64-dish MeerKAT radio telescope, inaugurated in July this year, is the most sensitive telescope of its kind in the worlCabinet congratulates the team of researchers from Wits University who performed a historic and successful liver transplant from a HIV-positive mother to her HIV-negative chil",0.7905385
[0.659147   0.07241341 0.95680267 ... 0.57261956 0.7584138  1.110254  ],"[ 0.02012741 -0.00235548  0.01540796 ...  0.02374467  0.05024696
  0.00939848]","Kusukela mhla lu-1 kuMfumfu 2018, bangaphezu kwezigidi eziyi-10 abahlomuli abakhokhelwe izibonelelomali zabo kusetshenziswa ezinye zalezi zikhungo ezilandelayo","As of the 1st October 2018, more than 10 million beneficiaries were paid using either of these platforms - the South African Post Office (SAPO)/Postbank; Grinrod Bank as well as merchants such as Boxer, Shoprite, and Pick",0.7262008
"[ 0.47449034  0.07722136 -0.27799955 ...  1.1023085   1.1194335
  0.686782  ]","[ 3.6299158e-02  3.1506583e-02 -9.2314340e-06 ...  3.0091170e-02
  2.5448870e-02  1.5654273e-02]","iPosi laseNingizimu Afrika (i-SAPO)/i-Postbank; i-Grindrod Bank kanye nezitolo ezinjengo-Boxer, Shoprite, kanye no-Pick n PaUhulumeni usekwazile ukufudukisa ngempumelelo umsebenzi wokukhokhwa kwezibonelelomali zikahulumeni usuka enkampanini yakwa-Cash Paymaster Services (i-CPS) ngokomyalelo wesiNqumo Senkantol Bonke abahlomuli abebekhokhelwa imali engukheshi ngu-CPS sebefudukisiwe futhi i-CPS seyazisiwe ngokuqedwa kwenkontileka yayo kusukela mhla zingama-30 kuMandulo 2013 IKhabhinethi lidlulisa ukubonga kwalo ngomsebenzi wokuqapha omuhle kakhulu obuholwa yiThimba LoNgqongqoshe Beminyango Ehlukahlukene lisekelwa yiThimba Elikhethekile LabaQondisi Jikelele Abanolwazi Olunzulu Emsebenzini Walo Mkhakh Liyawubonga futhi umsebenzi omuhle wezikhulu ezivela ku-SAPO, Inhlangano Yezimpesheni Nezibonelelo Zikahulumeni eNingizimu Afrika (i-Sassa) kanye noMnyango Wezokuthuthukiswa Komphakathi; OwezeNgqalasizinda Yezokuxhumana Nezinsizakalo Zeposi; OwezokuHlela, Ukuqapha Nokuhlola; Owezezimali Kuzwelonke; uMbutho Wamaphoyisa waseNingizimu Afrika (i-SAPS) kanye Nophiko Lukahulumeni Lwezokuxhumana Nokuhlinzeka Ngolwazi (i-GCIS).IKhabhinethi liyababonga bonke abahlomuli bezibonelelomali zikahulumeni ngobambiswano lwabo abalubonisile kulesi sikhathi soguquko Imigubho yekhulu-nyaka lika-Albertina Sisulu IKhabhinethi lethulelwe umbiko mayelana namalungiselelo omgubho wekhulu-nyaka likaMama u-Albertina Sisulu ozobanjwa ngenyanga azalwa ngayo, uMfumf UMama uSisulu wazalwa mhla zingama-21 kuMfumfu 1918, futhi usiHlalo WeKomidi LoNgqongqoshe Beminyango Ehlukahlukene Ejutshwe Umsebenzi Wokuhlela Lo mgubho, uNgqongqoshe u-Jeff Radebe, ukhona lapha ukuzochaza kabanzi mayelana nemicimbi nemisebenzi ezokwenziwa ephathelene nomgubho wekhulu-nyaka likaMama u-Albertina Sisulu Ukugwetshwa kukababa wase-SpringsIKhabhinethi liyakwamukela ukugwetshwa kwendoda enesihluku, edume ngeleNunu Esabekayo yase-Springs (i-Springs Monster).","It further extends its appreciation to the work of the officials from SAPO, South African Social Security Agency and, the departments of Social Development; Telecommunications and Postal Services; Planning, Monitoring and Evaluation; National Treasury; South African Police Service and GCI Cabinet thanks all the social-grant beneficiaries for their cooperation during this transition Albertina Sisulu Centenary Cabinet was briefed on the preparations for the centenary celebration of Mama Albertina Sisulu that will take place during her birth month, Octobe Mama Sisulu was born on 21 October 1918 and the Chairperson of the IMC on Centenary Celebrations, Minister Jeff Radebe, is here to outline upcoming activities related to the centenary celebration Sentencing of Springs father Cabinet welcomes the sentencing of the abusive man, commonly referred to as the Springs Monste He was sentenced to 35 years in jail for the attempted murder of his son, child abuse and neglect, as well as using and dealing in drug Gender-based violence remains a serious challenge in our society, as demonstrated by the recent rape of a minor at a Dros restaurant in Silverto",0.8696573
"[ 0.7168238   1.9976062  -0.02800245 ...  1.223371    1.0716593
  1.6549591 ]",[0.02109119 0.0429658  0.00112513 ... 0.02333726 0.02360082 0.01153251],"Wagwetshwa iminyaka engama-35 ejele ngecala lokuzama ukubulala indodana yakhe, ukuhlukumeza, ukuhluleka ukunakekela izingane zakhe kanye nokusebenzisa futhi athengise izidakamizw Udlame oluqondiswe kwabesifazane lusalokhu luyinselele enkulu ezweni lethu, njengoba lokhu kubonakale ngokucacile esigamekweni sokudlwengulwa kwengane esencane esenzeke esikhathini esifushane esedlule esitolo sokudla sakwa-Dros e-Silverto","Cabinet reiterates calls on law-enforcement authorities to leave no stone unturned in prosecuting perpetrators of these heinous crime It further calls on all of us to work together in stopping the violation of the rights of children and the most vulnerable members of our society Westbury protest Cabinet welcomes the intervention in Westbury by Police Minister Bheki Cele, which is part of the broader strategy to fight the scourge of drugs and gang-related violence in the are The intervention includes the deployment of the Tactical Response Team and a greater visible policing presenc Importantly, there will also be an investigation into allegations of corruption at the Westbury Police Statio Cabinet calls on the Westbury community and all communities to work with the police in ensuring that we root out acts of criminality, drugs and gangsters in their respective area 10.",0.73975885
