zu,en,src_text,trg_text,Cosine_Score
"[ 0.48181853 -0.13245678 -0.04942271 ...  0.10733213  0.27789938
  0.4361804 ]","[ 0.00408866 -0.00296827 -0.00060771 ...  0.00854466 -0.00353386
  0.01201626]",Izindaba Ezisematheni1.,Cabinet decisions1.,0.61954385
"[ 0.3635665  -0.31516963 -0.09326687 ...  0.6589806  -0.07662281
 -0.10574969]",[0.01821628 0.02299687 0.00357756 ... 0.00687178 0.01464358 0.01669214],Isimo Senhlekelele Sikazwelonke,irrespective of citizenship and sex status,0.5889919
"[ 1.1044924e+00  1.8730847e-03 -4.4518791e-02 ...  9.8798692e-01
  5.9756655e-01  2.2018728e+00]",[0.00911571 0.01664236 0.00071229 ... 0.05667283 0.01225436 0.04445189],"UHulumeni waseNingizimu Afrika wenze izinhlelo zokubhekana nobhubhane olubhebhetheke emhlabeni jikelele oluyiSifo segciwane le-Corona (i-COVID-19) ngokumemezela Isimo Senhlekelele Sikazwelonke kuNdasa 2020, ngokoMthetho Wezokuphathwa Kwenhlekelele, wowezi-2002 (uMthetho wama-57 wezi-2002).","National State of Disaster The South African Government responded to the Coronavirus Disease (COVID-19) global pandemic by declaring the National State of Disaster in March 2020, in terms of the Disaster Management Act, 2002 (Act 57 of 2002).",0.90982985
"[ 0.52754664  0.07919864 -0.27012593 ...  0.34517047  0.17810783
  0.23402427]","[ 0.01813691 -0.00161369  0.00052133 ...  0.03535708  0.02087305
  0.04773949]",Lo Mthetho waba wumhlahlandlela wezinhlelo zokungenelela ezididiyelwe nezihlanganisiwe ukuze kuhlengwe izimpilo nezindlela zokuziphilisa zabant,"The White Paper responds to many court judgements that have found some elements of the current marriage legislation to be unconstitutiona It has aligned all marriages to be concluded in accordance with the principles of equality, non-discrimination and human dignity as provided for in the Constitution of the Republic of South Africa of 1992.",0.70769167
"[ 0.5434408  -0.04180731  0.06763168 ...  0.89196193  1.2327715
  1.3845165 ]","[ 0.03881575 -0.00104916  0.00223682 ...  0.01076318  0.0389787
  0.01644563]","Izwe laba ngaphansi kwale mithethonqubo yeSimo Senhlakelele Kuzwelonke ku-COVID-19 kusukela kuNdasa 2020, lapho iNingizimu Afrika ibika ngesigameko sokuqala segciwane ezwen UMongameli umemezele ezinye izindlela zokungenelela okuhloswe ngazo ukuba izwe libhekane nesigaba esisha sokulawula ubhubhane lwe-COVID-19.","Cuba played the critical role in assisting African liberation movements to realise their objective There was no material gain for the Cubans who came to our support, but their overriding incentive was to fight for the liberation of Southern Africa from colonial and reactionary force Then President Fidel Castro was driven by revolutionary zeal and he told his comrades they were fighting",0.73440397
"[ 0.625425   -0.06136354  0.33099645 ...  0.69297886  0.2823929
  0.842098  ]","[ 0.02334471  0.00351321 -0.00093183 ...  0.02488109  0.01567482
  0.0411371 ]",Ukwelulwa kwakamuva kweSimo Senhlekelele Sikazwelonke kuze kube mhla ziyi-15 kuMbasa 2022 kubheka isidingo sokuqhubeka nokusebenzisa umthetho okhona ngezinhlelo zokubhekela izimo ezingase zivele ezisetshenziswa yizinhlaka zikahulumeni ukubhekana nomthelela wenhlekelel,"Independent Municipal Demarcation Authority (IMDA) Bill of 2022 Cabinet approved the submission of the IMDA Bill of 2022 to Parliament for further processin The Bill was published for public comment in June 2020 and subsequent engagements on the comments received from the publi The Bill provides the governance regime of the IMD Its proposals include clarifying the terms of the Board members and that they are to serve on a part-time basis, except for the Chairperson who may serve on a full-time basi It also guides the IMDA on the process towards the delimiting of boundarie Upcoming event1.",0.7127918
"[ 0.7217608   0.29703394 -0.20544858 ...  1.7442932   1.2612859
  1.8281146 ]","[ 1.1471221e-02  6.1656870e-02 -1.1966804e-05 ...  1.2371000e-02
  1.7653907e-02  7.8388667e-03]","IKhabhinethi linxuse ukuba kucutshungulwe imithethonqubo yezempilo yokulawula izindlela zokuphepha ezingayibandakanyi imithi njengokugqoka izifonyo, ukugqagqana kwabantu, imikhawulo yokuhlanganyela kanye nemigom Kuzokwenza ukuba sikwazi nokuhlelela izimo eziphuthumayo, izinhlelo zokungenelela ezisheshayo nezisebenza ngempumelelo zokungenelela uma i-COVID-19 ingase ibe bucay 2.","It advocates for a whole of government and society approach in fighting crime and preventing violenc The ICVPS consists of six interdependent and interrelated pillars namely, (1) an effective criminal justice; (2) early interventions in preventing crime; (3) victim support interventions; (4) effective and integrated service delivery; (5) safety through environmental design and (6) active public and community participatioThe strategy acknowledges the need for complimentary interventions to address the drivers of crime such as poverty, inequality, unemployment, social welfare health and educatio It is inclusive in terms of both urban and rural areas, including traditional councils, as stakeholder",0.75969267
[1.1038836  0.12622271 0.02280572 ... 0.4351281  0.45269266 0.9296949 ],"[ 1.3067288e-02 -3.6911278e-03 -6.4721971e-05 ...  1.1242074e-02
  1.9949263e-02  1.8066892e-02]",Ukugomela i-COVID-19,"in collaboration with the Department of Forestry, Fisheries and the Environment",0.5923039
[ 0.4894486 -0.0122218  0.8434328 ...  0.9550983  1.0231351  2.0717561],[0.02398526 0.0492155  0.00309929 ... 0.02457123 0.01921845 0.04975769],"IKhabhinethi likhumbuze bonke abantu baseNingizimu Afrika ukuba baqhubeke nokuhlala beqaphile njengoba i-COVID-19 ingakanqotshwa, futhi lanxusa bonke abantu abaneminyaka eyi-12 kuya phezulu ukuba bagom Ukugoma kusayiyona ndlela ephuma phambili yokuvikela igciwane, futhi kunciphisa ubungozi bokugula kabucayi, ukulaliswa esibhedlela nokuf Yize ukutheleleka nokufa njengamanje kusasezingeni eliphansi, singase sibhekane nehlandla lesihlanu emavikini azay Indlela yokuzivikela esinayo eyodwa vo wubufakazi obuqinisekisiwe ngokwezesayensi bamandla emigomo ekusindiseni izimpilo zabant Izwe lethu seligome abantu ngemigomo ye-COVID-19 engaphezu kwezigidi ezingama-33.","Government is committed to using all of the levers at our disposal to cushion South Africans from the effects of the rising cost of living and ensure that our economy withstands these turbulent times Auction of the high-demand radio frequency spectrum Cabinet welcomed the successful conclusion of the country s first auction of the high-demand radio frequency spectrum by the Independent Communications Authority of South Afric The R1billion revenue collected from the auction will go to the national fiscus to support our national priorities, which include rebuilding the economy, creating much-needed jobs, and fighting corruption, crime and gender-based violence and femicid The availability of additional high-demand spectrum will speed up the roll-out of new technologies such as 5G, reduce the cost of mobile data and ensure greater internet connectivit The licensing of the new spectrum is accompanied by agreed social obligations to connect public schools, health facilities and police stations over the next three years Human Rights Day Cabinet thanked all South Africans for joining in the country s Human Rights Day celebrations on Monday, 21 March 2022 under the theme:",0.81505847
"[ 0.5316451  -0.00616407 -0.16923654 ...  1.0587783   0.36216104
  1.8948715 ]",[0.01433175 0.00140676 0.0002694  ... 0.02619821 0.0070868  0.03378593],IKhabhinethi liqhubeke lamukela uMgomo Wokusebenza wokuphathwa kokuhlangabezana ne-COVID-19 emsebenzini okhishwe wuMnyango Wezemisebenzi Nabasebenz UMgomo Wokusebenza wasungulwa emuva kokubonisana komphakathi noMkhandlu Wezokuthuthukiswa Komnotho Nabasebenzi Kuzwelonke futhi uzoqala ukusebenza uma sekususwe Isimo Senhlekelele Sikazwelonk,"Inputs were obtained from various stakeholders, including professional bodies, all spheres of government, SOEs and members of the publi The framework seeks to deal with the eradication of the colonial and apartheid spatial legacies in an orderly and coordinated manne It provides a long-term spatially focused developmental approach towards planning and a land use management syste The document will be accessible through the website of the Department of Agriculture, Land Reform and Rural Development (wwdalrrgoza) Official Identity Management Policy Cabinet approved the Official Identity Management Policy, following an extensive public consultation in 2021.",0.7655391
[0.48215255 0.17071629 0.2735642  ... 0.75782424 1.0210638  1.8052814 ],"[ 0.02147137 -0.00054659 -0.00017358 ...  0.03307768  0.03973391
  0.02974109]","UMgomo Wezokusebenza uzoba wumhlahlandlela wabaqashi nabasebenzi lapho kwenziwa noma kubuyekezwa uhlelo lokuhlola ubungozi ukuze kuncishishwe ukusuleleka nge-COVID-19 ezindaweni zokusebenz Ibhalwe uhlu lwezindlela ezingasetshenziswa njengokugoma, ukugqagqana kwabantu kanye nenhlanzeko yomuntu ngamunye ukuze kuqikelelwe ezindaweni zokusebenza INgqungquthela Yotshalomali ENingizimu Afrika (i-SAIC) IKhabhinethi lamukele amanxusa avela ezweni lonke nasemhlabeni kwi-SAIC yesine eqale ngoLwesine, zingama-24 kuNdasa 2022 eGol Le Ngqungquthela iveza inqwaba yamathuba otshalomali kanye nezinzuzo eziqhathanisekayo iNingizimu Afrika ezihlinzeka abatshalimali, esikhathini sokukhula kokuhlanganyela Kwesivumelwano Sokuhwebelana Ngokukhululekile Sezwekazi lase-Afrika (i-AfCFTA), egqugquzela ukuhweba ngaphakathi e-Afrik","CongratulationsCabinet extended its congratulations and well-wishes to the:the South African women s cricket team, for flying the national flag high at the Women s Cricket World Cup in New Zealan They defeated current World Champions England in their third match and have managed to win four matches in the tournament so far CondolencesCabinet joined President Ramaphosa in extending condolences to the government and people of the Republic of Zambia following the passing of former President Rupiah Bwezani Banda (85).Cabinet expressed condolences to the family and friends of:Mr Michael Spicer (68), the former Chief Executive Officer (CEO) of Business Leadership South Africa, who played a significant role in forging a stronger relationship between business and governmenMr Luzuko Koti (47), the former Director of Communication and Marketing at the Nelson Mandela Foundation and Business Manager of Channel Afric Mr Sheik Abdul Gamiet Gabier (86), Life President of the Muslim Judicial Council South Africa, who was a renowned scholar, community activist and a pioneer of the Al-Azhar Institute of Cape Tow AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearancNon-Executive Board members of the National Housing Finance Corporation:(a)",0.8149369
[0.46260482 0.5178956  0.06760075 ... 0.8253577  1.2244797  1.5298921 ],"[ 1.7518863e-02  6.8293544e-03 -2.2868759e-05 ...  4.1378994e-02
  2.8957745e-02  2.5684334e-02]","Utshalomali lwakuleli nolwakwamanye amazwe ludlala indima ebaluleke kakhulu ekukhuliseni umnotho wethu nokwakha amathuba emisebenzi agcinekay I-SAIC iqhuba uhlelo lwemisebenzi yezomnotho oluqhubekayo, ukudingeka kakhulu kokuqashwa kanye nabathengi okungasekela inqubo yokukhula kwezw Izinqungquthela zethu zotshalomali zaphambilini zibuye ne-R774 wezigidigidi ngokwezokubophezel Emisebenzini yotshalomali eyi-152 emenyezelwe, ama-45 aseqediwe futhi engama-57 isakhiw",to finalise the feasibility study and business case for the future establishment of the commission as determined by the Climate Change Bil Draft White Paper on National Rail Policy1 Cabinet approved the draft White Paper on National Rail Polic The policy will guide in creating an efficient transport system that will be able to compete locally and internationallyThe policy proposes focused interventions that will promote investments in both the feight and passenger service It will also improve rural access and increase mobility to promote economic growt It will also contribute substantially towards reducing the country s emissions as it proposes rail genetic technologies in upgrading the rail stockThe policy will be made public once the Department of Transport has published it in the Government Gazett Bill1.,0.78545773
"[ 1.1619552  -0.18279387  0.18962784 ...  0.6202391   1.3984839
  1.8921614 ]",[0.03442755 0.03372983 0.00147352 ... 0.03634348 0.05395628 0.03119822],"IKhabhinethi linesiqiniseko sokuthi ingqungquthela yakulo nyaka izokwakhela phezu kotshalomali lwethu, njengengxenye yohlelo lukazwelonke lokuheha utshalomali oluyi-Ryezigidintathu kutshalomali eminyakeni emihlan","Multilateral Convention to Implement Tax Treaty Related Measures to Prevent Base Erosion and Profit Shifting (BEPS MLI) Cabinet approved the submission of the BEPS MLI to Parliament for ratificatio As one of the 95 countries participating in the convention initiated by the Organisation for Economic Cooperation and Development (OECD) to reduce opportunities for tax avoidance and base erosion by multinational companies, South Africa signed the tax treaty in June 2017.",0.69405067
"[ 0.18176574 -0.30656517 -0.17776246 ...  0.39836448  0.6398621
  0.40869737]","[ 0.01600727 -0.00178402 -0.00013582 ...  0.03954247  0.02416472
  0.02046404]",Umthelela wokushayisana kwe-Russia ne-Ukraine kwezomnotho,"Impact of the Russia and Ukraine conflict on the economy Cabinet is considering the impact the current conflict between Russia and Ukraine will have on the country s economy, as its effects are being felt on financial markets and prices across the worl The best way to protect our economy and welfare of our people is to proceed with the implementation of the Economic Reconstruction and Recovery Plan (ERRP).",0.57845545
"[ 0.6045929  -0.05976484 -0.17030813 ...  0.9724238   0.72003275
  1.3107655 ]",[0.00969587 0.00412424 0.00025474 ... 0.02452163 0.02347483 0.05490518],"IKhabhinethi licubungula umthelela ozoba khona ngenxa yokushayisana okukhona phakathi kwe-Russia ne-Ukraine emnothweni wezwe, njengoba umthelela wakho uzwakala ezimakethe zezimali kanye nasemananini emhlabeni wonk",One-Stop Border Post (OSBP) Policy Cabinet approved the OSBP and its implementation strateg The policy seeks to harmonise the movement of people and goods between South Africa s land ports of entry and its neighbouring countrie It gives effect to the One-Stop Border Framework that was adopted by Cabinet in 2012.,0.6834663
"[ 0.9446034  -0.2420949  -0.06862714 ...  2.011466    0.33007804
  0.8806094 ]","[ 3.3734806e-02  1.4926760e-03 -2.0386296e-05 ...  3.0920167e-02
  2.6623799e-02  3.9842956e-02]",Indlela ephuma phambili yokuvikela umnotho wethu kanye nenhlalakahle yabantu bakithi wukuqhubeka nokuqalisa uHlelo Lokwakha Kabusha Nokuvuselela Umnotho (i-ERRP).,"Once fully operationalised with relevant legislation and infrastructure upgrades, we envisage that the processing of goods, vehicles and people will be done in a seamless and faster manne Interim hosting of the Presidential Climate Commission1 Cabinet approved the transitional hosting of the Presidential Climate Commission by the National Economic Development and Labour Council (Nedlac).",0.6633223
"[ 0.32255763  0.15389793 -0.06706849 ...  0.9327352   0.9182303
  0.860061  ]","[ 0.0209726  -0.00036125 -0.00027094 ...  0.01187782  0.03374036
  0.03430863]","Uhulumeni uzibophezele ekusebenziseni konke esinakho ukuvikela izakhamuzi zaseNingizimu Afrika emitheleleni yokunyuka kwezindleko zokuphila nokuqinisekisa ukuthi umnotho wethu uyakwazi ukubhekana nalezi zikhathi zokunyakaziswa Ukufaka endalini Uchungechunge lwamagagasi omoya ezobuchwepheshe bezokuxhumana IKhabhinethi lamukele ukuphothulwa ngephumelelo kokufakwa endalini kokuqala kwamagagasi omoya ezobuchwepheshe bezokuxhumana okwenziwe wuPhiko Lwezokuxhumana Oluzimele lwaseNingizimu Afrik Ingeniso engu-R1wezigidigidi eqoqwe endalini izongena kusabelomali sezwe ukusekela okuseqhulwini ezweni, okubandakanya ukwakha kabusha umnotho, ukudala amathuba emisebenzi adingeka kakhulu, nokulwa nenkohlakalo, ubugebengu kanye nodlame olubhekiswe kwabobulili obuthile kanye nokubulawa kwabantu besifazan","Advancing human rights in our country is a catalyst for nation-building, which is a process we must continue to nurture and defend at all time Through our diversity, we can strengthen our unity and build a cohesive societ In the continuing spirit of working together, as we move towards Freedom Month in April, Cabinet called on all South Africans to renew our fight against racism, racial discrimination, xenophobia and all related intolerances in their area of influence Appointment of the Chief Justice of South Africa Cabinet noted and congratulated the former Deputy Chief Justice Raymond Zondo on being appointed as the new Chief Justice of South Africa, with effect from 1 April 2022, and wished him well in his new responsibilitie Cabinet further noted President Cyril Ramaphosa s intention to nominate Justice Mandisa Maya, the President of the Supreme Court of Appeal of South Africa, for the position of Deputy Chief Justice when it becomes vacant Interim order granted on humantarian aid to the Republic of Cuba Cabinet has noted the interim order granted in the Pretoria High Court, pausing implementation of the humanitarian aid that South Africa had agreed to provide to the Republic of Cub The matter will again be before the courts in 20 days",0.8299973
"[ 0.38656747  0.18079466 -0.07913888 ...  0.8612177   0.64275736
  1.673977  ]","[ 1.6296634e-02 -2.4977070e-03 -1.7287563e-05 ...  4.0422563e-02
  2.2056378e-02  5.6472879e-02]","Ubukhona bamagagasi omoya ezobuchwepheshe bezokuxhumana kuzosheshisa ukuqaliswa kobuchwepheshe obusha obunjenge-5G, kunciphise izindleko zedatha yamaselula futhi kuqinisekise ukuxhuma kwi-inthanethi okungcon Ukutholakala kwelayisense yohlelo olusha lwamagagasi omoya kuhambisana nezibopho zomphakathi okuvunyelwene ngazo zokuxhuma izikole zikahulumeni, izikhungo zezempilo kanye neziteshi zamaphoyisa kuhlelo lwe-inthanethi eminyakeni emithathu ezay 6.","Convention on Biological Diversity, which promotes the conservation of biological diversity, sustainable use of its components, and the fair and equitable sharing of benefits arising from genetic resources Draft National Spatial Development Framework (NSDF) Cabinet approved the draft NSDF for implementatio It was prepared in terms of the Spatial Planning and Land Use Management Act, 2013 (Act 16 of 2013) and approved for public consultation in 2019.",0.73653126
"[-0.04840854 -0.40861246 -0.18792704 ... -0.03153292 -0.21688734
  0.04859633]","[-0.00100215 -0.00023527  0.00035813 ...  0.00314375 -0.00213231
  0.00239416]",Usuku Lwamalungelo Abantu,United Nations,0.6931571
"[ 0.40210083 -0.11188474  0.43921676 ...  1.6054393   0.54017663
  0.5064826 ]","[ 0.04028561 -0.00114172 -0.00014588 ...  0.04133081  0.03789983
  0.04924798]","IKhabhinethi libonge zonke izakhamuzi zaseNingizimu Afrika ngokuhlanganyela emibungazweni yezwe yoSuku Lwamalungelo Abantu ngoMsombuluko, zingama-21 kuNdasa 2022 ngaphansi kwesihloko esithi: ""UNyaka Wokubumbana Kwezwe kanye Nokuvuselela: Ukukhuthaza Nokuvikela Amalungelo Abantu eth""","Cabinet noted and welcomed the courtesy call from His Majesty King Letsie III of the Kingdom of Lesotho to President Ramaphosa that took place on Friday, 18 March 2022 in Pretori President Ramaphosa, in his capacity as the Southern African Development Community (SADC) Facilitator to the Kingdom of Lesotho, exchanged views with His Majesty King Letsie III on bilateral relations and progress regarding the SADC facilitation process in the Kingdom of Lesoth It is envisaged that Basotho, through the facilitation of President Ramaphosa, will work in earnest to complete the reforms process before holding the next general elections scheduled for September 2022.",0.6926421
"[ 0.5762901  -0.03748983 -0.27619767 ...  1.4745737   1.3403313
  0.9373905 ]","[ 0.00645854 -0.00225306 -0.00025057 ...  0.01598153  0.02658525
  0.03487068]","Ukuthuthukisa amalungelo abantu ezweni lethu kusemqoka ekwakheni izwe, okuyinqubo okumele siqhubeke nokuyisekela futhi siyivikele ngaso sonke isikhath Ngokwahlukahlukana kwethu, singaqinisa ubunye bethu futhi sakhe izwe elibambisen",The application of the policy will alleviate current congestions at our land ports of entry for cross-border travellers and trader These interventions are also key in the country s efforts in driving the AfCFTA agreemen,0.6818676
"[ 0.50171775  0.12962788 -0.18109393 ...  0.9912248   1.0217073
  2.0278263 ]","[ 7.6445304e-03  7.1186274e-05 -6.7253684e-05 ...  4.3970048e-02
  4.0060893e-02  2.4025058e-02]","Ngokuqhubeka nomoya wokusebenzisana, njengoba sibheke eNyangeni yeNkululeko kuMbasa, iKhabhinethi linxuse zonke izakhamuzi zaseNingizimu Afrika ukuba zivuselele ukulwa kwethu nokucwasa ngokwebala, ukucwasa abantu bokufika kanye nakho konke okungamukelekile okuhambisana nakh 7.","It provides for an integrated, coordinated and uniform approach to biodiversity management by all organs of state, non-governmental organisations (NGOs), the private sector and communitie In 2018, the South African National Biodiversity Institute conducted a comprehensive scientific assessment of the state of biodiversity and ecosystem in South Afric The revised NBF sectoral plan of action addresses the threats identified from this assessmen",0.7339945
