zu,en,src_text,trg_text,Cosine_Score
"[ 0.12172295 -0.33622175  0.258443   ... -0.05734028  0.22555247
  0.25355998]","[ 2.0932527e-03 -2.0482007e-04  4.8137208e-05 ...  1.0729753e-03
  1.5222355e-03  7.8740353e-03]",Ezisematheni1.,MESSAGES1.,0.7270089
"[ 1.6631863  -0.01209436  0.01077805 ...  0.913203    1.0155767
  1.9455831 ]","[ 0.02435023 -0.0001398   0.00151231 ...  0.00084613  0.00388187
  0.00481936]",Ukukhishwa komgomo weSifo segciwane le-Corona (i-COVID-19),COVID-19 Recovery,0.72703934
[0.5650727  0.23053592 0.19659515 ... 0.9079407  0.79381275 0.8723387 ],"[1.0110038e-02 2.1592286e-05 6.4710733e-03 ... 2.1729706e-02 1.3326902e-02
 2.6229749e-02]","IKhabhinethi yaziswa ngenqubekela-phambili yoMnyango Wezempilo oHlelweni Lokukhishwa Komgomo, okubandakanye i-epidemiology (okuyisigaba sokwelapha esicubungula izehlakalo, ukusatshalaliswa kanye nokulawulwa kwezifo kanye nokunye okuhlobene nezempilo) kanye nokuqashwa kwalesi sif IKhabhinethi ikuphawulile ukwehla kwezinga lokusuleleka okusha, kanjalo nokwehla kwezinga labantu abalaliswa ezibhedlela kanye nezigameko zokuf","Coronavirus Disease (COVID-19) vaccine roll-out Cabinet was apprised by the Department of Health on the progress of the Vaccination Roll-out Programme, which included epidemiology (the branch of medicine which deals with the incidence, distribution and possible control of diseases and other factors relating to health) and surveillanc Cabinet noted the decline in new infections, as well as hospital admissions and reported death case",0.8834572
[0.6654246  0.15525837 2.425405   ... 1.7986903  0.83216125 1.1271056 ],[0.00684221 0.00437038 0.02805333 ... 0.03458225 0.03138989 0.02398215],"Noma kunjalo iKhabhinethi ikuphawulile ukwenyuka kwamazinga okusuleleka okuphindekay UMnyango Wezempilo uqinisekise iKhabhinethi ukuthi umsebenzi omningi uyenziwa ukuqonda nokunqanda ukubheduka osekubikwe ezikoleni, ikakhulukazi eMpumalanga Kap","Cabinet however noted the increase in infection reproduction rate The Department of Health assured Cabinet that more work is being done to understand and contain the reported school cluster outbreaks, particularly in the Eastern Cap",0.9017562
"[ 0.73368883  0.7263516  -0.06522996 ...  1.1838326   1.3017695
  0.5566704 ]","[ 0.0241888  -0.00071414  0.00441473 ...  0.01314616  0.02012846
  0.01307292]","Okwamanje, iKhabhinethi icela abazali, abafundi kanye namabhodi alawula izikole ukuthi baqinisekise ukuthotshelwa komthetho wokugqokwa kwezifonyo, ukungena komoya ezakhiweni, ukuqhelelana kanye nokuhlanjwa kwezandl Ukuthotshelwa kwezindlela okungezona ezihlanganisa ukusetshenziswa kwemithi kusalokhu kuyisona sikhali esisebenzayo ekulweni nokubhebhetheka kwegciwan","Meanwhile, Cabinet appeals to parents, learners and school governing bodies to ensure strict adherence to the wearing of masks, ventilation, social distancing and handwashing hygien Strict adherence to the non-pharmaceutical health protocols remains the most effective defence against the spread of the viru By 31 August 2021, more than 12 568 525 doses of COVID-19 vaccines had been administered across the countr The increased number of vaccination sites, and extended vaccination days and the provision of free transport by provinces, will result in a significant increase in the number of people who will be fully vaccinate",0.81138563
[0.5770173  0.19808306 0.13968027 ... 1.0524842  0.902365   0.60929596],"[ 0.03920054 -0.0013688   0.00219397 ...  0.03074905  0.02926499
  0.03231055]","Ngomhla wama-31 kuNcwaba 2021, imithamo yemigomo ye-COVID-19 engaphezu kwezi- 12 568 525 ibisikhishiwe ezweni lonkan Ukwandiswa kwezikhungo zokugoma, nokwelulwa kwezinsuku zokugoma nokuhlinzekwa kwezithuthi zamahhala yizifundazwe, kuzoholela ekukhuphukeni kwamanani abonakalayo abantu abazogoma ngokuphelel","Team SA amassed nine medals, including breaking the men s Under-20 4x100 metres relay world recorTeam SA for their performance at the Tokyo Paralympic Ntando Mahlangu won gold in the Men s Long Jump, and set a new world record with a jump of",0.73825663
"[ 0.6813728  -0.02217851  0.1315516  ...  1.1252855   1.087645
  1.4015137 ]","[ 0.01806193 -0.00168937  0.00796391 ...  0.02746671  0.03141936
  0.03766624]","IKhabhinethi igqugquzela abantu abangakagomi ezweni lakithi, ikakhulukazi abantu abadala nalabo abasengcupheni yokugula kakhulu, ukuthi bagome ngokuphazima kwes","Cabinet encourages unvaccinated people in our country, especially adults and those at high risk of developing severe illness, to vaccinate as quickly as possibl",0.88035154
"[ 0.554288    0.05250832 -0.0031578  ...  1.0000552   0.15489887
  1.041546  ]","[ 0.02822342 -0.00015107  0.05276563 ...  0.02195062  0.02594817
  0.07203855]","Ngemigomo sizozuza okuhle ngempilo yethu njengoba ivimbela ukugula okunzima, ukulaliswa esibhedlela kanye nokuf Sonke masilwe negciwane ngokubambisana ngokusabalalisa ulwazi oluqinisekisiwe mayelana nemigomo oluhlinzekwe nguMnyango Wezempilo kanye neNhlangano Yomhlaba Yezempilo","Vaccines hold good benefits for our health as they prevent serious illness, hospitalisation and deat Let us fight the virus together by spreading verified information about vaccines provided by the Department of Health and World Health Organisation Quarterly Labour Force Survey (QLFS) The recent QLFS results released by Statistics South Africa for the second quarter of 2021 showed that the unemployment rate increased by percentage points from the 3 recorded in the first quarter of 2021 to 3 in the second quarte",0.75937814
"[ 1.9569157e+00  5.3701627e-01 -4.4475144e-04 ...  3.7259924e-01
  5.1610631e-01  1.8220866e-01]","[-0.00139588 -0.00703494 -0.00033369 ...  0.01539518  0.00701857
  0.00779872]",Ucwaningo Lwekota Lwabasebenzi (i-QLFS),Financial Action Task Force Assessment (FATF) Report,0.78888047
"[ 1.3257188  -0.17890696  4.758267   ...  0.93196946  1.5906334
  2.6792262 ]","[ 0.02106705 -0.00074999  0.01007377 ...  0.02648415  0.04402721
  0.06865963]",Imiphumela ye-QLFS yakamuva ekhishwe eZezibalo eNingizimu Afrika yekota yesibili yangowezi-2021 ibonise ukuthi izinga labantu abangasebenzi likhuphuke ngamaphuzu angamaphesenti angu-kusuka kuma-3 ayeqoshwe ngekota yokuqala yangowezi-2021 kuya kuma-3 ngekota yesibil,"CongratulationsCabinet extended its congratulations and well-wishes to: the South African Under-20 athletics team, for their performance at the Under-20 World Athletics Championship held in Nairobi, Kenya from 17 to 22 August 2021.",0.7368021
