zu,en,src_text,trg_text,Cosine_Score
"[ 0.12172295 -0.33622175  0.258443   ... -0.05734028  0.22555247
  0.25355998]","[ 0.01576064 -0.00089998 -0.00038952 ...  0.01073826  0.00837167
  0.00555035]",Ezisematheni1.,G7 Leaders,0.66291124
"[ 1.6631863  -0.01209436  0.01077805 ...  0.913203    1.0155767
  1.9455831 ]","[ 0.02944185 -0.0040483   0.01742697 ...  0.02871563  0.03364351
  0.08543776]",Ukukhishwa komgomo weSifo seGciwane le-Corona (i-COVID-19),Extension of the National State of DisasterCabinet approved the extension of the National State of Disaster on COVID-19 until 15 July 2021.,0.6395662
"[ 4.6837121e-01  1.1335898e-03 -6.1264136e-03 ...  8.4113711e-01
  1.1555371e+00  8.5379165e-01]",[0.00434021 0.00488384 0.04909765 ... 0.00664666 0.02209454 0.02410432],"IKhabhinethi liyamukele inqubekela-phambili yemigomo ye-COVID-19 okuthe ngoLwesibili, mhla we-8 kuNhlangulana 2021 yafinyelela kwisi-1 524 589 nemigomo yakwa-Pfizer eyedlule isigidi eyayibekelwe sona ngesi-1 045 245 okuyinani eliyisimang Ukwengeza kulokhu, abantu abangaphezu kwezigidi ezintathu babhalisile kuHlelo Lokubhalisela Ukugoma Lwe-inthanethi, okuyisona sizathu sokuthokoza ekulweni kwethu nokubhebhetheka kwegciwan","Coronavirus Disease (COVID-19) vaccine roll-outCabinet welcomed the progress with COVID-19 vaccinations which had on Tuesday, 8 June 2021 reached 1, 524, 589 and the Pfizer First Dose vaccinations breached the one-million mark with 1, 045, 245, which is a remarkable mileston In addition, over three million people registered on the Electronic Vaccination Data System, which is a cause for celebration in our concerted fight against the spread of the viru The partnership with the private sector on vaccination and the overall COVID-19 programme strengthens our nation s efforts in ensuring that the lifesaving vaccines and the message on safety measures against COVID-19 pandemic reach more peopl Cabinet also welcomes the validation of the Sinovac COVID-19 vaccine for emergency use by the World Health Organisation, which enables the South African Health Products Regulatory Authority to expeditiously consider the application from Sinova Cabinet is reminding all South Africans to remain vigilant and adhere to the restrictions under Alert Level 2 of the national lockdow The third wave is imminent and we have the power to flatten the curv Let us take responsibility of wearing masks in public, adhering to social distancing of at least 1,5 metres, always washing hands with soap and water or a 70% alcohol-based hand sanitiser, and avoiding public places and mass gatherings",0.82733625
[0.897509   0.21246383 0.09914348 ... 1.1856799  1.2225479  1.6162442 ],"[ 0.03702665 -0.00141052 -0.00014157 ...  0.03720783  0.02320624
  0.01772767]",Ukusebenzisana nomkhakha ozimele ohlelweni lokugoma nakulolonke nje uhlelo lwe-COVID-19 kuqinisa imizamo kazwelonke ekuqinisekiseni ukuthi imigomo esindisa izimpilo kanye nomyalezo ngezinyathelo zokuphepha kubhubhane lwe-COVID-19 ifinyelela kubantu abaning,Summit to further lobby for a temporary waiver of the Agreement on Trade-Related Aspects of Intellectual Property Rights at the World Trade Organisation to ensure equitable access to COVID-19 vaccine This will enable countries to manufacture their own vaccines and pave the way for the development of a local pharmaceutical manufacturing industry in our country and on the continen Messages1.,0.7635617
"[ 0.3311268   0.10563776 -0.08257135 ...  0.7648537   1.4094371
  0.92151314]","[ 1.2663142e-02 -2.7171665e-04 -7.4314084e-05 ...  1.1580803e-02
  2.0523533e-02  5.7393545e-03]","IKhabhinethi lamukele ukugunyazwa komgomo we-COVID-19 wakwa-Sinovac ukuze usetshenziswe ngokuphuthuma yiNhlangano Yezempilo Yomhlaba, lokho okuvumela Iziphathimandla Ezilawula Imikhiqizo Yezempilo eNingizimu Afrika ukuthi zicubungule isicelo esivela kwa-Sinova","Energy securityCabinet acknowledged the frustration of South Africans with the continuing power outages due to failures in the Eskom infrastructure electricity network Cabinet remains committed to the implementation of the Integrated Resource Plan 2030, which is based on a diversified energy mix that will reduce reliance on a single or a few primary energy sourceThe DMRE has also opened Bid Window 5 of the Renewable Energy Independent Power Producer Procurement Programme to procure 2 600 megawatts of wind and solar power to support the national gri The electricity regulation reforms have also enabled municipalities with the capacity to purchase their own power from other alternative power producer This will alleviate pressure from the Eskom power grid",0.7300702
[0.90698445 0.34154296 3.5854833  ... 1.1887285  0.58261925 1.0469029 ],"[ 1.1275477e-02  6.3715625e-04 -5.3733915e-05 ...  1.7672002e-02
  2.3624483e-02  2.2276159e-02]","IKhabhinethi likhumbuza bonke abantu baseNingizimu Afrika ukuthi bahlale beqaphile futhi bathobele imikhawulo ngaphansi kweSigaba Sokuqapha Sesibili sokuvalwa kwezw Ihlandla lesithathu liseduzane kakhulu futhi sinawo amandla okunciphisa izinga lokwesulelek Kumele sizibophezele ekugqokeni izifonyo uma siphakathi kwabantu, sigcine igebe elingangemitha nesigamu kwabanye abantu, sihlanze izandla njalo-nje ngamanzi nensipho noma ngesibulali-magciwane esine-alcohol engama-70%, nokugwema izindawo zomphakathi kanye nemibuthano enabantu abaningi","The meeting adopted the CAHOSCC Coordinators Report on importance for Africa in preparation for the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC COP26), the developments on the work of the African Climate Change programmes, as well as the African Green Stimulus Programm The Summit reaffirmed that the international community needs to significantly scale up its efforts, raise the level of ambition and support developing countries with the means to implement climate actions in view of our differentiated responsibilitie All African countries require support from international partners and our development space should be respected to achieve our climate goals and ambitions, while contributing our fair share to the global efforThe meeting affirmed the need for the recognition of our different national circumstances and capacities as it is not realistic to expect Africa to meet the same timelines as developed countries to transition our economies and to disinvest from fossil fuel This is important, especially given the high levels of inequality, unemployment and developmental needs across our Continent, particularly among women and the yout Furthermore, we need to send a clear signal that implementation and ambition apply equally to mitigation, adaptation and suppor 8.",0.7921498
[1.8120047  0.35216945 0.14296363 ... 0.34009898 0.5841134  0.4297941 ],"[ 0.00598293 -0.00141999 -0.00015777 ... -0.00078717  0.00794327
  0.03685141]",Ucwaningo Lwabasebenzi Olwenziwa njalo ngeKota (i-QLFS),"Progress reports on the implementation of the Medium-Term Strategic Framework (MTSF)Cabinet approved the performance reports on the implementation of the MTSF 2019-2024 that have been compiled by the Department of Planning, Monitoring and Evaluatio",0.7046602
"[ 1.1023688  -0.18052319  0.7732589  ...  1.0312066   0.7466796
  3.16887   ]","[ 0.0246553  -0.00044547  0.03840092 ...  0.03561042  0.02677317
  0.06939553]",IKhabhinethi iyibonile imiphumela ye-QLFS yekota yokuqala yowezi-2021 ebonisa ukuthi inani labantu abasebenzayo alikaguquki lisalokhu limile kwizigidi eziyi-1 lehla kancane ngezi-28 000 ekoteni yokuqala kowezi-2021.,"Quarterly Labour Force Survey (QLFS)Cabinet noted the results of the QLFS for the first quarter of 2021 that show that the number of employed persons remained almost unchanged at 15,0 million, with a slight decrease of 28 000 in the first of quarter 2021.",0.89337194
"[ 0.61567307 -0.2717688   2.9586425  ...  0.8482734   0.77163124
  2.509825  ]","[ 0.00929508 -0.0008629   0.06447522 ...  0.01782153  0.01949688
  0.04356016]",Inani labantu abangasebenzi nalo lilokhu lingaguquki kwizigidi eziyisi-uma kuqhathaniswa nekota yesine yowezi-2020 (elenyuke ngezi-8 000).,"The number of unemployed persons also remained almost unchanged at 7,2 million compared to the fourth quarter of 2020 (increased by 8 000).",0.8736249
"[ 0.6151701  -0.08853694  1.5896848  ...  1.0728154   0.81232375
  1.290406  ]",[0.02138426 0.00498518 0.07796376 ... 0.01518879 0.02882652 0.07909357],"Inani labantu asebephelelwe ithemba abasafuna umsebenzi likhule ngezi-201 000 () phakathi kwamakota amabili, nenani elikhule ngezi-164 000 labantu abangenagalelo emnothwen","The number of discouraged work-seekers increased by 201 000 (6,9%) between the two quarters, with a net increase of 164 000 in the not economically active populatioThese minor changes resulted in the official unemployment rate increasing by 0,1 of a percentage point from 32,5% in the fourth quarter of 2020 to 32,6% in the first quarter of 2021",0.8283242
