zu,en,src_text,trg_text,Cosine_Score
"[ 0.29051825 -0.30554333 -0.38409498 ... -0.02740909  0.00803753
  0.41611674]","[ 0.00417987  0.00563165 -0.0008626  ...  0.00363392  0.00145816
 -0.00057184]",Izindaba ezisematheni kulezi,model offices,0.69937813
"[ 1.4496378  -0.23283234 -0.2693613  ...  0.29540002  1.0059726
  1.139789  ]","[ 0.03125774 -0.00023081 -0.00013173 ...  0.0326586   0.02210342
  0.04698798]",zinsuku UMongameli Jacob Zuma uzohola imigubho yoSuku lwe-Afrika ngaphansi kwesiqubulo esithi:,Key issues in the environment President Jacob Zuma will lead the Africa Day celebrations under the theme:,0.8799372
"[-0.25922713 -0.46021473  0.18706521 ... -0.4470002   0.81561613
  0.47411868]","[-1.4809634e-03  9.6095231e-05 -2.1365283e-04 ... -3.7736984e-03
  1.2041155e-02  8.8016717e-03]",Thina siyi-Afrika,We are Africa,0.76354814
"[ 1.3193327  -0.22590157 -0.3520731  ...  0.8966254   1.0457938
  1.5311198 ]","[ 0.03072677  0.00023176 -0.00057019 ...  0.01044482  0.02622254
  0.04041612]",Sivula iminyango yokufunda kanye namasiko kusuka eKapa kuze kuyoshaya e-Cairo,Opening the doors of learning and culture from Cape to Cairo,0.90791655
"[ 0.63389146  0.11921864 -0.03296072 ...  0.6665995   1.8044034
  1.7575215 ]","[ 2.5892738e-02 -3.9637124e-04 -1.2486792e-05 ...  2.4297005e-02
  2.6896464e-02  5.2004930e-02]","mhla zingama-24 Nhlaba 2015, oPhikweni lwaseMamelodi lweNyuvesi yasePitolNgokomoya woSuku lwe-Afrika, iKhabhinethi iyabakhuthaza abantu baseNingizimu Afrika, ikakhulu intsha, ukuthi basebenze ngokubambisana ukuze kuqiniswe iqhaza labo ezindabeni zezwe lethINyanga ye-Afrika iyithuba eliyingqayizivele lokugqugquzela ubumbano phakathi kwezizwe zase-Afrika, kanye nobumbano phakathi kwethu nabafowethu nodadewethu abadabuka emazweni ase-Afrika abahlala eNingizimu Afrik Ubumbano lwaleli zwekazi luqhutshwa ngokusebenzisa izinhlelo zeNhlangano Yamazwe ase-Afrika ukufezekisa inhloso-mbono yayo, njengokusho kwe-Ajenda 2063.","on 24 May 2015 at the Mamelodi campus of the University of PretoriIn the spirit of Africa Day, Cabinet encourages South Africans, especially the youth, to work together to strengthen their participation in the affairs of our countr Africa Month is a platform to promote unity amongst African nations and our fellow African brothers and sisters residing in South Afric The unity of the continent is driven through the African Union s programmes to attain its vision as articulated in the Agenda 2063.",0.9072262
"[ 0.34097084 -0.04828737 -0.16711876 ...  0.9678508   1.3664939
  1.0904951 ]","[ 0.00180795 -0.00109238 -0.00033672 ...  0.01780774  0.02948105
  0.02869355]","Leli zwekazi, liholwa yizakhamuzi zalo, lizozabalazela i-Afrika edidiyelwe, echumile futhi enokuthulUSuku lwe-Afrika luhlinzeka futhi ngethuba lokuthi abantu baseNingizimu Afrika baxhumane kabusha, futhi baphinde bazibophezele kabusha ekusekeleni zonke izinhlelo zikahulumeni zokungenelela ukuze kuthuthukiswe i-Afrika engcono kanye nomhlaba ongconIsiqubulo seNyanga ye-Afrika esithi","The continent, guided by its citizens, will strive for an integrated, prosperous and peaceful AfricAfrica Day also presents an opportunity for South Africans to reconnect and recommit themselves in support of all government interventions to develop a better Africa and a better worlThe Africa Month theme,",0.88378227
"[-0.25922713 -0.46021473  0.18706521 ... -0.4470002   0.81561613
  0.47411868]","[ 5.9410566e-03 -3.0916829e-03  9.7171069e-06 ... -7.5135920e-03
  1.6740700e-02 -1.4106755e-03]",Thina siyi-Afrika,Working together to protect children .,0.36466715
"[ 0.5399908   0.34630558 -0.22242397 ...  1.0539217   0.6081802
  0.34842303]","[ 2.6873125e-02  4.6763849e-02 -1.5399733e-05 ...  2.9076425e-02
  1.5697815e-02  2.8778080e-02]","yisimemezelo sokuzibophezela futhi siyisitatimende sokubungaza ukuziqhenya kwethu okukhuthaza ukubandakanywa kwabo bonke abantu abathintekayo kanye nababambiqhaz Futhi siyinhlabamkhosi yokuthi bonke abantu kanye namaqembu avela kuyo yonke imikhakha basukume babe yingxenye yomzabalazo wokuletha uguquk IKhabhinethi iwamukela ngezandla ezimhlophe umkhankaso we-Operation Fiela\Reclaim 2015, okuwumkhankaso obandakanya imikhakha ehlukahlukene futhi oqhutshwa yizikhungo zikahulumeni ezahlukahlukene ngenhloso yokuqinisekisa ukuthotshelwa kwemithetho nezimiselo ezilawula imiphakathi yethNgalo mkhankaso kuhloswe ukubhekana ngqo nobugebengu obudlangile kulezi zinsuku, njengezikhali ezingekho emthethweni, izidleke zezidakamizwa, izigungu zemigulukudu ezilawula futhi ziqhube umsebenzi wokuthengisa ngomzimba kanye nezinye izenzo ezingekho emthethweni zokwephulwa komthethIKhabhinethi ithanda ukugcizelela ukuthi lo mkhankaso awuqondisiwe kubantu bokufika, kodwa uqondiswe kwizenzo zobugebengu ezweni lethu, njengoba lokhu kuyinto evele ngokugqamile ochungechungeni lwezingxoxo zokubonisana nemiphakath Ngakho-ke iKhabhinethi iwuphikisa kakhulu umbono wokuthi lo mkhankaso uqondiswe kubantu bokufikNjengezwe eliziqhenyayo ngoMthethosisekelo walo okhululeke kakhulu futhi ophuma phambili emhlabeni, sineqhaza elikhulukazi ezindabeni eziphathelene namalungelo esintu, ngakho-ke ngeke nakancane nje sigunyaze umkhankaso ophula amalungelo anoma imuphi umuntu noma iqembIKhabhinethi iyayithokozela kakhulu inqubekelaphambili eseyenziwe ngaphansi kwe-Operation Fiela, futhi kusukela uqaliwe lo mkhankaso usugasele kaningi ezindaweni ezinothuthuva nobugebengu lapho sekuboshwe khona abantu abaning IKhabhinethi ilwamukela ngezandla ezimhlophe ubambiswano oluvela kumalungu omphakathi asebenzisana bamaphoyisa ekuqinisekiseni ukuthi wonke umuntu kuleli uphephile futhi uzizwa ephephilLo mkhankaso, futhi okungumkhankaso oqinisa impi yokulwisana nobugebengu, ulekelela kakhulu ukugqugquzela kanye nokwakha iNingizimu ephephile futhi evikelekilIKomidi Longqongqoshe Lezokufuduka Kwabantu lizobamba isithangamu sabezindaba kuleli viki lapho lizobahlinzeka khona ngolwazi lwakamuva mayelana nomsebenzi walo, kubandakanya nomkhankaso we-Operation Fiela Ukuqaliswa kwezinhlelo zikahulumeni ezisemqoka IKhabhinethi iwamukela ngezandla ezimhlophe amavoti esabelomali eminyango ehlukahlukene futhi igculisekile ngemibiko enohlonze ehlinzekwa ngoNgqongqoshe mayelana nenqubekelaphambili asebeyenzile ekwenzeni ngcono izimpilo zabant Imibiko yoNgqongqoshe iphinde futhi ichaze kabanzi ngezinhlelo zeminyango yabo kulo nyaka wezimali esiwupheth IKhabhinethi iyakwamukela ukwethulwa kohlelo olubizwa nge-Moetapele Initiative okwenziwe nguMnyango Wezasekhaya emahhovisi awo e-Edenvale mhla ziyi-12 Nhlaba 2015.","We are Africa , is a declaration and celebratory statement of pride that fosters inclusivity from all role players and stakeholder It is also a call to action for individuals and groups from all backgrounds and walks of life to join the movement for chang Cabinet welcomes Operation Fiela\Reclaim 2015, which is a multidisciplinary operation by various state entities to ensure strict compliance with the various laws and regulations governing our societThis operation aims to deal with issues of criminality such as illegal weapons, drug dens, prostitution rings and other illegal activitieCabinet reiterates that this operation is not targeted at foreign nationals, but at the criminality within our country as unmasked through a series of consultations with communitie To this effect, Cabinet dismisses in the strongest terms the assertion that this operation is targeted at foreign nationalAs a country that prides itself with having the best and the most liberal Constitution in the world, we have taken a centre stage on human rights issues, as such we cannot authorise an operation that will violate the human rights of any individuals or groupCabinet is happy with the progress made through Operation Fiela, which has since its inception resulted in a number of arrests in various raids of trouble hotspots across the countr Cabinet welcomes the response from community members who are partnering with law-enforcement officers in making sure that all are and feel safe in the countrThis operation, which intensifies the fight against crime, also assists to promote and create a safer and more secure South AfricThe Inter-Ministerial Committee on Migration will brief the media this weekend to give an update on all its work, including Operation Fiela Implementation of key government programmes Cabinet welcomes the budget votes of various departments and is pleased with the extensive reports provided by Ministers",0.87236226
"[ 0.2774047  -0.17839389  0.54447466 ...  0.36222363  0.3367516
  0.41193247]",[0.00620699 0.00096325 0.02404637 ... 0.00535485 0.007965   0.01364792],Ngalo luhlelo kuhloswe ukuguqula amanye alama hhovisi abe,This initiative aims to turn some of the offices into,0.86309594
"[ 0.27652168 -0.34189576 -0.30506706 ...  0.34625608  0.28357545
 -0.03142667]","[ 0.02751443 -0.00148474  0.00080857 ... -0.00478112  0.02365484
  0.00154183]",ngamahhovisi ayizibonelo ezinhle,on the progress they have made in improving the lives of the peopl,0.5524545
