zu,en,src_text,trg_text,Cosine_Score
"[ 0.3887551  -0.13574956 -0.1625225  ...  0.31415734  0.54753345
  1.3287522 ]",[0.03746432 0.00075457 0.00261077 ... 0.01371912 0.04960345 0.01368301],21 Nov 20131.,100 Year Anniversary of the Union Buildings c) The 2013 Protea Coin Series:,0.64632523
"[ 0.83571225 -0.10307265  1.7552758  ...  1.1956284   1.0362895
  3.2792957 ]",[0.03204799 0.00079519 0.00708957 ... 0.0356078  0.03040271 0.09474704],Isimo seKhabhinethi ezindabeni ezisemqoka esimweni samanje IKhabhinethi isishayela ihlombe isibalo esiphezulu sabavoti abafanelekile abenza njengoba beceliwe baphuma ngobuningi babo bayobhalisela ukuvota ngehlandla lokuqala lokubhalisela ukuvota mhla ziyisi-9 kanye namhla ziyi-10 Lwezi 2013.,Cabinet s position on prominent issues in the current environment Cabinet welcomes the high number of eligible voters who heeded the call to register during the initial registration period of 9 and 10 November 2013.,0.83866864
[0.6091928  0.01803531 0.07609638 ... 1.4616098  1.1832349  2.2625005 ],"[ 0.02318389 -0.00084274  0.00841289 ...  0.05805346  0.02678627
  0.06230942]","Abavoti abangakabhalisi bayakhunjuzwa ukuthi isikhathi sokubhalisela ukuvota siyaqhubeka futhi siyoze siphele uma sekumenyezelwe usuku lokhetho lukazwelonke olulandelayIKhabhinethi iyawuncoma umsebenzi weKhomishana Yokhetho Ezimele, futhi ihlaba ikhwelo eliqondiswe kubo bonke abantu baseNingizimu Afrika ukuthi basebenzise ilungelo labo lentando yeningi lokuvota, elazuzwa ngenxa yomzabalazo wokulwela inkululeko kanye nokubusa ngentando yening Umkhankaso Wezinsuku eziyi-16 Wokulwisana Nodlame Olubhekiswe Kwabesifazane Nezingane uzobanjwa kusukela mhla zingama-25 kuLwezi kuya mhla ziyi-10 Zibandlela 2013 ngaphansi kwesiqubulo esithi:","Eligible voters who have not yet registered are reminded that the period of registration continues up until the announcement of the date for the next national electionCabinet commends the work of the Independent Electoral Commission, and calls on all South Africans to exercise their democratic right to vote, which came about as a result of our struggle for freedom and democrac The 16 Days Activism Campaign of No Violence against Women and Children will take place from 25 November to 10 December 2013 under the theme:",0.8837925
"[ 0.4228229  -0.50498885 -0.2332513  ... -0.04725549  0.3489166
  0.5566498 ]","[ 7.7961697e-03  6.4378173e-06 -5.2467693e-04 ... -1.2607866e-03
  4.8796195e-03 -2.9814732e-03]",VIKELA MZANSI,(childhood).,0.4177124
"[ 0.8936568   0.4372797  -0.13514915 ...  0.6536693   1.7219843
  1.6317974 ]",[0.04367754 0.01457016 0.00311212 ... 0.02098106 0.04757907 0.04651484],"Kwanele: Imiphakathi iyimbumba ekuvimbeleni udlame olubhekiswe kwabesifazane nezingan IKhabhinethi ihlaba ikhwelo eliqondiswe kithina sonke njengabantu baseNingizimu Afrika ukuthi sisebenzise lesi sikhathi ukuvuselela ukuzibophezela kwethu ekuqedeni ukuziphatha kwabanye bethu emphakathini ngendlela enobulwane futhi elulazayo futhi sibophezele kabusha izwe lethu ekuhlonipheni amalungelo abesifazane nezingane angephikisw IPhini likaMongameli uKgalema Motlanthe lizohola umcimbi wokugubha uSuku Lwengculazi Emhlabeni, eMkhondo, kwiSifunda sase-Gert Sibande,eMpumalanga, mhla lu-1 Zibandlela 2013 ngaphansi kwesiqubulo esithi:","Kwanele: Communities united in preventing violence against women and childre Cabinet calls on all South Africans to use this period to renew our commitment, to end brutal and dehumanising behaviour by some in our society and to recommit our country to the inalienable rights of women and childre Deputy President Kgalema Motlanthe will lead the World AIDS Day commemoration in Mkhondo, Gert Sibande District, Mpumalanga, on 1 December 2013 under the theme:",0.9031137
[0.41449144 0.41040495 0.49983194 ... 1.1247029  0.7958785  0.56359726],[0.01004825 0.04679705 0.00608009 ... 0.03190056 0.01989673 0.02778761],"Hlakaniph Hlolw Usok Lesi sithangamu sizosetshenziselwa ukuchazela isizwe mayelana nemizamo kahulumeni yokulwisana nalesi sifo esiwubhubhane, nokukhuphula izinga lokuqwashiswa kwabantu, kanye nokuqinisa imizamo yokwandisa izinhlelo zokunqanda lolu bhubhan Lokhu kuhambelana noHlelo LwaMaqhinga Kazwelonke Wokulwisana Nesandulelangculazi neNgculazi lowezi-2012-2016.Lolu Suku Lwengculazi Emhlabeni luzosetshenziselwa futhi ukuvuselela umkhankaso Wokwelulekwa Ngokwengqondo Nokuhlolela Igciwane Lesandulelangculazi (i-HCT) kanye nokwethula umkhankaso Wokusoka Kwabesilisa Ezikhungweni ZezempilIKhabhinethi inxusa bonke abantu baseNingizimu Afrika ukuthi bazivikele uma beya ocansini; bahlolelwe iSandulelangculazi (i-HIV) okungenani kanye ngonyaka ukuze bathathe izinqumo mayelana nokuzivikela, nokwelashwa, nokuzinakelela kanye nokwesekwa sebenolwazi olufanele mayelana nesimo sabo; futhi kunxuswa amadoda kanye nabafana ukuthi bayosoka ezikhungweni zezempilAbantu baseNingizimu Afrika kumele badlale indima yabo futhi benze uhlelo lwe-ABC (Ukuzithiba ocansini, ukwethembeka, ukusebenzisa ikhondomu) lube yingxenye yempilo abayiphilay IKhabhinethi yagcizelela ukusetshenziswa kwesandla esiqinile kubantu abaphula imithetho yomgwaqo, njengengxenye yoMkhankaso Wesikhathi Samaholide Okuphela Konyaka - Fika Uphila","Get wis Get teste Get circumcise The platform will be used to apprise the nation on government efforts to fight the epidemic, to increase awareness, and to intensify efforts to scale up interventions to curtail the epidemi This is aligned to the National Strategic Plan for HIV and AIDS 2012-2016.This World AIDS Day will also be used to revitalise the HIV Counselling and Testing (HCT) campaign and to launch the Medical Male Circumcision campaigCabinet calls on all South Africans to practise safe sex; to get tested for HIV at least once per year in order to make informed decisions on preventative measures, treatment, care and support; and for men and boys to take up medical male circumcision serviceSouth Africans must play their part and integrate the ABC (Abstinence, be faithful, use a condom) strategy as a way of lif Cabinet highlighted the strict enforcement of traffic offences as part of the Festive Season Campaign - Arrive Alive - under the theme",0.89921844
"[ 0.3046115   0.05109405 -0.5891227  ...  0.15552314  0.06727145
  0.302229  ]","[ 0.01705163  0.00275267 -0.00043279 ...  0.01334848  0.03424904
  0.00562717]",ngaphansi kwesiqubulo esithi,(education)b) The Natura Coin Series:,0.56006503
"[ 0.4900869   0.9159971  -0.06936704 ...  1.1352551   1.1071259
  0.7160524 ]",[0.02430185 0.02998304 0.00444291 ... 0.03056392 0.01570554 0.02566006],"Uma Sibambisene Singasindisa Izigidi Zezimpilo Zabantu , futhi inxusa bonke abasebenzisi bomgwaqo ukuthi bashayele ngokucophelela okukhulu, futhi baqonde ukuthi izingozi zomgwaqo zicekela phansi izimpilo zabant IKhabhinethi iyayincoma inqubekela phambili eseyenziwe ngokusebenzisa izikhungo ezahlukahluleke njengenxenye yohlelo lokungenelela kukaMongameli lwangoNhlaba e-Eldorado Park, lokulwisana nodlame olubhebhethekiswa yizigelekeqe nokusetshenziswa kabi kwezidakamizwa kanye nezinselelo zezenhlalo nezomnotho ezihlobene nalokhLokhu sekuholele ekuboshweni kwabantu abayi-1 431, futhi abayi-1 098 kulaba balinde ukuqulwa kwamacala abo; abayi-1 095 banikwa ibheyili, abathathu basavalelwe esitokisini futhi abangama-289 balahlwa ngecala lobugebengu enkantol IKhabhinethi inxusa imiphakathi ukuthi iwuyeke umkhuba wokujezisela ngokwayo abantu abasolwa ngobugebengu noma wokuzama ukuthola ubulungiswa ngokuthatha umthetho bawubeke ezandleni zabo esikhundleni sokusebenzisa izikhungo zezomthetho, ngoba lokhu akukho emthethweni futhi kuyisenzo sobugebeng IKhabhinethi ikhuthaza imiphakathi ukuthi isebenzisane namaphoyisa ukuvundulula abanikazi bamabhizinisi ezidakamizwa kanye nabathengisi bezidakamizwa ababhebhethekisa izenzo zobugebeng IKhabhinethi yadlulisa amazwi enduduzo abhekiswe emindenini nabangani balabo abashone ngenxa yokudilika kwebhilidi elakhiwayo edolobheni lasoThongathi, KwaZulu-Natali; futhi ibafisela ukwelulama okusheshayo labo abalimelIKhabhinethi yakugcizelela ukuthi kunemithetho yezabasebenzi evikela amalungelo abasebenzi futhi yabagxeka labo abayimbangela yale nhlekelel IKhabhinethi yagcizelela ukuthi kumele kwenziwe uphenyo olunzulu ngalolu dab IKhabhinethi yakwamukela ukuvulwa kweSizinda Esiyisikhumbuzo sikaNelson Mandel Kulesi sizinda kugcinwe impahla ebaluleke kakhulu engamagugu akhombisa umlando wempilo kaBaba u-Nelson Rolihlahla Mandel La magugu ayingxenye yomlando wesizwe sethu, ikakhulu umlando wenkululeko yeth Lawa ngamagugu angumcebo wesizwe futhi kudingeka alondolozwSizoqhubeka nokuhlonipha u-Nelson Mandela kanye nabaholi abayisizukulwane sakhe ngegalelo labo elikhulu kwinkululeko yeth IKhabhinethi isishayela ihlombe isenzo seKhomishana kaMongameli Yokuqondisa Ingqalasizinda (i-PICC), eholwa nguMongameli Jacob Zuma, ngokuqhubeka kwayo nohlelo lwengqalasizinda yomphakathi oluzodla izinkulungwane zezigidigidi zamarandUkuvulwa kwedamu i-Spring Grove okweziwe nguMongameli kwenzelwe ukufaka isandla ekwandisweni kokuphakelwa kwamanzi komasipala abayisithupha, okunguMasipala Omkhulu waseThekwini, uMasipala Wesifunda uMgungundlovu, oMasipala Bendawo uMsunduzi, Ugu, Sisonke kanye neLembUHulumeni utshale imali engaphezu kwesigidigidi zamarandi kulo mklamo, okuhloswe futhi ngawo ukuvula amathuba emisebenz Ngenkathi kwakhiwa leli damu kwaqashwa abantu abangama-969.","Together We Can Save Millions of Lives , and calls on all road users to adopt a more responsible attitude that fully understands that vehicle crashes destroy live Cabinet commends the progress made through the multi-agency approach which was adopted in response to the Presidential intervention in May 2013 at Eldorado Park, to tackle drug and gang violence and related socio-economic challengeThis has since seen the arrest of 1 431 people, of which 1 098 are awaiting trial; 1 095 received bail, three are still in custody and 289 were convicted on criminal chargeCabinet appeals to communities to refrain from the practice of punishing crimes or seeking justice outside of the legal system, as this is illegal and contributes to criminal behaviou Cabinet encourages communities to work with the police to root out drug lords and dealers who exacerbate criminal activitie Cabinet expressed condolences to the family and friends of those who died as a result of the collapsed construction site in Tongaat, KwaZulu-Natal; and wishes a speedy recovery to those who were injureCabinet emphasised that there are labour laws which protect the rights of workers and condemned those responsible for the disaste Cabinet insisted that the matter be followed up rigorousl Cabinet welcomed the opening of the Nelson Mandela Centre of Memor The centre houses some of the most important heritage resources that chronicle the life and times of Tata Nelson Rolihlahla MandelThese resources are an integral part of our nation s heritage, in particular our liberation heritag They are our nation s treasures and need to be preserveGovernment will continue to honour Nelson Mandela and his generation of leaders for the massive contribution they made to our liberatio Cabinet applauds the continued rollout of the multitrillion-rand public infrastructure programme by the Presidential Infrastructure Coordinating Commission led by President Jacob ZumThe opening of Spring Grove Dam by the President is designed to contribute to expanding water supply to six municipalities, namely eThekwini Metropolitan, uMgungundlovu District, Msunduzi Local, Ugu Local, and Sisonke and iLembe Local MunicipalitieGovernment has invested more than R1 billion in the project, which is also designed to create job During construction of the dam a total of 960 people were employe President Jacob Zuma will visit King Sabatha Dalindyebo Municipality, Eastern Cape Province, on 22 November 2013 as part of the Siyahlola Presidential Monitoring ProgrammThis will include a visit to Mthatha to assess the airport improvements and other presidential infrastructure projects in the are Mthatha was declared a Rapid High Impact Presidential Intervention Node in 2009 and the interventions are intended to address infrastructure backlogs and service delivery challenges, in order to fully revitalise MthathThe President will also assess first-hand the progress made on government s infrastructure projects with regard to the provision of water, electricity and roads in the areThe switch-on by President Jacob Zuma at the Thornhill substation will provide the network capacity to address the backlog of about 25 000 household.",0.877289
"[ 0.48488948  0.16232236 -0.13453688 ...  1.0100863   0.58786553
  0.99512315]","[ 0.00234687  0.02630187 -0.00013531 ...  0.02620402  0.02101381
  0.02165251]","Mhla zingama-22 Lwezi 2013 uMongameli Jacob Zuma uzovakashela uMasipala i-King Sabatha Dalindyebo, esifundazweni saseMpumalanga Kapa njengengxenye yoHlelo lukaMongameli Lokuqapha Umsebenzi Owenziwayo olubizwa ngeSiyahlolLokhu kuzobandakanya nokuvakashela eMthatha ukuyohlola umsebenzi wokuphuculwa kwesikhumulo sezindiza kanye neminye imiklamo kamongameli yengqalasizinda kuleya ndawUMthatha wamenyezelwa ngowezi-2009 ngengeSizinda Esidinga Izinhlelo Zokungenelela KukaMongameli Ezisheshayo futhi Ezizoba Nomthelela Omkhulu futhi ngalezi zinhlelo zokungenelela kuhloswe ukuthi kuqedwe ukusalela emuva kwemisebenzi yokuhlinzekwa kwengqalasizinda kanye nezinselelo eziphathelene nokuhlinzekwa kwezidingongqangi, ukuze kuvuselelwe idolobha laseMthatha ngokuphelelUMongameli uzothola futhi nethuba lokuzibonela ngawakhe amehlo inqubekela phambili eyenziwe kwimiklamo kahulumeni yengqalasizinda ephathelene nokuhlinzekwa kwamanzi, ugesi kanye nemigwaqo endawenUkukhanyiswa kwesiteshi esiphehla ugesi sase-Thornhill okuzokwenziwa nguMongameli Jacob Zuma kuzohlinzeka ngogesi ozoqeda ukusalela emuva kokuphakelwa kukagesi emakhaya ayizi-25 0010.","Cabinet welcomed the election of Minister of Basic Education Angie Motshekga as Chairperson of the Southern and Eastern Africa Consortium for Monitoring Education Quality (SACMEQ) during the 37th UNESCO General Conference; this bolsters confidence in our education system and institutionThe objective of SACMEQ is to undertake integrated research and training activities that will expand opportunities for educational planners and researchers to receive training in the technical skills required to monitor, evaluate, and compare the general conditions of schooling and the quality of basic educatio.",0.8129528
"[ 1.2046585  -0.24271548  0.34873727 ...  1.200703    1.5158952
  2.166263  ]","[ 0.03027087 -0.00057502  0.01746365 ...  0.03817464  0.03769866
  0.06246269]","UMongameli Jacob Zuma uzoba noHambo Olusemthethweni Lokuvakashela e-Accra, kwelase-Ghana, kusukela mhla zingama-26 kuya mhla zingama-27 Lwezi 2013.","President Jacob Zuma will undertake a State Visit to Accra, Ghana, from 26 to 27 November 2013.",0.9195157
