zu,en,src_text,trg_text,Cosine_Score
"[ 0.48181853 -0.13245678 -0.04942271 ...  0.10733213  0.27789938
  0.4361804 ]","[ 0.03864396 -0.0012033  -0.00057512 ...  0.00059445  0.00286358
  0.01372522]",Izindaba Ezisematheni1.,Bills1.,0.7764444
[1.5090966  0.0480959  0.20009533 ... 0.73566395 1.0272942  1.8430654 ],"[ 2.5450695e-02 -5.6332265e-05  4.8382911e-03 ...  1.4451309e-02
  1.4548556e-02  3.1030366e-02]",Isigaba sesi-2 Sokuqapha sesifo segciwane le-Corona (COVID-19),Coronavirus Disease (COVID-19) Alert Level 2,0.86863613
[0.5701873  0.9152354  0.08788962 ... 0.85412043 0.7880412  0.93318033],[0.02322276 0.02142473 0.01660575 ... 0.01786589 0.02156527 0.01550693],"Ukusuka eSigabeni sesi-3 Sokuqapha kwehlelwe eSigabeni sesi-2 Sokuqapha sokuvalwa kwezwelonke kusuka mhla ziyi-18 kuNcwaba 2020 kuholele ekuxegisweni kwemikhawulo kweminye imisebenzi yomnoth Lolu shintsho olubalulekile nakanjani luzovuselela umnotho wethu luphinde lusize ekwakheni imisebenzi edingekayo, ikakhulukazi embonini yezokuvakasha nokungcebelek","The move from Alert Level 3 to Alert Level 2 of the national lockdown with effect from 18 August 2020 has resulted in the welcome relaxation of restrictions on some of the socio-economic activitie This significant transition will inevitably revive our economy and contribute to the creation of much-needed jobs, particularly in the tourism and hospitality industr",0.8877642
"[ 0.4755651  -0.10678997 -0.19830512 ...  0.52086765  0.8703731
  1.0439765 ]","[ 0.01010438 -0.00062711  0.00098254 ...  0.04076204  0.02723081
  0.0437375 ]","Isigaba sesi-2 Sokuqapha sizovumela oNgqongqoshe ukuba bame ngaphambi kwezindlu zombili zePhalamende, eNdlini Yesishayamthetho Sikazwelonke kanye nakuMkhandlu Kazwelonke Wezifundazwe, ukuze phakathi kokunye, baphendule imibuzo yamalungu ePhalamend","Alert Level 2 will make it possible for Ministers to present themselves before the two houses of Parliament, the National Assembly and the National Council of Provinces, to amongst others, answer questions from members of Parliamen While the",0.895797
[0.93413943 0.19880705 0.25552902 ... 0.71715206 1.1785418  0.5942085 ],[0.00844984 0.01473576 0.00669487 ... 0.02121422 0.02194137 0.00996278],"Ngesikhathi 'ihlandla lesibili' lokusuleleka ngegciwane elibhekene namanye amazwe amaningi kuyinto engenzeka, izenzo zethu zokubambisana emavikini nasezinyangeni ezimbalwa ezizayo zingakuvimbela lokho ukuthi kwenzeke, futhi kuzocacisa ukuthi siqhubekela kanjani phambili ngokushesh IKhabhinethi linxusa wonke umuntu ukuba aqaphelisise, aziphathe ngendlela enobuqotho futhi enze okulungileyo ukuze sizogwema ukwenyuka kwegciwane kwesibil","of infections experienced by several other countries is an ever-present possibility, our collective actions over the next few weeks and months can prevent that from happening, and will determine how quickly we move further forwar Cabinet calls on everyone to take extra precautions, practise responsible behaviour and do the right things so that we avoid a second pea",0.87808454
"[ 0.5721102  -0.09394088 -0.09920615 ...  1.3644689   1.3579272
  0.4144382 ]","[ 0.0211897  -0.00072831  0.00250802 ...  0.0367591   0.02450643
  0.020331  ]",Uhulumeni usebenza nabasebenzisana nomphakathi kanye nemiphakathi ukuqinisekisa ukuthi izifunda zinezinsiza ezanele futhi zihlelekile ukunqanda ukubhebhetheka kwegciwan,Government is working with social partners and communities to ensure that districts are adequately resourced and organised to contain the spread of the viru,0.8885951
[1.1333092  0.5366687  0.03576296 ... 0.682255   1.1034064  0.4178462 ],[0.02211495 0.01758149 0.00284578 ... 0.00237333 0.02358407 0.00329327],"Izwe lethu lithathe amagxathu amakhulu kakhulu ekulweni nobhubhan Umsebenzi wethu omuhle, ngebhadi, ubukelwa phansi izenzo zobudedengu zabanye abantu abangafuni ukuzibophezela ukugwema ukubhebhetheka kwegciwan Labo abashayela bephuze utshwala futhi baziphathe budedengu bafaka engozini izimpilo zabantu abangenacal","Our nation has made great strides in fighting the pandemi Our good work, unfortunately, is being undermined by the reckless actions of some people who refuse to take personal responsibility to prevent the spread of the viru Those who drive under the influence of alcohol and behave recklessly are endangering the lives of innocent peopl",0.89099336
[0.6346153  0.5692951  0.24094874 ... 1.0545318  0.92559385 1.0022274 ],[0.01132502 0.0236269  0.00286376 ... 0.01646633 0.02501595 0.04315435],"Ngenxa yalokho kuziphatha budedengu, kuleli viki sizilela ukufa kungesikhathi kwamaphoyisa amathathu ase-Tshwane Metro Police Department alahlekelwe izimpilo zawo ngesikhathi eshayisana nomshayeli ophuzile kule mpelasonto eyedlul Le nhlekelele yengozi isivule amehlo sonke, ngamunye futhi sisonke, ukuthi sicabange esingakwenza ukuze siqale ukuziphatha ngobuqotho futhi sidlale indima yethu ekuqedeni ukuphuza utshwala ngokweqil","As a result of such reckless behaviour, this week we mourn the untimely death of three Tshwane Metro Police Department officers who lost their lives in a tragic crash with a drunk driver this past weeken This fatal accident is a wake-up call to all of us, individually and collectively, to reflect on what we can do to begin acting responsibly and playing our part in curbing alcohol abus Cabinet urges all people in South Africa to continue observing the health protocols even during Alert Level 2.",0.879339
[0.99449086 0.44790828 0.04520802 ... 1.3724085  1.5105437  0.9047627 ],[0.02451217 0.0157804  0.00285871 ... 0.02065158 0.04164858 0.0314752 ],"IKhabhinethi inxusa bonke abantu baseNingizimu Afrika ukuthi baqhubeke nokulandela izimiso zezempilo ngisho naseSigabeni sesi-2 Sokuqaph Kumele sonke siqhelelane komunye, sigqoke izifonyo uma siphakathi kwabantu siphinde sihlanze izandla njalo ngamanzi nensipho noma sisebenzise isibulali-magciwane sezandla esine-alcoho 2.","We must all maintain social distancing, wear a mask when in public and regularly wash hands with water and soap or use an alcohol-based hand sanitise 2.",0.82521814
"[ 0.43503132 -0.5229831  -0.18030688 ...  0.18474887  0.22015114
  0.04490415]","[ 1.24062775e-02 -2.31553754e-03  1.44244523e-05 ...  1.67403929e-03
  1.24827456e-02  1.04511082e-02]",Ukuvulwa kwezikole nezikhungo zemfundo ephakeme,Return to school and tertiary institutions,0.7616823
"[ 0.729868   -0.03090354  0.3077195  ...  0.94816536  1.1148953
  2.039201  ]","[ 0.01902596 -0.00110457 -0.00021462 ...  0.0207256   0.03147542
  0.03691117]",IKhabhinethi ikwamukele ukuphinde kuvulwe kwezikole zamabanga aphansi naphakathi ezingaphansi koMnyango Wemfundo Eyisisekelo ngoMsombuluko owedlul Abafundi bamabanga esi-6 nele-11 babuyele emaklasini ngoMsombuluko ngesikhathi abafundi bamabanga esi-7 ne-12 bona babuyela ngenyanga eyedlule kulandela ukuvalwa kwezikole kwesikhashana ukugwema ukubhebhetheka kwe-COVID-19 okungenzek,Cabinet welcomed the reopening of primary and secondary schools under the Department of Basic Education this past Monda Grades 6 and 11 learners returned to classes on Monday while Grades 7 and 12 learners returned last month following the temporary closure of schools to prevent the potential spread of COVID-19.,0.927202
"[ 0.6792071  -0.1069582  -0.05901583 ...  0.66181666  0.8227855
  2.9257154 ]","[ 0.02856296 -0.00050946 -0.00018588 ...  0.01213118  0.02840841
  0.0712149 ]","IKhabhinethi iphinde yamukela isimemezelo sokuthi ngaphansi kweSigaba sesi-2 Sokuqapha, wonke amanyuvesi azobe amukela ukubuya okulawulwayo kwabafundi abafundela emagcekeni enyuvesi ngokulandela izindlela ezishicilelwe kuSomqulu KaHulumeni (Sahluko 660, Nmbl 43414 mhla ziyi-8 kuNhlangulana 2020).","Cabinet also welcomed the announcement that under Alert Level 2 lockdown, all universities will be allowing the controlled return of students to campus-based tuition in line with the criteria published in the Government Gazette (Vol 660, No 43414 on 8 June 2020).",0.9040512
[0.8159278 0.0092819 7.4330916 ... 0.7350735 1.1089437 1.1600472],"[ 0.02394651 -0.00035322  0.12577501 ...  0.02684245  0.02824296
  0.04622465]","Ngokwezindlela ezibekiwe, ngaphansi kweSigaba sesi-2 sokuvalwa kwezwe, ubuningi babafundi obungama-66% bazovunyelwa ukubuya emagcekeni enyuves","According to the criteria developed, under Level 2 of the lockdown, a maximum of 66% of students will be allowed to return to university campuse",0.8808212
"[ 0.6680161  -0.05197575  0.26365265 ...  0.8757035   0.791173
  1.4661741 ]","[ 2.1294618e-02 -2.4655475e-05 -6.6387893e-06 ...  2.6889095e-02
  2.8174974e-02  3.4835640e-02]","Iphinde yamukela ukubuyela ngokushiyana kwabafundi basemakolishi Okuqeqeshela Ubuchwepheshe Nomsebenzi ama-TVET, ukuphinde kuvulwe izikhungo Zomphakathi Zokufundisa Nokuqeqesha kanye nokubuyela kwabasebenzi emsebenzini wab Lokhu kuzokwenziwa ngokulandela izinhlelo zokulawula i-COVID-19 ezibekiwe kuwo wonke umkhakha, nokuqinisekisa ukuqhubeka nokuphepha kwabafundi nabasebenzi, ngesikhathi kuvunyelwa ukungena kwabafundi abaningi emagcekeni okufundisa nokufund 3.","It also welcomed the staggered return of Technical and Vocational Education and Training college students, the reopening of Community Education and Training centres and the return of staff to their workplac This will be done in terms of the detailed COVID-19 management plans in place across the sector, and to ensure the continued safety of students and staff, while allowing for greater access to campus teaching and learning for more student 3.",0.91442084
"[ 1.0083524   0.15809603 -0.06020259 ... -0.29490533  0.8756424
 -0.34466138]","[ 0.02463886 -0.00136546 -0.00082744 ...  0.00632381  0.00534571
 -0.00156631]",Ukulwa nenkohlakalo,second wave,0.590484
"[ 0.60756475  2.206051   -0.00736761 ...  0.6747406   0.8270994
  0.5353591 ]",[0.02149536 0.03018025 0.00074626 ... 0.02219573 0.0205593  0.02141404],"IKhabhinethi iphinde yazinikela ukuqinisekisa ukuthi zonke izinsolo zenkohlakalo ezihlobene nokutholwa kwemisebenzi ye-COVID-19 ziyaphenywa ngokukhulu ukushesha ngabophiko oluqinisekisa ukulandelwa komthetho olufana noPhiko Olukhethekile Oluphenya Izenzo Zobugebeng Labo abathintekayo bazojeziswa kabuhlungu, futhi nemali eyebiwe kuHulumeni izinkampani ezingathembekile kanye nabantu ngokukhuphula amanani ezinsizakusebenza zokuzivikela izobuyisw","Anti-corruption Cabinet reiterated its commitment to ensure that allegations of corruption relating to COVID-19 procurement are swiftly investigated by law-enforcement agencies such as the Special Investigating Uni Those implicated will be severely punished, and money stolen from the State by unscrupulous companies and individuals by inflating the prices of personal protective equipment will be recovere",0.8789557
