zu,en,src_text,trg_text,Cosine_Score
"[ 0.21675263 -0.19013447  0.57521594 ...  0.8581624   0.85569173
  2.1022644 ]",[0.00571352 0.00169903 0.00822214 ... 0.0216339  0.01438451 0.04811238],"Statement on the Virtual Cabinet Meeting held on Thursday, 4 June 2020 1.","Statement on the Virtual Cabinet Meeting held on Thursday, 4 June 2020 1.",0.939162
[0.48821467 0.1398337  0.01566591 ... 0.89285684 0.36385983 1.215776  ],[0.02746803 0.0028212  0.01352198 ... 0.03109835 0.01709316 0.03171664],"North High Court Judgment of Tuesday, 2 June 2020 A special virtual Cabinet meeting was held today, Thursday, 4 June 2020, to discuss developments in South Africa s efforts to save lives and protect livelihoods amid the COVID-19 pandemi As part of this discussion, Cabinet reflected on the North Gauteng High Court judgment delivered by Justice Norman Davis on Tuesday, 2 June, 2020, which declared the COVID-19 lockdown regulations in levels 3 and 4 unconstitutional and invali After obtaining legal advice and listening to numerous comments made by members of the legal fraternity in reaction to the judgement, we are of the view that another court might come to a different conclusion on the matte Cabinet has therefore decided to appeal the North Gauteng High court decisio Government will ask that its appeal be heard on an urgent basis so that it can obtain certainty on the regulation The Minister of Cooperative Governance and Traditional Affairs, Dr Nkosazana Dlamini Zuma will be joined in this appeal by President Cyril Ramaphosa and the Minister of Health, Dr Zweli Mkhiz Cabinet wishes to assure the nation that all interventions introduced since the declaration of a state of national disaster in March 2020 by President Cyril Ramaphosa have been directed primarily at saving live In implementing these interventions, government has consistently consulted all sectors of society, as the fight against COVID-19 is a national effort that requires unity in action between Government and all South African While government appeals the court judgment, current regulations remain in force and we appeal and urge all our people to observe all the health protocols that have been put in place including washing of hands, social distancing, wearing of masks in public as well as screening and referral for testing where necessary Extension of the National State of Disaster Cabinet approved the extension of the National State of Disaster by another month from the 15th June to 15 July 2020.","North High Court Judgment of Tuesday, 2 June 2020 A special virtual Cabinet meeting was held today, Thursday, 4 June 2020, to discuss developments in South Africa s efforts to save lives and protect livelihoods amid the COVID-19 pandemi As part of this discussion, Cabinet reflected on the North Gauteng High Court judgment delivered by Justice Norman Davis on Tuesday, 2 June, 2020, which declared the COVID-19 lockdown regulations in levels 3 and 4 unconstitutional and invali After obtaining legal advice and listening to numerous comments made by members of the legal fraternity in reaction to the judgement, we are of the view that another court might come to a different conclusion on the matte Cabinet has therefore decided to appeal the North Gauteng High court decisio Government will ask that its appeal be heard on an urgent basis so that it can obtain certainty on the regulation The Minister of Cooperative Governance and Traditional Affairs, Dr Nkosazana Dlamini Zuma will be joined in this appeal by President Cyril Ramaphosa and the Minister of Health, Dr Zweli Mkhiz Cabinet wishes to assure the nation that all interventions introduced since the declaration of a state of national disaster in March 2020 by President Cyril Ramaphosa have been directed primarily at saving live In implementing these interventions, government has consistently consulted all sectors of society, as the fight against COVID-19 is a national effort that requires unity in action between Government and all South African While government appeals the court judgment, current regulations remain in force and we appeal and urge all our people to observe all the health protocols that have been put in place including washing of hands, social distancing, wearing of masks in public as well as screening and referral for testing where necessary Extension of the National State of Disaster Cabinet approved the extension of the National State of Disaster by another month from the 15th June to 15 July 2020.",0.92842245
"[ 0.2672092  -0.2098451  -0.11579971 ...  1.2235457   0.1751025
  1.78353   ]",[0.01151397 0.00034988 0.0001052  ... 0.02489262 0.0032834  0.03155032],The law allows for the National State of disaster to last,The law allows for the National State of disaster to last,0.93745756
"[-0.00739766 -0.3883784  -0.14672674 ... -0.09264494  0.04451525
  0.26805001]","[ 4.1157720e-03 -4.1230153e-03 -3.5477224e-05 ... -7.7747996e-04
  3.5780892e-03  1.6239760e-02]",for 90 days which necessitates the extension,for 90 days which necessitates the extension,0.93157625
[0.3863457  0.21867177 0.41104642 ... 0.70606214 1.3941035  0.6477462 ],"[ 0.01433926  0.01794412  0.00867376 ... -0.00094354  0.03844955
  0.01007074]","Western Cape COVID-19 infections Cabinet remains concerned about the intensity and increase of COVID-19 infections in the Western Cap To this effect President Ramaphosa will undertake a visit to the province on Friday, 5 June 2020, to discuss the situation with Premier Alan Winde and the provincial executive, and to assess the province s readiness for continued management of the pandemi","Western Cape COVID-19 infections Cabinet remains concerned about the intensity and increase of COVID-19 infections in the Western Cap To this effect President Ramaphosa will undertake a visit to the province on Friday, 5 June 2020, to discuss the situation with Premier Alan Winde and the provincial executive, and to assess the province s readiness for continued management of the pandemi",0.95388556
"[ 1.3031188   0.2815464  -0.3044075  ...  0.43259     0.9485879
  0.97147024]","[ 0.03972818  0.00544775 -0.00017676 ...  0.00812465  0.01906412
  0.01119156]","President Ramaphosa will be accompanied by the Minister Mkhize; Defence Minister Nosiviwe Mapisa-Nqakula; Basic Education Minister Angie Motshekga; Police Minister Bheki Cele; Human Settlements, Water and Sanitation Minister Lindiwe Sisulu and Public Works and Infrastructure Minister Patricia de Lille","President Ramaphosa will be accompanied by the Minister Mkhize; Defence Minister Nosiviwe Mapisa-Nqakula; Basic Education Minister Angie Motshekga; Police Minister Bheki Cele; Human Settlements, Water and Sanitation Minister Lindiwe Sisulu and Public Works and Infrastructure Minister Patricia de Lille",0.9502032
"[-0.07927325 -0.1031092   0.45683163 ... -0.60325646  0.26019877
  0.04879533]","[ 0.00363443 -0.01082647  0.02946221 ...  0.00179783  0.00827588
  0.00910723]",Child Protection Week,Child Protection Week,0.91458726
"[ 0.23503666 -0.0634452   0.44339    ...  0.47167882  1.3704959
  3.7384553 ]","[ 0.00463393 -0.00175512  0.01427518 ...  0.02195674  0.04851037
  0.08458246]",Cabinet reminds the public that this week is Child Protection Week which started this past Sunday the 31 May and ends this coming Sunday 7 June 2020.,Cabinet reminds the public that this week is Child Protection Week which started this past Sunday the 31 May and ends this coming Sunday 7 June 2020.,0.94609654
"[ 0.48771164 -0.11963332  0.30645993 ... -0.13403091  1.4950494
  1.7476724 ]","[ 0.01835115  0.00312918  0.01140548 ... -0.0033865   0.0395507
  0.04590809]",Child Protection Week seeks to elevate issues of the protection of children throughout the yea This year s theme is:,Child Protection Week seeks to elevate issues of the protection of children throughout the yea This year s theme is:,0.92412037
"[ 1.1126939  -0.11544885 -0.20352216 ...  0.29261735  0.01165412
  1.5472286 ]","[ 3.6509853e-02 -4.2050026e-04 -9.7195058e-05 ...  1.0501432e-02
 -4.7777509e-03  3.0989671e-02]","Let Us All Protect Children, During COVID-19 and Beyond","Let Us All Protect Children, During COVID-19 and Beyond",0.9515209
