zu,en,src_text,trg_text,Cosine_Score
[0.47324547 0.08538394 3.3102958  ... 0.971295   0.65324247 1.1330642 ],"[ 0.00436155 -0.00046618  0.10326497 ...  0.02534816  0.01753017
  0.008768  ]","IKhabhinethi yabamba umhlangano wayo ngoLwesithathu, mhla ziyi-7 kuNhlangulana 2017, eTuynhuys, eKapa Izindaba ezisematheni IKhabhinethi igcizelela ikhwela elihlatshwe nguMongameli uJacob Zuma lokuthi abantu baseNingizimu Afrika babumbane baphikisane nodlame kanye nokuhlukunyezwa kwabantu besifazane kanye nezingane, futhi inxusa bonke abantu baseNingizimu Afrika ukuba bathathe izinyathelo eziphuthumayo ukuze kuqedwe lesi sihlava emiphakathini yethLokhu kulandela ukuhambela kukaMongameli e-Elsies River eKapa ngokweseka Imbizo Yokulwisana Nobugebeng Lokhu kuhambela kuphinde futhi kwaqhakambisa ubuthakathaka babantu besifazane kanye nezingane ezweni lakithUMongameli uthembise ukuthi uzophinda abuyele kule ndawo ukuzobheka kabanzi izingqinamba eziningi zobugebengu kanye nokubulawa kwabantu, ikakhulukazi izingane kanye nokuthi iziphathimandla zengalo yomthetho zizoziphucula kanjani izinsizakalo zazo ezizenza emphakathin IKhabhinethi iyakwamukela ukukhishwa koCwaningo Lwamakhaya Olujwayelekile lowezi-2016, oluqhubekayo nokukhombisa inqubekelaphambili ekuqalisweni ukusebenza kwezinhlelo zikahulumeni ukwenza ngcono izimpilo zabantu baseNingizimu Afrika, ikakhulukazi imiphakathi eyayikhishwe inyumbazana phambilinIzibalo zikhombisa ukuthi uhulumeni unamagalelo amahle ekuhlinzekeni ngezindlu, nalapho amakhaya abantu baseNingizimu Afrika abahlala ezindlini ezazakhiwe ngoHlelo Lwentuthuko Nokwakha Kabusha (i-RDP) noma ezindaweni zokuhlala ezixhaswe nguhulumeni ekhuphukile kusuka ku-5% ngowezi-2002 kuya ku-13,5% ngowezi-2016.Ucwaningo luphinde lukhombise ukuthi izinhlelo zikahulumeni zosizo lwezenhlalakahle zikhombisa ukukhuphuka kusuka ku-12,7% ngowezi-2003 kuya ku-29,7% ngowezi-2016.Kunokukhuphuka okuphawulekayo esibalweni samakhaya afakelwe amanzi, axhunyelwa ugesi nathola izinsizakalo zokuthuthwa kwemfucuza, nokuwuphawu olusemqoka logqozi nofuqufuqu lukaHulumeni waseNingizimu Afrika lokulungisa izinto ezimbi zobandlululo bese ehlinzeka ngezidingo-ngqangi kubo bonke abantIKhabhinethi, nakuba kunjalo, ikuqaphelile ukuthi yize isibalo sabantu ababhalisela imfundo ephakeme sikhuphukile, nakuba sikhuphuka ngonyawo lonwabu, abantu abamnyama abangu-3,3% kuphela abaneminyaka ephakathi kweyi-18 kuya kuma-29 ubudala abafundayo uma kuqhathaniswa no-18,8% wabantu abangamaNdiya/abase-Asia kanye no-17,5% wabantu abamhlophe abakuleli qoqo leminyakNgu-3,5% kuphela wabantu abangamakhaladi obufunda ngonyaka wezi-2016.Ucwaningo luphinde lwakhombisa ukwehla kusuka ku-23,8% kuya ku-11,8% wamakhaya abhekene nendlala, okukhombisa inqubekelaphambili ekubhekaneni nemiphakathi ephila nobubha obuseqophelweni eliphezul IKhabhinethi iluqaphelile Ucwaningo Lwamakota Lwezabasebenzi lekota yokuqala yonyaka olukhombise umnotho wengeza imisebenzi eyizi-144 000.","The survey also shows that government s social-assistance programmes indicates an increase from 12, 7% in 2003 to 29,7% in 2016.There is also a marked increase in access to water, electricity and sanitation, which is an important marker for the South African Government s ambition to redress the wrongs of apartheid and provide basic services to all the peoplCabinet has, however, noted that while higher education enrolments are on the increase, albeit at a slow pace, only 3, 3% of black Africans aged 18 to 29 years were studying as opposed to 18, 8% of Indian/Asian individuals and 17, 5% of the white population in this age grou Only 3, 5% of the coloured population was studying during 2016.The survey further indicated a decrease from 23, 8% to 11, and 8% of households that experienced hunger, which shows progress in addressing communities living in extreme povert Cabinet noted the Quarterly Labour Force Survey for the first quarter of the year that showed the economy adding 144 000 job These numbers were offset by an increase in the number of job-seekers by 433 00 peopl Cabinet reaffirms its commitment to continue partnering with the private sector and labour in its attempts to address the country s unemployment challenge Cabinet welcomes the launch of the refurbished Babelegi Industrial Park in Hammanskraal as part of government s plans to accelerate economic development and job creation in the are The R42-million project is part of government s Revitalisation of Industrial Parks Programme and one of six parks that are being revitalised across the country for broader economic and industrial developmenCabinet encourages local industries and businesses to consider expanding operations to industrial parks to access the various support measures which are available to further develop their businesse Cabinet was briefed by Minister of Finance, Mr Malusi Gigaba, on the latest South Africa s Gross Domestic Product (GDP) figures, which contracted",0.88316303
[0.62885195 0.00606735 0.5047238  ... 1.1626241  0.7527951  0.4530495 ],"[ 0.00268142 -0.00062358  0.04526813 ...  0.03688131  0.03155871
  0.03614649]","Lezi zibalo zicekelwe phansi ukukhuphuka esibalweni sabantu abafuna umsebenzi ngabantu abayizi-433 000.IKhabhinethi iyasiqinisekisa isibophezelo sayo sokuqhubeka nokusebenzisana nomkhakha ozimele kanye nabasebenzi emizamweni yayo yokubhekana nezinselele zokungabibikho komsebenzi ezwen IKhabhinethi iyakwamukela ukwethulwa kweBabelegi Industrial Park eHammanskraal njengengxenye yamacebo kahulumeni okudlondlobalisa ukuthuthukiswa kwezomnotho kanye nokusungulwa kwemisebenzi kule ndawLo mklamo obize izigidi ezingama-42 zamarandi uyingxenye yoHlelo lukahulumeni Lokuvuselela Izizinda Zezimboni kanti futhi ungenye yezizinda eziyisithupha ezivuseleliwe ezweni lonkana ukuze kuthuthukiswe kabanzi umnotho kanye nezimbonIKhabhinethi igqugquzela izimboni zalapha ngaphakathi ezweni kanye nabamabhizinisi ukuba bacabangele ukuvula amagatsha amabhizinisi wabo ezizindeni zezimboni ukuze bathole izindlela zokwesekwa ezinhlobonhlobo ezitholakalayo ukuze bathuthukise amabhizinisi abo ngokuthe xax IKhabhinethi ilunywe indlebe nguNgqongqoshe Wezezimali, uMnu Malusi Gigaba, maqondana nezibalo zakamuva Zesamba Somkhiqizo Wezwe(i-GDP)","The agriculture, forestry and fishing industry rebounded in the first quarter of 2017 with an increase of 22, 2%.There are green shoots that the country can leverage to boost its own economic growth outloo These include improving global growth, stabilising commodity prices, more favourable climate conditions, reliable electricity supply and less volatile labour relationAs a matter of urgency, Cabinet calls on business, labour and the broader society to partner with government to intensify our growth programme and improve confidence so as to arrest the decline and set the economy on a higher trajectory, to achieve inclusive economic growt In this regard the Minister of Finance will meet with business leaders in a bid to formulate strategies to counter economic recession and achieve inclusive growtCabinet endorsed a full media briefing by the Minister of Finance to share with South Africans the interventions government will embark upon within the current budget framewor Cabinet further reaffirms the adopted budget framework for the countr The rating agencies Fitch and Standard & Poor s affirmed South Africa s long-term foreign currency debt ratings of",0.84070647
"[ 0.51235807 -0.15815435  3.3103964  ...  1.2235477   1.1106056
  2.2550023 ]","[ 0.03082489 -0.00307568  0.07194116 ...  0.01013517  0.03147553
  0.06643263]","waseNingizimu Afrika, ezinciphe ngo-0,7% ekoteni yokuqala yowezi-2017.Lo mphumela we-GDP omubi kunalokho obekulindelwe ungaphansi kakhulu kuneSibuyekezo Sesabelomali sowezi-2017, esaqagula ukukhula kwe-GDP yowezi-2017 sakubeka ku-1,3%.","This worse-than-expected GDP outcome is significantly lower than the 2017 Budget Review, which projected 2017 GDP growth at 1, 3%.",0.85271716
"[ 0.6694382  -0.34681475  0.46348247 ...  1.020028    1.9130472
  1.4779748 ]","[1.0643227e-02 6.4776752e-05 3.9638649e-03 ... 3.1844024e-02 4.5678124e-02
 2.1778775e-02]","Lokhu kubangelwe, phakathi kwezinye izinto, ukukhwantabala kwezimboni zemikhiqizo, ukuhweba, ukupheka kanye nezindawo zokulalUmnotho nakuba kunjalo wesekwe ukukhula embonini yezimayini kanye neyokuqwalwa kwamatshe ekhuphuke ngo-1.","This has been attributed to, among other things, the contraction of the manufacturing, trade, catering and accommodation industrieThe economy was nevertheless supported by growth in the mining and quarrying industry which increased 1.",0.8846926
"[-0.03400506 -0.17311972  1.0576595  ...  0.9748133   0.79649705
  0.22562088]","[ 1.1679085e-02  2.0427665e-02 -2.0027053e-05 ...  2.3796976e-02
  1.9070528e-02  9.7978441e-03]","Imboni yezolimo, ezamahlathi kanye nezezinhlanzi isimamile ekoteni lokuqala lowezi-2017 ngokukhuphuka ngo-22,2%.Kunenhlansi yethemba elokozayo izwe elingabambelela kuyona ukuze lisimamise ukububeka kokukhula komnotho wal Lokhu kubandakanya ukwenza ngcono ukukhula emhlabeni wonke, ukuzinzisa amanani ezimbiwa, izimo zesimo sezulu ezivunayo, ukuphakelwa kukagesi okwethembekile kanye nokwehla kobudlelwano nabasebenzi obuntekentekNjengesimo esiphuthumayo kakhulu, iKhabhinethi inxusa abamabhizinisi, abasebenzi kanye nomphakathi ngobubanzi ukuba babambisane nohulumeni ukuze kuqiniswe uhlelo lwethu lokukhula komnotho futhi kwenziwe ngcono nokuzethemba ukuze kunqandwe ukwehla komnotho futhi kubekwe umnotho esikhundleni esiphezulu, ukuze kufezekiswe ukukhula komnotho okuhlanganisa zonke izintMaqondana nalokhu uNgqongqoshe Wezezimali uzohlangana nabaholi bamabhizinisi embhidlangweni wokusungula amaqhinga azophikisana nokuzika komnotho bese efezekisa ukukhula komnotho okuhlanganisa zonke izintIKhabhinethi igunyaze isithangami sabezindaba esigcwele esizobanjwa nguNgqongqoshe Wezezimali ukuze abelane nabantu baseNingizimu Afrika ngezinyathelo zokungenelela uhulumeni azozithatha kulolu hlaka lokusebenza lesabelomali samanj IKhabhinethi iphinde yaqinisekisa uhlaka lokusebenza lwesabelomali sezwe olwamukeliw Izikhungo zokuklelisa iFitch kanye ne-Standard & Poor s zikuqinisekisile ukukleliswa kwezikweletu kweNingizimu Afrika ngemali yakwamanye amazwe kwesikhathi eside ngo- BB+ .Lokhu kuqhamuka phakathi nezingxoxo uNgqongqoshe uGigaba azibambe nomkhakha ozimele ukuqinisekisa ukuthi umsebenzi owenziwa ngokubambisana phakathi kukahulumeni, abamabhizinisi, abasebenzi kanye nezinhlangano zomphakathi uyaqhubeka, kanye nokuthi izethembiso ezenziwe ziyafezwIKhabhinethi iyakugcizelela ukuthi abantu baseNingizimu Afrika kufanele baqhubeke nokukhuluma ngezwi elilodwa, ikakhulukazi ngezikhathi ezinzima futhi basebenza kanzima impela ukuqinisekisa ukuthi izwe libuyelwa yizinga lalo lesimo sotshalomal IKhabhinethi iyazamukela izingxoxo ezenziwe eKomidini lokuqala ngqa Lokuphathwa Ngokubambisana leNhlangano Elawula Izindaba Zentela Nohwebo Yamazwe AseMelika Eseningizimu (i-MERCOSUR) kanye neNhlangano Elawula Izindaba Zentela Yempahla Okuhwebelwana Ngayo Emazweni aseNingizimu ne-Afrika (i-SACU) ebezibanjwe kamuva nje kulelIzinhlangano zivumile ukucabanga ngokubambisana ngamathuba okukhuthaza Isivumelwano Sohwebo Olukhethayo (i-PTA) se-MERCOSUR ne-SACU ngokubandakanya izikhungo zazo zokukhuthaza ezohwebo, izigcawu zohwebo, umkhakha ozimele, kanye nezindlu zazo zamanxusa ngokwehlukanIsivumelwano se-MERCOSUR kanye ne-SACU sihlinzeka abahwebi balapha ekhaya abahwebela kwamanye amazwe ngethuba lokuhweba namazwe anabantu abangaphezu kwezigidi ezingama-280.IKhabhinethi inxusa bonke abahwebi bakuleli abahwebela kwamanye amazwe ukuba benze i-PTA ibasebenzele njengoba imikhiqizo yalapha ekhaya isikwazi ukudayiswa emazweni angamalunga e-MERCOSUR futhi bakhokhe intela yokuhwebelana enesephulel IKhabhinethi izwakalise ukudabuka ngesinqumo se-United States of America (i-USA) sokuhoxa kwiSivumelwano sasePariIsivumelwano saseParis, esizosebenza ngokugcwele ngowezi-2020, sakhelwe phezu kwezinkokhelo ezinqunywe yiwona amazwe uqobo maqondana nezinjongo zamazwe omhlaba okuvunyelwene ngazo ndawonyINingizimu Afrika isinxuse i-USA ukuba isicabangisise kabusha isinqumo sayo iphinde izibophezele kabusha kulesi sivumelwano samazwe omhlab Isivumelwano Sokusebenzisana phakathi kwe-Novartis, Umkhandlu Wezocwaningo Lwezokwelapha waseNingizimu Afrika kanye noMnyango Wezesayensi Nobuchwepheshe, sichaba indlela yokusimamisa umthamo kanye nekhwalithi yezivivinyo zokwelapha futhi sakha amandla okwenziwa kocwaningo ezwenikazIsivumelwano sizovumela ukwenzeka kwezinhlelo zocwaningo ngokubambisana ezifweni eziqokiwe ezithathelwanayo kanye nezingathathelwana, ukwenza ngcono ukufinyelela kweziguli zaseNingizimu Afrika emithini eqanjwe kabusha, kanye nokwakha amandla ezwe kanye nezwekazi okwenza ucwaningo kanye nokuthuthukisIKhabhinethi iyakholwa ukuthi isekhona indawo yokusebenza ngokubambisana okuthe xaxa phakathi kukahulumeni kanye nomkhakha ozimele, futhi iyafunga iyagomela ukuthi lokhu kungachaba indlela ebheke ekubhekaneni nezinselele eziningi eziyinkinga esibhekene naz","BB+ .This comes amid Minister Gigaba s engagements with the private sector to ensure that the joint work of government, business, labour and civil society continues, and that the pledges made are fulfilleCabinet reiterates that South Africans must continue to act in unison, especially during difficult times and work even harder to ensure that the country reclaims its investment grade statu Cabinet welcomes deliberations at the inaugural Joint Administration Committee for the Common Market of the South (MERCOSUR) and the Southern Africa Customs Union (SACU) recently held in the countrThe parties agreed to jointly consider opportunities to promote the MERCOSUR-SACU Preferential Trade Agreement (PTA) by including their trade promotion agencies, chambers of commerce, private sector, and their respective embassies and foreign mission The MERCOSUR-SACU agreement provides local exporters with the opportunity to tap into a market of more than 280-million peoplCabinet calls on all the country s exporters to take advantage of the PTA as local products are now able to enter the MERCOSUR bloc at preferential duty rate Cabinet expressed regret at the decision of the United States of America (USA) to withdraw from the Paris AgreemenThe Paris Agreement, which will be fully operational by 2020, is premised on contributions determined by countries themselves towards collectively agreed global goalSouth Africa has called on the USA to reconsider its position and recommit to the multilateral proces The Memorandum of Understanding between Novartis, the South African Medical Research Council and the Department of Science and Technology, paves the way to boost the volume and quality of clinical trials and build research capability on the continenThe agreement will allow for joint research programmes in selected communicable and non-communicable diseases, improve South African patients' access to innovative medicines, and build the country and continent's research and development capabilitieCabinet believes that there is room for more public-private partnerships, and is convinced that these can lead the way in addressing the many pressing challenges we fac",0.82418674
"[ 0.55189216 -0.04717577  2.8104608  ...  0.97654456  1.2010398
  1.9236737 ]","[ 0.01979864 -0.00135362  0.00324526 ...  0.03008545  0.02170202
  0.01490396]","IKhabhinethi iyawamukela Umbiko wezi-2017 ovela Enhlanganweni Yenkongolo kanye Nemibuthano Yomhlaba, oqhubekayo nokuklelisa iNingizimu Afrika njengendawo eseqhulwini yokubamba imicimbi yamabhizinisi e-Afrika kanye naseMiddle Eas Umbiko ukhishwe ngoNhlaba 2017 eFrankfurt, eGermanINingizimu Afrika isalokhu ingenye yezindawo ezihamba phambili emhlabeni ngokuthandwa ngabavakashi futhi iyaqhubeka nokubekwa endaweni ephezulu kwinkomba yokuncintisana kwezokuvakasha emhlabeni jikelele yeSithangamu Somhlaba Sezomnotho (i-WEF)","Cabinet welcomes the 2017 Report from the International Congress and Convention Association, which continues to rank South Africa as the top business events destination in Africa and the Middle Eas The report was released in May 2017 in Frankfurt, GermanSouth Africa remains one of the world s most popular tourist destinations and continues to top the rankings also on the World Economic Forum Travel s global travel and tourism competitiveness index as released in April 2017.Cabinet would like to see more of South Africa s smaller towns and cities bidding for smaller meetings where they can meet the hosting requirement This will help to improve the geographic distribution of tourism beyond the major centres and spread the wealth generated by these events more equitabl.",0.8539851
"[ 0.3048244  -0.16293949  0.10885211 ...  0.4422178   0.56903404
  0.98695743]",[0.00551432 0.01713298 0.00784127 ... 0.0299748  0.03657749 0.03687068],njengoba ikhishwe ngoMbasa 2017.IKhabhinethi ingathanda ukubona amadolobhana amancane kanye namakhulu amaningi aseNingizimu Afrika efaka izicelo zokusingatha imihlangano emincane lapho ezokwazi khona ukuhlangabezana nezimfuno zokusingathLokhu kuzosiza ukwenza ngcono ukusabalaliseka kwezokuvakasha ezindaweni ezihlukahlukene ezingale kwamadolobha amakhulu futhi kusabalalise nomnotho okhandwe yileyo micimbi ngokulinganay.,"The Year of OR Tambo: Advancing Youth Economic Empowerment , with a meeting of the Presidential Youth Working Grou This brought together government and leaders of youth organisations, who took stock of progress in the socio-economic advancement of young peoplMinisters and Deputy Ministers will engage in various activities aimed at promoting youth development and empowermen The National Youth Day commemoration event will take place in Ventersdorp, North West on 16 June 2017.",0.7479654
[0.68659234 0.720832   0.07085469 ... 0.7573198  0.8440769  0.89881897],"[ 3.22928354e-02  1.18558705e-02 -5.83048604e-05 ...  1.95992496e-02
  8.33876338e-03  1.35303615e-02]","IKhabhinethi inxusa abantu baseNingizimu Afrika ukuba baqaphele izindaba mbumbulu, ikakhulukazi ukukhuphuka kwezindaba ezingelona iqiniso ezibhalwa ezinkundleni zokuxhumana mayelana nokulahleka, ukuthunjwa kanye nokuthwalwa ngenkani kwamantombazane kanye nabantu besifazanUkubheduka kodlame kwakamuva KwaMashu, eduze kwase-Durban mayelana nemibiko yezingane ezithwalwe ngenkani endaweni kanye nezinsolo zokuthwalwa ngenkani kwentombazane eNaledi, eSoweto ngabantu abebehamba ngemoto eyi-Toyota Quantum nezinombolo zayo ezazifakiwe kuthe chithi saka ezinkundleni zokuxhumana, nokuthe ekuhambeni kwesikhathi kwatholakala ukuthi bekungelona iqinisLobu buqola, izindaba mbumbulu kanye nokusatshalaliswa kolwazi olungelona iqiniso kudala itwetwe emiphakathini yethu futhi kuchitha isikhathi kanye nezinsizakusebenza zamaphoyis Siyacela kubantu ukuba bangadlulisi futhi basabalalise izindaba mbumbulu ezinkundleni zokuxhumana, kuze kube sebekuqinisekisile ubuqiniso baz.","Cabinet calls on South Africans to be vigilant of fake news, in particular the increase in false posts on social media over missing, kidnapped and abducted girls and wome The recent outbreak of violence in KwaMashu, near Durban over fake reports of children being abducted in the area and the alleged abduction of a girl in Naledi, Soweto by persons in a Toyota Quantum with registration number included went viral on social media, which was later found to be untruThese hoaxes, fake news and the dissemination of false information cause panic among our communities and waste time and resources of the polic We appeal to people not to repost and disseminate fake news on social media, until they have verified the authenticit.",0.91110027
"[ 0.03266251 -0.12751809 -0.17594291 ...  0.36896178 -0.10229728
  0.65587467]","[-0.00164478 -0.00301828  0.00062759 ...  0.00708716  0.00240758
  0.02499706]",IKhabhinethi isiyiqaphelile ngokukhathazeka okukhulu imibiko yabezindaba maqondana,Cabinet has noted with serious concern the media reports on the,0.84655315
"[ 0.4877783  -0.12953342 -0.19945298 ...  0.33315253  0.10119801
  0.19679952]","[ 0.00841915  0.00048203 -0.00094202 ...  0.00689763  0.0004645
 -0.00072479]",nokuputshuka kwama-imeyili,leaked emails,0.7590624
