zu,en,src_text,trg_text,Cosine_Score
"[ 0.63114077 -0.05680583 -0.00684615 ...  0.9772038   0.43489358
  1.5491526 ]","[ 0.03218442 -0.00048823  0.01065091 ... -0.0008969   0.02817875
  0.02102099]",24 Oct 2013IKhabhinethi yabamba umhlangano wayo ojwayelekile eKapa mhla zingama-23 Mfumfu 201 Isimo seKhabhinethi ezindabeni ezisemqoka esimweni samanje IKhabhinethi iyamukele ngezandla ezimhlophe inqubekelaphambili esiyibonayo emkhankasweni wokuqaliswa koHlelo lokwakhiwa,"Cabinet held its ordinary meeting in Cape Town on 23 October 201 Cabinet s position on prominent issues in the current environmentCabinet welcomed the progress we are seeing in the country s public infrastructure roll-out campaign coordinated by the Presidential Infrastructure Coordinating Commissio President Jacob Zuma recently launched a number of completed projects as part of the Infrastructure Development programm These include work on the R81 and R71 roads in Limpopo, the Bridge City train station that will service Umlazi in Durban and the sod-turning ceremony at De Beers",0.79872596
"[ 0.4237434  -0.02923022 -0.2538568  ...  0.6730315   0.4933688
  0.7020156 ]","[ 0.01319913  0.00120917 -0.00036545 ...  0.02360663  0.04681893
  0.02848122]",kwengqalasizinda yomphakathi oholwa yiKhomishana KaMongameli Yokuqondisa Ingqalasizinda (i-IPCC).,The Indaba will be hosted by the South African Maritime Safety Authority and the maritime industr The conference will provide a platform for various role-players to craft a development path for Africa s maritime industries and establish a Pan-African Partnership for the development of Africa s blue econom,0.6159109
"[ 0.94705415 -0.01986362 -0.01614478 ...  1.270866    1.214044
  0.6943757 ]","[ 1.2515026e-02  5.6310312e-04 -3.3663047e-05 ...  1.0992564e-02
  1.1453228e-02  3.7692659e-02]","Esikhathini esifushane esedlule uMongameli Jacob Zuma wethula imiklamo eminingana ephothuliwe njengengxenye yoHlelo Lwezokuthuthukiswa Kwengqalasizind Lokhu kubandakanya nomsebenzi wokwakhiwa kwemigwaqo u-R81 kanye no-R71 eLimpopo, nesiteshi sesitimela i-Bridge City esizosetshenziswa ngabantu baseMlazi, eDurban, kanye nomcimbi wokuphendulwa kwesoyi eMayini yakwa-De Beers i-Venetia esifundeni saseVhembe, eLimpopKulindeleke futhi ukuthi uMongameli ethule ezinye izinhlelo zokwakhiwa kwengqalasizinda ezinjengeNdawo Yokuthuthukisa Izimboni (i-IDZ) zase-Saldanha Bay eNtshonalanga Kapa; futhi uzohamba ayohlola isizinda okwakhiwa kusona iDamu i-De Hoop, eLimpopo, bese ethula futhi nezimoto zokuqala ezakhiwe eNingizimu Afrika eMpumalanga Kapa, futhi avule ngokusemthethweni isibhedlela sase-Ladybrand eFreyistatIKhabhinethi iyamukele futhi inqubekelaphambili eseyenziwe ezinhlelweni zamaBhasi Athutha Ephindelela (i-BRT) eGoli, eKapa kanye nase-Rustenbur Lolu hlelo lwengqalasizinda oluthe chithi saka ezweni lonke oluzodla izinkulungwane zezigidigidi zamarandi","Venetia Mine in Vhembe, LimpopThe President is also due to launch other infrastructure programmes such as the Saldanha Bay Industrial Development Zone (IDZ) in the Western Cape; pay a site visit to the De Hoop Dam, Limpopo, launch the first automotive wagons built in South Africa in the Eastern Cape, and officially open the Ladybrand Hospital in the Free StatCabinet also welcomed the progress on the Johannesburg, Tshwane, Cape Town and Rustenburg Bus Rapid Transit (BRT) system This countrywide multi-trillion rand infrastructure programme is reshaping the economy and the transport system in our countrThese projects have had the effect of poising the economy for a higher growth trajectory and will continue to contribute to economic development and job creatioCabinet welcomes the Medium Term Budget Policy Statement presented by the Minister of Financ",0.8558053
"[ 0.39477438  0.0206932  -0.15221788 ...  0.70217055  0.5437944
  0.57034874]","[ 0.00460439 -0.00161574  0.00314032 ...  0.03452866  0.04600696
  0.04627417]",luzoguqula isimo somnotho kanye nohlelo lwezokuthutha ezweni lethUmthelela wale miklamo ukuthi ibeka umnotho emgudwini wokusimama kakhulu kunakuqala futhi izoqhubeka nokufaka isandla ekuthuthukisweni komnotho kanye nokuvula amathuba emisebenzIKhabhinethi iyasamukela iSitatimende Senqubomgomo Yesabelomali Sesikhathi Esimaphakathi esethulwe nguNgqongqoshe Wezezimal IKhabhinethi iyazeseka izinyathelo ezihlongozwayo kuhulumeni zokunciphisa izindlek Lezi zinyathelo zizoba negalelo elikhulu ekunciphiseni ukumoswa kwemali kahulumen,"Break barriers, open doors: for an inclusive society for all .Cabinet noted with concern the resurgence of violence and hostilities in the Republic of Mozambiqu Cabinet wishes to underscore that Mozambique has a legitimate government and that any insurgency undermines the sovereignty of the Mozambican government and its peopl Cabinet condemns insurgent attacks in the strongest terms Key Cabinet discussions and decisionsCabinet approved the ratification of the Doha Amendment to the Kyoto Protoco These amendments form part of the 2013-2020",0.78149354
"[ 0.92320144  0.16460617 -0.1798913  ...  1.5273376   1.544371
  0.76548624]",[0.01273044 0.04496359 0.01123189 ... 0.02987081 0.02617061 0.02728755],"Zizoqinisekisa ukuthi uhulumeni usebenzisa izimali zakhe ngendlela efanelekil IKhabhinethi ihlaba ikhwelo kuyo yonke iminyango kazwelonke neyezifundazwe, nomasipala, nezikhungo zikahulumeni kanye nezikhungo ezisungulwe ngokomthethosisekelo ukuthi ziqalise ukusebenza kwalezi zinyathelIKhabhinethi ivumelana noMongameli Jacob Zuma kanye nomphakathi waseNingizimu Afrika ekugxekweni kwesihlava sokuxhashazwa nokunganakwa kwezingane kanye nodlame oluqondiswe ezinganen","Cabinet supports the austerity measures propose for governmen These measures will go a long way in reducing any wastage in government spendin Such measures will ensure that government uses its resources effectively and efficientl Cabinet calls on all national and provincial departments, municipalities, public entities and constitutional institutions to implement these measureCabinet joined President Jacob Zuma and the South African public in condemning abuse, violence and neglect against childre Cabinet commended the law enforcement agencies for their swift action in recently reported caseAs we mark National Children s Day on 2 November, Cabinet urges all South Africans to protect children as they are our future leader Cabinet also calls on communities to continue to work with law enforcement agencies in fighting crime within communitieWe should also be mindful that the protection of children is the responsibility of parents and communitie We should offer assistance to mothers who needs help to raise their childreCabinet welcomed the announcement by Umalusi that the country is ready for the National Senior Certificate examinations from 28 October to 29 November 2013.",0.79189426
[0.40659064 0.1542129  0.10972139 ... 0.787624   0.63197136 1.7905153 ],"[ 0.04431656 -0.00207409  0.0103687  ...  0.01504025  0.03991037
  0.03592355]","IKhabhinethi yazincoma kakhulu izikhungo eziqinisekisa ukuthotshelwa komthetho ngokusukumela kwazo phezulu mayelana namacala abikiwe kulesi sikhathi esifushane esedlulNjengoba sizogubha uSuku Lukazwelonke Lwezingane mhla zizi-2 kuLwezi, iKhabhinethi inxusa bonke abantu baseNingizimu Afrika ukuthi bavikele izingane ngoba zingabaholi bethu bangomus IKhabhinethi ihlaba ikhwelo eliqondiswe emiphakathini lokuthi kumele iqhubeke nokusebenzisana nezikhungo eziqinisekisa ukuthotshelwa komthetho ekulwiseni ubugebengu emiphakathinKumele futhi sikhumbule ukuthi ukuvikelwa kwezingane kuyisibophezelo kubazali kanye nemiphakath Kumele sibalekelele omama abadinga usizo lokukhulisa izingane zabIKhabhinethi yasamukela isimemezelo esakhishwa Umalusi sokuthi leli lizwe selikulungele ukuhlolwa kukaMatikuletsheni okuzoqala mhla zingama-28 kuMfumfu kuya kumhla zingama-29 Lwezi 2013.","Cabinet wishes all 707 136 candidates, including 130 000 part-time learners, well in their examinationParents and guardians are urged to support their children as they prepare for their examination Cabinet calls on the Class of 2013 to make the country prouCabinet welcomed the launch of Fetsa Tlala (End Hunger) food security programme by President Jacob Zuma in Kuruman in Northern Cape on 24 October 2013.",0.8043375
"[ 0.48691815 -0.05876328 -0.18892273 ...  0.66928464  1.0095005
  1.8542471 ]","[ 0.01660405  0.00084197 -0.0007223  ...  0.05058753  0.02626473
  0.02490009]","IKhabhinethi ibafisela okuhle kodwa bonke abafundi abayizi-707 136 abazobhala ukuhlolwa kwabo, kubandakanya nabafundi abangafundi ngokugcwele abayizi-130 000.Abazali kanye nabalondolozi bezingane bayanxuswa ukuthi basekele izingane zabo njengoba zilungiselela ukuhlolwa kwaz IKhabhinethi ihlaba ikhwelo eliqondiswe kubafundi beKilasi lowezi-2013 ukuthi kumele benze leli lizwe liziqhenye ngabIKhabhinethi yakwamukela ukwethulwa kohlelo lokuqinisekisa ukutholakala kokudla okwanele olubizwa nge-Fetsa Tlala (Qeda Indlala) olwethulwe nguMongameli Jacob Zuma eKuruman eNyakatho Kapa mhla zingama-24 Mfumfu 2013.","global gas emission reduction efforts that set out to avert dangerous climate change while protecting the developmental priorities of developing countrieCabinet approved that South Africa s Combined Initial and Periodic Reports under the International Covenant on Civil and Political Rights be submitted to the United Nation The report is an evaluation of achievements and challenges associated with giving effect to civil and political rights contained in the Covenant and our Constitutio It has a particular focus on human dignity and the right to equality since the dawn of democracy in 199 BillsCabinet approved publication of the draft Promotion and Protection of Investment Bill, 2013 for public comment The bill provides a legal framework for investments and addresses the legal protection of all investors in line with Constitutional requirement",0.7777902
"[ 0.37508065 -0.13586234  0.09860171 ...  1.0245258   1.5936954
  2.1341217 ]","[-0.00028488  0.01965293  0.0047261  ...  0.03223448  0.06313179
  0.04298521]","Lolu hlelo luzolekelela imiphakathi ukuthi ikhiqize ukudla emhlabeni womphakathi kanye nakweminye imihlaba engasetshenziswa ngendlela efanel Luzosekela abalimi abancane ngengqalasizinda, nokuthuthukiswa komsebenzi wokulungisa imikhiqizo yezolimo nezimakethe ezintsha, kubandakanya nokuthengisela uhulumeni imikhiqizo yabIKhabhinethi iyamukela ngezandla ezimhlophe Ingqungquthela Yezolwandle Yase-Afrika ezobanjelwa e-Sandton, eGoli, mhla zingama-24 kanye namhla zingama-25 Mfumfu 2013.","The programme will assist communities to produce food on communal and other under-utilised lan It will support smallholder farmers with infrastructure, development of agro-processing and the development of new markets, including state procuremenCabinet welcomes the inaugural African Maritime Indaba which will take place in Sandton, Johannesburg, on 24 and 25 October 2013.",0.902814
"[ 0.28988513 -0.20377025  0.02475809 ...  0.44669408  1.6540003
  2.2498877 ]","[ 0.01470054 -0.00089602  0.0102438  ...  0.02225623  0.02297214
  0.06229069]",Le ngqungquthela izosingathwa wuPhiko Lwezokuphepha Olwandle eNingizimu Afrika kanye nabemboni yezolwandl Ingqungquthela izohlinzeka ababambiqhaza abehlukahlukene ngesigcawu sokucaba umgudu wentuthuko yezimboni zasolwandle e-Afrika futhi kusungulwe noBambiswano Lwamazwe Ase-Afrika lokuthuthukiswa komnotho wase-Afrika osekelwe kwezasolwandlIKhabhinethi yaluphawula uHambo Olusemthethweni lukaMongameli Zuma oluzayo lokuvakashela e-Democratic Republic of Congo (e-DRC) mhla zingama-29 kanye namhla zingama-30 Mfumfu 2013.,"The visit will strengthen our bilateral political and economic relations with the DRC and further enhance our commitment to peacekeeping efforts and the Post-Conflict Reconstruction and Development (PCRD) programme in that countrCabinet calls on all South Africans to support National Disability Rights Awareness Month from 3 November to 3 December 2013, which also marks International Day of Persons with Disabilitie The month will be celebrated under the theme:",0.76872945
"[ 0.6689784  -0.15844363  0.22415659 ...  1.1647198   1.0407008
  2.300066  ]","[ 0.01304941 -0.001274   -0.00021881 ...  0.02656702  0.01756565
  0.03701025]","Lolu hambo luzoqinisa ubudlelwano bezepolitiki nobezomnotho phakathi kwezwe lethu nelase-DRC futhi luzoqinisa ukuzibophezela kwethu emizamweni yokugcina ukuthula kanye noHlelo Lokwakhiwa Kabusha Nokuthuthukiswa Kwelizwe Emva Kwempi (i-PCRD) kuleliya lizwIKhabhinethi ihlaba ikhwelo eliqondiswe kubo bonke abantu baseNingizimu Afrika lokuthi basekele iNyanga Kazwelonke Yamalungelo Abantu Abakhubazekile kusukela mhla zizi-3 kuLwezi kuze kube ngumhla zizi-3 Zibandlela 2013, futhi okuyinyanga yokugujwa koSuku Lwabantu Abakhubazekile Kumazwe Ngamazw Le nyanga izogujwa ngaphansi kwengqikithi ethi:","The envisioned Act will enhance our ability to attract foreign investment and export growth to promote sustainable growth and development in South Afric The draft Bill therefore seeks to achieve several balances between the rights and obligations of all investors in South Africa, the need to provide adequate and equal protection of foreign and domestic investorCabinet approved the introduction of the Rental Housing Amendment Bill, 2013 to Parliamen The Bill addresses certain interpretation and implementation issues which surfaced since the promulgation of the Rental Housing Act, 1999 (Act N 50 of 1999) (as amended in 2008).",0.7887212
