zu,en,src_text,trg_text,Cosine_Score
"[ 0.9147169  -0.23026472  0.6830803  ...  0.61232924  1.1761057
  1.5139675 ]",[0.00496454 0.0016418  0.00240157 ... 0.01302024 0.00676829 0.03690391],"IKhabhinethi labamba umhlangano walo ngoLwesithathu, mhla ziyi-7 kuLwezi 2018 eTuynhuys eKap Izindaba Ezisematheni1.","Cabinet met on Wednesday, 7 November 2018 at Tuynhuys in Cape Tow Issues in the Environment1.",0.8388534
[0.36944246 1.1847683  0.00505824 ... 0.29724184 1.0789294  0.2101786 ],[0.01893555 0.00976353 0.01154672 ... 0.0125305  0.01499545 0.00373707],INgqungquthela KaMongameli Yodlame Olubhekiswe Kubantu Bobulili Obuthile Nokubulawa Kwabantu Besifazane,Presidential Gender-Based Violence and Femicide Summit,0.8189962
[0.45718727 1.3073198  0.4439142  ... 0.852982   0.88759977 0.5647357 ],[0.0099087  0.00632666 0.01442004 ... 0.02027652 0.02606634 0.00717742],"IKhabhinethi lamukela izingxoxo ezibe nempumelelo ezibanjwe eNgqungqutheleni KaMongameli Yodlame Olubhekiswe Kubantu Bobulili Obuthile Nokubulawa Kwabantu Besifazane ngomhla woku-1 kuya kolwe-2 kuLwez INgqungquthela iqinisekise ukuthi ukuphuthuma kokuphoqa ukuvumelana ngezindlela zokubhekana nenkinga yodlame olubhekiswe kwabobulili obuthile, ukucwaswa kwabantu besifazane kanye nokungalingani ngokobulil","Cabinet welcomes the successful deliberations of the Presidential Gender Based Violence and Femicide Summit held on 01 and 02 Novembe The Summit has confirmed the urgency of forging consensus on dealing with the crisis of gender-based violence, discrimination against women and gender disparitie",0.8914951
[0.6003585 1.0018308 0.684641  ... 1.4211972 0.911762  0.6744674],"[ 0.02377795 -0.00048209  0.00594485 ...  0.02085382  0.02227805
  0.02111166]",UHulumeni uvume ukubuyekeza izinhlelo zikazwelonke ukuqeda udlame olubhekiswe kwabobulili obuthile kanye nokuthuthukiswa koHlelo Lomsebenzi LukaZwelonke ngodlame olubhekiswe kwabobulili obuthil Uzibophezele ekusebenzisaneni nabo bonke ababambiqhaza ukuqinisekisa ukuthi siwehlisa kakhulu amazinga odlame olubhekiswe kwabobulili obuthile (i-GBV) - size sibuqede ny,Government has agreed to conduct a review of national plans to end gender-based violence and the development of a National Action Plan on gender-based violenc,0.79922354
"[ 1.0010573   0.338963   -0.18824446 ...  0.77538884  2.2117918
  1.6602323 ]","[-0.00080005  0.00052589  0.00391617 ...  0.04440787  0.05918803
  0.03161207]","IKhabhinethi linxusa zonke izakhamizi zaseNingizimu Afrika ukuthi zisebenzisane ukuze kushintshwe izindlela zokucabanga, izinqubo kanye nezikhungo ukuze kuqedwe udlame olubhekiswe kubantu besifazane Utshalomali IKhabhinethi lamukela iNgqungquthela Yotshalomali ebe nempumelelo ebanjwe kuMfumfu e-Sandton, eGol INgqungquthela Yotshalomali yenze iNingizimu Afrika yakwazi ukwethenjiswa ngemali","Cabinet calls on all South Africans to work together to fundamentally change attitudes, practices and institutions to end violence against women Investment Cabinet welcomes the successful Investment Conference that took place in October in Sandton, Johannesbur",0.88849705
"[ 0.5949699  -0.18755949 -0.03905513 ...  0.8259492   0.9788282
  1.7931142 ]",[0.00628424 0.00048872 0.00852812 ... 0.02374501 0.03288452 0.00431058],"ezizigidigidi ezingama-290 zamarandi yotshalomali yimikhakha ehlukahlukene kwezomnoth Lokhu kwengeza phezu kwemali ezizigidigidi ezingaphezu kwama-400 amarandi iNingizimu Afrika eyethenjiswe ngayo emkhankasweni wotshalomali owaqhutshwa amanxusa akhethekile otshalomali kanye namazwe anhlobonhlobo ngesikhathi ehanjelwe wuhulumen Le Ngqungquthela ihanjelwe amanxusa angaphezu kwezi-1 000, ayephuma emazweni angaphezu kwama-35.","The Investment Conference enabled South Africa to garner in access of R290 billion in investment commitments across different sectors of the econom This adds to the pledges of over R400 billion that were received during the investment drive by the special envoys and from various countries during state visit The Conference was attended by more than 1 000 delegates, drawn from more than 35 countrie The spirit and mood was upbeat and the country showcased new opportunities for investment and policy-initiatives that are helping to create an investment-friendly environmen",0.8511248
"[ 1.1811922  -0.19245683 -0.30882576 ...  0.9021978   1.3660481
  0.7573778 ]","[ 0.01114998  0.00127264 -0.00021198 ...  0.01819989  0.03315802
  0.04273972]","Umoya wawumuhle, nezwe labonakalisa amathuba amasha otshalomali kanye nezinhlelo zezinqubomgomo ezisiza ukwakha indawo elungele utshalomali oluhl","The work of the Global Commission aligns with government's focus on the creation of decent and sustainable jobs, and efforts to ensure young South Africans have the skills necessary to thrive in the changing workplac 12.",0.7270493
"[ 0.6714135  -0.14602892 -0.20607162 ...  1.026706    0.85250676
  0.80161154]","[ 0.01202466 -0.00099169 -0.00038149 ...  0.01976876  0.0160607
  0.01871279]",IKhabhinethi lihalalisela ithimba elisebenze kule Ngqungquthela futhi likulangazelele ukuthola imibiko ngokuqhubekayo njalo maqondana nokufezekisa izethembis,Cabinet congratulates the team that worked on the Conference and looks forward to receiving regular update reports on implementation of the commitments mad,0.8711589
"[ 0.11508078 -0.30218664  0.06082715 ...  1.0826136   1.2820835
  1.962762  ]","[ 0.00882354 -0.00063888  0.01945254 ...  0.05385942  0.04445987
  0.05627516]","Njengoba iNingizimu Afrika ne-Afrika iqhubekela phambili ekukhuliseni umnotho wezwekazi, iKhabhinethi liphinda lamukela iNgqungquthela Yotshalomali yase-Afrika yokuqala, esiqhubekayo esizophela mhla ziyi-9 kuLwezi, eGolIngqungquthela Yotshalomali yase-Afrika yasungulwa yiBhange Lentuthuko Lase-Afrika (i-African Development Bank).","As South Africa and the rest of Africa continues to move on a higher trajectory towards growing the economy of the continent, Cabinet also welcomes the inaugural Africa Investment Forum, currently taking place up until the 9th November, in Johannesbur",0.8222625
"[ 0.3483945  -0.11424518 -0.23206915 ...  1.8144034   0.9476018
  1.007985  ]","[ 0.00327239 -0.00103701 -0.00047805 ...  0.02013119  0.03922278
  0.03444389]",Ngayo kuhloswe ukuba nempumelelo yamanje ngokuhlanganisa uhulumeni kanye notshalomali lwemikhakha ezimele ukuze kuqalwe indlela entsha yokukhula yeZwekazi lase-Afrika lilonk,The Africa Investment Forum was convened by the African Development Ban It aims to build on current successes by bringing together public and private sector investors to chart a new growth path for the entire African Continen,0.8252779
"[ 0.6165844  -0.0797034   0.05704013 ...  0.94368327  1.7005743
  1.6546824 ]",[0.01187607 0.00167561 0.00186378 ... 0.01950496 0.04928914 0.04672741],INgqungquthela ye-G20 nge-Afrika esanda kubanjwa iqhubeka nokuxhasa amathuba okukhula ngezivumelwano ezinhlobonhlobo ezikhuthaza utshalomali lomkhakha ozimele kanye nokubamba iqhaza kwezomnotho emazweni ase-Afrika njengengxenye yeSivumelwano ne-Afrika (i-CwA).,The recently held G20 Africa Conference further boosts our growth prospects through the various commitments that promote private investment and economic participation in African states as part of the Compact with Africa Initiativ The Compact with Africa Initiative is co-chaired by South Africa and Germany through the Africa Advisory Grou,0.8262857
