zu,en,src_text,trg_text,Cosine_Score
"[ 0.63832325  0.0201466  -0.03848708 ...  0.73825425  1.0161952
  1.111156  ]",[0.0045742  0.00048738 0.01296086 ... 0.03165356 0.0203212  0.04486931],"IKhabhinethi yabamba umhlangano wayo ngoLwesithathu, mhla zingama-26 kuMbasa 2017, e-Union Buildings, ngosuku olwandulela imigubho yama-23 yoSuku Lwenkululeko lukazwelonk Usihlalo walo mhlangano bekunguMongameli Jacob Zuma, lapho kwamukelwe khona naMalungu Esigungu Seziphathimandla amasha, futhi lawa malungu amasha azolekelela abaholi bakahulumeni abakhona njengamanje ekuqhubeni ukuqaliswa koHlelo Lokusebenza lukahulumeni okuhloswe ngalo ukuletha uguquko lomnotho olunohlonze kanye nokukhuliswa kwenhlalo- nomnotho okubandakanya abantu bonkIzinqumo zeKhabhinethi1.","Cabinet met on Wednesday, 26 April 2017, at the Union Buildings, on the eve of the 23rd national Freedom Day celebration President Jacob Zuma chaired the Cabinet meeting, which welcomed the new Members of the Executive who further complement the existing leadership in government in spear heading implementation of government s Programme of Action for radical economic transformation and inclusive socio-economic growth Cabinet decisions Cabinet approved for the Department of Agriculture, Forestry and Fisheries to co-host the World Aquaculture Society conference in Cape Town from 26 to 30 June 2017.This contributes to Operation Phakisa Aquaculture Lab which aims to increase aquaculture growth by five-fold in the next five years from 4 000 tons to 20 000 tons, to create 15 000 jobs and increase the contribution of aquaculture towards GDAquaculture presents a good opportunity to diversify fish production to satisfy local demand, food security, export opportunities and create job Hosting the conference will promote the sector, enhance investment by private sector and donors, and assist in fast-tracking aquaculture development locally through insights from aquaculture strategies from other nation Cabinet approved the establishment of an Inter-Ministerial Committee to oversee and provide strategic direction during the preparations for and hosting of the 37th Ordinary Southern African Development Community (SADC) Summit of Heads of State and Government to be held in August 2017.The SADC Summit will take place under the theme",0.79464394
"[ 0.53383136 -0.02846332  0.2184064  ...  1.1658255   0.70321757
  0.48338136]",[0.00295334 0.00169873 0.02986834 ... 0.03446041 0.03537988 0.01395656],"IKhabhinethi ivumile ukuba uMnyango Wezolimo, Ezamahlathi Nezokudoba usingathe ngokuhlanganyela ingqungquthela yeNhlangano Yomhlaba Yezokufuywa Kwezilwane Zasolwandle Nokulinywa Kwezitshalo Zasemanzini ezobanjelwa edolobheni laseKapa kusukela mhla zingama-26 kuze kube ngumhla zingama-30 kuNhlangulana 2017.Lokhu kufaka isandla kwiLabholethri Yezokufuywa Kwezilwane Zasolwandle Nokulinywa Kwezitshalo Zasemanzini yoMkhankaso we-Operation Phakisa okuhloswe ngawo ukukhulisa umkhiqizo womkhakha wokufuywa kwezilwane zasolwandle nokulinywa kwezitshalo zasemanzini ngokuphindaphindwe kahlanu kule minyaka emihlanu ezayo, usuka kumathani ayizi-4 000 uyofinyelela kumathani ayizi-20 000, ukuze kudaleke amathuba omsebenzi ayizi-15 000 futhi kukhushulwe negalelo lomkhakha wokufuywa kwezilwane zasolwandle nokulinywa kwezitshalo zasemanzini kwiSamba Esiphelele Somkhiqizo Wezwe (i-GDP).Ukufuywa kwezilwane zasolwandle nokulinywa kwezitshalo zasemanzini kuhlinzeka ngethuba elihle kakhulu lokuqinisekisa ukuthi umkhakha wokukhiqizwa kwezinhlanzi awugxili nje kuphela emkhiqizweni owodwa kepha ugxila emikhiqizweni ehlukahlukene engaphansi kwalo mkhakha ukuze kuhlinzekelwe isidingo sabantu bakuleli sokulangazelela imikhiqizo yasolwandle, nokuqinisekisa ukutholakala kokudla okwanele, kuvulwe namathuba okuthumela imikhiqizo yasolwandle emazweni angaphandle kanye nokudala amathuba omsebenz Ukusingathwa kwale ngqungquthela kuzogqugquzela lo mkhakha, kukhuphule utshalomali oluvela emkhakheni ozimele nakubaxhasi abazimele, futhi kulekelele nasekusheshisweni kokuthuthukiswa komkhakha wokufuywa kwezilwane zasolwandle nokulinywa kwezitshalo zasemanzini kuleli lizwe ngokuthi kusetshenziswe imibono nemiqondo ephusile yamasu okufuywa kwezilwane zasolwandle nokulinywa kwezitshalo zasemanzini evela kwamanye amazwe IKhabhinethi ikugunyazile ukusungulwa kweKomidi LoNgqongqoshe Beminyango Ehlukahlukene (i-IMC) elizokwengamela, lilawule futhi lihlinzeke ngobuholi obudingekayo ngenkathi kwenziwa amalungiselelo okusingathwa kweNgqungquthela Ejwayelekile yama-37 Yezinhloko Zemibuso Nohulumeni YeNhlangano Yokuthuthukiswa Kwamazwe aseNingizimu ne-Afrika (i-SADC) ezobanjwa ngoNcwaba 2017.Le Ngqungquthela ye-SADC izobanjwa ngaphansi kwesiqubulo esithi","Achieving Inclusive Growth: Responsive and Responsible Leadershi Cabinet welcomes this opportunity for South Africans to engage in dialogue on potential investment opportunities, deeper regional integration and a renewed commitment towards sustainable growth and development in AfricAfrica is home to some of the world s fastest growing economies which have attracted increasing interest from global investor South Africa is the most diversified economy on the continent and plays an integral role in Africa s advancemen The commitment by South Africa and Oman to enhance trade relations, at a business forum on 27 March 2017 between Trade and Industry Minister Rob Davies and his Omani counterpart, Dr Ali Bin Masoud Al-Sunaidy, enables South African businesspeople to take advantage of the opportunities that Oman presents, particularly for agricultural and agro-processing industrieFurther, the Department of Trade and Industry s investment mission to Ghana and Nigeria between the 20 and 25 March 2017 contributed to identifying and creating export markets for South African value-added products and service It also promotes South African products, service offerings and creates business partnerships between business communities of the respective countrieIncreasing trade on the continent and fostering partnerships with African partners can lead to poverty alleviation, increased trade flows, industrial development and subsequent creation of more jobs, which is key to the economic development of Afric The Minister of Small Business Development, Lindiwe Zulu led the South African delegation at the Estonia business forum which was hosted by the South African Chamber of Commerce and Industr With Estonia s economy consisting of 90 per cent SMMEs, South Africa s partnership bolsters government s commitment to job creation and the promotion of small, medium-sized and micro enterprises (SMMEs).",0.8632087
"[ 0.10266563 -0.03625073 -0.05484628 ...  1.1365836   0.82171774
  1.7395704 ]","[ 0.00905657 -0.00057097  0.00175659 ...  0.01563263  0.03188115
  0.04618254]","Sibambisana Nabomkhakha Ozimele Ukuthuthukisa Izimboni kanye Nochungechunge Lomsebenzi Wokukhiqizwa Nokulungiswa Kwempahla , ngokuthi kugxilwe esidingweni sokubhekana ngqo nezinto ezisemqoka kanye nezithiyo ezikhona ukuze kuqaliswe futhi kufezekiswe iSu Lezezimboni kanye Nohlelo Lokusebenza lwe-SADINingizimu Afrika izosebenzisa isikhundla sayo njengoSihlalo we-SADC ukuqhubekisela phambili izimfuno nezidingo zayo njengoba zibekwe ngokucacile oHlelweni Lokuthuthukiswa Kwezwe (i-NDP) futhi kuqiniswe namathuba ezomnotho esifundeni kanye nezindaba ezihlobene nokuvikeleka UMnyango Wezobuciko Namasiko uzosingatha imigubho yehlandla lesithathu yeNyanga Ye-Afrika ngoNhlaba 2017.","Partnering with the Private Sector in Developing Industry and Regional Value Chains , emphasising the need to address critical factors to implement and achieve SADC s Industrial Strategy and Action PlaSouth Africa will utilise its position as Chair of SADC to strategically advance the country s national interests as outlined in the National Development Plan and strengthen regional economic opportunities and security-related matter The Department of Arts and Culture will host a third edition of Africa Month in May 2017.",0.8726703
"[ 0.39863592 -0.11604226  0.32060647 ...  0.9440005   1.0747534
  1.3368309 ]","[ 0.01985464 -0.00058581 -0.00032758 ...  0.03270715  0.00691992
  0.02975956]","Lokhu kuyingxenye yegalelo leNingizimu Afrika emigubhweni yezwekazi ephathelene noguquko olwenziwe ngokuqedwa kweNhlangano Yobumbano Lwamazwe ase-Afrika (i-OAU) eyasungulwa mhla zingama-25 kuNhlaba 1963, futhi esikhundleni sayo kwasungulwa inhlangano ekhona njengamanje, okuyiNhlangano Yamazwe ase-Afrika (i-AU), kanye nezikhungo ezihlobene nayo nezinhlelo zayUkugujwa kweNyanga Ye-Afrika kufaka isandla ekuqedweni kwezinsalela zenqubo yokuqonelwa ngabezizwe kwezwekazi lase-Afrika ngokuthi kusetshenziswe imiklamo ehlukahlukene kahulumeni kanye nezinhlangano zomphakathi wonkana ngaphansi kwesiqubulo esithi: Unyaka ka-OR Tambo: Sakha i-Afrika Engcono kanye Nomhlaba Ongcono .INyanga Ye-Afrika iyalekelela kwikhwelo le--Afrika yonkana lokuba kube nobumbano nokubambisana e-Afrika, futhi le nyanga isetshenziswa njengethuba lokuba wonke aMazwe Angamalungu e-AU acubungule inqubekelaphambili eseyenziwe ekufezekisweni kwe-Ajenda yowezi-2063.Uhlelo lwemigubho, oluzoqhutshwa yizikhungo neminyango kahulumeni ehlukahlukene, oluzoqhubeka","celebration on the transition from the Organisation of African Unity, which was established on 25 May 1963, to the current African Union, and its related institutions and programmeThe celebration of Africa Month contributes to the decolonisation of the African continent through a variety of government and civil society projects under the theme:",0.8493045
"[ 0.21967098  0.02243766 -0.20476994 ...  1.3376294   0.86666995
  1.5493547 ]",[0.00754283 0.01762333 0.00213237 ... 0.03067935 0.0307033  0.02582993],"inyanga yonke futhi oluzotholakala ku-wwgoza, alugcini nje kuphela ngokugxila emkhakheni wezobuciko namasiko kepha ludlulela ngaphezulu kakhulu kwalokho njengoba luzogxila nakwigalelo likaHulumeni WaseNingizimu Afrika kwezomnotho, ezepolitiki kanye nezenhlalo yabantu, okuyizinto ezinomthelela ekuthuthukisweni kwaleli zwekaz Konke okuzokwenziwa ngale nyanga kanye nezinkulumo-mpendulwano ezizobanjwa kuhloswe ngakho ukubungaza nokufundisa, futhi konke lokhu kuzohlinzeka abantu baseNingizimu Afrika nezwekazi lonkana ngethuba lokubungaza ubu-Afrika babo nokuzibophezela kabusha ekwakheni imiphakathi esekelwe phezu kwamagugu nemigomo emihle yase-Afrika okwabelwana ngayo IKhabhinethi ithulelwe umbiko mayelana nokusingathwa ngempumelelo kweNgqungquthela Yomhlaba Ebanjwa Njalo Ngonyaka Yemitapo Yolwazi kanye Nokuhlinzekwa Kolwazi Yombimbi Lwamazwe Ngamazwe Lwezinhlangano Nezikhungo Zemitapo Yolwazi (i-IFLA) eyabanjelwa eNingizimu Afrika, edolobheni laseKapa kusukela mhla ziyi-15 kuya kumhla zingama-21 kuNcwaba 2015.Isivumelwano se-IFLA saseKapa sizokwethulwa phambi koNgqongqoshe Bezobuciko be-AU ukuze kuvunyelwane ngaso, futhi sisekelwe bese siqalisw UMnyango Wezobuciko Namasiko uzoqinisa imizamo yokugqugquzela ukufunda izincwadi neminye imibhalo eNingizimu AfrikUkuqaliswa Kokusebenza Kwezinhlelo Zikahulumeni1.","A Year of OR Tambo: Building a Better Africa and a Better World .Africa Month contributes to the Pan African call for African unity and co-operation, and is used as a platform by all African Union Member States to take stock of progress made towards realising Agenda 2063.The government-wide month long programme, which will be available on wwgoza, goes beyond the arts and culture sector to embrace the contributions of the South African Government through economic, political and social factors impacting on the development of the continen Activities and dialogues are celebratory and educational, all have political and socio-economic benefits for the people of South Africa and the rest of the continent to celebrate their Africaness and recommit to building communities grounded on positive shared African values and principle Cabinet was briefed on the successful hosting of the International Federation of Library Associations (IFLA) and Institutions Annual World Library and Information Congress held in South Africa, Cape Town from 15 to 21 August 2015.The IFLA Cape Town Declaration will be submitted to the African Union Ministers of Culture for concurrence, support and implementatio The Department of Arts and Culture will strengthen efforts to promote a reading culture in South Africa Implementation of Government Programmes Government s commitment to bolster the economy was reaffirmed during the successful engagement between the Minister of Finance, Malusi Gigaba with investors and the global finance community during the visit to the United States of America for the International Monetary Fund and World Bank Spring Meeting Minister Gigaba also interacted with domestic investors and the NEDLAC Special Executive Committee chaired by Deputy President Cyril RamaphosThe engagements underscored that government s policy orientation towards prudent fiscal discipline and stringent fiscal consolidation as highlighted in the 2017 National Budget will remain unchangeCabinet calls on all sectors to partner with government to boost confidence and propel the economy towards sustained inclusive growt President Jacob Zuma s launch of the Maluti-A-Phofung Special Economic Zone (MAP-SEZ) in Tshiame, Harrismith, in the Eastern Free State, on 25 April 2017 demonstrates governments",0.84016114
"[ 0.42141822  0.05461705 -0.24716187 ...  0.933019    0.9844086
  0.65418583]",[0.00154303 0.02715207 0.08266445 ... 0.01936571 0.02141069 0.05249226],"Ukuzibophezela kukahulumeni ekuqiniseni umnotho kuqinisekiswe kabusha ezingxoxweni zokufakana imilomo phakathi kukaNgqongqoshe Wezezimali, uMalusi Gigaba, kanye nabatshalimali nezinhlangano zezimali womhlaba jikelele ngenkathi uNgqongqoshe evakashele kwelase-United States of America eyokwethamela iMihlangano Yasentwasahlobo Yenhlangano Yamazwe Ngamazwe Yezezimali (i-IMF) kanye NeBhange Lomhlab UNgqongqoshe Gigaba uphinde futhi wafakana imilomo nabatshalimali bakuleli kanye neKomidi Elikhethekile Lesigungu Esiphezulu se-Nedlac (Umkhandlu Kazwelonke Wezokuthuthukiswa Komnotho kanye Nezabasebezi), usihlalo walo okunguyiPhini LikaMongameli, u-Cyril RamaphosLezi zingxoxo zibonise ngokucacile ukuthi ngeke neze iguquke inqubomgomo kahulumeni yokuqinisekisa ukuthi izimali zakuleli ziphathwa ngobuhlakani obukhulu futhi ngesandla esiqinile njengoba lokhu kuyinto eyagcizelelwa kakhulu kwiSabelomali Sikazwelonke sowezi-2017.IKhabhinethi inxusa yonke imikhakha ukuba ibambisane nohulumeni ekuthuthukiseni ukwethenjwa kwaleli lizwe ngabatshalimali futhi kukhuliswe umnotho wezwe ngendlela esimeme futhi ebandakanya bonke abantu bakuleli Ukwethula kukaMongameli Jacob Zuma iSizinda Sezomnotho Esikhethekile sase-Maluti-A-Phofung (i-MAP-SEZ) endaweni yaseTshiame, e-Harrismith, eMpumalanga Freyistata, mhla zingama-25 kuMbasa 2017 kubonisa ukuzibophezela kukahulumeni ekugqugquzeleni ukuthuthukiswa kwezimboni, okuyinto esemqoka kakhulu kwimpumelelo nokuchuma komnotho waleli lizwe esikhathini eside esizay Imikhakha ebekwe eqhulwini ku-MAP-SEZ ngowezimoto, owokulungiswa kwemikhiqizo yezolimo, owokuthuthwa nokuthunyelwa kwempahla, owolwazi lwezobuchwepheshe kwezokuxhumana (i-ICT), owemithi yokwelapha kanye nowokulungiswa kwemikhiqizo ehlukahluken Lokhu kuhlinzeka ngamathuba okungena kwezokukhiqizwa kwempahla nakwezokuhwebelana esifundeni sonkana kanye nasemhlabeni jikelele, okugxile ochungechungeni lwenqubo yokulungiswa kwemikhiqizo ngaphakathi kuMasipala wase-Maluti-A-PhofunUkwethulwa kwale-SEZ kukhulise isibalo sama-SEZ safinyelela kwisishiyagalombil Kuze kube manje, uHlelo lwama-SEZ lonkana seluhehe utshalomali olungaphezu kwamarandi angamabhiliyoni ayi- Ama-SEZ asedale futhi namathuba omsebenzi angaphezu kwezi-10 000 kubantu abaqashwe ngqo ngaphansi kwalezi zizinda futhi sekudaleke namathuba omsebenzi ayizi-65 000 ezinhlelweni ezinobuhlobo nokubambisana okuthile nama-SE Ama-SEZ ayaqhubeka nokufaka isandla ekuhehweni koTshalomali Oluvela Ngqo Emazweni Angaphandle (i-FDI).Ukwethulwa kwe-MAP-SEZ eyakhiwe emhlabeni ongamahekthare ayi-1 038 kuyingxenye esemqoka yokuqaliswa koHlelo Lokusebenza Lwenqubomgomo Yezimboni (i-IPAP) ethwesa ama-SEZ umsebenzi wokusheshisa ukukhuliswa nokuthuthukiswa komnotho wendawo ezifundeni ezithile ezihlonziwe zakuleli IKhabhinethi iyawamukela umbiko ka- Kearney wezi-2017 Ophathelene Nokwethenjwa Ngabatshalimali Bamazwe Angaphandle, obonisa ukuthi iNingizimu Afrika ikleliswe endaweni yama-25 ohlwini lwamazwe aphuma phambili emhlabeni jikelele aheha utshalomali oluvela ngqo kubatshalimali bamazwe angaphandle, futhi iyizwe lokuqala elivela kwizwekazi lase-Afrika ukukleliswa kulolu luhlINingizimu Afrika yenze ibuya kulolu luhlu oluyinkomba yamazwe, eshicilela amazwe angama-25 aphuma phambili ekuhehweni kotshalomali, okungokokuqala kusukela ngowezi-2014.","Human Capital Development, and Research and Developmen The growth of an inclusive economy characterised by radical socio-economic transformation goes hand in hand with building the capacities of our people, especially our youth at various levelCabinet welcomes the donation of medical equipment (made in SA) from the Chinese government, as part of a cooperation agreement in health between Africa and China, this will contribute to improving the quality of services delivered in public hospitalThrough the co-operation agreements both nations are committed to forge close mutual technical co-operation, teacher training and expertise exchanges in the field of education, particularly in Mathematics, Science and Technology as building blocks for the growth of knowledge economie Other areas for enhanced cooperation include: culture; communications; health; science and technology; sports; tourism; women affairs and yout Cabinet conveys its condolences to the families and friends of the 235 people who lost their lives due to road accidents over the Easter holida The statistics for the period indicate that 50 per cent of the people who died were pedestrians, followed by passengers at 24 per cent and drivers at 19 per cen Cabinet also joins President Jacob Zuma in expressing deep sadness and shock at the passing of 18 school pupils, and two adults during a horrific minibus taxi accident in Bronkhorstspruit, outside Pretori We echo the call by President Zuma for law enforcement agencies to swiftly investigate the cause of the acciden",0.8665619
"[ 0.3340675  -0.03934545  0.54825383 ...  1.0810777   1.3060982
  1.1852758 ]",[0.01443344 0.01866839 0.0136433  ... 0.02048471 0.04655617 0.04977331],"Leli lizwe likleliswe namanye amazwe asathuthuka, njenge-China (ekleliswe endaweni yesithathu), India (ekleliswe endaweni yesishiyagalombili), Brazil (ekleliswe endaweni ye-16) kanye ne-Mexico (ekleliswe endaweni ye-17).Ukukleliswa kweNingizimu Afrika kulolu luhlu kuyabonisa ukuthi ukubambisana okukhethekile kwaleli lizwe nabatshalimali bamazwe angaphandle sekuqala ukukhula ngomdlandla futhi kuyabonisa nokuthi seluqalile ukuthela izithelo ezinhle uhlelo lokuletha intuthuko ezweni leth Izilinganiso ezingconywana zesimo sokukhula komnotho esikhathini esifushane esizayo kanye nezilinganiso zokutshalwa kwezimali emkhakheni wezokukhiqizwa kwempahla wakuleli esikhathini eside esizayo yikona okubekwe njengezizathu ezisemqoka ezenze ukuba iNingizimu Afrika ikhushulwe kwiNkomba yokukleliswa kwamazwe omhlaba Komunye umbiko oseceleni, uhlu lwakamuva lweNkomba Yotshalomali Emazweni ase-Afrika yowezi-2016, olwenziwe wuphiko oluzimele lwezocwaningo lwabakwa-Quantum Global luklelise iNingizimu Afrika endaweni yesine ohlwini lwamazwe aphuma phambili ekuhehweni kotshalomali e-Afrika, emva kwe-Botswana, Morocco kanye ne-Egyp INingizimu Afrika izuze amaphuzu amahle kakhulu emkhakheni wokukhula kwe-GDP, ukuba lula kwenqubo yokwenza ibhizinisi kuleli kanye nesibalo esiphezulu sabantu bakulelUkuthandwa kwaleli lizwe ngabatshalimali kuphinde futhi kwabonakala ngokucacile embikweni wezi-2016 weSimo Sezomnotho e-Afrika, oklelise iNingizimu Afrika endaweni yesine ohlwini lwamazwe aphume phambili ekuhehweni kotshalomali kwelase-Afrika ngowezi-2015 njengoba ihehe utshalomali oluvela emazweni angaphandle olungamabhiliyoni angama-$ emva kwezwe lase-Egypt (amabhiliyoni angama-$1, Mozambique (amabhiliyoni angama-$ kanye ne-Morocco (amabhiliyoni angama-$.","It ranks with other developing countries such as China (3rd), India (8th); Brazil (16th) and Mexico (17).This ranking shows that South Africa s strategic partnership with foreign investors is gaining momentum and further demonstrates that our country s blueprint on development is yielding result Improvements in short-term economic prospects and the long-term investment in the country s manufacturing sector have been cited as some of the key drivers of South Africa s improved rating on the Inde In a separate report, the latest Africa Investment Index 2016 by Quantum Global s independent research arm ranks South Africa fourth most attractive investment destination in Africa after Botswana, Morocco and Egyp South Africa scored well on the growth factor of GDP, ease of doing business in the country and significant populatioThe country s attractiveness as an investment destination of choice was further highlighted in the African Economic Outlook 2016 report, which places South Africa fourth among the leading African investment destinations in 2015 after Egypt ($1billion), Mozambique ($billion) and Morocco ($billion) with $billion in foreign investmen South Africa continues to build on its strong financial and business base, ranking 47th out of 138 countries in the World Economic Forum Global Competitive Index 2016/15.",0.9014091
"[ 1.229442   -0.2466648   0.34025925 ...  0.659398    1.2197437
  1.8214939 ]","[ 0.05882186 -0.00414735  0.02165657 ...  0.01618786  0.0246828
  0.06032455]","INingizimu Afrika iyaqhubeka nokwakhela phezu kwesisekelo sayo esiqinile sezezimali nesezebhizinisi, njengoba ikleliswe endaweni yama-47 ohlwini lwamazwe ayi-138 lweNkomba Yokuncintisana Kwamazwe Omhlaba Jikelele yowezi-2016/2017 Yesithangamu Sezomnotho Emhlabeni (i-WEF) Isithangamu Sezomnotho Emhlabeni (i-WEF) esiqondene ne-Afrika, sama-27, sizobanjelwa esikhungweni semibuthano yamazwe ngamazwe i-Albert Luthuli International Convention Centre eDurban kusukela mhla zi-2 kuze kube ngumhla zi-5 kuNhlaba ngaphansi kwesiqubulo esithi:",The 27th World Economic Forum on Africa will take place at the Albert Luthuli International Convention Centre in Durban from 3 to 5 May 2017 under the theme:,0.8032519
"[-0.03309729 -0.01708866  0.7027438  ...  1.1833187   0.7872073
  0.47616223]","[ 0.02243452  0.0451148  -0.00012426 ...  0.02300098  0.0145556
  0.0144865 ]","Ukufezekisa Ukukhula Komnotho Okubandakanya Abantu Bonke: Abaholi Abasabelayo futhi Abaphusil IKhabhinethi ilamukela ngezandla ezimhlophe leli thuba lokuba iNingizimu Afrika ibambe inkulumo-mpendulwano mayelana namathuba akhona futhi avulekile kulabo abanesifiso sokutshala izimali, ukudidiyelwa kwesifunda okunohlonze kanye nokuzibophezela kabusha ekukhuliseni umnotho ngendlela esimeme kanye nokuletha intuthuko kwelase-AfrikI-Afrika lizwekazi elinamazwe aneminotho ekhula ngesivinini esikhulu emhlabeni, futhi ebonisa ukukhula ngamandla kwentshisekelo yabatshalimali abavela emhlabeni jikelel INingizimu Afrika inomnotho osekelwe phezu kwemikhiqizo eminingi futhi ehlukahlukene uma iqhathaniswa namanye amazwe kuleli zwekazi futhi idlala indima ebalulekile ekuqinisekiseni ukuthi izwekazi lase-Afrika liyathuthuka futhi liqhubekela phambili Ukuzibophezela kweNingizimu Afrika nezwe lase-Oman ekwenzeni ngcono ubudlelwano bezohwebo phakathi kwalawa mazwe amabili, okwenziwe esithangameni sezebhizinisi esabanjwa mhla zingama-27 kuNdasa 2017 phakathi kukaNgqongqoshe Wezohwebo Nezezimboni, u-Rob Davies kanye nozakwabo wase-Oman, uDkt Ali Bin Masoud Al-Sunaidy, kuhlinzeka osomabhizinisi baseNingizimu Afrika ngamathuba okwenza ibhizinisi nezwe lase-Oman, ikakhulukazi emkhakheni wemboni yezolimo kanye nowokulungiswa kwemikhiqizo yezolimNgaphezu kwalokhu, uhambo loMnyango Wezohwebo Nezezimboni, oluphathelene nezotshalomali, lokuvakashela kwelase-Ghana kanye nase-Nigeria phakathi komhla zingama-20 kanye nomhla zingama-25 kuNdasa 2017 lufake isandla ekuhlonzeni nokwakha izimakethe zokuthunyelwa kwempahla elungiswe kuleli kanye nezinsizakalo zakuleli emazweni angaphandl Lokhu kukhangisa futhi nangemikhiqizo yaseNingizimu Afrika kanye nezinsizakalo ezihlinzekwa yileli lizwe futhi kusungula nobambiswano lwezebhizinisi phakathi kwemiphakathi yezebhizinisi yalawa mazwe amathathUkukhulisa uhwebo kule zwekazi kanye nokuqinisa ubambiswano phakathi kwaleli namazwe elibambisene nawo kwelase-Afrika kungaholela ekuqedweni kobubha, kukhulise uhwebo olungenayo, kuthuthukise izimboni futhi ngenxa yalokhu kudaleke namathuba omsebenzi, okuyinto esemqoka kakhulu ekuthuthukisweni komnotho wase-Afrika UNgqongqoshe Wezokuthuthukiswa Kwamabhizinisi Amancane, uLindiwe Zulu, uhole ithimba laseNingizimu Afrika ebelethamele isithangamu sezebhizinisi sase-Estonia ebesisingathwe yinhlangano yakuleli yezebhizinisi nezimboni, i-South African Chamber of Commerce and Industr Njengoba ingxenye engama-90% yomnotho wase-Estonia yakhiwe ngamabhizinisi asafufusa (ama-SMME), ubambiswano lweNingizimu Afrika ne-Estonia luqinisa isibophezelo sikahulumeni sokudala amathuba omsebenzi kanye nokugqugquzela ama-SMME Ikhono lomkhakha wezolimo wakuleli lokumelana nezimo ezinzima ngokusekelwa yizinhlelo zokuhlinzeka ngesixwayiso kusenesikhathi esanele kanye nocwaningo, nakuba kunenkinga yesikhonyane esibhubhise izitshalo, i-Fall Army Worm, nesomiso, libonakale kahle kamhlophe kwisilinganiso somthamo wesivuno sombila othengiswayo sowezi-2017, esikhuphuke ngama-84% uma kuqhathaniswa nesivuno sowe-2016, okuyisivuno esincane kunazo zonke kusukela ngowezi-2007.","Cabinet thanks all government departments, NGOs, professionals and businesses who are supporting the affected families as well as learners and staff members from Mahlenga High School and Refano Primary School during this difficult perioThe road carnage, particularly during holidays in South Africa, remains a pressing national concer In many cases these fatalities could have been prevented through responsible behaviour and use of the country s road Reckless and negligent driving are unacceptable and all South Africans are urged to take personal responsibility for their safety on our road Cabinet commends the bus transport sector for returning to work after a violence free strike, showing the way for industrial protest The Minister of Labour s role must be acknowledged in facilitating the end of the strike for this very important sector of our econom Cabinet is concerned by the recent upswing in violence in Vuwani following the decision by the Municipal Demarcation Board to incorporate it into a new municipalitCabinet strongly condemns the use of our children as a negotiation tool, the weeks of school shutdown dampens the future of these children who are placed under additional stres Violence, intimidation, vandalism, or actions that lead to schools being destroyed or learners deprived from going to school has no place in our democracCabinet acknowledges the work done by the Inter Ministerial Committee, led by the Minister of Cooperative Government and Traditional Affairs Mr Des Van Rooyen and the visit by Safety and Security Minister, Fikile Mbalula, and endorses the view that criminal activities including damage and destruction of property will not be tolerate",0.85784745
"[ 1.0092708  -0.26984084  3.892925   ...  1.4266515   1.1106583
  1.9951648 ]","[ 0.01878587 -0.00073161  0.09259713 ...  0.03350714  0.02357071
  0.04520778]","Kulindeleke ukuba izindawo ezintathu zakuleli ezikhiqiza isivuno sommbila esikhulu, okuyisifundazwe saseFreyistata, Mpumalanga kanye neNyakatho Ntshonalanga, zikhiqize ama-82% esivuno sowezi-2017.Umthamo wesivuno esilindelekile sommbila othengiswayo ulinganiselwa kumathani ayizigidi eziyi-14,324 okungama-2,91% (amathani ayizi-405 050) ngaphezu kwesibikezelo sesilinganiso esenziwe esikhathini esedlule esingamathani ayizigidi eziyi-13,918.","The three main maize producing areas, namely the Free State, Mpumalanga and North West provinces are expected to produce 82% of the 2017 croThe size of the expected commercial maize crop has been set at 14,324 mil tons, this is 2,91% (405 050 tons) more than the previous forecast of 13,918 mil ton",0.92802584
