zu,en,src_text,trg_text,Cosine_Score
"[ 0.39667636 -0.00417361  0.15241912 ...  0.8965859   0.8860183
  1.2914345 ]","[ 0.01114293  0.00034836  0.00010447 ...  0.02914674 -0.0028093
  0.03862774]","Ukuqaliswa Kokusebenza Kwezinhlelo Zikahulumeni Ezisemqoka IKhabhinethi incoma uMnyango Wezokuhlaliswa Kwabantu ngokunika abantu izindlu ohlelweni olwaziwa ngokuthi yiSavanna City Integrated Human Settlements project olukuMasipala Wesifunda waseSedibeng kubantu abahluphekil Abantu asebezakhele amagama eNingizimu Afrika baye babambisana nalabo ababambe iqhaza odabeni lokwakhiwa kwezindlu, kuhlanganisa izimeya kanye nezikhulu zikaMasipala Wesifunda iSedibeng, ekupendeni lezi zindlu ebeseziphothuliwe ngesikhathi sokwethulwa kwazo kwaphinde futhi kwethulwa nezingadi ezihambisana nalezi zindlCishe yizindlu eziyi-18 000 ezakhiwe, nokuzuze kuzo abantu abadala, abantu abaphila nokukhubazeka, imindeni eyondliwa yizingane kanye naleyo eyondliwa ngabantu besifazan IKhabhinethi iphinda futhi yemukele ukumenyezelwa kokuthi ngonyaka ozayo lo Mnyango uzokwethula uhlelo, noluzokwenza ukuthi kwakhiwe izindlu eziyizi-60 002.","Implementation of key government programmes Cabinet commends the progress made by the Department of Human Settlements in the Savanna City Integrated Human Settlements project in the Sedibeng District MunicipalitCompletion of the sustainable and integrated, new town development project, in ten years, will provide 18 399 Integrated housing units which include",0.8571093
[0.47664523 0.10666424 0.3995325  ... 1.1202056  0.81572366 1.2281225 ],"[ 0.01912524 -0.00084334  0.00592308 ...  0.02779929  0.02480719
  0.04067587]","IKhabhinethi iyayemukela inqubekelaphambili eseyenziwe uhlelo olwaziwa ngokuthi yi-Tshepo 10 000, nokuwuhlelo olusiza ukulwa nokungaqashwa kanye nokungaqasheki kwabantu abasha ngaphansi Kwedolobha laseTshwan Le projekthi ezodla izigidi zamarandi esungulwe Yidolobha ngokubambisana neNyuvesi yasePitoli, ifisa ukuqeqesha abantu abasha abangasebenzi ababalelwa kwizi-10 000 ngokuthi ibafundise amakhono kanye nobuchule ababudingayo ukuthi bakwazi ukufaka amathenda ekwenziweni kwamaprojekthNgemuva kokuphothulwa kokuqeqeshwa, abantu abasha bayaye bese bezisungulela baphinde baphathe imiphilandawonye eyimpumelelo kakhul sikhuluma kumanje nje, yimiphilandawonye engaphezu kwe-190 esihlinzeke abantu abasha abaningi ngamathuba emisebenz Ngaphezu kwalokho, iminyango engaphansi kukamasipala iyaye bese iqasha abanye babantu abasha abasuke sebethole lokhu kuqeqeshw IKhabhinethi iyakwemukela ukulungiswa komgwaqo u-R25 (P6-1), nokungumgwaqo oyibanga elingamakhilomitha angama-42 kanti lo mgwaqo uhlanganisa iGauteng kanye neLimpop Le projekthi ehamba phakathi kwe-Bapsfontein kanye ne-Bronkhorstspruit, iqashe abantu abangaphezu kwama-200.","and bonded houses, educational facilities, clinics, cr ches, churches and retail sitesSince the beginning of construction early this year over 1 000 of the 18 399 houses are being built with over 100 complete Prominent South Africans joined industry stakeholders, including mayors and officials from the Sedibeng District Municipality, in working on three houses for the oldest beneficiarie Cabinet welcomes the upgrading of the R25 (P6-1) road, a 42-kilometre road that links Gauteng and Limpop The project, which stretches between Bapsfontein and Bronkhorstspruit, has employed more than 200 peopl It will also benefit the agricultural and mining sectors in the area by promoting faster movement of freight trucks that transport goods and services Key Cabinet decisions Cabinet was briefed by the Department of Science and Technology, which will be hosting a major public science week: Science Forum South Africa 2015 under the theme:",0.83507675
"[ 0.37918112  0.0846755  -0.0922984  ...  0.94150656  1.3530304
  2.006263  ]","[ 0.00108374 -0.00146345 -0.00069027 ...  0.03871683  0.04130336
  0.04909613]","Le projekthi izophinda futhi ihlomulise imikhakha yezolimo kanye nowezokumbiwa phansi endaweni ngokukhuthaza ukuhamba ngokushesha kwamaloli athwala impahla naphinda futhi ahlinzeke ngezinsizakalo endaweni Izinqumo ZeKhabhinethi eziqavile IKhabhinethi iye yabekwa esithombeni nguMnyango Wezesayensi Nobuchwepheshe, njengoba izoba nesonto elikhulu lesayensi lomphakathi nelaziwa ngokuthi: yi-Science Forum South Africa 2015 ngaphansi kwengqikithi ethi:",Forum on 21 November 2015 as part of government s commitment and ongoing programme to strengthen relations with the medi Government will brief editors on key issues and upcoming plans while affording the editors an opportunity to raise areas of interest with governmen South Africa will mark World AIDS Day under a theme -,0.7750181
"[ 0.5445186  -0.2640002  -0.5294069  ... -0.20228495  0.4409074
  0.15551293]","[ 0.00534726  0.00037306 -0.00025326 ... -0.00322913  0.01053438
  0.00543747]",Ukuvula ingxoxo mayelana nesayensi,Igniting conversation about science,0.828776
"[ 5.2785683e-01 -1.0018498e-03  1.4027055e-01 ...  1.3248218e+00
  9.7361368e-01  2.9824448e+00]",[0.00333342 0.00356198 0.00642901 ... 0.02345351 0.0348941  0.07350311],"kusukela mhla ziyisi-8 kuya kumhla ziyisi-9 kuZibandlela 2015, ePitolLo mcimbi unikeza labo ababambe iqhaza kwisayensi nezinto ezithinta isayensi, abavela eNingizimu Afrika, ezwenikazi lase-Afrika kanye nalabo abangabantu okubanjiswene nabo emazweni omhlaba ithuba lokuthi kube nenkulumongxoxo kanye nokufunda ngenqubomgomo emayelana nokuxhumana phakathi kwesayensi kanye nomphakath IKhabhinethi iye yakuphasisa ukuthi umcimbi we-International Maritime Organisation (IMO) okuyi-World Maritime Day Parallel Event ubanjelwe lapha eNingizimu Afrika ngonyaka wezi-2020.","from 8 to 9 December 2015, in PretoriThis event provides stakeholders from South Africa, the continent and international partners with a platform for debate and policy learning on the interface between science and societ Cabinet approved that the International Maritime Organisation (IMO) World Maritime Day Parallel Event be hosted in South Africa in 2020.",0.88896227
[0.64612925 0.02691841 0.20339516 ... 1.149942   1.0236765  2.240348  ],"[ 0.01300311 -0.0012265   0.00309572 ...  0.03652616  0.03257315
  0.04385513]",UMnyango Wezokuthutha uzobe usudlulisela lesi sinqumo seKhabhinethi emhlanganweni woMkhandlu we-IMO nokuhlelwe ukuthi ube ngomhla zingama-23 kuLwezi kuya kumhlaka 04 kuZibandlela 201 Imicimbi Ezayo UMongameli Jacob Zuma uzokwamukela uzakwabo wase-China u-Xi Jinping njengalokhu ezobe esohambeni lwakhe Lokuvakashela Izwe lwezinsuku ezimbili kusukela mhlaka zi-2 kuya mhla zi-3 kuZibandlel Ngalolu hambo kuhloswe ukuthi kuphothulwe uhlelo lokubambisana phakathi kwalawa mazwe omabili olwaziwa ngokuthi yi- China-South Africa 5-10 Year Framework on Cooperation noluzophinda lugxilise kabanzi izivumelwano zethu kusukela selokhu kwenziwa Isivumelwano sase-Beijing ngonyaka wezi-2010.,The Ministry of Transport will therefore convey this decision of Cabinet to the IMO Council meeting scheduled to take place from 23 November to 04 December 201 Upcoming events President Jacob Zuma will host his Chinese counterpart Xi Jinping for a two-day State Visit from 2 to 3 Decembe The visit aims to finalise the China-South Africa 5-10 Year Framework on Cooperation that will further entrench the implementation of our agreements since the conclusion of the Beijing Declaration in 2010.,0.8927113
"[ 0.12415044 -0.06785476  0.3251519  ...  1.208321    1.131763
  1.4028618 ]","[ 4.0274938e-03 -1.2059153e-05 -1.3293214e-05 ...  1.8939637e-02
  3.6018863e-02  3.6814544e-02]","Lolu hambo luzophinda futhi luqinise luphinde lwelule Ukubambisana Okuningi Kwamaqhinga Okucebisana lawa mazwe omabili abelana ngakhUbudlelwano beNingizimu Afrika nezwe lase-China yibona obudlala indima enkulu kakhulu ekutheni leli likwazi ukufezekisa uhlelo lwayo lwentuthuko ngomgomo walo wangaphandle ngoba bandisa imizamo yokwenza ukuthi iHlelo Lokuthuthukiswa Kwezwe (i-NDP) isebenze, kubanjiswane kwezolimo, kwezemvelo, kwezohwebo nezimboni kanye nakwezezimali njengalokhu izwe lisaqhubeka nokuqhubela iNingizimu Afrika phambil Lobu budlelwano futhi bubuye buhlinzeke ngethuba lokubuyekeza inqubekelaphambili kwiminxa yokuhwebelana evele ikhona kanye nokuthi kube nokubambisana phakathi kwalawa mazwe omabili, kubuye futhi kusheshiswe bese kufezekiswa izindawo ezintsha zokubambisan","It will further deepen and expand on the Comprehensive Strategic Partnership that the two countries sharSouth Africa s relations with China remain central to realising its developmental agenda through its foreign policy as it increases efforts to implement the NDP, collaborate in agriculture, environmental affairs, trade and industry and finance as the country continues to drive the agenda of moving South Africa forwar It is also provides an opportunity to review progress on existing areas of trade and cooperation between the two nations, and to expedite and finalise new areas of cooperatio President Zuma will lead a delegation to the 21st session of the Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC) and the 11th Session of the Conference of Parties serving as the Meeting of Parties to the Kyoto Protocol (CMP11) to be held from 30 November to 11 December 2015 in Paris, FrancThe international negotiations for a new legal agreement will frame the response to climate change, which will come into effect from 2020 onward In line with South Africa s national interest as an African and developing country that will require post-2020 support, South Africa will continue to defend the UNFCCC s core principles of equity and differentiatioAt the Group of 77+China meeting, South Africa will seek to maintain and strengthen the unity of developing countries to obtain a Paris Agreement that is fair, ambitious, science-based and that produces the development space of developing countrie President Zuma will launch the 16 Days of Activism Campaign for No Violence against Women and Children campaign on 25 November 2015 in Naauwpoort, Mahikeng under the theme:",0.80569595
"[ 0.37784737 -0.04454739 -0.09344679 ...  1.3784997   1.1566678
  1.756071  ]","[ 1.2660396e-02 -4.6295565e-04 -8.0350997e-05 ...  2.5836468e-02
  2.4650911e-02  4.3934453e-02]","UMongameli uZuma uzohola ithimba elizobe lilibangise Kwingqungquthela Yamazwe Abambe Iqhaza yehlandla lama-21 ezobe ibanjwe ngaphansi kweNgqungquthela YeNhlangano Yezizwe Yohlaka Lwezokuguquguquka Kwesimo Sezulu (i-UNFCCC) kanye Nengqungquthela Yamazwe Abambe Iqhaza yehlandla le-11 kanti izodlala indima yokuba nguMhlangano Wamazwe asayina Isivumelwano saseKyoto (i-CMP11) nozokuba kusukela mhla zingma-30 kuLwezi kuya mhla ziyi-11 kuZibandlela 2015 eParis, eFrancIzingxoxo zamazwe ngamazwe zokuthi kube nesivumelwano esisha esisemthethweni ziyoba yiyona mpendulo esimweni sokuguquguquka kwesimo sezulu, nesiyoqala kusukela ngonyaka wezi-2020 kuya phambil Ngokuhambisana nalokho iNingizimu Afrika ekufunayo njengezwe lase-Afrika futhi nanjengezwe elisathuthuka neliyodinga ukwesekwa ngemuva kweminyaka yezi-2020, iNingizimu Afrika izoqhubeka nokumela kanye nokulwela imigomo enqala ye-UNFCCC, newukulingana kanye nokwehlukanEmhlanganweni Weqembu lamazwe angama-77 kanye ne-China, iNingizimu Afrika iyofuna ukuqhubeka kanye nokuqinisa ubunye bamazwe athuthukayo ukuze ithole Isivumelwano saseParis esingavuni luhlangothi, esiphokophelele phambili, esigxile kwisayensi nesikhiqiza indawo yokuthuthuka kumazwe asathuthuk","Countries will begin exchanging information in 2017, which will be underpinned by legislation currently before Parliamen President Zuma welcomed the conclusion of the 15 action items of the G20/Organisation for Economic Cooperation and Development Base Erosion and Profit Shifting project, which were critical to ensuring fairness and securing sub-Saharan Africa s revenue bas Members of the Southern African Customs Union (SACU) Council of Ministers met on 11 November 2015 in Windhoek, Namibia on the eve of the inauguration of the SACU headquarters and the informal discussion by the SACU Heads of State and Governmen The council used the opportunity to reflect on the progress made on the Six-Point Plan since their last meeting and re-emphasized their commitment to SAC The council agreed that SACU should move beyond revenue-sharing to a developmental initiative that will support integration in the regio Members also adopted a roadmap and work plan towards the summit that will be held in June 2015.",0.83409226
"[ 0.7979397  -0.04410839  0.01456223 ...  0.06828023  1.1113441
  1.0348734 ]","[ 0.04205186 -0.00089174 -0.00039427 ...  0.03317043  0.04234507
  0.02691193]","UMongameli uZuma uzokwethula umkhankaso weziNsuku Eziyi-16 Zokulwisana Nodlame Oluqondiswe Kwabesifazane Nezingane ngomhla zingama-25 kuLwezi 2015 e-Naauwpoort, eMahikeng ngaphansi kwengqikithi ethi:","Cabinet congratulates nominees of the 2015 SA Sport Awards to be held on 22 November 2015 at the Sand du Plessis Theatre in Mangaung, Free Stat The awards, convened under the theme:",0.72051704
"[ 0.25429243 -0.37454766  0.05916861 ...  0.5097454   0.52119285
  1.1859971 ]","[ 0.01288468 -0.0018673  -0.00079059 ...  0.00244232  0.03195793
  0.03458002]",Ngibale Nami: Sisonke Siqhubekisela iNingizimu Afrika Engenaludlame Phambil,Count Me In: Together Moving a Non-Violent South Africa Forward .,0.81832355
