zu,en,src_text,trg_text,Cosine_Score
"[ 1.9094133  -0.2770328   0.07460656 ...  1.2111418   0.7601102
  1.590996  ]",[0.02576257 0.00095138 0.00308511 ... 0.01699737 0.01196345 0.02482933],"IKhabhinethi labamba umhlangano walo ngoLwesithathu, mhla ziyisi-7 kuNcwaba 2019 e-Union Buildings ePitoli","Cabinet met on Wednesday, 7 August 2019 at the Union Buildings in Pretoria",0.8465259
"[ 0.48181853 -0.13245678 -0.04942271 ...  0.10733213  0.27789938
  0.4361804 ]","[-0.00130068  0.00138589 -0.000487   ... -0.00196136 -0.00190788
  0.0220324 ]",Izindaba Ezisematheni1.,Upcoming Events1.,0.65339535
"[ 1.8808372  -0.19137534 -0.26469257 ...  1.0731217   0.69058204
  0.21067232]","[ 0.08482293 -0.00231836  0.00350878 ...  0.03942195  0.04048646
  0.00735438]",Izithembiso zoMkhandlu Kazwelonke Wezokuthuthukiswa Komnotho kanye Nezabasebenzi (i-NEDLAC),National Economic Development and Labour Council (NEDLAC),0.84996736
"[ 1.0738806  -0.04033138  3.2761064  ...  1.2242078   0.964128
  3.104386  ]","[ 0.02597056 -0.00070115  0.0665606  ...  0.03380278  0.03199776
  0.07295358]","IKhabhinethi lisalokhu likhathazeke njalo ngamazinga okuntuleka kwamathuba omsebenzi aphakeme, kanye nezibalo zokukhula komnotho eziphansi kakhulu ezweni leth Imiphumela yoCwaningo Lwenani Labasebenzi Kuleli Lwekota yesibili yowezi-2019 ekhishwe wuPhiko Lwezezibalo eNingizimu Afrika (i-StatSA), ibonisa ukuthi izinga-silinganiso elisemthethweni lokuntuleka kwamathuba omsebenzi likhule ngama- layofinyelela kuma-29,0% uma liqhathaniswa nezinga-silinganiso lekota yokuqala yowezi-2019.","commitments Cabinet remains concerned about the high levels of unemployment and the low economic growth figures in our countr The results of the Quarterly Labour Force Survey for the second quarter of 2019 released by Statistics South Africa, indicate that the official unemployment rate increased by 1,4 percentage points to 29,0% compared to the first quarter of 2019.",0.9021528
"[ 0.4952106  -0.14190067  0.05232817 ...  1.1429058   0.98401195
  0.9422923 ]","[ 0.01707019 -0.00013369  0.00227116 ...  0.03538016  0.0127909
  0.0528218 ]",IKhabhinethi lisalokhu lizibophezele ekubhekaneni nezinselelo ezithikameza ukukhula komnotho wakuleli futhi okwenza umnotho ungakwazi ukuthuthukisa izw,Cabinet remains committed to addressing structural challenges that continue to affect the performance of our economy and its ability to respond to developmental challenge,0.82819915
"[ 1.5700183  -0.02122355 -0.09274135 ...  0.7164979   1.1615717
  2.8045728 ]","[ 5.3069633e-02 -2.2099533e-03  9.1423128e-05 ...  2.7847670e-02
  4.9380630e-02  6.3343786e-02]","Isivumelwano sokuthathwa kwezinyathelo ezisheshayo esisayinwe yizona zonke izinhlaka ezimelwe ku-NEDLAC sibophezela lezi zinhlaka ekutheni zihlangane nabo bonke abathintekayo, njalo ngenyanga, ukuze kubhekwe futhi kucutshungulwe inqubekelaphambili esiyenziwe ezithembisweni ezingama-77 ezenziwa ngenkathi kubanjwe iNgqungquthela Yezemisebenz Kusukela ngoMandulo wezi-2019, uMongameli Cyril Ramaphosa nguyena osezoba ngusihlalo wemihlangano ebanjwa nyanga zonk",The rapid response agreement signed by all the parties in NEDLAC commits to meet the stakeholders on a monthly basis to track the seventy-seven (77) Job Summit commitment Monthly meetings will be chaired by President Cyril Ramaphosa with effect from September 2019.,0.86604226
"[ 0.21835747 -0.5104435  -0.24651611 ...  0.07599141  0.38527358
  0.15964487]","[ 0.00274773 -0.00068739  0.00029785 ...  0.00637312  0.01352195
  0.00098579]",Izithembiso ezenziwa yibo bonke ababambiqhaza,The commitments by all stakeholders,0.80061793
"[ 0.4450231  -0.05717907 -0.13912275 ...  1.0636294   0.28731576
  0.45622304]",[0.01334255 0.00134449 0.00222557 ... 0.0435179  0.00364934 0.00227113],"ababandakanya uhulumeni, abasebenzi, abamabhizinisi kanye nezinhlangano zomphakathi","which include government, labour, business, civil-society organisations",0.8682434
"[ 0.22247791  0.22374035 -0.13916975 ...  0.55419093  0.79131687
  1.3813138 ]",[0.00442331 0.00038254 0.0011703  ... 0.02944292 0.02788124 0.03062364],"ziqondiswe ezinhlelweni zokudala amathuba omsebenzi, ukuthola izindlela zokususa izithiyo ukuze kufezwe lezi zithembiso, kanjalo nokuvikelwa kwemisebenzi futhi kutholakale nezindlela zokunqanda ukulahleka kwemisebenz Lokhu kubandakanya futhi nezithembiso eziqondene nemikhakha ethile ezibhekiswe ezinhlelweni okuhloswe ngazo ukukhulisa umnotho Ubambiswano phakathi kweNingizimu Afrika ne-Japan IKhabhinethi liyasamukela isivumelwano sobambiswano nokusebenzisana phakathi kweNingizimu Afrika ne-Japan okuhloswe ngaso ukulwisana nokunukubezeka kwemvelo okubangelwa yimikhiqizo kacwazi, ngokuthi kwesekwe imboni kacwazi yakuleli ukuze iyeke ukukhiqiza imikhiqizo kacwazi ejwayelekile, iguqukele emikhiqizweni ebhekelela futhi ivikele imvelo ngokuqhubekay 3.","target programmes to create jobs, mechanisms to unblock barriers to effect implementation, as well as agreements on job retention and ways to prevent job losse Also included in the commitments are specific sector targeting initiatives to grow the economy South Africa-Japan Collaboration Cabinet welcomes the collaboration initiative between South Africa and Japan to combat plastic pollution by supporting the transitioning of the local plastic industry from conventional plastics to more environmentally sustainable alternatives",0.8714
"[ 0.87893605 -0.3187398  -0.06205091 ...  0.50300616  1.695908
  1.5718039 ]","[ 0.02146447 -0.00099778 -0.00087307 ...  0.02755706  0.03756559
  0.04669894]",INgqungquthela ye-18 yoMthetho Wokukhulisa Nokuhlinzeka i-Afrika Ngamathuba (i-AGOA) Esikhathini esifushane esedlule iNingizimu Afrika ibambe iqhaza kwiNgqungquthela yehlandla le-18 ye-AGOA ebibanjelwe kwelase-C te d'Ivoire ngaphansi kwesihloko esithi:,18th African Growth and Opportunity Act (AGOA) Forum South Africa recently participated in the 18th AGOA Forum held in C te d'Ivoire under the theme:,0.8946928
