zu,en,src_text,trg_text,Cosine_Score
"[ 0.37964708  0.25583377 -0.08308361 ...  1.0576084   0.50696665
  1.1387899 ]","[ 0.02080219 -0.00051173  0.05494376 ...  0.0282874   0.0164624
  0.05097153]","Isimo seKhabhinethi ezindabeni ezisemqoka esimweni samanje IKhabhinethi yakwemukela ukwethulwa emphakathini koshicilelo lwesithupha lweziNkomba Zentuthuko okwenziwa nguNgqongqoshe oseHhovisi likaMongameli Owengamele Ukuqapha Nokuhlolwa Komsebenz Njengoba isizwe silungiselela ukugubha iMinyaka engama-20 Yenkululeko, abantu baseNingizimu Afrika kumele baziqhenye ngokuthi impilo seyishintshile yaba ngcono kusukela ngowe-1994.Izinkomba zibonisa ubungcono emikhakheni ebalulekile futhi kusenjalo zikhombisa nokuzikhandla okusamele kwenzeke ukuze kubhekwane nezinye zezinselelo zethu ezingafuni ukushabalal Ngaphezu kwalokho, izinkomba zikhuthaza inkulumo-mpikiswano ephathelene nezinselelo ezibhekene nelizwe lethu futhi zisebenza njengezinkombandlela ohambweni lwethu lwenqubekelaphambili kwezenhlalo nezomnoth","Cabinet s position on prominent issues in the current environment Cabinet welcomed the public launch of the sixth edition of the Development Indicators by the Minister in the Presidency for Performance Monitoring and Evaluatio As the nation prepares to celebrate 20 Years of Freedom, South Africans should be proud that life has changed for the better since 1994.The indicators show improvement in key areas and simultaneously point to the hard work still required to deal with some of our more persistent challenge Furthermore, the indicators encourage debate on the challenges our country faces and act as markers along our journey of socio-economic progres Cabinet commended the 41% (115) of municipalities that received unqualified financial statements on the 2011/2012 financial audit",0.8847252
[0.6516276  0.04991433 4.350557   ... 1.0872428  0.39598444 2.6152074 ],"[ 1.0811095e-02 -7.2203162e-05 -6.2458266e-06 ...  2.2975789e-02
  1.2937679e-02  1.2768538e-02]",IKhabhinethi yancoma omasipala abangama-41% (115) abathola izitatimende ezikhombisa ukusetshenziswa kahle kwezimali ngenkathi kwenziwa ucwaningo lokusetshenziswa kwezimali lowezi-2011/12.,It further acknowledged the improvement made by the 21 municipalities that previously received the adverse or disclaimed opinions in the previous yeaCabinet appreciates the work done by the Auditor General in assisting the municipalities to improve on the governance compliance requirement,0.67904586
"[ 0.52290916  0.86341053 -0.16436253 ...  0.881517    0.94982034
  0.4423485 ]","[ 2.0502051e-02  5.7968544e-03 -1.3265870e-06 ...  3.6655683e-02
  3.5326034e-02  4.4265751e-02]","IKhabhinethi yamukela futhi nobungcono obubonakalayo komasipala abangama-21 phambilini ababethole imibiko emibi yokucwaningwa kwezimali, noma isimo sokusetshenziswa kwezimali ngendlela enhlakanhlaka okwenza ukuthi uMcwaningimabhuku Omkhulu ahluleke ukukhipha umbiko oqondile mayelana nokusetshenziswa kwezimali ngonyaka ofilIKhabhinethi iyawuthakasela umsebenzi owenziwa nguMcwaningimabhuku Omkhulu wokulekelela omasipala ukuthi basebenze kangcono mayelana nokufezekiswa kwezidingo zokuthotshelwa kwemigomo yokuphath IKhabhinethi yamukela futhi nokuzibophezela okwenziwe abaholi bomasipala mayelana nokuthi bazoqhubeka nokuzikhandla ngenhloso yokwenza ngcono imikhakha egcizelelwe nguMcwaningimabhuku Omkhul IKhabhinethi yabonga bonke abantu",It also acknowledged the commitment made by the municipality leadership to continue to work on further improving the areas highlighted by the Auditor GeneraCabinet thanked all South Africans for their support of the Nelson Mandela Sport and Cultural Day hosted in aid of the Nelson Mandela Children's Hospital projec South Africans are encouraged to continue working in communities and partnering with government to improve the lives of citizens and bring to life the ideals to which Madiba dedicated his lif Cabinet noted the upcoming visit of President Jacob Zuma to the Russian Republi He will be attending the Group of 20 (G20) Summit in St,0.79330766
[0.72113    0.05227019 0.03810036 ... 1.1141821  1.3616185  1.1735681 ],"[ 1.4926250e-02  5.4443657e-04 -4.4835906e-05 ...  2.4726644e-02
  3.3832047e-02  6.0180292e-02]","baseNingizimu Afrika ngokweseka kwabo uSuku luka-Nelson Mandela Lwezemidlalo Namasiko olwalusingathelwe ukuxhasa ngezimali iphrojekthi yokwakhiwa kweSibhedlela Sezingane sika-Nelson Mandel Abantu baseNingizimu Afrika bayakhuthazwa ukuthi baqhubeke nokusebenza emiphakathini futhi babambisane nohulumeni ukwenza ngcono izimpilo zezakhamuzi kanye nokufezekisa izifiso zikaMadiba anikela kuzona ngempilo yakh IKhabhinethi ikuphawulile ukuthi uMongameli uJacob Zuma uzobhekisa amabombo kwiRiphabhulikhi yase-Rashiy Uzobe eyokwethamela iNgqungquthela Yeqembu Lamazwe angama-20 (i-G20) ezobanjelwa edolobheni lase-St Petersburg mhla ziyisi-5 namhla ziyisi-6 kuMandulo 2013 njengengxenye yokugqugquzela izimfuno zeNingizimu Afrika zezepolitiki nezomnothINingizimu Afrika iyaqhubeka nokweseka i-ajenda ye-G20 yezentuthuko eqhuba umzamo wokuqiniseka ukuzinza komnotho emhlabeni kanye nokukhula komnotho okusimeme okuzodonsa isikhathi eside kanye nokuvulwa kwamathuba emisebenz IKhabhinethi yawuncoma umhlangano wokuqala woMkhandlu Wezamabhizinisi Wombimbi Olubunjwe yi-Brazil, iRashiya, iNdiya, iShayina kanye neNingizimu Afrika (i-BRICS), lapho kwabuthana khona eNingizimu Afrika abaholi bezamabhizinisi abavela kulawa mazw Lo mhlangano wawuhanjelwe futhi ngabaholi bezamabhizinisi abaqavile abavela kwamanye amazwe ase-Afrika ayi-16","political and economic interestSouth Africa continues to support the G20 s development agenda that advances global economic stability and long-term sustainable growth and job creatio Cabinet commended the first meeting of the Brazil, Russia, India, China and South Africa (BRICS) Business Council, which saw business leaders from these countries converge in South Afric The meeting was also attended by prominent business leaders from 19 other African countrie Cabinet welcomed the assurance given at the 12th annual African Growth and Opportunity Act (AGOA) Forum to renew AGOA before it expires in 2015.",0.8505658
"[ 0.5331965  -0.14721088  0.56971204 ...  1.1899897   1.3089321
  2.8391478 ]","[ 0.00707072 -0.00049946  0.01271533 ...  0.03798475  0.04345133
  0.04064198]",IKhabhinethi yasamukela ngezandla ezimhlophe isiqinisekiso esanikezwa yiSithangamu se-12 esibanjwa minyaka yonke soMthetho weNtuthuko namaThuba we-Afrika (i-AGOA) sokuvuselela i-AGOA ngaphambi kokuthi iphelelwe isikhathi ngowezi-2015.,"and has underpinned a growing and relatively balanced bilateral trade relationship between South Africa and the United States (US).SA believes AGOA offers an appropriate framework to build stronger, mutually beneficial bilateral trade and investment relations and strengthen cooperation between the US and the broader African continenAs part of the nationwide celebration of Women s Month, Deputy President",0.70840186
[0.59986055 0.02534311 0.07948046 ... 0.95648086 1.6884204  1.3867056 ],[0.02920578 0.00405389 0.00121407 ... 0.0419202  0.03556758 0.0567227 ],"I-AGOA seyihlomulise izwe laseMelika kanye nezwekazi lase-Afrika futhi yasekela nobudlelwano bokuhwebelana obukhulayo futhi obuzinzile phakathi kweNingizimu Afrika neMelikINingizimu Afrika ikholelwa ukuthi i-AGOA ihlinzeka ngohlaka olufanelekile lokwakha ubudlelwano obunohlonze bokuhwebelana kanye nokutshalwa kwezimali futhi iqinisa nokubambisana phakathi kweMelika nezwekazi lase-Afrika lonkanNjengengxenye yemigubho yeNyanga Yabesifazane ethe chithisaka ezweni lonke, iPhini likaMongameli uKgalema Motlanthe uzohambela indawo yase-Gombani, engaphansi kwaMasipala wase-Mutale, e-Limpopo, ngoLwesihlanu mhla zingama-23 Ncwaba 2013, lapho eyonikeza khona umphakathi izindl Abesifazane base-Gombani babamba iqhaza elikhulu ekwakhiweni kwalezi zindlUNgqongqoshe Wezokuvakasha uzokwethula futhi neNyanga Yezokuvakasha mhla zingama-28 Ncwaba 2013 e-Amanzingwe Lodge, e-Hartebeespoort, ngaphansi kwengqikithi ethi:","women of Gombani actively participated in building these house President Jacob Zuma will join the Men s March against Gender-Based Violence at Johannesburg Stadium, on 24 August 2013.",0.7038065
[0.17641316 0.24073754 1.5140964  ... 0.9209636  0.91286397 2.4168198 ],"[4.2843271e-02 1.0110021e-03 5.9680355e-05 ... 3.1223208e-02 1.7815394e-02
 2.2635769e-02]","Amanzi Ayintokoz Njengengxenye yemicimbi ezokwenziwa ngeNyanga Yezokuvakasha, kuzoba noMbukiso Kazwelonke Womsebenzi Wezokuvakasha ozobanjelwa e-International Convention Centre yase-Monti phakathi kwamhla ziyi-19 nomhla zingama-21 kuMandulo 2013 lapho kuzobukiswa khona ngamathuba emisebenzi atholakala kulo mkhakha okhula ngesivinini, futhi osuqashe abantu baseNingizimu Afrika abangaphezu kwesigamu sesigidIKhabhinethi iphawulile ukuthi uNgqongqoshe Wezokuthuthukiswa Kwezindawo Zasemakhaya Nezinguquko Kwezomhlaba uzonikeza ngokusemthethweni abantu base-District Six izindlu ezingaphezu kwama-70, ngoMgqibelo, mhla zingama-24 Ncwaba 2013.","Kgalema Motlanthe will on Friday, 23 August 2013 visit Gombani Village in",0.6396127
"[ 0.57227963 -0.08443443 -0.1019442  ...  1.7893201   0.96667147
  0.8507313 ]","[ 0.0313967  -0.00093288 -0.00099302 ...  0.00913755  0.00361037
  0.04107822]",Lokhu kuyingxenye yomzamo wokuguqula ukhondolo loMthetho Wezomhlaba Wabantu Bomdabu wezi-1913 owashiya izinkulungwane zabantu abansundu bengenamakhaya futhi bengenawo umhlab,"Mutale Municipality, Limpopo, to hand over houses to the communit The",0.60135627
"[ 1.052857   -0.24912347  0.33947206 ...  1.1557347   0.7522978
  2.350412  ]","[ 0.01033839 -0.00308517  0.00524096 ...  0.02216517  0.04110826
  0.02783473]",IKhabhinethi yabhunga futhi ngezindaba okwaxoxwa ngazo kwi-Lekgotla YeKhabhinethi eyabanjwa mhla ziyi-13-15 Ncwaba 2013.,Petersburg on 5 and 6 September 2013 as part of promoting South Africa s,0.5550319
"[ 0.98849887 -0.09619516 -0.29159632 ...  1.1539391   0.6146742
  1.9865704 ]","[ 0.00662257 -0.00162275 -0.00114697 ...  0.01247041  0.0331894
  0.02673326]",UNgqongqoshe uRob Davies ukhona lapha ukuze athi qaphu qaphu ngezinqumo zeKhabhinethi mayelana nalokhImibuzo ingaqondiswa ku: Phumla Williams (Ibambela Lokhulumela iKhabhinethi)Inombolo yeselula: 083 501 0139,AGOA has benefited both the United States and the African continent,0.48256934
