zu,en,src_text,trg_text,Cosine_Score
"[ 0.48181853 -0.13245678 -0.04942271 ...  0.10733213  0.27789938
  0.4361804 ]","[ 2.0932467e-03 -2.0482062e-04  4.8137150e-05 ...  1.0729725e-03
  1.5222376e-03  7.8740409e-03]",Izindaba Ezisematheni1.,MESSAGES1.,0.80678093
"[ 1.6631863  -0.01209436  0.01077805 ...  0.913203    1.0155767
  1.9455831 ]","[ 0.03419523 -0.00022764  0.00482805 ...  0.00854204  0.02645731
  0.00622743]",Ukukhishwa komgomo weSifo segciwane le-Corona (i-COVID-19),Coronavirus Disease (COVID-19) vaccine roll-out,0.84344697
[0.88161784 0.01602711 0.43212366 ... 0.87808406 0.48002532 1.7773187 ],"[ 0.03326981 -0.00204197  0.01534126 ...  0.01207816  0.02492911
  0.0202382 ]","IKhabhinethi lizwakalise ithemba nokukhuthazeka kwalo ngenxa yezigidi ngezigidi zabantu eNingizimu Afrika abaqoke ukugomela i-COVID-19, njengoba kuze kube manje seyingaphezu kwezigidi eziyi-17 imithamo yomgomo esikhishiwe yanikezwa abant","Cabinet is encouraged by the millions of people in South Africa who have chosen to vaccinate against COVID-19, with over 17 million vaccine doses administered to dat",0.85298145
"[ 0.5486612   0.33830482 -0.18800856 ...  1.4256494   1.017285
  0.76923543]","[ 0.0253017  -0.00025325 -0.00051708 ...  0.02391277  0.0356581
  0.00180323]","IKhabhinethi libonge izinhlangano zezenkolo ngokunjalo futhi nabomkhakha wezemidlalo nobuciko, ngokuqalisa kwabo imikhankaso yokukhuthaza abantu ukuthi baphume ngobuningi bayogonyw","Cabinet thanked the religious formations, as well as the sports and arts fraternity, for embarking on vaccination campaigns to encourage the uptake of vaccine",0.878314
"[ 0.5515579  -0.05533692 -0.02023614 ...  1.1952007   0.76327175
  1.0027533 ]","[ 0.02156699 -0.00180173 -0.00329724 ...  0.02940495  0.01531835
  0.01002077]","Uma bebaningi abantu abathola umgomo, lokho kusho ukuthi imikhawulo ebekiwe ekhona njengamanje yeSigaba Esiguquliwe Sokuqapha Sesibili nayo izoxegiswa ngokushesha ezwen Futhi noma kanjani lokhu kuzoholela ekutheni uvulwe ngokuphelele umnotho wakuleli ukuze ukwazi ukusimama nokukhula, futhi kuvuleke namathuba omsebenzi adingeka kakhul","The more people get vaccinated, the sooner the country will relax the current Adjusted Alert Level 2 restriction This will inevitably result in the full opening of the economy to be able to grow and create much-needed job",0.8194479
[0.94503653 0.45164496 3.9729793  ... 1.5120507  0.61998075 0.7690502 ],[0.01509583 0.01834575 0.10658231 ... 0.04694848 0.02878435 0.00981026],"IKhabhinethi liyagcizelela kwikhwelo elithi ukuze sikwazi ukunciphisa ukuqubuka kwezigameko ezintsha zokutheleleka kwabantu ngegciwane sonke kumele siqhubeke nokugqoka isifonyo uma sisemphakathini, sihlanze izandla zethu ngensipho namanzi noma sizihlanze ngesibulalimagciwane esiqukethe i-alkhoholi engama-70%, futhi ukuqikelela ukuthi sigcina ibanga eliphephile lokuqhelelana phakathi kwabantu kusalokhu kuyisona sisekelo sendlela esetshenziswa yileli lizwe ukunciphisa ukuqubuka kwezigameko ezintsha zokutheleleka kwabantu","wearing a mask in public, washing hands with soap and water or using a 70% alcohol-based sanitiser, and maintaining a safe social distance continues to reinforce the country s approach in reducing new infections",0.8317807
"[1.0309373e+00 1.4485702e-03 6.1600947e-01 ... 7.1099281e-01 1.1586031e+00
 2.8728015e+00]","[ 0.02587495 -0.00639938  0.03787225 ... -0.00414299  0.00935656
  0.06588867]",Umkhankaso weMpelasonto Yokugoma i-Vooma Vaccination Weekend ozobanjwa kusukela mhla lu-1 kuya kumhla zi-2 kuMfumfu 2021,Vooma Vaccination Weekend campaign from 1 to 2 October 2021,0.86494064
"[ 0.990915   -0.12496047  0.2532381  ...  0.4468456   1.8467523
  3.3705723 ]","[ 0.03827666 -0.00065338  0.02890072 ...  0.01857441  0.04117009
  0.08779324]",IKhabhinethi liyabanxusa abantu baseNingizimu Afrika ngokunjalo futhi nabanye abantu abahlala kuleli abangakagonywa ukuba balisebenzise ithuba eliyingqayizivele abalihlinzekwa ngumkhankaso weMpelasonto Yokugoma i-Vooma Vaccination Weekend ozobanjwa ezweni lonkana ngoLwesihlanu mhla lu-1 kanye nangoMgqibelo mhla zi-2 kuMfumfu 2022.,"Cabinet urges unvaccinated South Africans and people living in South Africa to take advantage of the Vooma Vaccination Weekend which will take place around the country on Friday, 1 and Saturday, 2 October 2022.",0.875922
[0.38166043 0.07405922 1.7390279  ... 0.9012631  1.3354018  1.7653561 ],"[ 0.02508532 -0.00054959  0.019428   ...  0.01610679  0.04193255
  0.03828767]","Umkhankaso weMpelasonto Yokugoma i-Vooma Vaccination Weekend ngumkhankaso kazwelonke ongukhukhulelangoqo osekelwa yizo zonke izinhlaka esibambisene nazo emphakathini kubandakanya amabandla ezenkolo, abaholi bendabuko, izinyunyana zabasebenzi kanye nabamabhizinis Inani esizibekele lona labantu esihlose ukubagoma kule mpelasonto okungenani ngabantu abayisigamu sesigid","The Vooma Vaccination Campaign Weekend is an inclusive national campaign supported by all social partners, including faith-based formations, traditional leaders, organised labour and busines The target for this weekend is to vaccinate at least half a million peopl",0.8967058
"[ 0.55506635 -0.16518228  0.09591703 ...  1.0635026   1.265801
  0.8579327 ]","[ 0.0184712  -0.00071456  0.00403926 ...  0.02559159  0.01415327
  0.00036984]","Leli yithuba lokuba bonke abantu abadala bagonywe mahhala, ngaphandle kokubekisa isikhathi nosuku abazofika ngalo, ezikhungweni zikahulumeni nezikhungo ezizimele kanye nalezo zesikhashana ezingoqhibukhowe, phecelezi ama-pop-up vaccination site","This is an opportunity for all adults to be vaccinated free of charge and without appointments at public, private and pop-up vaccination site",0.84935904
[0.5641461  0.04437926 0.30258113 ... 1.4033837  1.0103358  0.9706303 ],"[ 0.02332063 -0.00119933  0.00539976 ...  0.06080493  0.04274797
  0.02745161]","Akudingekile ukuthi ube nomshwalense wezempilo noma uhlelo losizo lokwelashwa ukuze uthole umgom Abaholi bezinhlaka zikahulumeni, amabhizinisi, abasebenzi kanye nomphakathi bazogqugquzela imiphakathi ngenkuthalo kuzo zonke izingxenye zezwe ukuthi iphume ngobuningi iyothola ukuvikeleka okulethwa wukugonyw","You don t need to have health insurance or medical aid to receive the vaccin Leadership of government, business, labour and community formations will actively mobilise communities in all parts of the country to roll up their sleeves for the protection that comes with being vaccinate",0.8711555
[0.934972   0.12370312 0.15216106 ... 0.37944347 0.9810937  2.640735  ],[0.02822951 0.00079857 0.00086004 ... 0.04452043 0.02786145 0.04141681],IMpelasonto Yokugoma i-Vooma Vaccination Weekend ingasisiza ukuthi silinqobe leli gciwane elisihlalise lubhojozi kangaka futhi eselisihlukumeze isikhathi esingaphezu konyaka wonk,Vooma Vaccination Weekend can help us achieve victory over the virus that has haunted us for more than a yea No-one should miss out on this opportunit Let s all Stay Safe,0.78404194
"[ 0.34844074 -0.0904291  -0.28918225 ...  0.39004463  0.82403165
  1.0391766 ]","[-0.00262008  0.00370138  0.00011581 ...  0.00274868  0.00413707
  0.01468899]",Akekho noyedwa umuntu okumele aphuthelwe yileli thub Masihlale Siphephile sonke,"reduce new infections, we all have to continue",0.6438713
"[ 1.0886841  -0.28036755 -0.24916886 ...  0.95160776  1.9302495
  0.14228131]","[ 0.00214478 -0.00176021 -0.00013588 ...  0.0187961   0.03190403
  0.00975979]",Ukuvakashela kukaMongameli emklamweni wokwakhiwa kweBhuloho lase-Msikaba,Presidential Visit to Msikaba Bridge,0.8391424
[1.583352   0.08106843 0.16620849 ... 0.93328875 1.3933531  3.241884  ],"[4.61300723e-02 4.35556576e-05 1.32601755e-02 ... 4.12080996e-02
 4.51770797e-02 7.90941194e-02]",UMongameli u-Cyril Ramaphosa uhambile wayohlola ukwakhiwa kwengqalasizinda eBhulohweni laseMsikaba eLusikisiki esifundazweni saseMpumalanga Kapa ngoLwesine mhla zingama-23 kuMandulo 2021.,"President Cyril Ramaphosa went to assess the development of infrastructure at the Msikaba Bridge at Lusikisiki in the Eastern Cape on Thursday, 23 September 2021.",0.89317656
"[ 1.0294044  -0.00887354  0.02402749 ...  1.2213429   1.1206459
  0.5808164 ]",[0.01366464 0.00107829 0.00259751 ... 0.03256333 0.04144084 0.00737288],"Lo mklamo wengqalasizinda yesamba semali eyizigidigidi ezingu- zamarandi uyingxenye yomklamo wokwakhiwa nokulungiswa komgwaqo onguthelawayeka u-N2 endaweni yase-Wild Coas Ngaphandle nje kokwenza ukuthi kube lula kakhulu ukuhamba kwabantu ngokuxhumanisa izindawo ezisemakhaya kanye nezindawo ezisemadolobheni ezweni lonkana, leli bhuloho lizokhuthaza utshalomali nokukhuliswa komnoth","This R1,65 billion infrastructure project forms part of the N2 Wild Coast Road projec Apart from facilitating the convenient movement of people by connecting rural communities to urban centres around the country, the bridge will also stimulate investment and growt",0.86790246
"[ 0.6852428   0.13736743 -0.04693482 ...  1.5660937   1.0434554
  1.1341624 ]","[ 0.02988398 -0.00061974  0.00027245 ...  0.00720841  0.02489456
  0.02921143]","Umgwaqo onguthelawayeka u-N2 endaweni yase-Wild Coast ungomunye weMiklamo Edidiyelwe Ekhethekile kahulumeni okuhloswe ngayo ukokhela inhlansi yokukhula komnotho ezingeni likazwelonke, ezifundazweni kanye nasendawen IKhabhinethi liyithokozele inqubekelaphambili eseyenziwe emkhankasweni wayo wokutshalwa kwezimali ekuthuthukisweni kwengqalasizinda, osalokhu ungumgogodla woHlelo Lokwakhiwa Kabusha kanye Nokuvuselelwa Komnotho (i-ERRP), njengoba kunemiklamo engama-88 ehlelwayo nehlongozwayo ezodla isamba semali eyizigidigidi eziyizinkulungwane ezi-zamarand 4.","The N2 Wild Coast road network is one of government s key Strategic Integrated Projects to catalyse economic growth at a national, provincial and local leve",0.7994485
"[ 0.67547727 -0.0151298  -0.19365238 ...  1.0153902   0.5186727
  0.6744555 ]","[ 0.02471759 -0.00024593 -0.00056233 ...  0.02632742  0.01597612
  0.01948594]","Ubudlelwane bamazwe omhlaba, ukuhwebelana kanye nezokuvakasha","International relations, trade and tourism",0.9193071
