zu,en,src_text,trg_text,Cosine_Score
"[ 0.12860517 -0.10869067  0.05734397 ...  0.8613256   0.6684533
  0.43641028]","[ 2.4398665e-03  2.9175676e-02 -1.9132654e-05 ...  2.4684232e-02
  2.6974760e-02  1.7372094e-02]","IKhabhinethi yabamba umhlangano wayo ngoLwesithathu, mhla zingama-21 kuNhlangulana 2017, e-Tuynhuys, eKapa Izindaba ezisematheni IKhabhinethi ifakane imilomo mayelana nezimemezelo zakamuva zezikhungo ezintathu ezinkulu ezenza izilinganiso zeminotho yamazwe omhlab Zontathu lezi zikhungo zibalule izinkinga ezifanayo, njengesivinini esiphansi sokulethwa kwezinguquko ezizogqugquzela ukukhula komnotho, ukungasebenzi kahle kwamabhizinisi kahulumeni (ama-SOC) kanye nobungozi bezepolitiki, phakathi kwezinye izinkingIKhabhinethi izwakalise ukuzethemba izinhlelo zayo zokungenelela ezisungulwe ngenhloso yokuxazulula izinselelo zomnotho ezibhekene naleli lizwe kanye nomsebenzi owenziwayo ukuqinisa indlela asebenza ngayo ama-SOUhulumeni usalokhu eqhubeke njalo ohlakeni lwakhe lokuphathwa kahle kwezimali, nokuqinisekisa ukuthi alukho ungabazane nokudideka mayelana nezinqubomgomo ezisetshenziswayo, nokusebenzela ukuqinisekisa ukukhula komnotho okubandakanya abantu bonke kanye noguquko lwezomnothIKhabhinethi iyagcizelela ukuthi kakade sesibekiwe isisekelo somgudu wokukhulisa umnotho ngezinga eliphezulu kanye nokuthuthukiswa kwenhlalo-mnoth Lokhu kugxile ekuphuculeni ukwethenjwa komnotho wakuleli ngabatshalizimali kanye nabathengi, ngokuthi kusheshiswe ukuqaliswa kwezinguquko kwindlela asebenza ngayo uhulumeni ukuze kukhuliswe umnotho wezwUMongameli Jacob Zuma ubize isigcawu sokucobelelana ngolwazi soMkhandlu Wokweluleka Ezindabeni Eziphathelene Nokufukulwa Nokuhlonyiswa Kwabantu Abamnyama Kwezomnotho (i-BEE) esibanjwe ngoLwesibili mhla zingama-20 kuNhlangulana 2017, ebesigxile oguqukweni lwenhlalo-mnotho olunohlonzLesi sigcawu, sicubungule, phakathi kokunye, izinselelo ezikhona eziphathelene nesimo nokuhleleka kokuqaliswa kokusebenza koMthetho Wokufukulwa Nokuhlonyiswa Kwabantu Abamnyama Kwezomnotho, wezi-2003 (uMthetho wama-53 wezi-2003) kanye nezincomo ezihlongozwayo zokufezekisa izinjongo zikahulumeni mayelana noguquko lwenhlalo-mnotho olunohlonzUbambiswano phakathi kukahulumeni, abamabhizinisi, abasebenzi kanye nezinhlangano zomphakathi wonkana lusemqoka kakhulu ekuthuthukisweni kwamazinga okwethenjwa komnotho wakuleli, ukuze ngokubambisana sikwazi ukubuyisela umnotho wezwe ezingeni lomnotho okulungele ukutshalwa kwezimali futhi siqhubeke nokuligcina lelo zinga lomnoth Njengoba kungasensuku zatshwala iphele iNyanga Yentsha, iKhabhinethi idlulisa amazwi okubonga kuyo yonke imikhakha ebambe iqhaza emicimbini yokugubha le nyanga ezweni lonkanKuyinto ethokozisayo futhi ekhuthazayo impela ukuzibandakanya kwezinkulungwane ngezinkulungwane zabantu abasha ezinhlelweni ezahlukahlukene zokufukulwa nokuhlonyiswa kwentsha ebezisingathwe yiminyango nezikhungo zikahulumeni kanye nabomkhakha ozimelLo nyaka uqopha ukuhlangana kweminyaka engama-41 yomBhikisho Wabafundi baseSoweto we-1976 futhi ukugujwa kwalo mbhikisho kuyisikhumbuzo sokuthi abantu abasha bakuleli babehamba phambili eMzabalazweni wethIKhabhinethi inxusa abantu abasha ukuba balusebenzise ngokugcwele lonke usizo nezinsiza ezihlinzekwa nguhulumeni entsheni ukuze benze ngcono amathuba abo okubamba iqhaza kanye nokudlala indima ebonakalayo emnothweni wezw IKhabhinethi iyazigxeka izenzo zodlame nokwesatshiswa kwabagibeli ezibonakale ngenkathi kuqhubeka imibhikisho yosomatekis Izenzo ezinjalo azinayo nencane indawo ezweni elibuswa ngentando yeningi labant Izindlela zokungenelela ngokuthula kunoma iyiphi inkinga ziyohlala njalo ziwusizo ngokuletha imiphumela egculisayo kubo bonke abathintekil Isivumelwano esenziwe emva kwalokhu, esiphakathi kweNhlangano Kazwelonke Yamatekisi yaseNingizimu Afrika kanye nenkampani exhasa ngezimali zokuthenga amatekisi, i-SA Taxi Finance Holdings, siyisiqinisekiso esicacile sokuthi ukuxoxisana nokubonisana ngokuthula kungazixazulula izinkinga ezinjalo, ngaphandle kokukhahlameza abantu abangenacala nokuphazamisa umnoth","Government remains on track in maintaining its fiscal framework, ensuring policy certainty, and working to ensure inclusive growth and economic transformatioCabinet reiterates that the foundation for a higher growth path and socio-economic development has already been laiIt focuses on improving investor and consumer confidence by fast-tracking the implementation of the structural reforms for economic growtPresident Jacob Zuma convened the Black Economic Empowerment (BEE) Advisory Council workshop on Tuesday, 20 June 2017, which focused on radical socio-economic transformatioThe workshop, amongst others, addressed the systematic and structural implementation challenges of the Broad-Based BEE Act, 2003 (Act 53 of 2003) and the proposed recommendations to realise government s objectives on radical socio-economic transformatioThe partnership between government, business, labour and civil society is critical to boost confidence levels, so that working together we can reclaim and maintain investment-grade rating As Youth Month draws to a close, Cabinet thanks all sectors who participated in activities across the countr The participation of thousands of young people in the various Youth Month empowerment activities that were hosted by departments, government entities and the private sector is encouraginThis year marks the 41st anniversary of the 1976 Soweto Student Uprising and the commemoration serves as a reminder that young people in the country were at the forefront of our StrugglCabinet calls on youth to use all the support and resources that government has made available to improve their prospects and advance their participation in the econom Cabinet condemns the recent violence and intimidation of commuters during the protests by taxi owner Such actions are out of place in a democratic societ Peaceful interventions on any matter will always be beneficial to all parties involveThe subsequent agreement between the South African National Taxi Association and SA Taxi Finance Holdings is further confirmation that peaceful dialogue can resolve such issues without impacting on innocent people and disrupting the economCabinet welcomes this decision, which is in the best interest of commuters and the taxi industrCabinet welcomes the dialogue currently taking place between the Department of Transport and the leadership of the taxi industry in finding a lasting solutio The department will be engaging development finance institutions to seek alternative taxi finance option",0.8558611
"[ 0.42916775  0.84237593 -0.23369153 ...  1.2845675   1.1948493
  0.45518124]","[ 0.01238044 -0.00026051  0.00482543 ...  0.0307272   0.0372728
  0.01091658]","IKhabhinethi isishayela ihlombe impela lesi sinqumo, esihle kakhulu futhi esizohlomulisa abagibeli kanye nemboni yamatekisIKhabhinethi iyazamukela izingxoxo eziqhubekayo njengamanje phakathi koMnyango Wezokuthutha kanye nabaholi bemboni yamatekisi okuhloswe ngazo ukuthola isisombululo sesikhathi esid Uhulumeni uzobonisana nezikhungo ezixhasa ngezimali ngenhloso yokuqhamuka nezinye izindlela ezihlukile ezingasetshenziswa ukuxhasa osomatekis IKhabhinethi idlulisa amazwi okuzwelana kwayo nabo bonke abashonelwe yizihlobo ezinhlekeleleni zakamuva nje ezenzeke eNtshonalanga Kapa kanye naseMpumalanga Kap Kukhona nabahlali abaningana abasale dengwane futhi abalahlekelwe nayimpahla yabIKhabhinethi izishayela ihlombe izinyathelo ezisheshayo futhi ezididiyelwe ezithathwe nguhulumeni, abamabhizinisi kanye nabantu abaningi baseNingizimu Afrika ngenhloso yokulekelela nokuhlinzeka ngosizo emindenini ekhahlamezekil IKhabhinethi iwathulela isigqoko amaqhawe ashone ngenkathi ezama ukuhlenga umphakathi wawo, okungumcimimlilo oyivolontiya, u-Bradley Richards, kanye nomshayeli weloli u-John Blaaw obelekelela abacimimlilo ngokubathuthela amanzIKhabhinethi idlulisa futhi amazwi akhethekile okubonga ithimba lwe-Working on Fire elilwe ngesibindi esikhulu nemililo yequbula ebibhebhetheka ngamandla asabekay Siyaziqhenya kakhulu ngabo!","President Zuma visited the communities of Wit Lokasie and Knysna Heights that were adversely affected by the fire President Zuma attended the memorial service of Mr Richard In the true firefighter team spirit, Mr Barnard was able to attend the memorial service of his colleague Mr Richard The President dispatched humanitarian and other support to all the affected area This was coordinated through the National Joint Operations Centre Disaster Management structure, working with the Western Cape Provincial Government and Provincial Disaster Management teamCabinet thanks all non-governmental organisations, the private sector, volunteers and communities who are supporting affected communitie Cabinet urges communities in Limpopo bordering Zimbabwe to be vigilant and exercise caution with their chicken stoc This follows a report of an outbreak of a bird and chicken flu virus called H5N8.The trade in birds and chicken products from Zimbabwe has been suspende The H5N8 virus is highly pathogenic and extremely contagious, and leads to a high level of mortalit Commercial farmers are also encouraged to increase their biosecurity measures on farm",0.8587387
"[ 1.2882311  -0.05407945 -0.10514246 ...  0.92074376  1.5162756
  1.0507284 ]","[ 0.02312032 -0.00196169 -0.00023147 ...  0.01677328  0.02053751
  0.02022585]","IKhabhinethi ibafisela ukwelulama okusheshayo abacimimlilo ababili, kubandakanya no-Ian Barnard, abalimale ngenkathi bezama ukusindisa impilo ka-Bradley Richard UMongameli Zuma wavakashela",Cabinet wishes a speedy recovery to the two injured firefighters including Ian Barnard who sustained injuries whilst trying to save Bradley Richard,0.894166
"[ 0.17392425  0.07520666 -0.22710364 ...  0.7112584   0.7718386
  0.41988155]","[ 0.02597037  0.02318507 -0.0001633  ...  0.02318279  0.03475937
  0.01660185]","abantu base-Wit Lokasie kanye nase-Knysna Heights izindawo lezo zikhahlamezwe kakhulu yimililo yequbul UMongameli Zuma wethamela futhi nenkozo yesikhumbuzo kaMnu Richard Ukubonisa umoya omuhle wokusebenzisana kwethimba labacimimlilo ngokweqiniso, uMnu Barnard wakwazi nokwethamela inkozo yesikhumbuzo kazakwabo uMnu Richard UMongameli uthumele usizo lokulekelela abantu ngezidingo zempilo nezenhlalakahle ezahlukahlukene kuzo zonke izindawo ezikhahlamezekil Lo msebenzi wokuhlinzeka ngosizo ubulawulwa ngaphansi kohlaka lweSizinda Sikazwelonke Sokuhlanganyela Ekuphathweni Kwezinhlekelele, lubambisene namathimba kaHulumeni Wesifundazwe saseNtshonalanga Kapa kanye nawoPhiko Lesifundazwe Lokuphathwa KwezinhlekelelIKhabhinethi iyabonga kuzo zonke izinhlangano ezingekho ngaphansi kukahulumeni, abomkhakha ozimele, amavolontiya kanye nabantu abahlinzeka ngosizo kulabo abakhahlamezekil IKhabhinethi inxusa imiphakathi yaseLimpopo eyakhelene neZimbabwe ukuba iqikelele futhi ivikele izinkukhu zayo, kulandela ukubheduka kwegciwane lomkhuhlane wezinyoni nezinkukhu obizwa nge-H5N8.Sekumisiwe ukuhwebelana kwaleli nezwe laseZimbabwe ngemikhiqizo yezinyoni nezinkukh Igciwane le-H5N8 yigciwane elithathelwana kakhulu elibanga izifo eziyingozi futhi liyabulala kakhul Abalimi abangabahwebi nabo bayakhuthazwa ukuba baqinise imizamo yokuvikela imfuyo yabo emapulazini ukuze ingangenwa yizif IKhabhinethi isamukelile isinqumo seNkantolo Ephakeme esithi iSigaba se-18 soMthetho Wenqubo Yokulawula Ubugebengu, we-1977 (uMthetho wama-51 we-1977) asihambisani nomthethosisekelo, futhi ngalokho ususiwe umkhawulo weminyaka engama-20 ophathelene nokubekwa amacala kwabantu abasolwa ngokuhlukumeza ngokocans Lesi sinqumo senkantolo sizolekelela kakhulu ekuqiniseni amandla okusebenza komkhakha wezobulungiswa wakuleli ukuze bathathelwe izinyathelo ezifanelekile labo abahlukumeza abesifazane nezingan IKhabhinethi isamukelile isigcawu somphakathi se-Inthanethi Kawonkewonke ebesibanjwe esikhathini esifushane esedlule e-Kliptown, eSowet Lesi sigcawu, ebesiholwa nguNgqongqoshe WezeNgqalasizinda Yezokuxhumana Nezinsizakalo Zeposi uSiyabonga Cwele, ngokubambisana nesiThangamu Sezomnotho Emhlabeni (i-WEF), nomkhakha ozimele kanye nezinhlangano zomphakathi wonkana, siholele ekutheni kuqeqeshwe abantu abasha ababalelwa kuma-500 emakhonweni ayisisekelo kwezobuchwepheshe bolwazi nezokuxhumana (i-ICT).IsiVumelwano Se-Inthanethi Kawonkewonke sibamukelile abaholi abaqokiwe futhi sahlonza imikhawulo nemigomo okumele ifezekiswe kulezi zinyanga eziyisithupha ezizayIKhabhinethi iphinde futhi yamukela nokungenelela koMnyango WezeNgqalasizinda Yezokuxhumana Nezinsizakalo Zeposi, ngokusebenzisa uPhiko Oluzimele Lwezokuxhumana LwaseNingizimu Afrika (i-Icasa) kanye noMnyango Wezokuthuthukiswa Komnotho ngokusebenzisa iKhomishana Yezokuncintisana, ukuze kufakelwe izibuko udaba lwezindleko zedatha ye-inthanethi emba eqolo, okuyinto elokhu iqhubekile nokuba yisithiyo esivimbela ukukhuliswa kwesibalo sabantu abathola izinsizakalo ze-IC IKhabhinethi ikhathazekile ngokuphazamiseka komsebenzi emakhazeni okugcina izidumbu eGauteng ngenxa yemibango eqhubekayo phakathi kwabasebenzi nabaqash Ngenxa yalokhu, imindeni eshonelwe ayikwazi ukuyolanda izidumbu zezihlobo zayUkufa kuyinto eholela esimweni esinzima kunoma yimuphi umndeni oshonelwe futhi kuletha usizi nomunyu kumalungu omndeni asel Kithina njengesizwe awukho neze umbango ongathathwa njengesizathu esizwakalayo sokwenza isenzo esinjengalesi, sokungabonisi ngisho noluncane uzwel IKhabhinethi iyabanxusa bonke abathintekayo ukuba bathole isisombululo esinokuthula kulo mbango, futhi ngaphandle kokuba lokhu kube nomthelela ongemuhle okhahlameza imindeni eshonelw IKhabhinethi iyakwamukela ukusungulwa kweSithangamu Sokuthuthukiswa Kwentsha Kohulumeni Basekhay Kulindeleke ukuba lesi sithangamu sibe yizwi lentsha elinohlonze futhi elithuthukisayo ekuqalisweni kwezinhlelo ezahlukahlukene zokuthuthukiswa kwentsha kohulumeni basekhayLesi Sithangamu sibambe ingqungquthela yaso yokuqala mhla zingama-20 kuya kumhla zingama-21 kuNhlangulana e-Muldersdrift, entshonalanga yedolobha laseGoli Izinqumo zekhabhinethi IKhabhinethi ikugunyazile ukuba lushicilelwe njengombhalo wenqubomgomo uHlaka LoMthetho Odingidwayo Womshwalense Kazwelonke Wezempilo (i-NHI).","Cabinet conveys its deepest sympathy to all who lost loved ones during the recent disasters in the Western and Eastern Cape respectivel A number of residents also suffered displacement and loss of propertCabinet commends the prompt integrated approach and response from government, business and ordinary South Africans in assisting the affected familie Cabinet pays tribute to the heroic volunteer firefighter, Bradley Richards and the truck driver John Blaaw who assisted firefighters in transporting water who paid with their lives saving their communit Cabinet further extends a special appreciation to the Working on Fire team that bravely fought the raging fire They are our pride!",0.8217286
[0.4045044  0.0356603  0.16918373 ... 1.0605181  0.8340837  2.0655353 ],"[-0.00015786  0.00089041  0.00256381 ...  0.02487651  0.0176435
  0.00897755]","Lolu Hlaka LoMthetho Odingidwayo lusondeza izwe esimweni sokuqinisekisa ukuthi bonke abantu baseNingizimu Afrika bayaluthola usizo lwezempilo, kungakhathalekile ukuthi baphila ngaphansi kwasiphi isimo senhlalo-mnothI-NHI wuhlelo lokuxhasa ngezimali ukuze abantu bakwazi ukuthola usizo lwezempil Lokhu kuhambelana nenjongo yoHlelo Lokuthuthukiswa Kwezwe (i-NDP) ehlose ukuqinisekisa ukuthi wonke umuntu uyaluthola usizo lwezempilo, kungakhathalekile ukuthi uhola malinUMnyango Wezempilo uzobamba isithangamu sokuhlinzeka ngolwazi mhla zingama-29 kuNhlangulana 2017 lapho uzohlinzeka khona ngemininingwane ephelele yezinto eziqukethwe kulolu hlaka loMthetho Odingidway IKhabhinethi iligunyazile iSu Elibuyekeziwe Lokuthuthukiswa Kwabasebenzi eliphokophele kunyaka wezi-2030.","resulted in the training of about 500 young people in basic information and communications technology (ICT) skill The Declaration on Internet for All adopted the leadership structure and also identified targets for implementation within the next six monthCabinet further welcomed the intervention by the Department of Telecommunications and Postal Services through the Independent Communications Authority of South Africa and the Economic Development Department through the Competition Commission, to look into the high data costs that continue to be an inhibition to increase access to ICT Cabinet is concerned by reports of services being disrupted at mortuaries in Gauteng due to ongoing labour dispute As a result, grieving families are unable to claim their relatives",0.7788155
"[ 0.3936108   0.0496047  -0.01618331 ...  0.9349464   0.93321735
  0.9665308 ]","[ 7.6421569e-03  1.5366620e-03 -2.9793609e-05 ...  3.1019287e-02
  2.3487620e-02  6.5272986e-03]","Leli su elibuyekeziwe lilungisa ubuthakathaka obuhlonzwe kule minyaka emihlanu edlule ezingxenyeni ezithile zohlelo lwezemfundo nokuqeqesha futhi liphinde lahlonza nenkinga yokungabi khona kokuhambelana nokuxhumana kahle kwezingxenye ezahlukene zalolu hlelManje leli su seliyahambelana ne-NDP kanye noHlaka Olukhethekile Lwesikhathi Esimaphakathi lowezi-2014-2019.Leli su liyaqinisekisa futhi nokuthi bonke ababambiqhaza abafanelekile (uhulumeni, abasebenzi, izinhlangano zomphakathi kanye nomkhakha ozimele) bagxila ezidingweni zomnotho kanye nokubaluleka kokusekela isu lezezimboni ukuze kufezekiswe ukukhula komnotho okubandakanya umuntu wonke kanye nentuthuk IKhabhinethi ikugunyazile ukushicilelwa kwemiphumela esemqoka etholwe ocwaningweni lowezi-2015/16 oluphathelene nokuxhaswa nguhulumeni kweMisebenzi Yezesayensi Nobuchwepheshe ngezimalUhlaka loMthetho Odingidwayo Lwezesayensi Nobuchwepheshe lowe-1996 luyalela ukuba uMnyango Wezesayensi Nobuchwepheshe uqaphe ukuxhaswa nguhulumeni kwemikhakha yezesayensi nobuchwepheshe ngezimali kanye negalelo lale mikhakha ekukhulisweni nokuthuthukiswa kweNingizimu AfrikImiphumela yocwaningo olwenziwe eminyangweni kazwelonke engama-30 ibonisa ukuthi ngonyaka-mali wezi-2015/16 kusetshenziswe imali elinganiselwa kumarandi angamabhiliyoni angama-23,4 evela emgodlagodleni wezimali kazwelonk IKhabhinethi ikuphawulile ukukhuphuka kwalesi samba okuncane okungama- uma siqhathaniswa nesamba sonyaka owandulelayo, ngenxa yezinkinga ezikhona zokuntuleka kwezimalLesi samba esiphelele sotshalomali silingana nama- esamba esiphelele sesabelomali sikazwelonke sonyak IKhabhinethi iyakuthokozela ukuba ingxenye enkulu yale mali isetshenziswe ezinsizakalweni zezesayensi ezisekela ukuhlinzekwa kwezidingongqangi emikhakheni esemqoka yomsebenzi kahulumeni njengezemfundo, ezempilo, ezezimbiwa, ezamandla, ezolimo kanye nezemvelo Imithethosivivinywa IKhabhinethi ikugunyazile ukushicilelwa koMthethosivivinywa Wesiko Lokusoka ukuze umphakathi uphawule ngaw Lo Mthethosivivinywa uhlose ukuvikela, ukugqugquzela kanye nokulawula inqubo yesiko lokusokUma usugunyaziwe, lo Mthethosivivinywa uzohlinzeka ngemigomo namazinga amukelekile okuqhutshwa kwesiko lokusok Uzolwisana nomkhuba wokuxhashazwa kwesiko lokusoka, osekuholele ekushoneni kwabafana abancane abaningana ezikoleni zokusok Uhulumeni kanye nabaholi bendabuko sebethathe isinqumo sokuthi ngeke kubekezelelwe nakancane ukushona kwabasokwa ngenxa yokuxhashazwa kwenqubo yokusok IKhabhinethi ikugunyazile ukwethulwa ePhalamende kweSichibiyelo Somthethosivivinywa Wenhlangano Kazwelonke Yezocwaningo (i-NRF) sowezi-2017.Lo Mthethosivivinywa usuziphothulile zonke izigaba zokubonisana nomphakath Izichibiyelo zicacisa igunya namandla kaNgqongqoshe Wezesayensi Nobuchwepheshe phezu kwale nhlangano futhi zibeka ngokucacile izibopho nemisebenzi ye-NRF kwezesayens Lezi zichibiyelo zizoqinisa igunya namandla kaNgqongqoshe lokuhola nokulawula i-NRF ukuze ikwazi ukwenza ngcono indlela esebenza ngayFuthi izichibiyelo zizokwenza ngcono ukusabela nokubhekana kahle kocwaningo nezidingo, intuthuko kanye nokuhlinzekwa kwezindlela ezintsha zokusebenza ukuze kuphuculwe izinga lempilo yabantu baseNingizimu Afrika, ngokuqinisekisa ukuthi ucwaningo luhambelana kangcono nezinto ezibekwe eqhulwini nguhulumen IKhabhinethi ikugunyazile ukwethulwa ePhalamende kweSichibiyelo Somthethosivivinywa Wezokundiza Ngamabhanoyi sowezi-2017.",bodieDeath in any family brings an element of vulnerability and pain to the surviving family member As society no amount of dispute is worth such insensitivit Cabinet appeals to all parties involved to find an amicable solution to their disputes without affecting the families of the decease Cabinet welcomes the formation of the Local Government Youth Development Foru The forum is set to be a progressive voice of youth in the implementation of various youth development initiatives within local governmen,0.7546771
"[ 0.37693843  0.56262356 -0.03424693 ...  1.0219424   0.7891275
  1.4012349 ]","[2.3074279e-02 4.9194809e-02 4.2754993e-05 ... 1.6684061e-02 1.8821990e-02
 3.7119441e-02]","Lo Mthethosivivinywa uqinisa uhlaka olulawula ukuphepha nokuvikeleka emkhakheni wezokundiza ngamabhanoyi kanye nokuvikelwa kwemvelo ukuze kuqinisekiswe ukusimama nozinzo embonini yezokundiza ngamabhanoyLezi zichibiyelo zibandakanya, phakathi kokunye, isimiselo sokuhlinzekela ukusebenza ngokuzimela emkhakheni wezophenyo lwezingozi nezigameko eziphathelene nezindiza; nesimiselo sokusungulwa kweBhodi Yophenyo Lwezokuphepha Kwezindiz Lo Mthethosivivinywa uchibiyela futhi uphinde ufake izincazelo ezithile kulo Mtheth IKhabhinethi ikugunyazile ukushicilelwa kweSichibiyelo Somthethosivivinywa Wobunikazi Bengxenye Ethile Yesakhiwo Esisodwa wezi-2017 ukuze umphakathi uphawule ngaw Lezi zichibiyelo zizokwenza ukuba ukusetshenziswa nokulawulwa koMthetho Wobunikazi Bengxenye Ethile Yesakhiwo Esisodwa, we-1986 (uMthetho wama-95 we-1986) uhambelane nezimo zesimanjemanjLo Mthetho Wobunikazi Bengxenye Ethile Yesakhiwo Esisodwa osebenzayo njengamanje unikeza amalungelo athile kubanikazi abangaphansi kohlelo lobunikazi bengxenye ethile yesakhiwo esisodw Isichibiyelo Somthethosivivinywa ohlongozwayo siphakamisa ukuba lawa malungelo alawulwe ngendlela ephusil IKhabhinethi ikugunyazile ukushicilelwa koMthethosivivinywa Wokuhlaliswa Kwabantu Emhlabeni Womphakathi wezi-2017 ukuze umphakathi uphawule ngaw Lo Mthethosivivinywa uhlose ukuvikela abanikazi bomhlaba womphakathi, ikakhulukazi imiphakathi esezindaweni zasemakhaya edinga ukubhekelelwa kangcono nokuvikelwa ngenxa yesimo ekusona sokungavikeleki ngokuphelel 4.","Cabinet has welcomed the High Court ruling that declared Section 18 of the Criminal Procedure Act, 1977 (Act 51 of 1977) unconstitutional, lifting the 20-year limit to lay criminal charges against those accused of sexual abus This ruling will go a long way in strengthening our justice system s capacity to act against those perpetrating violence against women and childre Cabinet welcomes the recent Internet for All community session held in Kliptown, Sowet The session",0.7724512
"[ 0.63436145  0.50191015 -0.13677967 ...  0.9811454   0.7748257
  0.8648862 ]","[ 0.02071367 -0.00181152  0.00591011 ...  0.01720965  0.03266247
  0.02973835]","Imicimbi ezayo UMongameli Zuma uzokwethamela iNgqungquthela yesi-5 yeNhlangano Elawula Izindaba Zentela Yokuhwebelwana Emazweni aseNingizimu ne-Afrika (i-SACU) ezobanjelwa kwelaseSwaziland mhla zingama-23 kuNhlangulana 2017.Le Ngqungquthela yosuku olulodwa izokwethanyelwa yiziNhloko Zemibuso Nohulumeni bamazwe angamalungu e-SACU, okungamazwe abandakanya iNingizimu Afrika, Botswana, Lesotho, Namibia kanye ne-SwazilanLe ngqungquthela izobhunga ngezindaba ezahlukahlukene eziphathelene nohwebo nokusungulwa kwezimboni esifundeni kanye nohlelo lwemisebenz Izobuyekeza futhi nezingxenye ezithile zesivumelwano se-SACU kanye nemigomo yokusebenza kwaso, ukuze silawule futhi siqinisekise ukuthuthukiswa kweminotho yamazwe angamalungu we-SACI-SACU iyona engakhuphula isibalo sabantu kanye nezindawo ezintsha okuzothengiswa kuzona izimpahla nezinsizakalo ezivela kulesi sifunda, ngokusebenzisa izingxoxo zokuhwebelana eziqhubekayo njengamanje okuhloswe ngazo ukuthuthukisa nokukhulisa ukudidiyelwa nokusebenzisana kwesifunda kanye nezwekazi lonkan Njengengxenye yeziMbizo zokulwisana nobugebengu, uMongameli Zuma uzovakashela endaweni yaseLusikisiki, eMpumalanga Kapa, ngoMgqibelo mhla zingama-24 kuNhlangulana 2017, ngaphansi kohlelo lukaMongameli lokuqapha nokuhlola umsebenzi owenziwayo i-Siyahlola Presidential Monitoring Programm IKhabhinethi ikhuthaza abantu baseNingizimu Afrika ukuba basekele umkhosi ozobanjwa khona maduze nje i-Knysna Oyster Festival kanye nomjaho webanga elide i-Knysna Maratho Lona ngomunye wemikhosi enesasasa kakhulu eheha abathandi bezemidlalo kanye neminden Bonke ababambiqhaza basebenza ngokubambisana ngenhloso yokuqinisekisa ukuthi indawo yase-Knysna isebenza ngokugcwele futhi ikulungele ukwenza ibhizinis","Issues in the environment Cabinet reflected on the recent announcements by the three major ratings agencie All three ratings agencies raised similar issues such as the slow pace of growth-enhancing reforms, the performance of state-owned companies (SOCs) and political risks, among other issueCabinet expressed confidence in its systematic interventions to address the country s economic challenges as well as work undertaken to strengthen the performance of the SOC",0.77572787
"[ 1.2563642   0.31892323 -0.05276129 ...  0.767597    0.953804
  0.93728316]",[0.05494406 0.004972   0.01765603 ... 0.02146284 0.0271621  0.02311534],"USuku lukaMandela lusibekela inselelo yokuba, nsuku zonke, senze umhlaba ube yindawo engcono kakhul Isiqubulo soSuku lukaMandela mhla ziyi-18 kuNtulikazi, sithi #ActionAgainstPovertUkwenza usuku ngalunye lube wuSuku lukaMandela wuphawu lokubungaza impilo nokhondolo lukaMadiba ngendlela esimeme ezoletha uguquko olunemithelela emihle eyoqhubeka isikhathi eside Amazwi enduduzo IKhabhinethi","The Forum held its first inaugural conference on the 20 -21 June in Muldersdrift, west of Johannesburg",0.6344813
"[ 1.2398002   0.21562459 -0.26171783 ...  0.97615665  1.1240273
  2.3596082 ]","[ 0.0406292  -0.0001483  -0.00019229 ...  0.01612509  0.00750358
  0.02056521]","nayo njengoMongameli Zuma idlulisa amazwi enduduzo:kuNgqongqoshe Wezemfundo Ephakeme Nokuqeqesha, uDkt Blade Nzimande, kanye nomndeni wakhe ngokudlula emhlabeni kukamama wakhe, uNkk Nozipho Nzimand Umama uNzimande, obeyintandokazi, uhlanganise iminyaka yobudala engama-90 ngenyanga edlul Wazamukela ngemfudumalo izishoshovu zeNhlangano yamaKhomanisi yakuleli i-South African Communist Party kanye neze-African National Congress emzini wakhe ngesikhathi esinzima sodlame olwalukhungethe indawo yaseMgungundlovu namaphethelo esifundazweni saKwaZulu-Natali ngasekupheleni kweminyaka yawo-1980 kanye nasekuqaleni","led by Telecommunications and Postal Services Minister Siyabonga Cwele, in partnership with the World Economic Forum, private sector and civil society",0.6968015
