zu,en,src_text,trg_text,Cosine_Score
"[ 0.48181853 -0.13245678 -0.04942271 ...  0.10733213  0.27789938
  0.4361804 ]","[ 2.0932467e-03 -2.0482062e-04  4.8137150e-05 ...  1.0729725e-03
  1.5222376e-03  7.8740409e-03]",Izindaba ezisematheni1.,Messages1.,0.80678093
"[ 0.38333958 -0.35947022 -0.23988871 ...  0.16437395  0.4971785
 -0.19907539]","[ 2.7578291e-03 -1.7031097e-04 -8.8855159e-06 ... -8.5693219e-04
 -1.7560680e-03 -4.9124798e-04]",Ukuvikelwa kokutholakala kwamanzi,Water security,0.8409871
"[ 0.9167205  -0.14667757  0.37334862 ...  0.66241336  1.4843198
  0.937768  ]",[0.03047554 0.00014964 0.01129931 ... 0.0148166  0.03862053 0.00937005],"IKhabhinethi libonge abantu baseNingizimu Afrika ngokuthobela kwabo imikhawulo yokusetshenziswa kwamanzi ebekiwe ezingxenyeni ezithile zedolobha laseGoli, e-Tshwane kanye nase-Ekurhuleni ngenhloso yokuletha uzinzo emandleni ezigcinamanz Amadamu kanye nezigcinamanzi kusalokhu kungaphansi kwengcindezi ngenxa yamazingakushisa aphakeme e-Gauteng, futhi isidingo esikhulayo samanzi sesiphoqe inkampani yakwa-Rand Water ukuba inciphise kakhulu ukuphakelwa kwamanzi komasipal Le nkampani yamanzi iphakela ngamanzi okuphuza ahlanzekile kubantu abangaphezu kwezigidi eziyi-11 e-Gauteng, nasezingxenyeni ezithile zesifundazwe saseMpumalanga, eFreyistata kanye naseNyakatho Ntshonalang","Cabinet thanked South Africans for adhering to water restrictions implemented in certain parts of Johannesburg, Tshwane and Ekurhuleni to stabilise the capacity of reservoir Dams and reservoirs remain under pressure due to high temperatures in Gauteng, and increasing demand forced Rand Water to reduce water supply to municipalities drasticall The water utility supplies bulk potable water to more than 11 million people in Gauteng, parts of Mpumalanga, the Free State and North Wes",0.90509367
"[ 0.51213884 -0.03568098  0.08528037 ...  1.0453991   1.1087759
  0.9891855 ]","[ 0.0144918  -0.00112374  0.01580531 ...  0.03720099  0.02019874
  0.03049167]",Le mikhawulo engenakugwemeka ihlose ukuvikela ukuphakelwa kwamanzi futhi izoqhubeka isebenze kuze kufike isikhathi lapho sesingcono isim IKhabhinethi linxuse umphakathi ukuba uqhubeke nokuthobela imikhawulo ebekiwe yokusetshenziswa kwamanzi futhi udlale indima yawo ekusebenziseni le nsiza eyingcosana ngokuyonga,These unavoidable restrictions aim to secure water supply and will remain in place until the situation improve Cabinet called on the public to continue adhering to the water restrictions and play their part by using this scarce resource sparingly,0.9121581
"[ 0.7319163  -0.18963136 -0.2526026  ...  0.33066234  0.39201644
 -0.26971018]","[ 0.00733842  0.00035684 -0.0007631  ... -0.00269579  0.00484391
  0.00118707]",Isiteleka sakwa-Transnet,Energy,0.7506404
"[ 0.45102796 -0.19912131  0.333404   ...  1.0934228   1.2830737
  3.850151  ]","[ 0.02197049 -0.00332013  0.00655918 ...  0.02303141  0.03047857
  0.098446  ]","IKhabhinethi lisamukele ngezandla ezimhlophe isivumelwano samaholo seminyaka emithathu okufinyelelwe kusona phakathi kwenkampani yakwa-Transnet nenyunyana yabasebenzi i-United National Transport Union (i-UNTU), esizosebenza esikhathini esisukela mhla lu-1 kuNhlaba 2022 kuze kube ngumhla zingama-31 kuNdasa 2025.","Cabinet welcomed the three-year wage deal reached between Transnet and the United National Transport Union (UNTU), which is applicable for the period 1 April 2022 to 31 March 2025.",0.90646327
"[ 0.9476697  -0.06134163 -0.1240829  ...  0.9299851   1.7215421
  1.0803771 ]","[ 0.00653647 -0.00087972 -0.00019916 ...  0.03129611  0.02015079
  0.02205913]","IKhomishana Yokubuyisana, Ukuxazulula Nokwahlulela iyona ebilawula izingxoxo eziholele kulesi sivumelwano esiqede ngokushesha isiteleka samanje samalungu e-UNT IKhabhinethi lisamukelile futhi nesinqumo senyunyana i-South African Transport and Allied Workers Union (i-SATAWU) sokuqeda isitelek","The Commission for Conciliation, Mediation and Arbitration mediated this deal, which ended the current industrial action by members of UNTU with immediate effec Cabinet also welcomed the decision by the South African Transport and Allied Workers Union to call off the strik",0.8759783
"[ 0.7916255  -0.01824073  0.35172185 ...  1.1166233   0.32042056
  1.182815  ]","[ 0.0125291  -0.00177053  0.00067204 ...  0.04314315  0.01787039
  0.0282627 ]","IKhabhinethi lisamukelile isibophezelo se-Transnet sokugxila ekuqedeni ukusalela emuva komsebenzi okwenzeke ohlelweni lonkana lokuthuthwa kwempahla emachwebeni ngemikhumbi kanye nezitimela ngenkathi kuqhubeka isiteleka, okuyinto ebe nomthelela omubi kakhulu emnothweni nasemikhakheni ethembele ezinsizakalweni zalolu hlel","Cabinet welcomed the commitment by Transnet to focus on clearing backlogs that occurred across the port and rail system during the industrial action, which negatively impacted the economy and sectors that are dependent on its service",0.8591485
"[ 1.1482604  -0.08427557 -0.24520585 ...  0.62154907  0.8821209
  0.8938372 ]","[ 1.8243607e-02 -2.5679261e-04 -7.0952105e-05 ...  3.3925872e-02
  3.7628610e-02  3.2636870e-02]",IKhabhinethi lizwakalise ukubonga kwalo ukwesekwa nokubambisana okuboniswe ngabamabhizinisi ngenkathi kuqhubeka isitelek Likhuthaza ukuthi kube nobudlelwano obuhle obuqhubekayo phakathi kwabaphathi be-Transnet nabasebenzi ukuze kuhlomule inkampani kanye nomnotho wezwe,It encourages a continuous relationship between Transnet management and labour for the benefit of the company and the economy of the country,0.79748714
"[ 0.25863072 -0.37719882 -0.02425095 ...  0.05449416  2.0827637
  1.3412443 ]","[-0.00189567 -0.00101399 -0.00020762 ...  0.01302483  0.01444902
  0.00242741]",Ubudlelwano phakathi kweNingizimu Afrika ne-Saudi Arabia,Saudi Arabia relations,0.7378022
[2.0402565  0.06570137 0.06063793 ... 1.2416762  1.351766   3.4006486 ],"[ 0.05316974 -0.0021177   0.02646334 ...  0.04396677  0.02752188
  0.06282553]",IKhabhinethi lilwamukele uhambo lokuvakasha ngokomsebenzi lukaMongameli u-Cyril Ramaphosa lapho ebevakashele ezweni lase-Saudi Arabia mhla ziyi-15 nomhla ziyi-16 kuMfumfu 2022.,Cabinet welcomed the successful Working Visit to the Kingdom of Saudi Arabia by President Cyril Ramaphosa on 15 and 16 October 2022.,0.8592764
"[ 0.6716252  -0.03118697 -0.14340597 ...  1.1354364   0.9860344
  0.704707  ]","[ 1.7841954e-02  9.7867148e-04 -5.9446543e-06 ...  2.7289029e-02
  3.7382707e-02  1.4742683e-02]","Ngenkathi kuqhubeka lolu hambo, lawa mazwe amabili asayine iZivumelwano Zokusebenzisana (ama-MoU) ayi-17 emikhakheni ehlukahlukene, njengezolimo, ezokudoba, ezezimayini, ezamandla kagesi ovuselelekayo, ezokuvikeleka, ezokuthutha kanye nomkhakha wemboni yezitshalo nezilwanyana zasemanzin Amanye ama-MoU asayiniwe aphathelene nokusungulwa koMkhandlu Wokusebenza Ngokuhlanganyela Kwezebhizinisi, ubambiswano emkhakheni wezimboni zezempi nokuthengwa kwemikhiqizo nezinsizakalo ezihlobene nalokhu kanye nesivumelwano sokubambisana kwizingcwaningo zomkhakha wezomumomhlaba, ezejiyoloj","During the visit, the two countries signed 17 Memoranda of Understanding (MoUs) in various fields such as agriculture, fisheries, mining, renewable energy, security, transport and aquacultur Other MoUs signed are on the establishment of a Joint Business Council, cooperation in the field of military industries and procurements, and on geological survey cooperatio",0.9172877
"[ 0.40875107 -0.38995737 -0.09915502 ...  0.9111806   1.3973402
  2.711888  ]","[-0.00082697 -0.00208668 -0.00067767 ...  0.03591058  0.03564547
  0.04101852]",UMongameli usebenzise lolu hambo ukumema amabhizinisi ase-Saudi Arabia ukuba eze kuleli azokwethamela ingqungquthela yotshalomali yaseNingizimu Afrika yesihlanu ezobanjwa ngowezi-2023.,The President used the visit to invite Saudi Arabia businesses to South Africa s fifth investment conference that will be held in 2023.,0.89186096
"[ 0.55912775 -0.1464983   0.5884261  ...  1.0225394   1.4412174
  0.94816846]","[ 0.01209565 -0.00102554  0.01387018 ...  0.00099784  0.03764779
  0.01352813]",I-Saudi Arabia iyizwe lesibili ngobukhulu emazweni ahwebelana neNingizimu Afrika esifundeni esiseMpumalanga Emaphakathi futhi ingumthombo omkhulu kunayo yonke eminye wezimpahla ezingena kuleli ezivela kulesiya sifund Ubudlelwano phakathi kwamazwe womabili sebuholele ekutheni kube nomthelela omuhle kwezohwebo nasekutshalweni kwezimali,Saudi Arabia is South Africa s second largest trading partner in the Middle East and the largest source of imports from the regio International relations between both countries have resulted in a positive effect on trade and investment trends,0.90057194
"[ 0.4705056  -0.09008622 -0.1426041  ...  0.17398465  0.15575826
  0.22274548]","[ 0.00526055 -0.00219146  0.00035875 ...  0.00359432 -0.00119803
  0.00065792]",Ukutshalomali lwengqalasizinda,Matric Exams,0.7803973
"[ 1.8250029  -0.10963169 -0.20168892 ...  0.52952653  2.1515963
  1.0219579 ]","[ 0.04314609  0.00057884 -0.00031454 ...  0.03274106  0.06559081
  0.02168079]","IKhabhinethi likwamukelile ukugunyazwa komsebenzi wokwakhiwa kwefemu kanokusho yesimanjemanje ezokhiqiza imikhiqizo kapulastikhi yinkampani yamazwe ngamazwe engumkhiqizi ohamba phambili i-ALPLA Group, e-Lanseria e-Gauten","Cabinet welcomed the commissioning of a state-of-the-art plastics production plant by leading international manufacturer, the ALPLA Group, at Lanseria in Gauten",0.89302695
"[ 0.73871315  0.10725497 -0.04282077 ...  1.1205667   0.7670607
  0.663223  ]","[ 1.6946016e-02 -4.5330907e-04 -9.9059806e-05 ...  2.4788385e-02
  1.9826271e-02  2.0624958e-02]",Lokhu kwengeza phezu kwesibophezelo sikaMongameli u-Ramaphosa sokusebenzisa ukuthuthukiswa kwengqalasizinda njengendlela yokufukula umnotho kanye nokukhulisa amathuba omsebenz,This augments President Ramaphosa s commitment to position infrastructure development as a means to stimulate the economy and increase employmen,0.8839724
"[ 1.5036311  -0.06749518 -0.21883728 ...  1.0169297   0.7290096
  1.0628047 ]","[ 9.7171385e-03  3.2595050e-04 -8.3936931e-05 ... -7.8971114e-04
  3.2938667e-02  4.8090115e-02]",Lolu tshalomali olubalelwa ezigidini ezingama-50 zamadola aseMelika luwutshalomali olusemqoka kakhulu olufakwa kuhlelongqangi lokwakhiwa kwedolobha likanokusho lesimanjemanje i-Lanseria Smart City oluzoqhuba futhi lukhuthaze ukusimama kanye nokusetshenziswa kwemikhiqizo kabusha futhi ngokunjalo ludale futhi lusekele ngokuqhubekayo amathuba omsebenzi angama-350.,"The investment worth US$50 million is a key contribution to the Lanseria Smart City masterplan that will drive sustainability and recycling as well as create and sustain 350 job Included is an apprenticeship programme for 36 mechatronics and recycling technicians for ALPLA Group operations across southern Afric The apprentice programme will commence in 2023, with the first 12 South African apprentices coming from local communities",0.81405425
