zu,en,src_text,trg_text,Cosine_Score
"[ 0.5359433  -0.01690838  0.25069812 ...  0.9305174   1.1997323
  0.84013945]",[0.01620116 0.01371453 0.00551025 ... 0.0234741  0.02789161 0.04259048],"Ukuqaliswa kokusebenza kwezinhlelo zikahulumeni ezisemqoka IKhabhinethi ikwamukelile osekuzuziwe okuqhakanjiswe nguMongameli u-Jacob Zuma ngenkathi ehambele mathupha Echwebeni laseBhayi eMpumalanga Kapa, ukuhlola inqubekelaphambili esiyenziwe maqondana nokuqaliswa ukusebenza kohlelo lomnotho wasolwandle olwaziwa ngokuthi yi-Operation Phakisa: Umnotho Waselwandl Uhulumeni usethukulule utshalomali olufinyelela cishe kwizigidigidi eziyi-17 zamarandi Emnothweni Wasolwandl Kusukela ekusengulweni kwalo lolu hlelo, sekusungulwe imisebenzi engaphezu kwezi-4 500 emikhakheni enhlobonhlobIzingalawana ezimbili kweziyisishiyagalolunye ezakhiwa Izakhamkhumbi zaseNingizimu ne-Afrika zakwa-Transnet National Ports Authority (i-TNPA) Echwebeni lase-Durban zizohanjiswa Echwebeni laseBhay UMongameli uZuma wethule ingalawana yokuqala eBhayi, ebizwa ngokuthi uMvezo, eqanjwe ngegama lendawo yokuzalwa kaMongameli waphambilini uNelson MandelI-TNPA seyabe izigidigidi ezingaphezu kweziyi-7 zamarandi ukwenza ngcono amachweba eth UMongameli uzibhekile izindlela ezishibilikayo ezivuselelwe kabusha nezakhiwe kabusha kanye nemigudu eholela ezakhiweni zokukhuleka imikhumbi Echwebeni laseBhayi ezizokwazi ukuhlala imikhumbi eyi-12 ngaphezulu uma kuqhathaniswa nalena emibili ekhona njengamanj IKhabhinethi ibonge bonke abakhokhi bentela ababambisane nohulumeni onyakeni wezimali wezi-2015/16 ekuthatheni izimali zethu eziqoqwayo bazibeke kutriliyoni yamarandi okokuqala ngqa emlandwen Lesi yisibonakaliso esicacile samandla omnotho wethu ohlumayo ngisho ngaphansi kwezimo ezinzim Kungenxa yezinkokhelo zentela ezivela kubantu baseNingizimu Afrika abathobela umthetho kanye nokuqoqwa kwezimali ngempumelelo yiSikhungo Sezinsizakalo Zokuqoqwa Kwezimali saseNingizimu Afrika (i-SARS) nakuba uhulumeni ukwazi kangcono ukuhlinzeka izinsizakalo ezibhekwe ngamehlo abovu ezinegalelo ekwenzeni ngcono izimpilo zabantu baseNingizimu Afrik IKhabhinethi isamukelile isimemezelo sikaMongameli uZuma somhla zi-3 Ncwaba 2016 njengosuku Lokhetho Lohulumeni Bezindawo Lwezi-2016.","Implementation of key government programmes Cabinet welcomes the achievements highlighted by President Jacob Zuma during his site visit to the Port of Port Elizabeth in the Eastern Cape, to assess progress made on the implementation of the Operation Phakisa: Oceans Economy initiativ Government has unlocked investments amounting to about R17 billion in the Oceans Econom Since its inception, over 4 500 jobs have been created in various sectorTwo of the nine tugboats being built by the Southern African Shipyards for Transnet National Ports Authority (TNPA) in the Port of Durban are destined for the Port of Port Elizabet President Zuma launched the first tugboat in Port Elizabeth, named the Mvezo, after the birthplace of former President Nelson MandelThe TNPA has allocated over R7 billion to improve our port The President viewed the refurbished and reconstructed slipway and lead-in jetties within the Port of Port Elizabeth that will be able to accommodate 12 more vessels as compared to the current tw Cabinet thanks all taxpayers who have partnered with government in the 2015/16 financial year to take our revenue collection to R1 trillion for the first tim This is a clear demonstration of the strength of our thriving economy even under difficult circumstanceIt is through the tax contributions of compliant South Africans and the effective collection by the South African Revenue Service that government is better able to provide much-needed services that contribute to improving the lives of South African Cabinet welcomes President Zuma s announcement of 3 August 2016 as the date for the 2016 Local Government Election Government is pleased that the two registration weekends on 5",0.89538777
[0.730433  0.0142989 1.3736464 ... 0.7602713 0.8647703 1.7579658],"[ 0.01256022  0.01139762 -0.00014548 ...  0.03320374  0.04094606
  0.02811127]","Uhulumeni uyakujabulela ukuthi izimpelasonto ezimbili zokubhalisela ukuvota ngomhla zi-5 6 kuNdasa kanye nomhla ziyi-9 10 kuMbasa zibonise inqwaba yabantu abangavota behambela ezikhungweni zokuvota, ikakhulukazi labo abazobe bevota okokuqala kanye nentshIKhabhinethi ibonge bonke labo abasabelile ekhweleni lokubhalisela ukuvota kanye nokuyobheka imininingwane yabo ohlwini labavot Kungenxa yokusebenza kwethu ndawonye lapho intando yeningi yethu izokwazi ukukhula izikhathi ngezikhathIKhabhinethi inxusa zonke izakhamuzi ezingakabhaliseli ukuvota noma ezingakayibheki imininingwane yazo ukuba zihambele amahhovisi eKhomishana Yokhetho Ezimele komasipala bezindawo bazo bese zivuselela imininingwane yazo ohlwini labavoti (zihlinzeke ngamakheli) bese zibhalisela ukuvota okhethweni lomhla zi-3 kuNcwab Abavoti bangaphinda futhi bathumele nge-SMS inombolo yabo kamazisi ku-32810 noma baxhumane nesikhungo sezingcingo ku-0800 11 8000 ukuqinisekisa isimo sabUkubhalisa kuqinisekisa ukuthi igama lakho likhona ohlwini labavoti ukuze uzokwazi ukuvot IKhabhinethi imema izakhamizi ukuba zisebenzise ilungelo lethu lomthethosiseko esalithola kanzima lokuvota Okhethweni Lohulumeni Bezindawo Lwezi-2016 ngomhla zi-3 Ncwaba 2014.","Local Government is everyone s business .Cabinet calls on all South Africans and sectors to demonstrate their patriotism by participating in the various events commemorating Freedom Mont During the upcoming weeks, Parliament will be holding departmental Budget Vote The respective departmental Executives will unpack their operational plans for the 2016/17 financial yea Members of the public will be informed about service-delivery programmes of government Cabinet s position on key issues in the environment Cabinet welcomed the response and subsequent apology by President Zuma to the Constitutional Court judgment relating to compliance with remedial actions set out in a report of the Public ProtectoCabinet is studying the judgment to establish if there are any other actions to be undertaken to strengthen the role of the Public ServicThe Constitutional Court judgment reinforces and asserts South Africa s constitutional democrac Cabinet noted the actions by the four banks that gave notice to close the bank account of a compan Whilst Cabinet appreciate the terms and conditions of the banks, the acts may deter future potential investors who may want to do business in South Afric Cabinet has endorsed that the Ministers of Finance, Labour and Mineral Resources should open a constructive engagement with the banks to find a lasting solution to this matte Cabinet congratulated the Minister of Health, Dr Aaron Motsoaledi, who received the USAID-TB international award in recognition of his leadership in the global fight against tuberculosis (TB) as well as championing South Africa's and regional initiatives in the screening, treatment and prevention of TB; TB/HIV co-infection and multi-drug resistant T Cabinet welcomes the nomination of South Africa as the 2016 recipient of the Distinguished Diplomatic Service Award by the World Affairs Council in Washington, D As the first African country to receive this award, it recognises the country s outstanding commitment to global education, international affairs and global communications to advance our national interestCabinet commends the Minister of International Relations and Cooperation, Ms Maite Nkoana-Mashabane, for her contribution to South Africa s international engagements, which are driven by the vision of a",0.8229478
"[ 1.0446111   0.23659278 -0.24090464 ...  0.90515685  1.1601301
  1.1450995 ]","[ 0.02127147  0.00024648 -0.00030426 ...  0.02728125  0.0380149
  0.03027157]","IKhabhinethi ikwamukelile ukwethulwa ngokusemthethweni komklamo obizwa ngokuthi yi-eChannel Pilot Project woMnyango Wezasekhaya (i-DHA) nguMongameli uZum Lolu hlelo luusha lesimanje manje luvumela izakhamuzi ukuba zikwazi ukufaka izicelo zazo zomazisi abangamakhadi, i-Smart ID, ku-inthanethi futhi zigweme imigqa emid Lokhu kusebenzisana namabhange amane amakhulu",Cabinet welcomes the official launch of the eChannel Pilot Project of the Department of Home Affairs (DHA) by President Zum This new innovative system allows citizens to apply for their Smart ID cards online and avoid long queueThis collaboration with four major banks,0.88903266
"[ 0.5666613  -0.08375365 -0.2945758  ...  1.0821592   1.0901662
  1.0067768 ]","[ 0.01087424 -0.00217763 -0.00075722 ...  0.02958371  0.02553096
  0.03707046]","okuyi-ABSA, i-FNB, i-Nedbank kanye ne-Standard Bank","ABSA, FNB, Nedbank and Standard Bank",0.9059586
[0.2590253  0.01078054 0.13274692 ... 1.3281981  0.7040348  1.5460434 ],"[ 1.0287998e-02 -9.1702066e-05  5.7144593e-03 ...  3.0915802e-02
  2.1619244e-02  3.6830764e-02]","ukwethula inkundla yokufaka izicelo kwi-inthanethi zomazisi abangamakhadi kanye namaphasiphothi kuzokwenza izakhamuzi zikwazi ukuhambela amakhosombe e-DHA ukuhambisa izinsalela zawo zeminwe kanye nezithombe emva kokuba esenze isivumelwano sokubonana futhi enza nezinkokhelo kwi-inthanethI-eChannel iyingxenye yeqhinga selilonke lomnyango lesimanjemanje lokususa izinsizakalo ephepheni ziye kubuxhakaxhaka bubochwepheshe, uhlelo oluzobandakanya ukulungiswa kwamaphutha kwirejista enemininingwane yabant IKhabhinethi iyamukelile impumelelo yeViki Lokubamba Izimbizo esanda kubanjwa nje ngaphansi kwendikimba ethi","to introduce an online application platform for Smart ID cards and passports will enable customers to visit DHA kiosks to submit their fingerprints and pictures after having made appointments and payments onlineChannel is part of the department s overall modernisation strategy to move services from paper to digital, a process which will include the cleaning of the population registe Cabinet welcomes the success of the recently held Imbizo Focus Week under the theme",0.89240277
"[ 0.06833377  0.09491251 -0.22985564 ...  1.0934731   0.68455833
  1.0113219 ]",[0.0152136  0.00202992 0.00775393 ... 0.01626346 0.02664363 0.02840934],"Sisonke siqhubekisela iNingizimu Afrika phambili , ebonise izikhulu zikahulumeni zixoxisana nemiphakathi ezweni lonkanIKhabhinethi iyabancoma labo bantu baseNingizimu Afrika ababambe iqhaza ezinhlelweni ezingaphezu kwama-36 ezweni lonkana, abaqinisekisile ukuthi uhulumeni uyaphendula ezidingweni zomphakathi ezihlonziw IViki Lokubamba Izimbizo isimamise imiphakathi ngolwazi maqondana nezinhlelo zikahulumen UMnyango Wezokuhlaliswa Kwabantu usingathe ingqungquthela eyimpumelelo Yenhlangano Yezizwee (i-UN) ebibhekene nezindawo zokuhlala eziyimikhukhu, igcizelela izinga elimangalisayo lokufudukela kwabantu emadolobheni kanye nokukhula kwemikhukh Njengamanje abantu abayisigidigidi esisodwa emhlabeni bahlala emikhukhwin INingizimu Afrika kusukela ngowe-1994 seyakhe izigidi ngezigidi zezindlu njengengxenye yokuqinisekisa impilo engcono kubo bonke abantu IMithethosivivinywaIKhabhinethi igunyaze lezinhlaka zeMithethosivivinywa elandelayo: UMthethosivivinywa Wokuvikelwa Kwengqalasizinda Esemqoka wezi-2016 uzoshicilelwa kuSomqulu Kahulumeni ukuze kutholakale imibono yomphakathi ngawUMthethosivivinywa uchitha uMthetho Wezintuba Ezisemqoka Zikazwelonke, we-1980 (uMthetho we-102 we-1980), futhi ufuna ukuhambelanisa inqubo yokuhlonza kanye nokudalulwa kwengqalasizinda esemqoka ngendlela esobala nephendulay Uzophinda futhi uqinisekise ukuthi zonke izingqalasizinda zokuvikelela kuzwelonke kwezwe ziyakwazi ukuhlonzwa futhi ziyavikelwa ngokwanelUMthethosivivinywa uhlinzekela ukumiswa kohlaka lokusebenza lwesikhungo ukuqapha nokusebenzisa ukuvikelwa kwezingqalasizinda ezisemqok Uphinde uchaze imisebenzi yomgwamanqa ozokweluleka uNgqongqoshe Wezamaphoyisa ekudalulweni kwezingqalasizinda ezisemqok UMthethosivivinywa Wokuchitshiyelwa Kwezinhlangano Zempahla Ehlanganyelwayo wezi-2016 uzoshicilelwa ukuze umphakathi uphawule ngaw UMthethosivivinywa uchibiyela uMthetho wamanje Wezinhlangano Zempahla Ehlanganyelwayo, we-1996 (uMthetho wama-28 we-1996).UMthethosivivinywa uzoqinisa uhlelo lokubusa ngentandoyeningi lweziNhlangano ezikhona njengamanje Zempahla Ehlanganyelwayo noma izikhungo ezikhona njengamanje Zesikhwama Sezimali Ezisisiwe ezengamela umhlaba osetshenziswa ngokuhlanganyel UMthethosivivinywa ochitshiyelwe uhlinzekela ukumiswa kwehhovisi likaNobhala eMnyangweni Wezokuthuthukiswa Kwezindawo Zasemakhaya kanye Nezinguquko Kwezomhlaba, futhi uchaze imisebenzi yaleli hhovis Uma lo Mthethosivivinywa usuphasisiwe waba umthetho, uzoqinisa ukulawulwa kwezikhungo zokubusa futhi uthuthukise ukwesekwa kwawo nguMbusUzovumela imiphakathi ukuba ithole, ibambe futhi iphathe izimpahla ngokusebenzisa izikhungo zokwenziwa komsebenzi ezisungulwe ngokusemthethweni ngempumelelo zisekelwa nguhulumen Ukwethulwa koMthethosivivinywa Wokulamula Emhlabeni Wonke wezi-2016 ePhalamend Inqubo yokulamula emhlabeni wonke iyithuluzi elisemqoka lokwenza ibhizinisi ngaphesheya kwemingcele yezw Uzokwenza ngcono ukufinyeleleka kwezinsizakalo zobulungiswa ezinkampanini ezenza ibhizinisi ngaphandle kwaleli lizwe kanye nezinkampani zasemazweni angaphandle eNingizimu Afrik UMthethosivivinywa uchitha uMthetho Wokwamukelwa kanye Nokuqiniswa Kwemiklomelo Yokulamula Emazweni Angaphandle, we-1977 (uMthetho wama-40 we-1977) uphinde futhi uchibiyele uMthetho wamanje Wokuvikelwa Kwebhizinisi, we-1978 (uMthetho wama-99 we-1978).","Together we move South Africa forward , which saw government officials interacting with communities throughout the countrCabinet commends those South Africans who participated in over 36 programmes across the country, which ensured that government responded to identified community need The Imbizo Focus Week has empowered communities with information on government programme The Department of Human Settlements hosted a very successful United Nations (UN) conference dealing with informal settlements, emphasising the phenomenal rate of urbanisation and the growth of slum Now one billion people in the world live in slum South Africa has since 1994 built millions of houses as part of ensuring a better life for all BillsCabinet approved the following draft Bills: Critical Infrastructure Protection Bill of 2016 to be published in the Government Gazette for public commenThe Bill repeals the National Key Points Act, 1980 (Act 102 of 1980), and seeks to align the process of identifying and declaring critical infrastructures in a transparent and accountable manne It will also further ensure that all critical infrastructures for the national security of the country are identified and adequately protecteThe Bill provides for the setting up of an institutional framework to monitor and administer the protection of the critical infrastructure It further defines the functions of the body that will advise the Minister of Police in the declaration of critical infrastructure The Communal Property Associations Amendment Bill of 2016 to be published for public commen The Bill amends the current Communal Property Associations Act, 1996 (Act 28 of 1996).The Bill will strengthen the democratic governance process of the existing Communal Property Associations or existing Trust entities that oversee communal lan The amended Bill provides for the setting up of the Registrar in the Department of Rural Development and Land Reform, and defines the functions of this offic Once this Bill is passed into law, it will strengthen the regulation of governance institutions and enhance State support to theIt will enable communities to acquire, hold and manage properties through effective statutorily established administration entities supported by governmen The introduction of the International Arbitration Bill of 2016 to Parliamen The international arbitration process is an essential tool for doing business across the borders of the countr It will improve access to justice services for companies doing business outside the country and foreign companies in South Afric The Bill repeals the Recognition and Enforcement of Foreign Arbitral Awards Act, 1977 (Act 40 of 1977) and also amends the current Protection of Business Act, 1978 (Act 99 of 1978).",0.88663155
"[ 0.95067465  0.8600981  -0.196473   ...  0.93207335  0.8646572
  1.4015874 ]",[0.01045366 0.02421555 0.00315485 ... 0.04488934 0.0198647  0.04282626],"Umthethosivivinywa ohlongozwayo uhambelana Nomthetho Owuhlaka maqondana Nokulamula Kwezokuhwebelana Ezweni Lonke, owamukelwa yiKhomishana Yenhlangano Yezizwe maqondana Nomthetho Wezokuhwebelana Emhlabeni Wonk Ukushicilelwa kohlaka loMthethosivivinywa Wokuchitshiyelwa Kwesisekelo Socwaningo Lukazwelonke wezi-2016 kuSomqulu Kahulumeni ukuze umphakathi uphawul UMthethosivivinywa uchibiyela uMthetho Wesisekelo Socwaningo Lukazwelonke, we-1998 (uMthetho wama-23 we-1998).","The proposed Bill aligns with the Model Law on International Commercial Arbitration, which has been adopted by the UN Commission on International Trade La The publication of the draft National Research Foundation Amendment Bill of 2016 in the Government Gazette for public commen The Bill amends the National Research Foundation Act, 1998 (Act 23 of 1998).The Bill will improve South Africa s competitiveness in research development and innovation through effective, adequate and coordinated management of public engagement with science, and improved research infrastructure provision and acces It will also improve the responsiveness and effectiveness of research development and innovation provision, to improve the quality of life of South Africans through better alignment with government priorities Key Cabinet decisions Cabinet adopted the White Paper on Policin The draft White Paper was first published for public comment in March 2015.",0.7974708
"[ 0.24191122  0.9354531  -0.09293944 ...  1.1388048   0.59763676
  1.2700362 ]","[1.1054005e-02 6.2449477e-03 8.1552780e-06 ... 2.2604348e-02 4.3000663e-03
 1.6605323e-02]","UMthethosivivinywa uzokwenza ngcono ubuqhudelwano beNingizimu Afrika ekuthuthukisweni kocwaningo kanye nokuqamba kabusha ngokusebenzisa ukuphathwa ngempumelelo, ngendlela egculisayo futhi edidiyelwe kokuxoxisana komphakathi nabezesayensi, kanye nokuhlinzekwa okwenziwe ngcono kwengqalasizinda yocwaningo kanye nokufinyelelek Uzophinda futhi wenze ngcono ukuphendula kanye nokusebenza ngempumelelo kokuthuthukiswa kocwaningo kanye nokuhlinzekwa kwezinto eziqanjwe kabusha, ukwenza ngcono izinga lempilo yabantu baseNingizimu Afrika ngokuzihambelanisa kangcono nezinto eziseqhulwini zikahulumeni Izinqumo zeKhabhinethi eziqavile IKhabhinethi yamukele Umthetho Odingidwayo Omaqondana Nobuphoyis Uhlaka Lomthetho Odingidwayo lwashicilelwa okokuqala ukuze kutholakale imibono yomphakathi ngoNdasa 2015.","The paper provides for a police service that is biased towards active citizenry and responds to the existing policing environmen It also provides for a South African Police Service and metro police that is accountable and professiona The White Paper also calls for the establishment of a National Police Board which, amongst other tasks, will be responsible for setting up the objective criteria for the recruitment, selection and appointment of new recruits in the police service Cabinet adopted the White Paper on Safety and Securit The White Paper, which has already been out for public consultation in February 2015, focuses on an integrated and developmental approach to safety beyond policin It seeks to guide on preventative safety measures for communitie The White Paper identifies all the relevant departments and community-based organisations that contribute to the safety of communitie",0.80665106
"[ 0.20857255  0.6921744  -0.19415282 ...  1.1280473   0.71994627
  0.5741826 ]","[ 1.7149609e-02  9.1899298e-03 -8.5630229e-05 ...  3.6188416e-02
  3.2376360e-02  2.3452595e-02]","Lo mthetho odingidwayo uhlinzekela imisebenzi yobuphoyisa echeme nezakhamuzi eziphilayo futhi ephendulayo esimweni samanje semisebenzi yobuphoyis Uphinde uhlinzekele Umbutho Wamaphoyisa waseNingizimu Afrika (i-SAPS) kanye namaphoyisa kamasipala akwaziyo ukuphendula futhi asebenza ngobungot Umthetho Odingidwayo unxusa ukuba kusungulwe iBhodi Likazwelonke Lamaphoyisa, elizokuba, phakathi kweminye imisebenzi, nesibophezelo sokumisa imigomo yezinjongo zokuqashwa, ukuhlungwa kanye nokuqokwa kwabantu abasha emisebenzini yobuphoyis IKhabhinethi yamukele Umthetho Odingidwayo Omaqondana Nezokuphepha Nokuvikelek Umthetho Odingidwayo, obuvele usukhishiwe ukuze kuxoxiswane nomphakathi ngawo ngoNhlolanja 2015, ugxile endleleni yokusebenza edidiyelwe nethuthukisayo maqondana nokuphepha okungale komsebenzi wobuphoyis Ufuna ukuba ngumkhombandlela mayelana nezinyathelo zokuvikela ezokuphepha zemiphakath Umthetho Odingidwayo uhlonza yonke iminyango efanelekile kanye nezinhlangano ezigxile emiphakathini ezinegalelo ekuphepheni kwemiphakath IKhabhinethi igunyaze uhlaka lweNqubomgomo emaqondana Nosiko Lokusoka eNingizimu Afrika futhi yagunyaza nokuthi uMnyango Wezendabuko uqale ukwenza uhlaka lomthetho kazwelonke omaqondana nokusok Le nqubomgomo isivele isidlule ohlelweni olunzulu lokuxoxisana nomphakathi maqondana nayo kanye nababambiqhaza abafanelekilInqubomgomo ihlinzeka ngemihlahlandlela eqinisekisa ukuvikelwa kosiko lomdabu lokusokwa minyakayonke kwabafana abasebancane ngaphandle kokubeka ukuphepha kwabo engcuphen Lokhu kwenza ingxenye yezinyathelo uhulumeni azithathayo ukuqinisa amasiko afanelekile kanye navumelekil Igcina izinga elivumelekile lokukwazi ukuziphendulela kulabo bantu abaphethe izikole zokusoka kanye nabazali abathumela izingane zabo kulezo zikol IKhabhinethi igunyaze izincomo ezenziwe yiKomidi Lophenyo olumaqondana nokufaneleka kokuhweba ngezimpondo zobhejane njengenye yezindlela zokulondoloza obhejane kuleli lizw Lezi zincomo zamukelwa yiKomidi Lokweluka Kwezobuchwepheshe Leminyango Ehlukene kanye neKomidi loNgqongqoshe Abahlukene aqokelwa ukuba aphenye ngamathuba okwenza kube semthethweni ukuhweba ngokuthengiselana ngezimpondo zobhejane emhlabeni wonkIzincomo zigunyaza indlela yokusebenza yaseNingizimu Afrika yokuphathwa ngobuqhinga obudidiyelwe kwesixazululo sokuzingelwa kobhejane kanye nokuhweba ngobhejane okungekho emthethwen Ikomidi lincoma ukuthi indlela esetshenziswa manje ukugcina isibalo",Cabinet approved the draft Policy on the Customary Practice of Initiation in South Africa and approved for the Department of Traditional Affairs to commence drafting national legislation on initiatio The policy has already gone through an extensive public consultation process with relevant stakeholderThe policy provides guidelines that ensure the protection of the traditional custom of the annual initiation of young boys without compromising their safet This forms part of the steps that government is taking to reinforce appropriate and acceptable custom It restores an acceptable level of accountability to those that run initiation schools and parents that send their children to these school Cabinet approved the recommendations made by the Committee of Inquiry on the feasibility of trading in rhino horns as one of the options to preserve the country s rhino populatio The recommendations were endorsed by the Interdepartmental Technical Advisory Committee and the Inter-Ministerial Committee appointed to investigate the possibility of legalising commercial international trade in rhino horThe recommendations endorse South Africa s integrated strategic management approach to resolving the poaching of rhino and illegal trade in rhin The committee recommends that the current mode of keeping the country s stock levels be kept as opposed to the trading in rhino horn The country s strategic approach entails security; community empowerment; biological management; responsive legislative provisions that are effectively implemented and enforced; and demand managemen Cabinet approved the following 2016 commemorative coin designs:a) The National Geographic Coin Series,0.8629612
"[ 0.7395333   0.10159589 -0.15240285 ...  0.9534416   1.5267149
  1.7933663 ]","[ 0.03281669  0.00431098 -0.00022666 ...  0.01299871  0.04128186
  0.05765868]",sobhejane baleli lizwe kumele igcinwe uma iqhathaniswa nokuhwebelana ngezimpondo zobhejan Indlela yokusebenza ngobuqhinga yaleli lizwe iqukethe ukuvikeleka; ukunikezwa komphakathi amandla; ukuphathwa kwebhayoloji; izimiso zemithetho ephendulayo eziqaliswa ukusebenza ngempumelelo futhi eziqiniswayo; kanye nokuphathwa kokufunwa ngamandla kobhejan IKhabhinethi igunyaze lawa madizayini alandelayo ezinhlamvu zemali azokuba yisikhumbuzo sowezi-2016:a) Uhlelo Lochungechunge Lwezinhlamvu Zemali ze-National Geographic,"Dolosse .The coin designs, together with their proclamations, will be printed in the Government Gazette, and will then be manufactured and sold through the normal channels Upcoming events President Zuma will between the 18 and 22 April 2016 undertake working visits to member states of the Southern Africa Custom Union (SACU) which include Namibia, Botswana, Lesotho and Swazilan The visits will enhance the important role that SACU plays in promoting regional integration and economic development of all its member The President will undertake a State Visit to the Islamic Republic of Iran on 23 and 24 April 2016 to strengthen political and economic engagements between the two countrie The President will lead the National Freedom Day celebrations on 27 April 2016 in Limpopo, Giyani Stadium under the theme:",0.7860867
