zu,en,src_text,trg_text,Cosine_Score
"[ 0.7472189   0.1799162  -0.19177009 ...  1.0651037   0.9808554
  0.59132004]",[0.01095153 0.00410908 0.04203204 ... 0.02953352 0.02818298 0.04667166],"Zisuka amagqozo nje, iKhabhinethi ithanda ukucacisa lo mbono ongelona neze iqiniso wokuthi uMongameli Jacob Zuma wenqabile ukuphendula imibuzo ePhalamend Futhi iKhabhinethi iyiphawulile nemizamo yePhini likaMongameli u-Cyril Ramaphosa yokuxoxisana namaqembu ezepolitiki ayingxenye yeNdlu YeSigungu Sikazwelonke, kulandela izinxushunxushu ezenzeke esikhathini esifushane esedlulUmthethosisekelo weRiphabhulikhi yaseNingizimu Afrika ukubeka ngokucacile ukuthi uMongameli kumele aphendule ePhalamend UMongameli ubelokhu eqhubeke njalo nokwenza lo msebenzi wakhe wokuphendula ePhalamend Futhi ubelokhu eyiphendula imibuzo ebuzwe ngomlomo kanye nemibuzo ebhalwe phansi ayibuzwe ngamalungu azo zombili iziNdlu zePhalamende, okuyiNdlu YeSigungu Sikazwelonke kanye noMkhandlu Kazwelonke Wezifundazwe (i-NCOP).Mhla zingama-21 kuNcwaba 2014 uMongameli wahambela iNdlu YeSigungu Sikazwelonke, eyophendula imibuzo ngomlom Kodwa ngelishwa aMalungu Ahloniphekile amphazamisa ngenkathi ephendula umbuzo wesithathu emibuzweni eyisithupha ayebuzwe yon Yiwona aMalungu Ahloniphekile aphazamisa uMongameli ngenkathi ephendula imibuzo, ngokuziphatha kwawo ngendlela engenanhloniph Lawo Malungu Ahloniphekile okuyiwona avimbela uMongameli ukuthi aqhubeke nokuphendula imibuzo ngomlomo eNdlini YeSigungu Sikazwelonke awanaso nesincane isizathu esiphathekayo sokuhlanekezela iqiniso, ngokuthi akhombe uMongameli ngenjumbane emsola ngokuthi uyena ongafuni ukuphendula ngomlomo imibuzo yaMalungu Ahloniphekil Emva kwalesi sigameko iNdlu YeSigungu Sikazwelonke yawagxeka kakhulu lawo Malungu Ahloniphekile aphazamisa uMongameli futhi yawathathela nezinyathelo zokuqondiswa kwezigwegwNgaphezu kwalokho, iKhabhinethi ayinalo ulwazi oluphathelene nanoma iluphi uHlelo LwePhalamende eNdlini YeSigungu Sikazwelonke lapho bekulindeleke khona ukuthi uMongameli eze azophendula imibuzo ngomlomo emva kokuphazanyiswa kwezimpendulo zakhe ayezethula ngomlomo, okwenzeke esikhathini esedlul Ngakho-ke akulona neze iqiniso ukuthi uMongameli wenqabile ukuphendula imibuzo eNdlini Yesigungu SikazwelonkIKhabhinethi iyaqhubeka nokukhathazeka ngomthelela ongemuhle wokunqamuka kwamandla kagesi okwenzekayo kulezi zinsuku, okuphazamisa impilo yabantu baseNingizimu Afrika yansuku zonke futhi ikhathazekile ngomthelela walokhu emakhaya abantu kanye nasemabhizinisini ezweni lonkan IKhabhinethi seyamukele uhlelo olunamaphuzu amahlanu lokuxazulula izinselelo izwe elibhekene nazo kulezi zinsuk Kuyaqhubeka nokuba yinselelo ukungabikhona kwekhono elanele lokubhekana nezidingo zamandla kagesi kuleli lizwe futhi uhulumeni wenza konke okusemandleni akhe ukuqinisekisa ukuthi siyasinqoba lesi simo esinzima sokushoda kwamandla kages Ukuze kubhekwane nezidingo zesikhathi esizayo zamandla kagesi kuleli lizwe, uhulumeni useqalise uhlelo lokesebenzisa imithombo kagesi exubile, efaka phakathi ugesi wamalahle, ilanga, umoya, amanzi, igesi kanye nowenonzEsikhathini esizayo ugesi ovuselelekayo wezitshalo, womoya, welanga kanye nowamanzi uzofaka ugesi ongamagigawathi ayi-1kwinethiwekhi kagesi yakulel Kusukela ngowe-1994, kuxhunywe amakhaya abalelwa kwizigidi ezinhlanu angeziwe kwinethiwekhi kagesi yakulel Ngowezi-2004 lesi sibalo sakhula safinyelela kumakhaya ayizigidi eziyi-12.","Unfortunately Honourable Members disrupted him whilst answering the third of six questions posed to hi It is the Honourable Members who, through their own disrespectful behaviour, disrupted the President as he was answering question Those Honourable Members who prevented the President from orally answering questions in the National Assembly have no moral grounds to twist the facts and suddenly claim that it is the President who does not want to orally reply to their question The National Assembly has since censured those Honourable Members who disrupted the PresidenFurther, Cabinet is not aware of any Order Paper in the National Assembly which had scheduled the President to answer oral questions after the disruption of his oral replie Therefore it cannot be true that the President has refused to answer questions in the National AssemblCabinet remains concerned over the disruptive effect of the recent power outages on the daily lives of South Africans and their impact on households and businesses across the countr Cabinet has adopted a five-point plan to address the electricity challenges facing the countr The lack of sufficient capacity to meet the country s energy needs remains a challenge and all attempts are being made to ensure that we overcome the tight energy situatioTo meet the country s future energy requirements government is implementing an energy mix which comprises coal, solar, wind, hydro, gas and nuclear energ In future biomass, wind power, solar power and hydro-power will contribute 1Gigawatts of renewable energy to the griSince 1994, five million more households were connected to the gri In 2004 this increased to 12 million household This happened without additional power stations being buil This increase of households was set off the existing griToday Eskom will sign Memorandum of Understanding with the Strategic Fuel Fund and Transnet Ports Authority so that the country can be assured of a regular supply of diese The focus will be to improve the strategic maintenance and operational efficiency to ensure that the level of efficiency is increased from the current 72% to the target of 80%.",0.86546934
[0.47413018 0.20191446 2.9835021  ... 0.98192465 1.0838089  1.988455  ],[0.00082924 0.02204205 0.0002063  ... 0.03545944 0.03670539 0.03965339],"Konke lokhu kweziwe ngaphandle kokwakhiwa kweziteshi eziphehla ugesi ezengeziw Lokhu kukhuliswa kwesibalo samakhaya afakelwe ugesi kwenziwe ngokusebenzisa le nethiwekhi kagesi ekhona njengamanj .Namhlanje inkampani yakwa-Eskom izosayinda iSivumelwano Sokusebenzisana ne-Strategic Fuel Fund kanye ne-Transnet Ports Authority ukuze kube nesiqiniseko sokuthi leli lizwe lihlinzekwa ngodizili owanel Kuzogxilwa kakhulu ekwenzeni ngcono ukusebenza kahle kokulungiswa nokuphathwa kwezikhungo zikagesi ukuze kuqinisekiswe ukuthi izinga lokusebenza kahle liyakhuphuka lisuka kuma-72% lapho lime likhona njengamanje, lifinyelele emkhawulweni ohlosiwe ongama-80%.","is progressing well, with significant opportunities for the local South African industr South Africa is driving a number of cutting-edge technology developments, especially in the area of high performance computin Local communities in the Northern Cape have also benefitted through the many social investment partnershipOn the international front, the hosting agreement, the funding model for the SKA and the procurement policy are being discussed and finalise Negotiations are also continuing on the establishment of an inter-governmental treaty organisatioCabinet approved a joint task team between the Ministers of Science and Technology and Higher Education and Training to identify the required human resources and to ensure that academic and other research institutions are aligned to the development and needs of the MeerKAT, SKA and similar projectCabinet also approved collaboration between the Ministers of Science and Technology and Small Business Development should opportunities arise for empowering and capacitating small and medium enterprises in light of the potential economic impac Cabinet approved for Statistics South Africa to conduct stakeholder consultations in preparation for the amendment of the Statistics Act, 1999 (Act 6 of 1999).",0.77700627
"[ 0.23532288 -0.33970585 -0.19943434 ...  0.14129272  0.44047856
  2.3575218 ]","[ 0.00881304 -0.00273546  0.00600879 ...  0.01156825  0.02468823
  0.05450873]",Inkampani yakwa-Eskom izokwethula uhlelo lwayo olunohlonze lokuphathwa kwemali engenayo kusukela ngowe-2015.,Eskom will present a detailed finance plan to manage its cash flow beyond 2015.,0.81251305
"[ 0.7767556  -0.0817404  -0.07054064 ...  0.9816757   0.8689713
  2.5089772 ]","[ 0.00577173  0.0001688  -0.00083634 ...  0.02099078  0.01017624
  0.0623744 ]",Lolu hlelo luzokwethulwa phambi kwe-IMC ingakapheli inyanga kaZibandlela 2014.,This plan will be presented to the IMC by December 2014.,0.7800549
"[ 1.0409882  -0.17829096  0.05907794 ...  1.1140002   1.569069
  1.0250155 ]","[ 0.01920653 -0.00058262  0.00228755 ...  0.00837093  0.01804773
  0.01734577]",Futhi kusenjalo uhulumeni uzoxhasa ngezimali uhlelo lokusimamiswa kwesimo sezimali senkampani yakwa-EskoKuzosetshenziswa nezinye izindlela zokusebenza ngokubambisana ekuphehlweni kukagesi njengoba kuzobanjiswana nemboni kashukela neyephepha ukuze kukhiqizwe ugesi ophehlwa ngemfucuza ongamamegawathi ayi-1 000.,"Simultaneously government will finance the funding modeCogeneration (the generation of electricity and useful heat jointly, especially the use of the steam left over from electricity generation for heating) options will be pursued with the sugar paper and pulp industries to harness waste energy to the extent of 1000 megawatt There are significant opportunities for the importation of ga A coal independent power producer programme will be launched by the end of January 2015 with a generation capacity of 2 500 megawattWe are therefore appealing to the public to help our country to reduce the demand of energy, which means switching off electricity when not in us We will have some relief from",0.7657075
"[ 0.8721188  -0.27665582  0.35562775 ...  0.6660828   1.2217531
  1.011961  ]",[0.04341848 0.02014627 0.00948823 ... 0.02986536 0.03277677 0.04053312],Kunamathuba amahle okuthengwa kwegesi ekhiqizwe emazweni angaphandl Ngaphambi kokuphela kukaMasingana 2015 kuzokwethulwa uhlelo lwabakhiqizi bagesi wamalahle abazimele abazophehla ugesi olinganiselwa kumamegawathi ayizi-2 500.,"From 2005/06 to 2012/13 companies reported an estimated R4billion R&D expenditure, and National Treasury estimated that just over R3,2 billion was claimed in R&D tax deduction from the South Arican Revenue Service (SARS).",0.6902132
[0.82088304 0.27731812 1.1025028  ... 1.2597061  0.8291398  1.7652884 ],[0.00023603 0.00044247 0.00734484 ... 0.0240319  0.02010342 0.07590899],"Ngakho-ke sithanda ukunxusa umphakathi ukuthi ulekelele izwe lethu ngokuthi unciphise ukusetshenziswa kukagesi, okusho ukuthi umuntu kumele awucime ugesi ngenkathi engawusebenzis Izodamba kancane inkinga yokushoda kwamandla kagesi kusukela mhla ziyi-15 kuZibandlela 2014 njengoba amafemu amaningi ezovalwa ngenxa yamaholidi okuphela konyak Sekusungulwe ithimba lochwepheshe elethweswe umsebenzi wokuqalisa lolu hlelo olunamaphuzu amahlanu, futhi leli thimba lizowuqala ngokushesha umsebenzi wal","Cabinet welcomes the release of the 2014 Annual National Assessments (ANA) last week which shows an upward trend in performance of all grades except Grade 9.The ANA remain a powerful tool to assess the health of our education system and where immediate interventions are required as identified for the Grade 9 learners in mathematic Cabinet thanks all South Africans, civil society and the media for their participation in this year s 16 Days of Activism campaign under the theme:",0.7554838
"[ 0.19796155  0.1636302  -0.18961139 ...  0.79308426  0.8501626
  0.97331846]","[ 0.01299883 -0.00111489  0.00641074 ...  0.02894286  0.0306797
  0.03111183]","Lolu hlelo olunamaphuzu amahlanu lwenzelwe ukulungisa inkinga ebhekene nokuphakelwa kwamandla kagesi kulelLolu hlelo lubandakanya lokhu okulandelayo:(I) izinhlelo zokungenelela ezizokwenziwa yinkampani yakwa-Eskom kulesi sikhathi esiyizinsuku ezingama-30 esizayo,(II) ukusebenzisa ithuba lokuphehla ugesi ngokubambisana ngokuthi kwelulwe izinkontileka ezikhona njengamanje ezisayindwe nabomkhakha ozimele;(III) ukusheshiswa kohlelo lokusebenzisa igesi esikhundleni sikadizili ukuze kukhushulwe isivinini sokusebenza kwizikhungo eziphehla ugesi ngodizili;(IV) ukwethulwa kohlelo lwabakhiqizi bagesi wamalahle abazimele; futhi(V) kulawulwe nokusetshenziswa kukagesi ngokusebenzisa izinhlelo ezithile zokungenelela emakhaya, kwizakhiwo zikahulumeni nezabamabhizinisi kanye nomasipala ngokuthi kusetshenziswe ubuchwepheshe besimanjemanje obungadli ugesi ngokweqilIKhabhinethi ikhathazekile ngokungasebenzi kahle kwezinye zezinkampani zombuso (ama-SoC), ikakhulu iNkampani Yezamabhanoyi yaseNingizimu Afrika (i-SAA), iPosi laseNingizimu Afrika (i-SAPO) kanye ne-Esko Lezi zinkampani zombuso zineqhaza lentuthuko elibaluleke kakhulu emnothweni waseNingizimu Afrik UMongameli usenikeze iPhini lakhe u-Cyril Ramaphosa umsebenzi wokuqapha uhlelo lokuguqula isimo salezi zinkampani ezintathu zombuso, okuyiSAA, u-Eskom kanye nePosi laseNingizimu Afrik Ngokusebenzisana namaHhovisi oNgqongqoshe afanelekile, i-SAA izosuswa ngaphansi koMnyango Wezamabhizinisi Kahulumeni ifakwe ngaphansi koMnyango Womgcinimafa Kazwelonk IHhovisi likaMongameli lizokuqapha ngamehlo okhozi ukuqaliswa kwezinhlelo zokuguqulwa kwesimo salezi zinkampani zombuso ezibaluleke kakhulu futhi ezinegalelo elikhulu ekuthuthukisweni komnotho Ukuqaliswa kokusebenza kweziNhlelo Zikahulumeni Ezisemqoka IKhabhinethi iyayamukela imiphumela emihle yoHambo lukaMongameli Lokuvakashela ezweni lase-China kusukela mhla zizi-4 kuya kumhla ziyisi-5 kuZibandlela 2014, oluyinkomba ecacile yokuqina kobudlelwano phakathi kweNingizimu Afrika ne-China, kubandakanya nobudlelwano bezokuhwebelana kanye nokutshalwa kwezimalAmabhizinisi aseNingizimu Afrika ayanxuswa ukuthi awabambe ngezandla zombili amathuba amasha ezomnotho ahlinzekwa wubudlelwane obuphakathi kwezwe lethu nelase-Chin Ukwamukelwa koHlaka Lweminyaka Emihlanu Kuya Kweyishumi Lokubambisana Phakathi kwe-China neNingizimu Afrika okwenziwe ngeviki eledlule kuqinisa ukuqaliswa kwezivumelwano ezenziwe kusukela kwasayindwa iSivumelwano sase-Beijing ngowezi-2010 futhi kukhulisa uBambiswano Lwemikhakha Ebalulekile Olunzulu olwasayindwa yilawa mazwe amabil IKhabhinethi iwushayela ihlombe uMnyango Wezemfundo Eyisisekelo, iminyango yezemfundo yezifundazwe, othishanhloko, othisha kanye nabafundi ngokuphikelela nokubekezela kwabo njengoba sesiphothula omunye unyaka obumatasatasa kakhulUNgqongqoshe Wezemfundo Eyisisekelo u-Angie Motshekga uzomemezela imiphumela yokuhlolwa kukamatikuletsheni yowezi-2014 mhla ziyisi-5 kuMasingana 2015 bese imiphumela ikhishelwa abafundi mhla ziyisi-6 kuMasingana 2015.IKhabhinethi iyabakhuthaza abafundi abathole imiphumela ebavumela ukuyofunda ezikhungweni zemfundo ephakeme ukuthi bawabambe ngazo zombili wonke amathuba enzelwe bon Labo bafundi abazobe bengakayitholi indawo yokufunda ezikhungweni zemfundo ephakeme ngenkathi kukhishwa imiphumela yokuhlolwa kukamatikuletsheni kumele basebenzise usizo oluhlinzekwa Isikhungo Okufakwa Kusona Izicelo Zokufunda Kuzo Zonke Izikhungo Zemfundo Ephakeme (i-CACH) ngoMasingana kanye noNhlolanja 2015.","15 December 2014 when manufacturing and industrial processes close for the yea A technical team war room for the implementation of the five-point plan has been constituted with immediate effec The five-point plan addresses the strain our electricity system faceThe plan covers:the interventions that Eskom will undertake in the period over the next 30 days;harnessing the cogeneration opportunity through the extension of existing contracts with the private sector;accelerating the programme for substitution of diesel with gas to fire up the diesel power plants;launching a coal independent power producer programme; andmanaging demand through specific interventions within residential dwellings, public and commercial buildings and municipalities through retrofitting energy efficient technologieCabinet is concerned about the performance of some of the State-owned companies (SoCs), in particular the South African Airways (SAA), South African Post Office (SAPO) and Esko These SOCs play a critical developmental role within the South African economThe President has assigned Deputy President Cyril Ramaphosa to oversee the turnaround of",0.86659056
[0.45677605 0.24376494 0.1851032  ... 0.82694167 0.9494612  2.3399427 ],[0.00362693 0.00039512 0.0005967  ... 0.01367905 0.02313359 0.03600514],Lesi sikhungo sihlanganisa irejista yabo bonke abafundi abathole imiphumela ebavumelayo ukuthi bakwazi ukungena ezikhungweni zemfundo ephakeme futhi sisebenzisana nazo zonke izikhungo zeMfundo Ephakeme Nokuqeqesha (i-PSET) zaseNingizimu Afrik Lesi sikhungo sihlinzeka futhi nangezeluleko eziphathelene nemisebenzi abangayifundela abafundi futhi siyabalekelela labo abafake izicelo ukuthi bathole ezinye izindlela zokuqhubeka nemfundo yabo uma bengakwazanga ukungena kulezo zikhungo abebehlose ukufunda kuzon Lolu sizo lutholakala ngokushaya ucingo kule nombolo: 0800 356 635 noma ngokuthumela i-SMS enamagama omfundi kanye nenombolo kamazisi wakhe ku-49203.,"the SAA, SAPO and Esko Working with the relevant ministries, the SAA will be transferred from the Department of Public Enterprises to National Treasur The Presidency will closely monitor the implementation of the turnaround plans of these three critical SOCs that are drivers of the economy Implementation of key government programmes Cabinet welcomes the positive outcomes of the President s State Visit to the People s Republic of China from 4 to 5 December 2014, which is a true reflection of the deepening bilateral, trade and investment relations between South Africa and ChinSouth African businesses are urged to take advantage of the new economic opportunities that our relationship with China offer Last week s adoption of the China-South Africa 5-10 Year Framework on Cooperation entrenches implementation of the agreements entered into since the conclusion of the Beijing Declaration in 2010 and expands on the Comprehensive Strategic Partnershi Cabinet lauds the Department of Basic Education, provincial education departments, principals, teachers and learners for their perseverance as we conclude another busy academic yeaThe Minister of Basic Education Angie Motshekga will announce the outcome of the 2014 National Senior Certificate (NSC) examinations on 5 January 2015 and the results will be released to candidates on 6 January 2015.Cabinet encourages learners who qualify for higher education studies to explore all available opportunitie Those learners who have not yet been accepted at an institution of higher learning at the time of the release of the NSC results should make use of the Central Applications Clearing House (CACH) service in January and February 2015.The CACH service develops a register of potential candidates that meet institutions' minimum admission requirements to all Post-School Education and Training (PSET) institutions in South Afric The service also offers career advice and assists prospective applicants with possible alternative The service can be accessed through the call centre on: 0800 356 635 or through an SMS with your name and identity number to 49203.",0.7932654
"[ 5.1490551e-01  1.0112999e-01 -1.1937506e-03 ...  7.3899394e-01
  1.0793103e+00  1.3169954e+00]",[0.02156616 0.01959901 0.00274286 ... 0.01992923 0.01069357 0.0469204 ],"IKhabhinethi iyakwamukela ukukhishwa kwemiphumela yokuHlolwa Konyaka Kukazwelonke (i-ANA) yowezi-2014 okwenziwe ngesonto eledlule, okukhombisa ukukhuphuka kwezinga lemiphumela yabafundi bamabanga onke ngaphandle kweBanga 9.I-ANA iyaqhubeka nokuba yithuluzi elinamandla lokuhlola nokuhlaziya isimo sohlelo lwethu lwezemfundo kanye nokuthola ukuthi yimiphi imikhakha edinga ukungenelela okusheshayo, njengoba kubonakele esifundweni sezibalo eBangeni lesishiyagalolunye lapho kutholakale khona imiphumela engagculisi nez IKhabhinethi ithanda ukudlulisa amazwi okubonga kubo bonke abantu baseNingizimu Afrika, izinhlangano zomphakathi wonkana kanye nabezindaba ngokubamba kwabo iqhaza emkhankasweni walo nyaka weziNsuku eziyi-16 Zokulwisana Nodlame Olubhekiswe Kwabesifazane Nezingane ngaphansi kwesiqubulo esithi:","Cabinet declared an annual National Recreation Day on the first Friday of October each yea This provides an opportunity to all South Africans to actively be involved by participating in recreation activities that will improve their health and well-beinA healthy and active citizenry is a key factor in realising the NDTo fully exploit the potential of recreation, the National Recreation Day needs solidarity, joint activities and cross-sectoral initiative To this end Cabinet also approved the establishment of a National Steering Committee Bills Cabinet approved publication of the second draft of the Financial Sector Regulation Bill and its submission to Parliament and the release of the Draft Market Conduct Policy Framework for public commen The draft framework will enable the public to be better informed when commenting on the Bill The second draft of the Financial Sector Regulation Bill, 2014 follows comments received on the first draft which was approved by Cabinet in December 2013.",0.8065952
