zu,en,src_text,trg_text,Cosine_Score
[0.558946   0.8879178  0.03024466 ... 0.9050362  0.5744406  0.96140397],[0.02852443 0.04562796 0.00606006 ... 0.01323073 0.02816413 0.02401353],"Ukuqaliswa Kwezinhlelo ZikaHulumeni EziqavileIKhabhinethi iyakwamukela ukwethulwa kwenye iNkantolo Yamacala Okuhlukumeza Ngokocansi e-Bethlehem, e-Freyistata nguNgqongqoshe u-Michael Masuth Lokhu kuyingxenye yohlelo lukahulumeni lokungenelela ekulweni nodlame lokuhlukunyezwa kwabesifazane, izingane nabantu abantulay Lezi zinkatolo ezizinikele zihlonyiswe ukuthi zihlinzeke ngosizo olukhethekile lokweseka abantu abayizisulu ekugcineni okuzokhuphula izinga lokuboshwa kwalabo abenza amacal UHulumeni usalokhu eme njalo ekuqiniseni uhlelo lwezobulungiswa kwezobugebengu ukuze kubhekwane nendlela yokwephulwa kwamalungelo abesifazane nezinganIKhabhinethi iyakwamukela ukwethulwa kwesiKhungo Sokuthuthukiswa Kwamabhizinisi esizinze esikhungweni i-Gordon Institute of Business Science nguNgqongoshe uLindiwe ZulIsikhungo sigxile emfundweni eyesekwe yimifundaze nokweseka abanikakazi bamabhizinisi asafufusa","Implementation of key government programmesCabinet commends the launch of another Sexual Offences Court in Bethlehem, Free State by Minister Michael Masuth This forms part of government s intervention programme in the fight against sexual violence against women, children and the vulnerable groupThese dedicated courts are equipped to provide specialised victim-support services which in turn help to improve conviction rate Government remains resolute to strengthen the criminal justice system so as to deal decisively with the violation of the rights of women and childreCabinet welcomes the launch by Minister Lindiwe Zulu of the Enterprise Development Academy based at the Gordon Institute of Business SciencThe Academy focuses on scholarship-based education and support to micro and small business owners by helping them grow sustainably to create further employment in the long ter The Academy is part of the solution to address youth",0.88784546
"[ 0.38361487 -0.03176923  0.07291377 ...  0.6621847   0.31932938
  1.0468601 ]","[ 0.03288211 -0.00163452  0.00076559 ...  0.02980231  0.02989065
  0.02693354]","ukubalekelela ukuthi bakhule ngendlela ezinzile ukuze kuvulwe amanye amathuba emisebenzi esikhathini esizay Isikhungo siyingxenye yesisombululo sokubhekana nokwentula kwentsha amathuba emisebenzi nokwakha isizwe sosomabhizinis Sihlose ukuhlinzeka ngemfundo eyiyo futhi esebenzayo kwezamabhizinisi nokuhlinzeka ngohlelo lokuqeqesha kwezobuholi kosomabhizinisi, okuzolandelwa yisakhiwo esibanzi","The conference will provide a platform to forge partnerships that will address the challenges faced by the secto It will also address the roll-out of the African Ministers Council on Water Gender Strategy Cabinet s Position on Current Issues	Cabinet was briefed by the Minister of Health, M Aaron Motsoaledi, on developments around Ebola and interventions made by South Africa .",0.75792533
"[ 0.45743346 -0.03301404 -0.12820022 ...  0.8653051   1.0843277
  1.2408897 ]","[ 0.00602064 -0.00054009 -0.00116639 ...  0.05042916  0.02384335
  0.01136865]","sezinsizakalo zokwesek Lokhu kuqinisekisa ukuthi okufundwe ezikhungweni kuyasetshenziswa ezindaweni zamabhizinisi nokuqinisekisa ukuthi umthelela uyabonakalINingizimu Afrika idinga inguquko kwezamabhizinisi ukunyazima ushintsho oluzokhomba indlela eya kwezamabhizinisi kanye Namabhizinisi Asafufusa (ama-SME) lawo azoqhubekisela izwe phambil UHulumeni, amabhizinisi amakhulu, nezikhungo zemfundo ephakeme kumele babambisane uma kuza ekwesekeni ukuvula amathuba",comprehensive structure of support service	This ensures that academic learning is applied to the business environment and that impact is achieve	South Africa needs an entrepreneurial revolution in order to spark a shift in,0.80657524
"[ 0.56620955 -0.10237963 -0.2079078  ...  0.8170729   0.7376487
  0.4523312 ]","[ 0.00863254  0.00163806 -0.00057304 ...  0.04120724  0.03277606
  0.04635932]","emisebenzi ngokuthuthukisa amabhizinis Ukuze amabhizinisi aqhakaze, kudingeka indawo evumayo lapho khona osomabhizinisi bezokwazi ukuthola uxhasomali, izindlela ezisebenzayo nezihamba phambili zokwenza ibhizinisi nokuthuthukisa amakhono","direction towards entrepreneurship and SMEs that will move the country forwar Government, big business and academic institutions need to collaborate when it",0.7573989
"[ 0.58116245  0.06850869 -0.20371531 ...  1.5774978   1.294575
  1.090991  ]","[ 4.6397038e-03  2.1734091e-03 -2.3078825e-05 ...  3.7094489e-02
  4.4682715e-02  3.4005430e-02]","Izinqumo zeKhabhinethi eziqavileIKhabhinethi yakwamukela ukugunyazwa kweSivumelwano se-Grand Inga Esisayindiwe phakathi kweRiphabhulikhi yaseNingizimu Afrika kanye ne-Democratic Republic of Congo (i-DRC) ukuze siyiswe ePhalamendIsivumelwano sihlinzeka ngohlaka lomsebenzi wokukhomba indlela yokuphehlwa kwamandla agesi kumklamo we-Grand Inga kanye nokuhanjiswa kwawo emngceleni ophakathi kwe-DRC neZambi Ukugunyazwa kweSivumelwano kuzokwenza kuthuthuke Isigaba sokuqala Somklamo, okuzohlinzeka ngamaMegawathi angama-2","comes to supporting job creation through enterprise developmen In order to flourish, business creation needs an enabling environment where entrepreneurs have access to funding, best-practice tools and skills development Key Cabinet decisionsCabinet approved the ratification of the signed Grand Inga Treaty between the Republic of South Africa and the Democratic Republic of Congo (DRC) for tabling in ParliamenThe Treaty provides the framework for the facilitation of power generation from Grand Inga Project and its delivery to the border between the DRC and Zambi Ratification of the Treaty enables development of Phase I of the Project, which will provide 2 500 Megawatts of electricity to South Africa and contribute to regional integration,",0.8410741
"[ 0.5891102  -0.00621675  0.42392746 ...  1.3572179   1.3393582
  0.9868589 ]","[ 4.0923548e-03 -3.5538565e-04 -5.8967311e-05 ...  2.1399276e-02
  2.4466185e-02  1.5790274e-03]","500 kagesi eNingizimu Afrika uphinde ube negalelo ekuhlanganeni kwesifunda, ukutholakala kwamandla kagesi, ukufinyelela ukuthola amandla nokukhula komnotho ngendlela yemvelo esimemUmklamo uzokwazi ukuphakela ugesi wamanzi ohlanzekile futhi ofinyelelekayo ukuze kuhlangabezwane nezidingo ze-DRC, iNingizimu Afrika kanye namazwe akhelene nay Ibandakanya ukuphehlwa kukagesi wamanzi ongalinganiselwa kumaMegawathi ayi-40 000 Emfuleni i-Congo, ngaphezu kwezigaba eziyisikhombis Umklamo ungakwazi ukusheshisa ukuthuthukiswa kwe-SADC; inciphise indlala yamandla kagesi, ikhuthaze ukukhula komnotho iphinde ikhombe indlela yokuthuthukiswa kwengqalasizindUmklamo we-Grand Inga uzobe uhlose ukusebenzisa ugesi ongenziwa Wumfula i-Congo, owumgudu omkhulu wamanzi e-Afrika eseningizimu ye-Sahar Lokhu kumele enye yemiklamo ethembisayo kakhulu eke yaba khona kuzwekazi lase-Afrika, futhi ezoba ngenye yenkomba eyonkeneza njalo yokuvuka kwe-Afrika nabantu bayIKhabhinethi yanqampunelwa ngeNgqungquthela Yamazwe Ngamazwe Yobulili, Amanzi Nentuthuko ezay Ingqungquthela izosingathwa wuMnyango Wezamanzi nokuThuthwa Kwendle, Abacwaningi baManzi kanye nabasebenzisana nabo kulo mkhakh Ingqungquthela izobanjwa kusukela mhla zi-3 kuya mhla ziyi-7 kuLwezi eMonti, (East London) ngaphansi kwengqikithi ethi","This will assist to appropriately safeguard retail depositors and minimise losses for investors in AB	This will also ensure the country s financial sector remains strong and robusCabinet emphasised, the importance of the financial services sector to economic growth and highlighted that government, through the National Treasury, will continue to strengthen the sector, its oversight, and improve regulatory coordinatio	Cabinet noted with concern the misinformation about the various reforms regarding retirement funds (pension and provident funds).",0.80425906
"[ 0.7089466   0.02690275 -0.20055716 ...  0.22749013  0.73888135
  2.1697204 ]","[ 0.01954993 -0.00111849 -0.00018033 ...  0.0060873   0.0365379
  0.03790451]",Imithombo engakatholwanga .Ingqungquthela ilandela izinkulumo-ngxoxo eziqhubekayo ezaqala emva kweNgqungquthela Yamazwe Ngamazwe Yokuphathwa Kwamanzi Ahlanzekile eyayibanjwe ngoLwezi yowezi-2012.,The conference follows a number of ongoing dialogues that started after the International Freshwater Governance Conference that was held in November 2012.,0.81923735
"[ 0.6658292   0.6837947  -0.10953541 ...  1.1846309   1.1845201
  1.3421234 ]","[ 0.02356852 -0.00047456  0.02334964 ...  0.04464737  0.02335732
  0.04262773]","Ingqungquthela izohlinzeka inkundla yokwakha ubudlelwano bokusebenzisana obuzobhekana nezinselelo lo mkhakha obhekene naz Izophinde ikhulume ngokukhishwa koMkhandlu WoNgqongqoshe base-Afrika Abahlinzeka Ngamasu Kwizinqubo Zezamanzi Nokubhekelela koBulili Isimo seKhabhinethi ezindabeni ezisematheniIKhabhinethi yanqampunelwa nguNgqongqoshe Wezempilo, uDk Aaron Motsoaledi, ngokuqhubekayo ngesifo i-Ebola nemizamo yokungenelela eyenziwe iNingizimu Afrik IKhabhinethi ifisa ukuphinda igcizelele ukuthi akukho muntu otholakale enalesi sif Isimo sezwe sokulindela ukubhekana nesifo i-Ebola sidinga ukuqiniswa komthamo esifundeni se-SADC nasezwenikazi lonke iNingizimu Afrika engawuhlinzek INingizimu Afrika isalokhu izibophezele ukuhlinzeka usizo lokuhlola, ukuqeqesha nokuhlinzeka izinsizakalo zezindlu zocwaningo esifundeni se-SAD UNgqongqoshe Motsoaledi uzochaza ngokugcwele ngalolu daba namhlanje ngehora lama-14h30.IKhabhinethi iyazemukela izinhlelo zeBhange Lombuso laseNingizimu Afrika neqeqeba labatshalimali abavela emkhakheni wezimali okuhlela kabusha i-African Bank Limited (i-ABL).","Cabinet wishes to reiterate that no person has been found positive with the diseas The country s state of readiness and response on Ebola requires strengthen capacity in the SADC region and the rest of the continent which South Africa can offe South Africa remains committed to provide support through screening, training and laboratory services for the SADC regio Minister Motsoaledi will give a full briefing on this issue today",0.8254534
"[ 0.31270915  0.22823027 -0.22616209 ...  0.7463571   0.6273564
  0.72834396]",[0.01911708 0.0030577  0.00263816 ... 0.02243838 0.02505009 0.00394175],"Lokhu kuzosiza ukuvikela ngendlela izimali ezifakwa abadayisi kunciphe nokulahlekelwa kwabatshalimali e-ABLokhu kuzophinde kuqinisekise ukuthi umkhakha wezwe wezimali uhlala uqinile futhi unamandlIKhabhinethi igcizelele ukubaluleka komkhakha wezinsizakalo zezimali ukukhulisa umnotho futhi yakugqamisa ukuthi uhulumeni, ngoMnyango Wezezimali Kuzwelonke, uzoqhubeka ukuqinisa umkhakha, nokwenza umsebenzi wayo wokuqapha, futhi yenze ngcono ukuhlela ukulawula ngokomthethIKhabhinethi ikuqaphelile ngokukhathazeka ukudluliselwa kolwazi olungelona mayelana nohlelo lokuhlela kabusha (inguqulela-buhleni) lwezikhwama ezahlukene zemali yomhlalaphansi (imali yempesheni nemali yoxhaso ebekwa ngabasebenzi).","While government wants to encourage workers to preserve their savings until retirement, no laws have changed to stop withdrawal when workers change job By contrast, the various retirement reform proposals seek to:a) Encourage individuals to provide adequately for their own retirement and the needs of their dependents and to provide for retirement funding as part of the remuneration contract;b) Make retirement funding arrangements cost-efficient, prudently managed, transparent and fair; and c) Improve standards of fund governance, including standards of fund governance, including trustee knowledge and conduct, protection of members",0.7525236
"[ 0.3012697  -0.05147532 -0.11962444 ...  1.3873203   0.71611947
  0.8915882 ]","[ 1.2025377e-02  4.6821276e-04 -4.3358850e-05 ...  3.6929149e-02
  2.0815702e-02  2.4346275e-02]","Kunobufakazi obungathembekile bokuthi abanye abasebenzi bayesula emisebenzini yabo ngenxa yokwesaba ukuthi kusukela ngonyaka ozayo uhulumeni uzobenqabela ukuthi bathathe imali yabo abayibekele isikhathi sokuthatha umhlalaphansi uma beshintsha imisebenzi, nokuthi uhulumeni ufuna ukwengamela izikhwama zemali yomhlalaphans Ngesikhathi uhulumeni efuna ukugqugquzela abasebenzi ukuthi bagcine imali yabo abayibekayo kuze kushaye isikhathi sokuthatha umhlalaphansi, awukho umthetho oshintshile ovimba ukuthi abasebenzi bathathe imali uma beshintsha imisebenzUmehluko ngukuthi, iziphakamiso zokwakha kabusha ezenziwe yizikhwama ezahlukene zifuna:","There is anecdotal evidence that some workers are resigning from work on fears that government will from next year prevent them from withdrawing their retirement savings when they change jobs, and that government wants to take over retirement fund",0.88120496
