zu,en,src_text,trg_text,Cosine_Score
"[ 0.48181853 -0.13245678 -0.04942271 ...  0.10733213  0.27789938
  0.4361804 ]","[-1.3246281e-04  1.8291835e-03 -2.0094491e-05 ...  2.9652149e-03
  2.0951580e-03  5.2276319e-03]",Izindaba ezisematheni1.,Message1.,0.78638583
"[ 1.5987562  -0.02365164  0.13995142 ...  0.9174163   0.8946454
  1.8209962 ]",[0.02739005 0.00894161 0.00930332 ... 0.01494294 0.02922275 0.0385797 ],Ezakamuva ngeSifo Segciwane le-Corona (i-COVID-19),Update on the Coronavirus Disease (COVID-19) Cabinet commended all people in South Africa who chose to vaccinate and observe all COVID-19 protocols that resulted in the country averting rising numbers of new cases during the fifth wave of the pandemi,0.65680426
[0.9448983  0.2506487  0.39734855 ... 1.0574049  0.6575723  1.3774    ],"[ 0.02016421 -0.00198726  0.00410762 ...  0.03119902  0.04438934
  0.02619558]","IKhabhinethi lincome bonke abantu baseNingizimu Afrika abaqoke ukuphuma bayogonywa futhi abayithobelayo yonke imigomo ye-COVID-19, osekuholele ekutheni izwe likwazi ukugwema ukukhula kwezigameko ezintsha zokutheleleka kwabantu ngegciwane ehlandleni lesihlanu lobhubhan","Vaccination remains the scientifically proven defence against COVID-19 and Cabinet encourages all unvaccinated people to vaccinate without delay and vaccinated people to get their booster shots at their nearest vaccination sites, for fre 2.",0.7834401
"[ 1.0567886   0.08629961 -0.08204301 ...  1.5352186   0.7178422
  0.85182965]","[ 2.2611193e-02  1.0272694e-04 -9.0827058e-07 ...  4.0056389e-02
  1.9831138e-02  1.2372107e-02]","Kepha-ke, akumele neze sidembesele njengoba i-COVID-19 iselokhu ikhona phakathi kweth Nakuba kamuva nje izwe likuqedile ukugqokwa kwezifonyo okuphoqelelekile emphakathini, abantu abanezifo ezingamahlalakhona kanye nalabo abagulayo bayakhuthazwa ukuba baqhubeke nokugqoka isifony Kumele futhi siqhubeke nokugeza izandla noma sizihlanze ngesibulalimagciwane futhi siqinisekise ukuqhelelana ngendlela efanele phakathi kwethu nabanye abantu, futhi siqinisekise ukuthi endaweni okuhleli kuyona abantu kungena umoya ohlanzekile owanel","However, we must not be complacent as COVID-19 is still in our mids Although the country recently scrapped the compulsory wearing of masks in public, people with comorbidities and those who are ill are encouraged to continue wearing a mas We must also continue to wash or sanitise our hands, and observe social distancing and proper ventilatio",0.88009477
"[ 0.77162766  0.20226118 -0.0341246  ...  1.2275345   1.2641207
  1.6138624 ]",[0.03874352 0.00846695 0.00127666 ... 0.03385862 0.01064321 0.03112375],"Ukugonywa kusalokhu kuyiyona ndlela yokuzivikela ku-COVID-19 eqinisekisiwe ukuthi iyasebenza efakazelwa yisayensi futhi iKhabhinethi liyabakhuthaza bonke abantu abangakagonywa ukuba baphume ngokushesha bayogonywa, kanti ngokunjalo futhi abantu esebegonyiwe nabo kumele baphume bayothola umjovo oweseka futhi ulekele umgomo egazini mahhala esikhungweni sokugoma esiseduze nab 2.","Cabinet advised people who experience symptoms of fever, general flu-like signs, followed by a blister-like rash to report to their nearest healthcare facility for early detection and treatmen 3.",0.7775549
"[ 0.42216063  0.08169476 -0.24704826 ...  0.4586879   0.6375991
  0.24893427]","[ 0.04578173 -0.00038966 -0.00023567 ...  0.00426861  0.01863731
  0.04063919]",Isifo i-Monkeypox,Summit President Cyril Ramaphosa participated in the G7 Leaders,0.6018282
[0.36000943 0.12723744 0.24196321 ... 0.7066679  0.8211653  1.0759742 ],"[ 0.0092683   0.00812562 -0.00017455 ...  0.01664207  0.02166408
  0.0079617 ]",IKhabhinethi lithulelwe umbiko wakamuva mayelana nokusabalala kwesifo i-Monkeypox ezweni kulandela ukuqinisekiswa kamuva nje kwesigameko sesibili sokutheleleka komuntu kulel Labo bantu abathelelekile bagonqile emakhaya futhi kulandelwa umkhondo wabo bonke abanye abantu abake basondelana nabo ukuze kuhlonzwe futhi kutholwe labo okungenzeka ukuthi nabo bathelelekil,Monkeypox Cabinet was updated on the latest developments in the spread of Monkeypox disease in the country following the recent confirmation of a second case in the countr The affected persons are isolating at home and contact tracing is being conducted to detect others who may have been expose,0.87890774
[0.5355449  0.08622579 0.01360298 ... 1.0868846  0.35349423 1.348219  ],"[ 0.01209569 -0.00245554 -0.00036298 ...  0.01285206  0.00743364
  0.03886281]",UMnyango Wezempilo kanye NeSikhungo Sikazwelonke Sezifo Ezithathelwanayo basebenzisana neNhlangano Yezempilo Emhlabeni ukubheka nokuhlola ubungozi bokusabalala nokutheleleka kwabantu ngalesi sifo ezweni ngokuhambisana neMithethonqubo Yezempilo Yamazwe Ngamazw,The Department of Health and the National Institute for Communicable Diseases are collaborating with the World Health Organisation to assess the risk for local transmission in line with the International Health Regulation,0.8694038
[0.7648637  0.11658745 0.05489471 ... 0.94401073 1.1178236  1.2349775 ],[0.012549   0.00613261 0.00574966 ... 0.02279888 0.02923946 0.03154746],"Igciwane le-monkeypox alisabalali kalula futhi lidluliseka kuphela emuva kokusondelana kakhulu kwabantu njengokuqabulana, ukwangana noma ukuthintana namalunga omzimba onezilonda ze-monkeypo Abantu abangenazo izimpawu ze-monkeypox abalidluliseli igciwane kwabanye abant","The monkeypox virus is not easily spread and usually only occurs after close contact such as kissing, cuddling or touching parts of the body with monkeypox lesion People without monkeypox symptoms cannot spread the virus to other",0.91376287
"[ 1.1019483  -0.01067596  0.0690852  ...  0.80368495  0.5249378
  1.9710981 ]","[ 0.01236237  0.01008818 -0.00018838 ...  0.02568373  0.04209938
  0.03984594]","IKhabhinethi liluleke abantu abanezimpawu ezinjengemfiva, kanye nezimpawu ezijwayelekile zomkhuhlane ezilandelwa wukuqubuka okunamabhamuza ukuba baphuthume esikhungweni sezempilo esiseduzane ukuze baxilongwe futhi bathole ukwelashwa kusenesikhathi",Cabinet welcomed areas of progress on the determined targets for the period under revie Cabinet also noted areas that required interventions so as to address delays which were negatively impacted by the COVID-19 pandemi,0.71667325
