zu,en,src_text,trg_text,Cosine_Score
"[ 0.12172295 -0.33622175  0.258443   ... -0.05734028  0.22555247
  0.25355998]","[-0.00220688 -0.00060591 -0.00139455 ... -0.00054689  0.00171581
  0.00251652]",Ezisematheni1.,Appointments,0.75142336
"[ 1.3632065   0.05532245 -0.27518043 ...  0.37165782  0.8420906
 -0.20561926]",[0.01379197 0.01249446 0.00185982 ... 0.02042122 0.00907645 0.00536505],USuku Lomhlaba Lokulwa Nenkohlakalo,International Anti-Corruption Day,0.78545636
[1.0313966  0.352045   0.37642792 ... 1.0309943  0.7781117  1.9686856 ],[0.01911093 0.01217353 0.0166836  ... 0.01926311 0.00148725 0.06428862],"INingizimu Afrika ihlanganyela nomhlaba wonke ekubungazeni uSuku Lomhlaba Lokulwa Nenkohlakalo ngoLwesine, mhla ziyi-9 kuZibandlela 2021 ngaphansi kwesiqubulo esithi","South Africa joins the rest of the world in commemorating International Anti-Corruption Day on Thursday, 9 December 2021 under the theme",0.8378093
"[ 0.7217339   0.45133966 -0.16340995 ...  0.6038079   0.578279
  1.6489792 ]","[ 0.02324903  0.00629211 -0.00041321 ...  0.01395289  0.03257374
  0.04536991]","Ikusasa elingenankohlakalo liqala namuhla, liqala ngami .","Corruption-free future starts today, it starts with me .",0.8561896
"[ 0.9808243   0.10818343 -0.29499882 ...  0.46673915  0.68342835
  1.3511175 ]","[ 0.01556742  0.00815988 -0.0004112  ...  0.01625703  0.01077115
  0.01170389]",Isiqubulo seNhlangano Yezizwe Ezibumbene soSuku Lomhlaba Lokulwa Nenkohlakalo lowezi-2021 sithi:,The United Nations theme for the 2021 International Anti-Corruption Day is:,0.84469306
"[ 0.75278616  0.32303208 -0.02080436 ...  0.8655596   1.0356349
  0.15967004]","[ 3.1691894e-02  1.3685766e-02 -6.5856948e-05 ...  3.2929834e-02
  4.5356903e-02  6.1077597e-03]","Ilungelo lakho, indima yakho: Yithi cha enkohlakalweni .","Your right, your role: Say no to corruption .",0.89281225
[0.31687033 0.3611335  0.22696966 ... 1.0896281  0.18102655 1.2137042 ],[0.00814887 0.00964166 0.02016303 ... 0.01295062 0.00984652 0.04031968],"Inkohlakalo, noma ngabe inkulu noma incane, isalokhu ingenye yezinselele ezinkulu ezibhekene nezwe futhi ibuyisela emuva ukukhula komnotho nokuthuthuka kwenhlal","Corruption, whether large or small, remains one of the greatest challenges facing the country and holds back economic growth and social developmen",0.9199986
"[ 1.8401396   1.2703017  -0.07778431 ...  0.7939912   1.3383089
  2.5543625 ]",[0.04223502 0.02094268 0.00452868 ... 0.01830788 0.04308281 0.06275254],"IKhabhinethi isalokhu igqugquzelwa ukuthi uhlelo-kusebenza lobulungiswa lusaqhubeka nokuthatha izinyathelo ezingujuqu ukuthi labo abatholakala bebandakanyeka ezenzweni zenkohlakalo babekwa amacal IKhomishana Ephenya Ngezinsolo Zokuqhwagwa Kwamandla Ombuso, iNkohlakalo kanye Nokukhwabanisa kuMkhakha kaHulumeni, kubandakanya neZinhlaka Zombuso, ihlele ukwethula umbiko wokugcina kuMongameli u-Cyril Ramaphosa ngoMgqibelo, mhla lu-1 kuMasingana 2022.","Cabinet remains encouraged that the justice system continues to take decisive steps to bring those who were found to have been involved in acts of corruption to accoun The Commission of Inquiry into allegations of State Capture, Corruption and Fraud in the Public Sector, including Organs of State, is scheduled to submit its final report to President Cyril Ramaphosa on Saturday, 1 January 2022.",0.9264296
"[ 0.69119775  0.56192225 -0.15520687 ...  1.0497655   1.09684
  0.6346379 ]","[ 0.02594671  0.02199267 -0.00045828 ...  0.01625529  0.01964555
  0.00784261]","IKhabhinethi ilindele ukuthi ngaphezu kokuveza obala ababhebhezeli benkohlakalo, lo mbiko uzophinde usihlinzeke ngezethulo zokuqinisa uhlelo-kusebenza lwethu ukuze sizogwema inkohlakal","Cabinet anticipates that in addition to exposing the perpetrators of corruption, this report will also provide us with proposals to strengthen our systems to prevent corruptio",0.88798165
[0.5051443  0.2908199  0.43446517 ... 0.8431857  0.7534453  1.4057231 ],[0.02098427 0.02699377 0.00341205 ... 0.02352273 0.02476286 0.03937113],"Njengengxenye yokulwa kwethu okuqhubekayo nenkohlakalo, uPhiko Oluphenya Amacala Akhethekile (i-SIU) ivule amacala amaningi eNkantolo Ephakeme naseNkantolo Ekhethekile futhi lawa alandelayo asalokhu elindile kusuka mhla zingama-31 kuNdasa 2021: Amacala angama-56 eNkantolo Ephakeme ahlanganisa izinkontileka zenani eliyizigidigidi ezingama-R62;Amacala angama-64 eNkantolo Ekhethekile ahlanganisa izinkontileka zenani lezigidigidi eziyi- La manani ngamanani ezinkontileka ezanikezwa ngokungekho emthethweni nangokungafanele yizikhungo zombuso futhi ziyisihloko samacala aqulwa yi-SI Kunyaka-mali wezi-2021/22, i-SIU ibisimise izinzuzo zempesheni yabakade besebenza kuhulumeni, ama-akhawunti asebhange kanye nezimpahla zabantu kanye namabhizinisi zenani elingaphezu kwezigidigidi ezingama-R43.","As part of our ongoing fight against corruption, the Special Investigations Unit (SIU) instituted a number of cases in the High Court and Special Tribunal and the following are pending as at 31 March 2021: 56 Cases in the High Court which involve contracts in the amount of R62bn;64 Cases in the Special Tribunal which involve contracts in the amount of Rb The amounts or values are the contractual amounts which were irregularly and unlawfully awarded by the state institutions and which form the subject of the litigation by the SI In the financial year 2021/2022, the SIU has already frozen pension benefits of former civil servants, bank accounts and assets of individuals and business amounting to more than R43 billio he President has signed a total of 9 SIU Proclamations in the financial year under revie",0.8927083
"[ 0.8590386  -0.34330812 -0.11822384 ...  0.3181312   0.8573697
  1.5236781 ]","[ 0.0192191  -0.00050762 -0.00021428 ...  0.04014036  0.02529656
  0.02223725]",UMongameli usesayine iziMemezelo ze-SIU eziyisishiyagalolunye kulo nyaka-mali obuyekezway,Cabinet joined President Ramaphosa in applauding our scientists for having alerted the world about the Omicron variant that has been spreading around the worl Cabinet continues to support calls for the immediate lifting of unfair travel bans imposed on South Afric,0.59746015
"[ 0.59844756  0.3993743  -0.01308752 ...  1.2259953   0.84382266
  1.7184376 ]",[0.01736386 0.00718776 0.00116978 ... 0.04011137 0.01840849 0.0537489 ],"IKhabhinethi iphinde yagcizelela ukuthi impumelelo yokulwa kwethu nenkohlakalo ilele ekubandakanyweni kwabo bonke abantu eNingizimu Afrik Uma ubona okuthile, khuluma; bika ngenkohlakalo ngokushayela iNombolo Ephuthumayo Kazwelonke Yokulwa Nenkohlakalo ku-0800 701 701.","Cabinet reiterated that the success of our fight against corruption depends on the involvement of all people in South Afric If you see something, say something; report corruption by dialling the National Anti-Corruption Hotline on 0800 701 701.",0.9135238
"[ 0.8819474   0.28783974 -0.208863   ...  1.2713144   0.61265594
  0.99734706]","[ 0.03064716  0.0076475  -0.00016302 ...  0.02579881  0.02090851
  0.04023588]","IKhabhinethi iphinde yaqinisekisa ukuvikela izingede, yaphinde yashayela ihlombe isibindi sabasebenzi bakahulumeni abaneqiniso abaveza obala ukukhwabanisa nenkohlakalo, ngezinye izikhathi bebeka ebungozini izindlela zokuziphilisa nempilo yab 2.","Cabinet reaffirmed its commitment to protect whistle-blowers, and applauded the bravery of honest public servants who expose fraud and corruption, at times at the risk of their livelihoods and live 2.",0.911389
"[ 1.5209199  -0.02729866  0.56607014 ...  0.8184202   1.030956
  1.8723232 ]",[0.02395603 0.00089255 0.01339434 ... 0.01880584 0.0227515  0.02892037],Ukukhula ngesivinini kokusuleleka ngeSifo segciwane le-Corona (i-COVID-19),Rapid increase in Coronavirus Disease (COVID-19) infections,0.92034584
[0.81349415 0.0588928  0.47089905 ... 0.9283009  0.8737947  2.1468425 ],"[ 0.01503331 -0.00111332  0.0052828  ...  0.03343448  0.02557451
  0.04457991]","IKhabhinethi ikuphawulile ukukhula ngesivinini kokusuleleka nge-COVID-19 ezingxenyeni ezehlukene zeNingizimu Afrika futhi inxusa bonke abantu ezweni ukuthi bathathe isinyathelo esinqala ukulwa nesifo kanye nemixhantela yas Ukusuleleka nge-COVID-19 okuqoshwe emahoreni angama-24 edlule kume kwizi-19 842, lokho okusho ukuthi izinga lokwesuleleka selingama-2.","Cabinet noted the rapid increase in COVID-19 infections in various parts of South Africa and urged all people in the country to take stronger action to fight back against the disease and its variant Our COVID-19 infections recorded in the last 24 hours stands at 19 842, which translates into a 2 positivity rat We have also lost 36 people to COVID-19 related complications in the last 24 hour",0.8867303
"[ 2.2063355  -0.00315544 -0.0190716  ...  0.62721753  0.6442893
  1.4234722 ]","[ 0.02991305 -0.00183255  0.00527942 ...  0.01552232  0.03307165
  0.06516189]",Siphinde salahlekelwa imiphefumulo yabantu abangama-36 ngenxa yokugula okuhlobene ne-COVID-19 emahoreni angama-24 edlul,The health benefits of being vaccinated include a much lower risk of hospitalisation after being infected with COVID-19.,0.69086707
"[ 0.61851734  0.1416076  -0.00295542 ...  0.99663246  1.1699286
  1.2494718 ]",[0.01501153 0.03287299 0.00021085 ... 0.01694507 0.0082334  0.02740104],"Umgomo awusisizi kuphela nje ukulwa nobhubhane olushabalalisayo ngokunqanda ukugula okunzima, ukulaliswa esibhedlela noma ukufa imbala, kodwa uphinde unciphise ubungozi bempilo obungalethwa imixhantela yegciwane ezay","Vaccination does not only help us fight back against the deadly pandemic by preventing serious illness, hospitalisation or even death, but it also reduces the health risks posed by future variant",0.88711154
[0.9664453 0.4065974 4.1478148 ... 1.0889012 1.2088451 1.5502902],[0.01806493 0.01391474 0.11303149 ... 0.02050013 0.03978562 0.0393688 ],"Kumele siqhubeke nokulandela izindlela okungezona imithi zokuzivikela zokugqoka isifonyo esimboza umlomo nekhala; siqhelelane, kanye nokuhlanza izandla zethu ngensipho namanzi noma sisebenzise isibulali-magciwane esine-alcohol engama-70%.","We must continue adhering to the non-pharmaceutical prevention measures of wearing a mask that covers our mouth and nose; maintaining social distancing, and regularly washing our hands with soap and water or using a 70% alcohol-based hand sanitise",0.8966483
"[ 1.3018066   0.31515938 -0.03566273 ...  1.0353329   1.012753
  0.7424699 ]",[0.0162813  0.0059419  0.01525085 ... 0.0257332  0.03662342 0.02042247],Singaphinde futhi sinqande ukubhebhetheka kwegciwane ngokugwema imicimbi ebhebhethekisa kakhulu igciwane efana nemikhosi kanye namadil Ngokubambisana singalwa ne-COVID-19 ngokuthi siziphathe ngendlela futhi njalo senze lokho okulungele ukuvikela impilo yalabo esibathandayo kanye nesizwe seth,We can also prevent the spread of the virus by avoiding superspreader events such as festivals and partie Together we can fight back by being responsible and always acting in the best interests of protecting the health of our loved ones and our nation against COVID-19.,0.88959277
"[ 0.49201956  0.14856151 -0.16924167 ...  1.1829559   0.88997096
  0.6569512 ]","[ 0.02902386 -0.00070499  0.00952232 ...  0.01110164  0.05403117
  0.05655694]",IKhabhinethi ihlanganyele noMongameli uRamaphosa ekushayeleni ihlombe ososayensi bakithi ngokuxwayisa umhlaba ngomxhantela wegciwane i-Omicron obesewubhebhetheke emhlabeni jikelel IKhabhinethi iyaqhubeka nokweseka izicelo zokwehlisa umthetho ongenaqiniso wokuvimbela ukuvakasha obekwe phezu kweNingizimu Afrik,"CongratulationsCabinet extended its congratulations and well-wishes to: President Ramaphosa on being bestowed with a doctorate Honoris Causa from Cheikh Anta Diop University in Dakar, Senegal, which is recognised as one of Africa's and the world's pre-eminent universitie Twenty-nine years ago, former President Nelson Mandela was awarded the same doctorate at a time when our nation was not yet fre It is fitting that President Ramaphosa has been awarded this prestigious honour in the year that we commemorate the 25th anniversary of our Constitution being signed into lathe Blitzboks for triumphing twice in two weekends during the prestigious Dubai Sevens rugby tournamen",0.7610617
"[ 1.5681856   0.08650631  0.34311917 ... -0.16021235  0.7573929
 -0.04333975]","[ 0.03149539 -0.00532111  0.03563304 ...  0.00255352  0.00958807
  0.01275185]",I-Vooma Vaccination Week,Vooma Vaccination Week,0.8769654
"[ 0.6407734  -0.08568453  0.27652702 ...  0.79818755  0.8025749
  1.7345797 ]","[ 0.0277535  -0.00031033  0.0186255  ...  0.01383375  0.01687552
  0.04400392]","Sesikhiphe imigomo yenani eliphelele eliyizi-26 781 642 kuze kube manj Ngesikhathi sokwelulwa komkhankaso we-Vooma Vaccination Week kusuka mhla zi-3 kuya mhla zi-10 kuZibandlela 2021, izinkulungwane zabantu ziyagonywa ezikhungweni zokugoma ezehlukene kulo lonke izw IKhabhinethi isinxuse abantu abaneminyaka eyi-12 ubudala nangaphezulu ukuthi bagome ngaphandle kokuchitha isikhath","We have administered a total of 26, 781, 642 vaccine doses to dat During the extended Vooma Vaccination Week campaign from 3 to 10 December 2021, thousands of people are being vaccinated at various vaccination sites that are open throughout the countr Cabinet has urged people aged 12 and older to vaccinate without dela",0.90541923
