zu,en,src_text,trg_text,Cosine_Score
"[ 0.8718624  -0.22803004  0.08043496 ...  0.931871    1.1317558
  1.5810509 ]","[ 4.1733519e-03 -8.7168177e-05  2.1903452e-03 ...  1.4514814e-02
  7.9306643e-03  3.6296673e-02]",IKhabhinethi labamba umhlangano walo ngoLwesithathu mhla zingama-22 kuNcwaba 2018 e-Tuynhuys eKap Izindaba Ezisematheni1.,"Cabinet met on Wednesday, 22 August 2018 at Tuynhuys in Cape Tow Issues In The Environment1.",0.85190845
"[ 0.16962796 -0.04621482 -0.07614718 ...  1.0480659   0.99580103
  0.6203989 ]",[0.02452884 0.01834321 0.0012519  ... 0.02497957 0.026209   0.01485662],"Umnotho Izigigaba eziphathelene nomnotho ezenzeke kamuva nje kwelase-Turkey seziholele ekutheni ehle kakhulu amandla ezimali zamazwe asafufusa, kubandakanya neRandi laseNingizimu Afrik Sikhuphukile impela isivinini sokuhoxiswa kotshalomali kulawa mazwe futhi ikhuphukile nenzuzo yamabhondi, osekuholele ekutheni sehle isivinini sokukhula komnotho nokuvulwa kwamathuba omsebenz Izikweletu ezinkulu zase-Turkey ezenziwe ikakhulukazi ngemali yamazwe angaphandle kanye nokuncipha kwemali yamazwe angaphandle egcinwe yibhangengodla lase-Turkey kufake lelo zwe obishini olukhulu lokuhoxiswa kwezamba ezinkulu zotshalomali oluvela emazweni angaphandle, osekudale umonakalo omkhulu kwelase-Turkey, futhi lokho kwenzeke ngesikhathi lapho izinqubomgomo zezimali zamazwe asethuthukile beseziqalile ukubuyela esimweni esijwayelekil IKhabhinethi likuphawulile ukuthi iNingizimu Afrika inezinsika zomnotho ezinohlonze ezihlukahlukene, kubandakanya nebhangengodla elizimele, nenqubo yokuqinisekisa ukuthi amandla emali ahlala esezingeni elamukelekile, okuholela ekutheni ukwehla kwamandla emali kuhlale kungaphansi komkhawulo obekiwe, namazinga aphansi esikweletu esenziwe ngemali yamazwe angaphandle kanye nohlelo olucacile lokunciphisa izinga lokushoda kwemali engenayo emgodlagodleni kahulumeni uma kuqhathaniswa nemali ephumay IKhabhinethi lizibophezele ekutheni lizozigcina lezi zinsika zomnotho ezinohlonz Futhi kusenjalo, uhulumeni uzoqhubeka nokuqalisa izinguquko ezizokhulisa umnotho futhi ezizokwenza ukuthi kukhule ukwethenjwa kwezinqumo eziphathelene nezinqubomgomo zezw Uhulumeni uzoqhubeka nokusebenzisana namabhizinisi, abasebenzi kanye nezinhlangano zomphakathi wonkana ngenhloso yokubuyisa ukwethenjwa komnotho wezwe futhi kususwe nezithiyo ezikhona ngaphakathi kuhulumeni ezivimbela ukukhula komnoth Uma sisebenza ngokubambisana sizokwazi ukuguqula izinhlelo zethu zibe yizinyathelo eziphathekayo zokuqhubekisela phambili umnotho waseNingizimu Afrika Intela yentengo (i-VAT) IKhabhinethi liyawamukela umbiko weThimba Longoti Eliqokwe nguNgqongqoshe elibuyekeze uhlu lwezimpahla okumele zingafakwa i-VAT, futhi leli thimba selincome ukuthi kulolu hlu kufakwe nesinkwa esimhlophe, ufulawa wesinkwa, ufulawa wamakhekhe, imikhiqizo esetshenziswa ngabesifazane uma besesikhathini kanye nomfaniswano wesikolIKhabhinethi liyabakhuthaza abantu baseNingizimu Afrika ukuthi bazwakalise imibono yabo mayelana nalo mbiko, futhi bavumelekile ukuthumela imibono yawo kuze kube ngumhla zingama-31 kuNcwaba 2018.","Economy The recent economic developments in Turkey have led to a large depreciation of emerging market currencies, including the South African Ran Capital outflows from these markets have accelerated and bond yields have risen, slowing down economic growth and job creatio Turkey s large foreign currency denominated liabilities and relatively low levels of foreign currency reserves predisposed the country to large and damaging capital outflows, as monetary policy started to normalise in advanced economie Cabinet notes that South Africa has a number of strengths, including an independent central bank, an inflation-targeting regime with inflation consistently within the target range, low levels of foreign-currency debt and a clear fiscal consolidation pla Cabinet is committed to maintaining these strength At the same time, government will continue to implement reforms to increase the growth potential of the economy and improve the credibility of our policy decision Government will continue to collaborate with business, labour and civil society to restore confidence in the economy and address the structural constraints to economic growt Working together we can translate our plans into concrete actions to move the South African economy forward Value-Added Tax (VAT) Cabinet welcomes the report by the Ministerial Panel of Experts which reviewed the list of zero-rated VAT items and recommended the inclusion of white bread, bread flour, cake flour, sanitary products and school uniformCabinet encourages South Africans to voice their opinions on the report, which is open for public comment until 31 August 2018.",0.8733814
"[ 0.57454544  0.06711268 -0.21288326 ...  0.67723423  0.5251948
  0.51909465]","[ 3.0058257e-02  1.7011479e-03 -8.6201662e-06 ...  3.8032681e-02
  2.4603497e-02  2.5647497e-02]","Emva kwalokho-ke, uNgqongqoshe Wezezimali, uMnu Nhlanhla Nene, uzothatha isinqumo esiphusile mayelana nokuthi yiziphi iziphakamiso ezizosetshenzisw Iziphakamiso ezibhalwe phansi zingathunyelwa kuleli kheli: vatsubmissions@treasurgoza INyanga Yabesifazane IKhabhinethi linxusa zonke izakhamuzi zakuleli ukuthi ziqhubeke nomkhankaso wokuqinisekisa ukuphepha nokufukulwa kwabesifazane ezweni leth Siyishayela ihlombe yonke imikhakha yomphakathi ngokusungula nokugqugquzela izinhlelo okuhloswe ngazo ukulwisana nodlame olubhekiswe kwabesifazane (i-GBV).","In order to stabilise and decisively address the challenges faced by the NSFAS in the disbursement of funds to deserving students, Cabinet supported the appointment of the Administrator, Dr Randall CarolisseThe appointment of the Dr Carolissen effectively dissolves the current NSFAS Boar The Administrator together with the management will work towards dealing decisively with backlogs and other challenges facing the entity so as to ensure student funding is administered optimally for 2019, and that all outstanding issues for 2017 and 2018 are resolved RetrenchmentsCabinet is concerned by recent announcements over possible retrenchments and job losses in some industries, including mining and medi",0.7881533
[0.84661543 0.15192367 0.05651437 ... 0.8956589  0.9164543  0.6846753 ],"[ 9.8785749e-03 -7.4349024e-04 -1.9548634e-05 ...  1.4621980e-02
  4.0311314e-02  2.2742335e-02]","Njengoba seyizophela nje inyanga yabesifazane, iKhabhinethi liyaqhubeka nokuhlonipha abesifazane bakuleli, ngomoya ofanayo esihlonipha ngawo abesifazane bowe-1956 abangenela imashi beqonde e-Union Buildings ePitoli bebonisa ukungawugqizi qakala umbuso wengcindezelo onesihluku, owabe uhlose ukusebenzisa imithetho yamapasi ecwasayo ukudicilela phansi isithunzi sab Kusukela ekuqaleni kombuso wethu owakhelwe phezu kwentando yeningi labantu ngowe-1994, sekwenziwe amagxathu amakhulukazi impela ngenhloso yokuqinisekisa ukuthi abesifazane bathokozela amalungelo afana ncamashi nalawo athokozelwa ngabantu besilisa bakuleli, kwezemfundo, ukuqashwa, ubunikazi bomhlaba, amafa kanye nobulungisw Ngenhloso yokugqugquzela umnotho obandakanyayo, sisebenza ngokuzikhandla ukuqinisekisa ukuthi abesifazane babamba iqhaza ngokuphelele emnothweni futhi siqinisekise nokuthi siqhuba umnotho obandakanyay Njengengxenye yokugubha iNyanga Yabesifazane, uMnyango Wezolimo, Ezamahlathi kanye Nezokudoba","As Women's Month draws to a close, Cabinet continues to honour women in the same spirit that we honour the women of 1956 who marched to the Union Buildings in Pretoria in defiance of a brutal regime that sought to use discriminatory pass laws to undermine their dignit Since the start of our democracy in 1994, great strides have been made to ensure that women enjoy the same rights as their male counterparts in education, employment, property, inheritance and justic In driving an inclusive economy, we are working hard to ensure the full participation of women in the economy and driving an inclusive econom As part of celebrating Women s Month, the Department of Agriculture, Forestry and Fisheries",0.90561616
"[ 0.645386   -0.2039149  -0.08041569 ...  1.2138431   1.2337172
  1.1812425 ]","[ 0.02202296 -0.00208013  0.00267672 ...  0.02301076  0.03836849
  0.03635737]","ngokubambisana noMnyango Wezokuthuthukiswa Kwezindawo Zasemakhaya Nezinguquko Kwezomhlaba, kanye nenkampani yakwa-Total South Africa","in partnership with the Department of Rural Development and Land Reform, and Total South Africa",0.87604356
"[ 0.5237276   0.63945144 -0.14664312 ...  1.1149166   1.1424042
  0.9189182 ]","[ 0.01478284  0.02672775 -0.00011289 ...  0.04512218  0.03226238
  0.0375975 ]","uzobamba umcimbi wawo obanjwa minyaka yonke wezindondo, i-19th Annual Female Entrepreneur Awards, ngoLwesine, mhla zingama-23 kuNcwaba 2018 eMonti eMpumalanga Kap Uhulumeni, ebambisene nezinye izikhungo asebenzisana nazo, uzobamba iNgqungquthela Kazwelonke Yezobulili okuhloswe ngayo ukuthi kufinyelelwe esivumelwaneni futhi kukhulunywe ngazwi linye mayelana nokuthi kuzolwiswana kanjani nesihlava se-GB UNgqongqoshe Wezamaphoyisa, uMnu Bheki Cele, usewabophezele kabusha amalungu oMbutho Wamaphoyisa aseNingizimu Afrika (i-SAPS) ekutheni azowabeka eqhulwini amacala abandakanya ukuxhashazwa kwabesifazane nezingan Uma owesifazane noma ingane ibika isenzo sobugebengu noma sokuxhashazwa, kumele lokho kulandelelwe ngokushesha okukhulu futhi kuqhutshekwe nalelo cala lize liyofinyelela esiphelweni Ukudliwa komhlaba IKhabhinethi lidlulisa amazwi okubonga kubo bonke abantu ababamba iqhaza ezigcawini zokulalelwa kwezimvo zomphakathi ebeziqhutshwa yiphalamende eziphathelene nokuthi sikhona yini isidingo sokubuyekezwa kweSigaba 25 soMthethosisekelo WeRiphabhulikhi yaseNingizimu Afrika we-1996 ukuze kuvumeleke ukudliwa komhlaba ngaphandle kwesinxephezel IKomidi lePhalamende Lokubuyekezwa KoMthethosisekelo seliziphothulile izigcawu zokulalelwa komphakathi ebezibanjwe kuzo zonke izifundazw Iziphakamiso nezethulo ezenziwe kulezi zigcawu zokulalelwa komphakathi, kanjalo neziphakamiso nemibono ebhalwe phansi, manje sekuzocutshungulwa yiPhalamendZibalulekile impela izingxoxo mayelana nodaba lobunikazi bomhlaba futhi ukusebenzisana kungaqinisekisa ukuthi izinguquko kwezomhlaba zingalekelela futhi nasekukhuliseni umnotho wethu, ikakhulukazi emkhakheni wezolimo futhi ngalokho kulungiswe nokungalingani okukhona ezweni lethu maqondana nobunikazi bomhlabUMongameli Cyril Ramaphosa useqoke iKomidi loNgqongqoshe Beminyango Ehlukahlukene, futhi usihlalo walo yiPhini LikaMongameli, u-David Mabuza, okuyikomidi elijutshwe ukuthi lihlanganise futhi liqalise izinyathelo zokusheshisa ukwabiwa kabusha komhlaba, ukwelulwa kwamalungelo eziqashi zomhlaba, ukuhlinzeka ngosizo lwezolimo, kanye nokulungisa ukungalingani okukhona mayelana nokuhlaliswa kwabantu, ngaphansi kohlelo olubanzi lokwabiwa komhlaba kanye nentuthuko yezolimUhlelo Lokwakhiwa Kwengqalasizinda Yokuthuthwa Kwendle Esezingeni Elifanelekile Ezikoleni5.","The White Paper aims for a dynamic, vibrant and a transformed South African arts, culture and heritage sector that will contribute towards nation-building, social cohesion and socio-economic inclusio Cabinet approved the National Policy Framework on Underwater Cultural Heritage, which synergizes the United Nations Educational, Scientific and Cultural Organisation Convention, the National Heritage Resources Act, 1999 (Act 25 of 1999) and other relevant national legislatioThe policy is underpinned by the principle that cultural heritage belongs to all people of South Afric It identifies a range of stakeholders and actions to promote underwater cultural heritage, and to create awareness of its significance and capacity buildin Cabinet approved the 2018 and 2019 Annual Stamp Programme from the South African Post Offic The stamps reflect South Africa s diverse culture, national identity, history, rich heritage, heroes and heroines, the environment as well as socio-economic developmen The stamps further serve as small ambassadors for South Africa as they travel across the world through the postal networ Cabinet approved the designs of the commemorative collectors",0.8721248
"[ 0.69328016 -0.07304344 -0.07682268 ...  0.5325337   0.36848843
  0.30074918]","[ 0.01007771 -0.0013982   0.01437962 ...  0.00497362  0.00500955
  0.0205113 ]",Uhlelo Lokwakhiwa Kwengqalasizinda Yokuthuthwa Kwendle Esezingeni Elifanelekile Ezikoleni,towards reducing the emission of greenhouse gas (GHG) in the environmen,0.6792196
"[ 0.19827825  0.14534497 -0.21238105 ...  0.89277196  0.73985153
  0.29230282]",[0.02522711 0.00141816 0.00512346 ... 0.0183411  0.01966663 0.0027954 ],"(i-SAFE) IKhabhinethi liyakwamukela ukwethula kukaMongameli Ramaphosa uhlelo lwe-SAFE, njengengxenye yemizamo kahulumeni yokuxazulula izinselele zokuthuthwa kwendle ezibhekene nezinye zezikole zakuleli ezihlwempu kakhul Uhlelo lwe-SAFE luholwa nguMnyango Wezemfundo Eyisisekelo, ngokubambisana nesikhungo sobambiswano kwezemfundo i-National Education Collaboration Trust kanye ne-Nelson Mandela Foundatio IKhabhinethi linxusa yonke imikhakha yomphakathi, kubandakanya namabhizinisi amakhulu kanye nezinhlangano ezingekho ngaphansi kukahulumeni, ukuthi ilusekele lolu hlelo okuhloswe ngalo ukunciphisa ukusalela emuva komsebenzi wokufakwa kwengqalasizinda ezikoleni ezihlwempu Uhlelo Lukazwelonke Lokuxhaswa Kwabafundi Ngezimali Zokufunda (i-NSFAS)IKhabhinethi lithulelwe umbiko nguNgqongqoshe Wezemfundo Ephakeme Nokuqeqesha, uNkz Naledi Pandor, mayelana nezinselele ezibhekene ne-NSFA Ngenhloso yokuletha uzinzo kanye nokuxazulula ngokuphelele izinkinga ezibhekene ne-NSFAS nokwabiwa kwezimali kubafundi abafanelekile, iKhabhinethi liyakusekela ukuqokwa koMlawuli, uDkt Randall CarolisseUkuqokwa kukaDkt Carolissen sekulihlakaze ngokuphelele iBhodi le-NSFAS elikhona njengamanj Umlawuli kanye nabaphathi be-NSFAS bazokwenza konke okusemandleni abo ukuxazulula inkinga yokusalela emuva kohlelo lokwabiwa kwezimali kanye nezinye izinselele ezibhekene nalesi sikhungo ukuze kuqinisekiswe ukuthi luphathwa ngobunyoninco uhlelo lokuxhaswa kwabafundi ngezimali zokufunda lowezi-2019, futhi kuxazululwe nazo zonke izindaba ezisilele emuva, ezingakalungiswa, eziphathelene nowezi-2017 kanye nowezi-201 Ukudilizwa kwabasebenzi emsebenziniIKhabhinethi likhathazekile ngesimemezelo sakamuva mayelana namahlebezi okudilizwa kwabasebenzi nokulahleka kwemisebenzi ezimbonini ezithile, kubandakanya imboni yezimayini kanye neyabacosheli bezindab Sithanda ukugcizelela esicelweni sethu esiqondiswe kwabamabhizinisi sokuthi ukudilizwa kwabasebenzi kumele kube yinto yokugcina, ezokwenziwa kuphela uma sekuzanywe wonke amakhambi akhona, futhi sekuzanywe zonke ezinye izindlela zesimanje manje ezikhona ukusindisa nokugcina amathuba omsebenz Uhulumeni uyaqhubeka nokubambisana namabhizinisi kanye nabasebenzi futhi usalokhu eqinisekile ukuthi uma sisebenza ngokubambisana singawukhulisa umnotho wezwe futhi sakhe namathuba omsebenzi amasha EzokusakazaIKhabhinethi liyazithokozela impela izindaba ezithi iNhlangano Yezokusakaza yaseNingizimu Afrika (i-SABC), izosakaza imidlalo ye-English Premiership Leagu Nakuba lokhu kuyithuba elihle lokuba i-SABC ingenise imali, uhulumeni uyethemba ukuthi ukusakazwa kwale midlalo ngeke kuholele ekutheni le nhlangano iyeke ukusakaza imidlalo yakuleli futhi ngeke lokhu kusenze sibe sibi kakhulu kunakuqala isimo sezimali sale nhlangano engumsakazeli womphakathi, njengoba njengamanje ibhekene nesimo esingesihle neze sokushodelwa yizimali ezingenayIKhabhinethi lisiphawulile iSimemo Sokufakwa Kwezicelo zamalayisensi eziteshi zikamabonakude ezikhokhelwayo esikhishwe siSikhungo Esizimele Esibhekelele Ezokuxhumana eNingizimu Afrika (i-Icasa).Nakuba umkhakha wokukhishwa kwamalayisensi okusakaza kuwumkhakha oqondene ne-Icasa kuphela, ngokuhambisana neSigaba 192 soMthethosisekelo, inqubo yokukhishwa kwamalayisensi akumele neze yenziwe ngendlela ezophazamisa umkhakha womsakazo ongakhokhelwa njengoba njengamanje sisesikhathini soguquko oluqhubekayo lofudukela ekusakazeni ngedijithali sisuka ekusakazeni nge-analogi futhi lokhu akumele kukhuthaze ukuziphatha ngendlela engenakho ukuncitisana okusobal Kumele lokhu kuqinisekise ukuthi izinkampani ezintsha ezihlinzekwe ngamalayisensi ziyakwazi ukuncintisana ngobuqotho nobulungiswa futhi ngendlela esobal IziNqumo ZeKhabhinethi1.","Cabinet thanks South Africans who participated in the parliamentary public hearings into the possible review of Section 25 of the Constitution of the Republic of South Africa of 1996 to allow for the expropriation of land without compensatio Parliament s Constitutional Review Committee has concluded hearings in all Province The deliberations on these hearings as well as written inputs will now be considered by ParliamenDiscussions on the issue of land ownership in South Africa is vital and working together we can ensure that land reforms can further assist in growing our economy particularly in the agricultural sector and address the land ownership inequalities in our countrPresident Cyril Ramaphosa has appointed an Inter-Ministerial Committee chaired by Deputy President David Mabuza to coordinate and implement measures to accelerate the redistribution of land, the extension of security of tenure, the provision of agricultural support and the redress of spatial inequality, within a broad and comprehensive land redistribution and agricultural development programme Sanitation Appropriate for Education (SAFE) Initiative Cabinet welcomes the launch by President Ramaphosa of the SAFE Initiative, as part of government s response to the sanitation challenges facing some of the country s poorest school The SAFE Initiative is led by the Department of Basic Education, in partnership with the National Education Collaboration Trust and the Nelson Mandela Foundatio Cabinet calls on all sectors of society, including big business and non-governmental organisations, to support the initiative that is aimed at alleviating infrastructure backlogs for schools in poor communities National Student Financial Aid Scheme (NSFAS)Cabinet was briefed by the Minister of Higher Education and Training, Ms Naledi Pandor, on the challenges facing the NSFA",0.85122895
"[ 0.20221733  0.01633115 -0.04511044 ...  1.5995829   0.89378124
  0.4141729 ]","[-0.0002036   0.01753965  0.00976009 ...  0.02611492  0.02071546
  0.02491394]","IKhabhinethi livumile ukuthi iSivumelwano esisungula iSifunda Sokuhwebelana Mahhala kwelase-Afrika (i-AfCFTA) sithunyelwe ePhalamende ukuze sigunyazwe ngokusemthethwen Lesi sivumelwano sizoholela ekutheni leli lizwe likwazi ukungena ezimakethe ezintsha futhi ezinohlonze kwizwekazi lase-Afrika lonkana, ikakhulu izimakethe ezitsha zaseNtshonalanga Afrika naseNyakatho Afrik Lokhu kuzohlinzeka futhi ngamathuba okuthunyelwa kwemikhiqizo yaseNingizimu Afrika kwamanye amazwe kuleli zwekaz Futhi lokhu kuhambisana nendlela edidiyelwe yokuthuthukisa izwekaz Lesi sivumelwano sizogqugquzela ukuthuthukiswa kwezimboni, utshalomali nokuvulwa kwamathuba omsebenzi kuleli zwekazi Ucwaningo oluphathelene nokuhlinzekwa kwamalayisensi omthamo wamagagasi okusakaza ngomoyaIKhabhinethi liwamukelile umphumela wocwaningo olugunyaziwe olwenziwe wuMkhandlu Wocwaningo Lwezesayensi Nolwezimboni (i-CSIR), obeluhlose ukuthola ulwazi mayelana nomthamo wamagagasi okusakaza ngomoya okumele unikwezwe iziteshi zomsakazo ezivulelekile kanye nokuhlinzekwa kwamalayisensi embonin Ucwaningo luqinisekisile ukuthi amalayisensi omthamo wamagagasi okusakaza ngomoya angahlinzekwa izinkampani Zobuxhaka-xhaka Bezokuxhumana Obuhamba Ngamagagasi Omoya Obuvulele Kumuntu Wonke (i-WOAN) kanye nemboni yezokusakazPhakathi kokunye, lokhu kuzofezekisa izibopho ezibekwe ngokwenqubomgomo kazwelonke, mayelana nezindleko zokuxhumana; kususe izithiyo ezivimbela izinkampani ezincane nezimaphakathi, futhi kusimamise nemiklamo ekhona njengamanje okutshalwe kuyona izimal UNgqongqoshe Wezengqalasizinda Yezokuxhumana Nezinsizakalo Zeposi, uDkt Siyabonga Cwele, uzobamba isithangamu sabezindaba esiphelele lapho ezochaza khona kabanzi mayelana nalo mbiko Inqubekelaphambili eseyenziwe esifundazweni saseNyakatho NtshonalangaIKhabhinethi lithole umbiko wesine wenqubekelaphambili eseyenziwe mayelana nokungenelela kukahulumeni omkhulu esifundazweni saseNyakatho Ntshonalanga ngaphansi kweSigaba 100(1).","This agreement will result in access to new and dynamic markets in the rest of Africa, in particular new markets in West Africa and North Afric It will also provide export opportunities for South African product This will also be in line with the integrated development approach in the continen It will stimulate industrial development, investment and the creation of jobs in the continent Study on spectrum licensingCabinet approved the outcome of the commissioned study by the Council for Scientific and Industrial Research, which sought to determine the amount of spectrum for open access and licensing to the industr",0.8432516
"[ 0.27322137  0.11013199 -0.02484346 ...  1.4083863   0.86423594
  0.924833  ]","[ 0.01366863 -0.00039193  0.00013258 ...  0.02631407  0.02758254
  0.01938152]","IKhabhinethi ligculisekile ngalokho osekwenziwe kuleli zinga lokuqaliswa kwezinhlelo zokungenelela ezithile, futhi sekufinyelelwe emaqophelweni athile asemqoka kakhulu mayelana nokusebenza ngokuphelele kwalo mklamo esifundazwen Sekusayinwe iSivumelwano Sokubambisana (i-MoU) phakathi kukahulumeni kazwelonke nowesifundazwe ngaphansi kwesandla seThimba LoNgqongqoshe Beminyango Ehlukahlukene Elijutshwe Ukulungisa Isimo (i-IMTT) esifundazweni saseNyakatho Ntshonalanga; Sekuqokwe abalawuli abahlanu abazolawula iminyango efakwe ngaphansi kweSigaba 100(1)b, futhi sebebekwe ngokusemthethweni njengezikhulu eziphendulayo;Sezisayiniwe izinqubo ezisemthethweni neziqondiso ezizolandelwa ngoNgqongqoshe bakazwelonke kanye noNgqongqoshe beSifundazwe abathintekile, ngokuhambisana neSigaba 100(1)(b); futhiSekuqokwe nomlawuli oyinhloko ozophatha uhlelo lokungenelela esifundazweni saseNyakatho NtshonalangIKhabhinethi liphinde lazwakalisa amazwi okubonga ngokungenelela okusheshayo koMbutho Kazwelonke Wezokuvikela WaseNingizimu Afrika (i-SANDF) kanye noPhiko Olweseka Ingqalasizinda Kamasipala (i-MISA) ngenkathi kunenkinga enkulu yokuchitheka kwendle kuMasipala Wendawo wase-Ditsobotla eNyakatho Ntshonalang Seyikhucululiwe indle ebichithekile, okuyinto ebisibeke impilo yomphakathi engozini enkul IKhabhinethi liwuncomile impela umsebenzi omuhle osuwenziwe ngabaLawuli kuze kube manje ngaphansi kobuholi be-IMTT, nosihlalo wayo uNgqongqoshe uNkosazana Dlamini-Zuma UHlelo Lwemithombo Edidiyelwe (i-IRP)IKhabhinethi likugunyazile ukushicilelwa kwe-IRP equkethe imininingwane yakamuva ukuze umphakathi uphawule ngayUHlelo Lokuthuthukiswa Kwezwe (i-NDP) luhlonza isidingo sokuthi iNingizimu Afrika itshale imali kwizinhlobo ezahlukahlukene zengqalasizinda yezomnotho eyenzelwe ukusekela izinjongo zezwe nezenhlalo yomphakathi zesikhathi esimaphakathi kanye nezesikhathi esid Ingqalasizinda yamandla kagesi iyingxenye esemqoka kakhulu esekela imisebenzi yezomnotho kanye nokukhula komnotho ezweni lonkana; kufanele iqine futhi isabalale ngokwanele ukuze ikwazi ukuhlangabezana nezidingo zezimboni, zohwebo kanye nezamakhaya abant",Five administrators for the departments placed under Section 100(1)b have been appointed and formally installed as accounting officers;The protocols and directives between the respective National Ministers and provincial MECs have been signed in line with Section 100(1)(b); andAn overall coordinator for the management of the North West intervention has been appointeCabinet further expressed appreciation to the immediate intervention by the South African National Defense Force (SANDF) and the Municipal Infrastructure Support Agent to the sewage crisis in the Ditsobotla Local Municipality in North Wes,0.84297657
