zu,en,src_text,trg_text,Cosine_Score
"[ 0.48181853 -0.13245678 -0.04942271 ...  0.10733213  0.27789938
  0.4361804 ]","[ 2.0932467e-03 -2.0482062e-04  4.8137150e-05 ...  1.0729725e-03
  1.5222376e-03  7.8740409e-03]",IZINDABA EZISEMATHENI1.,MESSAGES1.,0.80678093
"[ 1.6631863  -0.01209436  0.01077805 ...  0.913203    1.0155767
  1.9455831 ]","[ 0.03419523 -0.00022764  0.00482805 ...  0.00854204  0.02645731
  0.00622743]",Ukukhishwa komgomo weSifo seGciwane le-Corona (i-COVID-19),Coronavirus Disease (COVID-19) vaccine roll-out,0.84344697
[0.54964143 0.20009471 0.922298   ... 1.0608078  0.6732211  1.0075488 ],"[ 1.7481713e-02 -4.9061815e-05  3.1262439e-02 ...  3.0582219e-02
  2.2339400e-02  3.9098211e-02]","Uhlelo lokugoma lukazwelonke seluhamba ngesivinini esikhulu futhi umkhakha wezempilo (okahulumeni nozimele) ugoma okungenani abantu abayisigidi esisodwa ngezinsuku ezintath Kuze kube manje, bangaphezu kwezigidi eziyisishiyagalombili abantu baseNingizimu Afrika asebegonyiw Uma kubhekwa isivinini oluqhubeka ngaso njengamanje uhlelo lokugoma, akusensuku zatshwala uMongameli amemezele usuku olubuyekeziwe okuhloswe ukufinyelela ngalo esigabeni lapho izobe seyigonyiwe futhi seyivikelekile ingxenye enkulu yabantu bakuleli, futhi okuyokwenza ukuthi igciwane lingabe lisakwazi ukusabalala ngamandla emphakathin","South Africa s national vaccination programme has fully gathered pace and the health sector (public and private) vaccinates a minimum of 1 million people in 3 day To date, over 8 million South Africans have been vaccinate At the current pace, the President should soon announce a revised target date for the country to reach population immunit",0.88924867
"[ 0.9227704  -0.02365571 -0.00484576 ...  0.9282789   1.540331
  1.6623262 ]","[ 0.02432381 -0.00104383  0.00343806 ...  0.02974566  0.04023897
  0.04483544]","IKhabhinethi liyaqhubeka nokunxusa abantu baseNingizimu Afrika ukuthi baphume bayogonywa, njengoba lokhu kusalokhu kuyisona isikhali esinamandla futhi esisebenza kahle kakhulu empini yokulwisana ne-COVID-19.","Cabinet continues to call on South Africans to vaccinate, as it remains our most effective weapon in the fight against COVID-19.",0.90852076
[0.65008724 0.18214776 0.02881885 ... 0.7199512  1.0572159  1.6019427 ],"[ 0.01161786 -0.00037879  0.00107712 ...  0.00728102  0.03444939
  0.01622268]","Manje abantu sebengahamba bayogonywa kunoma yisiphi isikhungo sokugoma ngisho bengasibekisanga isikhathi nosuku abazofika ngalo, futhi okumele bakwenze nje wukuzifikela mathupha ezikhungweni zokugoma bephethe omazisi babo ukuze babhaliswe bese begonywa emva kwalokh","People can now go to any vaccination site with their identity documents, even without an appointment, to be registered and vaccinate",0.82796466
"[ 0.35808155 -0.17590757  0.19224632 ...  1.0762414   0.53746086
  1.6894307 ]","[ 0.01793019 -0.0016526   0.00913427 ...  0.0290107   0.03231989
  0.02289948]","IKhabhinethi likwamukele ngezandla ezimhlophe ukufika kwemigomo yakwa-Pfizer engu-wezigidi kuleli viki, enikelwe yizwe laseMelika kuleli, okuyinto ezoqinisekisa ukuthi kuleli lizwe kunemigomo eyanele ukuze kuqiniswe futhi kusheshiswe uhlelo lwethu lokukhishwa kwemigom","Cabinet welcomed the delivery of million Pfizer vaccines this week donated by the United States of America, which will ensure an adequate supply of vaccines to intensify our vaccination roll-out programm",0.8510748
"[-0.0978406  -0.3262869   0.3211363  ...  0.43916488  0.5209602
  1.4037299 ]","[ 0.02083887 -0.00464037  0.00086471 ...  0.00644046  0.03684811
  0.00982785]","Kusukela mhla lu-1 kuMandulo 2021, abantu abaneminyaka eyi-18 kuya kwengama-34 bazobe sebefanelekile ukuthola umgom","1st September 2021, people between the ages of 18 and 34 will be eligible for vaccinatio",0.8638755
"[ 0.30449852 -0.16587701  0.3067296  ...  0.89378464  1.1152484
  1.5071361 ]",[0.01294294 0.00144938 0.02618747 ... 0.00998659 0.04233435 0.01262518],"IKhabhinethi likuphawulile ukwehla okukhulu kwezigameko ezintsha zokutheleleka kwabantu eNingizimu Afrika emva kokuba izwe selidlulile ngokusemthethweni esiqongweni sehlandla lesithath Kodwa-ke, izifundazwe ezine","Cabinet noted the significant decline in new infection cases in South Africa after the country officially surpassed the peak of the third wav However, four provinces",0.8822688
"[ 1.0838311  -0.31384403 -0.09900577 ...  0.6324444   1.7919801
  1.0267165 ]","[ 1.6749702e-02 -1.2886701e-03 -2.0422522e-06 ...  5.5128043e-03
  3.9261673e-02  3.1477712e-02]","okuyiNtshonalanga Kapa (nakuba isanda ukumemezela ukuthi yona seyifikile esiqongweni), iNyakatho Kapa, iNyakatho Ntshonalanga kanye neFreyistata","Western Cape (although just announced a peak), Northern Cape, North West and Free State",0.91453844
[0.18240292 0.19733612 0.09882504 ... 0.30958608 0.14135791 0.2437018 ],"[-0.00056213  0.00624425  0.04430145 ...  0.00477255  0.00424232
  0.01031769]",zilokhu zibonisa ukudlondlobala kwamazinga ezigameko ezintsha zokutheleleka kwabant,have been recording increases in daily new infection rate,0.74860907
"[ 0.9359197   0.1455845  -0.05190919 ...  1.2122597   0.83692634
  1.0783099 ]",[0.01226763 0.00216801 0.00512916 ... 0.00733007 0.00973015 0.01219052],"IKhabhinethi ligcizelelile kwikhwelo lalo elibhekiswe kubo bonke abantu eNingizimu Afrika ukuba baqhubeke nokuthobela imigomo ebekiwe yokunqanda nokuvimbela igciwane, okungukugqoka isifonyo, ukugeza izandla, ukuqhela ngamamitha angu-kwabanye abantu kanye nokugwema imibuthano lapho kuqoqene khona izindimbane zabant 2.","Cabinet reiterated its call to all people in South Africa to continue adhering to the prevention protocols of Masking-Up, Washing -Up, Maintaining meter social distance and avoiding large gatherings",0.8508309
"[ 0.5865952  -0.57956463 -0.5814118  ... -0.25991645  0.20457478
 -0.67930734]","[ 1.1663848e-02 -1.4170658e-05 -9.6822786e-04 ... -3.1928006e-03
  3.2078412e-03 -2.6034983e-04]",Ukuvulwa kwezikole,Opening of schools,0.9113443
"[ 0.85794276  0.15085582 -0.04768526 ...  0.94156325  1.0592926
  1.4849154 ]","[ 0.0222089  -0.00048972  0.00331611 ...  0.0315867   0.02476301
  0.06037904]","IKhabhinethi likuthokozele ukuvulwa kwezikole ngaphandle kwezihibe, ikakhulukazi ukubuyela ezikoleni kwabo bonke abafundi bamabanga aphansi njengoba bona sebezofunda nsuku zonk IKhabhinethi linxuse zonke izikole ukuthi ziqhubeke nokusebenza ngaphansi kwemigomo yezempilo ebekiwe futhi eyaziwayo yokunqanda i-COVID-19.","Cabinet welcomed the smooth opening of schools, especially the return of all primary pupils to daily classe Cabinet urged all schools to continue to work within the established COVID-19 health protocol",0.9000379
"[ 0.40093186 -0.04404467  0.07180978 ...  0.7780743   0.8457077
  2.185901  ]","[ 0.0191118  -0.00341371 -0.00064585 ...  0.0405048   0.02794367
  0.04497115]",Isinqumo sokubuyisela bonke abafundi bamabanga phansi ezikoleni ukuze bonke baqale ukufunda nsuku zonke sathathwa emva kokubheka kanye nokubona ukuthi lokho kuyadingeka ngenhloso yokubhekelela izidingo zabafundi futhi ukuze kubuyiswe isikhathi sokufunda esalahleka ngesikhathi sokuvalwa thaqa kwezwe,The decision to return all primary pupils to daily classes was taken after considering the best interests of the child and it will help to recover the learning time that was lost during the hard national lockdown,0.8437922
"[ 0.52896124  0.02176696  0.01657132 ...  0.5982546  -0.13755967
  0.26400858]","[ 0.0215891  -0.00373624  0.01011435 ...  0.0182192   0.00401283
  0.0006249 ]",Isivumelwano samaholo somkhakha wezeMisebenzi Kahulumeni,Public Service wage agreement,0.88646895
[1.0615863  1.0702187  0.00541702 ... 1.2117689  0.89399904 1.3775156 ],"[ 0.02620219 -0.00233334 -0.0003485  ...  0.02496476  0.01097022
  0.02321348]","IKhabhinethi lidlulise ukubonga kubasebenzi bakahulumeni kanye nalabo abebeyingxenye yezingxoxo zamaholo, ngokuthi babeke izwe nabantu balo phambili, kulandela ukusayinwa, kamuva nje, kwesivumelwano sokukhushulwa kwemiholo emkhakheni wezeMisebenzi Kahulumen","Cabinet thanked public servants and those involved in the salary negotiations for putting our nation and her people first, following the recent signing of the collective agreement on wage increases in the Public Servic",0.882722
"[ 0.5295285  -0.03770768 -0.07597861 ...  0.66668564  0.89292896
  1.1078986 ]","[ 0.02571931 -0.00163807  0.00139402 ...  0.01340153  0.03788903
  0.03081952]","IKhabhinethi likuthokozele ukuthi bonke ababandakanyekayo kulokhu babonise ubuholi ngokuhlanganyela kanye nokuzimisela okukhulu ekutholeni isixazululo esihlomulisa abasebenzi bakahulumeni ngokunjalo futhi nezakhamuzi, futhi linxusa wonke umuntu ukuthi aqhubekele phambili ngomoya ofanayo wobambiswano nokukhathalela izwe","Cabinet is pleased that all parties showed collective leadership and a steely resolve to find a solution that benefits public servants and citizens, and calls on everyone to move forward in this same spirit of partnership and patriotis 4.",0.8817898
"[ 0.25945756 -0.30020666 -0.24837245 ...  0.17269923  0.05463146
  0.57177824]","[-0.00358278 -0.00429317 -0.00093002 ...  0.00047969 -0.00339706
  0.00339507]",Ezakamuva mayelana nesimo sokuphepha nokuvikeleka ezweni,Update on the security situation,0.7456852
"[ 3.1605532  -0.10436606 -0.2178387  ...  0.5755526   2.0671053
  0.782599  ]",[0.05347182 0.00138186 0.0045927  ... 0.01059088 0.04955879 0.0120397 ],IKhabhinethi liyayamukela imizamo yabomthetho yokusheshisa ukubuyiselwa kozinzo kanye nesimo kwesejwayelekile Kwazulu-Natali kanye nase-Gauten,Cabinet welcomed the efforts of law enforcement to speedily restore stability to the Provinces of KwaZulu-Natal and Gauten,0.8667353
