zu,en,src_text,trg_text,Cosine_Score
"[ 0.12172295 -0.33622175  0.258443   ... -0.05734028  0.22555247
  0.25355998]","[ 0.00541374 -0.0019694  -0.00156499 ... -0.00135649  0.00336086
  0.01254619]",Ezisematheni1.,Appointments1.,0.7615673
"[ 0.13598223 -0.45727465  0.09992632 ... -0.15653296  0.06280522
  0.09753945]","[ 0.00733842  0.00035684 -0.0007631  ... -0.00269579  0.00484391
  0.00118707]",Ezamandla,Energy,0.7893262
"[ 0.6233803  -0.12618081 -0.13394675 ...  0.9656145   1.489059
  2.0976202 ]","[ 0.00868958 -0.00133059 -0.00015875 ...  0.01887703  0.03312779
  0.03784333]","IKhabhinethi lamukele izingenelelo ezethulwe nguhulumeni ukubhekana nenkinga kagesi ebhekene nezw Lezi zinyathelo ezizohamba ibanga elide ekuhlahleni indlela yokunciphisa ukuncishwa kogesi ngenhloso yokuwonga, ukuletha uguquko emkhakheni kagesi kanye nokuqinisekisa ukutholakala kogesi isikhathi esid Ukuze seseke isizinda sikagesi futhi sisize izwe lethu ngokuthunyelwa kogesi olinganiselwe, sidinga ukunciphisa ukusetshenziswa kogesi njengezwe ngama-600 megawatts ezinyangeni ezintathu ezizay","Cabinet welcomed the interventions introduced by government to address the country s energy crisi The far-reaching measures pave the way to reduce load-shedding, transform the electricity sector and achieve long-term energy securit In supporting the energy grid and helping our country through its constrained electricity supply, we need to reduce our nation s energy consumption by 600 megawatts over the next three month",0.90200573
"[ 0.7733051  -0.04525006  0.09949475 ...  0.9140835   1.4884382
  0.46324995]","[ 0.01355655 -0.00119664  0.00918719 ...  0.03502135  0.01392303
  0.02498284]",Amakhaya angadlala indima yawo ekongeni ugesi ngokucisha zonke izibani ezingabalulekile kanye nezinto ezisebenzisa ugesi omningi ngezikhathi lapho ugesi usetshenziswa kakhulu khon Amabhizinisi ayagqugquzelwa ukuthi aqale ukusebenzisa ubuchwepheshe obonga ugesi emkhiqizweni yawo futhi azibandakanye emizamweni yokunciphisa ukudingeka koges 2.,Households can play their part in conserving energy by switching off all non-essential lighting and high-energy appliances during peak demand time Businesses are encouraged to adopt more energy-efficient production technology and participate in initiatives to reduce electricity deman 2.,0.9029244
"[ 0.5145013  -0.38916057 -0.22912812 ... -0.34044364  0.7894369
 -0.6949423 ]","[ 0.08731957 -0.00162307 -0.00025379 ... -0.00182338  0.03215468
 -0.00266551]",Umkhankaso we-Operation Vulindlela,Operation Vulindlela,0.64477164
[0.46412084 0.1736544  0.2975931  ... 0.7571949  1.0426414  0.8385704 ],"[ 0.01786381 -0.0010023   0.00711892 ...  0.00792481  0.0439273
  0.02637644]","IKhabhinethi lamukele inqubekelaphambili eyenziwe emkhankasweni we-Operation Vulindlela wokususa zonke izihibe emikhakheni yezamandla, owezokuxhumana, nowamanzi kanye nezokuvakasha ngenhloso yokuvuselela umnoth Izinguquko kwizakhiwo eziyisishiyagalolunye kwezingama-26 sezikhona, neziyi-11 nazo ziqhubekela phambili kahle kakhul Ukuphumelela kwalokhu kubandakanya ukwenyusa isilinganiso sokukhishwa kwemvume yokuphehlwa kogesi ovuselelekayo, ukuguqulwa kwe-Transnet National Ports Authority ibe yinkampani, ukukhishwa kohlu olubuyekeziwe lwamakhono abucayi kanye nokuqaliswa kohlelokusebenza lwe-e-Visa kumazwe ayi-14, kubandakanya nezimakethe zabavakashi ezinkulukazi ezintsha okuyi-China, i-India, i-Kenya ne-Nigeri 3.","Cabinet welcomed the progress made under Operation Vulindlela to clear bottlenecks across the energy, telecommunications, and water and tourism sectors to revive the econom Nine out of the 26 structural reforms have been achieved, with 11 reforms making good progres Successes include increasing the licensing threshold for embedded generation, the corporatisation of the Transnet National Ports Authority, release of the revised critical skills list and the implementation of the e-Visa system in 14 countries, including major new tourist markets such as China, India, Kenya and Nigeri 3.",0.89159566
"[ 0.50920355  1.9741431  -0.07888418 ...  0.5805754   1.1590911
  1.1087743 ]",[0.01474056 0.06153791 0.00449808 ... 0.01290677 0.03235609 0.03776195],Udlame Olubhekiswe Kwabobulili Obuthile Nokubulawa Kwabesifazane (i-GBVF) IKhabhinethi lizwakalise intukuthelo ngokudlwengulwa okunesihluku kwakamuva kwabesifazane abayisishiyagalombili e-Krugersdorp e-Gauten Lezi zenzo ezimbi nokuhlukunyezwa kwabesifazane kudicilela phansi isithunzi sethu emphakathin IKhabhinethi liphinde lancoma uPhiko Lwamaphoyisa eNingizimu Afrika ngokusheshe abophe abasolwa abaningana abasolwa ngalo bugebengu obunyantisay,Gender-based violence and femicide (GBVF) Cabinet expressed outrage at the recent brutal rape of eight women in Krugersdorp in Gauten These vile acts and abuse against women undermine our social fabri Cabinet further commended the South African Police Service for their swift arrest of a number of suspects in connection with the heinous crim,0.9042245
"[ 0.42942193  0.6043295  -0.19957246 ...  1.70247     1.1669599
  0.612209  ]",[0.01991448 0.03550068 0.00110465 ... 0.04262127 0.03764132 0.01483516],"IKhabhinethi linxuse imiphakathi ukuthi isebenzisane nabomthetho ngokunikezela ngolwazi noma ngokubika izenzo ezisolisay Ngokusebenza ngokubambisana, singenza imiphakathi yethi iphephe kubantu besifazane nasezinganen","Cabinet appealed to communities to work with law-enforcement agencies by sharing any information or reporting suspicious activitie Working together, we can make our communities safer for women and childre",0.8815247
"[ 0.8239332   2.725124   -0.1445072  ...  0.888764    0.88142383
  1.6124051 ]",[0.027019   0.05742055 0.00033026 ... 0.02129686 0.02284773 0.0262698 ],"Wonke umuntu waseNingizimu Afrika unomsebenzi wokulwa nababhebhezeli bodlame ngokulandela umtheth Bika zonke izigameko ezihlobene ne-GBVF esiteshini samaphoyisa esiseduze nawe noma ushayele inombolo yokunqanda ubugebengu ye-Crime Stop ku: 0860 01 0111, isikhungo i-National GBVF Command Centre ku: 0800 428 428 noma iNombolo Yosizo Yokunqandwa Kodlame Olubhekiswe Kubulili Obuthile ku: 0800 150 150.","Every South African has a duty to act against perpetrators of violence within the ambit of the la Report all GBVF-related incidents to a local police station or call the toll-free Crime Stop number: 0860 01 0111, the National GBVF Command Centre: 0800 428 428 or Stop Gender Violence Helpline: 0800 150 150.",0.9314561
"[ 1.3116064  -0.16089736 -0.10600427 ...  0.5894278   1.5258938
  0.950977  ]",[0.02988679 0.00032865 0.00403431 ... 0.03133727 0.03124739 0.01735025],INyanga Yabesifazane INyanga Yabesifazane yaminyaka yonke ngoNcwaba ibungaza abesifazane ababa negalelo emzabalazweni wenkululeko nabobonke abesifazane emphakathini wakith,Women s Month The annual Women s Month in August pays tribute to women who participated in the liberation struggle and all women in our societ,0.8536966
