zu,en,src_text,trg_text,Cosine_Score
"[ 0.9882212  -0.09731049  0.02381828 ...  1.0564705   1.1929417
  1.4606639 ]",[0.00858271 0.002726   0.01888962 ... 0.01516371 0.00161925 0.03453876],IKhabhinethi labamba umhlangano walo ngoLwesithathu mhla zingama-30 kuMfumfu 2019 e-Tuynhuys eKapa Izindaba Ezisematheni1.,"Cabinet met on Wednesday, 30 October 2019 at Tuynhuys in Cape Town Issues In The Environment1.",0.8539829
"[ 0.6804331  -0.22471783  0.45550814 ...  0.6135139   1.3233106
  1.9824764 ]",[0.03722127 0.00239391 0.02152797 ... 0.01507502 0.03909685 0.02829905],"INgqungquthela Yotshalomali yaseNingizimu Afrika (i-SAIC) IKhabhinethi liyilindele ngamehlo abomvu, futhi ngethemba elikhulu, i-SAIC Yesibili yowezi-2019 ezobanjwa ngeviki elizayo kusukela mhla ziyisi-5 kuze kube ngumhla ziyisi-7 kuLwezi 2019 e-Sandton Convention Centre eGauteng, ngaphansi kwesiqubulo esithi:",South Africa Investment Conference (SAIC) Cabinet is looking forward with positive anticipation to the Second SAIC 2019 to be held next week from the 5th to 7th November 2019 at the Sandton Convention Centre in Gauteng under the theme:,0.90331393
"[ 0.19312228 -0.24432936  0.13465452 ...  0.9721235   0.63014793
  0.03139967]","[ 0.0199471  -0.00073323 -0.00149565 ...  0.03594873  0.03348584
  0.00203165]",Sisheshisa Ukukhula Komnotho Nokwakhiwa Kobambiswano .,Accelerating Economic Growth by Building Partnerships .,0.6979971
"[-0.02811368 -0.1351973  -0.23737787 ...  0.9902414   0.7298832
  0.5300415 ]",[0.00109921 0.00102869 0.05872953 ... 0.01793322 0.01473772 0.04710063],"I-SAIC yowezi-2019 izokwakhela phezu kwe-SAIC yokuqala eyabanjwa ngoMfumfu 2018, eyaheha izithembiso zotshalomali olungamabhiliyoni angama-300 amarand Lokhu kubandakanya notshalomali lwenkampani yamazwe ngamazwe eyisikhondlakhondla kwezobuchwepheshe be-inthanethi ezosungula isizinda sokuhlinzekwa kwezinsizakalo zekhompyutha nge-inthanethi, (phecelezi i-cloud-computing hub) eNingizimu Afrika; notshalomali oluzofakwa yinkampani yamazwe ngamazwe yezezimayini i-Vedanta Resources enkampanini yakuleli encibilikisa itshe-nsimbi; kanye notshalomali lwenkampani yezobochwepheshe ezinze kwelase-Rwanda, i-Mara Corporation, ezokwakha omakhalekhukhwini bakanokusho abanobuchwepheshe besimanjemanje, ngokunjalo futhi notshalomali lwenkampani eyakha futhi ithake imithi i-Aspen Pharmacare oluzofakwa ekwakhiweni nasekukhiqizweni kwezidambisi-nhlungu ezingenawo amagciwan Sihlanganyela nabo bonke abantu baseNingizimu Afrika ekwamukeleni izithunywa ezingaphezu kwe-1500 ezimele amabhizinisi akuleli nawamazwe omhlaba wonke okulindeleke ukuthi zethamele iNgqungquthela Yotshalomal Mhla ziyisi-7 kuLwezi, le ngqungquthela izoqhutshelwa eKhempasini yaseSoweto yeNyuvesi yaseGoli, lapho izogxila khona ekusungulweni kwamabhizinisi, ukuqanjwa kwezinto ezintsha kanye nasekukhulisweni kwamabhizinisi amancane ngokunjalo nalawo amaphakathi ngobukhulu ISithangami Sotshalomali sase-Afrika (i-AIF) Inkampani Yebhange Lentuthuko lase-Afrika izobiza iSithangami Sotshalomali sase-Afrika esizobanjwa kusukela mhla ziyi-11 kuze kube ngumhla ziyi-13 kuLwezi 2019 edolobheni laseGol Leli ngelinye futhi ithuba lokutshalwa kwezimali elingasetshenziswa yiNingizimu Afrika ukuthola izimali zokuqhuba umsebenzi wokuthuthukiswa kwengqalasizinda yase-Afrik Lesi sithangami sizoqoqela ndawonye izikhwama zempesheni, izikhwama zotshalomali zemibuso, abatshalizimali abazimele, izinkampani zamasheya ezizimele kanye nezinhloko zohulumen Sizogxila ekwakheni nokuqalisa ukusebenza kwezivumelwano ezizovula amathuba otshalomali lwase-Afrika olungamabhiliyoni ngamabhiliyoni amadola aseMelik Ekuphishekeleni injongo yethu eyaziwayo yokuqalisa nokuqhuba uhlelo lwengqalasizinda yomkhakha ozimele nokahulumeni, uhulumeni usebeke eceleni imali engamabhiliyoni ayi-100 amarandi ezosetshenziswa kulesi sikhathi esiyiminyaka eyi-10 ezayo ukuqhuba iSikhwama Sengqalasizinda Sikazwelonke, futhi uhulumeni ukulindele ngabomvu ukusebenzisana nabatshalizimali abazimele ngokunjalo nezikhungo zezimali zamazwe ngamazwe, ukuze athole izimali ezizosetshenziselwa ukuthuthukisa ingqalasizinda yezwe lethu Isitatimende Senqubomgomo Yesabelomali Sesikhathi Esimaphakathi (i-MTBPS) IKhabhinethi liyamukelile i-MTBPS yowezi-2019 eyethulwe nguNgqongqoshe Wezezimali uTito Mboweni, eyethulwe ngaphansi kwezimo ezinzima ezibhekene nomnotho wakuleli kanye nomnotho womhlaba wonke jikelele, futhi i-MTBPS yowezi-2019 iphakamisa izinyathelo ezizonqanda ukudlondlobala ngokweqile kochitho-mali lukahulumeni kanye nesikweletu sezwe uma kuqhathaniswa","The SAIC 2019 will build on the first SAIC held in October 2018, which attracted R300 billion in investment commitment These included international e-commerce giant Amazon establishing a cloud-computing hub in South Africa; global mining company Vedanta Resources investing in a local smelter; Rwanda-based technology company, Mara Corporation, to make high-tech smartphones and pharmaceutical company Aspen Pharmacare investing in the manufacture of sterile anesthetic We join all South Africans in welcoming over 1500 delegates representing local and international businesses men and women expected to attend the Investment Conferenc On the 7th November, the conference will proceed at the University of Johannesburg Soweto Campus, with a focus on entrepreneurship, innovation and growing small and medium businesses Africa Investment Forum (AIF) The African Development Bank Group will convene the Africa Investment Forum from the 11th to 13th November 2019 in Johannesbur This is another investment opportunity for South Africa to tap into the capital that seeks to drive the advancement of Africa s infrastructur The forum brings together pension funds, sovereign wealth funds, private investors, private equity firms and heads of governmen It will focus on developing and executing deals to unlock Africa s multibillion-dollar investment opportunitie In pursuit of our stated goal of rolling out public and private infrastructural programme, the government has set aside R100 billion over 10 years for a National Infrastructure Fund, and is looking forward to working with private investors and international financial institutions to leverage finance for our country s infrastructure development Medium Term Budget Policy Statement (MTBPS) Cabinet has welcomed the 2019 MTBPS tabled by Finance Minister Tito Mboweni presented against the backdrop of a tough local and global economy, the 2019 MTBPS proposes measures that will arrest the public expenditure and the running debt to GD Cabinet also noted that the results of the Quarterly Labour Force Survey for the third quarter of 2019 released by Statistics South Africa indicated that the official unemployment rate increased by 0,1 of a percentage point to 29,1% compared to the second quarter of 2013.",0.8716806
"[ 0.37426674 -0.08530674 -0.05922476 ...  0.5178422   0.17519808
  0.04420375]","[ 1.7670384e-02 -2.6740157e-03 -5.5479966e-05 ... -1.4625716e-03
  9.0798950e-03  5.0043542e-04]",nesamba-mkhiqizo sezwe (i-GDP).,Boks,0.509286
"[ 0.73158187 -0.0086917   4.0232778  ...  1.3274411   0.86123914
  3.1750643 ]","[-9.4619725e-07 -2.0980029e-05  5.4975874e-03 ...  3.0105513e-02
  3.9169684e-02  5.5461280e-02]","IKhabhinethi liyiphawulile futhi nemiphumela yoCwaningo-kuhlola Lwenani Labasebenzi Olwenziwa Njalo Ngekota Yonyaka oluqondene Nekota yesithathu yowezi-2019, okuyimiphumela ekhishwe wuPhiko Lwezibalo-manani LwaseNingizimu Afrika, ebonisa ukuthi izinga elisemthethweni lokuntuleka kwamathuba omsebenzi likhule ngama-0,1% layofinyelela kuma-29,1% uma liqhathaniswa nezinga lekota yesibili yowezi-2013.","On the other hand, a total of 88 Chinese companies are investing in South Africa, with a capital expenditure of R116 billion over the same perio Cabinet welcomes the signing of the strategic cooperation agreement between South African Tourism and Chinese company, Tencent, which owns the communication platform WeCha The two-year partnership gives South Africa direct access to millions of potential Chinese travellers for both business and leisure, to market the country as a destination of choic South Africa aims to double its international tourist arrivals from 10, 4 million to 21 million by 2035.",0.7443709
"[ 0.13178563 -0.03590129  0.27838692 ...  1.3873576   1.1538713
  1.7739342 ]","[ 0.00070316 -0.00111025 -0.00029263 ...  0.05143179  0.02514153
  0.0331165 ]","IKhabhinethi linethemba lokuthi uma bonke abantu baseNingizimu Afrika behlanganyela nohulumeni ekuqaliseni ukusebenza kwezibophezelo ezishiwo ku-MTBPS yowezi-2019, sizokwazi ukukhulisa iNingizimu Afrika ngokubambisana, sikhuphule izinga lokukhula komnotho wezwe futhi sikhulise nenani lamathuba omsebenzi, okuyinto edingeka kakhulu kuleli Inkampani yakwa-Eskom IKhabhinethi liwamukelile umbhalo-sethulo osihloko sithi","Cabinet is optimistic that if all South Africans join government in implementing the commitments detailed in the 2019 MTBPS, we can help grow South Africa together, increase our economic growth and the number of much-needed jobs in the country Eskom Cabinet has welcomed the paper titled",0.897133
"[ 0.5557795  -0.06154477  0.05557428 ...  0.5888411   1.5633775
  2.4461944 ]","[ 0.01084353 -0.0004956   0.01558268 ... -0.00138726  0.02777032
  0.04975961]","Umkhombandlela oqondene no-Eskom Ngaphansi Kwesimo Semboni Yokuphakelwa Kukagesi Esiguquliwe , okungumbhalo-sethulo okhishwe nguNgqongqoshe Wezamabhizinisi Kahulumeni u-Pravin Gordhan ngoLwesibili mhla zingama-29 kuMfumfu 2019.","Roadmap for Eskom in a Reformed Electricity Supply Industry , which was released by Public Enterprises Minister Pravin Gordhan on Tuesday, 29 October 2012.",0.8671248
"[4.7591162e-01 3.2538772e-01 4.5664891e-04 ... 9.6564639e-01 6.5436339e-01
 1.4595668e+00]","[ 4.7304435e-03  7.8800117e-04 -1.5388516e-05 ...  2.2288097e-02
  3.7985224e-02  3.8111076e-02]","Lokhu kulandela esimemezelweni esenziwa nguMongameli Ramaphosa eNkulumweni yakhe Echaza Isimo Sezwe ayethula ngoNhlolanja 2019 sokuthi, ngenhloso yokwenza ngcono indlela asebenza ngayo u-Eskom, uzohlukaniswa ube nezikhungo ezintathu ezizoba ngaphansi kwakhe, okuyisikhungo sokuthumela ugesi, isikhungo sokuphehla nokukhiqiza ugesi kanye nesikhungo sokusabalalisa ugesi kumakhasimend IKhabhinethi liyavumelana nesiphakamiso esisohlelweni lwebhizinisi lwe-Eskom, olungumhlahlandlela wakamuva ozobeka u-Eskom emgudwini wokukhul Lo mkhombandlela uhlose ukuthi kube nokuphakelwa kukagesi okungambi eqolo futhi okunembuyiselo, ukutholakala kukagesi ngaso sonke isikhathi kanye nokusetshenziswa kwemithombo yamandla kagesi ehlukahlukene, ngokuhambisana noHlelo Lwezinsiza Oludidiyelwe, olushicilelwe kusomqulu kahulumeni ngasekuqaleni kwale nyanga futhi oluhlinzeka ngemininingwane ephelele yokusetshenziswa kwemithombo yamandla exubile kuleli lizwe kule minyaka eyi-10 ezay Siyabanxusa bonke ababambiqhaza kanye nabo bonke abathintekayo emkhakheni wezamandla ukuthi bakweseke ngokuphelele ukuqaliswa kwalolu hlelo Umdlalo Wamanqamu Womqhudelwano Wendebe Yebhola Lombhoxo (i-RWC) Ngokuziqhenya okukhulu, iKhabhinethi lihalalisela iqembu lesizwe lebhola lombhoxo, amaBhokobhoko, ngokufinyelela kowamanqamu we-RWC yowezi-2019.","This followed the announcement made by President Ramaphosa in his February 2019 State of the Nation Address that to improve operational efficiency, Eskom would be unbundled and separated into three subsidiaries namely transmission, generation and distributio Cabinet endorses the proposals in Eskom s business model, which is the latest blueprint to put Eskom onto a growth trajector The roadmap envisions cost-effective electricity supply, energy security and diverse sources of energy in line with the Integrated Resource Plan, which was gazetted earlier this month and detailed the country's energy mix over the next 10 year We call on all stakeholders in the energy sector to fully support the implementation of this plan Rugby World Cup (RWC) Final Cabinet proudly congratulates the national rugby team, the Springboks, on reaching the finals of the 2019 RW",0.8819438
[0.9563916  0.38414025 0.06142901 ... 1.3959271  1.4275163  1.758268  ],"[ 0.00766284 -0.0002374   0.00791795 ...  0.02352941  0.05188699
  0.05559366]","IKhabhinethi liyabanxusa bonke abantu baseNingizimu Afrika kanye nabalandeli bamaBhokobhoko emhlabeni wonkana ukuthi bawasekele amaBhokobhoko futhi bakhombise ukweseka kwabo iqembu lakubo ngokubamba iqhaza kuma-Green Friday (okuwusuku lapho abantu begqoka izingubo ezinemibala eluhlaza yamaBhokobhoko njalo ngoLwesihlanu) futhi bathumele imiyalezo yokweseka amaBhokobhoko ezinkundleni zokuxhumana ngokusebenzisa ama-hashtag alandelayo #StrongerTogether, #Bokke, #Rugbyworldcu UMongameli Ramaphosa uzokwethamela umdlalo wamanqamu kwelase-Japan lapho ezokweseka khona iqembu lesizwe sethu yena ngokwakhe mathuph IKhabhinethi liyasithokozela futhi nesinqumo seNhlangano Yezokusakaza Ngomoya yaseNingizimu Afrika (i-SABC) sokuthi izowusakaza bukhoma umdlalo wamanqamu phakathi kweNingizimu Afrika neNgilandi ngoMgqibelo mhla zi-2 kuLwezi kusukela ngehora le-11h00 ekusen 6.","and demonstrate their support for their countrymen by participating in Green Fridays and sharing messages of support on social-media platforms using the hashtag #StrongerTogether, #Bokke, #Rugbyworldcu President Ramaphosa will attend the final match in Japan to give concrete support to our national tea Cabinet also welcomes the SABC s decision to broadcast live the final match between South Africa and England on Saturday, the 2nd November, from 11h00.",0.86204153
