zu,en,src_text,trg_text,Cosine_Score
"[ 1.9439923  -0.1847285   0.11372588 ...  1.2967163   1.2033638
  1.393752  ]","[ 0.02352834 -0.00093731  0.07268724 ...  0.02801715  0.0197416
  0.04968585]","IKhabhinethi labamba umhlangano walo ngoLwesithathu mhla ziyisi-6 kuNhlangulana 2018 eziNdlini Zombuso, ePitol Izindaba Ezisematheni1.","Cabinet met on Wednesday, 6 June 2018, at the Union Buildings, Pretori Issues in the environment1.Economy Cabinet has noted the decline of 2,2% in the Gross Domestic Product (GDP) in the first quarter of 2018.",0.77340794
"[ 0.5678134  -0.17053762  4.705795   ...  0.94142175  0.8204573
  2.3475127 ]","[ 0.01406968 -0.00475073 -0.00041668 ...  0.02774061  0.01183939
  0.05342199]","Umnotho IKhabhinethi likuphawulile ukwehla ngama-2,2% kweSamba soMkhiqizo Wezwe (i-GDP) ngekota yokuqala yowezi-2018.","Cabinet approved the reviewed Policy Framework for Accreditation of Diversion Services in South Afric The policy framework was put in place in 2010 in line with the Child Justice Act, 2008 (Act 75 of 2008).",0.64698493
"[ 1.087623   -0.14707668  1.6888684  ...  1.0037748   1.3248582
  1.7699491 ]",[0.02031744 0.00287793 0.00222192 ... 0.00356107 0.02236269 0.0353505 ],"UPhiko Lwezezibalo lwaseNingizimu Afrika (i-StatsSA) luzikhiphe kuleli viki izilinganisomanan Imboni yezolimo, eyezimayini kanye neyezokukhiqiza zibe nesandla esikhulu ekuncipheni komkhiqizo wezwe ngale kota yokuqala yonyak IKhabhinethi seliyalele oNgqongqoshe Beqoqwana Lezomnotho ukuthi babambe umhlangano ngokushesha ukuze baxoxisane ngokuthi yiziphi izinyathelo ezizothathwa mayelana nalezi zilinganisomanani ezehlil","Statistics South Africa (StatsSA) released the figures this wee The agriculture, mining and manufacturing industries contributed to the decline in this first quarte Cabinet has mandated the Economic Cluster Ministers to urgently meet to discuss the way forward with regard to these figure",0.87057716
[0.45269752 0.06734912 0.14403254 ... 1.0498989  0.6822705  0.72226566],"[ 0.00592825 -0.0007691   0.01371104 ...  0.0329056   0.0247914
  0.01231633]","Imiphumela ye-GDP ibonisa ngokucacile isidingo sokuthi yonke imikhakha yezwe isebenzisane ngenhloso yokweseka umnotho wezwe laseNingizimu Afrik Abamabhizinisi kanye nabasebenzi kumele baqhubeke nokusebenzisana nohulumeni ukweseka imizamo kahulumeni enjengoHlelo Olunamaphuzu Ayisishiyagalolunye ngenhloso yokukhuthaza ukukhula komnotho futhi kuvulwe namathuba omsebenzi adingeka kakhulu kulel Enye yezinsika zalolu hlelo ezisemqoka wuHlelo Lokusebenza Lwenqubomgomo Yezimboni (i-IPAP), olugxile ekukhuliseni ukukhiqizwa kwempahla, ukuvulwa kwamathuba omsebenzi kanye nokuthunyelwa kwempahla yakuleli emazweni angaphandl IKhabhinethi liqinisekile ukuthi i-IPAP izolekelela ekukhulisweni komkhakha wezimboni wakuleli kanye nomnothMakhathaleni kulo nyaka, uhulumeni uzosingatha iNgqungquthela Yotshalomali Yamazwe Ngamazwe okuhloshwe ngayo ukukhangisa iNingizimu Afrika njengezwe elikulungele kakhulu ukutshalwa kwezimal Injongongqangi yale ngqungquthela wukuqalisa umshikashika wokuheha utshalomali olusha oluyimali eyithriliyoni eyi-yamarandi kule minyaka emihlanu ezayo, okuwutshalomali oluzoba negalelo elikhulu ekukhuliseni umnotho wezwe nokuvula amathuba omsebenzi kuleli Utshalomali IKhabhinethi liyakuthakasela ukwethulwa kwefemu entsha esezingeni lomhlaba, i-Yekani Manufacturing, eyakha imikhiqizo yobuchwepheshe bolwazi nokuxhumana, edolobheni lase-East London eMpumalanga Kapa, okwenzeke mhla ziyisi-5 kuNhlangulana 2018, okuyinkampani engeyabantu abantu abamnyama ngokuphelel Le femu okutshalwe kuyona isigidigidi esisodwa samarandi izodala amathuba omsebenzi amasha futhi asezingeni elikahle ayi-1 000, ngaphezu kwabasebenzi abakhona njengamanje abangama-450, ikakhulukazi okuyintsha nabantu besifazan Le femu ihlomule ohlelweni lweZibonelelo Zokukhuthaza Ingqalasizinda Yezizinda Zomnotho Ezikhethekile futhi kusenjalo ihlomulile nasoHlelweni Losozimboni Abamnyama (i-BIS).","The GDP results bring into sharp focus the need for all sectors of the country to work together to support South Africa s local econom Business and labour need to continue to work with government in support of initiatives such as the Nine-Point Plan to stimulate economic growth and create much-needed job One of its key pillars is the Industrial Policy Action Plan (IPAP), which focuses on increasing manufacturing, employment creation and export Cabinet is confident that the IPAP will help grow our industrial sector and economLater this year, government will host an International Investment Summit to profile South Africa as an investment destinatio The aim of the event is to work towards generating R1,2 trillion in new investments over the next five years, which will have a significant impact on economic growth and employment creation Investments Cabinet welcomes the launch of a new world-class factory that manufactures information and communications technology products in East London in the Eastern Cape on 5 June 2018 by Yekani Manufacturing, a wholly black-owned compan This R1-billion investment will create 1 000 new quality jobs in addition to the existing workforce of 450, mostly youth and womeThis investment has benefited from both the Special Economic Zone Infrastructure Incentive and the Black Industrialist Scheme (BIS).",0.88071287
"[ 0.27348682 -0.1923619  -0.20113194 ...  1.4250561   1.6452864
  0.39389578]","[ 0.00772633  0.01617742 -0.00015176 ...  0.03091985  0.03151034
  0.01432056]",Kule minyaka-mali emibili edlule uhlelo lwe-BIS luholele ekutheni uMnyango Wezohwebo Nezimboni (i-dti) ugunyaze izibonelelo zokukhuthaza osozimboni abamnyama abayi-103.,"Cabinet approved for the submission of the 2016/17 report on the performance of the Research and Development (R&D) Tax-Incentive Programme to Parliamen The incentive programme has enabled companies to diversify their R&D portfolio, generate intellectual property and create new product The incentive programme, which was introduced in November 2006, is being implemented by the Department of Science and Technology together with the South African Revenue Service and National Treasur From March 2016 to February 2017, a total of 153 R&D tax-incentive applications were received from 117 companies, 58 of which were first-time applicant The applications were for 571 R&D projects worth an estimated R3,6 billio Cabinet is pleased with the growth in the number of companies that invest in R&D and continues to call on business to invest more in R&D, which remains an important pillar of our efforts to grow the econom 15.",0.69415015
[0.4004928  0.06796561 0.2965344  ... 1.188167   0.8034651  1.4435924 ],[0.0158811  0.00302593 0.00349934 ... 0.03065528 0.02133981 0.04211212],"Futhi kunezinkampani ezingama-48 ezihlinzekwe ngosizo lokufinyelela ezimakethe, kanti eziyisishiyagalombili kulezi zinkampani ziseMpumalanga Kapa Umholo Ophansi Kazwelonke (i-NMW)IKhabhinethi liyakwamukela ukuphasiswa koMthethosivivinywa we-NMW yisiGungu Sikazwelonke (i-NA), ePhalamend Lithanda ukudlulisa amazwi okubonga kubo bonke ababambiqhaza abayingxenye yoMkhandlu Kazwelonke Wezokuthuthukiswa Komnotho Nezabasebenzi (i-Nedlac) ngendima abayidlalile ekutheni kufinyelelwe kulesi sivumelwan Lokhu kuqalisa inqubo ephokophele ekuncishisweni kwegebe lemiholo, ikakhulu kulabo abahola imali encan Balinganiselwa ezigidini eziyi-6,4 abasebenzi baseNingizimu Afrika abazohlomula uma usucikiciwe waba ngumthetho lo Mthethosivivinyw Kepha-ke iKhabhinethi liyavuma ukuthi nembala usemningi umsebenzi okumele wenziwe ukuvala igebe lemiholo elisalokhu liqhubeke njalo kulel Manje-ke lo Mthethosivivinywa usuzodluliselwa eMkhandlwini Kazwelonke Wezifundazwe (i-NCOP) ukuze kuvunyelwane, ngaphambi kokuba uMongameli awucikice ube ngumthetho Izidingo-ngqangiIKhabhinethi liyayithokozela impela imiphumela yeNhlolovo Yomasipala Engaphathelene Nezezimali yowezi-2017 ekhishwe yi-StatsS Imiphumela iyabonisa ukuthi sikhulile ngowezi-2017 isibalo sabantu abathole izidingo-ngqangi ezinjengogesi, amanzi nokuthuthwa kwendle, uma kuqhathaniswa nowezi-2016.","The BIS saw the Department of Trade and Industry (the dti) approving incentive support to 103 black industrialists over the previous two financial year Forty-eight companies were also provided with market access support, eight of which are in the Eastern Cape National Minimum Wage (NMW)Cabinet welcomes the passing of the NMW Bill by the National Assembl It expresses its appreciation to all stakeholders at the National Economic Development and Labour Council for their role in reaching this agreemen This begins a process towards narrowing the wage gap, especially for the low income earner Approximately 6,4 million workers in South Africa will benefit once the Bill has been signed into la Cabinet, however, acknowledges that more work still needs to be done to close the wage disparities that still exist in the countr The Bill will now be sent to the National Council of Provinces for concurrence before the President signs it into law Basic servicesCabinet is pleased with the results of the Non-financial Census of Municipalities 2017 released by StatsS The results showed more consumers have received free basic services such as electricity, water and sanitation in 2017 as compared with 2016.",0.88036335
"[ 0.8418352  -0.03710611 -0.12229407 ...  1.137634    0.3919479
  1.0038277 ]","[ 0.02307831 -0.00021268  0.00026347 ...  0.01949076  0.02697906
  0.03780768]","Uhulumeni usalokhu ezibophezele ekuhlinzekeni zonke izakhamuzi zakuleli ngezidingo-ngqangi zansuku zonke, ikakhulukazi abantu abadla imbuya ngoth Umklamo wakamuva ophathelene nokuhlinzekwa kwamanzi wuMklamo Wamanzi waseMhlathuze odle izigidi ezingama-96 zamarandi ose-Richards Bay esifundazweni saKwazulu-Natali, ozohlinzeka ngamanzi aphuma kumpompi emakhaya angaphezu kwezi-6 00 Izingxoxo zemiholo yabasebenzi bakahulumeniIKhabhinethi lethulelwe umbiko wakamuva nguNgqongqoshe Wezemisebenzi Kahulumeni Nokuphathwa Kwayo mayelana nezingxoxo zamaholo abasebenzi bakahulumen IKhabhinethi liyakuthokozela ukuzibophezela kwabo bonke ababambiqhaza ekutholeni isixazululo ngokuxoxisana ngokuthula nangobungani esizovuna futhi sihlomulise bonke ababambiqhaza bazo zonke izinhlangoth IKhabhinethi liyaphinda futhi liyakugcizelela ukuzibophezela kukahulumeni ekubonisaneni nabasebenzi ngokuphelele ukuze kufinyelelwe esivumelwaneni esizohambelana nezimfuno nezidingo zabo bonke abathintekayo Izibonelelo-mali zikahulumeni IKhabhinethi liyaphinda futhi liyabaqinisekisa abahlomuli bezibonelelo-mali zikahulumeni ukuthi uhulumeni usazoqhubeka nokubahlinzeka ngalezi zibonelelo ezibaluleke kangaka, njengoba eyalelwa wuMthethosisekelo WeRiphabulikhi yaseNingizimu Afrika we-1996 ukuthi akwenze lokh Kusazoqhubeka ukukhishwa kwezibonelelo-mali zikahulumeni kanti futhi inqubo yokuthathwa kwamakhadi amasha azongena esikhundleni samakhadi amadala eNhlangano Yezimpesheni Nezibonelelo Zikahulumeni eNingizimu Afrika (i-SASSA) izoqhubeka kuze kube sekupheleni kukaMandulo 2018.","Government remains committed to providing daily basic services to all its citizens, especially poor peopl The most recent water-related project is the R96-million Mhlathuze Water Project in Richards Bay in KwaZulu-Natal, which will deliver running tap water to more than 6 000 households Public Service wage negotiationsCabinet received a briefing from the Minister of Public Service and Administration on the Public Service wage negotiation Cabinet appreciates the commitment by all stakeholders in finding an amicable solution that would benefit all role player Cabinet reaffirms government s commitment to fully engage with labour so as to arrive at a workable deal for all involved Social grants Cabinet reassures beneficiaries of social grants that government will continue providing this important service, as mandated by the Constitution of the Republic of South Africa of 1996.",0.86946833
"[ 0.409167    0.10277737 -0.03350389 ...  0.8934793   0.9392486
  1.2897209 ]","[ 1.9645620e-02  4.3187487e-05 -1.8205929e-04 ...  1.9491773e-02
  2.5476808e-02  2.1083556e-02]",Ubambiswano phakathi kwe-SASSA nePosi laseNingizimu Afrika selubonisa izithelo ezinhle njengoba sesikhulile impela isibalo sabahlomuli bezibonelelo-mali zikahulumeni abalokhu betheleke njalo kusukela ngoNhlaba 2018 ukuzoshintsha amakhadi abo amadalIKhabhinethi linxusa imiphakathi ukuthi iyishaye indiva imiyalezo yomqhafazo (ama-SMS) yakamuva eyalela abahlomuli bezibonelelo-mali zikahulumeni ukuthi babhalisele izibonelelo zabo kabusha ukuze bangahlangabezani nengwadla yokungayitholi imali yab Ngaleyo miyalezo ekhohlisayo futhi edukisayo kuhloswe ukudala ukudideka kubantu abahlwempu futhi kanjalo kuphazamise nohulumeni emsebenzini wakhe wokuqinisekisa ukuthi abahlomuli bezibonelelo-mali zikahulumeni bakhokhelwa izimali zabo ngaphandle kwezihib 7.,The partnership between SASSA and the South African Post Office is yielding positive results as more beneficiaries have since May 2018 been coming forward to swap their cardCabinet urges communities to ignore recent short messages directing social-grant beneficiaries to re-register for their social grants to avoid not being pai Such misleading messages seek to create confusion amongst the poor and derail government from ensuring that social grants are seamlessly paid to beneficiaries without failur 7.,0.8888603
[0.44951168 0.13719435 0.1516379  ... 1.2583069  1.0019935  1.027607  ],[0.00504347 0.00704769 0.00432404 ... 0.03985078 0.01561853 0.01983503],"Isifundazwe saseNyakatho NtshonalangaIKhabhinethi lithole umbiko wesithathu mayelana nenqubekelaphambili eseyenzekile esifundazweni saseNyakatho Ntshonalanga, ovela kwiThimba LoNgqongqoshe Beminyango Ehlukahlukene (i-IMTT) Elijutshwe Ukuxazulula Izinkinga Ezibhekene nalesiya sifundazw IKhabhinethi ligculisekile ngenqubekelaphambili eseyenziwe ekuqalisweni kokusebenza kweSigaba 100(1) (a) kanye no-(b) eminyangweni kahulumeni wesifundazwe saseNyakatho Ntshonalang Kuphinde kwagunyazwa nokuthi kusukela manje kuya phambili i-IMTT isizobikela iKhabhinethi kanye ngenyanga ukuze kunikwe amathimba athunyelwe esifundazweni saseNyakatho Ntshonalanga ithuba lokuqhubeka kahle nomsebenzi ajutshwe wonIKhabhinethi lilugunyazile uhambo lokuvakashela eNyakatho Ntshonalanga mhla ziyisi-7 kuNhlangulana 2018 ngenhloso yokuyokwethula umbiko kwisiGungu Seziphathimandla Zesifundazwe, isiShayamthetho Sesifundazwe kanye nabacwaningi mabhuku bangaphandle ababhekene nesifundazwe saseNyakatho Ntshonalanga Imibhikisho IKhabhinethi liyayigxeka imibhikisho yakamuva ehambisana nodlame eyenzeke ezindaweni ezihlukahlukene ezweni lonkana, futhi idumele ikakhulukazi ngezenzo zodlame nokwesatshiswa okuqondiswe kwiziguli nodokotela esibhedlela i-Charlotte Maxeke Johannesburg Academic Hospita Ababhikishi abasebenzisa amalungelo abo okubhikisha kumele bakwenze lokho ngaphandle kokunyathela amalungelo abanye abantu, ikakhulukazi abantu abadinga usizo nokubhekelelwa ngoba bengenawo amandla okuzibhekelela ngokwab Asikho neze isikhalazo noma ukungagculiseki okungathathwa njengesizathu esanele futhi esamukelekayo sezenzo ezihambisana nodlame nokwesabisa, njengalezi esizibone ngeviki eledlule Ezokuphepha nokuvikelekaIKhabhinethi liyalwamukela futhi liyalusekela","North WestCabinet received a third progress report from the Inter-Ministerial Task Team (IMTT) on North Wes Cabinet is satisfied with the progress made to operationalise the invoked Section 100(1) (a) and (b) in the North West provincial department It was further approved that the IMTT will onwards report to Cabinet once a month to enable the teams deployed in the province to continue with the worCabinet endorsed a visit to the North West on 7 June 2018 to brief the North West Executive, Provincial Legislature and the external auditors responsible for the province Protest action Cabinet condemns the recent violent protests around the country, and is especially saddened by the acts of violence and intimidation of patients and medical staff at the Charlotte Maxeke Johannesburg Academic Hospita Protestors who exercise their rights to protest should do so without violating the rights of others, particularly the vulnerabl No amount of grievance justifies violence and the threatening behaviour seen in the past week Safety and securityCabinet welcomes and supports the",0.88828456
"[ 0.97691417 -0.25652617 -0.24215525 ...  0.1551836   0.56441665
  0.32638255]","[ 0.03460081  0.00108627  0.00210572 ... -0.00265656  0.00778065
  0.0006783 ]",uhlelo lokungenelela ngenhloso yokuletha uzinzo,stabilisation intervention plan,0.82276547
