zu,en,src_text,trg_text,Cosine_Score
"[ 0.12172338 -0.3362205   0.25844312 ... -0.05733967  0.22555403
  0.25356   ]","[-0.00130068  0.00138589 -0.000487   ... -0.00196136 -0.00190788
  0.0220324 ]",Ezisematheni1.,Upcoming events1.,0.6120384
"[ 1.3723892  -0.08091053  2.5918362  ...  1.15979     0.69734865
  2.4296293 ]","[ 3.9179135e-02 -1.6364671e-06  3.2479081e-02 ...  3.0830774e-02
  2.3892382e-02  5.8406699e-02]","INhlolovo Yabasebenzi Yekota (i-QLFS) IKhabhinethi yamukele imiphumela ye-QLFS yeZezibalo eNingizimu Afrika yekota yesithathu yangowezi-2022, ebonisa ukuthi kube nemisebenzi eyizi-204 000 etholakele phakathi kwekota yesibili neyesithathu kowezi-2022.","Quarterly Labour Force Survey (QLFS) Cabinet welcomed the results of Statistics South Africa s QLFS for the third quarter of 2022, which indicated that 204 000 jobs were gained between the second and third quarters of 2022.",0.92387766
[ 1.1605927 -0.1656841  3.5005944 ...  0.6991412  0.9315773  1.3382123],"[ 0.02278239 -0.00118749  0.08778474 ...  0.04099594  0.03693743
  0.08162417]",I-QLFS iphinde yaveza ukuthi inani eliphelele labantu abaqashiwe kwikota yesithathu yezi-2022 laliyi-1lezigid,"The QLFS also revealed that the total number of persons employed in the third quarter of 2022 was 15,8 millio This means that the official unemployment rate decreased by 1,0 percentage point from 33,9% in the second quarter to 32,9% in the third quarter of 2022.",0.8207905
[ 0.3260426 -0.2702725  5.243388  ...  1.0636194  0.7151148  2.8622298],[0.01181386 0.04944921 0.09101406 ... 0.03126979 0.03172033 0.07047746],Lokhu kusho ukuthi izinga labantu abangasebenzi lehle ngephesenti eli-lisuka kuma-3 kwikota yesibili laya kuma-3 kwikota yesithathu kowezi-2022.,"The unemployment rate according to the expanded definition of unemployment also decreased by 1,0 percentage point to 43,1% in the third quarter of 2022 compared to the second quarter of 2022.",0.7971727
[0.37927774 0.3268065  5.790541   ... 0.84874064 0.9061931  2.784874  ],"[ 2.8878396e-02  4.5700103e-02 -1.7354190e-05 ...  2.4349315e-02
  3.3546899e-02  4.7440778e-02]",Izinga labantu abangasebenzi ngokwencazelo ebanzi yokungasebenzi nalo lehle ngephesenti elingu-laya kuma-4 kwikota yesithathu kowezi-2022 uma kuqhathaniswa nekota yesibili yowezi-2022.,"It revised the governance structure and funding model of the SABC Repeal of the Transkeian Penal Code Bill of 2022 Cabinet approved the submission to Parliament of the Repeal of the Transkeian Penal Code Bill of 2022 for further processin The Bill repeals the Transkeian Penal Code, 1983 (Act 9 of 1983) which codified criminal law in the former Transkei (now Eastern Cape).",0.64245725
"[ 0.6893261  -0.11955705  0.01234797 ...  0.1762908   1.1874199
  0.6148421 ]","[1.41187655e-02 5.52677782e-03 5.81500717e-02 ... 9.15039983e-03
 4.60271149e-05 3.30328606e-02]","Ngesikhathi lokhu kukhula kungabukeka njengento engatheni, kuyabonisa ukuthi amaqhinga okukhulisa amathuba emisebenzi aqala ukuthela izithelo ezinhl","While this increase may be viewed as a drop in the ocean, it does show that the strategies to grow employment are starting to yield positive result The largest jobs gain were recorded in manufacturing (123 000), followed by trade (82 000), construction (46 000), transport (33 000), and community and social services (27 000).",0.68195784
"[ 0.55011034 -0.14561448  1.4002397  ...  0.71374327  0.47090924
  1.0629932 ]",[0.02536707 0.00219674 0.0726558  ... 0.02316067 0.02361536 0.02017385],"Imisebenzi eminingi yatholakala emkhakheni wokukhiqiza (123 000), kwalandela owezohwebo (82 000), owezokwakha (46 000), owezokuthutha (33 000), kanye nowezinsizakalo zomphakathi nezenhlalo (27 000).","also signed Memorandums of Understanding on Cooperation in Science and Innovation as well as Health Cooperation that would focus on vaccine manufacturing, genome sequencing and climate chang Other outcomes from the visit included securing collaboration on infrastructure, clean technology and renewable energy source These opportunities hold the potential to unlock domestic trade, investment and boost job creation Tshwane Automotive Special Economic Zone (TASEZ) Cabinet welcomed the production of the next generation Ford Ranger by Ford Motor Company of South Africa (FMCSA), which saw a capital investment of R1billio This resulted in all 10 auto component manufacturing companies located in the TASEZ officially entering into full operatio The investment by the component manufacturers amounted to R billion and created 1 259 permanent jobs benefiting youth (76%) and women (32%).",0.7071099
"[ 0.89346516 -0.16746628 -0.09841596 ...  1.1960428   0.7876323
  0.99441373]","[ 0.04248554 -0.00050507  0.00180216 ...  0.02508971  0.01982705
  0.01285079]",IKhabhinethi icele abantu baseNingizimu Afrika ukuthi baqhubeke nokweseka uHlelo Lokwakha Kabusha Nokuvuselelwa Komnotho (i-ERRP) wezwe ukuqinisekisa ukuthi njengezwe sigcina umfutho wokukhulisa umnotho kanye nokusungula imisebenzi edingekay,Cabinet called on South Africans to continue to rally behind the country s Economic Reconstruction and Recovery Plan (ERRP) to ensure that as a country we keep the momentum of growing the economy and creating much-needed job,0.87791157
"[ 0.59025073 -0.1660177   0.66841644 ...  0.89994735  1.067417
  1.7505165 ]","[ 0.02071932 -0.00109692  0.01135924 ...  0.02091179  0.03053598
  0.04140199]",IKhabhinethi iyakubona ukuthi izwe lisenendlela ende okumele ilihambe kanye nomsebenzi omningi okusamele wenziwe ukubhekana nenselele yokuswelakala kwemisebenzi kuleli lizw 2.,Cabinet acknowledges that the country has a long way to go and more work needs to be done to address the challenge of unemployment in the country State Visit to the United Kingdom of Great Britain and Northern Ireland (UK) Cabinet welcomed the historic Presidential State Visit to the UK that took place from,0.72036874
"[ 0.3037749  -0.28871349  0.2036575  ...  1.6644518   1.0516485
  2.7776866 ]",[0.03139858 0.05673607 0.00204819 ... 0.02343003 0.02733176 0.03784291],Uhambo lokuvakashela e-United Kingdom of Great Britain nase-Northern Ireland (e-UK) IKhabhinethi yamukele uHambo Oluyingqophamlando lukaMongameli oluya e-UK olwenzeke mhla zingama-22 kuya mhla zingama-23 kuLwezi 2022.,"The one-stop facility offers services in support of victims of gender-based violence and femicide (GBVF) and sexual crime The centre is the 62nd to be opened across the country and fulfils the commitment government made at the 2018 Presidential Summit Against GBVF to build more of such centres Auditor-General s (AG) 2021/22 Consolidated General Report Cabinet welcomed the 2021/22 Public Finance Management Act audit outcomes of the national and provincial government, which were released by AG Tsakani Maluleke on Wednesday, 23 November 2022 under the theme:",0.71710974
"[ 1.5993857   0.5395602  -0.21583854 ...  1.4833021   1.2135701
  3.018664  ]","[ 4.1128431e-02 -2.9286188e-05 -2.2701740e-04 ...  3.5390355e-02
  4.2030260e-02  7.9975657e-02]","UMhlonishwa uMongameli u-Cyril Ramaphosa ube yiNhloko Yombuso yokuqala ukusingathwa ubukhosi baseBhrithani, uBayede iNkosi u-Charles III, selokhu agcotshwa esihlalweni ngoMandulo wezi-2022.","His Excellency President Cyril Ramaphosa became the first Head of State to be hosted by the British monarch, His Majesty King Charles III, since his accession to the throne in September 2022.",0.88746667
"[ 0.98750484  0.02153496 -0.17635153 ...  1.6625651   1.4549533
  1.3001966 ]","[ 0.0061901   0.00082327 -0.00088436 ...  0.03433394  0.02262785
  0.03077528]","UHambo Lwakomkhulu kungukubonisa inhlonipho enkulu ebekwa phezu kwezwe yizwe lase-UK ukuqhubeka nokugqugquzela ubudlelwano phakathi kwamazwe amabili futhi kuluphawu i-UK echaza ngalo ukubaluleka kobudlelwano bayo nezwe elithil UHambo lukaMongameli, olube luphawu lokuqhubela phambili ukuqiniswa kwamaxhama phakathi kweNingizimu Afrika ne-UK, luholele ekwethulweni kwesigaba esilandelayo soBudlelwano Bengqalasizinda Phakathi kwe-UK neNingizimu Afrik Lobu budlelwano beseka ukukhula komnotho waseNingizimu Afrika ngokuthuthukiswa kwezingqalasizinda ezinkulu neminikelo yandise ukufinyelela ezinkampanini zase-UK kwimiklamo ebiza ukufika kwizigidigidi ezi-","A Royal State Visit is the highest honour bestowed on a country by the UK to further promote bilateral relations and it also symbolises the importance the UK ascribes to its relations with a particular countr The Presidential State Visit, which marked a continuation of the strong bilateral ties between South Africa and the UK, resulted in the launch of the next phase of the UK-South Africa Infrastructure Partnershi The partnership supports South Africa s economic growth through major infrastructure developments and offers increased access to UK companies in projects worth up to",0.8864315
"[ 0.7796924  -0.32458407 -0.24352303 ...  0.40464216  1.7570841
  0.9301267 ]","[ 0.00055924 -0.00449028 -0.00023618 ...  0.01035808 -0.00848224
  0.03398809]",eminyakeni emithathu ezay,Cabinet SpokespersonMobile: 083 501 0139,0.49152634
"[ 0.13788497 -0.07552552 -0.09463347 ...  1.2564353   1.248506
  1.003864  ]","[ 0.00154431 -0.00036707  0.00475006 ...  0.04122491  0.05967053
  0.04009268]","Lolu hambo lugxile ekuthuthukiseni amazinga ezohwebo nawotshalomali phakathi kwala mazwe amabili, kanye nasekusunguleleni impahla nemikhiqizo yaseNingizimu Afrika amathuba amaningi ezimakethe zaseBhrithan Ngesikhathi seNgqungquthela Yamabhizinisi Ye-UK ne-SA, amathuba amabhizinisi amaningi okwakuxoxisanwa ngawo ethulwa kubatshalizimali base-UK abethembisa ukuqhubeka nokuxoxisana neNingizimu Afrik INingizimu Afrika ne-UK baphinde basayina iZivumelwano Zokusebenzisana Kwezesayensi Nokuqamba Kabusha kanjalo Nokusebenzisana Kwezempilo ezizogxila ekukhiqizweni komgomo, ucwaningo ngokulandelana kofuzo kanye nokuguquguquka kwesimo sezul","billion over the next three year The visit focused on upgrading trade and investment levels between the two countries, and also on creating more opportunities in British markets for South African goods and commoditie During the UK-SA Business Forum, numerous business opportunities on offer were profiled to UK investors who pledged their continued engagement with South Afric South Africa and the UK",0.86917186
"[ 8.1115472e-01  1.5150200e-04 -1.4452668e-01 ...  8.5290217e-01
  1.0543693e+00  1.2587999e+00]","[ 0.01647597  0.0062976  -0.00013012 ...  0.0209887   0.01472306
  0.01241241]","Eminye imiphumela yohambo ibandakanye ukuthola ukusebenzisana kwingqalasizinda, ubuchwepheshe obunganukubezi imvelo kanye nemithombo yezamandla avuselelekay La mathuba anamandla okuvula uhwebo lapha ekhaya, utshalomali kanye nokusungulwa kwemisebenz 3.","The strategy also addresses the development of human capacity management and developmen It will be applicable to litigation services of the State from all spheres of governmen Cabinet also approved the two additional policies to support the implementation of this strateg The Briefing and Outsourcing of State Legal work Policy will introduce an element of fairness and drive the transformational allocation of litigation services that cannot be performed internall The Initiating, Defending and Opposing of Matters Policy will provide clarity on processes to be followed by client departments and the Office of Solicitor-Genera The two policies",0.72650975
"[ 0.3595132   0.01846334 -0.03165928 ...  0.6187337   1.0794874
  1.3583071 ]","[-0.0011257   0.04165867  0.00831682 ...  0.04064596  0.01528931
  0.01863268]","UMklamo Wokukhiqizwa Kwezimoto we-Tshwane Automotive Special Economic Zone (i-TASEZ) IKhabhinethi yamukele ukukhiqizwa kohlobo lwemoto i-next generation Ford Ranger olukhiqizwa yinkampani yezimoto i-Ford Motor Company of South Africa (i-FMCSA), oludle utshalomali lwezigidigidi eziyi-R1zokuqala lo mkhiqiz","Research Report on the economic costs of disability for children with disabilities and persons with physical disabilities in South Africa Cabinet considered and approved the Research Report that was commissioned by the Department for Women, Youth and Persons with Disabilities (DWYPD), in partnership with the United Nations (UN) Development Programme (UNDP).",0.7420281
