xh,en,src_text,trg_text,Cosine_Score
[0.5541264 0.1000324 0.1193713 ... 1.0179805 0.8165998 1.4018682],"[ 0.02007303 -0.00154387  0.0241341  ...  0.04493647  0.04070573
  0.04810215]","Ukuphunyezwa kweenkqubo ezingundoqo zikarhulumenteIKhabhinethi iyasibethelela isicelo sikaMongameli Jacob Zuma sokuba sonke sisisizwe masisebenzisane sixhase uqoqosho sisindise imisebenzi kwezi meko zoqoqosho olutsala nzimIsivumelwano phakathi kukarhulumente, iinkampani zemigodi nemibutho yabasebenzi sibonakalisa ukuzibophelela kwawo onke amacandelo kwidabi lokulwa ukuphela kwemisebenzi nokuphungula ulwamvila lwentsokolo eza nokuphela kwemisebenzIKhabhinethi icela bonke abemi boMzantsi Afrika ukuba bakuxhase ukusetyenziswa kwesi sivumelwan Esi sivumelwano sisebenza njengesikhokelo kuwo onke amacandelo ajongene neengxaki ngokuthintela ukuphela kwemisebenzIKhabhinethi ifumene iiNgxelo zeziPhumo zeKota zesithuba esiphakathi komhla woku-1 kwekaTshazimpunzi nomhla wama-30 kweyeSilimel IKhabhinethi yanelisekile yinkqubo eyenziweyo kwaye iziqaphele neendawana ezifuna kungenelelw IiNkonzo yezoNxibelelwano neNkqubo yoLwazi kaRhulumente (i-GCIS) iza kuququzelela iintlanganiso noonondaba zokubanika ulwazi oluthe vetshe ngamanyathelo okuphumeza iinkqubo zikarhulument Uluhlu lwamaxesha nemihla ezi ntlanganiso luza kukhutshwa kwalapha ethubenIKhabhinethi inikwe amagqabantshintshi ngentlanganiso yamazwe e-G20 ibibanjelwe e-Ankara, e-Turkey, ukusuka ngomhla wesi-3 ukuya kowesi-5 kweyoMsintsi kowama-2015.","Implementation of key government programmes Cabinet reiterates President Jacob Zuma s call for all sectors of society to work together to support the economy and save jobs in the current tough economic environmenThe pact between government, mining houses and labour unions demonstrates the commitment across all sectors to save jobs and reduce the impact of job losseCabinet calls on all South Africans to rally behind the implementation of the agreemen The pact serves as a blueprint for all sectors that face hurdles to save jobCabinet received the Quarterly Outcomes Reports for the period 1 April to 30 June 2015.",0.8794383
"[ 0.31619626 -0.04154361  0.21937425 ...  0.7941127   0.7771022
  0.8593081 ]",[0.01211797 0.02121993 0.00854436 ... 0.03460587 0.05284629 0.04136682],"Le ntlanganiso ibizinyaswe nguMphathiswa wezeMali, owezabaSebenzi kunye neRhuluneli yeBhanka enguVimba yoMzantsi Afrik Intlanganiso ibiphakathi kwabaPhathiswa bezeMali kunye nabezabaSebenzi ibingezicwangciso-qhinga namacebo okudala imisebenzi emininzi nangakambi nengcono, ukuphungula ukungalingani nokuxhasa uhlumo loqoqosho oluxhanyulwa nguye wonkIntlanganiso yabaPhathiswa bezeMali kunye neeRhuluneli zeeBhanki ezinguVimba ibixoxa, phakathi kwezinye, ngoqoqosho lwehlabathi, isicwangciso-sikhokelo sohlumo olulinganayo noluzinzileyo, utyalo-malo neziseko zophuhliso, imiba yehlabathi ngerhafu, ukuxhasa ngemali uphuhliso, kunye nokuguqu-guquka kwemozul IKhabhinethi ikuqaphele ukuba uqoqosho lwehlabathi alukhuli ngesantya esilindelekiley Noko kunjalo, iKhabhinethi iyasamnkela isibhambathiso esitsha nokuzimisela kwamazwe e-G20 ukuba aza kuqhubeleka elubeke phantsi kweliso elibukhali uphuhliso, aqwalasele izinto ezifuna ukuphambuka zingalawuleki aze angenelele elungisa ezo zinto zinokuba yimiqobo kuhlumo nozinzo kuqoqoshAmazwe e-G20 ayazamnkela neziphumo ezincumisayo zeNkomfa yase-Addis Ababa ebingokuXhaswa ngeMali kwamaPhulo oPhuhliso apho uMzantsi Afrika udlale indima enkulu njengoko ungusihlalo wamazwe e-G77 aquka neChinIKhabhinethi ukuvulwa ngokusesikweni nokulayitwa kombane eKouga Wind Farm eMpuma Koloni ngomhla wesi-4 kweyoMsintsi ngowama-2015.I-Kouga Wind Farm iza kuvelisa umbane ococekileyo oziyure zegigawathi ezingama-300 ngonyak Oku kuza kusa umbane kumakhaya aqikelelwa kuma-50 000.","A joint meeting of Ministers of Finance and Labour discussed strategies to deliver more and better jobs, reduce inequality and support inclusive growtThe meeting of the Ministers of Finance and Governors of the Central Banks focused on, among other things, the global economy; a framework for sustainable and balanced growth; investment and infrastructure; international tax issues , financing for development, and climate chang Cabinet noted that the global growth is falling short of expectation However, Cabinet welcomed the renewed pledge by the G20 to continue to monitor developments, assess spillovers and address emerging risks as needed to foster confidence and financial stabilitThe G20 also welcomed the positive outcome of the Addis Ababa Conference on Financing for Development in which South Africa played a critical role as chair of the G77 plus ChinCabinet welcomes the inauguration and electricity switch-on of the Kouga Wind Farm in the Eastern Cape on 4 September 2015.The Kouga Wind Farm will provide about 300 gigawatt-hours of clean electricity annuall",0.87155086
[0.39986143 0.11220913 0.04030585 ... 0.70305645 0.7546756  0.6552858 ],[0.0159559  0.00021859 0.00693604 ... 0.02712027 0.03510001 0.03120027],"Oku kuyinxalenye yezicwangciso zesizwe zokusebenzisa imithombo eyahlukeneyo yombane ngendlela engazikuwa esithubenEkuqaleni kwalo inyaka, iSebe lezaMandla liye lamema necandelo labucala ukuba nalo lincedise ekuveliseni umbane ngokwamnkela abaPhehli baMandla oMbane Abazimeleyo abatsha abali-13 abavelisa umbane ohlaziyekayo abaza kugalela iimegawathi ezingama-5 243 kwiziko lombane lesizwIKhabhinethi iwuqaphele umba wabafuduki e-Europe obonisa iingxaki ekugaganwa nazo xa kulawulwa imiba yezemfuduko kunye neendlela echatshazelwa ngayo yimigaqo-nkqubo yezangaphandle yamazwe achaphazelekayUMzantsi Afrika usoloko uzama ukuba imiba yezemfuduko ilawulwe ngendlela ebonakalisa ubuntu kangangok Ingxaki yabafuduki e-Europe yingxaki echaphazela la ngingqi iyonke kwaye amazwe kufuneka asebenzisane ukuyisombulul Kufuneka oorhulumente basebenzisane noluntu, abahlali uluntu kunye nemibutho yoluntu ukufuna izisombululo zale ngxaki yemfudukIKhabhinethi iyiqhwabela izandla iBhodi yokuCandwa kweMida yooMasipala (i-MDB) esanda kugqiba ukucanda nokucanda ngoku ngokutsha imida yoomasipala kumaphondo asibhozo elI-MDB yenze umsebenzi wayo ngokwamagunya omthetho enawo yaze yasebenzisa amagunya enawo ngokomthetho ukuthatha izigqibIKhabhinethi ivakalisa ukukhathazeka okukhulu ngendlela amanye amaqela ezopolitiko ayihlasela ngayo i-MDB kuba efuna ukuyanyelisa nokuyijongisa ngoluntu njengonopopi otsalwa ngempumlIKhabhinethi iyawacela onke amaqela ezopolitiko ukuba ahlukane nokujongela phantsi umsebenzi owenziwa liziko elizimeleyo elilixhadi elibalulekileyo kulawulo lwethu lentando yesininz Zikhona iindlela anokwenza ngazo ngokomthetho xa enekhwiniba ngezigqibo ze-MDIxesha lokungeniswa kweengxelo ngomgaqo-nkqubo wolungelelwaniso kwezengqesho (i-EE) livulwe ngomhla woku-1 kweyoMsintsi kowama-2015, lezo zingeniswa ngesandla okanye ngokuzithumela nge-intanethi, liza kuvala ngomhla woku-1 kweyeDwarha (ezo zingeniswa ngesandla) nomhla we-15 kweyoMqungu kowama-2016 (ezo zithunyelwa nge-intanethi).IKhabhinethi ikhumbuza bonke abaqeshi ukuba bangenise iingxelo zabo ze-EE kwiSebe lezabaSebenz Iingxelo ezifana nezi zinceda isizwe ukuba sibeke iliso kumgama osele uhanjiwe nohanjwayo malunga nokusiphula neengcambu ucalucalulo nokungalinganISebe lezabaSebenzi liza kuthatha iphulo lokujikeleza lifundisa ngalo mba phantsi komxholo othi:","Section 57 of the National Ports Act, 2005 (Act 12 of 2005); Cabinet approved the submission of the African Charter on Statistics to Parliament for ratificatioThe charter is a policy framework for the development of statistics in Africa, which sets out the professional principles governing the production and management of statistics at national, regional and continental levelStatistics are the bedrock for effective monitoring and evaluation, and ensure that objectives are achieved and outcomes are me The charter provides guidelines for the production of good quality statistics needed to monitor the NDP, and government programmes and prioritie Cabinet approved that the Department of Planning, Monitoring and Evaluation (DPME) takes forward the Twende Mbele Programme in order to invest in collaboration around monitoring and evaluation across AfricThe Twende Mbele Programme will assist South Africa to build on and formalise existing informal partnerships, which may include bilateral agreement This supports the struggle for a better life in South Africa, which is linked with the pursuit of a better Africa in a better world Bills Cabinet approved the submission of the Extension of Security of Tenure Amendment Bill, 2015 to ParliamenThe Bill amends the Extension of Security of Tenure Act, 1997 (Act 62 of 1997) so as to strengthen, clarify and protect the rights of occupierThe amendments, which are from the Land Tenure Security and Evictions Policies in Commercial Framing Areas, aim to find a solution to tenure insecurities by combining land redistribution measures within effective legal protection and dispute-resolution mechanismExisting institutional arrangements and capacities have not been sufficient to address the quality and scale of land-rights conflicts and tenure securities found in commercial farming areas Upcoming events As part of Heritage Month celebrations in September, President Jacob Zuma will unveil the Matola Memorial and Interpretative Centre in Mozambique on Friday, 11 September 2015, and the Chief Bhambhatha Sculpture in Greytown, KwaZulu-Natal on 22 September 2012.",0.860338
"[-0.09723254 -0.44580072 -0.06070094 ... -0.3491312  -0.10308924
 -0.14992486]","[-1.5261432e-03 -1.5983632e-03 -6.1633633e-05 ...  8.0427912e-04
  2.9568592e-04  6.3243825e-03]",Iinguqu,attended by the,0.6645019
"[ 0.28226885  0.0698074  -0.03439514 ...  0.93744886  0.65808165
  1.0444871 ]","[ 0.00467344 -0.00152266  0.00303652 ...  0.01669341  0.01451047
  0.05211162]","zibalulekile ukukhuthaza ukuphunyezwa komgaqo-nkqubo nokuqinisekisa ukuba uyathotyelwa Izigqibo ezingundoqo zeKhabhinethiIKhabhinethi inikwe amagqabantshintshi ngeNgxelo eQoshelisiweyo yeeNjongo zoPhuhliso zeNkulungwane (ii-MDG) yoMzantsi Afrik IKhabhinethi iyiphumezile ingxelo eqoshelisiweyo yee-MDG eyidrafi eza kunikezelwa kwiZizwe eziManyeneyo emaphelweni alo umiyNgokwale ngxelo, emva kweminyaka engama-20 yophuhliso, uyabonaka umgama osele uhanjiwe kwisizwe sisonke malunga nokuhanjiswa kweenkonzo ezisisiseko nokulwa leya indlala ibomv Noko kunjalo, uMzantsi Afrika usajongene nengxaki entlantlu-ntathu yendlala, ukungalingani nentswela-ngqeshLe ngxelo isikhokelo samalinge ophuhliso asebenzayo emva kowe-2015 kunye neenjongo zophuhliso ezizinzileyo ezihambelana nawIKhabhinethi izivumile iziphakamiso zoMphathiswa wezoThutho zokuba kutyikiwe isivumelwano sokuqeshisa esikhawulezileyo ne-Tag Yachts (PTY) Ltd).","to strengthen implementation and ensure compliance Key Cabinet decisions Cabinet was briefed on the final Millennium Development Goals (MDGs) Close-out Report for South Afric Cabinet approved the draft close-out report on the MDG that will be presented to the United Nations later this yeaAccording to the report, after 20 years of development, significant progress has been made in national coverage of essential services and reducing extreme poverty level However, South Africa continues to face the triple challenges of poverty, inequality and unemploymenThe report charts the path to a more effective post-2015 development agenda and the associated sustainable development goal Cabinet approved the recommendation by the Minister of Transport to provide urgent lease agreement to the Tag Yachts (PTY) Ltd .",0.8839242
[0.48328224 0.05614993 0.19855526 ... 0.8692492  0.81413835 0.76977056],[0.01645366 0.00217615 0.01118806 ... 0.02257619 0.01696008 0.03842002],"Injongo yesi sivumelwano kukuqalisa kokwenziwa kohlobo lamaphenyana ii-catamaran zodidi oluphezulu kwiZibuko laseBhay Eli lilinge lokunika umsebenzi iCandelo leemveliso zaselwandle phantsi kwe-Operation Phakisa wokuba limisele iZiko Lokwakha Amaphenyane eMpuma Kolon Ukuvunywa kwesi sivumelwano kwenziwe ngokweCandelo lama-57 elingxamisekileyo loMthetho wamaZibuko eSizwe, wowama-2005 (uMthetho uNombolo 12 wowama-2005);IKhabhinethi ikuvumile ukungeniswa koMqulu wase-Afrika ngeeNkcukacha-manani ePalamente ukuze uphunyezwe ngokusemthethwenLo mqulu yinkqubo-sikhokelo yomgaqo-nkqubo wokubalwa kweenkcukacha-manani e-Afrika, obeka imithetho esesikweni yokulawula iindlela ezibalwa zilawulwe ngayo iinkcukacha-manani ngamazwe, zinginngqi kunye nelizwekazIinkcukacha-manani zibaluleke kakhulu kumalinge okuhlolwa nokuvavanywa, kwaye ziqinisekisa ukuba iinjongo nemibono ziyazalisekiswa kwaye ziyaphunyezw Lo mqulu unezikhokelo zokubalwa nokukhutshwa kweenkcukacha-manani ezikumgangatho ophezulu ezifunakyo ukubeka iliso kwiNkqubo yeSizwe yoPhuhliso (i-NDP), iinkqubo zikarhulumente nalo miba ayikhokelise phambilIKhabhinethi ivumile ukuba iSebe lezokuCwangciso, ukuHlola nokuVavanya (i-DPME) liqhubele phambili i-Twende Mbele Programme ukuze kukhuthazwe intsebenziswano kwimiba yezokuhlola nokuvavanya kwi-Afrika iphelI-Twende Mbele Programme iza kunceda uMzantsi Afrika ukuba wakhele kwizivumelwano ezingatyikitywanga, kodwa zityikitywe ngokusesikweni, ezinokuquka izivumelwano zamazwe ngamazw Oku kukuphosa igade kumalinge okulwela ubomi obungcono eMzantsi Afrika, into ihambelanayo nedabi lokulwela i-Afrika engcono kwihlabathi elingcono Imithetho esayilwayoIKhabhinethi ikuvumile ukungeniswa ePalamente koMthetho-sihlomelo osaYilwayo woKwandiswa kwamaLungelo okuMa eMhlabeni wowama-2015.Lo mthetho usayilwayo ulungisa uMthetho woKwandiswa koKhuselo lokuMa eMhlabeni wowe-1997 (uMthetho uNombolo 62 wowe-1967) ukuze womeleze, ucacise ukhusele amalungelo abo bakuwEzi zilungiso, zisukela kuMgaqo-nkqubo woKhuselo lokuMa nokuSuswa eMhlabeni kwiMimandla yeeFama eziRhwebayo, zilungiselelwa ukukhangela izisombululo kwiingxaki zelungelo lokumma emhlabeni ngokudibanisa amalinge okwabiwa kwakhona komhla kunye nemithetho kunye neendlela zokusombulula iimbabanIzixhobo ezikhoyo kumaziko afanelekileyo azinamagunya aneleyo ukungenelela kwiimbambano ezingamalungelo omhlaba nokhuselo lwelungelo lokuma kuwo kwimimandla eneefama ezirhwebay 4.","Europe which highlight the complexity of the migration management and its relationship with foreign policies of the respective countrieSouth Africa has consistently tried to handle issues of migration as humane as possibl The migration crisis in Europe is a regional challenge that requires the collective effort of individual state The active participation of and close collaboration with societies, communities and civil society organizations is needed to deal with migration issueCabinet commends the work of the Municipal Demarcation Board (MDB) which recently completed the determination and redetermination of the outer boundaries of municipalities in eight provinces across the countrThe MDB performed its work in accordance with its legislative mandate and used provisions within its powers to make the final decisionCabinet has expressed deep concern about some political parties which have launched an attack on the MDB that seeks to undermine its independence and legitimacy in the eyes of the publiCabinet calls on all political parties to desist from undermining the work of an important independent institution that supports our democrac There are other avenues provided in law to challenge the decisions of the MDThe Employment Equity (EE) reporting season opened on 1 September 2015 for both manual and online reporting, which closes on 1 October 2015 (manual) and 15 January 2016 (online) respectivelCabinet reminds all employers to submit their EE reports to the Department of Labour .",0.8444211
[1.7304958  0.06872939 0.10675293 ... 0.82385594 1.3593129  1.9876709 ],"[6.1226867e-02 1.1223349e-04 4.3415097e-05 ... 3.1189490e-02 2.6178904e-02
 5.5039681e-02]","Imisitho ezayoNjengenxalenye yemibhiyozo yeNyanga yaMafa ngeyoMsintsi, uMongameli Jacob Zuma uza kuvula ngokusesikweni iZiko lesiKhumbuzo saseMatola eMozambique ngoLwesihlanu umhla we-11 kweyoMsintsi ngowama-2015 kunye noMfanekiso oQingqiweyo weNkosi uBhambatha eGreytown, KwaZulu-Natal ngomhla wama-22 kweyoMsintsi kowama-2012 UMongameli uza kuba sisithethi sembeko ngoSuku lwaMafa eVleifontein, eMakhado eLimpopo ngomhla wama-24 kweyoMsintsi ngowama-2015.",The President will also deliver a keynote address on Heritage Day in Vleifontein Machado in Limpopo on 24 September 2015.,0.80694056
"[ 0.8266399  -0.03973433 -0.3591361  ...  0.3669598   0.8701078
  0.7849159 ]","[2.1447128e-02 8.4638792e-05 7.4009883e-04 ... 2.3588134e-02 1.9575631e-02
 1.4255686e-02]",Umxholo wemibhiyozo yeNyanga yaMafa uthi:,The theme for this year s Heritage Month celebration is:,0.8398628
[0.4620657  0.06516384 0.36652946 ... 0.97888535 0.996444   1.3416791 ],"[ 0.01977713 -0.00080199  0.00676262 ...  0.0045779   0.03998867
  0.06865268]","Ulwazi lwethu lwemveli, ilifa lethu: Sikwindlela eya ekukhangeleni, ekukhuthazeni nasekulondolezeni amafa aphilayo oMzantsi AfrikAbemi beli bayakhuthazwa ukuba babonakalise umdla kumafa ethu endalo ngokutyelela imiyezo yesizwe ekuza kungenwa kuwo simahla ukusuka ngomhla we-14 ukuya kowe-18 kweyoMsintsi ngowama-2015, njengenxalenye yeVeki ye-10 yeMiyezo yeSizwe yoMzantsi Afrika ebanjwa minyaka lISebe leMfundo esiSiseko liza kuqhuba uHlolo loNyaka leSizwe (i-ANA) lwesihlanu ngenyanga yoMsintsi yowama-2015 ngeenjongo zokuvavanya iziphumo zokufunda zelitherasi nezibalo kwibanga loku-1 ukuya kwele-9.I-ANA ikhupha ubungqina obufanayo obusesikweni bokuhlola iindlela aqhuba ngayo amanyathelo okungenelela karhulumente kwaye isebenza nanjengesikhokelo sokuqulunqa amanye amacebo okungenelelAbazali nabagcini-bantwana bayakhuthazwa ukuba babaxhase abafundi ngeli thuba leemviwo kwaye baqinisekise ukuba iziphumo zisetyenziselwa ukujonga iindawo inkqubo yabafundi eqhwalela kuz Imihla namaxesha eemviwo ze-ANA ziyafumaneka kule webhusayithi: wweducatiogozaIKhabhinethi ihlaba ukhwelo kootitshala ukuba bakhokelise iimfuno zabafundi phambili ngokuqinisekisa ukuba iimviwo ze-ANA ziyaqhuba ngaphandle kokuphazanyiswIKhabhinethi ibamba ngazibini kubo bonke abemi boMzantsi Afrika abathathe inxaxheba kuSuku lweHlabathi lweLitherasi ebelibanjwe ngomhla wesi-8 kweyoMsintsi ngowama-2015 ukukhuthaza ukuthanda ukufunda nokugxininisa ukubaluleka kwezakhono zokukwazi ukubhala nokufund Amaxwebhu olu Lawulo lweNtando yesininzi olusekelwe kulo, uMqulu weNkululeko uthi siza kulwelwa ukuba","Cabinet is pleased with the progress made and has also noted areas that require interventio The GCIS will be coordinating media briefings in order to share information on implementation of government programme This schedule will be communicated at a later stagCabinet received a briefing on the G20 meeting held in Ankara, Turkey from 3 to 5 September 2015.",0.7721838
"[ 0.45711756  0.01487809 -0.00596046 ...  0.8065474   0.7927714
  1.0934387 ]","[ 0.00989978 -0.00156057  0.00811783 ...  0.02912064  0.03274437
  0.03190744]","iingcango zemfundo ziyakuvulelwa bonke abantISebe leMfundo esiSiseko liyacela bonke abemi boMzantsi Afrika ukuba bathathe inxaxheba kumaphulo elitherasi anjongo zawo ikukukhuthaza ukuthanda ukufunda kwiindawo esihlala kuz IKhabhinethi icela wonke umntu anikele ngeencwadi kumathala eencwadi ezikolo, sonke sifake isandla ngokusebenzisa ixesha lethu sifundele abantwana iincwadi kwiindawo esihlala kuzIVeki yeSizwe yeThusong Service Centre eBanjwa minyaka le ukusuka ngomhla we-13 ukuya kowe-18 kweyoMsintsi iza kucacisa iinkonzo ezifumaneka kula maziko kunye nee-ofisi ezingomahamba-nandlwana ezisondeza iinkonzo zikarhulumente kufutshane nabemi boMzantsi Afrik Oku kuyinxalenye yeNyanga yeeNkonzo zikaRhulumentIKhabhinethi ikhuthaza abemi boMzantsi Afrika ukuba basebenzise iinkonzo ezahlukeneyo kunye nolwazi olufumaneka kwii-Thusong Service Centre ukuba batyebise ulwazi lwabIKhabhinethi icela bonke abemi boMzantsi Afrika ukuba bakhumbule abasebenzi bakarhulumente okanye amaziko karhulumente agqwesayo kwimisebenzi yawo ngokuphakamisa amagama abo phambi komhla wama-30 kweyoMsintsi ngowama-2015 ukuba abe sethubeni lokuwongwa ngeeMbasa zesithathu zeSizwe zokuGqwesa zeBatho Pele zowama-2015 eziza kubanjwa phantsi komxholo othi: IBatho Pele","This will, supply an average of 50 000 household It is part of the country s plan to diversify towards a more sustainable energy supplEarlier this year, the Department of Energy expanded opportunities for the private sector to contribute to the production of power by approving 13 new renewable Independent Power Producers that will add 5 243 megawatts to the national griCabinet has noted the migration developments in",0.7735245
