xh,en,src_text,trg_text,Cosine_Score
"[ 1.5576011  -0.1333815  -0.02974601 ...  0.9623021   1.0312014
  1.9516464 ]",[0.02576257 0.00095138 0.00308511 ... 0.01699737 0.01196345 0.02482933],"IKhabhinethi ibihlangene ngoLwesithathu, umhla wesi-7 kweyeThupha ngowama-2019 kwiZakhiwo zoMdibaniso ePitoli","Cabinet met on Wednesday, 7 August 2019 at the Union Buildings in Pretoria",0.8140788
"[ 0.87202364 -0.00832688 -0.09604952 ...  0.25975713  0.4406223
  0.8787592 ]","[-0.00130068  0.00138589 -0.000487   ... -0.00196136 -0.00190788
  0.0220324 ]",Imibandela Engundaba-mlonyeni1.,Upcoming Events1.,0.7071868
"[ 1.6545978  -0.30879754 -0.35445336 ...  1.0362209   0.6576681
  0.1516269 ]","[ 0.08482293 -0.00231836  0.00350878 ...  0.03942195  0.04048646
  0.00735438]",Izithembiso zeBhunga leSizwe zoPhuhliso loQoqosho nabaSebenzi (i-NEDLAC),National Economic Development and Labour Council (NEDLAC),0.8521569
[0.92364365 0.27597994 2.7899811  ... 1.2792342  1.3932776  2.6594524 ],"[ 0.02597056 -0.00070115  0.0665606  ...  0.03380278  0.03199776
  0.07295358]","IKhabhinethi isaxhalabile ngamazinga aphezulu entswelo-ngqesho namanani aphantsi okukhula koqoqosho elizweni leth Iziphumo zoPhando zeKota ngeNani labaSebenzi zekota yesibini yowama-2019 nezipapashwe liZiko lezeeNkcukacha-manani zoMzantsi Afrika (i-StatsSA), zalatha ukuba izinga elisesikweni lentswelo-ngqesho linyuke nge-1,4% ukuya kuma-2i xa lithelekiswa nelekota yokuqala yowama-2019.","commitments Cabinet remains concerned about the high levels of unemployment and the low economic growth figures in our countr The results of the Quarterly Labour Force Survey for the second quarter of 2019 released by Statistics South Africa, indicate that the official unemployment rate increased by 1,4 percentage points to 29,0% compared to the first quarter of 2019.",0.900316
"[ 0.52570915 -0.04264656 -0.10798887 ...  0.8284162   0.46120155
  0.6843765 ]","[ 0.01707019 -0.00013369  0.00227116 ...  0.03538016  0.0127909
  0.0528218 ]",IKhabhinethi isazibophelele ekulweni neengxaki ezinzulu eziqhubekayo nokuchaphazela indlela oluqhuba ngayo uqoqosho lweli lizwe kunye nesakhono salo sokusombulula imingeni yesizwe ezineengxaki zophuhlis,Cabinet remains committed to addressing structural challenges that continue to affect the performance of our economy and its ability to respond to developmental challenge,0.8546097
[1.7462507  0.13023907 0.07976081 ... 0.68606466 1.2615176  3.1085687 ],"[ 5.3069633e-02 -2.2099533e-03  9.1423128e-05 ...  2.7847670e-02
  4.9380630e-02  6.3343786e-02]",Isivumelwano sokuthathwa kwamanyathelo akhawulezileyo esityikitywe ngawo onke amaqela kwi-NEDLAC sizibophelela ekuhlanganeni nabalingane abamxhelo-mnye ngenyanga nganye ukuze kujongwe iindlela aqhuba ngayo amaphulo okuzalisekisa izithembiso ezingama-77 ezenziwa kwiNgqungquthela yemiSebenz Iintlanganiso zeenyanga ziya kuchotshelwa nguMongameli uCyril Ramaphosa ukususela kweyoMsintsi ngowama-2019.,The rapid response agreement signed by all the parties in NEDLAC commits to meet the stakeholders on a monthly basis to track the seventy-seven (77) Job Summit commitment Monthly meetings will be chaired by President Cyril Ramaphosa with effect from September 2019.,0.8726307
"[ 0.598347   -0.30655175 -0.34447166 ...  0.391567    0.7304674
  0.02571719]","[ 0.00274773 -0.00068739  0.00029785 ...  0.00637312  0.01352195
  0.00098579]",Izithembiso zawo onke amahlakani ethu,The commitments by all stakeholders,0.5970079
"[ 0.5218712  -0.07223156 -0.3804811  ...  1.3706487   0.5558275
  0.53426945]",[0.01334255 0.00134449 0.00222557 ... 0.0435179  0.00364934 0.00227113],"aquka urhulumente, abasebenzi, abezoshishino nemibutho yoluntu","which include government, labour, business, civil-society organisations",0.89116794
"[ 0.4237912   0.07766808 -0.15451087 ...  0.7545523   0.8675685
  0.6717159 ]",[0.00442331 0.00038254 0.0011703  ... 0.02944292 0.02788124 0.03062364],"zigxininisa kwiinkqubo zokudala imisebenzi, amacebo okushenxisa imiqobo ethintela ukuzefekiswa kwezi zithembiso, ngokunjalo nezivumelwano zokunqanda ukudendwa kwabasebenzi kunye neendlela zokuthintela ukulahleka kwemisebenz Okunye okuqukwe kwizithembiso ngamaphulo ajoliswe kumacandelo athile ukuze kukhuliswe uqoqosho","target programmes to create jobs, mechanisms to unblock barriers to effect implementation, as well as agreements on job retention and ways to prevent job losse Also included in the commitments are specific sector targeting initiatives to grow the economy South Africa-Japan Collaboration Cabinet welcomes the collaboration initiative between South Africa and Japan to combat plastic pollution by supporting the transitioning of the local plastic industry from conventional plastics to more environmentally sustainable alternatives",0.7760659
"[-0.35498863 -0.46844733 -0.05609749 ...  0.40656227  1.1380136
  0.7471407 ]","[-0.00268659  0.01437093  0.00554361 ...  0.03039549  0.0297298
  0.02372133]",INtsebenziswano yoMzantsi Afrika neJapan,Attacks on South African Police Service (SAPS) members,0.60494626
"[ 0.46764138 -0.01791751 -0.14820957 ...  1.008395    0.73997754
  0.8583118 ]","[ 0.02583827  0.04647743 -0.0003282  ...  0.01306203  0.02525324
  0.00992675]",IKhabhinethi iyasamkela isindululo sentsebenziswano phakathi koMzantsi Afrika neJapan sokulwa ungcoliseko olubangwa ziplastikhi ngokuxhasa amacebo okuzisa utshintsho kushishino lweeplastikhi kweli lizwe luyeke ukuvelisa nokusebenzisa iiplastikhi zesiqhelo kusetyenziswe ezo zingenabungozi kokusingqongileyo,Cabinet expects all who live or work in South Africa to collaborate with our law-enforcement agencies to combat criminal and illegal activitie Cabinet reassures the nation that the country s law-enforcement agencies will act decisively and arrest people who perpetrate lawlessness and violenc,0.75142133
"[ 0.61233884 -0.24492835 -0.2357038  ...  0.7706739   1.3868777
  0.72566843]","[ 0.02146447 -0.00099778 -0.00087307 ...  0.02755706  0.03756559
  0.04669894]",INkomfa ye-18 yoMthetho wokuKhulisa nokuNika i-Afrika amaThuba (i-AGOA),18th African Growth and Opportunity Act (AGOA) Forum South Africa recently participated in the 18th AGOA Forum held in C te d'Ivoire under the theme:,0.70021206
"[ 1.1288482  -0.3216888   0.05150571 ...  0.4277337   1.6568673
  1.3626524 ]","[ 0.00352803 -0.00035307 -0.00030344 ...  0.00425653  0.04685992
  0.07830715]",Kutshanje uMzantsi Afrika ube nenxaxheba kwiNkomfa ye-18 ye-AGOA ebibanjelwe eC te d'Ivoire phantsi kwesihloko esithi:,President Ramaphosa will lead South Africa s delegation to participate in the 39th Summit of Heads of State and Government of the SADC to be held in Tanzania on 17 and 18 August 2012.,0.7051057
"[ 0.58884144 -0.08962432 -0.23467113 ...  0.85983735  1.4617121
  1.0034359 ]","[ 0.00705598  0.00152737 -0.00029554 ...  0.01505833  0.04976285
  0.01550499]",I-AGOA neKamva: UkuQulunqwa kweNkqubo eNtsha yoRhwebo eza kuba sisiKhokelo soRhwebo noTyalomali lwe-United States (i-US) ne-Afrika .,AGOA and the Future: Developing a New Trade Paradigm to Guide United States (US)-Africa Trade and Investment .,0.8953876
[0.62390286 0.78888196 0.52582157 ... 1.1490648  1.7371343  1.3122711 ],"[ 0.00886357  0.00195208 -0.00058959 ...  0.03681207  0.03205008
  0.00056957]","I-AGOA yinkqubo ezimeleyo yorhwebo yase-US enika isaphulelo serhafu yorhwebelwano kwiintlobo zempahla ezithile ezithengiselwa amazwe ngaphandle ezingaphezulu kwama-6 400 ezisuka kumazwe angama-40 ase-Afrika akummandla ongezantsi kweNtlango yaseSahara anelungelo lokuxhamla izibonelelo eziza ne-AGOA, aquka uMzantsi Afrika, ukuze zikwazi ukuthengiswa e-U","AGOA is a unilateral US trade preference programme that provides duty-free quota-free treatment for over 6 400 tariff lines from 40 AGOA-eligible sub-Saharan African countries, including South Africa, into the US marke South Africa s constructive and positive discussions with the US Trade Representative provides potential access to the US market and American investment in our economy, which are important ways of addressing job creation and the elimination of povert 4.",0.8219241
"[ 7.7802920e-01 -2.0525328e-04 -1.5794517e-01 ...  1.5530628e+00
  1.4289769e+00  1.1317425e+00]",[0.03095889 0.00272946 0.00020302 ... 0.03715399 0.0336694  0.0356797 ],"Iingxoxo zaseMzantsi Afrika ezakhayo nezinika ithemba noMmeli wezoRhwebo wase-US zicacise iindlela eli lizwe elinokukwazi ukungena ngazo lirhwebe e-US lize lifumane notyalo-mali oluvela e-US, into leyo ibaluleke kakhulu kumaphulo okudala imisebenzi nokulwa intswel 4.","The SADC Summit is also expected to deliberate on wide-ranging issues, including implementation of the region's operational plans and priority programmes such as industrialisation, trade, infrastructure development, establishment of a regional parliament, and consolidation of peace and security in the regio Messages1.",0.75430787
"[ 0.00598843  0.117988   -0.02292693 ...  0.88818485  1.0717146
  0.90057343]",[0.01710357 0.0001693  0.00164012 ... 0.01512401 0.04576389 0.01841868],Ukuhlaselwa kwapolisa angamalungu eNkonzo yamaPolisa yaseMzantsi Afrika (i-SAPS),"During the summit, Tanzanian President John Magufuli will take over the chairpersonship of SADC from his Namibian counterpart, President Hage Geingo",0.6425108
"[ 0.5139999   0.77670944 -0.09648138 ...  1.0412804   0.8337987
  0.6904772 ]","[-0.00074351  0.02919024  0.00042561 ...  0.01901115  0.02489752
  0.02051208]",Ukuhlaselwa kwakutshanje kwamapolisa angamalungu e-SAPS esemsebenzini wawo kwisiXeko saseRhawutini akufanelanga kunyanyezelw IKhabhinethi ilugxeka kabukhali olu hlaselo kwaye iyalele amapolisa eli nezinye ii-arhente zogcino-mthetho ukuba baphande abarhanelwa ngaphandle koloyiko okanye ikheth,The recent attacks on members of the SAPS in the line of duty in the City of Johannesburg should not be tolerate Cabinet condemns the attacks in the strongest possible terms and have instructed our police and other law-enforcement agencies to pursue the suspects without any fear or favou,0.88823986
"[ 0.45479277  1.4502577  -0.17757425 ...  0.53021765  0.46129557
  0.8619625 ]","[ 0.00861181  0.06079834 -0.00025304 ...  0.01893836  0.01345661
  0.02023302]","UMgaqo-siseko weRiphablikhi yaseMzantsi Afrika wonyaka we-1996 uyalela ukuba ii-arhente zogcino-mthetho, eziquka amapolisa, mazithintele, zilwe ngokunjalo ziphande ngolwaphulomthetho, zigcine ucwangco elizweni, zikhusele kwaye ziqinisekise ukhuseleko lwabemi nempahla yabo ngokunjalo ziqinisekise ukuba imithetho iyathotyelw","The Constitution of the Republic of South Africa of 1996 directs that the law-enforcement agencies, inclusive of our police service, must prevent, combat and investigate crime, maintain public order, protect and secure its inhabitants and their respective properties and uphold and enforce the la",0.9044604
