xh,en,src_text,trg_text,Cosine_Score
"[ 0.9350657  -0.00781715 -0.11431357 ...  0.2783163   0.45753944
  0.90221626]","[ 0.03864396 -0.0012033  -0.00057512 ...  0.00059445  0.00286358
  0.01372522]",Imiba enguNdaba-mlonyeni1.,Bills1.,0.7559916
"[ 1.5176839  -0.06374669  0.08110246 ...  0.79402614  1.0407366
  1.7510005 ]","[ 2.5450695e-02 -5.6332265e-05  4.8382911e-03 ...  1.4451309e-02
  1.4548556e-02  3.1030366e-02]",Inqanaba lesi-2 lesilumkiso lesifo sentsholongwane i-Corona (i-COVID-19),Coronavirus Disease (COVID-19) Alert Level 2,0.864586
[0.81958985 0.28585407 0.27414078 ... 0.9104278  0.47292873 0.6474976 ],[0.02322276 0.02142473 0.01660575 ... 0.01786589 0.02156527 0.01550693],"Ukusuka kwiNqanaba lesi-3 lesiLumkiso kuyiwe kwiNqanaba lesi-2 lesiLumkiso lexesha lokuvaleleka phantsi kwemiqathango ethile, into leyo eqale ngomhla we-18 kweyeThupha 2020, kubangele ukuba kubekho unyenyiso, obelulangazelelwa kakhulu, kwimigaqo eyimiqathango kwimisebenzi ethile yezoqoqosho neyezentlal","The move from Alert Level 3 to Alert Level 2 of the national lockdown with effect from 18 August 2020 has resulted in the welcome relaxation of restrictions on some of the socio-economic activitie This significant transition will inevitably revive our economy and contribute to the creation of much-needed jobs, particularly in the tourism and hospitality industr",0.8176327
[0.8814314  0.508018   0.01419526 ... 1.232605   0.81120753 1.1745083 ],"[ 2.1294618e-02 -2.4655475e-05 -6.6387893e-06 ...  2.6889095e-02
  2.8174974e-02  3.4835640e-02]","Olu tshintsho luza kukhwezela uqoqosho lwelizwe lakuthi luze lufake isandla nakumalinge okudala imisebenzi efunwa ngabomvu, ingakumbi kwicandelo lezokhenketho nelezokutenda iindwendw","It also welcomed the staggered return of Technical and Vocational Education and Training college students, the reopening of Community Education and Training centres and the return of staff to their workplac This will be done in terms of the detailed COVID-19 management plans in place across the sector, and to ensure the continued safety of students and staff, while allowing for greater access to campus teaching and learning for more student 3.",0.72990704
"[ 0.4410004  -0.04807096 -0.22871701 ...  0.59292     0.93623626
  1.2130344 ]","[ 0.01010438 -0.00062711  0.00098254 ...  0.04076204  0.02723081
  0.0437375 ]","INqanaba lesi-2 lesiLumkiso liza kwenza ukuba abaPhathiswa bakwazi ukuya buqu kwizindlu zombini zePalamente ezizezi: iNdlu yoWiso-mthetho yeSizwe kunye neBhunga leSizwe lamaPhondo baye kuphendula imibuzo yamalungu ePalamente, phakathi kwezinye izint","Alert Level 2 will make it possible for Ministers to present themselves before the two houses of Parliament, the National Assembly and the National Council of Provinces, to amongst others, answer questions from members of Parliamen While the",0.88341874
[0.78401786 0.13296533 0.1796075  ... 0.85497946 0.73643273 0.5968421 ],[0.00844984 0.01473576 0.00669487 ... 0.02121422 0.02194137 0.00996278],"Nangona ukuqhambuka kwesibini kwesi sifo, into leyo ethe yenzeka kwamanye amazwe amaninzi kusenokwenzeka nakweli, amanyathelo esiza kuwathabatha sisonke kwezi veki nezi nyanga zimbalwa zizayo angakuthintela oku, kwaye ngawo aza kusixelela ukuba siza kugqitha njani kule mek IKhabhinethi ihlaba ikhwelo kuthi sonke ukuba sibe nobunono kangangoko, siziphathe njengomzekelo size senze izinto ezifanelekileyo ukuze sinqande ukuqhambuka kwesi sifo okwesibini, namanani abantu abanaso enyuk","of infections experienced by several other countries is an ever-present possibility, our collective actions over the next few weeks and months can prevent that from happening, and will determine how quickly we move further forwar Cabinet calls on everyone to take extra precautions, practise responsible behaviour and do the right things so that we avoid a second pea",0.8712477
"[ 0.7019119  -0.1280336  -0.11612529 ...  1.192199    0.94248813
  1.0241852 ]","[ 0.0211897  -0.00072831  0.00250802 ...  0.0367591   0.02450643
  0.020331  ]",Urhulumente usebenzisana namahlakani ezentlalo kunye noluntu ngokubanzi ukuze aqinisekise ukuba izithili zinazo zonke izixhobo ezizifunayo kwaye namalungiselelo ziwenzile okunqanda ukunwenwa kwesi sif,Government is working with social partners and communities to ensure that districts are adequately resourced and organised to contain the spread of the viru,0.8565289
"[ 0.8518082   0.49278915 -0.07617639 ...  0.7199954   0.83749956
  0.5695646 ]",[0.02211495 0.01758149 0.00284578 ... 0.00237333 0.02358407 0.00329327],"Mkhulu umsebenzi osele wenziwe sesi sizwe sakuthi ukulwa lo bhubhan Lo msebenzi mhle sele siwenzile, ngelishwa uphoxwa zizinto zokungakhathali ezenziwa ngabantu abathile abangafuniyo ukudlala eyabo indima ukuthintela ukunwenwa kwesi sif Abo baqhuba bephantsi kweempembelelo zotywala nangokungakhathali, babeka ubomi babantu abangenatyala esichengen","Our nation has made great strides in fighting the pandemi Our good work, unfortunately, is being undermined by the reckless actions of some people who refuse to take personal responsibility to prevent the spread of the viru Those who drive under the influence of alcohol and behave recklessly are endangering the lives of innocent peopl",0.87783325
[0.30067685 0.41431192 0.40901044 ... 1.1637002  0.52622336 0.48061103],[0.01132502 0.0236269  0.00286376 ... 0.01646633 0.02501595 0.04315435],"Ngenxa yokuziphatha ngokungakhathali, kule veki siphantsi kwelifu elimnyama emva kokusweleka kwamagosa amathathu eSebe laMapolisa esiXeko saseTshwane athe asutywa kukufa emva kwengozi yemoto embi apho imoto yawo itshayisene neyomqhubi oseleyo kule mpela-veki ipheliley Le ngozi ibulele abantu, isisilumkiso kuthi sisonke nakumntu ngamnye, esifuna sicingisise ngezinto esinokuzenza ukuze sibonakalise ukuziphatha ngenkathalo kunye nendima esinokuyidlala ukulwa ukusetyenziswa kakubi kotywal","As a result of such reckless behaviour, this week we mourn the untimely death of three Tshwane Metro Police Department officers who lost their lives in a tragic crash with a drunk driver this past weeken This fatal accident is a wake-up call to all of us, individually and collectively, to reflect on what we can do to begin acting responsibly and playing our part in curbing alcohol abus Cabinet urges all people in South Africa to continue observing the health protocols even during Alert Level 2.",0.85760975
"[ 0.89951354  0.37538454 -0.04608402 ...  0.90428126  1.3292416
  1.1037669 ]",[0.02451217 0.0157804  0.00285871 ... 0.02065158 0.04164858 0.0314752 ],"IKhabhinethi icela abantu baseMzantsi Afrika ukuba bayithobele imigaqo yezempilo nangoku sikwiNqanaba lesi-2 lesiLumkis Kufuneka siqhubeke sikhuthaze ukungasondelelani phakathi kwabantu, sinxibe izigqubuthelo-buso xa sisesidlangalaleni size sihlambe izandla zethu rhoqo ngamanzi nesepha okanye sisebenzise isibulala-ntsholongwana esenziwe nge-alkhoholi","We must all maintain social distancing, wear a mask when in public and regularly wash hands with water and soap or use an alcohol-based hand sanitise 2.",0.8162994
