xh,en,src_text,trg_text,Cosine_Score
"[ 0.5749774  -0.05698527 -0.24495101 ...  0.5213318   0.46148574
  0.06050048]","[ 0.01141653  0.01407708 -0.00098811 ...  0.01302124  0.00681518
  0.00417703]",Uluvo lweKhabhinethi kwimiba egqubayo,The law enforcement agencies will,0.63738847
"[ 1.7478172e+00  5.1678380e-04 -2.7488453e-02 ...  1.0944147e+00
  1.8175638e+00  1.3710685e+00]","[ 2.2144552e-02 -5.9726146e-05  1.9341559e-04 ...  1.8902315e-02
  3.3619229e-02  4.7617264e-02]",IKhabinethi ikhumbuza bonke abemi boMzantsi Afrika ukuba bahloniphe baze bakhumbule intandane yethu owayesakuba nguMongameli uNelson Mandela ngale Nyanga kaMandela ngokuthatha inxaxheba kwiPhulo u- Coca uMzantsi Afrika .,Cabinet s position on current issues Cabinet reminds all South Africans to honour and remember our beloved former President Nelson Mandela during this Mandela Month by actively participating in the,0.850984
[1.1406567  0.01618102 0.22520272 ... 0.68260866 1.6012161  0.70789146],[0.02406478 0.00546031 0.00195457 ... 0.03885644 0.02113802 0.02432669],"Ngomhla woSuku lukaNelson Mandela we-18 kweyeKhala nangenyanga le yonke abemi boMzantsi Afrika kufuneka banikele ngemizuzu engama-67 ubuncinane bacoce uMzantsi Afrika ngokwekhwelo elahlatywa nguMongameli uJacob Zuma ngethuba esenza iNtetho kaMongameli engoBume beSizw Owayesakuba nguMongameli uNelson Mandela wasifundisa ukuba nabani na anganegalelo elakhayo kuluntu lwendawo ahlala kuy Sonke sinoxanduva lokuhlonipha ubomi bakhe ngokucoca, siphucule sihombise iindawo esihlala kuz IKhabinethi iwamkele umtyangampo wenkqubo yokuhlaziywa kwezoololiwe yi-Arente yaBakhweli bakaLoliwe yaseMzantsi Afrika, (i-PRASA).","CampaigDuring Nelson Mandela Day on 18 July and more broadly during this month South Africans should dedicate at least 67 minutes to clean South Africa as per the call by President Jacob Zuma during the State of the Nation AddresFormer President Nelson Mandela taught us that any individual can have a positive impact on their communit We all have a responsibility to honour his life by cleaning, improving and beautifying our communitie Cabinet welcomes the Passenger Rail Agency of South Africa (PRASA) massive rail revitalisation programm As part of this programme, the Minister of Transport unveiled the final design of PRASA s brand-new, modern and safe commuter train which boasts the latest technology the rail industry has to offer throughout the worl This is another special milestone in government s commitment to build infrastructure that will stimulate the economy and support local procuremen The first PRASA train is expected to hit the track in 2015.The modernisation of the train system will overhaul metro rail services -",0.84874845
"[ 0.50979686 -0.00875157 -0.14396343 ...  0.7220446   1.087384
  1.6160518 ]","[ 3.9296642e-02  2.7643473e-04 -3.1628529e-06 ...  1.5571129e-02
  2.9677875e-02  2.8396599e-02]","Njengenxalenye yale nkqubo, uMphathiswa wezoThutho ulibonisile eluntwini uyilo lokugqibela lukaloliwe omtsha kraca wokuthutha abantu, ongowalemihla nokhuselekileyo ozibalula ngobuchwephetshe obukwizinga eliphezulu obakhe baveliswa kushishino loololiwe lwale mihla ehlabathin Oku kungomnye umzekelo obambekayo obonakalisa ukuba urhulumente uzibophelele kwiphulo lokwakha iziseko ezingundoqo eziza kunceda uqoqosho zixhase ukuthenga nokuthengisa apha ekhay Uloliwe wokuqala we-PRASA ulindeleke ukuba uqalise ukuhamba ngowama-2015.","PRASA will train a total of 19 527 individuals (engineers, artisans, technicians, train drivers and, among others, technologists) during the life of the projecThe Rolling Stock Fleet Renewal Programme is much more than the procurement of trains, it is about three pillars which will bring this industry to its former glory, revive our rail engineering sector and contribute to economic development and localisatio",0.78401655
"[ 0.11170311 -0.0808513  -0.172919   ...  0.7405339   0.5848264
  0.86820203]",[0.03666542 0.00028427 0.02280916 ... 0.03417473 0.02992045 0.03883559],Ukuphuculwa kwenkqubo yezoololiwe kuza kuzitshintsha zonke iinkonzo zoololiwe zakwa-metro,a major catalyst for the transformation of public transport in South Afric PRASA will spend R51 billion over the next 10 years to procure 600 top class trains for the people of South Afric A total of 580 of these trains will be manufactured in South Africa at a new factory to be established in Dunnotar outside Nigel in Ekurhuleni at a cost of R1 billio The,0.63311523
[0.10431135 0.02862511 0.46295893 ... 0.83475244 0.76325333 0.70188916],"[-0.00027332  0.00086155  0.00802883 ...  0.01371524  0.0249658
  0.0247487 ]","nto leyo iza kukhuthaza iinguqu kwezothutho lukawonkewonke eMzantsi Afrik I-PRASA iza kuchitha ama-R51 eebhiliyoni kule minyaka ili-10 izayo ekuthengeni oololiwe abangama-600 abakumgangatho ophezulu bethengela abantu baseMzantsi Afrik Oololiwe abangama-580 bebonke baza kuveliswa apha eMzantsi Afrika kumzi-mveliso oza kwakhiwa e-Dunnotar cebu kuhle eNigel Ekurhuleni ngemali esi-R1 sebhiliyon Olu dederhu lomzi-mveliso lungama-600 000 m2 ubukhulu luyilelwe ukuba lube neplanti yokuvelisa, iziko loqeqesho kunye nesakhiwo esinento yonke semizi-mvelis Le projekthi iza kudala imisebenzi engama-8 088 yabazakusebenza kuyo buqu, eyinxalenye yemisebenzi engaphezulu kwama-33 000 kuyo buqu neminye engekho kuyo buqu kodwa inxulumene nayo kwisithuba seminyaka eli-10 kwaye kuza kusetyenziswa izinto ezingaphaya kwama-65% eziveliswe kwel I-PRASA iza kuqeqesha abantu abangama-19 527 bebonke (iinjineli, amagcisa, amachule, abaqhubi boololiwe kunye noochwephetsha) ngeli xesha lale projekth INkqubo yokuHlaziywa kweNto Yonke eHamba ngaMavili ayiphelelanga nje ekuthengweni koololiwe, koko imalunga neenjongo ezintathu eziza kubuyisela eli candelo lezoololiwe kwindumasi yalo yangaphambili, ihlaziye icandelo lobunjineli boololiwe ize incedise nakuphuhliso lwezoqoqosho nokuthengwa kweemveliso zalapha ekhay IKhabinethi iyakwamkela ukumiselwa koMsebenzi wokuQala wokuDityaniswa kweziThuthi (i-FAW) eMzantsi Afrika iplanti yokudibanisa nokusebenza kuMmandla woPhuhliso lwamaShishini (i-IDZ) waseNgqurha kuMasipala oMbaxa weNelson Mandela Bay, eBhayi, eMpuma-Koloni namhlanje nguMongameli uJacob Zum Lo mzi uxabise ama-R600 ezigidi wokwakha iiloli, ukummandla obizwa-Zone 2 kwi-IDZ yaseNgqurha uxhaswe ngemali ngokudibeneyo liqumrhu i-China FAW Group Corporation kunye neNgxowa-mali yoPhuhliso ye-China-Afrik Ngomnye umsebenzi wotyalo-mali owakha wamkhulu owenziwe yinkampani yase-Chin Le planti iza kuncedisa kakhulu kwiinjongo zesizwe zophuhliso lwezentlalo noqoqosho njengoko kucwangciiswe kwiSicwangciso soPhuhliso seSizwe, uMzila oMtsha woHlumo lwezoQoqosho kunye neZicwangciso zoMsebenzi woMgaqo-nkqubo wezoShishin Okuza kuxhanyulwa nguMmandla we-Nelson Mandela Bay kunye neMpuma-Koloni iphela kuquka utyalo-mali olusuka ngaphandle oluza ngqo kulo mmandla oluza kudala imisebenzi esisigxina luze namathuba okuphuhliswa kwezakhono noqeqesh IKhabinethi kwakhona ikugxeka kakhulu ukubiwa kweentambo zombane kwimizila kaloliwe, kweziseko","campaigThrough this campaign learners are equipped with the necessary information to make informed career choices and apply on tim It will also contribute to averting the pressure that students face at the beginning of the academic yeaLearners are also reminded to make use of the National Student Financial Aid Scheme, which provides financial aid to academically deserving but financially needy studentCabinet welcomes the outcomes of the recently held 23rd Ordinary Session of the African Union Assembly (AU Summit) under the theme: ""2014 Year of Agriculture and Food Security in Africa"" where President Jacob Zuma led a high level delegatioOf note are the Summits decisions on key issues pertaining to development, peace and security, climate change and the mobilisation of resources as well as the finalisation of the Agenda 2063 Continental Framework, as part of the vision of Africa in the next 50 years and the Common African Position on the Post-2015 Development Agend Cabinet sends condolences to the family and friends of African National Congress Women's League Deputy President and former ANC Chief Whip in the National Council of Provinces, Ms Nosipho Dorothy Ntwanamb She has left a deep void in the ongoing struggle for a just and equitable society where all its citizens enjoy equal freedoms, rights and opportunities Key Cabinet decisions Cabinet was briefed on the Outcomes of the 11th Session of the Conference of the Parties (COP 11) to the United Nations Convention to Combat Desertification (UNCCD), held from 16 to 27 September 2013 in Windhoek, NamibiThe convention addresses specifically the global issues of arid, semi-arid and dry sub-humid in the environmen",0.84492534
[0.94995666 1.7075307  0.4886373  ... 0.959272   1.0260752  1.90381   ],[0.02326372 0.00166179 0.00609807 ... 0.02796697 0.03934862 0.05037576],"ezingundoqo zombane zoluntu nezikamasipal Obu busela buphazamisana noqoqosho lwelizwe kwaye kumaxa amaninzi bubeka ubomi babantu esichengen Ii-arente zogcino-mthetho ziza kuqinisekisa ukuba abo babanjiweyo bajongana nengalo yomtheth IKhabinethi iyakubethelela kwakhona ukuba izibophelele ekulweni neenkampani ezishishina ngesinyithi esilahliweyo ezikhuthaza zi[phembelela olu lwaphulo-mtheth Uluntu luyacelwa ukuba lusebenzisane norhulumente ngokudiza la masela kwabeNkonzo yezobuPolisa yaseMzantsi Afrik IKhabinethi ikhuthaza abahlawuli-rhafu ukuba bangenise amaxwebhu erhafu wexesha lerhafu lowama-2014, elivulwe ngomhla wo-1 kweyeKhala yowama-2014.","The conference further agreed on the relocation of the Global Mechanism from the International Fund for Agriculture Development in Rome to Bonn to be co-located with the UNCCD secretaria The decisions will support the strengthening of capacity to deal with the challenges of desertification in the continen Cabinet approved that South Africa ratify the Ban Amendment under the Basel Convention on the Control of Transboundary Movement of Hazardous Wastes and their DisposaThe Basel Convention is an international treaty that regulates the Trans boundary movement of hazardous waste While the Basel Convention Ban Amendment was adopted to protect developing countries from receiving imports of hazardous waste from developed countrieRatification of the Ban would ensure that human health and the environment are protected for future generations, and that socio-economic development is promoted sustainablThis would make a significant contribution to reducing Africa s problems with dumped hazardous wastes Upcoming events President Jacob Zuma, will lead a South African delegation to the 6th Brazil, Russia, India, China, South Africa (BRICS) Summit, to be hosted by the Federative Republic of Brazil on 15-16 July 2014 under the theme:",0.78394854
[0.7875817  0.5108651  0.39455438 ... 0.82171255 1.0651896  1.4697244 ],[0.01646505 0.01769793 0.01058048 ... 0.02205451 0.03964951 0.04181425],"Irhafu inceda urhulumente ukuba axhase ngemali izicwangciso zophuhliso zeli lizw Umhlawuli-rhafu ngamnye ongenisa amaxwebhu wakhe werhafu afanelekileyo ngethuba udlala indima yakhe ekuqhubeleni uMzantsi Afrika phambil IKhabinethi iyakwamkelwa ukutyikitywa koMthetho Sihlomelo wokuBuyiselwa kwamaLungelo oMhlaba nguMongameli uJacob Zuma, oko okubonisa ukuvulwa kwakhona kwenkqubo yokufakwa kwezicelo zamabango omhlaba ngabo bawuphosayo umhla owawumiselwe wokuvalwa kokufakwa kwamabango kwaye kunika abo banamabango eminye iminyaka emihlanu yokuba bafake izicelo zamabango omhlab Nangona kuthelekelelwa ukuba zizicelo zamabango okubuyiselwa umhlaba ezingama-80 000 ezazifakiwe ekuvalweni kokufakwa kwezicelo ngowe-1998, kuqikelelwa ukuba kukho izicelo ezisemthethweni ezininzi ngokuphindwe kahlanu ezinokufakwa ngamaxhoba afuduswa ngenkani ngexesha lengcinezel IKhabinethi ihlaba ikhwelo kubo bonke abemi boMzantsi Afrika ukuba baxelelana ngalo mthetho ukuqinisekisa ukuba amaxhoba ahluthelwa umhlaba, ayewuphosile kuqala umhla owawumisiwe ngowama-1998, eza ngaphambili aze kufaka izicelo zamabango omhlaba ukusukela ngomhla wo-1 kweyeKhala yowama-2014 ukuya kowama-30 kweyeSilimela yowama-2019.","Taxes enable government to fund the country s development plan Every taxpayer who submits an accurate return on time plays their part in moving South Africa forwarCabinet welcomes President Jacob Zuma s signing of the Restitution of Land Rights Amendment Act, which signals the reopening of the lodgment of land claims for those who missed the previous deadline and provides claimants with another five years to lodge land claimWhilst approximately 80 000 land restitution claims were lodged by the 1998 deadline, it is estimated that there are up to five times as many valid cases that can be brought by victims of apartheid-era forced removalCabinet calls on all South Africans to spread the message of this legislation to ensure that victims of land dispossession, who initially missed the 1998 deadline, come forward to lodge their land claims from 1 July 2014 until 30 June 2017",0.89424074
[0.55172426 0.6675185  0.12926643 ... 0.8973194  1.0121106  1.168828  ],[0.01552813 0.01516121 0.00016095 ... 0.0006567  0.02676301 0.01875832],"IKhabinethi iqhwabela izandla abaphandi be-Square Kilometer Array (i-SKA) abaxhaswa ngemali nguMzantsi Afrika ababhaqe inkqubo yomhonyo osisithokothoko omkhulukazi ngokuphindwe kathath Obu bubungqina obuncumisayo obubonakalisa ukuba uphando-nzulu ngobunzululwazi ngeenkwenkwezi bukhula ngesantya esiphezulu eMzantsi Afrik Oku kubhaqwa kwalo mhonyo kukwabonakalisa ukuba uMzantsi Afrika unazo iingcali neengcaphephe ezinokuba ngoomakhonya noomakhwekhwetha kwihlabathi liphela kwezobunzululwazi ngeenkwenkwezi nezakhono zezobuchwephetshe bokubahamba phambili ehlabathini kubunzululwazi boonomathothol Olu phando luhlonitshwayo kwihlabathi jikelel lusikhumbuza ngamathuba awodwa afunyenwe nguMzantsi Afrika ngenxa yokukhuphisana ngokuyimpumelelo, ukuphuhlisa izakhono zethu ngokuvuselela umdla wolutsha lwethu kwinzululwazi nobunjinel Oku kukwanika eli lizwe ithuba lokuba luqalise ukuvelisa iinzululwazi eziza kuncedisa kwiphupha lokufezekisa uMbono wowama-2030 weSicwangciso soPhuhliso seSizwe (i-NDP).","Cabinet congratulates the Square Kilometre Array (SKA) SA-funded researchers who discovered a triple supermassive black hole syste This is positive confirmation of the dynamic and significant radio astronomy which has developed rapidly in South Afric The discovery further demonstrates that South Africa has the scientific and technical expertise to be a world leader in radio astronomThis internationally recognised research is a reminder of the unique opportunities presented to South Africa as a result of our successful bid, to build our skills set by stimulating interest in science and engineering among our yout It also provides the country with a basis to start producing scientists who will contribute to achieving Vision 2030 of the National Development Plan (NDP).This discovery is the beginning of many more that will be made possible with the Square Kilometre Arra Our successful bid has also opened many opportunities in the country, in particular thousands of jobs in construction, operations and maintenance in the Northern Cape where the core of the SKA is being builCabinet calls on young people to apply now for tertiary institutions in line with the Department of Higher Education and Training s Apply Now!",0.8829896
"[ 1.0803812  -0.15005255  0.435162   ...  0.9171667   1.8895358
  1.2319125 ]","[ 0.01120293 -0.0012311   0.07668563 ...  0.04647058  0.00737392
  0.05256575]","Oku kufunyanisiwe sisiqalo kokunye okuninzi okuseza kufunyaniswa nge-Square Kilometer Arra Ukukhuphisana kwethu ngokuyimpumelelo kukwavula amathuba amaninzi kweli lizwe, ngokukodwa amawaka emisebenzi kulwakhiwo, ukusebenza nowokulungisa eMntla Koloni apho undoqo we-SKA wakhiwa khon","600 000 m2 manufacturing facility is designed to house the manufacturing plant, a training facility and fully fledged industrial par The project will create 8 088 direct jobs, part of over 33 000 direct and indirect jobs over the 10-year period, achieving a local content level of over 65%.",0.7339987
