xh,en,src_text,trg_text,Cosine_Score
"[ 1.1296593e+00 -1.9620531e-03  8.9925148e-02 ...  4.2938477e-01
  1.5348696e+00  2.4899356e+00]","[ 0.04911799 -0.00160784  0.00651475 ...  0.02226929  0.03739171
  0.0606376 ]","Ukusweleka koMphathiswa u-Ohm Collins Chabane IKhabhinethi ibuhlungu kakhulu ngokusweleka koMphathiswa uChabane ngesiquphe nabakhuseli bakhe, uSajini Lesiba Samuel Sekele noSajini Mareme Lawrence Letsoane, abathe basweleka kwingozi yemoto emasikizi ngeCawa, umhla we-15 kweyoKwindla yowama-2015.","The passing of Minister Ohm Collins Chabane Cabinet is saddened by the untimely passing of Minister Chabane and his protectors, Sergeants Lesiba Samuel Sekele and Mareme Lawrence Lentsoane, who died in a tragic car crash on Sunday, 15 March 2015.",0.8858669
"[ 0.5978107   0.06860048 -0.0375082  ...  0.9875791   1.0977777
  1.6253781 ]","[ 6.4992327e-03  6.8401638e-03 -5.4869957e-05 ...  1.7852137e-02
  1.7656341e-02  3.1688958e-02]","Urhulumente nabantu boMzantsi Afrika bayakuhlala belikhumbula igalelo lalo mkhonzi woluntu nothe wazinikela ekwakheni uMzantsi Afrika ongcono kwada kwangumhla wakhe wokugqibel Njengelungu leKhabhinethi, ongasekhoyo uMphathiswa wezabaSebenzi bakaRhulumente noLawulo uzakuwongwa ngoMgcwabo oseSikweni woDidi loku-1.","Government and the people of South Africa will solely miss the contribution from this servant of the people who remained committed to building a better South Africa until deatAs a member of the Executive, the late Public Service and Administration Minister will be afforded an Official Funeral Category 1.",0.8974464
"[ 0.51767486  0.7682822  -0.0465943  ...  0.92420495  1.3428615
  1.3194846 ]",[0.02514165 0.0163216  0.00891624 ... 0.006535   0.05623958 0.04405343],"Inkonzo yomngcwabo iza kuqhutywa ngoMgqibelo umhla wama-21 kweyoKwindla yowama-2015 kwilali iXikundu eMalamulele, eLimpop IKhabhinethi ivakalisa ngovelwano olunzulu kwiintsapho, izihlobo nezalamane zongasekhoyo uMphathiswa nezabakhuseli bakhe ababini Ukuphunyezwa kweenkqubo zikarhulumente ezingundoqo UMongameli uJacob Zuma uzakuba ekhokela imibhiyozo yesikhumbuzo seminyaka engama-50 yenjini yophando lwenyukliya yaseMzantsi Afrika i-SAFARI-1 nesetyenziswa nguMlawuli wezaMandla weSizwe waseMzantsi Afrika (i-NERSA) ePelindaba kufutshane nePitol Ukususela ekugunyazisweni kwayo ngomhla we-18 kweyoKwindla yowe-1965, le njini, nengowona mvelisi uyintloko wamasuntswana wamachiza (i-isotopes) ezonyango nawemizi-mveliso asetyenziswa apha ekhaya nakumazwe angaphesheya, ifumene ukunconywa okuninzi nokuqinisekiswa ngamazwe ngamazw Le njini ikwadlale indima ebalulekileyo kuphando lwenyukliya, uphuhliso nakwezemfundo kwaye iwubeke uMzantsi Afrika phambili kwinkqubela phambili yezenzulu-lwaz IKhabinethi imema abemi boMzantsi Afrika ukuba baphakamise amagama","The funeral service will take place on Saturday, 21 March 2015 at Xikundu village in Malamulele, Limpop Cabinet conveys its sincerest condolences to the families and friends of the late Minister and his two protectors Implementation of key government programmes President Jacob Zuma will lead the 50th anniversary celebrations of South Africa s nuclear research reactor SAFARI-1 operated by",0.88574475
"[ 0.8811238  -0.16781843 -0.06540746 ...  0.83667916  0.8867448
  2.0975134 ]",[0.01179401 0.00030489 0.00344906 ... 0.02514603 0.04573468 0.04664202],abantu abafanelekileyo abaza kukhethelwa ukusebenza kwiKhomishoni yoCwangciso yeSizwe phambi komhla wokuvalwa we-10 kuTshazimpunzi wama-2015.,"continue working with the Kingdom of Lesotho to further enhance the existing relations by focusing on strengthening economic and social cooperation that will lead to the improvement of people s lives Upcoming events Deputy President Ramaphosa will attend the Republic of Namibia s 25th Independence Anniversary, including the Inauguration of President Hage Geingob in Windhoek on 21 March 2015.",0.6808419
"[ 0.27720818 -0.0414631  -0.26676115 ...  0.8229663   0.56392497
  0.5778369 ]","[ 1.5697382e-02 -6.4903172e-05  1.5496111e-03 ...  1.8079454e-02
  2.4094325e-02  3.9539635e-02]",Le khomishoni intsha iza kugxila ekucebiseni urhulumente ukuba angasiphumeza njani ngcono isiCwangciso soPhuhliso seSizwe (i-NDP).,"The focus of the new commission will be on advising government on how best to implement the National Development Pla In addition it will also assist in developing detailed plans in selected sectors that require focussed attention to drive economic growth, radical economic transformation and sustainable developmen More information on the nomination process is available on: wwthepresidencgoza3.",0.7547097
"[ 0.8913499  -0.05086577 -0.17384493 ...  0.8212899   1.4154781
  1.0119625 ]",[0.01675426 0.01386332 0.01272203 ... 0.04609884 0.02880942 0.05807639],"Ukongeza apho iza kuncedisa nasekuphuhliseni isicwangciso ezineenkcukhacha kumacandelo akhethekileyo adinga ingqwalasela emandla ukuze akwazi ukuqhuba uhlumo lwezoqoqosho, inguqu emandla yezoqoqosho nophuhliso olufanelekiley Iinkcukhacha ezithe vetshe malunga nenkqubo yokuchonga ziyafumaneka kwa: wwthepresidencgoza3.","Revitalising social work practice in South Africa .The Indaba will develop proposals and interventions to address matters that impact on the social work practice and align the development mandate of the profession to support government s radical socio-economic transformatio To accomplish this, the department has rolled out a scholarship programme to fund students studying social work at universitie The Department of Social Development will also hold the 2nd Anti-Fraud and Corruption Conference from 30 to 31 March 2015 at St George s Hotel, Centurion under the theme:",0.7386293
"[ 0.9660879   1.51593    -0.23766685 ...  1.1836569   0.60998863
  1.0617365 ]",[0.0231963  0.05845833 0.00313576 ... 0.01950096 0.02173194 0.04215486],Izigqibo zeKhabhinethi ezingundoqo IKhabhinethi ikuphumezile ukungeniswa kweziHlomelo zoMthetho waseRome weNkundla yamaTyala yeHlabathi (i-ICC) ePalamente ukuze zamkelw Ezi zihlomelo ziquka inkcazelo yolwaphulo-mthetho lokuhlasela nezinye izenzo,"Key Cabinet decisions Cabinet approved the submission to Parliament the Amendments to the Rome Statute of the International Criminal Court for ratificatio The amendments include the definition of crimes of aggression and additional acts constituting the war crimes in the Rome Statute adopted by the Assembly of State Parties (in Kampala, Uganda on 11 June 2010).Ratification of these amendments to the Rome Statute by South Africa demonstrates government s commitment to fight serious crimes against humanity and crime of aggression when committed in or outside our countr 4.",0.8030189
[1.5490167  2.2544875  0.12295853 ... 1.201364   1.4319491  1.7542316 ],"[ 0.03093525 -0.00024274  0.00799565 ...  0.0529861   0.03391045
  0.03530093]","ezenza ulwaphulo-mthetho lwemfazwe kwiMithetho yaseRome ethe yamkelwa yiNdlu yoWiso-mthetho yamaZwe angamalungu e-ICC (eKampala, e-Uganda ngomhla we-11 kweyeSilimela yowama-2010).","President Zuma will open the Black Industrialists Indaba taking place from 25 to 26 March 2015 at Gallagher Convention Centre, Midrand, as part of government s commitment to develop black industrialists in the countr The Indaba will foster dialogue between the public and private sector to advance black industrialists, and to radically transform and restructure the economy to achieve inclusive growt President Zuma will address the National Members Assembly (NMA) of the South African Local Government Association, which will take place at Gallagher Convention Centre, Midrand from 24 to 26 March 2015.",0.7123528
"[ 0.3961165   1.4679358  -0.14844799 ...  1.0018454   0.9236919
  1.0249026 ]","[ 0.01826364 -0.00020425  0.00305186 ...  0.00997676  0.02073933
  0.01172279]","Ukwamkelwa kwezi zihlomelo kuMthetho waseRome nguMzantsi Afrika kubonakalisa ukuzinikela kukarhulumente ekulweni ulwaphulo-mthetho oluxhomisa amehlo olubonakalisa intswela-buntu nolwaphulo-mthetho lokuhlasela xa luthe lwenziwa ngaphakathi elizweni lethu nangaphandle kwelizwe lethu Uluvo lweKhabhinethi kwimiba egqubayo IKhabhinethi iyiqaphele imiphumela yomjikelo wakutsha nje wocando-mida olusacetywayo kwaye iyavuma ukuba iingxoxo-mpikiswano ezidlamkileyo ziyinto ebaluleke kakhulu kulawulo lwethu lwentando yesininz Ngenxa yokuba kukho oomasipala abasokolayo ukunikezela iinkonzo kwaye bahlala bengakwazi ukuzenzela nto ngenxa yokungabi namali yaneleyo nokungabikho kolawulo olufanelekileyo, lo nto yenza ukuba imida yoomasipala isoloko iqwalaselwa ngokutshIinguqu ezicetywayo ziqala ziphicothwe yiBhodi yoCando-mida yooMasipala (i-MDB), ethwaliswe uxanduva lokumisela imida yoomasipala ngokuhambelana noMthetho woCando-mida wooMasipala, we-1998 (uMthetho 27 we-1998): wooRhulumente baseKhaya noMgaqo-siseko weRhiphabliki yoMzantsi Afrika we-1996.Njengebhodi ezimeleyo, iinkqubo ze-MDB ziselubala kwaye ziyaziqwalasela iingcebis IKhabhinethi, iyalukhuthaza uluntu ukuba luthathe inxaxheba evakalayo kwezi nkqub IKhabhinethi iyakugxeka ukusetyenziswa koqhankqalazo olunobundlongondlongo njengendlela yokusombulula iimbambano zocando-mid Umsebenzi we-MDB yinxalenye ebaluleke kakhulu karhulumente yendlela yokuBuyela kuNdalashe ukuqinisekisa ngonikezelo-nkonzo olungcono kulunt IKhabhinethi iyavuyisana nabantu baseLesotho ngenguqu yolawulo engenamagingxigingxi kwaye ibacelile ukuba basebenzisane ukwenzela uxolo lwexesha elide nophuhliso lwezoqoqosh IKhabhinethi ikwavuyisana neNkulumbuso yelizwe laseLesotho entsha, oHloniphekileyo uPakalitha Mosisili ekonyulweni kwakhe nokubekwa ngokusesikweni okube yimpumelelo okuthe kwaqhubeka ngoLwesibini, umhla we-17 kweyoKwindla yowama-2015, nokuthe kwazinyaswa ngoHloniphekileyo uMongameli uJacob Zuma noSekela Mongameli uCyril RamaphosIKhabhinethi imqhwabela izandla uSekela Mongameli ngendima ayidlalileyo nethe yakhokelela kunyulo olube yimpumelelo kwilizwe laseLesoth Kwakhona iyayibulela indima edlalwe nguMbutho woPhuhliso lwamazwe asemaZantsi e-Afrika (i-SADC) ngokuququzelela umlima-ndlela woxolo nonyulo lorhulumente omtshIKhabhinethi iyakuqinisekisa ukuzinikela koMzantsi Afrika ekuqhubekekeni ukusebenzisana nelizwe laseLesotho ukomeleza ngakumbi ubudlelwane obukhoyo ngokugxila ekomelezeni intsebenziswano yezoqoqosho neyezentlalo neyakuthi ikhokelele ekuphuculeni ubomi babantu Imisitho ezayo USekela Mongameli uRamaphosa uza kuzimasa isiKhumbuzo semiNyaka engama-25 yeNkululeko yeRhiphabliki yaseNamibia, kuquka nomsitho wokuBekwa ngokuseSikweni kukaMongameli","President Zuma will host Zimbabwe s President Robert Mugabe from 8 to 9 April 2015 in Pretori The visit will culminate into the South Africa-Zimbabwe Business Forum scheduled for 9 April 2015, which aims to increase bilateral trade and investmen President Zuma will on 19 March 2015 launch 95 locomotives in Pretoria that have been built as part of Transnet s R300 billion capital investment programme to revitalise the country s freight infrastructur Over the duration of the investment programme a number of new jobs will be created and local businesses stand to benefit from localisation, skills development and technology transfeThe new trains will address the country s rail system backlog and will help improve the productivity and efficiency of our rail networ The launch also signals the transformation of Transnet Engineering into a fully-fledged original equipment manufacturer as 85 of the trains were produced at its facility at Koedoespoort, near Pretori",0.83761156
"[ 0.41782564 -0.27695054  0.21474268 ...  0.39858344  1.0296211
  2.7176988 ]",[0.04072167 0.00465818 0.00895089 ... 0.03957688 0.02127261 0.06608987],uHage Geingob eWindhoek ngomhla wama-2 kweyoKwindla yowama-2015.,"Cabinet welcomes the hosting of the inaugural basketball Four Nations Challenge taking place at Wembley Stadium, Johannesburg from 19 to 22 March 2015.",0.67617327
