xh,en,src_text,trg_text,Cosine_Score
"[ 0.9350657  -0.00781715 -0.11431357 ...  0.2783163   0.45753944
  0.90221626]","[ 0.03864395 -0.0012033  -0.00057512 ...  0.00059446  0.00286357
  0.01372523]",Imiba enguNdaba-mlonyeni1.,Bills1.,0.75599146
[1.5391712  0.04039646 0.09222982 ... 0.6847642  1.1696322  1.6606834 ],"[-0.00120706  0.00080831 -0.00081314 ...  0.00957474 -0.00717668
  0.00806123]",Ugonyo oluchasene nobhubhane weSifo seNtsholongwane ye-Corona (i-COVID-19).,District Development Model (DDM),0.6637908
[0.9018066  0.05804796 0.60711724 ... 0.43714985 0.9153432  2.898369  ],[0.02602632 0.01826003 0.03060661 ... 0.01120904 0.02822307 0.06327695],IKhabhinethi ichulumancile kukuba bangaphezulu kwama-260 000 abantu abagonyiweyo kwimpelaveki yesibini yokugonya i-Vooma Vaccination Weekend ebibanjwe kwilizwe liphela ukusuka ngomhla we-12 ukuya kowe-14 kweyeNkanga 2022.,Vaccination against the Coronavirus Disease (COVID-19) pandemic Cabinet was pleased that over 260 000 people vaccinated during the second Vooma Vaccination Weekend held countrywide from 12 to 14 November 2022.,0.88210213
"[ 1.0103201   0.02102455 -0.10613682 ...  0.71164256  0.50786597
  1.3228065 ]","[ 2.4152994e-02 -6.1511324e-05 -6.6961284e-06 ...  1.6329700e-02
  4.3820146e-02  2.8410228e-02]","Kufuneka sikhumbule ukuba intsholongwane ayikapheli kwaye ugonyo luyasikhusela ekuguleni kakhulu, ukulaliswa esibhedlele okanye ekufen","We must remember that the virus has not been eradicated and vaccination protects us from serious illness, hospitalisation or deat Vaccination is free to all people living in South Africa, and anyone aged 12 years and older is encouraged to vaccinat Let us vaccinate to ensure a safe and joyful festive season with our families and friend",0.75985724
"[ 0.57047176 -0.14891729  0.09817919 ...  1.3094501   0.77529866
  1.0615416 ]","[ 0.00709012 -0.00045942  0.00969888 ...  0.0333018   0.01092316
  0.01321965]","Ugonyo lusimahla kubo bonke abantu abahlala eMzantsi Afrika, kwaye nabani na oneminyaka eli-12 nangaphezulu uyakhuthazwa ukuba agony Masigonye ukuze siqinisekise ukuba sichitha ixesha leeholide ezikhuselekileyo, ezinolonwabo neentsapho kwakunye nabahlobo bethu",The onslaught of COVID-19 has affected all people in South Africa and the negative sentiments being perpetuated by a handful of people do not reflect the true state of cordial relations between foreigners living and working within our communities and our citizen,0.7593092
"[ 0.22166017 -0.24991085 -0.35612792 ...  0.61526114  0.08617125
  0.2687013 ]","[ 0.01398539 -0.00204578  0.00195896 ...  0.01418723  0.01844996
  0.01428922]",IModeli yoPhuhliso lweSithili (i-DDM),Sectoral Emission Targets (SETs) Framework,0.7202395
[1.9035496  0.3341351  0.2132987  ... 0.66969657 0.767276   1.9768605 ],"[ 0.05137499 -0.00093486  0.0006453  ...  0.02940988  0.06588632
  0.03322415]","IKhabhinethi ilwamkele utyelelo lukaMongameli u-Cyril Ramaphosa lwango Lwesihlanu ngomhla we-12 kweyeNkanga 2021,","Cabinet welcomed the visit by President Cyril Ramaphosa to the Ugu District in KwaZulu-Natal on Friday, 12 November 2021, which highlighted the development of the Eastern Seaboard that encompasses 600 kilometres of the coastline between KwaZulu-Natal and the Eastern Cap",0.7536908
"[ 2.5166335  -0.21621421 -0.05012567 ...  0.66967976  2.3450162
  1.4442016 ]","[ 0.02001707 -0.00235366 -0.0001684  ...  0.03254985  0.03258321
  0.04381806]",kwiSithili sase-Ugu KwaZulu-Nata Olu tyelelo luqaqambise uphuhliso loLwandle lwaseMpuma oluquka iikhilomitha ezingama-600 kunxweme oluphakathi kweKwaZulu-Natal neMpuma Kolon,"The Eastern Seaboard Development is a flagship project of the DDM, which sets out to build inclusive local economies to overcome the legacy of apartheid spatial plannin The project aims to harness the potential of the vast natural endowments of the area for economic growt 3.",0.7230131
"[ 1.5949783  -0.04587572  0.8935347  ...  0.880011    1.265195
  1.008368  ]","[ 0.01870351  0.00356947 -0.00011045 ...  0.0271504   0.02700896
  0.01747219]","Uphuhliso loLwandle lwaseMpuma yiprojekthi ebalaseleyo ye-DDM, ezimisele ukwakha uqoqosho lwengingqi olubandakanyayo ukuze koyiswe ilifa elashiywa zizicwangciso zangexesha localu-calul Le projekthi ijolise ekusebenziseni amandla obuninzi bezipho zendalo zale ndawo ukuze kukhule uqoqosho",The carbon budget allocation methodology sets out the scope of mandatory carbon budget implementation and details operational frameworks to be used to calculate and allocate company-level carbon budgets for the first mandatory phase and beyon Rationalisation of magisterial districts 1 Cabinet welcomed the finalisation of the rationalisation of the remaining four provinces,0.7620412
"[ 0.403059   -0.28713694 -0.05080994 ...  0.48435894  0.26447845
  0.5002572 ]","[ 1.1145648e-02 -2.2620626e-03  6.4017215e-05 ...  5.1317792e-03
  1.4959469e-03 -2.1919974e-03]",Ingxelo yoMgaqo-nkqubo woHlahlolwabiwo-mali lweXesha eliPhakathi (i-MTBPS),Basic Education Laws Amendment Bill,0.706594
[0.5099612  0.10083686 0.24132803 ... 0.9874488  1.3689088  2.1993036 ],[0.00844011 0.02161782 0.07510919 ... 0.02590331 0.03466248 0.03732045],"IKhabhinethi iyixhase ngokupheleleyo indlela yezemali echazwe kwi-MTBPS ethiwe thaca nguMphathiswa wezeMali u-Enoch Godongwana ePalamente, eKapa ngoLwesine, umhla we-11 kweyeNkanga 2021.","Medium Term Budget Policy Statement (MTBPS) Cabinet fully supported the financial path set out in the MTBPS presented by Finance Minister Enoch Godongwana in Parliament, Cape Town on Thursday, 11 November 2021, which sends a strong message of our commitment to prudent fiscal disciplin As part of our social commitments, 60% of our budget was allocated to housing development, free basic services, employment programmes, health, education and social grant The initiatives outlined in the MTBPS demonstrate that government has a clear plan to guide the economy through the turmoil created by the COVID-19 pandemic and place our nation on a long-term growth path Intra-African Trade Fair 2021 (IATF2021) The successful IATF2021",0.776386
"[ 0.20407769 -0.4943091  -0.57516956 ... -0.04881953  0.2835593
 -0.02821202]","[ 0.00095512 -0.00252182 -0.001127   ...  0.01561159 -0.00183326
  0.00146335]",Le ndlela,The national departments,0.475483
"[ 2.193295   -0.2006106  -0.3328179  ...  0.26191908  1.444347
  0.26465812]","[ 0.01498967  0.00225106 -0.00073889 ...  0.04204496  0.03034532
  0.02240258]",ithumela umyalezo oqinileyo wokuzibophelela kwethu kulawulo olulumkileyo lwezemal,The framework will guide the lead government department s approach in coordinating the process towards allocating and implementing SETs with sister department,0.6672317
[0.6420068  0.00847691 4.023679   ... 1.0393572  0.50321114 0.74846065],"[ 0.01753862 -0.00134588  0.00451044 ...  0.02615082  0.05661605
  0.03322512]","Njengenxalenye yezibophelelo zethu zoluntu, i-60% yohlahlo lwabiwo-mali lwethu yathi yabelwa uphuhliso lwezindlu, iinkonzo ezisisiseko zasimahla, iinkqubo zengqesho, ezempilo, imfundo kunye nezibonelelo zikarhulument","The campaign focuses on raising awareness on persons with disabilities in our society, and also celebrates the progress we have made as a country to provide space for the active participation of people with disabilities in our drive for economic growt The Minister in The Presidency for Women, Youth and Persons with Disabilities, Ms Maite Nkoana-Mashabane, will soon unpack the weekly thematised programme",0.7251195
[ 1.1416806  0.6500189 -0.0177785 ...  1.2494586  1.4449825  1.4096814],[0.02863508 0.00085315 0.00149018 ... 0.02301528 0.03742079 0.02484766],"Amalinge achazwe kwi-MTBPS abonisa ukuba urhulumente unesicwangciso esicacileyo sokukhokela uqoqosho kwangaxeshanye abeke isizwe sethu kuhlumo lwexesha elide, nangona kubekho isiphithiphithi esidalwe ngubhubhane we-COVID-1",Cabinet approved the Company-Level Carbon Budget Allocation Methodology approach for implementatio A mandatory carbon budget system targeting high emitting companies will be implemented in 2023.,0.74081016
"[ 0.23853838 -0.11608693 -0.06777085 ...  0.9033541  -0.05963084
  1.5251462 ]","[ 0.04141158 -0.00283082  0.00400542 ...  0.02787466  0.00834482
  0.06186508]",UMboniso woRhwebo lwangaphakathi kwe-Afrika wowe-2021 (i-IATF2021),held at the Inkosi Albert Luthuli International Convention Centre in Durban from 15 and 21 November 2021,0.71051633
"[ 1.9814326  -0.2434792   0.21768981 ...  1.2938154   0.85980254
  2.9651814 ]","[ 0.0266691  -0.0018005   0.02059509 ...  0.03842108  0.04136793
  0.06175067]","Impumelelo ye-IATF2021 ebibanjelwe e-Inkosi Albert Luthuli International Convention Centre e-Durban, ukusuka ngomhla we-15 nowama-21 kweyeNkanga 2021.","Outcomes of the 26th session of the Conference of the Parties (COP26) to the United Nations Framework Convention on Climate Change (UNFCCC) Cabinet was briefed by Minister of Forestry, Fisheries and the Environment, Ms Barbara Creecy, on the outcomes of the 26th session of the COP to the UNFCCC held in Glasgow, Scotland, United Kingdom (UK) from 31 October to 13 November 2022.",0.7387192
"[ 0.567897    0.00355881 -0.13391197 ...  0.6007737   1.277862
  0.65417486]","[ 1.0372387e-02  7.1081752e-04 -4.0494891e-05 ...  9.0973452e-03
  3.4035552e-02  4.3099085e-03]","Incede ngokwenza nzulu intsebenziswano, nokukhuthaza urhwebo notyalo-mali phakathi kwamazwe ase-Afrik",has helped deepen cooperation and boost intra-African trade and investmen,0.84173274
"[ 0.5109054  -0.06412528 -0.05056458 ...  1.3008795   1.1161324
  0.85217243]","[ 0.00675018  0.00091111 -0.00037521 ...  0.0308542   0.02846436
  0.00708465]","I-IATF idibanise iinkokheli zoshishino ukuze zabelane ngorhwebo, utyalo-mali, iinkcukacha zemarike nokwandisa amathuba otyalo-mali kwilizwekaz Iimpahla neenkonzo zaseMzantsi Afrika nazo zabhaliswa kwakhona zathengiswa ngelokwakha uthungelwano nobudlelwane ukuze kwandiswe ukuthunyelwa kwempahla kumazwe eli lizwekazi","The IATF brought together business leaders to share trade, investment, market information and broaden investment opportunities on the continen South African goods and services were also profiled and marketed to build networks and partnerships to increase exports into the continen",0.897516
"[ 0.3613452  -0.40178812 -0.21989752 ... -0.0686948  -0.07528609
 -0.08928058]","[ 0.00653382 -0.00057527  0.00279402 ... -0.00183491 -0.00284012
 -0.00277415]",Ukhuseleko lwekhaya,Household safety,0.9202026
