xh,en,src_text,trg_text,Cosine_Score
"[ 1.5901237  -0.17583641  0.13771938 ...  0.9222642   0.9433202
  1.3467143 ]","[ 0.02001611 -0.00145548  0.00635403 ...  0.02454905  0.01339735
  0.04294967]","IKhabhinethi ibibambe intlanganiso ngoLwesithathu, umhla wama-20 kweyeSilimela ngowama-2018 kwiZakhiwo zoMdibaniso, ePitol","Cabinet met on Wednesday, 20 June 2018, at the Union Buildings, Pretori Issues in the environment1.",0.78438526
"[ 0.9350657  -0.00781715 -0.11431357 ...  0.2783163   0.45753944
  0.90221626]","[ 3.6680973e-03 -2.2718239e-04 -3.4325029e-05 ...  1.9524391e-03
  2.5976233e-03  9.7119762e-03]",Imiba engundaba-mlonyeni1.,Messages11.,0.7654033
"[ 0.24750452 -0.05193412 -0.41016337 ...  0.23103932  0.41209206
  0.2882293 ]","[ 0.00175833 -0.00138247 -0.00039821 ...  0.01903019  0.01650534
  0.01477974]",IBhunga loKhuselo leZizwe eziManyeneyo (i-UNSC),United Nations Security Council (UNSC) Cabinet extends appreciation to the members of the United Nations (UN) that,0.61413467
"[ 0.43036616 -0.10172613  0.12504391 ...  1.179074    0.99666804
  3.5108738 ]",[0.0238565  0.03209645 0.00174984 ... 0.02831363 0.03725476 0.09386737],IKhabhinethi ibulela ngokungazenzisiyo kumazwe angamalungu eZizwe eziManyeneyo (i-UN) ngokuxhasa uMzantsi Afrika ngethuba uzigqatsele ukuba ube lilungu elingesosigxina le-UNSC ukusuka ngonyaka wama-2019 ukuya kowama-2020.,overwhelmingly supported South Africa to serve as a non-permanent member on the UNSC for the term 2019 until 2022.,0.79050314
"[ 1.56241    -0.24848188 -0.10827938 ...  0.2677219   1.6571834
  2.1872652 ]",[0.05531083 0.00132572 0.00284011 ... 0.02186257 0.03755151 0.03509608],Ukonyulwa kweli lizwe ukuba libe kwesi sikhundla kwenzeka xa kanye kuthathwe isigqibo ngabo bonke ebebethatha inxaxheba sokuba kubanjwe iNgqungquthelo yeHlabathi yoXolo yokuhlonipha uMongameli wangaphambili uNelson Rolihlahla Mandela ngeyoMsintsi wowama-2018.,"The election comes after a unanimous resolution to convene a Global Peace Summit in honour of former President Nelson Rolihlahla Mandela in September 2018, which is the centenary year of South Africa s founding fathe Our",0.80270284
"[ 0.47435156  0.27698895 -0.31983805 ...  0.73754126  1.1687337
  1.110758  ]",[0.02226214 0.00326644 0.00311621 ... 0.0347723  0.04672338 0.01004637],Lo nyaka ikwakungunyaka wesikhumbuzo seminyaka elikhulu yokuzalwa kukaMongameli wokuqala woMzantsi Afrika okhululekiley Eli wonga lokuba lilungu le-UNSC liza kusetyenziselwa ukuhlonipha imisebenzi negama likaMadib,South Africa is chairing ITSO for the first time and will hold the position for two year The country will use its chairpersonship to advance the interest of the African continent and developing nations in multilateral organisationEnquiries:Ms Phumla Williams,0.7217605
"[ 0.7360422  -0.20426354 -0.09554476 ...  0.6863983   1.296623
  2.1408622 ]","[ 0.03025617 -0.00064699  0.00303252 ...  0.02698294  0.03846683
  0.02413823]",UMzantsi Afrika uza kusebenzisa eli thuba uza kube ulilungu le-UNSC ukulwela nokukhokelisa phambilli imiba ebalulekileyo nengundoqo ye-Ajenda yowama-2063 yeMbumba ye-Afrika (i-AU).,"membership in the UNSC is dedicated to honour the legacy of Madib South Africa will use its membership to advance the priorities of the African Union Agenda 2063, which is a strategic framework for the socio-economic transformation of the continent over the next 50 years Eskom wage negotiations Cabinet welcomes the intervention made by Public Enterprises Minister Pravin Gordhan in the wage-negotiations dispute between the Eskom management and labou The supply of electricity is one of the critical levers in growing our economy and creating more job Cabinet appeals to all parties to work expeditiously in resolving the wage-increase negotiations for the sake of stability and the economic well-being of the countr",0.71832097
"[ 0.48878285 -0.17483729 -0.1354847  ...  0.7584695   0.9318532
  2.3447516 ]","[ 0.02809902 -0.00244703 -0.00050207 ...  0.04417955  0.00956455
  0.03080596]",I-Ajenda yowama-2063 sisicwangciso-sikhokelo esiqiqisisiweyo sokuzisa iinguqu zezentlalo nezoqoqosho kweli lizwekazi kule minyaka ingama-50 izay 2.,"The framework proposes the priority programmes for Budget 2019 that will enable government to tackle the triple challenges of poverty, unemployment and inequality within the available resources Energy",0.6810603
"[ 0.6910598  -0.23043975 -0.26348624 ...  0.5264569   0.86430216
  0.8382806 ]","[ 0.00738312 -0.00040676  0.00374372 ...  0.01845912  0.01817984
 -0.00144406]",Iingxoxo zemivuzo yabasebenzi bakwa-Eskom,Shaping South Africa s Economic Renewal - the role of Busines,0.67072356
"[ 0.78980994  0.0231601  -0.15754822 ...  1.2417045   0.9636039
  0.97074574]","[ 0.00830959 -0.00018932  0.01678004 ...  0.04061372  0.02481933
  0.00914014]",IKhabhinethi iyakuxhasa ukungenelela koMphathiswa wamaShishini kaRhululumente kwiingxoxo ezixingileyo zemivuzo eziphakathi kwabalawuli bakwa-Eskom kunye nabasebenz Ukuhanjiswa kombane ngomnye umsebenzi obaluleke kakhulu kumaphulo okukhulisa uqoqosho lweli lizwe nawokudala imisebenzi emininz,"organised business and organised labou All the social partners agreed on the need to resuscitate social dialogue in the mining sector and identify critical interventions required to ensure the mining sector is placed on a trajectory of inclusive and sustainable growt The social partners further reflected on the last quarter decline in the mining production as well as the broader trends regarding mining investment, production and employmen They agreed on the need to reflect on the shared vision for the mining sector, and re-endorsed the complementarities and interdependencies between transformation and competitivenes",0.75788313
"[ 0.82429034 -0.22174187 -0.04079398 ...  0.70760643  1.0679802
  1.692327  ]","[ 0.02132506 -0.00100972  0.0175397  ...  0.02429989  0.0234129
  0.02026688]","IKhabhinethi icela bonke abachaphazelekayo ukuba bakhawulezise baziqoshelise iingxoxo zokunyuswa kwemivuzo yabasebenzi, oku bakwenze belungiselela uzinzo kunye noqoqosho lweli lizw 3.",Cabinet appreciated the progress made in a number of sub-outcomes of the 14 priority targets and also approved the proposed interventions in some of the areas that showed less progres All the clusters will conduct media briefings to unpack the progress and areas that require intervention,0.7171621
[1.2194097  0.22870639 0.11713946 ... 0.56062365 0.9125336  0.48945636],[0.00222233 0.04307157 0.01218968 ... 0.02119261 0.01633496 0.04327726],Uqhankqalazo koohola bendlela IKhabhinethi izigxeka kakhulu izenzo zakutsha nje zokuvalwa koohola bendlela abaninzi ngabaqhankqalazi kwiindawo ezithile zel Oohola bendlela bazizisiseko ezibalulekileyo zezothutho kweli lizwe ezinceda kwimisebenzi yokuhanjiswa kweempahla neenkonzo ngamacandelo ahlukeneyo oqoqosho lweli lizw Umbuso wethu olawulwa ngokomgaqo-siseko uyawakhankanya amaqonga ahlukeneyo abantu abanokuwasebenzisa ukuvakalisa izikhalo nezikhalazo zabo bengakhange baphazamise abany,"Protests on highways Cabinet strongly condemns the recent blocking of several highways by protestors in some parts of the countr Highways are a critical part of our transport infrastructure that supports the transportation of goods and services of the various sectors of the econom Our constitutional democracy provides for platforms wherein people can raise their issues without causing any disruption Criminal acts of aggression and disruptions will not be tolerated and Cabinet calls on law-enforcement officers to take the necessary steps, within the confines of the Constitution of the Republic of South Africa of 1996, to ensure that perpetrators are brought to justic",0.82537377
"[ 0.40961406  2.085461   -0.16689022 ...  1.038887    0.9326581
  1.6066259 ]","[ 0.02787619 -0.00114425 -0.00024133 ...  0.0143876   0.02518094
  0.05253023]","Izenzo zolwaphulo-mthetho eziquka ukugrogrisa nokwenza izidube-dube azizukunyanyezelwa kwaye iKhabhinethi ihlaba ikhwelo kumagosa ee-arhente zogcino-mthetho ukuba athathe amanyathelo afanelekileyo, ekhokelwa nguMgaqo-siseko weRiphablikhi yoMzantsi Afrika wowe-1996, aqinisekise ukuba umthetho udlala indawo yaw",Cabinet approved the Decommissioning and Decontamination liabilities attached to the past Disused Strategic Nuclear Facilities (Stage 1) and current operating facilities (Stage 2) at Phelindaba sitThese liabilities are currently reflected in the books of the South African Nuclear Energy Corporatio Cabinet approved that the process should be taken forward in consultation with the National Treasur Upcoming events8.,0.72815067
"[ 0.8464447  -0.23332904 -0.31094104 ...  0.31099668  0.5353817
  0.4163915 ]","[ 0.01098009 -0.0017083  -0.00064695 ...  0.00700877  0.00200401
  0.00657679]",Izigqibo zeKhabhinethi4.,Cabinet decisions4.,0.82329905
"[ 0.62407285 -0.02277867  0.6104232  ...  0.5347609   0.88370275
  3.1957514 ]","[ 0.01345841 -0.00150445  0.02307637 ...  0.00638369  0.02706267
  0.11712878]",IVeki yokwaZisa ngeNkqubo yokuSebenza IKhabhinethi yazisiwe ngeengxelo zenkqubelo yokusebenza ezikhutshwa kabini ngonyaka zexesha eliqale ngomhla woku-1 kweyeDwarha ngowama-2017 liphele ngomhla wama-30 kweyoKwindla ngowama-2018.,Programme of Action Briefing Week Cabinet was apprised on the bi-annual performance progress reports for the period starting 1 October 2017 until 30 March 2018.,0.89817005
[0.49214885 0.27022886 0.1490304  ... 0.8443568  0.61345494 1.04038   ],"[ 0.0155366  -0.00082243 -0.00029401 ...  0.01174273  0.02346965
  0.06150558]",IKhabhinethi iyawuncoma umsebenzi omhle owenziweyo kwiziphumo ezingeneno kwezi zingundoqo eziliqela zeenjongo eziphambili ezili-14 kwaye iyawaxhasa la manyathelo okungenenela acetywayo kweminye imimandla ibibonakalisa ukuqhwalel Zonke iintlanganisela zamaSebe ziza kubamba iintlanganiso noonondaba apho ziza kucacisa lo msebenzi sele wenziwe kunye nezo ndawana zifuna kungenelelw,The GCIS will coordinate the cluster media briefings and publish the schedule on wwgoza in due course Briefing on the mining consultations Cabinet was briefed by Mineral Resources Minister Gwede Mantashe on the two-day meeting held in March 2018 with social partners represented by,0.7271875
"[ 0.7469542  -0.10389417 -0.12614089 ...  0.7576449   0.66134435
  1.8532053 ]","[ 0.01791339 -0.00126092  0.01390746 ...  0.03869775  0.03476269
  0.03837048]",IZiko lezoNxibelelwano nokuSasazwa koLwazi lukaRhulumente (i-GCIS) liza kwenza amalungiselelo ezi ntlanganiso noondaba ziza kubanjwa zintlanganisela zamaSebe kwaye isicwangciso esinamaxesha nezinye iinkcukacha siza kupapashwa ku: wwgoza kwalapha ethuben 5.,"As the current Chair of SADC, South Africa has consistently supported broader regional integration through the SACU and SADC, and champions regional industrialisation and integration through various potential growth path Water Institute of South Africa (WISA) Conference1 The WISA 2018 Biennial Conference and Exhibition will be held from 24 to 27 June 2018 in Cape Tow The Southern African region faces increased uncertainty and vulnerability regarding water supply, and many parts of South Africa have recently experienced prolonged drought conditionsThe conference is expected to attract 2 000 delegates who will discuss ways to ensure the achievement of the UN Sustainable Development Goal number six, which centres around providing access to clean water and sanitation for all by 2030.",0.713471
"[ 0.41604072  0.08016022 -0.0168818  ...  0.89662606  0.7692149
  0.8760989 ]","[ 0.02230285 -0.00061183  0.01148236 ...  0.02395732  0.03435611
  0.04518991]",Ingxelo ngeendibano ebezibanjwe necandelo lemigodi IKhabhinethi inikwe ingxelo nguMphathiswa wemiThombo yeziMbiwa uGwede Mantashe kwintlanganiso entsuku-mbini ebibanjwe ngeyoKwindla ngowama-2018 kunye namahlakani ezentlalo amelwe yimibutho yoosomashishini neyabasebenz Onke amahlakani ezentlalo aye avumelana ukuba kuyafuneka ukuba zivuselelwe iindibano zokubonisana kwicandelo lezemigodi kugwadlwe amacebo okungenelela abalulekileyo okuqinisekisa ukuba icandelo lezemigodi lisendleleni yokuzisa uhlumo oluzinzileyo oluza kuxhanyulwa ngumntu wonk,"The meeting with the WEF business community is a precursor to government s Investment Conference planned for later in the year, which aims to mobilise investment of US$100 billion over five years Southern African Customs Union (SACU) Summit President Ramaphosa will lead a delegation that will attend the SACU Summit to be held on 29 June 2018 in Botswan The President will use the gathering to meet the Southern African Development Community (SADC) Secretariat to discuss the implementation of regional programme",0.7801037
