xh,en,src_text,trg_text,Cosine_Score
"[ 1.2262235  -0.02703224  0.4624662  ...  1.570983    0.9119191
  1.2696398 ]","[ 0.03643501 -0.00062304 -0.00039118 ...  0.04449521  0.03910555
  0.01157768]","Uluvo lweKhabhinethi kwimiba ebalulekileyo kwiimeko ezigqubayo nezingundabamlonyeni IKhabhinethi izibandakanya nesizwe kunye noluntu lwamazwe ngamazwe ekuthandazeleni utata wesizwe, owayesakuba nguMongameli uNelson Mandel Ngeli xesha lobunzima, sisonke masibonise uthando novelwano ukuze simenze uMadiba azingce ngath IKhabhinethi iqaphele isikhumbuzo seminyaka engama-58 sokutyikitywa koMqulu wamaLungelo oLuntu ngomhla wama-26 kweyeSilimela we-1955 osisiseko sentando yesininzi yethu kunye noMgaqo-siseko weth IKhabhinethi ihlaba ikhwelo kubo bonke abemi baseMzantsi Afrika ukuba","Cabinet joins the nation and the international community in praying for the father of the nation, former President Nelson Mandel At this difficult time, let us all show love and compassion and make Madiba prou",0.8108642
"[-0.17443834 -0.9105704   1.1976423  ... -0.11352963  0.5299274
  0.14103208]","[-0.00188318 -0.00081121  0.01650468 ...  0.00225723  0.00533891
  0.00380338]",Badlale iNdima Yabo,Play Your Part,0.8116225
"[ 0.6044625   1.5008465  -0.02915439 ...  1.3058575   1.0914452
  0.9871479 ]","[ 0.01734834  0.02553132 -0.00017412 ...  0.03658286  0.02033865
  0.0107344 ]","ekusondezeni eli lizwe kumbono woluntu loMzantsi Afrika olumanyeneyo, olungenabuhlanga, olungacalucaluli ngokwesini, lwentando yesininzi kunye nolunenkqubela phambil IKhabhinethi yamkele ukuzinikela ngokutsha kweSebe lezeMpilo, likunye nabaphandi ukuba bajongane ngqo nemiba engumngeni kwiinzame zabo ezihlangeneyo zokulwa neNtsholongwane kaGawulayo (i-HIV).","Cabinet welcomes the renewed commitment by the Department of Health, together with researchers, to confront issues that pose challenges to the collective efforts in the fight against HI Cabinet also welcomes preparations by the Department of Health to introduce a number of new interventions into existing structures which include increased awareness on HIV and AIDS, and measures to decrease the risk of HIV infectio",0.7848492
[0.44539067 0.07601973 0.29996115 ... 0.91950756 0.91026986 1.3449922 ],"[-0.00062237 -0.00128223 -0.00024802 ...  0.02000002  0.03651655
  0.03670898]","IKhabhinethi isekwamkela amalungiselelo eSebe lezeMpilo okwazisa imiba eliqela yokungenelela kwiinzame ezikhoyo eziquka ukufundisa ukuqonda ngakumbi i-HIV noGuwulayo (i-AIDS), kunye namanyathelo okunciphisa umngcipheko wokosuleleka yi-HI IKhabhinethi idlulisa umyalezo wovelwano kulandela ukuhlaselwa okumasikizi kwiNdawo yoncedo lweeMbacu yeZizwe eziManyeneyo eMogadishu, eSomalia ngomhla we-19 kweyeSilimela wama-2013 oluthe lwashiya abantu abali-15 beswelekile kuquka abemi baseMzantsi Afrika ababin Sihlaba ikhwelo kuwo onke amaqela ezopolitiko angaphandle kwenkqubo yezopolitiko eSomalia ukuba agxeke ubundlobongela baze bazise inkxalabo yabo kuRhulumente waseSomalia ngendlela eyakhayo nedala uxolelwanis IKhabhinethi ihlaba ikhwelo kubo bonke abemi boMzantsi Afrika ukuba banikezele ngexesha labo ngoSuku lukaNelson Mandela (umhla we-18 kweyeKhala) ukuze bancede baguqule uluntu abahlala kulo kunye nokwenza uMzantsi Afrika ube ngcon Lo mbhiyozo uza kubanjwa phantsi komxholo othi","Cabinet extends condolences following the disgraceful attack on the United Nations (UN) Common Compound in Mogadishu, Somalia on 19 June 2013 that left 15 people dead, including two South African We call on all political groups outside the political process in Somalia to renounce violence and raise their concerns with the Federal Somali Government in a constructive and reconciliatory manne",0.82653105
"[ 1.4995244  -0.1324244  -0.1693264  ...  0.20927721  0.9818218
  1.436877  ]","[ 0.02562277 -0.00078416  0.00147889 ...  0.00489066  0.03733931
  0.03805981]",Thatha amanyathelo; phembelela inguqu; yenza yonke imihla ibe luSuku lukaMandela,Take action; inspire change; make every day a Mandela Day,0.89781624
"[ 0.70777315  0.11125883 -0.01374123 ...  0.98956037  0.8529277
  1.4120971 ]",[0.01231127 0.00678089 0.00169792 ... 0.03154896 0.02103291 0.04293018],"kugxininiswa kubukho bokutya, indawo yokuhlala kunye nokwazi ukufunda nokubhal IKhabhinethi iqaphele ukuba njengenxalenye yoSuku lukaNelson Mandela, kuza kusungulwa ukunatyiselwa ngokwamanqanaba kokunikezelwa kwecwecwe leSazisi esiliKhad Oku kusungulwa linyathelo elibalulekileyo lokwahlukana kwethu nexesha nobomi obudlulileyo kunye nokufikelela esiphelweni kwexesha lamapasi eMzantsi Afrik ISazisi esiliKhadi licwecwe elikwaziyo ukugcina ulwazi neenkcukacha ezivela kwiqela labachaphazelekayo ngoku nakwixesha elizay UMphathiswa weSebe lezeKhaya uza kunikezela ngeenkcukacha ezithe vetshe kwindibano emfutshane ecwangcisiweyo ekuhambeni kwexesh IKhabhinethi yamkela ukusungulwa kwephulo leSebe lezeMfundo esiSiseko elibizwa ngokuthi iiProjekthi ezingaphezu kwezingama-94 zikaMadiba ukubhiyozela umhla wokuzalwa kukaNelson Mandela kunye nelifa asishiya nal Eli phulo lijolise ekuphuculeni iziseko zophuhliso neziluncedo kwizikolo ezingaphezu kwama-94 ukuze zibe ngamaziko anobuchwepheshe bale mihla nawemfundo esemgangathwen Eli phulo linika ithemba nesidima ezikolweni kwilizwe ngokubanz Ngexesha leNyanga kaMandela ukususela kweyeKhala wama-2013, isebe liza kukhokela ekunikezeleni izikolo ezitsha ezigqityiweyo rhoqo ngeveki njengenxalenye yokuzinikezela imfundo esisiseko ephucukileyo nesemgangathwen IKhabhinethi yamkele ukugqitywa kunye nokunikezelwa kweBhulorho yeLifa likaMandela eyaziwa ngokuba yiNkosi Dalibhunga eya eMvezo ekhokelwa nguNkosi Mandla Mandela, umzukulwana walowo wayesakuba nguMongameli ngomhla we-18 kweyeKhala wama-2013.","Cabinet noted that as part of the Nelson Mandela Day, the phased roll-out of the Smart ID card will be launche This launch is a significant break with our past and the end of the passbook era in South Afric The smart ID is a contactless card with a capability to accommodate information from various stakeholders now and in futur The Minister of Home Affairs will provide more details in planned briefing in due cours",0.8333138
"[ 0.8024341   1.513011   -0.11149161 ...  1.1464255   1.1247457
  1.0100005 ]",[0.02911056 0.06297566 0.00493125 ... 0.02306831 0.0231762  0.00751566],"Oku kunikezelwa kuza kungqinelana nosuku lokuzalwa lwalowo wayesakuba nguMongameli uMnu Nelson Mandela, oza kugqiba iminyaka engama-95 ngolo suk IKhabhinethi iqaphele isikhumbuzo soMzantsi Afrika soSuku lwaMazwe ngaMazwe lweZizwe eziManyeneyo oluchasene nokuSetyenziswa gwenxa kweZiyobisi kunye nokuThutyeleziswa kwazo ngokungekho mthethweni ngomhla wama-26 kweyeSilimela wama-2013, eKimberle Olu Suku lwasetyenziswa ukugxininisa ukubaluleka kokujongana nemingeni ehlabathini kuquka ulwaphulo-mthetho, i-HIV ne-AIDS, ukuphela kwezimilo, ubundlobongela basemakhaya kunye nokukhulelwa kwabafikisay","Cabinet noted South Africa s commemoration of the United Nations International Day against Drug Abuse and Illicit Trafficking on 26 June 2013, in Kimberle The Day was used to emphasise the importance of dealing with challenges facing the world, including crime, HIV and AIDS, moral degeneration, domestic violence and teenage pregnanc	.",0.8549624
[1.0994644  0.1500798  0.11068042 ... 1.0093676  0.8230324  0.8717172 ],"[ 0.0163801   0.00247851 -0.00015297 ...  0.01147028  0.03764055
  0.02121151]","IKhabhinethi yamkele ukusindlekwa kweNtlanganiso yaBaphathi baMazwe yeNzululwazi, uBuchwepheshe kunye neeNguqu eza kubanjwa ukususela ngomhla wama-20 ukuya kumhla wama-21 kweyeKhal Le ntlanganiso iza kushukuxa icebo eliqulethwe kwingxelo yeKomiti yaBaphathiswa yoHlalutyo, iphucule ukulungelelanisa kunye nokuhlangana kweNkqubo yeSizwe yeNguqu ize yomeleze nengxoxo phakathi korhulumente, ezorhwebo kunye nabemfundo ephakamiley.","The summit will address a recommendation of the Ministerial Review Committee report, improved coordination and integration within the National System of Innovation and strengthened dialogue between government, industry and academi	.",0.8417452
"[ 1.0187815e+00  3.9502003e-05 -1.9159776e-01 ...  7.9686838e-01
  5.2620733e-01  1.4525266e+00]","[ 1.7604835e-02 -1.1987005e-03  8.5142456e-05 ...  4.1910052e-02
  9.7090835e-03  4.7422320e-02]","IKhabhinethi yamkele ingxelo ngenkqubela eyenziwe kwilali yaseMuyexe, eGiyani, kwiphondo laseLimpopo yokuqalisa kokuzinikela kukarhulumente ekuphuculeni ubomi babant IKhabhinethi ingqine inkxalabo kaMongameli yokuba onke amanqanaba karhulumente kufuneka akhawulezise ukuziswa kweenkonzo njengezicwangciso ekuvunyelenwe ngaz.","Cabinet welcomes the report on progress made in Muyexe village in Giyani, Limpopo province in the implementation of commitments made by government to improve the lives of the peopl Cabinet further echoed the President s concern that all levels of government should speed up delivery as per the agreed plan	.",0.8916346
"[ 0.61398995 -0.05082403 -0.11361831 ...  0.7662808   1.0367271
  0.87029654]",[0.02122176 0.00255803 0.0017348  ... 0.02288259 0.01887554 0.02820562],"IKhabhinethi yamkele ukusungulwa ngoMgqibelo, umhla wama-29 kweyeSilimela wama-2013 kwe-SIP 18 enxulumene nemiba yeziseko zophuhliso neziluncedo ngeenjongo zokuziswa kwamanzi kunye nokuhanjiswa kogutyul Le projekthi iza kuqinisekisa ukubonelelwa ngamanzi okuzinzileyo ukuze kufikelele kwimfuno zoluntu kunye nokuxhasa ukukhula koqoqosh.","Cabinet welcomes the launch on Saturday, 29 June 2013 of SIP-18 which relates to the issues of infrastructure for the purpose of delivering on water and sanitatio The project will ensure the provision of sustainable supply of water to meet social needs and support economic growt	.",0.89184165
