xh,en,src_text,trg_text,Cosine_Score
"[ 0.32624388 -0.12308289  0.26750067 ...  0.8602039   1.240202
  2.4286644 ]","[-9.2853926e-04 -9.7492608e-05  2.4249554e-02 ...  3.7217401e-02
  2.3567244e-02  6.7258529e-02]",IKhabhinethi ibibambe intlanganiso yayo eTuynhuys eKapa Imiba Engundabamlonyeni IKhabhinethi izamkele iziphumo zeNgqungquthela eQhelekileyo yama-37 yeeNtloko zooRhulumente nemiBuso yoMbutho woPhuhliso lwaMazwe akuMazantsi e-Afrika ebibanjwe eMzantsi Afrika ukususela kumhla we-9 ukuya kowama-20 kweyeThupha kowama-2017 phantsi komxholo othi:,Cabinet met at Tuynhuys in Cape Town Issues in the environment Cabinet welcomed the outcomes of the 37th Southern African Development Community (SADC) Ordinary Summit of Heads of State and Government held in South Africa from 9 to 20 August 2017 under the theme:,0.90864766
"[ 0.33189246 -0.00522121  0.01324534 ...  0.9755307   1.106844
  1.3156769 ]","[ 1.33422995e-02 -2.82980531e-04 -3.11500444e-05 ...  1.61480587e-02
  5.40079735e-02  6.39985874e-02]","Ukusebenzisana neCandelo laBucala kuPhuhliso loShishino namaCandelo oNgeza iXabiso kwiiMveliso .Le ngqungquthela igxininisa ekuqalisweni kwesiCwangciso soBuchule soRhwebo noMkhombandlela se-SADC ukukhawulezisa uhlumo loqoqosho kunye nokuphuhla kwengingqEsi sicwangciso sobuchule sijolise ekuguquleni ubume boqoqosho lwengingqi kwaye sixhasa ukongezwa kwexabiso kwiimveliso kugxininiswe kwicandelo lokuhlelwa nokulungiswa kweemveliso zolimo, ukuxhamlisa ngezimbiwa kunye nokuthengiswa kwamayez Le ngqungquthela igxininise imfuneko yokufumana iziphumo ezibambekayo ukuze zisetyenziselwe ukuphucula ubutyebi belizwe lethIKhabhinethi nayo njengoMongameli uJacob Zuma ibulela uMhlekazi, uKumkani uMswati III, onguSihlalo ophumayo we-SADC, ngegalelo lakhe elihle kunye nobunkokheli bakhe, njengokuba uMzantsi Afrika uza kuthatha intambo zokuba ngusihlalo we-SADC ukususela kweyeThupha kowama-2017 ukuya kweyeThupha kowama-2012.","Partnering with the Private Sector in Developing Industry and Regional Value Chains .The summit focused on the implementation of the SADC Industrialization Strategy and Roadmap to accelerate economic growth and development in the regioThe strategy seeks to change the structure of the economies of the region and promotes value-addition with focus on agro-processing, mineral beneficiation and pharmaceutical The summit emphasized the need to have concrete outcomes that leverage on our national endowmentCabinet joins President Jacob Zuma in thanking His Majesty King Mswati III, the outgoing Chairperson of the SADC, for his valuable contribution and leadership, as South Africa assumes the role of chair of the SADC from August 2017 to August 2012.",0.8576807
"[ 0.8213879  -0.04108993 -0.09445303 ...  0.6649413   1.4146914
  2.3521552 ]","[ 0.01566741 -0.00185932  0.00081816 ...  0.01258318  0.03986602
  0.05340284]","IKhabhinethi ikhahlela kubo bonke abasetyhini, kwaye idlulisa umbulelo ongazenzisiyo kwabo bathathe inxaxheba ekubhiyozeleni kunye nokukhumbula abasetyhini njengokuba sifikelela esiphelweni seNyanga yooMama, ebibhiyozelwa phantsi komxholo othi:","Cabinet salutes all women, and extends heartfelt thanks to those who participated in celebrating and commemorating women as we close Women s Month, under the theme:",0.8779874
[0.19889887 0.21334499 2.1779125  ... 1.1683341  0.69360626 1.1609683 ],[0.00098537 0.01124598 0.05130933 ... 0.01183198 0.02709249 0.02312784],"UNyaka ka-OR Tambo: OoMama beManyene ekuQhubeleni uMzantsi Afrika Phambili .Nangona abasetyhini kukuninzi abasele bekuzuzile eMzantsi Afrika, kusekuninzi ekufuneka kwenziwe kwaye iinkqubo zikarhulumente ziza kuqhubeka ukukubeka endaweni ephambili ukubandakanyeka kwabasetyhini kuphuhliso lweendawo abahlala kuzo, uqoqosho kunye nelizwe ngokubanz Abasetyhini basaqhubeka ukujongana neqondo eliphakamileyo nelingamkelekanga lokuxhatshazwa nokuphathwa gadalala kunye nobundlobongela, intlupheko nokungaphangel IKhabhinethi iqaphele iNgxelo engeNkcukacha zeNtlupheko ekhutshwe lizikoleeNkcukacha-manani zoMzantsi Afrika (i-Stats SA) kwaye iza kuyifunda iyihlaluty IKhabhinethi iyakubethelelea ukuzinikela kwayo kwiinkqubo ezijolise ekulweni nentlupheko, ingakumbi xa oko kunxulumene nabantwana abavela kumakhaya ahluphekayKwiminyaka engama-23 edlulileyo, urhulumente wandise inkqubo yezibonelelo yabantu abahluphekayo kunye nabasesichengeni ukususela kubantu abaziizigidi eziyi-2,7 ukuya kwabazizigidi ezili-17.Le nkqubo ifikelela kubantwana abanelungelo lezibonelelo abangama-91% kunye nabantu abadala abangama-95,5%.","The Year of OR Tambo: Women United in Moving South Arica Forward .Although women have made important gains in South Africa, more needs to be done and government programmes will continue to prioritise the involvement of women in developing our communities, the economy and countr Women still continue to face unacceptable levels of abuse and violence, poverty, unemploymen Cabinet noted the Poverty Trends Report released by Statistics South Africa and will engage with i Cabinet reiterated its commitment to its pro-poor programmes, particularly as it relates to children coming from poor householdOver the last 23 years, government has increased the social grants programme to poor and vulnerable communities from 2, 7 million to 17 million peopl This programme covers over 91% of eligible children and 95,5% of the eligible old age peopl Over 20 000 schools have been declared no-fee schools, with over nine million learners benefiting from the school nutrition programmeThe National Student Financial Aid Scheme has since 1999 disbursed more than R72 billion in loans and bursaries to students from poor household This has resulted in more than two million students from poor communities accessing tertiary educatio A total of 1,7 million children are accessing registered Early Childhood Development services, which is a critical foundation for educatio In 2012 government also introduced a school health programme, which is an intervention to some of the barriers that hinder progress in some of the learnerAdditionally, government has a number of anti-poverty measures which provide free access to basic services to millions of indigent families such as free piped water, sanitation, free electricity and refuse remova Government has also implemented public employment programmes and housing schemes to enable poor families to have houseGovernment will continue to find ways to strengthen some of the social security programmes that are designed to cushion the poor and vulnerable communitie Cabinet commends the launch of the Ghana Radio Astronomy Observatory, by the Ghanaian President Nana Akufo-Addo and South Africa s Minister of Science and Technology, Ms Naledi PandoThis is significant for Africa s participation in the Square Kilometre Array (SKA) projec The observatory in Ghana is the first other than South Africa, as one of the partner countrieAs SKA Africa partners, the SKA South Africa/Hartebeesthoek Radio Astronomy Observatory group collaborated with Ghana to harness the radio astronomy potential of the redundant satellite communication antenna at KuntunsThe Department of International Relations and Cooperation (DIRCO) has funded a large part of the conversion project through the African Renaissance and International Cooperation Fund, which is aimed at strengthening cooperation between South Africa and other African countrieA vital part of the effort towards building the SKA on the African continent over the next decade is to develop the skills, regulations and institutional capacity needed in SKA partner countries to optimise African participation in the projec Cabinet welcomes the announcement from the Minister of Environmental Affairs, Ms Edna Molewa that South Africa is finalizing in the outstanding three provinces, a verification and audits of all the existing privately owned rhino horn stockpileThe initial audit which was conducted by the provinces is being checked and verified by the national Department of Environmental AffairThis will assist in preventing the potential smuggling of illegally obtained rhino horns and will ensure that the country has full and accurate information on the number of horns in South Africa at any given time, as well as the registered owner of each one of such hornOn the ruling by the North Gauteng High Court on the issuing of the permit on the selling of Rhino horns to breeder Mr John Hume, which saw South Africa s first online auction of Rhino horn, Cabinet reiterates amongst several other operational conditions, that; the position permit holder, who must have acquired a sellers permit can only sell rhino horn to a person who has a buyers permit issued in terms of the National Environmental Management Biodiversity Act, 2004 (Act 10 of 2004), authorizing him/her to buy rhino horn from a sellers permit holder, in this case being Mr HumThe permit does not authorize international trade in rhino hor International trade on horn remains banned, in terms of the provisions on the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES).During the entire auction the department of environment must be granted access to the online auction to do the necessary compliance monitorinSouth Africa remains committed to a regulated process that manages the trade in threatened or protected species in line with the domestic legislation, as well as the legally binding provisions of the CITE Cabinet welcomes the High Court guilty verdict against the perpetrators involved in a case involving racially motivated violation of an African man by being put in a coffiThe guilty verdict will serve as a warning to those who still continue to harbor racial prejudices in the countr Cabinet reassures South Africans that any form of racism or act of hate will not be tolerate",0.84519166
[0.3402781  0.04807384 0.02738763 ... 0.94308597 0.72099537 0.92600185],"[ 0.02492251 -0.00076521  0.02795151 ...  0.03965915  0.0427783
  0.05900586]","Izikolo ezingaphezulu kwama-20 000 zibhengezwe njengezikolo ekungekho ntlawulo yemali yokufunda kuzo, ezinabantwana abangaphezulu kwezigidi ezilithoba abaxhamla kwinkqubo yokutyiswa ukutya okunezakha-mzimba ezikolwenINkqubo yeSizwe yoNcedo ngeziMali yaBafundi (i-NSFAS) ukususela kowe-1999 ihlawule imali engaphezulu kweebhiliyoni ezingama-72 zeerandi eyimali-mboleko kunye nemali yebhasari kubafundi abavela kumakhaya ahluphekay Oku kube nesiphumo sokuba abafundi abangaphezulu kwezigidi ezibini abavela kumakhaya ahluphekayo bakwazi ukuya kufunda kumaziko emfundo ephakamileyAbantwana abazizigidi ezi-1,7 bafunda kwizikolo-mpeleso, , ezisisiseko esibaluleke kakhulu semfund Ngowama-2012 urhulumente wazisa inkqubo yezempilo ezikolweni, eyiyinkqubo yokungenelela kweminye yemiqobo ethintela inkqubela kwimfundo yabanye abafundUkongeza koku, urhulumente unamanyathelo aliqela okulwa nentlupheko abonelela ngeenkonzo ezisisiseko ezisimahla kwizigidi zamakhaya ahluphekayo ezifana nokufumana amanzi aphuma empompeni simahla, ugutyulo lwelindle, umbane simahla kunye nokuthuthwa kwenkunkumUrhulumente usekwaqalise ngeenkqubo zokuqesha abantu kunye nenkqubo yokunikezela ngezindlu ukuze iintsapho ezihluphekayo zikwazi ukufumana izindlUrhulumente uza kuqhubeka ukufumana iindlela zokomeleza ezinye iinkqubo zezibonelelo zikarhulumente ezenzelwe ukunceda nokukhusela abantu abahluphekayo nabasesichengen IKhabhinethi incoma ukusungulwa kwesibonakude, i-Ghana Radio Astronomy Observatory,","FACIM is an international multi-sectoral trade fair held annually to showcase Mozambique as an attractive destination for trade and investmen Twenty companies were funded by the Department of Trade and Industry (the dti) while 10 were supported by the Mpumalanga Economic Growth Agenc The companies represented various sectors including chemicals, agro-processing, clothing and textile, engineering, mining and capital equipment, and electro-technical and built environment sectorMozambique is South Africa s third largest trade partner in the SADC region, after Botswana and Namibi Trade between the two countries increased from R29 billion in 2012 to R43 billion in 2016.",0.8307736
"[ 0.7994552  -0.12188075 -0.1021793  ...  0.97855777  1.4633617
  1.4210068 ]","[ 0.03604366 -0.0001686   0.01568422 ...  0.04061825  0.05800121
  0.05612583]","nguMongameli waseGhana uNana Akufo-Addo kunye noMphathiswa woMzantsi Afrika wezeNzululwazi nobuChwepheshe, uNksz Naledi PandoOku kubalulekile kumalinge okuthatha inxaxheba kwe-Afrika kwiprojekthi yesibonakude esiyiKhilomitha uBude nobuBanzi (i-SKA).","There are currently 300 South African companies operating in MozambiquThe participation of the South African companies in FACIM received a particular recognition during last week s Binational Commission as one of the platforms that business communities in the two countries can use for engaging on possible cooperation and partnerships for increasing trade and investment between our countrie The Minister of Home Affairs, Professor Hlengiwe Mkhize, will participate in the Ministerial Migration Dialogue for Southern Africa to be held in the Kingdom of Swaziland from 2 to 4 September 2017.",0.7230869
"[ 0.40659255 -0.33731624  0.12410318 ...  0.80269545  1.2791545
  0.8746689 ]",[0.01089579 0.00125474 0.00883757 ... 0.02622895 0.03648348 0.03016987],"Isibonakude esiseGhana sesokuqala ngaphandle kweso siseMzantsi Afrika, esikwelinye lamazwe angamaqabanNjengamazwe esisebenzisana nawo","South Africa s biggest export destination within BRICS remains China, followed by India, Brazil and then Russi The same pattern is also evident in imports, with China remaining the biggest source of importThe 2017 BRICS Summit will feature five key priorities namely, deepening cooperation, strengthening global governance, undertaking people-to-people exchanges, advancing institutional improvements and building broader partnershipThe strategic focus for South Africa in BRICS is to promote value-added trade, attract investment into the country s productive sectors and enhance cooperation to advance our development objective Cabinet noted the participation of South African companies in the 53rd edition of the Maputo International Trade Fair, commonly known as FACIM, which is taking place in Mozambique from 28 August to 3 September 2017.",0.6816423
"[ 0.6197375   0.03626581 -0.13306895 ...  0.41327274  0.85534203
  0.5727779 ]","[ 0.00874794 -0.00078439  0.00041018 ...  0.03185842  0.01234395
  0.01806693]","ase-Afrika e-SKA, iqela","National Treasury, the Department of Public Service and Administration, and the State Information Technology Agency",0.65618736
[0.2850938  0.14269061 0.8186792  ... 0.739106   0.94620025 0.5159231 ],"[ 0.0210116  -0.0005781   0.01057528 ...  0.02993448  0.03766426
  0.01894982]","le-SKA South Africa/Hartebeesthoek Radio Astronomy Observatory lisebenzisene neGhana ukuvuselela isibonakude esingasasebenziyo esiseKuntus ISebe lezobuDlelwane bamaZwe ngamaZwe kunye neNtsebenziswano lihlawule inxalenye eninzi yeendleko zokuvuselela esi sibonakude isebenzisa ingxowa-mali yoVuselelo lwe-Afrika neNtsebenziswano yamaZwe ngamaZwe, ejolise ekomelezeni intsebenziswano phakathi koMzantsi Afrika kunye namanye amazwe ase-AfrikInxalenye ebalulekileyo kwiinzame zokwakha i-SKA kwilizwekazi lase-Afrika kwiminyaka elishumi ezayo kukuphuhlisa izakhono, imimiselo kunye nokuxhobisa amaziko ngezakhono ezifunekayo kumazwe angamaqabane e-SKA ukuze asebenzise kakuhle inxaxheba yelizwekazi i-Afrika kwiprojekth IKhabhinethi yamkele isaziso esivela kuMphathiswa wezeNdalo, uNksz Edna Molewa sokuba uMzantsi Afrika ugqibezela kumaphondo amathathu asaseleyo, inkqubo yokuqinisekiswa kunye nophicotho-zincwadi malunga nabantu abaneempondo zemikhombe kumakhaya ab Uphicotho-zincwadi lokuqala olwaqhutywa ngamaphondo luyajongisiswa luqinisekiswa liSebe leSizwe lezeNdalOku kuza kunceda ekuthinteleni ukuthutyeleziswa kweempondo zemikhombe ezifunyenwe ngokungekho mthethweni okunokwenzeka kwaye kuza kuqinisekisa ukuba ilizwe linolwazi olupheleleyo noluchanekileyo lwenani leempondo zemikhombe eMzantsi Afrika ngalo naliphi na ixesha, kwakunye nomnini obhalisiweyo wophondo ngalunye olunjalKwisigwebo seNkundla ePhakamileyo yaseMntla Gauteng kumba wokukhutshwa kwemvume yokuthengiswa kweempondo zeMikhombe zithengiswa ngumfuyi uMnu John Hume, ekhokelele kwifandesi yokuqala yeempondo zemikhombe ku-inthanethi, iKhabhinethi iyayibethelela kwakhona imiqathango phakathi kwezinye yokuthengisa, ukuba umnini mvume, ekufuneka efumene imvume yokuba ngumthengisi angaluthengisa uphondo lomkhombe kumntu onemvume yokuthenga ekhutshwe ngokwemiqathango yoMthetho weSizwe wokuLawula ukwaHlukahlukana kokusiNgqongileyo wowama-2004 (uMthetho we-10 wowama-2004), ogunyazisa ukuba aluthenge uphondo lomkhombe kulowo unemvume yokuthengisa, kule meko lowo inguMnu HumLe mvume ayigunyazisi ukuthengiswa kweempondo zemikhombe kumazwe ehlabath Ukurhweba ngeempondo zemikhombe kumazwe ngamazwe kuthintelwe, ngokwemiqathango ekwisiVumelwano soRhwebo lweHlabathi ngeziTyalo neziLwanyana zaseNdle eziseMngciphekweni wokuTshabalala (CITES).","In aligning legislation with developments in the education landscape, Cabinet approved for the publication of the Basic Education Laws Amendment Bill of 2017 in the Government Gazette for public commenThe Bill is the outcome of the review of all basic education legislation with a view to enhancing organisational efficiency so as to improve school governance, leadership and accountability, transforming education services, and protecting vulnerable groups to ensure the well-being of learnerAmendments were proposed to the South African Schools Act, 1996 (Act 84 of 1996), and the Employment of Educators Act, 1998 (Act 76 of 1998) Upcoming events In September we will mark Heritage Month, Tourism Month, Arbor Week, Public Service Month, National Development Plan (NDP) Month and Thusong Service Centre Wee Further details on these events will be communicated by the relevant department As the chair of the SADC, South Africa has offered to host the SADC ICT Ministers Meeting from 4 to 7 September 2017 to discuss progress made on the implementation of the SADC Communications and ICT ProgrammMinister Ayanda Dlodlo and Minister Siyabonga Cwele will lead the South African delegation in this meetin The meeting is to provide guidance on strategic communications and ICT issues and also track implementation of decisions made at previous meeting South Africa will use the meeting to promote access to affordable ICT infrastructure services, thereby positioning the country as a regional infrastructure hub and promoting small, medium and micro enterprises under the overall SADC industrialisation and regional integration agenda The 9th Brazil, Russia, India, China and South Africa (BRICS) Summit will take place in Xiamen, China from 4 to 5 September 2017.",0.8537468
[0.42533267 0.1878722  0.14647497 ... 0.95150405 0.8322797  0.8446036 ],[0.02962088 0.01331347 0.00047355 ... 0.03011267 0.02359428 0.01950993],"Ngalo lonke ixesha lale fandesi isebe lezendalo kufuneka likwazi ukubona okwenzekayo kule fandesi iqhutywa nge-intanethi ukuze likwazi ukubeka iliso lijonga ukuba imithetho ithotyelwa ngokufanelekileyo nUMzantsi Afrika usazinikele kwinkqubo egunyaziswe ngumthetho elawula urhwebo ngezilwanyana nezityalo ezisemngciphekweni okanye ezikhuselweyo ngokuthobela imithetho yasekhaya, kwakunye nemithetho ye-CITE IKhabhinethi isamkele isigqibo seNkundla ePhakamileyo sokubafumanisa benetyala abenzi bobubi ababandakanyeka kwityala lobuhlanga obujoliswe kwindoda engumntu omnyama ngokuyifaka ebhokisini yomngcwabo iphil Isigqibo senkundla sokubafumanisa benetyala siza kulumkisa abo basaqhubeka nocalulo ngokobuhlanga kweli lizw IKhabinethi iqinisekisa abemi baseMzantsi Afrika ukuba naluphina uhlobo lobuhlanga okanye isenzo sentiyo asisayi kunyanyezelw Sonke njengoluntu kufuneka sihlale sisakha kwaye sisomeleza umanyano ngokwentlal IKhabhinethi yamkele isiGwebo seNkundla yoMgaqo-siseko esigwebe ukuba oomasipala abasakwazi ukuthwalisa abaninimzi abatsha bezindlu ityala eliluxanduva lalowo ebengumninimzi waze wayithengisa indl Esi sigwebo sinika isiqabu kubaninimzi, abanye babo bebenoxanduva lomthwalo wamatyala eminyaka engama-20 eyadlulay Esi sigqibo siza kunceda abaninimzi abatsha bangoms IKhabhinethi ihlaba ikhwelo koomasipala ukuba balungelelanise iinkqubo zabo zokuqokelela amatyala nesi sigweb IKhabhinethi iqaphele ukuba iSebe lezeziMali likhokela uphando olunzulu olutyhola ngokungasetyenziswa kakuhle kweNkqubo eHlangeneyo yoLawulo lwezeziMali (i-IFMS).","The ruling is a relief to property owners, some of whom have been burdened with debt dating back 20 year Such a ruling paves way for future new property owner Cabinet calls on municipalities to align their debt collections system to the rulin Cabinet notes that National Treasury is overseeing a forensic investigation into alleged irregularities in the Integrated Financial Management System (IFMS) programm Cabinet commends National Treasury for its robust internal audit controls, which identified irregular expenditur It trusts that the appropriate lessons will be learned with respect to the challenges experienced, and any deliberate wrongdoing or negligence will be identified and the parties held accountablCabinet has full confidence in the institutional strength of National Treasury and its custodianship of public finance Cabinet further expresses its faith in the IFMS programme s implementing agencies",0.8326027
