xh,en,src_text,trg_text,Cosine_Score
"[ 0.58792907 -0.10700734 -0.19679625 ...  0.99450594  1.1854266
  1.5548006 ]",[0.03743133 0.020635   0.00253398 ... 0.04751121 0.04141965 0.03693795],Ukuphunyezwa kweeNkqubo ezinguNdoqo zikaRhulumente IKhabhinethi ilwamkele uHlahlo lwabiwo-mali leSizwe lowama-2015 oluza kunceda xa kufezekiswa isicwangciso esinamanqaku alithoba ebesithiwe thaca nguMongameli ngethuba esenza iNtetho yakhe engoBume beSizwe (i-SoNA).,"Implementation of key government programmes Cabinet welcomed the 2015 National Budget that will drive the implementation of the nine-point plan presented by the President during his State of the Nation Addres This budget provides certainty, stability and prudent fiscal management necessary to take the South African economy through these tough economic conditionCabinet reiterates that the tax measures introduced in the 2015 National Budget are necessary to support the fiscus in the year ahea South Africans are encouraged to work together with government to counteract the current economic conditions to stimulate further economic growt Cabinet commends the sterling work done by the Deputy President Cyril Ramaphosa in facilitating the free and fair elections in Lesotho in his role as the Southern African Development Community (SADC) FacilitatoCabinet also commends the SADC Electoral Advisory Council (EAC), the Lesotho Electoral Commission (LEC), the security forces and the people of Lesotho for holding a peaceful, free and fair electio South Africa will work with the newly elected government of Lesotho to develop the economy of the two countries, the southern African region and the continent as a whol Cabinet acknowledged and welcomed the participation of South Africa in marking the World Wildlife Day on 3 March 2015.",0.7440613
[0.45880648 0.38941187 0.04810084 ... 0.79275364 0.8974348  1.1916839 ],[0.03851659 0.03284692 0.01214454 ... 0.0067262  0.04121753 0.04142059],"Olu hlahlo lwabiwo-mali lunika ithemba, uzinzo kunye nolawulo lwezezimali olubonakalisa ubulumko nokuhlakanipha olufunekayo ukuze luthantamise uqoqosho loMzantsi Afrika luphumele kwezi meko zigqubayo zinzima zoqoqoshIKhabhinethi iyakubethelela kwakhona ukuba amanyathelo ochatha kwirhafu aziswe kuHlahlo lwabiwo-mali leSizwe lowama-2015 ayafuneka ukuncedisa kwizimali zeli kulo nyaka siya kuw Abemi boMzantsi Afrika bayakhuthazwa ukuba basebenzisane norhulumente ukulwa ezi meko zikhoyo zezoqoqosho ukuze bancedise ukukhuthaza uhlumo kuqoqoshIKhabhinethi iyawubulela umsebenzi omhle owenziwe nguSekela Mongameli uCyril Ramaphosa ngokuququzelela olunyulo olukhululekileyo nolungenamakhwiniba eLesotho kwindima yakhe njengoMxolelanisi woMbutho wezoPhuhliso lwaMazwe aseMazantsi e-Afrika (i-SADC).","This life-long campaign will mobilise all South Africans, in particular those living in mining communities, inmates at correctional facilities and early childhood development centres, to be screened and tested for TIn the past five years great strides have been made to strengthen government s strategies for TB control with increased screening and testing especially through the HIV Counselling and Testing campaig Screening and testing has been further boosted by the introduction of the rapid diagnostic tests for TB and drug resistant T Cabinet commends the dedication and commitment of our teachers, without whom we would not have been able to achieve many of our national goal The nominations for the National Teaching Awards recognise the outstanding contribution teachers make towards the development of our countr The awards takes place on 7 March 2015 at Gallagher Estate, MidranThe Department of Basic Education hosts this annual event to pay tribute to dedicated, committed, hard-working and professional teacher Water and Sanitation Minister Nomvula Mokonyane will launch National Water Week at drought-stricken KwaDukuza in KwaZulu-Natal on 16 March 2015 under the theme:",0.8143102
"[ 1.1947029  -0.11561076 -0.22444323 ...  1.2679514   1.6888487
  1.3214903 ]","[ 1.8152243e-02 -5.9092825e-04 -1.5564015e-05 ...  2.0062635e-02
  2.6356209e-02  5.1501958e-04]","IKhabhinethi iliqhwabela izandla iBhunga labaCebisi bezoloNyulo (i-EAC) be-SADC, iKomishini yoloNyulo yaseLesotho, imiKhosi yezoKhuselo kunye nabantu baseLesotho ngokubamba ulonyulo olunoxolo, olukhululekileyo nolungenamakhwinib UMzantsi Afrika uza kusebenzisana norhulumente osandula ukwanyulwa waseLesotho baphuhlise uqoqosho lwala mazwe mabini, eloMmandla waMazantsi e-Afrika kunye noweli","Under the stewardship of Minister Molewa South Africa continues to put in place programmes that protect the country s environment and war against poachinKey amongst these is the placement of the Green Scorpions at OR Tambo International Airpor This is to ensure compliance with the Threatened or Protected Species Regulations, CITES Regulations, Bio-prospecting, Access and Benefit-Sharing Regulations and the Alien and Invasive Species Regulation",0.7788199
"[ 0.54931444 -0.04831192  0.2571638  ...  1.0294214   1.5057024
  2.900154  ]",[0.03404931 0.06615825 0.0022672  ... 0.02095887 0.04745624 0.05760565],Lizwekazi lonk IKhabhinethi iyazi kwaye iyakwamkela ukuthatha inxaxheba koMzantsi Afrika ekuphawuleni uSuku lweziLwanyana zaseNdle ngomhla wesi-3 kweyoKwindla ngowama-2015.,"South Africa has also played a key role in engaging with Interpol, particularly on the Advisory Board of the Environmental Compliance and Enforcement Committee, and in the three Interpol crime-working groups namely Wildlife Crime Working Group, Fisheries Crime Working Group and the Pollution Crime Working Grou Cabinet noted that Durban has bid to host the 2022 Commonwealth Games, which was formally lodged in London on 2 March 2015.",0.7284986
"[ 1.4046719   0.18101856 -0.15351622 ...  0.9774883   1.2972989
  1.5512516 ]","[ 0.03669079 -0.00064968 -0.00052333 ...  0.02797485  0.03715605
  0.02215782]","UMzantsi Afrika, ukhokelwa nguMphathiswa uMolewa, uyaqhubeleka usiza neenkqubo ezikhusela okusingqongileyo sisisizwe kunye nedabi lokulwa nokuzingelwa ngaphandle kwemvum Iphulo eliphambili kweli dabi kukubekwa koonogada, beGreen Scorpions, kwisiKhululo seeNqwelo-moya saMazwe ngamazwe i-OR Tamb",The competition also consists of the Water Media Awards which recognise stories that promote Integrated Water Resource Management in the SADC region AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearance: Mr Mayihlome Tshwete as the Deputy Director-General: Communication Services in the Department of Home Affair Ms CM Mogotsi as the Deputy Director-General in the Department of Arts and Cultur Mr Vusimuzi Philemon Madonsela:,0.755527
[0.4648493  0.21164843 0.11095895 ... 1.0497377  1.0087454  1.4056545 ],"[-7.1466398e-05  1.2553717e-02 -2.9281940e-05 ...  3.5813857e-02
  2.1732798e-02  2.8299080e-02]","Sikwenza oku kuba sifuna ukuqinisekisa ukuba siyayithobela imiMiselo yeziDalwa eziseMgciphekweni okanye eziKhuselweyo, imiMiselo ye-CITES, ukukhangelwa kwezinto zendalo, imiMiselo yokuFikelela nokwaBelana ngeNzuzo kunye nemiMiselo yeziDalwa eziyiMiduka nezingezozaMveli kulo ndaw UMzantsi Afrika ukwadlale indima ebalulekileyo ngokusebenzisana ne-Interpol, ingakumbi kwiBhodi yabaCebisi beKomiti yokuThobela ezokusiNgqongileyo nokuNyanzelisa ukuthotyelwa komthetho, kwakunye nakumaqela amathathu asebenza ngolwaphulo-mthetho e-Interpol angala: iQela eliSebenza ngoLwaphulo-mthetho kwiziLwanyana zasendle, iQela eliSebenza ngoLwaphulo-mthetho kwezokuLoba kunye neQela eliSebenza ngoLwaphulo-mthetho kwezoNgcolisekIKhabhinethi ikuqaphele ukuba i-Durban iliphakamisile igama layo ukuba ifuna ukusingatha imiDlalo yamaZwe aye saya kuba ngamaThanga yowama-2022, oku ikwenze ngokusesikweni eLondon ngomhla wesi-2 kweyoKwindla kowama-2015.","- aims to ensure that all children enjoy services and benefits aimed at facilitating access to social care and safety and to create an effective social welfare syste It also seeks to provide a safe and protective environment for the placement of children who are found to be in need of care and protection Cabinet s position on current issues Cabinet condemns in strongest terms the leaking of documents that may put the security of the country in jeopard While it is an international practice for countries to share intelligence on, among others, cross-cutting issues pertaining to economic opportunities and security matters, the purported leak of documents detailing operations of the State Security Agency is illegaCabinet welcomes the State Security Agency s full investigation into the matter and reassures South Africans that the State Security Agency will continue to focus on its mandate to protect and secure the integrity of the country, its citizens and infrastructur",0.82066953
"[ 0.5465281  -0.01611491  0.38973814 ...  0.40695488  0.7254198
  1.3078291 ]",[0.01533516 0.00038597 0.00845589 ... 0.02086036 0.00803265 0.03785821],Ukusingatha le midlalo kungadala imisebenzi emalunga nama-11 650 kuxume uqoqosho ngemali eqikelelwa kwibhiliyoni zeerandi ezingama-20.,"The SGBs contribute in the development of a strong sense of community ownership to our schoolThe general performance of schools, including academic achievement, tends to improve when parents are actively involved and take an interest in the affairs of the schoo Over 250 000 governors are elected every three years to serve in our public schools united by a common purpose, to make education a real societal issue Bills Cabinet approved the submission of two Bills, both amending the Children s Act, 2005 (Act N 38 of 2005) as amended by Act 41 of 2007, to Parliamen The amendments respond to court judgments, which declared certain sections of the Act unconstitutionaChildren s Amendment Bill, 2015 (section 75 Bill)",0.6294299
"[ 0.5674097   0.18360433 -0.04946708 ...  0.86671144  0.69668263
  0.56163776]","[ 9.7003803e-03  4.2745466e-03 -2.5055511e-05 ...  3.0667268e-02
  1.9369660e-02  3.4046527e-02]","Okunye okuza kuzuzwa ngokusingatha le miDlalo kukuphucuka kweendlela nezithuthi zikawonke-wonke eDurban, ezicwangciso sazo esele zivunyiwe Izigqibo zeKhabinethi ezingundoqoIKhabhinethi iwuvumile uMgaqo-nkqubo oHlonyelweyo wokuTshintshela kuHlobo lokuSasaza lweDijithali ngokuqukwa kweeBhokisana ezineziTishi zikaMabonakude (ii-STB), eziza kucaciswa kakuhle xa lo mgaqo-nkqubo upapashw URhulumente uzakunika amakhaya anomabonakude angaphezulu kwezigidi ezihlanu angathathi ntweni ii-STB simahl Amakhaya ekuza kuqalwa ngawo ngalawo akwimimandla emelene nemida yel UMphathiswa wezoNxibelelwano uza kwazisa kungekudala umhla wokuqalisa ukusebenza kohlobo losasazo lwedijithali kunye nowokucinywa kohlobo losasazo lwe-analoguIKhabhinethi iyivumile iNkqubo-sikhokelo eQiqisiweyo yezoLimo, ezamaHlathi nezokuLoba yeminyaka emihlanu kunye nesiCwangciso sokuSebenza soMgaqo-nkqubo wezoLim Le Nkqubo-sikhokelo icacisa iingxaki ezine la macandelo mathathu ajamelene nazo kwaye iphakamisa namanyathelo okungenelela kwimimandla emine, eyile: uLingwano, iinguqu, uhlumo olulinganayo kunye nokukwazi ukumelana nokhuphiswano, uzinzo kokusingqongileyo kunye nolawul","Hosting of these games can potentially create approximately 11 650 jobs and boost the country s economy by an estimated R20 billio Another legacy of the Games will be an integrated public transport system for Durban for which the plans have already been approved Key Cabinet decisions Cabinet approved the Broadcasting Digital Migration Amendment Policy with the inclusion of the control system in the Set Top Box (STB), which will be clearly defined when the policy is publisheGovernment will provide free STBs to more than 5 million poor television household owner The priority will be given to those households in the border region areas of the countr The Minister of Communications will announce the digital signal switch on and analogue signal switch off date shortlCabinet approved the five year Agriculture, Forestry and Fisheries Strategic Framework and Agricultural Policy Action Pla The Framework sets out the key challenges faced by the three sectors and propose interventions in the four areas namely equity and transformation; equitable growth and competitiveness, environmental sustainability and governanc The strategy and the action plan will be updated on an annual basi Land distribution is one of government programmes that has promoted equity, but so far without accomplishing a great deal by way of transformatio Whereas the reconstruction and development programme declared that the main purpose of land distribution was to alter the structure of South African agriculture, it also seeks to support the sectors so as to grow the economy and create job Cabinet approved for the International Hospital Federation 40th World Hospital Congress to be held in Durban towards the end of 2016.",0.86974853
[0.50048673 0.02759733 0.4421049  ... 1.0544697  1.1631848  1.9748932 ],"[ 0.00669668 -0.00076109  0.00496589 ...  0.03496727  0.02333881
  0.02455407]","Le nkqubo-sikhokelo kunye nesicwangciso sokusebenza ziza kuhlaziywa rhoqo ngonyak Ukwabiwa komhlaba yenye yeenkqubo zikarhulumente ekhuthaza ulingwano, kodwa uza kuthi ga ngoku ayiqhubi kakuhle kumbandela wokuzisa iinguq Nangona inkqubo yophuhliso nokwakhiwa ngokutsha yathi injongo yokubuyekezwa komhlaba yayikukutshintsha indlela icandelo lezoLimo loMzantsi Afrika elime ngayo, ikwafuna nokuxhasa amacandelo ukuze akhulise uqoqosho adale nemisebenzIKhabhinethi ikuvumile ukuba iNkongolo yama-40 yeziBhedlele zeHlabathi yoMfelandawonye weziBhedlele zeHlabathi isingathelwe eDurban ekupheleni kowama-2016.","Cabinet reminds all South Africans that we live in a water-scarce country and urges all to conserve it by fixing leaks and making waterwise lifestyle change Sunday, 8 March, marks the International Women s Day (IWD) which is a day used annually across the world to reflect on progress made, call for change and celebrate acts of courage and determination by ordinary women who played an extraordinary role in the history of their communities and countrieThe Department of Women will lead the national celebration of IWD at Langa High School in Cape Town",0.7866822
[0.688279   0.08628654 0.07914999 ... 1.3132776  0.8368568  0.792981  ],"[ 0.01241522 -0.00257896  0.00990587 ...  0.02883853  0.03002722
  0.06010647]","UMfelandawonye weziBhedlele zeHlabathi ngumbutho wehlabathi oquka imibutho yoonompilo neyezibhedlela, ozimeleyo, ongenzi nzuzo nongekho phantsi kukarhulument Le nkongolo ibanjwa rhoqo minyaka le inika abo basebenze kwicandelo lezempilo ithuba lokuba babelane ngeendlela ezikumgangatho ophezulu zokusebenza ukuphucula iziphumo zezeenkonzo zempilIKhabhinethi imemelela abazali ukuba bathathe inxaxheba","The International Hospital Federation is a global independent, non-profit, non-governmental organisation for hospitals and healthcare organisation The annual congress affords the health practitioners an opportunity to, share best practice methodologies / approaches to improve healthcare outcome Cabinet calls on parents to actively get involved in the 2015 School Governing Body (SGB) elections that will take place in all public schools from 6 to 28 March 2015.",0.83613396
