xh,en,src_text,trg_text,Cosine_Score
"[ 0.24484934 -0.2196383   0.59501135 ...  0.71800375  0.96261
  1.8399552 ]",[0.00571352 0.00169903 0.00822214 ... 0.0216339  0.01438451 0.04811238],"Statement on the Virtual Cabinet Meeting held on Thursday, 4 June 2020 1.","Statement on the Virtual Cabinet Meeting held on Thursday, 4 June 2020 1.",0.9191434
[0.50337666 0.03535651 0.13477838 ... 0.75466293 0.45090476 1.1499708 ],[0.02746803 0.0028212  0.01352198 ... 0.03109835 0.01709316 0.03171664],"North High Court Judgment of Tuesday, 2 June 2020 A special virtual Cabinet meeting was held today, Thursday, 4 June 2020, to discuss developments in South Africa s efforts to save lives and protect livelihoods amid the COVID-19 pandemi As part of this discussion, Cabinet reflected on the North Gauteng High Court judgment delivered by Justice Norman Davis on Tuesday, 2 June, 2020, which declared the COVID-19 lockdown regulations in levels 3 and 4 unconstitutional and invali After obtaining legal advice and listening to numerous comments made by members of the legal fraternity in reaction to the judgement, we are of the view that another court might come to a different conclusion on the matte Cabinet has therefore decided to appeal the North Gauteng High court decisio Government will ask that its appeal be heard on an urgent basis so that it can obtain certainty on the regulation The Minister of Cooperative Governance and Traditional Affairs, Dr Nkosazana Dlamini Zuma will be joined in this appeal by President Cyril Ramaphosa and the Minister of Health, Dr Zweli Mkhiz Cabinet wishes to assure the nation that all interventions introduced since the declaration of a state of national disaster in March 2020 by President Cyril Ramaphosa have been directed primarily at saving live In implementing these interventions, government has consistently consulted all sectors of society, as the fight against COVID-19 is a national effort that requires unity in action between Government and all South African While government appeals the court judgment, current regulations remain in force and we appeal and urge all our people to observe all the health protocols that have been put in place including washing of hands, social distancing, wearing of masks in public as well as screening and referral for testing where necessary Extension of the National State of Disaster Cabinet approved the extension of the National State of Disaster by another month from the 15th June to 15 July 2020.","North High Court Judgment of Tuesday, 2 June 2020 A special virtual Cabinet meeting was held today, Thursday, 4 June 2020, to discuss developments in South Africa s efforts to save lives and protect livelihoods amid the COVID-19 pandemi As part of this discussion, Cabinet reflected on the North Gauteng High Court judgment delivered by Justice Norman Davis on Tuesday, 2 June, 2020, which declared the COVID-19 lockdown regulations in levels 3 and 4 unconstitutional and invali After obtaining legal advice and listening to numerous comments made by members of the legal fraternity in reaction to the judgement, we are of the view that another court might come to a different conclusion on the matte Cabinet has therefore decided to appeal the North Gauteng High court decisio Government will ask that its appeal be heard on an urgent basis so that it can obtain certainty on the regulation The Minister of Cooperative Governance and Traditional Affairs, Dr Nkosazana Dlamini Zuma will be joined in this appeal by President Cyril Ramaphosa and the Minister of Health, Dr Zweli Mkhiz Cabinet wishes to assure the nation that all interventions introduced since the declaration of a state of national disaster in March 2020 by President Cyril Ramaphosa have been directed primarily at saving live In implementing these interventions, government has consistently consulted all sectors of society, as the fight against COVID-19 is a national effort that requires unity in action between Government and all South African While government appeals the court judgment, current regulations remain in force and we appeal and urge all our people to observe all the health protocols that have been put in place including washing of hands, social distancing, wearing of masks in public as well as screening and referral for testing where necessary Extension of the National State of Disaster Cabinet approved the extension of the National State of Disaster by another month from the 15th June to 15 July 2020.",0.9017564
"[ 0.31180164 -0.19053157 -0.21100445 ...  1.2716397   0.41419083
  1.6573557 ]",[0.01151397 0.00034988 0.0001052  ... 0.02489262 0.0032834  0.03155032],The law allows for the National State of disaster to last,The law allows for the National State of disaster to last,0.9267284
"[ 0.13825779 -0.41869178 -0.21464376 ... -0.04612892  0.11174834
  0.39324695]","[ 4.1157720e-03 -4.1230153e-03 -3.5477224e-05 ... -7.7747996e-04
  3.5780892e-03  1.6239760e-02]",for 90 days which necessitates the extension,for 90 days which necessitates the extension,0.9298794
[0.55651206 0.23737012 0.5443115  ... 0.7247453  1.2462424  0.64569217],"[ 0.01433926  0.01794412  0.00867376 ... -0.00094354  0.03844955
  0.01007074]","Western Cape COVID-19 infections Cabinet remains concerned about the intensity and increase of COVID-19 infections in the Western Cap To this effect President Ramaphosa will undertake a visit to the province on Friday, 5 June 2020, to discuss the situation with Premier Alan Winde and the provincial executive, and to assess the province s readiness for continued management of the pandemi","Western Cape COVID-19 infections Cabinet remains concerned about the intensity and increase of COVID-19 infections in the Western Cap To this effect President Ramaphosa will undertake a visit to the province on Friday, 5 June 2020, to discuss the situation with Premier Alan Winde and the provincial executive, and to assess the province s readiness for continued management of the pandemi",0.9400878
"[ 1.4710369   0.33525988 -0.26291946 ...  0.7097987   1.1696774
  0.84396106]","[ 0.03972818  0.00544775 -0.00017676 ...  0.00812465  0.01906412
  0.01119156]","President Ramaphosa will be accompanied by the Minister Mkhize; Defence Minister Nosiviwe Mapisa-Nqakula; Basic Education Minister Angie Motshekga; Police Minister Bheki Cele; Human Settlements, Water and Sanitation Minister Lindiwe Sisulu and Public Works and Infrastructure Minister Patricia de Lille","President Ramaphosa will be accompanied by the Minister Mkhize; Defence Minister Nosiviwe Mapisa-Nqakula; Basic Education Minister Angie Motshekga; Police Minister Bheki Cele; Human Settlements, Water and Sanitation Minister Lindiwe Sisulu and Public Works and Infrastructure Minister Patricia de Lille",0.92282844
"[-0.100653   -0.25106147  0.32179022 ... -0.48517966  0.291823
  0.24361329]","[ 0.00363443 -0.01082647  0.02946221 ...  0.00179783  0.00827588
  0.00910723]",Child Protection Week,Child Protection Week,0.90697247
"[ 0.29959866 -0.13157828  0.45412406 ...  0.69831485  1.374457
  3.3689764 ]","[ 0.00463393 -0.00175512  0.01427518 ...  0.02195674  0.04851037
  0.08458246]",Cabinet reminds the public that this week is Child Protection Week which started this past Sunday the 31 May and ends this coming Sunday 7 June 2020.,Cabinet reminds the public that this week is Child Protection Week which started this past Sunday the 31 May and ends this coming Sunday 7 June 2020.,0.93608606
"[ 0.81737095 -0.16414906  0.22202325 ...  0.00717978  1.3614007
  1.4788647 ]","[ 0.01835115  0.00312918  0.01140548 ... -0.0033865   0.0395507
  0.04590809]",Child Protection Week seeks to elevate issues of the protection of children throughout the yea This year s theme is:,Child Protection Week seeks to elevate issues of the protection of children throughout the yea This year s theme is:,0.92334557
"[ 1.1524203  -0.1201577  -0.13052255 ...  0.27103174  0.22799416
  1.55949   ]","[ 3.6509853e-02 -4.2050026e-04 -9.7195058e-05 ...  1.0501432e-02
 -4.7777509e-03  3.0989671e-02]","Let Us All Protect Children, During COVID-19 and Beyond","Let Us All Protect Children, During COVID-19 and Beyond",0.9448272
