xh,en,src_text,trg_text,Cosine_Score
"[ 0.35705304 -0.1465788   0.00586225 ...  0.5711741   0.14986375
  1.0054164 ]","[ 0.00980163 -0.0033715  -0.00078007 ...  0.00912488 -0.0017333
  0.03020796]",Imiba kokusiNgqongileyo1.,ISSUES IN THE ENVIRONMENT1.,0.8063465
"[ 0.6725312  -0.07881248 -0.29921427 ...  0.24727756  0.523598
  0.1557474 ]","[ 0.038157    0.00713934 -0.00096975 ...  0.01562896 -0.00303403
  0.01504686]",Inkqubo yokuNikezelwa kogonyo,4. International Philately Exhibition (IPEX),0.6516457
[0.9346416  0.04958286 0.05399143 ... 0.9405651  0.56220275 1.9681345 ],"[ 0.02017412 -0.0009283  -0.00031014 ...  0.02779314  0.03124076
  0.02452724]",Inkqubo yeSisonke yokunikezelwa kwezitofu zokugonya zeSifo seNtsholongwane ye-Corona (i-COVID-19) yandiselwe kwiindawo ezingama-54 zokugonya kwilizwe liphel Le nkqubo ukuza kuthi ga ngoku iye yagonya abantu abangaphezu kwama-207 808.,Vaccination Roll-Out Programme The Coronavirus Disease (COVID-19) Sisonke vaccination roll-out programme has been extended to 54 vaccine sites across the countr,0.81796193
"[ 0.65802485 -0.07592258  0.45147976 ...  0.5236692   1.0142797
  2.5922837 ]","[ 0.02376785 -0.0031      0.00835074 ...  0.02332032  0.02350511
  0.07039582]","Izigaba ezithathu zenkqubo yoGonyo yoMzantsi Afrika zezi zilandelayo: Isigaba soku-1: Siza kuphunyezwa kwiinyanga ezintathu ukusuka kweyoMdumba ukuya kuTshazimpunzi 2021, kujoliswe kubantu abangaphezulu kwe-1,5 yezigidi (608 295 ababhalisiweyo) abangabasebenzi benkathalelo lwezempilo kwilizwe liphel ISebe lezeMpilo lisendleleni yokugonya bonke abasebenzi benkathalelo lwezempilo ekupheleni kweSigaba soku-1.Isigaba sesi-2: Siya kuphunyezwa kwiinyanga ezintandathu, ukusuka kuCanzibe ukuya kweyeDwarha ka-2021.","The programme has to date vaccinated more than 207 808 peopl The three phases of South Africa s Vaccination roll-out programme are as follows:Phase 1: It is being implemented over three months from 17 February to 17 May 2021, to target over 1,5 million (608 295 registered) healthcare workers countrywid The Department of Health is on track to vaccinate all healthcare workers by the end of Phase 1.Phase 2: It will be implemented over six months, starting from 18 May to 17 Novemver 2021.",0.8920915
[0.5132967  0.9657658  0.3689046  ... 1.1439607  0.93997306 1.3464469 ],"[ 0.02962489  0.03272298 -0.00027002 ...  0.01561148  0.03049122
  0.03001438]","Esi sigaba siza kubandakanya ngaphezulu kwama-13 350 140 amaqela asemngciphekweni, abasebenzi bemisebenzi ephambili kunye neqela labasebenzi ngezempilo emisebenzini kunye nokhuseleko; abasebenzi kumacandelo abaluleke kakhulu ekuvuseleleni uqoqosho afana nemigodi, ukwamkelwa kweendwendwe, ishishini leeteksi, iivenkile ezithengisa ukutya nempahla kunye nezipaza, abathengisi beziqhamo nemifuno, amajelo eendaba nabanye abaxhamli abafanelekiley Iindawo zokugonya zeSigaba sesi-2 nesesi-3 ziya kwandiswa ziye kuma-2085 kwaye ziya kubandakanya neendawo zecandelo labucala ukuphucula imfezeko ekusebenzeni nokukhawulezisa kwenkqubo yokunikezelwa kogony Isigaba sesi-3: Siya kuphunyezwa kwiinyanga ezintathu (kweyeNkanga 2021 - kweyoMdumba 2022) ukuquka intsalela yabo bonke abantu eMzantsi Afrika, kubandakanya nabo bangakhange bagonywe kwiSigaba sesi-2, kujoliswe kubantu abangama-22 600 640.","This phase will covering over 13,350,140 vulnerable groups, essential workers, and occupational health and safety stream - workers in sectors that are critical for economic recovery such as mines, hospitality, taxi industry, retail including spazashops and the informal sector, media and other applicable beneficiarie Government is engaging with NEDLAC on a process to detail the categories of essential workers and OHS stream and outline a process to follow in applying for including in Phase 2.",0.8833151
"[ 0.7549127   0.23084332 -0.0697067  ...  1.3823708   1.124031
  1.2702048 ]","[ 0.00212352 -0.00027516  0.00305091 ...  0.0330783   0.02962849
  0.02315817]","IKhabhinethi iyakwamkela ukufika okuthe gqolo kwamayeza okugonya ka-Johnson & Johnson (i-J&J) elizweni, oku kuqinisekisa inkqubela phambili ekuphunyezweni kweSigaba soku-1 senkqubo yokuqalisa ugonyo yeSisonk","Cabinet welcomes the continual arrival of tranches of the Johnson & Johnson (J&J) vaccine into the country, which is ensuring progress with implementation of the Phase 1 of the Sisonke vaccination roll-out programm Cabinet remains confident of the remarkable progress being made by the South African Health Products Regulatory Authority (SAHPRA) in authorising the J&J vaccine for mass vaccinatio The recent approval by the SAHPRA of the Pfizer/BioNTech COVID-19 vaccine should give the country access to more lifesaving vaccine Cabinet would like to reassure South Africans of the capacity of the Department of Health, in partnership with the private sector, to undertake a mass vaccine roll-out when Phase 2 gets underwa Cabinet also welcomed the visit to the Biovac Manufacturing Facility in the Western Cape on Thursday, 18 March 2021 by the Chairperson of the Inter-Ministerial Committee (IMC) on COVID-19 Vaccines, Deputy President David Mabuz The visit assessed the facility s capabilities, infrastructure and investments to support vaccine manufacturing and developmen The partnership between Biovac and the United States-based immunotherapy company, ImmunityBio, to develop South Africa s capability to manufacture COVID-19 vaccines, will result in ImmunityBio's second-generation COVID-19 vaccine being manufactured in the countr Cabinet calls on all South Africans and everyone in the country to play their part and strictly adhere to the lockdown restrictions",0.73384506
[0.8977226  0.4603882  0.3641658  ... 0.84660923 1.6694658  1.0600786 ],"[ 0.01639391 -0.00029077  0.00377757 ...  0.01672236  0.03824775
  0.02752409]",IKhabhinethi iqinisekile ngenkqubela phambili ebonakalayo eyenziwe nguGunyaziwe woLawulo lweeMveliso zeMpilo eMzantsi Afrika (i-SAHPRA) ekugunyaziseni kweyeza lika-J&J lokugonya uninzi lwabant Ukuvunywa kwakutshanje yi-SAHPRA kwesitofu se-COVID-19 se-Pfizer / BioNTech kufuneka kunike ilizwe ukufikelela kwizitofu ezisindisa ubomi ngakumb,"Energy Cabinet is aware of the negative socio-economic impact, disruption and inconvenience caused by load-shedding to ordinary citizens and businesses over the past few week Every effort is being made to resolve current energy challenges and bring new power generation capacity online in the shortest possible time, which is fundamental to South Africa s economic recover At the same time, government continues to support concerted efforts to stabilise Eskom and set it on a sustainable growth pat Cabinet welcomed the announcement by Mineral Resources and Energy Minister Gwede Mantashe of eight preferred bidders to provide an additional 2 000 megawatts of emergency electricity that will help support the national grid over the short ter The preferred bidders from the Independent Power Producer Programme are expected to source energy from solar, wind, liquefied natural gas and battery storag The first connections to the grid are set for August 2025.",0.7840005
"[ 0.44849762  0.04917466 -0.15561879 ...  1.3606359   0.9671836
  1.9002572 ]",[0.01166811 0.01107167 0.00337031 ... 0.02116748 0.03095637 0.01113111],"IKhabhinethi ingathanda ukuqinisekisa abemi boMzantsi Afrika ngesakhono seSebe lezeMpilo, lisebenzisana namashishini abucala, ngokuqalisa ukunikezela kogonyo xa iSigaba sesi-2 siqalis","Cabinet further reiterated the importance of observing the non-pharmaceutical health protocols to prevent the transmission of COVID-19 by continuing to wear masks in public spaces, maintaining social distancing of at least 1,5 metres, always washing hands with soap and water or using an alcohol-based hand sanitiser, and avoiding large gathering",0.72933966
"[ 0.66377324 -0.06994388  0.04745201 ...  1.1762725   0.6794076
  0.62215763]","[ 0.02808934 -0.00072729  0.00551151 ...  0.03060918  0.02163391
  0.00990211]","IKhabhinethi ilwamkele utyelelo kwiZiko lweMveliso le-Biovac eNtshona Koloni ngoLwesine, umhla we-18 kweyoKwindla 2021 nguSihlalo weKomiti yabaPhathiswa ehlangeneyo (i-IMC) yoGonyo lwe-COVID-19, uSekela Mongameli uDavid Mabuz Utyelelo olo luye lwavavanya ubuchule beziko ekuveliseni isitofu, iziseko zophuhliso kunye notyalo-mali ukuxhasa imveliso kunye nophuhliso lwezitof","President s Virtual Reading Club Cabinet encouraged South Africans to join the fourth session of the President s Reading Club on Thursday, 25 March 2021 from 16:30 to 18:30, via a Microsoft Teams webinar (https://nrorza/).",0.7779886
"[ 0.6268026   0.5603121  -0.02727224 ...  1.3407354   1.4758772
  1.3294601 ]",[0.04923599 0.00139516 0.0002399  ... 0.02201356 0.05644188 0.03534666],"Ubambiswano phakathi kwe-Biovac kunye nenkampani esekwe eMelika yoNyango lwamaJoni omzimba, i-ImmunityBio, iza kuphucula amandla oMzantsi Afrika ekuveliseni kwamayeza okugonya i-COVID-19, oku kuya kubangela izitofu zomnombo wesibini","Charm Govender , a Struggle activist from Chatsworth in KwaZulu-Natal, who was a member of the Natal Indian Congress and an African National Congress underground activisMr Cecyl Esau, who was a Struggle stalwart and a former Robben Island political prisoner",0.7666679
