xh,en,src_text,trg_text,Cosine_Score
"[ 0.27196392  0.16340733 -0.03581586 ...  0.65988326  0.67349714
  1.5236464 ]","[ 1.8733406e-02  1.7145233e-03 -8.9916139e-05 ...  2.0730287e-02
  2.7425289e-02  2.9262120e-02]","Ukuphunyezwa kweeNkqubo zikaRhulumente ezinguNdoqo IKhabinethi iyakwamkela ukuphehlelelwa kwe-Operation Phakisa 2: UkuKhawulezisa uMsebenzi woKwakhiwa kweeKlinikhi eziseMgangathweni neNkqubo yokuziLungis Oku kulandela i-Operation Phakisa 1 ebigxininisa kumsebenzi wokizingela amathuba oqoqosho anokubhaqwa kwiilwandle zoMzantsi Afrik I-Operatin Phakisa 2 ijonge ekuphuculeni umgangatho weenkonzo zezempilo ezinikezelwa ngamaZiko eeNkonzo zezeMpilo angama-3 500, aquka iiklinikhi zikarhulumente kunye namaZiko ezeMpilo oLunt Iziphumo ezilindelweyo ziquka ukutshintshwa kwezi klinikhi namaZiko ezeMpilo oLuntu zibe ngamaziko angumzekelo womsebenzi omhle, aza kusetyenziswa ngabo bonke abantu boMzantsi Afrika, ngenxa yokuba umgangatho weenkonzo ezizihambisayo uza kube uphuculw IKhabhinethi ibaqhwabela izandla abaphumelele iiMbasa ze-Batho Pele zokuGqwesa, umsitho wazo obubanjwe ngomhla we-14 kweyoMqungu ngowama-2014.","Implementation of Key Government Programmes Cabinet welcomes the launch of Operation Phakisa 2: Scaling up Ideal Clinic Realisation and Maintenance Programm This follows Operation Phakisa 1 which focused on unlocking the economic potential of South Africa's ocean Operation Phakisa 2 seeks to improve the quality of care provided in 3 500 Primary Health Care facilities, consisting of government clinics and Community Health Centre The expected outcomes entails transformation of the existing clinics and Community Health Centres into centres of excellence, which will be used by all South Africans, due to the enhanced quality of services they will provid Cabinet congratulates the winners of the Batho Pele Excellence Awards, which was held on 14 November 2014.",0.8896164
[0.48707625 0.08293768 0.1708186  ... 1.4563444  1.3843743  2.4848032 ],"[ 0.06385214 -0.00100057 -0.00032784 ...  0.04489581  0.06143866
  0.08493466]",Ezi mbasa zibethelela indlela yokusebenza ephucukileyo kwaye ziwonga abo basebenze ngokugqwesa kwiinkonzo zikarhulumentIKhabhinethi ikuqaphele ukuba uMphathiswa wezeMidlalo noLonwabo uFikile Mbalula uza kusingatha iiMbasa zezeMidlalo zoMzantsi Afrika zowama-2014 kwiZiko leeNgqungquthela laseSandton ngomhla wama-30 kweyoMnga ngowama-2014.,"These awards entrench professionalism and recognise excellence in the public servic Cabinet noted that Minister of Sport and Recreation, Minister Fikile Mbalula will host the 2014 South African Sport Awards at the Sandton Convention Centre on 30 November 2014.",0.87390023
[0.9997018  0.12548144 0.2175083  ... 0.87531686 1.3605695  1.895089  ],"[ 0.0205204  -0.00051729  0.00169864 ...  0.01403608  0.02370914
  0.04402674]","IKhabhinethi ikhuthaza abemi boMzantsi Afrika abangabathandi bezemidlalo ukuba babe yinxalenye yeeMbasa zezeMidlalo zoMzantsi Afrika ngokuvotela iMbalasane yezeMidlalo yoNyak Ulwazi oluthe vetshe lukhona kwi: wwsasportsawardcoIKhabhinethi iqhwabela izandla amaqela ezemidlalo esizwe, iBafana Bafana, Amabhokobhoko kunye nee-Protea (iqela leqakamba) ngokudlala kakuhle kakhulu ngempelaveki asenzela udumo singuMzantsi Afrik Ukukhethwa kukaMn AB de Villiers njengoMdlali woNyaka oBalaseleyo kwiMidlalo yeHlabathi yoSuku oLunye (ii-ODI) yeBhunga leQakamba lezeHlabathi ngokuqokelela imitsi engama-7 000 kwii-ODI kuyancumis IKhabhinethi iyakwamkela ukuphehlelelwa kwenkonzo yeeBhasi eziQuqa zibuYelela (i-BRT) i-A Re Yeng eTshwane, eziqale ukusebenza ngoMvulo, umhla we-17 kweyoNkanga ngowama-2014.","Cabinet encourages sport loving South Africans to be part the South African Sports Awards by voting for the Sports Star of the Yea Information is available on wwsasportsawardco Cabinet congratulates our national sporting teams Bafana Bafana, the Springboks and the Proteas for flying the flag high with their strong performances over the weekend and making South Africa prou The naming of Mr AB de Villiers as the International Cricket Council's One Day International (ODI) Cricketer of the Year for scoring 7 000 ODI runs, is commendabl Cabinet welcomes the launch of the A Re Yeng Bus Rapid Transport (BRT) service in Tshwane, which started operating from Monday, 17 November 2014.",0.8924326
"[ 0.23472595  0.16369197 -0.03378934 ...  0.6431753   0.63112265
  0.44100937]","[-3.1856712e-04  5.5401068e-04 -9.3689676e-05 ...  2.3997081e-02
  1.3525236e-02  2.5095699e-02]","I-A Re Yeng ngokufanayo nezinye iinkonzo ze-BRT kweli lonke, iyinxalenye yesixokelelwano seendlela yezithuthi zikawonke-wonke ezinjongo yazo ikukuphucula ubomi babakhweli ngokuthi babenakho ukusebenzisa izithuthi ezidolophini ezikhawulezayo, ezikhuselekileyo, ezifikelelekayo nekumnandi ukuzisebenzis Ukwakhiwa kwesi sixokelelewano seendlela kuyinxalenye yokuqaliswa kwenkqubo yokwakhiwa kweziseko ezingundoqo ngurhulumente, eneenjongo zokwakha iziseko ezingundoqo ezikumgangatho wehlabathi eMzantsi Afrika, ibe ngaxeshanye idala amathuba emisebenzi Izigqibo zeKhabhinethi ezingundoqo IKhabhinethi ikwamkelwe ukuphunyezwa kwenkqubo ezeleyo yokuqinisekisa ukuthotyelwa kwemigaqo-nkqubo nemithetho yokuphucula amathuba okuthengwa kweempahla zalapha ekhay Oku kuquka inkqubo yokulungelelanisa umgaqo-nkqubo ukuze kuphononongwe ukuqiniswa koMthetho wesiCwangciso-sikhokelo soMgaqo-nkqubo wokuThengwa ngokoMkhethe, isandisa iNkqubo yokuKhuthaza uKhuphiswano phakathi kwabaNikezi zinkonzo kuwo onke amaShishini kaRhulumente kwakunye nokomeleza imithetho yamasebe (ingakumbi umqulu wezemigodi) ukuze kuthengwe iimpahla neenkonzo zalapha ekhayEli lelinye lamanyathelo abalulekileyo okwenza uqoqosho lweli lube lolwale mihla nto leyo iza kwenza ukuba amashishini esizwe akwazi ukumelana nokhuphiswano, ikhuthaze ukukhula kwezakhono zokushishina nobuchwepheshe, kwandise iimpahla ethunyelwa ngaphandle kubethelelwe ngakumbi uphuhliso lwabamnyama kwezoqoqosh IKhabhinethi ixelelwe ngeNgqungquthelo kaMongameli yooRhulumente baseKhaya, yayamkela iNkqubo yoKwenza izinto ngokuFanelekileyo yooRhulumente baseKhaya, esekelwe ekwakheni urhulumente wasekhaya osabelayo, onenkathalo nophendulay Inkqubo yoKwenza iziNto ngokuFanelekileyo iza kugxininisa kucwangciso nemisebenzi yabo bonke oomasipala ekuhambiseni ngokukuko iinkonzo ezisisiseko zikamasipala nokunxibelelana rhoqo nabahlal Injongo kukuba kuyekwe ukube kudidizwa kusetyenzwe qhImizamo yokuphucula iindlela abasebenza ngayo oomasipala iza kuphucula iimeko abaphila phantsi kwazo bonke abemi boMzantsi Afriika abaxhomekeke koomasipala abasebenza ngokungenamagingxi-gingxi ukuze baphila ubomi obuhloniphekileyUkususela ngowe-1994, oorhulumente basemakhaya ngabo abasemehlweni abantu kumba wokuhanjiswa kweenkonzNangona uyimbali umsebenzi wokunikezelwa kwamanzi, umbane, ukuthuthwa kwelindle nenkunkuma koomasipala, kwiindawo apho ukuhanjiswa kwenkonzo kusasilelayo kufuneka sikhokelise abantu nezinto ezibahluphay Oku kufuna sitshintshe kwindlela edlulelwe lixesha yangaphambili yokuhanjiswa kweenkonzo eyayikhokelwa ziziphathamandla zodwa siye kwindlela ekhokelisa abahlali, i-Batho Pele sisebenzele ulunt Okuphambili kule ndlela intsha yinkqubo yokunika ingxelo nokuphendula ngomsebenzi owenziwey IKhabhinethi ikwamkele ukungeniswa kweNgxelo eNgezamva ekhutsha emva kwemiNyaka eMibini yoMzantsi Afrika ngokuPhungulwa kweSisi (iKharboni), iquka uLuhlu lokuGqibela leSizwe lweeGesi eziGcina ubuShushu eMhlabeni (i-GHG) lowama-2000-2010, kwiNgqungquthela yesiCwangciso-nkqubo seZizwe eziManyeneyo ngokuTshintsha kweMozulu (i-UNFCCC).","The A Re Yeng, like other BRT services around the country, forms part of a strategic public transport network that will improve the lives of commuters by providing them with fast, safe, affordable and comfortable urban mobilit The construction of these services forms part of government s infrastructure roll-out programme, which intends to develop a world class infrastructure in South Africa, while creating jobs Key Cabinet decisions Cabinet approved implementation of a comprehensive program to ensure compliance with existing localisation procurement leverage policies and regulation This includes a policy alignment process to review and strengthen the Preferential Procurement Policy Framework Act, extending the Competitive Supplier Development Program to all strategic State-Owned Companies as well as strengthening departmental regulations (particularly the mining charter) to enable local procuremenThis is a powerful instrument for industrialisation which will enhance the competitiveness of national industry, enable the development of new national industrial and technological capabilities, increase exports and achieve deeper black economic empowermen Cabinet was appraised on the Presidential Local Government Summit, and approved the Back to Basics Programme for Local Government, which is based on building a responsive, caring and accountable local government secto The Back to Basics Programme will focus planning and operations of all municipalities on the effective delivery of basic municipal services and regular communication with resident The aim is to move from intent to actioImprovements in the performance of municipalities will improve the living conditions of all South Africans that depend on well-functioning municipalities to lead dignified liveSince 1994, local government has been a primary site for the delivery of servicWhile there has been unprecedented progress in delivering water, electricity, sanitation and refuse removal at local levels, in areas where service delivery is failing we need to put people and their concerns firs This requires that we move away from the outdated top down service delivery to a culture of Batho Pele and serving communitie Crucial to this new approach is a system of reporting on, and being accountable for performanc Cabinet approved the submission of South Africa s Biennial Update Report on Emission Reductions, inclusive of the Final 2000-2010 National Green House (GHG) Inventory, to the United Nations Framework Convention on Climate Change (UNFCCC).",0.87213624
"[ 0.265157    0.11156877 -0.03615522 ...  0.83365464  0.83352166
  0.5500245 ]","[ 1.8379625e-02  1.4224845e-02 -4.4633303e-05 ...  2.8871201e-02
  5.0721969e-02  4.1737940e-02]","Inika amagqabantshintshi nohlalutyo yoluhlu lwee-GHG ezikhutshwa nguMzantsi Afrika kunye namacandelo aphambili ekutshintsheni ezi gesi zikhutshway Ikwabonisa noluhlu oluzeleyo lwamanyathelo otshintsho lwemozulu njengenxalenye yenguqu esisa kuhlobo loqoqosho oluvelisa isisi okanye ikharbhoni encincOku kuquka ukuchaza iziphumo ezifunwayo zokuphungulwa kwesisi seegesi esikhutshwayo; ukukhuthaza ukuza neendlela ezintsha nokutyala imali kumandla ombane ahlaziyekayo; ukukhuthazwa ukusebenzisa amandla ombane ngononophelo; ukwenza inkqubo yesizwe yokuqokelela iinkcukacha-lwazi ngeegesi ezigcina ubushushu emhlabeni; kunye nezinye iinkqubo ezifana neRhafu yeKharbon Oku kuyinxalenye yengxelo uMzantsi Afrika okufuneka uyinike kwihlabathi ngokwemiqathango ye-UNFC IKhabhinethi ikuvumile ukusungulwa kweqela lamasebe ahlukeneyo phantsi kweNtlanganisela yeNtsebenziswano yaMazwe ngamazwe, uRhwebo noKhuseleko eliza kujongana nokuphunyezwa kwesiVumelwano sokuQuquzelelwa koRhwebo soMbutho woRhwebo weHlabathi (i-WTO).Uluvo loMzantsi Afrika kukuba usebenzisane namanye amazwe ase-Afrika ukuqinisekisa ukuba ukwamkelwa nokuphunyezwa kwesiVumelwano sokuQuquzelelwa koRhwebo akunyanzelisi amazwe ase-Afrika ukuba azibophelele kwizibhambathiso angazi kukwazi ukuzizalisekisa nto leyo inokuwenza ukuba azibone sele egangxeleke ezingxakini zomthethNangona uMzantsi Afrika usazibophelele kuthethathwano namazwe ehlabathi phantsi kweziVumelwano zaseDoha, uluvo lwethu kukuba sifuna iziphumo ezingazikuchaphazela eyethu imibono yokufuna imigaqo-nkqubo exhasa uphuhliso lwamashishini nokudala imisebenzi into ezo ziyeyona miba iphambili kwiziphumo ezimiselwe kwiSicwangciso soPhuhliso seSizwe (i-NDP).UMzantsi Afrika uyakubethelela ukubaluleka kweendlela zokusebenzisana namanye amazwe nezibandakanya bonke xa kuxoxwa ngemiba ye-WTO njengeyona ndlela ifanelekileyo yokufumana iziphumo ezilulutho kubo bonke eziza konelisa onke Amazwe angamalung IKhabhinethi yazisiwe ngezamva nje ngesiVumelwano seMibutho emiThathu engaHlawulisani Rhafu yoRhwebelwano (i-TFTA) soMmandla woRhwebelwano waMazwe aseMpuma naseMazantsi e-Afrika",It provides an overview and analysis of South Africa s GHG emissions profile and key drivers of change in emission It also highlights the comprehensive suite of climate change measures as part of the transition to a low-carbon economThese include defining desired emission reduction outcomes; promoting innovation and investment in renewable energy; encouraging energy efficiency; creating a national system for greenhouse gas data collection; and other instruments such as Carbon Ta This also forms part of South Africa s international reporting obligation under the United Nations Framework Convention on Climate Change (UNFCCC).,0.8597783
"[ 0.41391233 -0.41000518  0.17418216 ...  0.26741067  0.8893646
  0.72281295]","[-7.2112476e-04 -4.1625259e-04  9.0197245e-05 ...  8.1556290e-03
  1.2259412e-02  3.0515508e-03]",Amazwe aseMpuma ye-Afrika,East African Community,0.85836446
"[-0.13606709 -0.46159902 -0.10461807 ...  0.5690434   0.674176
  0.55776304]","[ 0.00169515 -0.00149768  0.00020505 ...  0.00046694 -0.00071594
  0.00725498]",uMbutho woPhuhliso wamaZwe aseMazantsi e-Afrika,progress made by,0.6744012
"[ 0.17904292  0.05997323 -0.1832066  ...  0.8463281   0.83501476
  0.93113655]","[ 8.0519849e-03  6.6239911e-04 -1.9935889e-05 ...  2.9970011e-02
  1.0912603e-02  2.1587722e-02]","(i-COMESA-EAC-SADC) yaze yalamkela uluvo loMzantsi Afrika kwi-TFT Eli linge lale Mimandla mithathu yiprojekthi ephambili ekhokelwa ngamazwe e-Afrika enjongo zayo ikukukhuthaza ukuba kuxhatshazwe icham lokuthenga ngomndilili, incede ukukhuphisana okwakhanayo, ukukhuthaza ukusebenzisa iintlobo ezahlukeneyo zeenkonzo, ikhuthaza ukusebenzisana ngezinto ezinexabiso kwiingingqi, urhwebelwano nokutyalelana imali kwemimandla kunye neziseko ezingundoqo ezinqumla imidUMzantsi Afrika ungena ezingxoxweni njengenxalenye yoMbutho woRhwebelwano waMazantsi e-Afrika oma ezingxoxweni njengombutho omny Amazwe akule mimandla mithathu anesambuku semveliso iyonke esiyitriliyoni eyi-yeedola zaseMelika nabantu abazizigidi ezingama-626 xa bedibene bonke, manani lawo angaphezulu nje kwisiqingatha soqoqosho nenani labemi base-Afrika xa bebonk Intsebenziswano phakathi kwemimandla ukuze kudaleke abathengi nabasebenzisi-zinkonzo abaninzi ngeenjongo zokukhulisa uqoqosho lwase-Afrika ngokukhawulezayo nangokuzinzileyo linyathelo elingqingqwa lokuphelisa nya iintshiyekela zeenkqubo zobukholoniyali ezazikhuthaza amazwe ase-Afrika ayesahlula-hlulwa ezizicukwana ezingasebenzisaniy IKhabhinethi inikwe amagqabantshintshi ngeziphakamiso zeNgqungquthela ye-G20 eBrisbane ezingendlela engqingqwa, ebandakanyayo nesebenzayo yokulawula icandelo lezezimal Oku kudlala indima kuzinzo oluqhubekayo kwezezimali nokunyamezela kwecandelo lezezimali lwehlabathi nolwalapha ekhay Kulandela uMbhodamo wowama-2008 kuQoqosho lweHlabathi, iiNkokheli ze-G20 zizibophelele kwingungqu ezibonakalayo kwicandelo lezezimali lehlabath Injongo yazo ibikukutywina la mathanda abangela lo mbhodamo kwakunye nokwakha imithombo yezimali ekhuselekileyo neyomeleleyo ukuze incedise kwimfuno zoqoqosho lokwenyanKule minyaka mihlanu idlulileyo, i-G20 ibijongene nomngeni wokutywina ezi ntanda zazibangele lo mbhodamo, ngokomeleza imigangatho yehlabathi ukuze kwakhiwe amaziko ezimali anyamezelayo norhwebo olungekho ethe-eth INgqungquthela yaseBrisbane iziqukumbele iinguqu zezimali zesigaba sokuqala, ngoku iBhodi yoZinzo kwezeziMali iza kuhlenga-hlengisa ijolise kumba wokungenelela ihlangabezana neengxaki nemingeni emitsha netshintsha rhoq UMzantsi Afrika uza kuqhubeleka uthatha inxaxheba kwiBhodi yoZinzo kwezeziMali kwakunye nakumanye amaqonda anamagunya afanayo neyawo asebenzela ukuza nenkqubo esekelezelwe kukuthembana nokusebenzisana zinto ezo zibalulekileyo ukuze kube kho into yezezimali yehlabathi engenamagushe nakufihlelana enokuphumeza amaphupha e-G20 ohlumo oluzingileyo, oluzinzileyo nolungqingqw","Cabinet approved the establishment of an inter-departmental task team under the International Cooperation, Trade and Security Cluster to oversee the implementation of the World Trade Organisation (WTO) Trade Facilitation AgreemenSouth Africa s position is to work with other African countries to ensure that the adoption and implementation of the Trade Facilitation Agreement does not require African countries to accept obligations they do not have the capacity to meet and that expose them to legal challenge While South Africa remains committed to the multilateral negotiations under the Doha Round, our position is to seek an outcome that preserves our space to pursue policies that support industrial development and employment that lie at the heart of the objectives set out in the National Development PlaSouth Africa has affirmed the importance of fully multilateral and inclusive approaches to the conduct of WTO business as best suited to balanced, equitable outcomes that meet the interests of all Member Cabinet was updated on the Common Market of Eastern and Southern Africa",0.84981465
"[ 0.35339516 -0.02099888 -0.13467002 ...  0.85536367  0.53183776
  0.9875443 ]",[0.00410442 0.02463465 0.00180372 ... 0.03175963 0.01211531 0.02850711],"IKhabhinethi iziqaphele yazamkela izigqibo zentlanganiso yeBhunga lokuQuquzelela likaMongameli ebibanjwe ngomhla we-18 kweyoKwindla ngowama-2014, ngeenjongo zokuphumez Izigqibo ezingundoqo ziquka:(a) ukulungelelaniswa nokufezekiswa kwesiCwangciso soPhuhliso seSizwe (i-NDP) ukubonakalisa inkqubela eyenziwe ngoorhulumente basemakhaya ukufezekisa i-ND Amasebe karhulumente kazwelonke, iKomishini yoCwangciso yeSizwe kunye namaphondo aqinisekisa ukuba izicwangciso zoomasipala ziyalungelelana neze-NDP nezinye izicwangciso zesizwe;(b) ukulungisa iingxaki yokunqongophala kwezakhono kumaqoqo amathathu karhulumente ukuxhasa oomasipala ukuze bafezekise izibambathiso zabo;(c) ukuleqa ukufumana oorhulumente basemakhaya ababonisa iinguqu nokususa imiqobo echaphazela iphupha lokufikelela kulawulo loomasipala olungacaluliyo nolululo, ilungise umonakalo weendlela zexesha localu-calulo ezazakhiwe ngayo iidolophu nezixek IKhabhinethi inikwe amagqabantshintshi ngamalungiselelo oNyulo looMasipala lowama-2016 yaze yakwamkela ukusekwa kweQela laBaphathiswa kunye neQela looChwephesha aza kujongana noNyulo looMasipal IKhabhinethi ikwamkele ukungeniswa kwesilungiso kuMthetho wezoMasipala: Oorhulumente baseMakhaya, we-1998 (uMthetho Nombolo 117 we-1998) ePalamente, ukuze unike amagunya uMongameli (ngaphambili yayinguMphathiswa) ukuba amise umhla wonyulo lwamabhunga oomasipal Unyulo loomasipala lowama-2016 luza kuba lunyulo loomasipala lwesine ukusukela oko salawulwa ngentando yesininzi ke ngoko amalungiselelo asele esemaphethelweni aza kuqinisekisa nakwesi isihlandlo ukuba akukho magingxi-gingxi njengakwezi zingaphambil","Southern African Development Community (COMESA-EAC-SADC) Tripartite Free Trade Agreement (TFTA) and also approved South Africa s position on the TFT The Tripartite initiative is a key African led project aimed at promoting economies of scale, enabling competitiveness, diversification, fostering regional value-chains, intra-regional trade and investment, and cross-border infrastructurSouth Africa negotiates as part of the Southern African Customs Union (SACU) that negotiates as one entit The Tripartite countries have a combined gross domestic product of US$trillion and a combined population of approximately 626 million people, representing just over half the total African population and econom Regional integration to create larger markets for accelerated and sustainable growth in Africa is a decisive step to overcome the colonial heritage of small fragmented African market Cabinet was briefed on the G20 Brisbane Summit proposals for a more intensive, intrusive and effective approach to regulating the financial secto This contributes to continued financial stability and resilience of the global and domestic financial syste Following the 2008 Global Financial Crisis, G20 Leaders committed to fundamental reform on the global financial syste Their objectives were to connect the fault lines that led to the global crisis and to build safer, more resilient sources of finance to better serve the needs of the real economOver the past five years, the G20 focused on dealing with the fault lines that caused the crisis, by strengthening international standards to build more resilient financial institutions and more robust market The Brisbane Summit concluded the first phase of financial reform, and going forward the Financial Stability Board will adjust its focus to mitigating new and constantly evolving risks and vulnerabilitie South Africa will continue to participate in the Financial Stability Board and associated regulatory forums which work to promote a system based on mutual trust and cooperation which is essential to maintain an open global financial system that can achieve the G20 s objective of strong, sustainable and balanced growt Cabinet noted and ratified the resolutions of the President s Coordination Council (PCC) meeting held on 18 March 2014, for purposes of implementatio Key resolutions include:(a) alignment and implementation of the National Development (NDP) to reflect progress made by the local government sector in implementing the ND National government departments, the National Planning Commission and provinces to ensure that municipal plans are aligned to the NDP and other national plans; (b) addressing capacity needs of the three spheres of government to support municipalities to deliver on their mandates; (c) urgency in attaining transformative local government and addressing impediments associated with achieving equitable and effective municipal governance, addressing challenges relating to apartheid spatial patterns in towns and citie Cabinet was briefed on preparations for the 2016 Municipal Elections and approved the establishment of an Inter-Ministerial Task Team and a Technical Task Team on Municipal Election Cabinet also approved submission of the amendment to the Local Government: Municipal Structures Act, 1998 (Act N 117 of 1998) to Parliament, so as to provide for the President (previously the Minister) to set a date for election of all municipal council The 2016 municipal elections will be the fourth elections since our democracy and the advanced preparations ensure that these elections are just as successful as the previous ones Bills Cabinet approved the submission of the Criminal Law (Sexual Offences and Related mattes) Amendment Bill, 2014 to Parliamen The Bill addresses two separate Constitutional Court judgments, by amending the applicable sections of the Criminal Law (Sexual Offences and Related matters) Amendment Act, 2007, to remedy the current position of constitutional invalidit The primary objective of sections 15 and 16 of the Act, namely to protect vulnerable children against sexual exploitation by adults, remains unaffected by the proposed amendmentThe proposed amendment to sections 50 and 51 of the Act aims to give effect to the principle that the best interests of children are of paramount importance in all matters that concern the Cabinet approved the introduction of the Judicial Matters Amendment Bill, 2014 to Parliamen The Bill amends numerous Acts, administered by the Department of Justice and Constitutional Development, to address practical and technical challenges, with a view to enhance organisation efficiency and accountabilit Cabinet approved the introduction of the draft Banks Amendment Bill, 2014 in Parliamen The amendment to the Banks Act, 1990 (Act N 94 of 1990) enhances curatorship of banks in order to make the financial sector safer and protect depositor In prompting the soundness of the banking system it is imperative that the regulation and supervision of banks are based on international standards and best practicThe Bill seeks to enhance the powers of the curator of a bank while under curatorship by:(a) providing an alternative to the recovery of a bank within the existing corporate entity, (b) facilitating the transfer of all or part of a bank s business to a successor entity pursuant to a transfer under section 54 of the Banks Act; and (c) facilitating the implementation of the above steps by the curator Cabinet s Position on Current Issues",0.80688727
[0.6730361  1.5235916  0.05195647 ... 0.8616275  0.6600277  1.0709327 ],[0.03055785 0.02315038 0.00382279 ... 0.0379985  0.02584046 0.05738448],"Imithetho esaYilwayo IKhabhinethi ikuvumile ukungeniswa koMthetho-sihlomelo osaYilwayo woMthetho wezoLwaphulo-mthetho (amaTyala ezeSondo neMiba eNxulumene nawo) wowama-2014 ePalament Lo Mthetho usaYilwayo uphendula izigwebo ezibini ezahlukeneyo zeNkundla yoMgaqo-siseko, ngokulungisa amacandelo ahlukeneyo kuMthetho-sihlomelo woMthetho wezoLwaphulo-mthetho (amaTyala ezeSondo neMiba eNxulumene nawo) wowama-2007, ukulungisa iingxaki ezikhoyo ngokomgaqo-sisek Injongo ephambili yecandelo le-15 nele-16 yalo Mthetho, ekukukhusela abantwana abanokuba ngamaxhoba alula okuxhatshazwa ngokwesondo ngabantu abadala, yona ayizikuchatshazelwa zezi zilungiso zicetywayEzi zilungiso zicetywayo zecandelo lama-50 nelama-51 alo Mthetho zineenjongo zokubethelela uluvo lokuba izinto ezichaphazela abantwana nezibalulekileyo kubo kufuneka zisoloko zikhokeliswa phambil","The Lima Climate Change Conference is critical for the successful conclusion of the negotiation for the 2015 agreemen South Africa s approved position at the negotiations is aligned to the country s national interest and the National Development Pla The Department of Arts and Culture and the Department of Sport and Recreation will host the second edition of the Nelson Mandela Sport and Culture Day at the Union Buildings, Tshwane on 22 November 2014 under the theme: UNITE: One Man, One Nation, One CelebratioCabinet encourages all South Africans to participate in communal sports and culture activities since both have the power to unite all South African The event is also an opportunity to appreciate the values of former President Nelson Mandela and reflect on ways in which we can continue his legac Cabinet noted commemoration of the 16 Days of Activism which marks the 16th anniversary of the campaign, starting from 25 November to 10 Decembe The theme for this year is",0.79200935
