xh,en,src_text,trg_text,Cosine_Score
"[ 0.24584551 -0.42280546 -0.08477363 ...  0.15449755  0.34986392
  1.5807847 ]",[0.02285192 0.00253517 0.01603728 ... 0.01703982 0.01952939 0.018532  ],05 Dec 20131.,amendments of the Broadcasting Digital Migration Policy relating mainly to whether the Set Top Box (decoders) should have a control system or no,0.46202296
"[ 0.5103303   0.05526447 -0.00541634 ...  0.7741509   0.7616198
  1.0168192 ]","[ 0.0334445   0.01728449 -0.00011588 ...  0.0051908   0.02269821
  0.03986622]","Uluvo lweKhabhinethi kwimiba ebalulekileyo kwiimeko ezigqubayo nezingundabamlonyeni IKhabhinethi ivuyisene neSebe lezeMfundo esiSiseko, iinqununu, ootitshala nabafundi ekugqibeni kwabo ngempumelelo iimviwo zeSizwe zeMatrikIKhabhinethi yamkele ukukhutshwa koHlolo loNyaka lweSizwe lowama-2013 namhlanje, umhla we-4 kweyoMnga wama-2013, olusisixhobo esibalaseleyo sokuhlola nesinceda iSebe lezeMfundo esiSiseko lilandele inkqubela-phambili yeziphumo zokufunda kwanokuphucula umgangatho wezemfund IKhabhinethi ikwancoma iSebe lezeMfundo esiSiseko neKhomishoni kaMongameli yokuLungelelanisa iziSeko ezinguNdoqo (iPICC) kwisigaba esibalaseleyo sokuhambisa iincwadi zokufunda, iincwadi zokusebenzela, ifenitshala nokunikezelwa kwesikolo esinye ngeveki ukusukela ngomhla wama-22 kweyeKhala wama-2013, njengenxalenye yesiCwangciso seSizwe seziSeko ezinguNdoq IKhabhinethi yamkele ukusungulwa koMgodi we-Sinter iStanley Nkosi weNkampani yeManganizi eKalagadi, eHotazel emNtla Koloni, olelona ziko likhulu ehlabathini elivelisa imanganizi ye-sinte Oku kuyinxalenye yeeprojekthi eziququzelelwa yi-PICC, ekhokelwe nguMongameli uJacob Zum Ngale projekthi, uMntla Koloni ufumene utyalo-mali olumalunga ne-Ryeebhiliyoni, kwiminyaka emine, kwaze ubuncinci kwadalwa ngqo amathuba emisebenzi angama-3 000, nophuhliso lwezakhono zolutsha lwendaw UMongameli uJacob Zuma uza kuphawula uSuku loXelelwaniso ngomhla we-16 kweyoMnga kwiZakhiwo zoMdibaniso phantsi komxholo othi: Ukwakha iSizwe, amaTyathanga aHlanganisa uluNtu noXolelwaniso .Lo mbhiyozo udibana nesikhumbuzo seminyaka eli-100 yeZakhiwo zoMdibaniso njengendawo esisihlalo nesakhiwo sikarhulument Umfuziselo ongumqingwa","Cabinet s position on prominent issues in the current environment Cabinet congratulated the Department of Basic Education, principals, teachers and learners on the successful conclusion of the 2013 National Senior Certificate examinationCabinet welcomes the release of the Annual National Assessments 2013 today, 4 December 2013, which is an excellent diagnostic tool that helps the Department of Basic Education to track progress of learning outcomes and improve the quality of educatioCabinet further commends the Department of Basic Education and the Presidential Infrastructure Co-ordinating Commission (PICC) on the advanced stage of the delivery of textbooks, workbooks, furniture, and the handing over of one school a week since 22 July 2013, as part of the National Infrastructure Pla Cabinet welcomed the launch of the Stanley Nkosi Sinter Mine of Kalagadi Manganese company, Hotazel, Northern Cape, which is the world's largest manganese sinter plan This forms part of the package of projects coordinated by the Presidential Infrastructure Coordinating Commission, led by President Jacob Zum Through this project, the Northern Cape has seen a capital injection of about Rbillion, within four years, with at least 3 000 direct jobs created, and skills being developed among local yout President Jacob Zuma will mark the Day of Reconciliation on 16 December at the Union Buildings under the theme:",0.8955687
"[ 1.6652162  -0.0430036   0.09210198 ...  1.0056251   1.060275
  2.2909782 ]",[0.03559712 0.00085692 0.00238483 ... 0.03620555 0.03541286 0.0469599 ],"wowayesakuba nguMongameli uNelson Mandela, isithwalandwe kwezenkululeko nakwezoxolelwaniso zelizwe lethu, uza kutyhilwa kwiZakhiwo zoMdibaniso njengenxalenye yemibhiyozo yesikhumbuz IKhabhinethi ihlaba ikhwelo kubemi boMzantsi Afrika ukuba basebenzise olu suku ukubonisa amanyathelo awodwa esiwahambileyo okuphila nawokusebenza kunye sisisizw USekela Mongameli uKgalema Motlanthe uza kukhokela iNgqungquthela yeSibini yeSikhokelo sikaRhulumente kwiZiko leNkomfa leHlabathi leCSIR, ePitoli ukususela ngomhla we-10 ukuya kowe-12 kweyoMnga kowama-2013.","Nation Building, Social Cohesion and Reconciliation .The celebration coincides with the 100-year anniversary of the Union Buildings as the seat of governmen A statue of former President Nelson Mandela, a stalwart in freedom and reconciliation for our country, will be unveiled at the Union Buildings as part of the commemoratio Cabinet calls on South Africans to use the day to reflect on the phenomenal strides we have made as a nation to live and work togethe Deputy President Kgalema Motlanthe will lead the Second Government Leadership Summit at the CSIR International Convention Centre, Pretoria from 10 to 12 December 2013.",0.8799388
"[ 1.514213   -0.06284347 -0.0659259  ...  1.5094651   1.5969445
  1.8519689 ]","[ 0.02089067  0.00075996 -0.00015172 ...  0.03468801  0.04225151
  0.03888898]","Le ngqungquthela iza kudibanisa abaphathi abakhulu abasuka kuwo omathathu amabakala karhulumente, ngenjongo yokuxhobisa ukuqonda okwabelwana ngako malunga nendima edlalwa ngaBasebenzi bakaRhulumente ekuhlangabezeni iimfuno ezingundoqo zabemi boMzantsi Afrika nasekukhokeleni kuphuhliso loqoqosho lweth UMongameli uJacob Zuma uza kusindleka iKumkani yeManyano yaseMalaysia, uTuanku Abdul Halim Mu adza, Shah, oze kutyelelo lwasebuRhulumenteni kwiZakhiwo zoMdibaniso ngomhla we-10 kweyoMnga kowama-2013.","This summit will bring together senior managers from all three spheres of government, with the aim of enhancing a shared understanding about the role of the Public Service in meeting the basic needs of South Africans and leading the development of our econom President Jacob Zuma will host the King of the Federation of Malaysia, Tuanku Abdul Halim Mu'adzam Shah, for a State Visit at the Union Buildings on 10 December 2013.",0.90991163
"[ 0.99180675 -0.13664141 -0.16523364 ...  1.3116047   1.2033978
  1.5574509 ]","[ 2.9392309e-02  2.3113287e-04 -2.0948934e-05 ...  2.6604353e-02
  1.0535361e-02  4.7312930e-02]","UTyelelo lwasebuRhulumenteni luza komeleza ubudlelwane kwezopolotiko noqoqosho obuphakathi kwethu neMalaysia, kananjalo buza kubalithuba lokuqhubela phambili i-Ajenda yethu ye-Afrik","The State Visit will deepen our bilateral political and economic relations with Malaysia, as well as serve as an opportunity to further our African Agend Cabinet deliberated on the presentation by the Minister of Public Works on the Inter-Ministerial Task Team report on the security upgrades at the President s Nkandla house Cabinet endorsed the recommendations and directed that the report be released to the publi The Security Cluster Ministers and the Minister of Public Works will conduct a media briefing on Tuesday, 10 December 2013.",0.7206782
[0.45005667 0.30420285 0.11360273 ... 1.0776186  0.8146269  2.0845752 ],"[ 0.01241018 -0.0007645   0.0009342  ...  0.04662104  0.0187741
  0.02877711]","IKhabhinethi ixoxe ngokwaziswa kwengxelo nguMphathiswa weMisebenzi yoluNtu yeQela laBaphathiswa ebelinikwe umsebenzi wokujonga uMsebenzi ongokuhlaziya ukhuseleko kwizindlu zikaMongameli zaseNkandl IKhabhinethi ivume iziphakamiso ezijoliswe kwingxelo yaze yayalela ukuba ingxelo ikhutshelwe ulunt Abaphathiswa abakwiCandelo loKhuseleko noMphathiswa weMisebenzi yoluNtu baza kukhupha amagqabantshintshi koonondaba ngoLwesibini, umhla we-10 kweyoMnga wama-2017.","Cabinet approved the gazetting of the National Integrated Information and Communications Technology (ICT) Policy Green Paper for public consultatio The Green Paper deals with the need to amend policies and regulations to take account of the rapid changes in ICT in recent year Among the issues it focuses on are telecommunications, broadcasting and postal service Public hearings will be held in all the provinces early next yea	Cabinet approved the",0.7622942
"[ 0.4606372  -0.04484513  0.5260881  ...  1.04152     0.9337183
  1.2678127 ]","[ 0.00982055 -0.00019157 -0.00022045 ...  0.04371746  0.02721996
  0.00607782]","IKhabhinethi yamkela iziphumo zeQonga leBRICS leSibini lokwanda kokuHlala kwabantu eziDolophini neQonga lesiThathu leZixeko ezinoBudlelwane neNtsebenziswano yooRhulumente baseKhay Eli qonga ligxile kwimfuno yamanqanaba ohlukeneyo karhulumente ukuba aqinise uthethathethwano nentsebenziswano kwimimandla echaphazela iziseko ezingundoqo, uphuhliso loluntu, uqoqosho olunobudlelwane kokusingqongileyo, ukwabelane ngenkcubeko, utyalo-mali nokutshintshiselana ngobugcis IKhabhinethi yamkela izizwe ezili-16 zase-Afrika nabaxhasi bazo abathatha inxaxheba kwiTumente","Cabinet welcomes the outcomes of the 2nd BRICS Urbanisation Forum and the 3rd Friendship Cities and Local Government Cooperation Foru The Forum focused on the need of the various levels of government to strengthen dialogue and cooperation in the areas of infrastructure, community development, green economy, cultural exchanges, investment and technology transfe",0.8839707
[0.3099896  0.06572965 1.4256465  ... 0.78581333 0.8609599  0.8716785 ],[0.00301695 0.02470183 0.00057715 ... 0.01024543 0.03051473 0.02265028],"yesiThathu ye-Orange African Nations (iCHAN) phakathi komhla we-11 kweyoMqungu nowoku-1 kweyoMdumba kowama-2014 eMzantsi Afrik Ukusingatha itumente kuza kuvumela uMzantsi Afrika ukuba wakhele kumsebenzi omhle welifa leNdebe yeHlabathi yeFIFA yowama-2010 neNdebe yeZizwe zase-Afrika yowama-2013, kananjalo kuza kukhusela amatyathanga ahlanganisa uluntu neqhayiya lesizwItumente ikwaveza nethuba kubemi boMzantsi Afrika ukuba babonise ngelizwe lethu njengendawo edlamkileyo yokhenketho, urhwebelwano notyalo-malKweli xesha leeholide, urhulumente ukhokela amaphulo amaninzi ngentsebenziswano yamacandelo onke oluluntu ukuqinisekisa indlela yokuziphatha enoxanduva nekhuselekiley Awona aphambili kula Maphulo ngaweNdlela yokuPhila ngokuseMpilweni, uFika uPhila, iiNtsuku ezili-16 zokulwa uBundlobongela obuChasene nabaseTyhini naBantwan Bonke abemi boMzantsi Afrika kufanele badlale indima yabo ekunikeni intsingiselo kula maphul Urhulumente akanako ukuphumelela eyedwKweli xesha ukubonakala okwandisiweyo kwamagosa anyanzelisa ukuthotyelwa komthetho kwiindawo ekumiswa kuzo ngamapolisa kuhlolwe izithuthi nabaqhubi nakwimisebenzi yokugqogqa kwilizwe ngokubanzi kuza kuqinisekisa ukukhuseleka kwabemi boMzantsi AfrikAbasebenzisi beendlela bayakhunjuzwa ukuba bangaseli utywala baze baqhube, okanye bangaseli utywala baze baphinde bahambe ngeenyaw Abo bathe bafunyaniswa benetyala lokwaphula imithetho baza kujongana nengalo yomtheth IKhabhinethi ihlaba ikhwelo kubo bonke abemi boMzantsi Afrika ukuba balumke ngakumbi ukuqinisekisa ukuba abantwana bethu bayakhathalelwa kwaye bagcinwe kude engozin Ngumsebenzi noxanduva lwabazali, lwabagcini abasemthethweni babantwana noluntu ukuqinisekisa ukhuseleko lwabantwana bethu, ingakumbi kweli xesha leziyunguma lizay Kuba iyintlanganiso yokugqibela yeKhabhinethi kowama-2013, amalungu eSigqeba soLawulo anqwenelela bonke abemi boMzantsi Afrika ixesha leziyunguma elinokuphumla, elinoxolo nelikhuselekiley IKhabhinethi ihlaba ikhwelo kuthi sonke abanako, ukuba basebenzise Ubuntu ngokuncedisa abo bantu babodwa neentsapho zabo ezingakwaziyo ukuzixhasa ngokunokwazo, nokubonisa uvelwano sisisizwe esikhathalelanayo nesihloniphanayo IziGqibo zeKhabhinethi ezinguNdoqoIKhabhinethi ivume isiCwangciso soBuchule soMgaqo-nkqubo weSizwe we-Broadband, esaziwa njengoQhagamshela Mzantsi Afrik Oku kuza kubanegalelo elibalulekileyo kuhlumo lwezoqoqosho, kuphuhliso nasekudaleni imisebenz Injongo ngokubanzi kukuzuza umyinge wesantya se-100 mbps wehlabathi oqhelekileyo wokukhuphela ngowama-2030.Ukufikelela koku sizisikele kona ngendlela eqhubela phambili, kukho amaxesha esiza kumana siphonononga ngawo siqale ngamava omsebenzisi oqhelekileyo esantya se-5 mbps sifikelele kuso ngowama-2016 kwaye sifumaneke kuma-50% zabemi nakuma-90% ngowama-2020.","Cabinet welcomes the 16 African nations and their supporters participating in the third Orange African Nations Championship (CHAN) between 11 January and 1 February 2014 in South Afric Hosting the tournament will allow South Africa to build on the positive legacy of the 2010 FIFA World Cup and the 2013 Africa Cup of Nations, and further entrench social cohesion and national pridThe tournament also presents an opportunity for South Africans to showcase our country as a vibrant tourism, trade and investment destinatioOver this holiday season, government is leading a range of campaigns in partnership with all sectors of society to ensure responsible and safe behaviou Foremost among these are Healthy Lifestyles, Arrive Alive, 16 Days of Activism and World AIDS Day Campaign All South Africans must play their part in giving meaning to these campaign Government cannot do it alonOver this period the increased visibility of law enforcement officials at roadblocks and search operations countrywide will ensure that South Africans are safRoad-users are reminded not to drink and drive, or drink and wal Those found guilty of transgressing the rules will be dealt with to the full extent of the la Cabinet calls on all South Africans to take extra precautions to ensure that our children are cared for and kept away from har It is the duty and responsibility of parents, guardians and society to ensure the safety of our children, especially over this upcoming perio Being the last Cabinet meeting for 2013, members of the Executive wish all South Africans a restful, peaceful and safe festive seaso Cabinet calls on all of us who can, to put Ubuntu/Botho in practice by assisting those individuals and families that are unable to support themselves, and to show compassion as a nation that cares for and respects each other Key Cabinet",0.88651377
"[ 0.58789706  0.16559081 -0.24025792 ...  0.90121627  0.7265767
  0.57933384]","[ 1.9962010e-03  8.2962988e-03 -1.2047409e-05 ...  2.4373937e-02
  1.6333016e-02  1.8144494e-02]","Olu qhagamshelwano kujoliswe kulo lusekwamiselwe izikolo neekliniki kunye noluntu ngokubanz Ukudaleka okukhawulezileyo kobugcisa be-broadband kuthetha ukuba ekujoliswe kuko kuza kuphononongwa unyaka nonyakIKhabhinethi ivume ukupapashwa kwePhepha loGayo-zimvo loMgaqo-nkqubo weSizwe wezoNxibelelwano nobuChwepheshe boLwazi oluDityanisiweyo (i-ICT) kwiphephandaba likarhulumente ukuze uluntu luvakalise izimvo zal IPhepha loGayo-zimvo lithetha ngemfuno yokwenza isihlomelo kwimigaqo-nkqubo nakwimigaqo ihambelane neenguqu ezikhawulezayo kwi-ICT kutshanj Phakathi kwemiba eyiqwalaselayo igxininisa kunxibelelwano lwabakude ngendlela yobugcisa, ukusasaza neenkonzo zaseposin Iindibano zovakaliso-zimvo ziza kubanjwa kumaphondo onke ebutsheni bonyaka ozayIKhabhinethi ivume izihlomelo zoMgaqo-nkqubo wokuTshintshela kuSasazo lweMivo ezinxulumene nokuba ingaba i-Set Top Box","to decide on this were the following: the need for speed on digital migration, especially to release radio frequency spectrum;ensure that the government subsidy is used productively;stimulate the local electronics industry and create jobs;benefit emerging entrepreneurs;reduce prospects of the South African market being flooded by cheap Set Top Boxes (STBs) that are not fully functional;protect the interests of the SABC;be sensitive to rapid changes in the broadcasting and ICT sector as a whole;reduce the extent of monopolization and encourage competition by creating space for new players in the pay television market without unfairly benefitting from the Government subsidy;reduce the prospects of legal action from broadcasters and entrepreneurs that would hold-up the migration procesTaking these and other criteria together, Cabinet decided that the use of a control system should not be mandator The STBs will, however, have a control system to protect Government s investment in the subsidized STB market and the local electronics industry and, with rapid technological changes, for future use by broadcasters who might not want to use it no	To avoid subscription broadcasters unfairly benefiting from the STB control system, government s investment in the STB Control System will be recovered from those subscription broadcasters that choose to make use of the STB Control syste	Cabinet urges all parties to move on from their previous differences and work together with the government in rolling out digital migration as soon as possible in the country s interest	Cabinet approved measures aimed at assisting over-indebted households and strengthening financial stabilitThe Ministers of Finance and Trade and Industry were authorised to implement preventative measures to minimise the risk of over-indebtedness through future loan This includes providing a joint programme of effective steps to assist currently over-indebted households, and also to prevent households from becoming over-indebted in futur	The Minister of Finance will also take steps to encourage employers to assist their over-indebted employees by investigating employees",0.79555404
"[ 0.14132485  0.22706388 -0.24147014 ...  0.6376647   0.72959614
  0.43131632]","[-0.00161258  0.00314081  0.00437865 ...  0.03036503  0.0176727
  0.06258583]","(i-STB) eyidikhowuda kufuneka zibe nesixokelelwano solawulo kusini na okanye zingabinas Phakathi kweendlela zokugweba ezisetyenzisiweyo ukuthatha isigqibo malunga noku ibezezi zilandelayo:imfuno yesantya kutshintshelo kwimivo; ingakumbi ukukhulula iindidi zamaza omoya oonomathotholo;ukuqinisekisa ukuba isibonelelo sikarhulumente sisetyenziswa ngendlela enemveliso;ukuvuselela ushishino lwee-elektroniki zakweli nokudala imisebenzi;ukuxhamlisa oosomashishini abasakhulayo;ukunciphisa amathuba emarike yoMzantsi Afrika okuba izaliswe zii-STB ezixabisa phantsi nezingasebenzi ngokupheleleyo;ukukhusela umdla weQumrhu loSasazo loMzantsi Afrika;ukusabela ngononophelo kwiinguqu ezikhawulezayo kwicandelo losasazo nele-ICT liphela;ukunciphisa inqanaba lokubanga konke nokukhuthaza ukhuphiswano ngokudala isithuba sabadlali abatsha kwimarike kamabonakude ohlawulelwayo ngaphandle kokuxhamla ngendlela engenabulungisa kwinkxaso-mali kaRhulumente;Ukunciphisa amathuba okuthatha amanyathelo omthetho okwenziwa ngabasasazi noosomashishini okubamba inkqubo yokutshintshela kwimivXa uthatha ezi nezinye iindlela zokugweba ezisetyenzisiweyo, iKhabhinethi igqibe ukuba ukusetyenziswa kwenkqubo yokulawula kufanele inganyanzelis Ii-STB noko kunjalo, zinenkqubo yokulawula ekhusela utyalo-mali lukaRhulumente kwimarike yeSTB exhaswe ngemali noshishino lwee-elektroniki lwalapha, ngeenguqu ezikhawulezayo zobuchwepheshe, ukuba isetyenziswe kwixesha elizayo ngabasasazi abanokufuna ukungayisebenzisi ngokUkuphepha abasasazi abarhumayo ukuba bangaxhamli ngendlela engenabulungisa kwinkqubo yokulawula yeSTB, utyalo-mali lukarhulumente kwiNkqubo yokuLawula yeSTB luza kubuyiswa kwabo basasazi barhumayo abakhetha ukusebenzisa inkqubo yokuLawula yeSTIKhabhinethi imemela onke amaqela ukuba ayeke iyantlukwano yangaphambili yawo koko asebenze kunye norhulumente ekuqalisweni kokutshintshelwa kwimivo kwakamsinya ngenxa yomdla welizwIKhabhinethi ivume amanyathelo ajoliswe ekuncediseni amakhaya anamatyala ngokugqithisileyo nokuqinisa uzinzo kwezezimalABaphathiswa bezeziMali nezoRhwebo nezoShishino bagunyaziswe ukuba bafezekise amanyathelo athintelayo ukunciphisa umngcipheko wokuba sematyaleni ngendlela egqithisileyo ngenxa yemali-mbolek Oku kuquka ukubonelela inkqubo ehlangeneyo yamanyathelo asebenzayo okuncedisa amakhaya asematyaleni ngokugqithisileyo, kwanokuthintela amakhaya ukuba angangeni ematyaleni ngokugqithisileyo kwixesha elizayUMphathiswa wezeziMali naye uza kuthatha amanyathelo okukhuthaza abaqeshi ukuba bancede abo basebenzi basematyaleni ngokugqithisileyo ngokuphanda ngokubasemthethweni kwemiyalelo yokutsala imali emivuzweni yabasebenzi, kwaye babonelele abasebenzi ngeendlela zokuphatha nokusebenzisa","decisionsCabinet approved the National Broadband Policy, Strategy and Plan referred to as South Africa Connec This will contribute significantly to economic growth, development and job-creatio The overall goal is to achieve a universal average download speed of 100 mbps by 2030.",0.7460091
