xh,en,src_text,trg_text,Cosine_Score
"[ 0.38382488  0.01443324 -0.213857   ...  0.9549879   0.7126187
  1.2464826 ]",[0.00681633 0.0002417  0.00301974 ... 0.02982627 0.01741958 0.04929542],"Ukuphunyezwa kweenkqubo zikarhulumente ezingundoqo IKhabhinethi ixoxe kanobom ngengxoxo yenkqubela yokuphunyezwa kweNkqubo yokuSebenza karhulumente (i-PoA) yekota yesine neziphumo zay Urhulumente wenza inkqubela ngokuhlangabezana nemingeni nokungenelela ukuvala umsantsa okhoyo ekuphunyezweni kwe-PoUrhulumente uqinisekile ukuba wenza inkqubela ekufezekisweni kweNkqubo-sikhokelo yesiCwangciso-qhinga seSigaba esiPhakathi (i-MTSF), isiCwangciso esimaNqaku aliThoba aze ekugqibeleni aphumeze uMbono wama-2030 wesiCwangciso seSizwe soPhuhliso (i-NDP).IZiko ezoNxibelelwano nokuSasazwa koLwazi likaRhulumente (i-GCIS) ikwinkqubo yokuququzelela indibano yokwazisa amajelo eendaba nge-PoA ukwenzela ukuba isizwe sihlale sisaz IKhabhinethi iyazamkela iziphumo ezivela kwiQela eliSebenza ngeMicimbi yezaBasebenzi likaMongameli, xa belidibene ngomhla wama-21 kweyeSilimela yowama-2016 ukuba lixoxe ngemiba yezoqoqosho neminye imiba yezentlalo noqoqoshLe ntlanganiso iye yavumelana ukuba ikubethelele kwakhona ukuzimisela kwayo ekusebenzisaneni ukulwa nemingeni uMzantsi Afrika ojongene nayo njengoko sasenze njalo ngaphambil Kufanele sakhele kubudlelwane nomanyano esele siluyile ngowama-2008 xa abahlulelani kwezentlalo bathi benza isivumelwano esikhusela abasebenzi kwintlekele yokudodobala koqoqosho ehlabathini jikelel Le ntlanganiso yavumelana ukuba owona mba uphambili mayibe kukukhuselwa kwemisebenzi, ukudalwa kwemisebenzi endilisekileyo eyongezelelelweyo","Implementation of key government programmes Cabinet deliberated on the fourth quarter progress reports of the implementation of the government Programme of Action (PoA) and the outcome Government is making progress by addressing challenges and intervening to close the gaps in the implementation of the PoGovernment is confident that it is making headway in the execution of the Medium Term Strategic Framework, Nine-Point Plan and ultimately achieve Vision 2030 of the National Development Plan (NDP).Government Communications (GCIS) is in the process of coordinating the PoA report-back media briefings to keep the nation informe Cabinet welcomes the outcomes from the Presidential Labour Working Group, which met on 21 June 2016 to discuss the economy and other socio-economic issueThe meeting agreed to reaffirm its commitment to work together to overcome challenges facing South Africa as we have done so previousl We need to build on the partnerships and solidarity forged in 2008 when social partners crafted a pact that protected workers from the global economic crisi The meeting resolved that priority must be to protect jobs, create more decent jobs",0.8788973
"[ 0.2278327  -0.27179337  0.06478926 ...  0.1600208   0.42805132
 -0.21052898]","[ 0.00385975 -0.00258237  0.00789857 ...  0.00325008  0.00368063
 -0.002995  ]",ingakumbi kwenzelwe ulutsha,especially for young people,0.85454714
"[ 0.30746233  0.00679302 -0.09944509 ...  1.2903956   0.9292126
  1.2877209 ]",[0.0033646  0.00650246 0.00563364 ... 0.04448948 0.04626197 0.03312828],kwaye kuphuculwe iimeko zomsebenzi zabo bonke abasebenzi khona ukuze kudaleke ubomi obungcono kumntu wonkINgqungquthela yeMisebenzi ecetywa ngurhulumente nabameli babasebenzi iza kunika ithuba abantu baseMzantsi Afrika lokuba baxoxe ngeendlela ekunokudalwa ngazo imisebenzi kukhuliswe noqoqsho kwezi meko zezoqoqosho zimaxong,"and improve working conditions of all workers in order to create a better life for alThe planned Jobs Summit by government and labour will allow South Africans to discuss how we can create jobs and grow our economy in the tough current economic climat Cabinet expresses its sincere gratitude and thanks to all South Africans who paid tribute and took time to honour the 40th Anniversary of the Soweto uprisings, which represents the heroic struggles of young people of 1976.",0.8192539
"[ 0.56330925 -0.09795629 -0.12088136 ...  1.4479915   1.521011
  1.740128  ]","[ 0.00891392 -0.002474    0.01272334 ...  0.02646413  0.03501341
  0.05347994]","IKhabhinethi ivakalisa umbulelo osuka emazantsi entliziyweni kwaye ibulela bonke abantu baseMzantsi Afrika abathe bazinika ithuba lokuhlonipha iSikhumbuzo sama-40 seziDube-dube zaseSoweto, esibonakalisa umzabalazo wobugorha wolutsha lowe-1976.","The year 2016 marks important milestones in the continental and global women s agenda for gender equality and women empowermenContinentally, it is the 30th anniversary of the coming into force of the African Charter on Human and People s Rights in 1986 and the beginning of the second phase of the African Women s Decade 2010-2020.",0.73490644
"[ 0.61989325 -0.169406   -0.336227   ...  0.7207464   0.54844713
  0.8127461 ]",[0.00935984 0.00364984 0.00015713 ... 0.00934499 0.00252941 0.02710253],USuku loLutsha leSizwe belubhiyozelwa phantsi komxholo othi,The National Youth Day was commemorated under the theme,0.85605985
"[ 0.60405487  0.04255021 -0.064004   ...  0.86591655  0.9016145
  0.9437965 ]","[ 1.2146651e-02  1.0322172e-03 -4.6039364e-05 ...  2.3283618e-02
  2.0208459e-02  2.0353723e-02]","ULutsha luQhubela uMzantsi Afrika Phambili .Lo mbhiyozo wesizwe, nobukhokelwa nguMongameli uJacob Zuma kwiBala lemiDlalo lase-Orlando ngomhla we-16 kweyeSilimela, ubungomnye wemisitho ebibanjwe kweli lizwe jikelele ukuhlonipha indima yolutsha lowe-1976.Urhulumente uyabaqinisekisa kwakhona abantu abatsha belizwe lethu ukuba umzabalazo wokufikelela komntu wonke kwimfundo kusahleli kungumba ophambili karhulumentUrhulumente akasayi kuphumla kude kube ifezekisiwe le njongo njengoko ichaziwe kumqulu wenkululeko yaza yaqaqanjiswa kuMqulu wamaLungelo akuMgaqo-siseko, nogqiba iminyaka engama-20 wamkelwayLe nkqubo iqhubeka kule nyanga yonke inamaphulo aliqela enziwe ngurhulumente, abezoshishino noluntu ekuphakamiseni imiba yolutsha ngeendlela ezahlukeney UMzantsi Afrika usingathe ngokuyimpumelelo iNgqungquthela yeHlabathi yoNyaka yama-60 yeQonga leeMpahla zaBathengi (i-CGF), nathe uSekela Mongameli uCyril Ramaphosa wenza intetho kuy Oku komeleza ukunyuka kweli lizwekazi njengendawo yorhwebo lwabathengi ebonelela ngamathuba amatshEMzantsi Afrika ushishino lweempahla zabathengi luhleli ilelona liqhuba uhlumo lwezoqoqosh Imo yezoshishino yeli lizwe izinzile, idlamkile kwaye ilulungele urhwebo olwandileyo notyalo-mal Utyalo-mali lwasekhaya nolwamazwe angaphandle lukhuselwe yimimiselo yezomthetho efanelekileyIinkampani ezahlukahlukeneyo zaseMzantsi Afrika kunye namashishini arhweba kwihlabathi jikelele angamalungu e-CGF enza urhwebo notyalo-mali eMzantsi Afrika, enza igalelo kuhlumo lwezoqoqosho lwethu nokudala imisebenz","Youth Moving South Africa Forward .The national commemoration, which was led by President Jacob Zuma at Orlando Stadium on 16 June, was one of the events which were held across the country to honour the legacy of the 1976 generatio Government reassures the young people of our country that the struggle for access to education for all remains a government priorit Government will not rest until it has achieved this objective as reflected in the Freedom Charter and enshrined in the Bill of Rights in our Constitution, which this year marks 20 years of its adoptioThe continuing month-long programme has various initiatives by government, business and civil society elevating issues of youth through various activitie South Africa successfully hosted the 60th Consumer Goods Forum (CGF) Annual Global Summit, which was addressed by Deputy President Cyril Ramaphos This reinforces the continent s emergence as a consumer market which presents new opportunitieIn South Africa, the consumer goods industry remains a major driver of economic growt The country s business environment is stable, vibrant and conducive to increased trade and investmen Local and foreign investments are protected by relevant legal prescriptVarious South African companies and international conglomerates that are members of the CGF are trading and investing in South Africa, contributing to the growth of our economy and job creatio The new trade deal that was signed by Trade and Industry Minister Rob Davies with the European Union (EU) was welcome This will see more South African agricultural products being exported to Europ South Africa together with Botswana, Lesotho, Mozambique, Namibia and Swaziland signed the Economic Partnership Agreement (EPA) that was negotiated with the EThe EPA provides improved market access opportunities for South African products, including a significant improvement in quota for wine and new market access for sugar and ethano Under the new agreement, South Africa s duty-free wine exports to the EU are expected to doubl The Rules of Origin on clothing have also been simplified and will encourage South African clothing exports to the EThe EPA replaces the trade chapter in the Trade Development and Cooperation Agreement, signed in 2000, between the EU and South Afric The agreement also provides for the protection of South African geographic indications which include mainly South African wine names, Rooibos, Honeybush and Karoo lam The investment of a R500-million innovation centre in Johannesburg by the United States multinational, General Electric (GE), was welcomed and is a demonstration that South Africa and the continent are viable investment destination This is the group s 10th such centre globally and its first in Afric The building is also the new headquarters for GE Healthcare, which showcases various healthcare technologie This demonstrates GE s long-term commitment to both the continent and to finding innovative solutions to Africa s infrastructure and healthcare problemThe centre aims to enhance the career aspirations of over 100 engineers from previously disadvantaged background Space has also been allocated for collaborative projects and solution prototyping with Transnet partnering with GE on various rail localisation project The centre also aspires to support the development of small businesses capable of supplying the local market and potentially GE s global supply chain Cabinet calls on all other multinationals to emulate the example set by G Cabinet welcomes the completion of the first phase of the revitalised Botshabelo Industrial Park in the Free State, which was launched by Minister Davie The first phase of the revitalisation includes the security infrastructure upgrade, fencing, street lighting and critical electricity requirements at a cost of R24 millio This is part of the R189 million invested in covering six prioritised parks linked to the Industrial Policy Action Plan (IPAP).",0.8627159
"[ 0.70721745 -0.07681177 -0.0837964  ...  0.9071164   1.2183971
  1.0548174 ]",[0.02832978 0.000787   0.00223946 ... 0.02934935 0.0394055  0.03510135],"Isivumelwano sezorhwebo esitsha esityikitywe nguMphathiswa wezoRhwebo noShishino uRob Davies kunye neManyano yaMazwe aseYurobhu (i-EU) samkelw Oku kuza kukhokelela ekwandeni kweemveliso zezolimo zalapha eMzantsi Afrika ezithunyelwa kumazwe aseYurobh UMzantsi Afrika ukunye neBotswana, iLesotho, iMozambique, iNamibia neSwaziland zityikitye iSivumelwano soBudlelwane bezoQoqosho (i-EPA) ebekuthetha-thethwene malunga naso ne-EI-EPA ibonelela ngamathuba aphuculiweyo okuthunyelwa kumazwe e-EU kweemveliso zaseMzantsi Afrika, kuquka nokunyuswa komlinganiselo omiselweyo kwiwayini kunye nokuthunyelwa okokuqala kweswekile ne-ethanol okokuqal Phantsi kwesi sivumelwano sitsha, urhwebo lokuthunyelwa kwewayini nguMzantsi Afrika kumazwe e-EU olungahlawulelwa rhafu kulindeleke ukuba luphindaphindek ImiThetho yokuChaza iMvelaphi yeMveliso kwimpahla enxitywayo nayo icacisiwe ukuba ilandeleke lula kwaye kuza kukhuthaza urhwebo lokuthunyelwa kwempahla enxitywayo yaseMzantsi Afrika kumazwe e-E","The Botshabelo Industrial Park will create employment for the people of Botshabelo and surrounding areas, promote industrialisation and the growth of small businesses and cooperatives, attract investments and encourage manufacturin In responding to the water needs of the Moqhaka Local Municipality, Cabinet welcomes the launch of the Kroonstad Waste Water Treatment Works by the Minister of Water and Sanitation, Ms Nomvula MokonyanThe area has been plagued by the recent drought and has seen water levels reaching critical statu Water tankers have been handed over and short and medium-term efforts include drilling and refurbishing boreholes in Kroonstad to augment the supply of wate President Zuma attended the 6th Ordinary Summit of International Conference of the Great Lakes Region (ICGLR) themed:",0.8082388
[0.54535574 0.6212746  0.3109168  ... 1.1214939  1.1461812  1.0767845 ],[0.02490935 0.00043217 0.0092643  ... 0.02786531 0.03407829 0.04817755],"I-EPA ithatha indawo yesahluko sorhwebo kwiSivumelwano soPhuhliso lwezoRhwebo neNtsebenziswano, esatyikitywa ngowama-2000, phakathi kwe-EU noMzantsi AfrikEsi sivumelwano sikwabonelela ngokukhuselwa kweempawu ezichaza imvelaphi yeemveliso zaseMzantsi Afrika eziquka ikakhulu amagama eewayini zaseMzantsi Afrika, i-Rooibos, i-Honeybush ne-Karro Lam Ukwakhiwa kweziko lobuchule okuxabise izigidi ezingama-500 eerandi eRhawutini okwenziwe yinkampani erhweba kwihlabathi jikele yase-United States, i-General Electric (i-GE), kwamkelwe kwaye oku kubonakalisa ukuba uMzantsi Afrika nelizwekazi yindawo efanelekileyo yotyalo-mal Eli liziko le-10 elikumila kunje lale nkampani ehlabathini jikelele ize ibe lelokuqala e-Afrik Esi sakhiwo sikwalikomkhulu elitsha le-GE Healthcare, nelilicandelo elisebenza ngezixhobo zobuchwepheshe zezempil Oku kubonakalisa ukuzinikela kwe-GE kwexesha elide kwilizwekazi nasekufumaneni izisombululo zobuchule kwiingxaki zeziseko ezingundoqo neengxaki zezempilo e-Afrik","Internet Governance covers a wide range of social and political issue These include participation in the online economy, intellectual property, cyber-security and privacy and access to key technical resources, such as domain names and Internet Protocol addresses that make Internet services possiblHosting the African IGF provides a platform for Africa to develop strategies for participation in the global Internet economy which is critical for the development of economies in Afric Currently the Internet economy is worth around R59 billion in South AfricThe forum also provides a platform for African governments to set the agenda to adopt a common position on Internet Governanc This follows the outcomes from the United Nations General Assembly World Summit on the Information Society High Level Review in December 2015.This reaffirms the Tunis Declaration, that Internet Governance is a global resource that should be managed in a multilateral, transparent and democratic process, with the full involvement of all stakeholder African governments will also have an opportunity to engage on critical components of the Internet value chain with a view to promote the equitable distribution and use of Internet resources Upcoming events Today, 23 June 2016 President Zuma is visiting Vulindlela Rural Enhanced People s Housing Process (EPHP) in Umsunduzi Local Municipality in KwaZulu-Natal to celebrate the delivery of more than four million government houses and subsidies since the dawn of our democracy in 1994.In KwaZulu-Natal, government has delivered over 700 000 houses and subsidies including 12 000 units in the Vulindlela Rural Housing Project which were built through the EPH The EPHP is a process where beneficiaries are actively involved in the decision-making over the housing process and product, and play a role in the building of their house President Zuma will undertake a State Visit to France between 10 and 12 July 2016, as part of further strengthening relations between the two countrie During the visit the President will attend the Centenary Commemoration of the Battle of Delville Wood of World War I, on 12 July 2016, where many South African soldiers lost their liveWhile the Delville Wood Memorial is dedicated to South African soldiers, the apartheid government s policies at the time excluded black South Africans who died during the war while their white counterparts were buried at the Delville Wood MemoriaThe memorial is undergoing a significant transformation to reflect the historical role played by black South Africans in the First and Second World Wars and to accord them the necessary recognitio In this regard, the President will also pay tribute to black soldiers at Arques-la-Bataill President Zuma will lead a South African delegation to the 27th Ordinary Session of the Assembly of the AU, scheduled to take place from 13 to 17 July 2016 in Kigali, Rwand The summit will take place under the theme:",0.8319684
"[ 0.5983971  -0.12745085  0.0459016  ...  0.60306734  1.2635225
  0.86146367]","[ 0.00421044 -0.00042695  0.01360155 ...  0.02464074  0.02658892
  0.04160136]",Eli ziko liza kuvulela iinjineli ezingaphezulu kwe-100 ezivela kwabo babevinjwe amathuba ngaphambili amathuba okukhula kumakhondo az Kukwabonelelwe nangendawo yokusebenzela yeeprojekthi ezihambelanayo nokubonelela ngenkqubo yokulinga no-Transnet esebenzisana ne-GE kwiiprojekthi ezahlukeneyo zokwenziwa kweentsimbi zokwenza isiporo apha ekhay Eli ziko likwanomqweno wokuxhasa uphuhliso lwamashishini amancinci akwaziyo ukuthengisela abathengi balapha ekhaya kunye nezo zinokukwazi ukuthengisela namanye amacandelo e-GE kwihlabathi jikelel IKhabhinethi imema zonke ezinye iinkampani ezirhweba kwihlabathi jikelele ukuba zizeke mzekweni zilandele umzekelo ka-G,"Cabinet approved further investment in the development and uptake of the DOA initiative and for South Africa to be a Multi-Primary Administrator of the global DOA networ This technology contributes towards achieving the goals of the NDP by enhancing the capacity of the State to find innovative solutions to complex challenge It also enhances service delivery through programmes such as e-government and cybersecuritThe benefits of using DOA to manage information will grow and build new local capabilities in Internet technology and develop tailor-made software solutions based on Open-Source Softwar This will contribute to developing both the local software industry and improving information management systems and export earning A further benefit is that the DOA is compatible and interoperable with most existing architectures within the Interne This will enable government to cut on the recurring costs of proprietary software system Following a request from the AU Commission, Cabinet approved for South Africa to host the African Internet Governance Forum (IGF) in October 2016.",0.7719921
[0.7513758  0.22170505 0.5844377  ... 0.62773246 0.75830245 1.139926  ],[0.00430442 0.00289041 0.00783598 ... 0.02844421 0.01733512 0.01443658],"IKhabhinethi iyakwamkela ukugqitywa kwesigaba sokuqala sokuvuselelwa kweZiko lezoShishino laseBotshabelo eFreystata, nelaphehlelelwa nguMphathiswa uDavieIsigaba sokuqala sokuvuselelwa siquka ukuphuculwa kweziseko ezingundoqo zezokhuselo, ukubiyela ngocingo, ukufakwa kwezibane ezitalatweni kwakunye nezinye iziseko ezibalulekileyo zezombane ezibetha kwiindleko ezizizigidi ezingama-24 zeerand Le yinxalenye yemali ezizigidi ezili--189 zeerandi ezityaliweyo ukwenza umsebenzi kwiipaka ezintandathu eziphambili nezinxulumene neSicwangciso soMgaqo-nkqubo wokuSebenza kwezoShishino (i-IPAP).","Cabinet welcomed back the firefighters who were deployed to Canada to help fight wildlands fire The South African team was demobilised following heavy rain Working on Fire is a government-funded, job-creation programme focusing on implementing Integrated Fire Management in South AfricMore than 5 000 young men and women have been fully trained as wildfire firefighters and are stationed in more than 200 bases across South Afric Firefighters are recruited from marginalised communities and trained in fire awareness and education, prevention and fire-suppression skill Similar government programmes include",0.780365
