xh,en,src_text,trg_text,Cosine_Score
"[ 0.5395127   0.31315273 -0.18690507 ...  0.7047075   0.58396447
  1.1597275 ]","[ 0.01053736 -0.00200637  0.02477068 ...  0.0342452   0.02318037
  0.02337981]","Uluvo lweKhabhinethi kwimiba egqubayo neziganeko ezizayoIKhabinethi iyalibethelela kwakhona ikhwelo elihlatywe nguMongameli uJacob Zuma kurhulumente, abezoshishino kunye nabasebenzi ukuba basebenzisane ukukhulisa uqoqosho ngeqondo elinokubanakho ukudala eminye imisebenzINtetho engoBume beSizwe kunye noHlahlo-lwabiwo-mali zakhe isiseko sokuba isiCwangciso soPhuhliso seSizwe siphunyezwe ngaphezulu kumbuso wolawulo omtsha wePalamente ezayoUHlahlo-lwabiwo-mali lwama-21 lwalo rhulumente wentando yesininzi ngokwenene lubalisa ibali elincumisayo ngendlela esiliguqula siliphucula ngayo eli lizwe kunye nendlela esiqhubela phambili ngayo ukulwa nemingeni yendlala, ukungalingani kunye nentswelo-ngqesho","Cabinet s decisions on current issues and upcoming eventsCabinet reiterates President Jacob Zuma s call on government, business and labour to work together to grow our economy at a rate that is able to create more jobThe State of the Nation Address and the Budget Speech laid the foundation for intensified",0.8652092
[0.30105862 0.52366436 0.33811387 ... 1.0119299  1.0412208  1.4649125 ],[0.01560043 0.04417825 0.00084262 ... 0.03242573 0.02928917 0.02410253],"kwaye, okubalulekileyo, sikwenza oku ngoko kuncinane sinakIKhabinethi ivakalise ukubindeka kwayo ngokungcola nokubulawa kwamantombazana aselula amabini kutshanje kumkhwa ekutyholwa ukuba udibene nonqul Imikhwa enjalo ayinandawo kwilizwe leth Njengoko uMgaqo-siseko ulikhusela ilungelo lobomi, nabani na ofunyenwe esaphula umthetho uza kujongana nengalo yomthethIKhabinethi ibamba ngazibini kubo bonke abemi baseMzantsi Afrika kunye nabezoshishino ngamaphulo okonga amandla ombane, ingakumbi xa iziko lesizwe leenkonzo zombane beliphantsi konxinzelel Nangona ilizwe linakho ukuvelisa umbane owaneleyo ofunekayo, bonke abasebenzisi bombane bayakhuthazwa ukuba baziqhelise iindlela zokonga umbane kwaye bakuphile okIKhabinethi ivuyisana nezikolo nootitshala abaye boyulelwa ukufumana iiMbasa zobuTitshala zeSizwe yowama-2013: IiMbasa zakwa-Via Afrika zabaKhethwe ngaBantu, theko elo liza kubanjwa ngomhla we-6 kweyoKwindla kowama-2014 kwiZiko leeNkomfa iBirchwood eGauten Ezi mbasa zeyenye indlela iSebe lezeMfundo esiSiseko elibulela nelikhuthaza ngayo ootitshala abazinikeleyo nabanenkathalo kwiinzame zabo zokuphuhlisa abafundi ukuba babe ngabemi abanoxanduva besizwe soMzantsi Afrika esilawulwa yintando yesininzi, esinganabuhlanga nesingacalucaluli ngokwesin IKhabinethi iyawagxininisa kwakhona amalungelo abantwana okufunda kwindawo ekhuselekileyo nefanelekileyIKhabinethi ibulela iSebe lezeNzululwazi nobuChwepheshe ngokuqhubeka lixhasa uMnyhadala weNzululwazi weSizwe, obizwa ngokuba yi-Scifest Africa, oza kubanjwa ngomhla we-12 ukuya kowe-18 kweyoKwindla kowama-2014 eRhini eMpuma Koloni phantsi komxholo othi","Given that the Constitution enshrines the right to life, any person found to have committed crime will be dealt with to the full extent of the la Cabinet thanks all South Africans and corporates for their energy-saving initiatives, particularly when the national grid has been under pressur While the country has the capacity to meet its current demand, all electricity consumers are urged to adopt energy- saving as a way of lifCabinet congratulates all schools and teachers who have been nominated for the National Teaching Awards 2013: Via Afrika People's Choice Awards which will be held on 6 March 2014 at the Birchwood Conference Centre in Gauten These awards are but one of the ways in which the Department of Basic Education acknowledges and encourages dedicated and caring teachers in their efforts to develop learners as responsible citizens of a democratic, non-racial and non-sexist South",0.8528608
"[ 0.60699576 -0.33385965 -0.5272607  ...  0.2216251   0.3993537
  0.7268433 ]","[ 0.01526507 -0.00604814 -0.00011245 ...  0.00779302  0.01324672
  0.00586833]",Sisinge eMajukujukwini .,Into the Space .,0.6984508
[0.42567667 0.2683328  0.04916338 ... 1.1135205  0.9834159  0.6088039 ],"[ 0.01332403 -0.00022056  0.00873095 ...  0.02243366  0.03489573
  0.07132397]","Lo mnyhadala waminyaka le ukhuthaza inzululwazi, ubuchwepheshe, ubunjineli kunye nezibalo njengamakhondo ulutsha lwethu olunokuwalandela kwaye uzama nokunceda uluntu loMzantsi Afrika ukuba luwaqonde ngcono la macandel URhulumente uyaqhubeka ukukuthatha njengokubalulekileyo kunye nokukuxhasa ukulandelwa kweZibalo kunye neNzululwazi njengenxalenye yokuphuhlisa izakhono ezinqongopheleyo ezibalulekileyo nezifunekeyo kolu qoqosho lwethu lusakhulayIKhabinethi isichulumancele isibhengezo esenziwe nguMbutho i-CAPRISA ngokufunyanwa kwezithinteli-ntsholongwane ezinamandla ezintsha zentsholongwane i-HI Olu phando lubonisa indlela umzimba womfazi waKwaZulu-Natal owalwa ngayo wakuba wosulelwa yintsholongwane i-HIV ngokuzenzela izithinteli-ntsholongwan Olu phando, olupapashwe kwijenali yenzululwazi ehlonitshwe kakhulu esihloko sithi Nature, luchaza indlela iqela lengcaphephe zabaphandi elafumana laze lachonga ngayo ezi zithinteli-ntsholongwane kwigazi lalo mfazi laze lenza amawele afana twatse nazo elebh Ezi zithinteli-ntsholongwane zingamawele afana twatse zaye zasetyenziswa kumalinge emifuniselo amaninzi elebhu ngeenjongo zokucacisa indlela amajoni omzimba alo mfazi azenza ngayo ezi zithinteli-ntsholongwane zinamandl Ulwazi olutsha olufunyenwe ngophando kulo mfazi waKwaZulu-Natal ngendlela amajoni omzimba alwa ngayo intsholongwane i-HIV lunika ithemba ngeendlela zobuchule ezizayo zokuthintela nokunyanga intsholongwane kaGawulay Kodwa ke, oku kufunyenweyo akuthethi ukuba iNtsholongwane kaGawulayo noGawulayo ziyanyangeka, (HIV/AIDS) kwaye urhulumente ke ngoko usahlaba ikhwelo kubemi boMzantsi Afrika ukuba baqhubeke bezivavanyela intsholongwane kaGawulayo okanye baqhubeke besebenzisa amayeza athomalalisa ulwamvila lwentsholongwane kaGawulayo","Afric Cabinet also reiterates the rights of children to learn in a safe and conducive environmenCabinet welcomes the Department of Science and Technology s continued support of the National Science Festival, known as Scifest Africa, to be held from 12 to 18 March 2014 in Grahamstown in the Eastern Cape under the theme",0.75029516
[1.1775674  0.06584296 0.10499147 ... 0.8813849  0.8223013  2.4790244 ],"[ 0.03188318  0.03912298 -0.00037733 ...  0.03111438  0.02230688
  0.03256566]",anikwa abo bafunyaniswe benale ntsholongwane emva kovavanyUMongameli uJacob Zuma kulo nyaka uza kwenza intetho kwimibhiyozo yoSuku lwamaLungelo oLuntu ngomhla wama-21 kweyoKwindla kowama-2014 phantsi komxholo othi:,"The research centres on how a KwaZulu-Natal woman s body responded to her HIV infection by making potent antibodie The study, published in the prestigious scientific journal, Nature, describes how the research team",0.69986445
"[ 0.30623114 -0.13181393 -0.33100268 ...  0.33703533  0.19169796
  0.26419818]","[ 0.0087292   0.00043214 -0.00013162 ...  0.01280028  0.01964762
  0.00021991]",Ukubhiyozela iminyaka engama-20 yokutshintsha ubomi babantu sisebenzisa amalungelo oluntu!,"administratioThe 21st National Budget of this democratic dispensation indeed tells a good story of how we are transforming the country and advancing against the key challenges of poverty, inequality and unemployment",0.6338652
[0.7294971  0.02421878 0.20060039 ... 1.1776739  1.0848083  2.491594  ],"[ 0.04175928  0.00926442 -0.00035055 ...  0.01102137  0.01965228
  0.02312408]","kumaBala eQakamba aseSharpeville eGauten IKhabinethi ihlaba ikhwelo kubo bonke abemi boMzantsi Afrika ukuba babhiyozele ukuphila kwilizwe eliqinisekisa ukuba abusoze ubuntu bethu buthathwe kuye nawuphi na ummi woMzantsi Afrika, nokuba ungowoluphi na uhlanga, isini, inkolo okanye umntu okhetha ukuthandana nasiphi na isin Sonke sinoxanduva lokuqinisekisa ukuba imbali yethu yamalungelo oluntu igciniwe kwaye iyabethelelwa ukulungiselela izizukulwana ezizayIVeki yaManzi yeSizwe iza kuphehlelelwa eBushbuckridge ngomhla we-14 kweyoKwindla kowama-2014.",system to make these potent antibodie The new insights gained from this KwaZulu-Natal woman into immune responses against HIV bring hope for future HIV prevention and treatment strategie,0.70618063
"[ 0.8527326  -0.13293725  0.24393292 ...  1.5177782   1.0896358
  1.468683  ]","[ 0.02496194 -0.00242696  0.00181886 ...  0.01853788  0.03907982
  0.04252297]",Eli theko lokusungula liza kube limalunga nokuthotywa kweempompo kwi-South Vertical Shaft yomgodi omdala i-ERPM ukuze kujongwane nengxaki yaManzi ane-Asidi atsitsa eMgodini kwiCentral Witwatersrand Basi Ngezinye intsuku zale veki kuza kunikezelwa ngezixhobo zokucoca amanzi amdaka kunye neeprojekthi zokubonelela ngamanzi amaninzi kumaphondo aliqel Umxholo walo nyaka uthi,Mathematics and Physical Sciences as part of developing the critical skills needed by our developing economCabinet welcomes the announcement made by the CAPRISA Consortium on the,0.6964779
"[ 0.48562127 -0.6001655  -0.16507666 ...  0.25691763 -0.21613371
  0.30433047]","[ 0.00656392  0.00517329  0.000159   ...  0.01683154 -0.00268084
  0.00041581]",Amanzi abuBomi,discovery of potent new HIV antibodie,0.46581727
"[ 0.35124257 -0.20162822 -0.17033385 ...  0.7822347   0.06436103
  0.737688  ]","[-0.0011859  -0.0025073   0.00061692 ...  0.02466499  0.0154623
  0.03058851]",ImiNyaka engama-20 yokuNikezelwa kwaManzi kuPhuhliso lweNtlalo noQoqosho .,implementation of the National Development Plan over the next term of the new,0.6165151
