xh,en,src_text,trg_text,Cosine_Score
[1.6271131  0.04787752 0.12173895 ... 0.93951404 1.0294873  1.5418538 ],"[ 0.02352834 -0.00093731  0.07268724 ...  0.02801715  0.0197416
  0.04968585]","IKhabhinethi ibibambe intlanganiso ngoLwesithathu, umhla wesi-6 kweyeSilimela ngowama-2018 kwiZakhiwo zoMdibaniso, ePitolImiba Engundaba-mlonyeni1.","Cabinet met on Wednesday, 6 June 2018, at the Union Buildings, Pretori Issues in the environment1.Economy Cabinet has noted the decline of 2,2% in the Gross Domestic Product (GDP) in the first quarter of 2018.",0.7808945
"[ 0.35362872 -0.27351162  0.04781264 ...  0.18021682  0.16536537
  0.01162013]","[ 0.03460081  0.00108627  0.00210572 ... -0.00265656  0.00778065
  0.0006783 ]",Imiba yezoqoqosho,stabilisation intervention plan,0.671162
"[ 0.6945083  -0.05107528  1.3138098  ...  0.87697643  0.87922806
  2.0622141 ]","[ 0.01406968 -0.00475073 -0.00041668 ...  0.02774061  0.01183939
  0.05342199]",IKhabhinethi ikuqaphele ukuhla nge- kweMveliso yeLizwe yoNyaka (i-GDP) kwikota yokuqala yowezi-2018.,"Cabinet approved the reviewed Policy Framework for Accreditation of Diversion Services in South Afric The policy framework was put in place in 2010 in line with the Child Justice Act, 2008 (Act 75 of 2008).",0.70809627
"[ 0.7234186  -0.08130573  1.6121154  ...  0.8870784   0.94688827
  1.3934917 ]",[0.02031744 0.00287793 0.00222192 ... 0.00356107 0.02236269 0.0353505 ],"Iziko lezeeNkcukacha-manani zoMzantsi Afirika (i-StatsSA) likhuphe iinkcukacha-manani kule vek Icandelo lezolimo, elezimigodi kunye nelemizi-mveliso abe negalelo kule ngxaki yokuhla kwe-GDP kwikota yokuqal IKhabhinethi igunyazise iNtlanganisela yabaPhathiswa bezoQoqosho ukuba badibane ngokukhawuleza beze neqhinga lokusabela kule ngxaki yokuhla kwe-GD","Statistics South Africa (StatsSA) released the figures this wee The agriculture, mining and manufacturing industries contributed to the decline in this first quarte Cabinet has mandated the Economic Cluster Ministers to urgently meet to discuss the way forward with regard to these figure",0.8682582
"[ 0.33306307 -0.04925955  0.33367586 ...  1.0957313   0.7143607
  0.51325274]","[ 0.00592825 -0.0007691   0.01371104 ...  0.0329056   0.0247914
  0.01231633]","Ukuhla kwe-GDP kubonisa ngokuphandle ukuba onke amacandelo eli lizwe kufuneka asebenzisane ukuze kuxhaswe uqoqosho lwalapha eMzantsi Afrik Icandelo lezamashishini nelabasebenzi kufuneka aqhubeleke esebenzisana norhulumente ukuxhasa amaphulo namalinge afana nesiCwangciso esiManqaku aliThoba ukuze kukhwezelwe uhlumo loqoqosho kudalwe nemisebenzi efunwa ngabomv Enye yeentsika eziphambili sisiCwangciso sokuSebenza soMgaqo-nkqubo wezoShishino (i-IPAP), sona esigxininisa ekunyuseni iimveliso zemizi-mveliso, ekudalweni kwemisebenzi kunye nasekuthumeleni iimveliso zorhwebo zeli kumazwe angaphandl IKhabhinethi iyithembile i-IPAP ukuba iza kuncedisa ekukhuliseni icandelo lethu lemizi-mveliso kunye noqoqoshEmaphelo alo nyaka, urhulumente uza kubamba iNgqungquthelela yezoTyalo-mali yaMazwe ngaMazwe apho kuza kuthengiswa uMzantsi Afrika njengelizwe elinamathuba amaninzi otyalo-mal Injongo yale Ngqungquthela kukuqokelela imali eyitriliyoni eyi-yeerandi kumaphulo otyalo-mali amatsha kule minyaka mihlanu izayo, mali leyo iza kwenza umahluko omkhulu kuhlumo loqoqosho nakumalinge okudala imisebenzi Utyalo-maliIKhabhinethi iyakwamkela ukuphehlelelwa komzi-mveliso omtsha owenza izixhobo zobuchwepheshe bolwazi nonxibelelwano eMonti kwiphondo laseMpuma Koloni ngomhla wesi-5 kweyeSilimela yowama-2018 yinkampani yabantu abamyama, iYekani Manufacturin Le mali ityalwe kulo mzi-mveliso iyibhiliyoni yeerandi iza kudala imisebenzi esemgangathweni eli-1 000 ukongeza kule sele ikho ingama-450, uninzi lwayo ebanjwe ngabantu basetyhini nolutshLe mali igalelwe kulo mzi-mveliso ivela kwiSibonelelo seziSeko zoPhuhliso seMimandla eYodwa yezoQoqosho kunye neSikimu soSomashishini abaMnyama (i-BIS).","The GDP results bring into sharp focus the need for all sectors of the country to work together to support South Africa s local econom Business and labour need to continue to work with government in support of initiatives such as the Nine-Point Plan to stimulate economic growth and create much-needed job One of its key pillars is the Industrial Policy Action Plan (IPAP), which focuses on increasing manufacturing, employment creation and export Cabinet is confident that the IPAP will help grow our industrial sector and economLater this year, government will host an International Investment Summit to profile South Africa as an investment destinatio The aim of the event is to work towards generating R1,2 trillion in new investments over the next five years, which will have a significant impact on economic growth and employment creation Investments Cabinet welcomes the launch of a new world-class factory that manufactures information and communications technology products in East London in the Eastern Cape on 5 June 2018 by Yekani Manufacturing, a wholly black-owned compan This R1-billion investment will create 1 000 new quality jobs in addition to the existing workforce of 450, mostly youth and womeThis investment has benefited from both the Special Economic Zone Infrastructure Incentive and the Black Industrialist Scheme (BIS).",0.87825584
"[ 0.50404143 -0.09579698  0.17163154 ...  0.7775475   1.0484159
  1.2081513 ]",[0.0158811  0.00302593 0.00349934 ... 0.03065528 0.02133981 0.04211212],I-BIS ifumene inkxaso-mali esisibonelelo evunywe liSebe lezoRhwebo noShishino (i-dti) yokuncedisa koosomashishini abali-103 kule minyaka-mali mibini idluliley Iinkampani ezingama-48 ziye zanikwa uncedo ngamacebo neendlela zokufumana abatheng Ezisibhozo kwezi nkampani ziseMpuma Koloni UMvuzo weSizwe omiSelweyo ongoWona uPhantsi (i-NMW)IKhabhinethi iyavuyiswa kukuphunyezwa koMthetho-sihlomelo we-NMW yiNdlu yeSizwe yoWiso-mthetho (i-NA).,"The BIS saw the Department of Trade and Industry (the dti) approving incentive support to 103 black industrialists over the previous two financial year Forty-eight companies were also provided with market access support, eight of which are in the Eastern Cape National Minimum Wage (NMW)Cabinet welcomes the passing of the NMW Bill by the National Assembl It expresses its appreciation to all stakeholders at the National Economic Development and Labour Council for their role in reaching this agreemen This begins a process towards narrowing the wage gap, especially for the low income earner Approximately 6,4 million workers in South Africa will benefit once the Bill has been signed into la Cabinet, however, acknowledges that more work still needs to be done to close the wage disparities that still exist in the countr The Bill will now be sent to the National Council of Provinces for concurrence before the President signs it into law Basic servicesCabinet is pleased with the results of the Non-financial Census of Municipalities 2017 released by StatsS The results showed more consumers have received free basic services such as electricity, water and sanitation in 2017 as compared with 2016.",0.8098315
[0.78219366 0.13962083 0.25595978 ... 0.8268151  1.09829    1.2915888 ],[0.00504347 0.00704769 0.00432404 ... 0.03985078 0.01561853 0.01983503],"Ivakalisa umbulelo kuwo onke amahlakani ayinxalenye yeBhunga leSizwe loPhuhliso loQoqoqsho nezaBasebenzi (i-Nedlac) ngendima ayidlalileyo kwesi sivumelwan Esi sivumelwano singamaqalela amalinge okuphungula umahluko omkhulu kwimivuzo, ingakumbi kwabo banto bamkela imivuzo ephants Abasebenzi abamalunga nezigidi eziyi-baza kuxhamla wakuba lo Mthetho-sihlomelo utyikitywe wangumtheth Noko kunjalo, iKhabhinethi iyakuqonda ukuba kusekude engqinibeni, mninzi umsebenzi ekusafuneka wenziwe ukuphungula lo mahluko mkhulu ukhoyo kwimivuzo kwelLo Mthetho-sihlomelo ngoku uthunyelwe kwiBhunga leSizwe lamaPhondo (i-NCOP) ukuba liwuhlalutye lize nalo liwamkele phambi kokuba utyikitywe nguMongameli ube ngumthetho Iinkonzo ezisisisekoIKhabhinethi iyavuyiswa ziziphumo zoPhando ngeeNkonzo zikaMasipala ezingeyoMali lowama-2017 ezikhutshwe sisi-StatsS Ezi ziphumo zibonisa ukuba, xa kuthelekiswa nowama-2016, abantu abaninzi bazifumemene iinkonzo ezisisiseko ezifana nombane, amanzi, ugutyulo ngowama-2017.","North WestCabinet received a third progress report from the Inter-Ministerial Task Team (IMTT) on North Wes Cabinet is satisfied with the progress made to operationalise the invoked Section 100(1) (a) and (b) in the North West provincial department It was further approved that the IMTT will onwards report to Cabinet once a month to enable the teams deployed in the province to continue with the worCabinet endorsed a visit to the North West on 7 June 2018 to brief the North West Executive, Provincial Legislature and the external auditors responsible for the province Protest action Cabinet condemns the recent violent protests around the country, and is especially saddened by the acts of violence and intimidation of patients and medical staff at the Charlotte Maxeke Johannesburg Academic Hospita Protestors who exercise their rights to protest should do so without violating the rights of others, particularly the vulnerabl No amount of grievance justifies violence and the threatening behaviour seen in the past week Safety and securityCabinet welcomes and supports the",0.8368186
[1.0682496  0.09174232 0.05839568 ... 0.8562781  0.6144321  1.0376836 ],"[ 0.02307831 -0.00021268  0.00026347 ...  0.01949076  0.02697906
  0.03780768]","Urhulumente usazimisele ekuboneleleli bonke abemi beli, ingakumbi abantu abahlelelekileyo ngeenkonzo ezisiseko yonke imihl Iprojekthi yamanzi esanda kugqityezelwa kutsha nje yiMhlathuze Water Project etyabule imali ezizigidi zeerandi ezingama-96 eRichards Bay kwiphondo laKwaZulu-Nata Ngale projekthi, amakhaya angaphezulu kwama-6 000 aza kufumana amanzi acocekileyo aphuma empompeni Iingxoxo zeMivuzo yabaSebenzi bakaRhulumenteIKhabhinethi inikwe ingxelo nguMphathiswa wezabaSebenzi bakaRhulumente noLawulo ngendlela eziqhuba ngayo iingxoxo zemiVuzo yabaSebenzi bakaRhulument IKhabhinethi iyawubulela umoya wokuzimisela oboniswe ngabo bonke abathathi-nxaxheba ngethuba kufunwa isisombululo ekuvunyelenwe ngaso esiza kwanezisa iimfuno zawo onke amahlakan IKhabhinethi iyaphinda iyakubethelela ukuba urhulumente uzimisele ukubamba iingxoxo nabasebenzi ukuze kufikelelwe kwisivumelwano esiza kwanezisa bonke abachaphazelekayo Izibonelelo-mali zikarhululumenteIKhabhinethi iqinisekisa bonke abantu abafumana izibonelelo-mali zikarhulumente okanye inkam-nkam ukuba urhulumente uza kuqhubeleka ehlawula ezi zibonelelo-mali zibalulekileyo, njengoko kunyanzeliswa nguMgaqo-siseko weRiphabhlikhi yoMzantsi Afrika wowe-1996.","Government remains committed to providing daily basic services to all its citizens, especially poor peopl The most recent water-related project is the R96-million Mhlathuze Water Project in Richards Bay in KwaZulu-Natal, which will deliver running tap water to more than 6 000 households Public Service wage negotiationsCabinet received a briefing from the Minister of Public Service and Administration on the Public Service wage negotiation Cabinet appreciates the commitment by all stakeholders in finding an amicable solution that would benefit all role player Cabinet reaffirms government s commitment to fully engage with labour so as to arrive at a workable deal for all involved Social grants Cabinet reassures beneficiaries of social grants that government will continue providing this important service, as mandated by the Constitution of the Republic of South Africa of 1996.",0.87874174
"[ 0.552012   -0.05289333  0.15312804 ...  0.78126097  0.9118336
  1.0997189 ]","[ 0.00772633  0.01617742 -0.00015176 ...  0.03091985  0.03151034
  0.01432056]","Izibonelelo-mali zikarhulumente ziza kuqhubeleka ukubhatalwa kwaye inkqubo yokutshintsha ikhadi elidala le-Arhente yeziBonelelo zezeNtlalo noMhlala-phantsi yaseMzantsi Afrika (u-SASSA) ngelitsha iza kuqhuba kude kube sekupheleni kwenyanga yoMsintsi ngowama-2018.Isivumelwano sokusebenzisana phakathi kuka-SASSA nePosi yoMzatsi Afrika sineziphumo ezincumisayo njengoko abantu abaninzi abamkela imali yenkam-nkam, ukusukela ngenyanga kaCanzibe ngowama-2018, beze ngaphambili ukuza kutshintsha amakhadi wabIKhabhinethi icela abantu ukuba bangazithatheli ingqalelo ezi zijungqe zemiyalezo (ii-SMS) bezisanda kuthunyelwa zisithi bonke abantu abamkela imali yenkam-nkam mabaye kubhalisela imali yenkam-nkam kwakhona ukuze bangabi sengxakini yokungayifumani imali yab Le miyalezo ingeyonyani ithunyelelwe ukuba ilahlekise abantu abasokolayo futhi iphazamise nezicwangciso zikarhulumente zokuqinisekisa ukuba imali yenkam-nkam ibhatalwa rhoqo ebantwini ngaphandle kweziphazamis","Cabinet approved for the submission of the 2016/17 report on the performance of the Research and Development (R&D) Tax-Incentive Programme to Parliamen The incentive programme has enabled companies to diversify their R&D portfolio, generate intellectual property and create new product The incentive programme, which was introduced in November 2006, is being implemented by the Department of Science and Technology together with the South African Revenue Service and National Treasur From March 2016 to February 2017, a total of 153 R&D tax-incentive applications were received from 117 companies, 58 of which were first-time applicant The applications were for 571 R&D projects worth an estimated R3,6 billio Cabinet is pleased with the growth in the number of companies that invest in R&D and continues to call on business to invest more in R&D, which remains an important pillar of our efforts to grow the econom 15.",0.8450939
[0.2567005  0.54030216 0.13122287 ... 0.8254749  0.9170755  0.7520376 ],"[ 0.00952299  0.00022699 -0.00013985 ...  0.03933218  0.01397059
  0.02668868]","EzaseMntla NtshonaIKhabhinethi ifumene ingxelo yesithathu ngomsebenzi osele wenziwe yiKomiti yabaPhathiswa eJongene noMba (i-IMTT) waseMntla Ntshon IKhabhinethi yanelisekile ngumsebenzi osele wenziwe wokuqinisekisa ukuba amasolotya eCandelo 100 (1) (a) no-(b) ekusetyenziswe wona ukuze kungenelelwe kumasebe ephondo laseMntla Ntshon Kuphindwe kwavunyelwana ukuba ukususela ngoku i-IMTT iza kunika iKhabhinethi ingxelo kanye rhoqo ngenyanga ukuze kuqinisekiswe ukuba la maqela athunyelwe kweliya liphondo ayaqhubeleka esebenz IKhabhinethi ilixhasile utyelelo obelusiya eMntla Ntshona ngomhla wesi-7 kweyeSilimela ngowama-2018 ukuya kunika ingxelo iKhabhinethi yaseMntla Ntshona, iNdlu yoWiso-mthetho yela Phondo kunye nabaphicothi-zincwadi bangaphandle abaphicotha iincwadi zela phondo UqhankqalazoIKhabhinethi iyayigxeka imingcelele yoqhankqalazo yakutsha nje ebineziganeko zobundlobongela ebibanjwe kulo lonke el Idane nangakumbi zizenzo zobundlobongela nokugrogrisa izigulane kunye nogqirha nabongikazi eCharlotte Maxeke Johannesburg Academic Hospita Abaqhankqalazi abaxhamla ilungelo labo lokuqhankqalaza kufuneka bakwenze oku ngaphandle kokunyhasha amalungelo abanye abantu, ingakumbi abo babuthathak Akukho sikhalazo sinokusetyenziswa njengesebe lokuzimela okanye isizathu sokwenza ubundlobongela kunye nezenzo zokugrogrisa esizibone kule veki iphelileyo Ukhuselo nokhuselekoIKhabhinethi iyasamkela futhi isixhasa 'isicwangciso sokungenelela nokuzisa uzinzo' soMbutho wamaPolisa oMzantsi Afrika (i-SAPS), oza kusebenzisana nabemi boMzantsi Afrika kumalinge okulwela ukuba eli lizwe likhuselek Icebo lokuqinisekisa ukuba aphithizela futhi ebonakala kakhulu amapolisa anxibe iyunifomu ahamba ngeenyawo amanye esezimotweni - encediswa licandelo lezomoya le-SAPS, amaphulo ogqogqo abanjwa rhoqo, ukuvalwa kweendlela ngamapolisa, ukuhlala ekhondweni labarhanelwa bezingelwa - kuza kunceda kakhulu kumalinge okuqinisekisa ukuba abantu beli lizwe abaziva nje bekhuselekile koko bakhuselekile ngenenAbantu bayakhuthazwa ukuba bazise ngaphambili kwizikhululo zamapolisa ezikufutshane nabo ulwazi abanalo olunxulumene nokhuseleko lwabo okanye batsalele umnxeba inombolo engahlawulelwa ye-Crime Stop ethi: 086 00 10111.","Cabinet approved the National Health Insurance (NHI) Bill of 2018 to be published in the Government Gazette for public commen The Bill seeks to establish the NHI Fund of South Africa, as a public entity, so as to provide for a sustained universal health access that is affordable and of high qualit It also sets out its functions, powers and dutieThe Bill provides a framework for the active purchasing of healthcare services by the fund on behalf of users and creates mechanisms for the equitable, effective and efficient use of the resources of the fund to meet the health needs of user The Minister of Health will next week hold a full media briefing to unpack this Bil Cabinet approved for the introduction of the Science and Technology Laws Amendment Bill of 2017 to Parliamen The Bill harmonizes the provisions which regulate the operations and governance of the public entities that report to the Minister of Science and Technolog This will ensure consistency in all requirements to be met and processes to be followe",0.8533568
