xh,en,src_text,trg_text,Cosine_Score
"[ 0.8788828   0.03101685 -0.06078941 ...  0.20173371  0.48246408
  0.87736976]","[ 0.03864395 -0.0012033  -0.00057512 ...  0.00059446  0.00286357
  0.01372523]",Imiba Engundabamlonyeni1.,Bills1.,0.758131
"[ 0.41456196 -0.27032998 -0.06516801 ...  0.1765264   0.021041
 -0.05445363]","[-0.00502288  0.00204702  0.00744267 ... -0.0039793   0.00277685
 -0.00173999]",Amandla ombane,Investment,0.7708901
"[ 0.53876346 -0.00860094 -0.15613313 ...  1.070877    0.52576494
  1.7863624 ]","[ 0.01444644 -0.00043344 -0.00020171 ...  0.03061143  0.01259636
  0.05763837]",IKhabhinethi inikwe ingxelo emfutshane nguMphathiswa wamaShishini kaRhulumente u-Pravin Gordhan malunga namandla ka-Eskom okunciphisa ukucinywa kombane okwethutyana kwaye ikwafumene nengxelo yenkqubela-phambili evela kwiKomiti yobuGcisa yeKomiti yeSizwe yeNgxaki yezaMandl,Energy Cabinet was briefed by Public Enterprises Minister Pravin Gordhan on the capacity of Eskom to mitigate the intermittent load-shedding and also received a progress report from the Technical Committee of the National Energy Crisis Committe,0.8934408
"[ 0.76132494 -0.11549466 -0.24524833 ...  0.27262804  0.68960136
  0.568516  ]","[ 0.0231115   0.00109512  0.00017481 ... -0.00621046  0.00562494
  0.01552432]",Ezinye izibhengezo ziza kwenziwa emva kokuqukunjelwa kweengxoxo ezinzulu zezi ngxel,A watershed moment: Unlocking transformative solutions to interlocking challenges .,0.6463957
"[ 0.5663808  -0.01143633 -0.14775653 ...  0.73582304  0.83757126
  1.6020738 ]","[1.2524983e-02 7.6286128e-04 2.0291447e-05 ... 2.9060712e-02 2.8838871e-02
 4.9040545e-02]","IKhabhinethi ivakalise ukudana ngokuphazamiseka kunye nengxaki ebangelwe kukucima kombane koosomashishini nakumakhaya, ingakumbi okwenzeka ngeli xesha urhulumente eqalisa ukusebenza kwizithembiso ezazenziwe","Further announcements will be made following the conclusion of the intensive deliberations of these report Cabinet expressed regret at the disruption and inconvenience caused by load-shedding to businesses and households, particularly happening at the time when government is engaged with the interventions announced by the President in July 2022.",0.82503104
"[ 2.2898943   0.19370897 -0.16012114 ...  0.7794689   0.65501696
  1.6776606 ]","[ 0.02230477 -0.00032675 -0.00149514 ...  0.01622987  0.03142692
  0.04009144]",nguMongameli u-Cyril Ramaphosa kweyeKhala yowama-2022.,2023 Cabinet approved that South Africa hosts the GEO Ministerial Summit in Cape Town in 2023.,0.7313815
"[ 0.32928988 -0.32129732  0.1098921  ...  0.09380569  0.24225508
  0.16207717]","[ 0.00048279  0.00292583 -0.00071023 ... -0.00640563 -0.00218988
 -0.00200331]",Utyalo-mali,Transforming Education,0.7000516
"[ 0.40108863 -0.1161555   0.09854372 ...  0.85939753  1.4087483
  2.6155996 ]","[ 0.00540455 -0.00075462  0.0027774  ...  0.02751275  0.05180562
  0.05745924]","IKhabhinethi ikwamkele ukusungulwa kwe-Sandvik Khomanani Manufacturing Site e-Kempton Park, eyinxalenye yotyalo-mali oluzizigidi ezingama-350 zeerandi obeluthenjiswe kwiNkomfa yesine yoTyalo-mali yaseMzantsi Afrika (i-SAIC) ebibanjelwe kwiZiko leNgqungquthela laseSandton eRhawutini ngomhla wama-24 kweyoKwindla yowama-2022.","Cabinet welcomed the launch of the new Sandvik Khomanani Manufacturing Site in Kempton Park, which was part of the R350-million investment pledged at the fourth South Africa Investment Conference (SAIC) held at the Sandton Convention Centre in Johannesburg on 24 March 2022.",0.9034008
"[ 0.5682711   0.54026026 -0.07323498 ...  0.66548955  0.6955822
  1.1528225 ]","[ 0.0150371  -0.00160422  0.08466753 ...  0.01679276  0.03884156
  0.04481768]",Eli ziko litsha elizizikwere zeemitha ezingama-62 000 lidibanisa imisebenzi ebiqhutywa ngaphambili kwiindawo ezintlanu ezahlukeneyo kwaye lingangena abasebenzi abamalunga nama-550.,"The new 62 000 square-metre facility consolidates operations previously undertaken at five separate sites and accommodates about 550 employee It is one of Sandvik s biggest and most advanced facilities globally, and has the ability to produce underground loaders with over 60% South African conten",0.79952043
"[ 0.73420227 -0.27361125 -0.29495084 ...  0.61817145  0.5763104
  0.47694856]","[-2.2898128e-04 -3.7949948e-04 -7.9696918e-05 ...  1.4561702e-02
  2.8603047e-02  4.2651286e-03]",Lelinye lawona maziko e-Sandvik amakhulu,"Mr Siyabonga Blessing Mdubeki as Chief Surveyor-General at the Department of Agriculture, Land Reform and Rural Developmen",0.6289052
"[ 0.79018784 -0.06380884  4.0684423  ...  0.75090677  1.3938667
  1.4418459 ]",[0.0199591  0.02387731 0.00135314 ... 0.00947525 0.0239217  0.02433856],kwihlabathi jikelele nanobuxhaka-xhaka bale mihla kwaye lizawuvelisa iiloli zokulayisha emigodin Umyinge ongaphezulu kwama-60% wezi ntsimbi ziza kusetyenziswa xa kusenziwa ezi loli uza kuveliswa apha eMzantsi Afrik,"These investments form part of pledges made by industrialists at the SAI Every new investment into our country assists in the reconstruction and recovery of our economy, and continues to profile South Africa as an investment destination of choice Infrastructure development Cabinet welcomed the opening of the new section of the Musina Ring Road in Limpopo that will make it easier for people to move around Musina, and also allow for increased trade and economic activity between South Africa and the Southern African Development Community countrie The R640-million project created over 275 full-time jobs for locals and provided opportunities for local communities and small, medium and micro enterprises (SMMEs).",0.731701
"[ 2.305964    0.49944374 -0.05895779 ...  0.7016432   1.121251
  2.0496998 ]",[0.0494351  0.00108297 0.01062202 ... 0.02879742 0.0644215  0.04091959],"IKhabhinethi ilwamkele utyelelo lukaMongameli Ramaphosa lokuya kuhlola KwaZulu-Natal ngethuba kusungulwa komzi-mveliso wakwa-Hesto Harnesses e-Stanger, KwaDukuza ngomhla we-13 kweyoMsintsi yowama-2022.","Cabinet further welcomed the oversight visit by President Ramaphosa in KwaZulu-Natal during the launch of the Hesto Harnesses manufacturing facility in Stanger, KwaDukuza on 13 September 2022.",0.8702109
