xh,en,src_text,trg_text,Cosine_Score
"[ 0.9350657  -0.00781715 -0.11431357 ...  0.2783163   0.45753944
  0.90221626]","[ 2.0932467e-03 -2.0482062e-04  4.8137150e-05 ...  1.0729725e-03
  1.5222376e-03  7.8740409e-03]",Imiba enguNdaba-mlonyeni1.,Messages1.,0.79199374
"[ 0.5468194  -0.46706992 -0.30170506 ...  0.08889385  0.5122679
 -0.11252595]","[ 2.7578291e-03 -1.7031097e-04 -8.8855159e-06 ... -8.5693219e-04
 -1.7560680e-03 -4.9124798e-04]",Ugcino lwamanzi,Water security,0.8545402
"[ 1.0929569  -0.08550644  0.3087367  ...  0.9127559   1.5061837
  1.0170165 ]",[0.03047554 0.00014964 0.01129931 ... 0.0148166  0.03862053 0.00937005],"IKhabhinethi ibulele abemi boMzantsi Afrika ngokuthobela izithintelo zokusebenzisa amanzi eziphunyezwe kwiindawo ezithile zaseRhawutini, eTshwane nase-Ekurhuleni ngeenzame zokuzinzisa umthamo omumethwe ngoovimba bamanz Amadama kunye noovimba banomthamo ongaphantsi koxinzelelo ngenxa yobushushu obukwiqondo eliphezulu e-Gauteng, kwaye ukwanda kwemfuneko yamanzi kunyanzelise i-Rand Water ukuba icuthe ngesaquphe unikezelo lwamanzi kwaba masipal Eli ziko lamanzi libonelela ngobuninzi bamanzi aselwayo kubantu abangaphezu kwezigidi ezili-11 e-Gauteng, kwiindawo zaseMpumalanga, eFreystata naseMntla Ntshon","Cabinet thanked South Africans for adhering to water restrictions implemented in certain parts of Johannesburg, Tshwane and Ekurhuleni to stabilise the capacity of reservoir Dams and reservoirs remain under pressure due to high temperatures in Gauteng, and increasing demand forced Rand Water to reduce water supply to municipalities drasticall The water utility supplies bulk potable water to more than 11 million people in Gauteng, parts of Mpumalanga, the Free State and North Wes",0.88740647
"[ 1.3582019  -0.0178496  -0.06275201 ...  0.89475304  1.2976389
  1.1814114 ]","[ 0.0144918  -0.00112374  0.01580531 ...  0.03720099  0.02019874
  0.03049167]","Ezi zithintelo esingakwaziyo ukuzibaleka zenzelwe ukuqinisekisa ukuba siyaqhubeka nokuphaka amanzi ngendlela ezinzileyo, kwaye zisezakuhlala zikhona de imeko ibe bhetel IKhabhinethi ihlabe ikhwelo kuluntu ukuba luqhubeleke luyithobela imiqathango yothintelo lwamanzi kwaye ludlale indima yalo ngokusebenzisa ngokonga amanzi kuba abaluleke kakhulu futhi anqongophel 2.",These unavoidable restrictions aim to secure water supply and will remain in place until the situation improve Cabinet called on the public to continue adhering to the water restrictions and play their part by using this scarce resource sparingly,0.8744848
"[ 1.074243   -0.1854558  -0.55759776 ...  0.28338158  0.49079067
 -0.05517085]","[ 0.02937114 -0.00086743 -0.00131935 ...  0.01169653  0.00775233
  0.00584742]",Ugwayimbo lakwa-Transnet,Transnet strike,0.7855502
"[ 0.5085437  -0.15763386  0.41331163 ...  0.9741846   0.8529832
  3.0012655 ]","[ 0.02197049 -0.00332013  0.00655918 ...  0.02303141  0.03047857
  0.098446  ]","IKhabhinethi isamkele isivumelwano semivuzo yeminyaka emithathu ekufikelelwe kuso phakathi kuka-Transnet nombutho wabasebenzi i-United National Transport Union (i-UNTU), esi sivumelwano sizosebenza ukusuka kumhla woku-1 kuTshazimpunzi 2022 ukuya kowama-31 kweyoKwindla 2025.","Cabinet welcomed the three-year wage deal reached between Transnet and the United National Transport Union (UNTU), which is applicable for the period 1 April 2022 to 31 March 2025.",0.89317375
"[ 0.7658214   0.15729079 -0.23592792 ...  1.3705838   1.462304
  0.90809983]","[ 0.00653647 -0.00087972 -0.00019916 ...  0.03129611  0.02015079
  0.02205913]","IKomishini yoXolelwaniso, kunye noLamlo ingenelele ngokulamla esi sivumelwano esenze ukuba luphele ngoko nangoko ugwayimbo obeluqhutywa ngamalungu e-UNT IKhabhinethi ikwasamkele isigqibo sombutho i-South African and Allied Workers Union (i-SATAWU) sokurhoxisa olu gwayimb","The Commission for Conciliation, Mediation and Arbitration mediated this deal, which ended the current industrial action by members of UNTU with immediate effec Cabinet also welcomed the decision by the South African Transport and Allied Workers Union to call off the strik",0.85952413
"[ 0.4399006  -0.014809   -0.02098186 ...  1.1040009   1.0413052
  1.0999961 ]","[ 0.0125291  -0.00177053  0.00067204 ...  0.04314315  0.01787039
  0.0282627 ]","IKhabhinethi ikwamkele ukuzibophelela kuka-Transnet ekubeni agxininise ekugqibeni umsebenzi osemva okuwo wonke amazibuko noololiwe obangelwe lolu gwayimbo, oluchaphazele uqoqosho kunye namacandelo axhomekeke kwiinkonzo zale arhent","Cabinet welcomed the commitment by Transnet to focus on clearing backlogs that occurred across the port and rail system during the industrial action, which negatively impacted the economy and sectors that are dependent on its service",0.8662805
"[ 0.81286216 -0.06138131 -0.26112282 ...  0.58250695  1.1750369
  1.2957333 ]","[ 1.8243607e-02 -2.5679261e-04 -7.0952105e-05 ...  3.3925872e-02
  3.7628610e-02  3.2636870e-02]",IKhabhinethi ivakalise umbulelo wayo kwinkxaso nentsebenziswano ebisuka kwabezoshishino ngethuba logwayimb Ikhuthaza ubudlelwane obukhona phakathi kwabalawuli bakwa-Transnet nabasebenzi ukuze kuxhamle inkampani noqoqosho lwelizwe,It encourages a continuous relationship between Transnet management and labour for the benefit of the company and the economy of the country,0.80764425
"[ 0.3162158  -0.39862737 -0.03615759 ...  0.34898394  2.0167577
  1.3387077 ]","[-0.00189567 -0.00101399 -0.00020762 ...  0.01302483  0.01444902
  0.00242741]",Ubudlelwane boMzantsi Afrika ne-Saudi Arabia,Saudi Arabia relations,0.8261286
