xh,en,src_text,trg_text,Cosine_Score
"[ 0.912096   -0.16500345  0.3438454  ...  1.0829344   1.0371948
  0.9118048 ]",[0.01405157 0.00262937 0.0021149  ... 0.02973039 0.01472079 0.01307388],"INgxelo yeNtlanganiso yeKhabhinethi ibibanjwe ngoLwesithathu, umhla we-11 kweyoKwindla 2020 ePalamente, eTuynhuys eKapa","Statement on the Cabinet Meeting held on Wednesday, 11 March 2020 at Parliament, Tuynhuys in Cape Town",0.89670706
"[ 0.28605637 -0.21969987  0.03184959 ...  0.62302977  0.1385496
  0.9539378 ]","[ 0.00980162 -0.0033715  -0.00078007 ...  0.00912488 -0.00173329
  0.03020796]",Imiba yokusiNgqongileyo 1.,Issues in the environment1.,0.79161876
"[ 1.5680375  -0.06120469  0.10835192 ...  0.9199963   0.8483749
  1.6221745 ]",[0.03251653 0.00107049 0.00387482 ... 0.0110801  0.02114563 0.04751301],Intsholongwane ye-Corona (COVID-19),Coronavirus (COVID-19),0.89600253
"[ 0.87668914 -0.04060174 -0.041248   ...  0.36869198  1.6296138
  1.6931993 ]","[ 0.01424358 -0.00143071  0.00099109 ...  0.01689987  0.03235583
  0.0599001 ]",IKhabhinethi iyabaqinisekisa bonke abantu eMzantsi Afrika ukuba enziwe onke amalungiselelo okukhusela ilizwe kwisifo esinwenwayo i-COVID-19.,Cabinet reassures all in South Africa that every precaution is being taken to safeguard the country against any surge of the COVID-19.,0.8947923
"[ 0.95480186  0.08545746 -0.12676959 ...  1.2348784   1.2032843
  1.6634201 ]","[ 0.02537889  0.00201074 -0.00012006 ...  0.02005317  0.0274537
  0.05250923]","UMphathiswa wezeMpilo, uGq Zweli Mkhize, uxelele iKhabhinethi ukuba kukho abantu abali-13 eMzantsi Afrika abosulelwe yi-COVID-19.","The Minister of Health, Dr Zweli Mkhize, reported to cabinet that there were 13 cases of COVID-19 in South Afric This morning, the Minister of Health confirmed that another four new cases have been identified, bringing the number of COVID-19 cases to 17.",0.8497524
[0.6137067  0.00587524 0.31142303 ... 0.82707    0.5799187  1.8393666 ],[0.01260338 0.00095536 0.01582788 ... 0.03963861 0.03324037 0.04395444],"Ngale ntsasa, uMphathiswa wezeMpilo uye wanika ingxelo yokuba kukho abanye abantu abane nabo abafunyaniswe besulelwe yile ntsholongwane, into leyo ethe yenyusa inani labantu abosulelwe yiyo laya kutsho kwi-17.","in Quarter 3 of the same yea Despite acknowledging the debilitating effects of load shedding, Cabinet remains resolute in fixing the fundamentals, pursue critical areas of growth and drive collaborative solutions with all social partners so that together we set the country on a path to economic growt",0.67952764
"[ 0.6396466  -0.19173971 -0.22269452 ...  0.37048087  0.56628245
  0.7139103 ]","[ 0.01048996 -0.00037244 -0.00019205 ...  0.00388416  0.02317389
  0.01813731]",Uza kunika iinkcukacha ezithe vetshe ekuhambeni kwemin,He will provide further details during the course of the da,0.7052176
"[ 0.8352324   0.11061905 -0.03636798 ...  1.0410784   1.2035632
  0.67096037]",[0.04171982 0.01157316 0.00289217 ... 0.02011199 0.02819772 0.0285554 ],"IKhabhinethi iyasiphinda isicelo esenziwe nguMbutho weHlabathi wezeMpilo kunye noMphathiswa wezeMpilo uGq Mkhize, sokuba bonke abantu abaseMzantsi Afrika baqhubeke nokuthatha amanyathelo okuzikhusela ukuze banqande ukwanda kwenani labantu abosulelwa yile ntsholongwane kunye nokunwenwa kway Amanyathelo okuzikhusela aquka ukuhlamba izandla zakho rhoqo ngesepha namanzi okanye ngechiza lokubulala iintsholongwane, aquka ukungawaphatha-phathi amehlo, impumlo kunye nomlomo ngezandla ezingahlanjwanga kunye nokugquma umlomo ngetishu xa ukhohlela okanye uthimla wakugqiba uyilahl Iimpawu eziqhelekileyo zale ntsholongwane ziquka umkhuhlane, ukukhohlela kunye nokuphefumla kanzim Xa benezi mpawu zichazwe apha ngasentla, abantu bayacelwa ukuba bahlale emakhaya bafune uncedo loogqirh","Cabinet reiterates the call by the World Health Organisation (WHO) and Health Minister, Dr Zweli Mkhize, for all people in South Africa to continually practice preventative measures to stop the transmission and spread of the viru The preventative measures include washing your hands often with soap and water or using an alcohol-based hand sanitizer, they also include avoiding touching your eyes, nose and mouth with unwashed hands and covering your mouth with a tissue when coughing or sneezing following with disposing of the tissuCommon symptoms of the virus include, fever, cough and difficulty in breathin",0.9150938
[0.78474945 0.12347304 0.06037099 ... 1.0738878  0.96195865 1.8686594 ],"[ 2.2629790e-02  4.1714082e-03 -9.4119359e-06 ...  2.6356209e-02
  1.6801056e-02  1.0654599e-02]","Sihlaba ikhwelo kubo bonke abantu ukuba bangasasazi iinkcukacha zabantu abosulelwe yi-COVID-19, nezentsapho zab Sifuna nokulumkisa abantu ukuba bangasasazi ulwazi olungeyonyani malunga nale ntsholongwane ukuze sinqade ingxaki yokuba abantu bahlale ngoloyiko, babekane amabala futhi bacalulane kweli lizwe lakuth Abantu abanento abangayiqondiyo mabatsalele le nombolo kaxakeka yeZiko leSizwe leziFo ezoSulelayo (i-NICD): 0800 029 999 ukuze bafumane ulwazi oluchanekileyo nge-COVID-14.","When displaying the symptoms as described above, individuals are advised to stay home and seek medical assistanc We appeal to all to respect the privacy of CODVID-19 patients and their familie We also strongly caution against the dissemination of any false information related to the virus so as to prevent the spread of fear, stigma and discrimination within our societ",0.7923486
[0.6535808  0.10995795 0.60471094 ... 0.9326224  1.0518746  1.1680986 ],"[ 0.01039411 -0.0006944   0.00390834 ...  0.03546105  0.04858593
  0.03744684]","IKhabhinethi nayo ijoyina uMongameli Cyril Ramaphosa ngokunqwenelela okuhle iqela labasebenzi beNkampani yezoPhapho yoMzantsi Afrika (i-SAA) kunye neliya kulanda abemi boMzantsi Afrika abali-122 elinduluke ngoLwesibini lisingise kwisiXeko sase-Wuhan, kwiPhondo lase-Hubei e-People s Republic of Chin Iqela leengcali zezempilo elisuka kwiSebe lezeMpilo kunye neCandelo lezeMpilo loMkhosi woKhuselo woMzantsi Afrika ayinxalenye yeqela eliza kulanda abemi bel IKhabhinethi ibamba ngazibini ku-SAA ngoncedo olukhulu kangaka lokuya kulanda abemi bel","Cabinet joins President Cyril Ramaphosa in wishing well the repatriation team and the South African Airways crew who departed on Tuesday to the City of Wuhan, Hubei Province in the People s Republic of China, to repatriate 122 South African The medical team from the Department of Health and the Military Health form part of the repatriation tea Cabinet has expressed its appreciation to South African Airways for their valuable assistance in this repatriation exercis The repatriation team and the repatriated South Africans are expected back in the country this Friday, 13 March 2020.",0.8592481
"[ 0.35890818 -0.36951604  0.21792585 ...  0.75287807  0.9273079
  2.6714435 ]",[0.05977539 0.00324966 0.00669842 ... 0.0182188  0.04171551 0.03939085],"Eli qela liye kulanda kunye nabemi boMzantsi Afrika abayokulandwa kulindeleke ukuba bagaleleke kweli ngoLwesihlanu, umhla we-13 kweyoKwindla 2020.","President Ramaphosa will deliver the keynote address at the 2020 National Human Rights Day commemorations to be held on Saturday, 21 March 2020 at the Colesberg Sports Stadium in the Northern Cape under the theme:",0.7361258
"[ 0.84625226 -0.15170926  0.38085753 ...  0.8279302   1.3858178
  1.2803072 ]","[ 1.2390569e-02  3.1390956e-03 -1.3535540e-05 ...  3.2053854e-02
  2.5098126e-02  2.1837596e-02]","Bakuba befikile, baza kuthathwa bayokugcinwa kwindawo yabo eyodwa isithuba esizintsuku ezili-14 ukuya kwezingama-20 ubuninz Ngeli thuba begcinwe kule ndawo, akuz","Upon their return, they will be quarantined for a minimum of 14 days, to a maximum of 21 day During this period, the movement of people and goods in and out of the quarantine zone will be restricte",0.8021725
"[ 0.81839526 -0.27521372 -0.44129822 ...  0.3701253   0.62306273
  0.41378257]",[0.02603905 0.00120423 0.04776081 ... 0.0278566  0.00813483 0.02854364],ukuvunyelwa ukuba abantu bangene okanye baphume neempahla kuy,Figures showed GDP decreasing by,0.66836214
"[ 0.9815495   0.01375125 -0.02938015 ...  1.0756971   1.0606084
  1.3483342 ]","[ 0.02825705  0.00871208 -0.00013529 ...  0.02190544  0.01047856
  0.02662583]","Sifuna ukubanqonqozisa sibalumkisa abantu ukuba bangakhe balinge benze iindlela zokudibana naba bantu okanye baye kule ndawo baza begcinwa kuy Lakuba liphelile ixesha elisikiweyo lokuhlala kule ndawo kwaye kwenziwa nohlolo olungqina ukuba ngenene akekho kubo one-COVID-19, baza kukhululwa baye kwiindawo abahlala kuz","Once the quarantine period ends, and tests confirm no underlying COVID-19 virus infection of our compatriots, they will be released back into their respective communitie",0.7770914
"[ 0.79708487  0.2929508  -0.11958656 ...  1.0252601   1.1532444
  1.1885914 ]","[ 1.3017770e-02  8.7245440e-05 -1.9415370e-04 ...  4.2705756e-02
  3.2736950e-02  2.9620115e-02]","IKhabhinethi iwuqhwabela izandla umsebenzi owenziwe yiKomiti yabaPhathiswa abaHlukeneyo (i-IMC) ebinikwe umsebenzi wokujongana ne-COVID-19, ekhokelwa nguMphathiswa wezeMpilo lisebenzisana ne-NICD, ngokuthi baza kulandelela abantu abanale ntsholongwane nokwenza konke ukuqinisekisa ayinwenwi, ngeli thuba linceda abo banayo nokwazisa isizwe rhoqo ngokuqhubekay","Cabinet commends the work done by the Inter-Ministerial Committee tasked to deal with COVID-19, led by the Minister of Health and working with the National Institute for Communicable Diseases (NICD), in tracking and containing the virus, while assisting those affected by it and continuously updating the natio",0.8931714
