xh,en,src_text,trg_text,Cosine_Score
"[ 0.3174308   0.5027182  -0.11345407 ...  0.9083488   0.8170377
  0.56587654]",[0.02852443 0.04562796 0.00606006 ... 0.01323073 0.02816413 0.02401353],"Ukuphunyezwa kweeNkqubo ezinguNdoqo zikaRhulumenteIKhabhinethi ikuqhwabela izandla ukuphehlelelwa kwenye iNkundla yamaTyala ezeSondo eBethlehem, eFreystatha nguMphathiswa uMichael Masuth Oku kuyinxalenye yenkqubo karhulumente yokufaka isandla kwidabi lokulwa ukuxhatshazwa kwabasetyhini, abantwana nabantu abangenabani ngezesondEzi nkundla zimiselwe oku zinazo izixhobo zoncedo zokunika inkxaso eyodwa kumaxhoba nto leyo iphinde incede ukunyusa izinga lokubanjwa kwezaphuli-mtheth Urhulumente uzimisele nangakumbi kwiphulo lokwenza ngqingqwa inkqubo yezobulungisa ukuze ikwazi ukuba gadalala kumkhuba wokunyhashwa kwamalungelo oomama nabantwanIKhabhinethi iyakwamkelwa ukumiselwa kweZiko loQeqesho loPhuhliso lwamaShishini elikwiziko i-Gordon Institute of Business Science nguMphathiswa uLindiwe ZulEli ziko liza kugxininisa kwimfundo exhaswa yingxowa-mali yokufunda nasekuncediseni oosomashishini abancinci nabancinane ngokubanceda ukuba bakhule ngokuzinzileyo baze badale amanye amathuba emisebenzi kwixa elizay Eli ziko liyinxalenye yamacebo okusombulula ingxaki yentswela-ngqesho kulutsha nokwakha isizwe esikhuthaza oosomashishini abazisebenzelay Eli ziko likwaneenjongo zokuxhobisa oosomashishini abasakhulayo ngemfundo efanelekileyo nenokusebenziseka kwezoshishino kunye noqeqesho ngobunkokheli, kuze oku kulandelwe luludwe olubanzi lweenkonzo zonced Oku kuza kuqinisekisa ukuba okufundwe esikolweni kuyasetyenziswa emsebenzini kwaye kwenza nomahluko obonakalayUMzantsi Afrika ufanelwe liphulo elibanzi lokukhuthaza oosomashishini abasakhulayo ukuze kubekho utshintsho kwindlela esiyihambayo, sijike sithande ushishino sikhuthaze amashishini amancinci naphakathi (ii-SME) aza kukwazi ukuqhubela eli lizwe phambil Urhulumente, amashishini amakhulu kunye namaziko emfundo ephakamileyo kufuneka basebenzisane kumbandela wokuxhasa iphulo lokudala imisebenzi ngophuhliso lwamashishini asakhulay Ukuze amashishini aqhube kakuhle afuna iimeko ezikukhuthazayo oku apho oosomashishini abasakhulayo banako ukuyifumana inkxaso ngemali, izixhobo ezikumgangatho ophezulu kunye nophuhliso lwezakhon 2.","Implementation of key government programmesCabinet commends the launch of another Sexual Offences Court in Bethlehem, Free State by Minister Michael Masuth This forms part of government s intervention programme in the fight against sexual violence against women, children and the vulnerable groupThese dedicated courts are equipped to provide specialised victim-support services which in turn help to improve conviction rate Government remains resolute to strengthen the criminal justice system so as to deal decisively with the violation of the rights of women and childreCabinet welcomes the launch by Minister Lindiwe Zulu of the Enterprise Development Academy based at the Gordon Institute of Business SciencThe Academy focuses on scholarship-based education and support to micro and small business owners by helping them grow sustainably to create further employment in the long ter The Academy is part of the solution to address youth",0.88630676
"[ 0.24864998 -0.00944017 -0.05801922 ...  1.1759224   1.0044684
  0.6423651 ]","[ 4.6397038e-03  2.1734091e-03 -2.3078825e-05 ...  3.7094489e-02
  4.4682715e-02  3.4005430e-02]","Izigqibo ezingundoqo zeKhabhinethiIKhabhinethi ikuvumile ukuqinisekiswa ngokusesikweni kweSivumelwano i-Grand Inga esityikitywe nguMzantsi Afrika ne-Democratic Republic of Congo (i-DRC) nokuba sithiwe thaca ePalamentEsi siVumelwano sinika isicwangciso-sikhokelo sokuqaliswa komsebenzi wokuveliswa kwamandla kwi-Grand Inga Project nokuba la mandla athuthelwe kumda ophakathi kwe-DRC neZambi Ukuqinisekiswa ngokusesikweni kwesi siVumelwano kuza kunceda ukuba kwakhiwe isiGaba soku-I salo msebenzi, esiza kuzisa iimegawathi ezingama-2 500 zombane eMzantsi Afrika kwaye oku kuza kunceda nakwintsebenziswano kwingingqi, amandla, ukufumaneka kwamandla ombane kunye nakuhlumo loqoqosho ngendlela engenabungozi kokusingqongileyLo msebenzi wolwakhiwo unganako ukuzisa amandla (ombane) acacokileyo aveliswa ngamanzi nafikelelekayo asuka ngaphandle ukuze anezise iimfuno zombane zase-DRC, ezaseMzantsi Afrika nezamazwe angabamelwan Lo msebenzi wolwakhiwo uquka ukuveliswa kwamandla ombane wamanzi ozimegawathi ezimalunga nama-40 000 kuMlambo iCongo kwizigaba ezisixhenxe ezizay Lo msebenzi wolwakhiwo unganakho ukukhawulezisa uphuhliso lommandla we-SADC, ulwe ukunqongophala kwamandla, ukhuthaze uhlumo loqoqosho ukhokele nophuhliso lweziseko ezingundoq Lo msebenzi we-Grand Inga ujolise ekukhuseleni amandla oMlambo iCongo, ongowona mlambo mkhulu okwi-Afrika esemazantsi e-Sahar Lo msebenzi wokwakha ungowona msebenzi mkhulu nofuna isibindi owakhe waqhutywa kweli lizwekwazi i-Afrika, kwaye uza kuba ngumzekelo oqaqambileyo obonisa ukuba i-Afrika nama-Afrika","comes to supporting job creation through enterprise developmen In order to flourish, business creation needs an enabling environment where entrepreneurs have access to funding, best-practice tools and skills development Key Cabinet decisionsCabinet approved the ratification of the signed Grand Inga Treaty between the Republic of South Africa and the Democratic Republic of Congo (DRC) for tabling in ParliamenThe Treaty provides the framework for the facilitation of power generation from Grand Inga Project and its delivery to the border between the DRC and Zambi Ratification of the Treaty enables development of Phase I of the Project, which will provide 2 500 Megawatts of electricity to South Africa and contribute to regional integration,",0.86455953
[1.0010982  0.95854676 0.6832039  ... 1.3214442  1.5314007  2.6903896 ],[0.01167758 0.0187464  0.01030479 ... 0.01288385 0.02732708 0.06414539],"abafikanga bagalelekilIKhabhinethi inikwe amagqabantshintshi ngeNkomfa ezayo yaMazwe ngamazwe engoBuni, Amanzi noPhuhlis Le nkomfa iza kusingathwa liSebe lezaManzi noGutyulo, uPhando ngaManzi kwakunye namahlakani abo kwezamanz Le nkomfa iza kubanjwa ukusuka ngomhla wesi-3 ukuya kowesi-7 kweyoMnga ibanjelwa eMonti phantsi komxholo othi:","projects ever undertaken on the African continent, and one which will long be a resounding symbol of the rise of Africa and her peoplCabinet was briefed on the upcoming International Gender, Water and Development Conferenc The conference will be hosted by the Department of Water and Sanitation, Water Research and its partners in the secto The conference will be held from the 3 to 7 November in East London under the theme",0.8536743
[0.74963605 0.052731   0.2463502  ... 0.53734434 1.0658946  2.5322607 ],"[ 0.01954993 -0.00111849 -0.00018033 ...  0.0060873   0.0365379
  0.03790451]",Imithombo Engakaphathwa .Le nkomfa ilandela iingxoxo ezininzi ezaziqale emva kweNkomfa yaMazwe ngamazwe yoLawulo lwaManzi abalekayo eyayibanjwe ngeyoMnga kowama-2012.,The conference follows a number of ongoing dialogues that started after the International Freshwater Governance Conference that was held in November 2012.,0.82698846
"[ 0.9195734   0.20002139 -0.27681226 ...  1.0011141   0.9820378
  1.036876  ]","[ 0.03288211 -0.00163452  0.00076559 ...  0.02980231  0.02989065
  0.02693354]","Le nkomfa iza kuba liqonga lokukhuthaza intsebenziswano nobudlelwane obuza kusabela kwimiceli-mingeni ejamelene neli candel Le nkomfa iza kunika kwanethuba lokuba kuqaliswe ngesiCwangciso-sikhokelo seBhunga labaPhathiswa base-Afrika ngoMbandela waManzi noBuni Uluvo lweKhabhinethi kwiMiba eGqubayoIKhabhinethi inikwe amagqabantshintshi nguMphathiswa wezeMpilo, uGq-Aaron Motsoaledi, ngezamva nje ngombandela wesifo e-Ebola kwakunye namanyathelo asele ethathiwe nguMzantsi Afrik IKhabinethi ifuna ukubethelela ukuba akukabikho mntu ofunyenwe enesi sifo kwel","The conference will provide a platform to forge partnerships that will address the challenges faced by the secto It will also address the roll-out of the African Ministers Council on Water Gender Strategy Cabinet s Position on Current Issues	Cabinet was briefed by the Minister of Health, M Aaron Motsoaledi, on developments around Ebola and interventions made by South Africa .",0.8615156
[0.702554   0.06882838 0.13249679 ... 0.8042497  1.6234425  1.5159675 ],"[ 0.00863254  0.00163806 -0.00057304 ...  0.04120724  0.03277606
  0.04635932]","Amaqulo namalungiselelo eli lizwe okulwa nesifo i-Ebola kufuneka abe ngawona angqingqwa kummandla we-SADC nakwilizwekazi jikele uMzantsi Afrika onaw UMzantsi Afrika usazimisele ukuncedisa ummandla we-SADC ngokuhlola, uqeqesho neenkonzo zelebh uMphathiswa uMotsoaledi uza kunika ingcaciso egcweleyo ngalo mba nge-14:30 namhlanj IKhabhinethi iyazamkela izicwangciso zeBhanki enguVimba yoMzantsi Afrika kunye nequmrhu labatyali-zimali abaphuma kwicandelo lezezimali zokuhlangula i-African Bank Limited (i-ABL).","direction towards entrepreneurship and SMEs that will move the country forwar Government, big business and academic institutions need to collaborate when it",0.7413558
[0.32660994 0.24321483 0.74064565 ... 1.2058024  1.0962923  1.1632545 ],"[ 0.00602064 -0.00054009 -0.00116639 ...  0.05042916  0.02384335
  0.01136865]","Oku kuza kunceda abo bagcinise imali zabo kuze kuphungule nelahleko yabo batyale imali kwa-AB Oku, futhi, kuza kuqinisekisa ukuba icandelo lezezimali leli lizwe liluqilima kwaye lizinzilIKhabhinethi iyakugxininisa ukubaluleka kwecandelo lezezimali kuhlumo loqoqosho kwaye iyakubethelela nokuba urhulumente, ekhokelwa nguNondyebo weSizwe, uza kuqhubekeka elixhobisa kangangoko eli candelo, elikhuthaza kumsebenzi walo wokuba liliso kwaye aphucule nendlela esebenza ngayo imithetho elilawulayIKhabhinethi ivile yaye ibuxhalaba lulwazi olulahlekisayo olungeengunqu ezahlukeneyo ezicetywayo kwiingxowa-mali zomhlala-phantsi (le umntu ayinikwa yonke isisixa xa ethatha umhlala-phantsi (i-providenti) okanye le anikwa isinye esithathwini sayo ize eshiyekileyo inkinkishwe ngezavenge ngenyanga (ipenshini)).",comprehensive structure of support service	This ensures that academic learning is applied to the business environment and that impact is achieve	South Africa needs an entrepreneurial revolution in order to spark a shift in,0.73538375
[0.20444603 0.12074654 0.15357313 ... 0.8283868  0.63399404 0.68825793],"[ 0.01437003 -0.0014551   0.00586218 ...  0.05041121  0.03759501
  0.03295673]","Kukho amarhe athi abanye abasebenzi bayalahla emisebenzini kuba bexhalele ukuba urhulumente kulo nyaka uzayo uza kubalela ukuba bayifumane imali yabo yomhlala-phantsi xa betshintsha imisebenzi, nokuba urhulumente ufuna ukuzilawula ngokwakhe iingxowa-mali zomhlala-phants Nangona urhulumente efuna ukubakhuthaza abasebenzi ukuba bayigcine imali yabo abayibekele umhlala-phantsi, akukho mthetho utshintshiweyo othintela abantu ukuba bangayikhuphi imali yomhlala-phantsi xa betshintsha imisebenzEndaweni yoko, ezi iziphakamiso zeenguqu zifuna:a) Ukukhathaza abantu ukuba batye bebeka ukulungiselela umhlala-phantsi wabo kunye neemfuno zabo baxhomekeke kubo nokuba kubekho imalanyana abayigcinayo yomhlala-phantsi kwimali yabo yomfuzb) Ukwenza ukuba amalungiselelo okufaka imali kumhlala-phantsi angabinalahleko kakhulu, alawulwe ngobunono, acace gca kwaye angakrokrisc) Ukuphucula umgangatho wolawulo lwengxowa-mali yomhlala-phantsi, kuquka ulwazi nendlela abaziphethe ngayo abo balawula ingxowa-mali, ukukhuselwa kweemali zamalungu, ukuphendula nokudandalazisa ulwazi olululutho kumalungu nakwabo bahlawula imalIKhabhinethi ifuna ukuqinisekisa uluntu ukuba iimali zabantu zomhlala-phantsi ziselugcinwen Akukho sizathu saye nawuphi na umsebenzi (abo basebenza kumashishini abucala nabo bakurhulumente) ukuba alahle emsebenzini ukuze akwazi ukukhupha iimali zakhe zomhlala-phants Makuqatshelwe ukuba abo bakhupha imali yabo yepenshini okanye yeprovidenti phambi kokuba lifike ixesha lokuthatha umhlala-phantsi abazukufumana mali incinci kuphela kunaleyo bebeza kuyifumana ukuba bebeyigcinile koko bangatsalelwa nerhafu ngenxa yokuba beyikhuphe phambi kwexesha kwaye abazikuxhamla kwizaphulelo zerhafu Imisitho ezayoUMphathiswa uNathi Mthethwa uza kuphehlelela iNyanga yaMafa eGauteng ngomhla wama-31 kweyeThupha phantsi komxholo othi:","infrastructure developmenThe Grand Inga project will seek to harness the power potential of the Congo River, sub-Saharan Africa's greatest waterwa This represents one of the most ambitious",0.6251557
"[ 0.65288115 -0.24455754 -0.13027838 ...  1.4823724   1.265428
  1.5243943 ]","[ 9.0211648e-03 -3.0650024e-03  7.3450494e-05 ...  2.5809048e-02
  2.9365994e-02  3.7573267e-02]",Ukubhiyozela iMinyaka engama-20 yoRhulumente wentando yesininzi: Balisa iBali Lakho eliQhubela uMzantsi Afrika Phambili .,"Congo River, over seven phase The project holds the potential to fast-track Southern African Development Community (SADC)",0.6559701
"[ 0.9163579  -0.2730313  -0.13036485 ...  0.40375695  0.53289133
  1.0049789 ]",[0.00850159 0.00232646 0.00207732 ... 0.00811185 0.01467673 0.0190636 ],Phakathi kwamaphulo achongiweyo ukuba aza kusetyenziswa ukuqhubela phambili iphulo i- Balisa iBali Lakho,unemployment and build a nation of entrepreneur It aims to provide practical and,0.6480317
