xh,en,src_text,trg_text,Cosine_Score
"[ 0.3606844  -0.12642963  0.01246845 ...  0.60948557  0.16210398
  0.9900595 ]","[ 0.00980163 -0.0033715  -0.00078007 ...  0.00912488 -0.0017333
  0.03020796]",Imiba yokusiNgqongileyo1.,Issues in the Environment1.,0.7916929
[1.5176648  0.12962975 0.04485946 ... 0.77301025 1.0483208  1.644151  ],"[ 0.02944185 -0.0040483   0.01742697 ...  0.02871563  0.03364351
  0.08543776]",Ukukhutshwa kweyeza lokugonya leSifo seNtsholongwane ye-Corona (i-COVID-19),Extension of the National State of DisasterCabinet approved the extension of the National State of Disaster on COVID-19 until 15 July 2021.,0.667588
"[ 0.72393817 -0.01687234  0.14617635 ...  0.7348621   1.0885689
  1.0305392 ]","[ 0.0246553  -0.00044547  0.03840092 ...  0.03561042  0.02677317
  0.06939553]","Ikhabhinethi iyamkele inkqubela-phambili yokugonya i-COVID-19 ethe ngoLwesibini, womhla wesi-8 kweyeSilimela 2021 yafikelela kwi-1 524 589 kwaye ugonyo lweThamo Lokuqala le-Pfizer lufikelele kwinqanaba ebelifuneka eliyi-1 045 245, eliyi mbalasane ebalulekiley","Quarterly Labour Force Survey (QLFS)Cabinet noted the results of the QLFS for the first quarter of 2021 that show that the number of employed persons remained almost unchanged at 15,0 million, with a slight decrease of 28 000 in the first of quarter 2021.",0.8106992
[1.1644466  0.2731884  0.17100814 ... 1.2781492  1.210957   0.4569331 ],"[ 0.03702665 -0.00141052 -0.00014157 ...  0.03720783  0.02320624
  0.01772767]","Ukongeza, ngaphezulu kwezigidi ezintathu zabantu ababhalise kwiNkqubo yeeNkcukacha zokuGonya ye-Eletroniki, engunobangela wokubhiyoza kumlo wethu odibeneyo ochasene nokusasazeka kwentsholongwan",Summit to further lobby for a temporary waiver of the Agreement on Trade-Related Aspects of Intellectual Property Rights at the World Trade Organisation to ensure equitable access to COVID-19 vaccine This will enable countries to manufacture their own vaccines and pave the way for the development of a local pharmaceutical manufacturing industry in our country and on the continen Messages1.,0.7300799
[0.9299495  0.03995306 0.0398639  ... 1.3800284  1.3061771  1.6048131 ],"[ 0.00927064  0.03305529 -0.00021448 ...  0.01548621  0.02995119
  0.03214101]",Ubambiswano kunye necandelo labucala kugonyo kunye nenkqubo iyonke ye-COVID-19 yomeleza iinzame zesizwe sethu ekuqinisekiseni ukuba izitofu ezisindisa ubomi kunye nomyalezo ngamanyathelo okhuseleko oluchasene nobhubhane we-COVID-19 ufikelela kubantu abaninz,"Summit are important opportunities for South Africa to promote its view of a fairer and more peaceful worl South Africa will highlight the socio-economic devastation wrought by the pandemic, and will also profile how we are emerging from this devastation due to our prudent fiscal and social policie South Africa will also use the G7 Leaders",0.7445111
"[ 0.64415354  0.8617702  -0.0791878  ...  0.84793985  1.1735018
  0.9572803 ]","[ 1.2663142e-02 -2.7171665e-04 -7.4314084e-05 ...  1.1580803e-02
  2.0523533e-02  5.7393545e-03]","Ikhabhinethi iyakwamkela ukungqinisiswa kweyeza lokugonya i-COVID-19 le-Sinovac ukuba lisetyenziswe ngokungxamisekileyo nguMbutho wezeMpilo weHlabathi, owenza ukuba Igunya loLawulo lweeMveliso zeMpilo loMzantsi Afrika likhawuleze liqwalasele isicelo esivela kwi-Sinova","Energy securityCabinet acknowledged the frustration of South Africans with the continuing power outages due to failures in the Eskom infrastructure electricity network Cabinet remains committed to the implementation of the Integrated Resource Plan 2030, which is based on a diversified energy mix that will reduce reliance on a single or a few primary energy sourceThe DMRE has also opened Bid Window 5 of the Renewable Energy Independent Power Producer Procurement Programme to procure 2 600 megawatts of wind and solar power to support the national gri The electricity regulation reforms have also enabled municipalities with the capacity to purchase their own power from other alternative power producer This will alleviate pressure from the Eskom power grid",0.7347251
[1.0676649 0.3979344 2.9808698 ... 1.1003726 1.0115469 1.0391188],[0.00434021 0.00488384 0.04909765 ... 0.00664666 0.02209454 0.02410432],"Ikhabhinethi ikhumbuza bonke abemi boMzantsi Afrika ukuba bahlale bethe qwa kwaye bathobele imiqathango phantsi kweNqanaba lesibini leSilumkiso sokuma ngxi kweentshukumo zesizw Ityeli lesithathu lisondele kwaye sinawo amandla okuthomalalisa usulel Masithathe uxanduva lokunxiba iimaski esidlangalaleni, ukubambelela ekuqelelaneni kangangemitha eziyi- sisoloko sihlamba izandla ngesepha nangamanzi okanye ngesibulala-ntsholongwana esine-alcohol engange-70%, kwaye siziphephe iindawo zasesidlangalaleni kunye neendibano zabantu abaninzi","Coronavirus Disease (COVID-19) vaccine roll-outCabinet welcomed the progress with COVID-19 vaccinations which had on Tuesday, 8 June 2021 reached 1, 524, 589 and the Pfizer First Dose vaccinations breached the one-million mark with 1, 045, 245, which is a remarkable mileston In addition, over three million people registered on the Electronic Vaccination Data System, which is a cause for celebration in our concerted fight against the spread of the viru The partnership with the private sector on vaccination and the overall COVID-19 programme strengthens our nation s efforts in ensuring that the lifesaving vaccines and the message on safety measures against COVID-19 pandemic reach more peopl Cabinet also welcomes the validation of the Sinovac COVID-19 vaccine for emergency use by the World Health Organisation, which enables the South African Health Products Regulatory Authority to expeditiously consider the application from Sinova Cabinet is reminding all South Africans to remain vigilant and adhere to the restrictions under Alert Level 2 of the national lockdow The third wave is imminent and we have the power to flatten the curv Let us take responsibility of wearing masks in public, adhering to social distancing of at least 1,5 metres, always washing hands with soap and water or a 70% alcohol-based hand sanitiser, and avoiding public places and mass gatherings",0.8079351
[ 2.0734923  0.2538884 -0.0417761 ...  0.3511362  0.8164643  0.2720087],"[ 0.00598293 -0.00141999 -0.00015777 ... -0.00078717  0.00794327
  0.03685141]",Uphononongo lwaBasebenzi lweKota (i-QLFS),"Progress reports on the implementation of the Medium-Term Strategic Framework (MTSF)Cabinet approved the performance reports on the implementation of the MTSF 2019-2024 that have been compiled by the Department of Planning, Monitoring and Evaluatio",0.67790294
"[ 1.2910869  -0.12331717  1.4786586  ...  0.89423245  0.9695711
  2.44328   ]",[0.02138426 0.00498518 0.07796376 ... 0.01518879 0.02882652 0.07909357],Ikhabhinethi iqaphele iziphumo ze-QLFS kwikota yokuqala yowama-2021 ezibonisa ukuba inani labantu abaqeshiweyo liphantse lahlala lingatshintshi kwizigidi ezili-1 elinokuhla nje okuncinane kwama-28 000 kwikota yokuqala yowama-2021.,"The number of discouraged work-seekers increased by 201 000 (6,9%) between the two quarters, with a net increase of 164 000 in the not economically active populatioThese minor changes resulted in the official unemployment rate increasing by 0,1 of a percentage point from 32,5% in the fourth quarter of 2020 to 32,6% in the first quarter of 2021",0.7922437
"[ 0.44655687 -0.14963739  2.8071575  ...  0.69582546  0.81573355
  2.243903  ]","[ 0.00929508 -0.0008629   0.06447522 ...  0.01782153  0.01949688
  0.04356016]",Inani labantu abangaphangeliyo nalo liphantse lahlala lingatshintshanga kwizigidi eziyi-xa kuthelekiswa nekota yesine yowama-2020 (linyuke ngama-8 000).,"The number of unemployed persons also remained almost unchanged at 7,2 million compared to the fourth quarter of 2020 (increased by 8 000).",0.90181184
