xh,en,src_text,trg_text,Cosine_Score
"[ 1.4994105  -0.20808727 -0.28030664 ...  0.5173037   1.0897872
  1.4815454 ]","[ 0.03125774 -0.00023081 -0.00013173 ...  0.0326586   0.02210342
  0.04698798]",Imiba edla umzi UMongameli uJacob Zuma uza kukhokela imibhiyozo yoSuku lwe-Afrika phantsi komxholo othi:,Key issues in the environment President Jacob Zuma will lead the Africa Day celebrations under the theme:,0.91380143
"[-0.20371275 -0.47544512 -0.00469365 ... -0.5481924   0.7402031
  0.4384579 ]","[-1.4809634e-03  9.6095231e-05 -2.1365283e-04 ... -3.7736984e-03
  1.2041155e-02  8.8016717e-03]",Siyi-Afrika,We are Africa,0.74687505
"[ 1.412254   -0.2855023  -0.33283797 ...  0.50164485  1.0854708
  1.1439211 ]","[ 0.03072677  0.00023176 -0.00057019 ...  0.01044482  0.02622254
  0.04041612]",Ukuvula amasango okufunda nenkcubeko ukusuka eKapa ukuya kuma ngeCairo,Opening the doors of learning and culture from Cape to Cairo,0.9105892
[1.0614007  0.08940076 0.11834225 ... 0.8723512  1.5686374  1.4852648 ],"[ 2.5892738e-02 -3.9637124e-04 -1.2486792e-05 ...  2.4297005e-02
  2.6896464e-02  5.2004930e-02]","ngomhla wama-24 kuCanzibe ngowama-2015 kwiKhampasi eseMamelodi yeDyunivesiti yasePitolNgomoya woSuku lwe-Afrika, iKhabinethi ikhuthaza abemi boMzantsi Afrika, ingakumbi ulutsha, ukuba basebenzisane ukuze bathathe inxaxheba ngamandla kwimiba edla ilizw Inyanga ye-Afrika ilithuba lokukhuthaza ubumbano kwizizwe zase-Afrika kunye naphakathi kwethu nabantakwethu noodade abahlala apha eMzantsi Afrik Ubumbano lweli lizwekazi lukhokelwa zinkqubo zeMbumba ye-Afrika zokufezekisa umbono ocaciswe kwi-Ajenda 2063.","on 24 May 2015 at the Mamelodi campus of the University of PretoriIn the spirit of Africa Day, Cabinet encourages South Africans, especially the youth, to work together to strengthen their participation in the affairs of our countr Africa Month is a platform to promote unity amongst African nations and our fellow African brothers and sisters residing in South Afric The unity of the continent is driven through the African Union s programmes to attain its vision as articulated in the Agenda 2063.",0.89784014
"[ 0.3158459   0.1949817  -0.04240118 ...  0.8000355   0.77164614
  0.63250136]","[ 2.6873125e-02  4.6763849e-02 -1.5399733e-05 ...  2.9076425e-02
  1.5697815e-02  2.8778080e-02]","Eli lizwekazi, likhokelwa ngabemi balo, lisebenzela i-Afrika, edibineyo, enoxolo nenekamva eliqaqambileyUSuku lwe-Afrika lunika ithuba kubemi boMzantsi Afrika ukuba bavuselele ubambiswano futhi bazibophelele kwakhona ekuxhaseni onke amanyathelo okungenelela karhulumente ukuze kuphuhliswe i-Afrika engcono nehlabathi elingconUmxholo weNyanga ye-Afrika, Siyi-Afrika , sisibhambathiso nezwi lokuzingca elibethelela ukungabukulani phakathi kwabo bonke abachaphazelekay Ikwalikhelo elijoliswe kumlisela nomthinajana nakumaqela aphuma mbombo zone zeli ukuba azibandakanye kweli phulo lokuzisa umahluko notshintsh IKhabinethi iyayamkela i-Operation Fiela\Reclaim 2015, eliphulo logqogqo eliqhutywa ngamacandelo ahlukeneyo ombuso ukuqinisekisa ukuba imithetho nemimselo elawula eli lizwe iyathotyelwEli phulo linenjongo zokulwa imikhuba yolwaphulo-mthetho efana nezixhobo ezingekho mthethweni, iindawo zemigulukudu yeziyobisi, izihange ezishishina ngabathengisa ngemizimba, kunye neminye imikhwa yolwaphulo-mthethIKhabhinethi iyakubethelela ukuba eli phulo logqogqo alimiselwanga ukungcungcuthekisa kuzingelwa abemi bamazwe angaphandle, koko lisekelwe ukulwa ulwaphulo-mthetho kweli lizwe njengoko lukhalazelwe kakhulu kwiintlanganiso zokufakana imilomo nolunt Ke ngoko, iKhabhinethi izikhaba ngawo omane izityholo zokuba eli phulo lijoliswe kubemi bangaphandlNjengelizwe elizingca ngokuba noMgaqo-siseko onguwona uwagade kakhulu amalungelo abantu nohlonitshwa kwihlabathi liphela, sakuhlala sidlala indima enkulu kwimiba engamalungelo oluntu, ke ngoko asisoze sivume iphulo eliza kunyhasha amalungelo oluntu alo naliphi na iqela okanye abantIKhabhinethi yanelisekile yindlela eqhuba ngayo i-Operation Fiela, ekungoku ukusukela oko yaqaliswayo, esele ikhokelele ekubanjweni kwabantu abaninzi kwiindawo ezahlukeneyo ebezigqogqwa ezihamba phambili ngolwaphulo-mthetho neminye imikhub IKhabhinethi iyayamkela indlela uluntu olulwamkele ngayo olu gqogqo ngokubambisana namagosa ogcino-mthetho ekuqinisekiseni ukuba wonke umntu uziva ekhuselekile kweli lizwEli phulo, eliqinisa nangakumbi idabi lokulwa nolwaphulo-mthetho, likwanceda nasekukhuthazeni nasekudaleni uMzantsi Afrika ukhuseleke nangakumbIKomiti yabaPhathiswa ngoFuduko iza kubamba intlanganiso noonondaba kule mpelaveki ngeenjongo zokubanika iingxelo ngeza kutsha nje ngawo wonke umsebenzi wayo, kuquka ne-Operation Fiela Ukufezekiswa kweenkqubo zikarhulumente ezingundoqo IKhabhinethi iyazamkela iivoti zohlahlo lwabiwo-mali zamasebe ahlukeneyo kwaye yanelisekile zingxelo ezityebileyo ezinikwa ngabaPhathiswa ngendlela abaqhuba ngayo kwimizamo yabo yokuphucula iimpilo zabant Ezi ngxelo zikwatyebise nezicwangciso zamasebe abo kulo nyaka-mal IKhabhinethi iyakwamkela ukuphehlelelwa kwePhulo iMoetapele liSebe leMicimbi yezeKhaya kwii-ofisi zalo ezise-Edenvale ngomhla we-12 kuCanzibe ngowama-2015.","We are Africa , is a declaration and celebratory statement of pride that fosters inclusivity from all role players and stakeholder It is also a call to action for individuals and groups from all backgrounds and walks of life to join the movement for chang Cabinet welcomes Operation Fiela\Reclaim 2015, which is a multidisciplinary operation by various state entities to ensure strict compliance with the various laws and regulations governing our societThis operation aims to deal with issues of criminality such as illegal weapons, drug dens, prostitution rings and other illegal activitieCabinet reiterates that this operation is not targeted at foreign nationals, but at the criminality within our country as unmasked through a series of consultations with communitie To this effect, Cabinet dismisses in the strongest terms the assertion that this operation is targeted at foreign nationalAs a country that prides itself with having the best and the most liberal Constitution in the world, we have taken a centre stage on human rights issues, as such we cannot authorise an operation that will violate the human rights of any individuals or groupCabinet is happy with the progress made through Operation Fiela, which has since its inception resulted in a number of arrests in various raids of trouble hotspots across the countr Cabinet welcomes the response from community members who are partnering with law-enforcement officers in making sure that all are and feel safe in the countrThis operation, which intensifies the fight against crime, also assists to promote and create a safer and more secure South AfricThe Inter-Ministerial Committee on Migration will brief the media this weekend to give an update on all its work, including Operation Fiela Implementation of key government programmes Cabinet welcomes the budget votes of various departments and is pleased with the extensive reports provided by Ministers",0.87873006
"[ 0.39262864 -0.13688552  0.3750517  ...  0.30393583  0.608465
  0.27358928]",[0.00620699 0.00096325 0.02404637 ... 0.00535485 0.007965   0.01364792],Eli phulo linenjongo yokuguqula ezinye zezi ofisi zibe,This initiative aims to turn some of the offices into,0.8573041
"[ 0.45093283 -0.13250582 -0.54477096 ...  0.23999879  0.2372383
  0.19788127]","[ 0.00417987  0.00563165 -0.0008626  ...  0.00363392  0.00145816
 -0.00057184]",zi-ofisi ezingumzekelo,model offices,0.76073354
"[ 0.27046233 -0.03716942  0.14433795 ...  1.3184301   1.1816039
  0.8822411 ]","[-6.6728724e-05 -7.7816796e-05 -3.0219409e-05 ...  3.6845449e-02
  3.4808513e-02  4.3343123e-02]",wee-ofisi ezibonisa indlela yokusebenza ekwizinga eliphezul Oku kuza kuba negalelo kumsebenzi wokuhanjiswa kweenkonzo ezibalulekileyo kubemi boMzantsi Afrika nokubanceda ukuba bakwazi ukufikelela kwiinkonzo zikarhulumente ngokulul IKhabhinethi iyazamkela neMbasa zoMzantsi Afrika zabaFuduki eziza kubanjwa okokuqala kuwongwa abafuduki abanemisebenzi ebalaseleyo eMzantsi Afrika nabemi boMzantsi Afrika abasebenza kumanye amazwe ase-Afrik IKhabhinethi imemelela uluntu ukuba luphakamise amagama okanye lonyule abantu abangumzekelo omhle womoya wobuntu nabazinikele kwidabi lokuphuhlisa eli lizwekazi le-Afrik Amagama abo banyuliwe mawathunyelwe kule imeyile:,as incubators of best practic This will boost the provision of critical services to South Africans and enable them to access government services efficientl Cabinet also welcomes the inaugural South African Migrants Awards which will honour outstanding migrants in South Africa and South Africans working in African countrie Cabinet calls on communities to nominate those who embody the spirit of Ubuntu and are dedicated to the development of the African continent via email through samigrantawards@dhgozaNominations close on 20 May 2015 and the winners will be announced on Africa Day (25 May).,0.85546774
"[ 0.6668203  -0.098939    0.14454651 ...  0.6473582   1.1965954
  2.312203  ]","[ 3.3158697e-02 -1.2456706e-03 -5.0142808e-06 ...  5.2364264e-02
  3.5838366e-02  4.7430445e-02]","samigrantawards@dhgozaUkungenisa amagama aphakanyisiweyo kuza kuvalwa ngomhla wama-20 kuCanzibe ngowama-2015, bona abo baphumeleleyo baza kwaziswa ngoSuku lwe-Afrika (umhla wama-25 kuCanzibe).","Zwelonke) at Nqadu Great Place in Willowvale, Eastern Cape on 15 May 2015.Cabinet congratulates King Sigcawu on his coronation and looks forward to working with the AmaGcaleka Kingdom in building vibrant, equitable and sustainable rural communitie Deputy President Cyril Ramaphosa will attend the Alternative Sanitation Indaba taking place on 15 May 2015 under the theme:",0.73723966
[0.4070419  0.00293787 0.08787827 ... 0.7387439  0.836462   1.3977866 ],"[4.9182517e-03 8.0125767e-04 6.1615981e-05 ... 2.6321536e-02 1.5273570e-02
 1.9363711e-02]","Icandelo eliza kutsala umdla kakhulu kwezi mbasa leli liza kuwonga ummandla apha eMzantsi Afrika owamkele abemi bangaphandle ngempumelelo kuba babe yinxalenye yabahlali kwaye bahlalisana nabo ngoxol IKhabhinethi iyakwamkela ukuqalisa kokusebenza kwee-ofisi ezingomahamba-nandlwana zamabango omhlaba kulo lonke eli ukuze kuncedwe abantu abanelungelo lokufaka ibango bawafake amabang Ezi ofisi zongeza kwezi ofisi zamabango zikhoyo zili-14 kumaphondo onke elLe nkqubo iyinxalenye yeqhinga elizeleyo lesizwe lokunxibelelana elifezekisa uMthetho-sihlomelo wokuBuyiselwa kwamaLungelo oMhlaba wowama-2014, owatyikitywa wangumthetho nguMongameli Zum UMthetho-sihlomelo wokuBuyiselwa kwamaLungelo oMhlaba unika igunya lokubuyiselwa okanye ukwabelwa ngokulinganayo komhlaba nabantu kunye noluntu olwaluhluthelwe amalungelo omhlaba emva komhla we-19 kweyoKwindla ngowe-1913.Bonke abemi boMzantsi Afrika abanelungelo abawuphosayo umhla wokuqala owawumisiwe wama-31 kweyoMnga ngowe-1998 ukuba bafake amabango ukuba babe nelinye ithuba elongezelekileyo kude kube ngumhla wama-30 kweyoKwindla ngowama-2019 lokuba benze njal IKhabhinethi iyayamkela intlanganiso yoMphathiswa wemiThombo yeziMbiwa kunye nabameli kunye namahlakani ecandelo lezemigodi yokuxoxa iziphumo zeNgxelo yoHlolo lowama-2014 loMqulu wezeMigod Le ngxelo ihlola umgama ohanjiweyo kumasolotya aphambili oMqulu wezeMigodUMqulu wezeMigodi waqulunqwa ngenjongo yokukhokela umsebenzi wokuzisa iinguqu kwicandelo lemigodi, elilelibaluleke kakhulu kuqoqosho lweli lizw Imimandla ekuza kugxininiswa kuyo izama ukulungisa umonakalo oweza nemithetho yangaphambili eyayixhasa ukungalingani ngokwendlela ekwabelwana ngayo ngobutyebi nabo babehlelelekile ngaphambili nokuphuhliswa kwabo kunye nebango lobunini bemigodi Izigqibo ezingundoqo zeKhabhinethi IKhabhinethi ikuvumile ukusingathwa kweNtlanganiso yama-25 yaMazwe ngamazwe yeBhunga loKhuseleko kooLoliwe eza kubanjelwa kwiZiko leeNgqungquthela laMazwe ngamazwe laseSandton, eRhawutini ngomhla we-4 ukuya kowe-9 kweyeDwarha ngowama-2015.","One of the most exciting categories of this awards will recognise a South African community which has succeeded in integrating foreign nationals within itself and live together peacefull Cabinet welcomes the rolling out of mobile land claims offices throughout the country to enable all qualifying persons to lodge land claim This is in addition to the 14 lodgment offices situated in all provinceThis process forms part of a comprehensive national communication outreach which implements the Restitution of Land Rights Amendment Act of 2014, signed into law by President Zum The Restitution of Land Rights Amendment Act provides for restitution or equitable redress to persons and communities who were dispossessed of land rights after 19 June 1913.All qualifying South Africans who missed the initial 31 December 1998 deadline to lodge land claims have an extended opportunity until 30 June 2019 to do s Cabinet welcomes the meeting of the Minister of Mineral Resources with the mining industry representatives and stakeholders to discuss the outcome of the Mining Charter 2014 Assessment Repor This report measures the progress of the nine key elements of the Mining CharteThe Mining Charter was developed with the view of driving the transformational agenda in the critical sector of the economy of the countr The elements to be measured seek to redress the imbalances of the past both in the sharing of the wealth with the previously disadvantaged people and the development of the human resource and ownership of the mine 3.",0.89317226
