xh,en,src_text,trg_text,Cosine_Score
"[ 0.55293316  0.05465784 -0.21499223 ...  0.63775694  0.7397351
  1.1976821 ]","[ 0.02071367 -0.00181152  0.00591011 ...  0.01720965  0.03266247
  0.02973835]","IKhabhinethi idibene ngoLwesithathu umhla wama-21 kweyeSilimela ngowama-2017, eTuynhuis eKapa Imiba engundaba-mlonyeni IKhabhinethi icinge nzulu ngezaziso zakutsha nje ezenziwe zi-arhente ezintathu eziphambili ezihlelay Zontathu ezi arhente zihlelayo ziveze imiba efanayo enjengokucotha kwemigaqo-nkqubo kunye neenkqubo zokukhulisa uqoqosho, ukusebenza kweenkampani zikarhulumente (ii-SOC) nemingcipheko yezopolitiko, phakathi kweminye imibIKhabhinethi ivakalise ukukuthemba ukungenelela kwayo ukuze ijongane nemingeni yelizwe kwezoqoqosho kwanomsebenzi owenziweyo ukuqinisa ukusebenza kweenkampani zikarhulument URhulumente usesekhondweni lokugcina imiba yakhe yemali, eqinisekisa umgaqo-nkqubo kwaye esebenza ukuqinisekisa ukukhula koqoqosho oluxhanyulwa ngumntu wonke neenguqu kwezoqoqoshIKhabhinethi iyaphinda ithi isiseko sele sibekiwe sokukhula okukhulu koqoqosho nophuhliso lwezentlalo noqoqosh Esi siseko sigxile ekuphuculeni ithemba labatyali-zimali nabathengi ngokuthi sikhawulezise ukusebenza kohlaziyo olumileyo lokukhula koqoqosh .UMongameli Jacob Zuma ubize intlanganiso yeBhunga eliCebisayo leNkqubo eBanzi yokuPhuhlisa abaMnyama kwezoQoqosho ngoLwesibini umhla wama-20 kweyeSilimela ngowama-2017.","Issues in the environment Cabinet reflected on the recent announcements by the three major ratings agencie All three ratings agencies raised similar issues such as the slow pace of growth-enhancing reforms, the performance of state-owned companies (SOCs) and political risks, among other issueCabinet expressed confidence in its systematic interventions to address the country s economic challenges as well as work undertaken to strengthen the performance of the SOC",0.8487787
"[ 0.7184401  -0.10059375 -0.27649027 ...  0.5221494   0.96294606
  1.1561615 ]",[0.00304586 0.01305678 0.01894135 ... 0.01914219 0.02174474 0.03997109],"Le ntlanganiso igxile kwinguqu yasekuhlaleni neyoqoqosho egqibeleleyPhakathi kwezinye izinto, le ntlanganiso iye yajongana nemingeni ecwangcisekileyo nenesimo yokusebenza yoMthetho wama-2003 weNkqubo eBanzi yokuPhuhlisa abaMnyama kwezoQoqosho (uMthetho wama-23 wama-2003.)","The revised strategy addresses the weaknesses identified in the last five years in some parts of the education and training system and also identified the lack of coordination between different parts of the systeThe strategy is now aligned to the NDP and the Medium Term Strategic Framework 2014-2019.It also focuses all the relevant stakeholders (government, labour, civil organisations and private sectors) on the needs of the economy and the importance of supporting an industrial strategy to achieve inclusive growth and developmen Cabinet approved the publication of the key findings of the 2015/16 survey on government funding for Scientific and Technological Activitie The 1996 White Paper on Science and Technology requires that the Department of Science and Technology monitor government funding of the science and technology sectors, and its contribution to South Africa s growth and developmenThe results of the findings of 30 national departments indicate that an estimated R23,4 billion was spent from the national fiscus in the 2015/16 financial yea Cabinet noted the nominal increase of",0.7439935
[0.4542068  0.07123126 0.00421702 ... 0.9246582  0.8573922  0.9593445 ],"[ 2.4398665e-03  2.9175676e-02 -1.9132654e-05 ...  2.4684232e-02
  2.6974760e-02  1.7372094e-02]","kwakunye nezindululo ezicetywayo zokuba urhulumente azifezekise iinjongo zakhe malunga nenguqu yasekuhlaleni neyoqoqosho egqibeleleyIntsebenziswano phakathi korhulumente, amashishini, abasebenzi noluntu kubaluleke kakhulu ekunyuseni amazinga entembeko khona ukuze sithi ngokusebenza kunye sibe nako ukubuyelwa kwiindawo esasibekwa kuyo ngokwesakhono sokukwazi ukuhlawula izikweliti nokuthenjwa ngabatyali-zimali, futhi sihlale kule ndaw Njengoko iNyanga yoLutsha isiya ekupheleni, iKhabhinethi ibulela onke amacandelo athathe inxaxheba kwimisitho nezinye izinto ebezisenziwa elizweni liphel Iyakhuthaza inxaxheba ethathwe ngamawakawaka abantu abatsha kwizinto ngezinto ebezisenziwa zokubaxhobisa kule Nyanga yoLutsh Le misitho ibisingethwe ngamasebe, amaziko karhulumente namacandelo azimeley Lo nyaka sisikhumbuzo seminyaka engama-41 soVukelo-mbuso ngaBafundi baseSoweto ngowe-1976, kwaye isikhumbuzo sawo kusikhumbuza okokuba abantu abatsha kweli lizwe babephambili kuMzabalazo wethIKhabhinethi imemelela ulutsha okokuba lusebenzise yonke inkxaso nezinto urhulumente azenza zifumaneke ukuze amathuba alo aphuculwe nokuthatha kwalo inxaxheba kuqoqosho kuhambele phambil IKhabhinethi iyabugxeka ubundlobongela nokugrogriswa kwabakhweli-zithuthi ngelixa loqhankqalazo lwabanini-ziteks Izinto ezinjengezi azinandawo kulawulo ngokwentando yesininz Ukungenelela ngoxolo nakuwuphi na umba kuya kusoloko kubanceda bonke abachaphazelekay","Government remains on track in maintaining its fiscal framework, ensuring policy certainty, and working to ensure inclusive growth and economic transformatioCabinet reiterates that the foundation for a higher growth path and socio-economic development has already been laiIt focuses on improving investor and consumer confidence by fast-tracking the implementation of the structural reforms for economic growtPresident Jacob Zuma convened the Black Economic Empowerment (BEE) Advisory Council workshop on Tuesday, 20 June 2017, which focused on radical socio-economic transformatioThe workshop, amongst others, addressed the systematic and structural implementation challenges of the Broad-Based BEE Act, 2003 (Act 53 of 2003) and the proposed recommendations to realise government s objectives on radical socio-economic transformatioThe partnership between government, business, labour and civil society is critical to boost confidence levels, so that working together we can reclaim and maintain investment-grade rating As Youth Month draws to a close, Cabinet thanks all sectors who participated in activities across the countr The participation of thousands of young people in the various Youth Month empowerment activities that were hosted by departments, government entities and the private sector is encouraginThis year marks the 41st anniversary of the 1976 Soweto Student Uprising and the commemoration serves as a reminder that young people in the country were at the forefront of our StrugglCabinet calls on youth to use all the support and resources that government has made available to improve their prospects and advance their participation in the econom Cabinet condemns the recent violence and intimidation of commuters during the protests by taxi owner Such actions are out of place in a democratic societ Peaceful interventions on any matter will always be beneficial to all parties involveThe subsequent agreement between the South African National Taxi Association and SA Taxi Finance Holdings is further confirmation that peaceful dialogue can resolve such issues without impacting on innocent people and disrupting the economCabinet welcomes this decision, which is in the best interest of commuters and the taxi industrCabinet welcomes the dialogue currently taking place between the Department of Transport and the leadership of the taxi industry in finding a lasting solutio The department will be engaging development finance institutions to seek alternative taxi finance option",0.86103845
"[ 0.37997508  0.6629487  -0.1941909  ...  0.8301473   1.0005635
  0.58992565]","[ 0.01238044 -0.00026051  0.00482543 ...  0.0307272   0.0372728
  0.01091658]","Isivumelwano esithe salandela phakathi kwe-South African National Taxi Association ne-SA Taxi Finance Holdings sikwasesinye isiqinisekiso sokuba ingxoxo ngoxolo ingayisombulula imiba enjengale ngaphandle kokuchaphazeleka kwabantu abangenatyala nokuphazamisa uqoqosh IKhabhinethi iyasivuyela esi sigqibo kuba siluncedo kubakhweli-zithuthi neshishini leeteksIKhabhinethi iyayivuyela ingxoxo ekhoyo kungoku nje phakathi kweSebe lezoThutho neenkokheli zeshishini leeteksi, ngxoxo leyo ejolise ekufumaneni isisombululo esiya kuhlala sihlel Isebe liza kuthethathethana namaziko ezemali zophuhliso ukuze kubonwe ezinye iindlela zokuncedana neeteksi ngezimal IKhabhinethi ithumela amazwi ovelwano kubo bonke abathe balahlekelwa zizihlobo zabo ngelixa lentlekele eyenzeke kutsha nje eNtshona Koloni naseMpuma Kolon Abahlali abaninzi babasentlungwini yokushenxiswa ezindaweni zabo nokulahlekelwa yimpahlIKhabhinethi iyakuncoma ukubambisana nokusabela kwangoko kukarhulumente, oosomashishini nabemi ngobubanzi boMzantsi Afrika bancedise iintsapho ezichaphazelekiley IKhabhinethi ithulela umnqwazi iqhawe lomcimi-mlilo elilivolontiya uBradley Richards nomqhubi wesigadla uJohn Blaaw abancedisa abacimi-mlilo ngokuthutha amanzi kwaye banikela ngobomi babo babhubha behlangula abahlal IKhabhinethi ibulela kakhulu iqela elisebenzana nemililo elibizwa i-Working on Fire elayilwa ngokukhalipha imililo eyayigquba ngamandl Baliqhayiya lethu!","President Zuma visited the communities of Wit Lokasie and Knysna Heights that were adversely affected by the fire President Zuma attended the memorial service of Mr Richard In the true firefighter team spirit, Mr Barnard was able to attend the memorial service of his colleague Mr Richard The President dispatched humanitarian and other support to all the affected area This was coordinated through the National Joint Operations Centre Disaster Management structure, working with the Western Cape Provincial Government and Provincial Disaster Management teamCabinet thanks all non-governmental organisations, the private sector, volunteers and communities who are supporting affected communitie Cabinet urges communities in Limpopo bordering Zimbabwe to be vigilant and exercise caution with their chicken stoc This follows a report of an outbreak of a bird and chicken flu virus called H5N8.The trade in birds and chicken products from Zimbabwe has been suspende The H5N8 virus is highly pathogenic and extremely contagious, and leads to a high level of mortalit Commercial farmers are also encouraged to increase their biosecurity measures on farm",0.8544831
"[ 1.4788032  -0.00704281 -0.13855499 ...  0.71425384  2.253202
  1.1986216 ]","[ 0.02312032 -0.00196169 -0.00023147 ...  0.01677328  0.02053751
  0.02022585]",IKhabhinethi ibanqwenelela ukuba baphile kwakamsinyane abacimi-mlilo ababini abathi balimala kubandakanywa u-Ian Barnard owenzakala ngelixa ezama ukuhlangula uBradley Richard UMongameli Zuma watyelela abahlali baseWit Lokasie nabaseKnysna Heights,Cabinet wishes a speedy recovery to the two injured firefighters including Ian Barnard who sustained injuries whilst trying to save Bradley Richard,0.8357818
[0.7320185  0.3075609  0.02843067 ... 0.8428963  1.0171471  0.9100345 ],"[ 0.03255622  0.07129469 -0.00019621 ...  0.03246406  0.04795316
  0.04929814]","abachaphazeleka kabuhlungu yimilil UMongameli Zuma waya enkonzweni yesikhumbuzo kaMnumzana Richard Ngokomoya wenene wokuba ngumcimi-mlilo uMnumzana Barnard waba nako ukuya kwinkonzo yesikhumbuzo sogxa wakhe uMnumzana Richard UMongameli Zuma uthumele uncedo lwezentlalontle kunye nezinye izinto eziyinkxaso kuyo yonke imimandla echaphazelekiley La malinge ayekhokelwa liZiko leSizwe leMisebenzi ekuBanjisenwe ngayo loLawulo lweeNtlekele lisebenzisana noRhulumente wePhondo laseNtshona Koloni kunye namaQela ePhondo aLawula iiNtlekelIKhabhinethi ibulela yonke imibutho engekho phantsi kukarhulumente, amacandelo labucala, amavoluntiya kunye nabahlali abaxhasa abo bachaphazelekay IKhabhinethi ibongoza abahlali baseLimpopo abakufutshane nemida yaseZimbabwe okokuba bathi qwa bazinonophele iinkukhu zab Oku kulandela ukuqhambuka kwentsholongwane yomkhuhlane weentaka neenkukhu ebizwa i-H5N8.","The one-day summit will be attended by Heads of State and Government of the SACU member states, which include South Africa, Botswana, Lesotho, Namibia and SwazilanThe summit will discuss various issues related to regional trade and industrialisation and work programm It will also review some aspects of the SACU agreement and its terms of reference, so as to facilitate development of SACU economieIt is through SACU that increased markets for goods and services from the region can be secured through the various ongoing trade negotiations that are aimed at advancing greater regional and continental integratio As part of the continuing crime-fighting Imbizo, President Zuma will undertake a Siyahlola Presidential Monitoring Programme visit in Lusikisiki, Eastern Cape on Saturday, 24 June 2013.",0.83886206
[0.42289105 0.9517648  0.32186475 ... 0.5860057  0.9768046  1.2100643 ],"[2.3074279e-02 4.9194809e-02 4.2754993e-05 ... 1.6684061e-02 1.8821990e-02
 3.7119441e-02]","Ushishino ngeentaka neemveliso zeenkukhu ezivela eZimbabwe kusamisiw Intsholongwane i-H5N8 idala izifo kakhulu kwaye ikhokhelela kwizinga eliphezulu lokubhubhAbanini-zifama abarhwebayo nabo bayakhuthazwa ukuba bandise amanyathelo okukhusela izinto eziphilayo kwiifama zaw IKhabhinethi isamkele isigqibo seNkundla ePhakamileyo esithi iCandelo le-18 loMthetho we-1977 weNkqubo yoLwaphulo-Mthetho (uMthetho wama-51 we-1977) alihambisani nomgaqo-siseko, nto leyo esusa umqathango weminyaka engama-20 okumangala ngolwaphulo-mthetho lwabo batyholwa ngobugwenxa mayelana nesond Esi sigqibo senkundla siza kunceda kakhulu ekuqiniseni amandla enkqubo yethu yezobulungisa ukuba ithabathele amanyathelo abo baphembelela ubundlobongela kwabo babhinqileyo nabantwan IKhabhinethi iyayivuyela intlanganiso yabahlali ye-Intanethi kaWonke-wonke eyayibanjelwe eKliptown eSowet Le ntlanganiso","Cabinet has welcomed the High Court ruling that declared Section 18 of the Criminal Procedure Act, 1977 (Act 51 of 1977) unconstitutional, lifting the 20-year limit to lay criminal charges against those accused of sexual abus This ruling will go a long way in strengthening our justice system s capacity to act against those perpetrating violence against women and childre Cabinet welcomes the recent Internet for All community session held in Kliptown, Sowet The session",0.81978464
[0.38123462 0.41392022 0.03364613 ... 0.7029228  0.7797156  1.259061  ],"[-0.00015786  0.00089041  0.00256381 ...  0.02487651  0.0176435
  0.00897755]","ekhokhelwa nguMphathiswa Siyabonga Cwele weziSeko zoNxibelelwano neeNkonzo zePosi, isebenzisana neQumrhu leHlabathi lezoQoqosho (i-WEF), amacandelo abucala - isiphumo sayo yaba kukuqeqeshwa kwabantu abasebatsha abangama-500 ngezakhono zolwazi olusisiseko ngonxibelelwano ngezobuchwepheshISibhengezo se-Intanethi kaWonke-wonke samkela abantu abanyulwe ukuba babe kwizihlalo zokukhokela kwaye sachonga izinto emakujoliswe kuzo nemazisebenze kwezi nyanga zintandathu zizayIKhabhinethi iphinde yamkela ukungenelela kweSebe leziSeko zoNxibelelwano neeNkonzo zePosi zingenelela ngeQumrhu eliziMeleyo lezoNxibelelwano loMzantsi Afrika (i-Icasa) neSebe loPhuhliso loQoqosho lisebenzisa iKomishini yoKhuphiswano ukuze kujongwe amaxabiso edata asoloko ethintela ukufikeleleka kubuchwepheshe bolwazi nonxibelelwano (i-ICT).","resulted in the training of about 500 young people in basic information and communications technology (ICT) skill The Declaration on Internet for All adopted the leadership structure and also identified targets for implementation within the next six monthCabinet further welcomed the intervention by the Department of Telecommunications and Postal Services through the Independent Communications Authority of South Africa and the Economic Development Department through the Competition Commission, to look into the high data costs that continue to be an inhibition to increase access to ICT Cabinet is concerned by reports of services being disrupted at mortuaries in Gauteng due to ongoing labour dispute As a result, grieving families are unable to claim their relatives",0.8424212
"[ 0.43098903  0.13751975 -0.04860863 ...  0.6694056   0.8104629
  0.87303245]","[ 0.02590531  0.0003146  -0.000119   ...  0.01354721  0.03441666
  0.03406643]","IKhabhinethi ikhathazwa zingxelo zokuphazanyiswa kweenkonzo kumagumbi okugcina izidumbu eGauteng ngenxa yeengxabano zabasebenzi eziqhubekay Ngenxa yoko, iintsapho ezisentlungwini azikwazi kufumana imizimba yezizalwane zazNakuluphi na usapho ukufa kuhamba nokuba nokwenzakala empufumlweni kunye nentlungu kuloo malungu entsapho aphilay Njengesizwe akukho ngxabano efanele ukungabi navelwano ngolu hlob IKhabhinethi ibongoza bonke ababandakanyekayo ukuba bafumane isisombululo esamkelekayo malunga neengxabano zabo ngaphandle kokuchaphazeleka kweentsapho zababhubhiley IKhabhinethi yamkela ukusekwa kweQonga loPhuhliso loLutsha likaRhulumente weMimandl Eli qonga lijonge ekubeni ngumlomo wolutsha wenkqubela xa kusetyenziswa amalinge ngamalinge ophuhliso lolutsha kurhulumente wemimandl Eli qonga libe nenkomfa yokuqala yokusungulwa kwalo ngamhla wama-20 ukuya kowama-21 kweyeSilimela eMuldersdrift kwintshona yeGoli Izigqibo zekhabhinethi IKhabhinethi yamkele iPhepha eliCacisa uMgaqo-nkqubo malunga ne-Inshorensi yezeMpilo yeSizwe (i-NHI) okokuba lifakwe kwiphephandaba lombuso njengoxwebhu lomgaqo-nkqub Eli Phepha liCacisa uMgaqo-nkqubo lisondeza ilizwe kufuphi nokuqinisekisa okokuba bonke abemi boMzantsi Afrika bafumana iinkonzo zezempilo kungathaliseki nokokuba bakuyiphi na imeko malunga nezentlalo noqoqoshI-NHI yindlela ehlawulela unyango eyaba imali ukuze iinkonzo zezempilo zifikelelekOku kuvumelana nenjongo yeyeSicwangciso soPhuhliso seSizwe (i-NDP) esijonge ukuqinisekisa ukuba wonke umntu uyazifumana iinkonzo zezempilo kungakhathaliseki nokokuba umvuzo wakhe uthinISebe lezeMpilo liza kuba nentlanganiso yokucacisa ngomhla wama-29 kweyeSilimela ngowama-2017 apho liza kuchaza ngokupheleleyo amasolotya eli Pheph IKhabhinethi ivume isiCwangciso-qhinga esijonge kowama-2030 esiHlaziyiweyo soPhuhliso lwaBantu Esi sicwangciso-qhinga sihlaziyiweyo silungisa iziphene ezithe zabonwa kule minyaka mihlanu idlulileyo kwiindawo ezithile kwimfundo nakuqeqesho kwaye sikwabone nokungabikho kokuthungelelana phakathi kwemfundo noqeqeshEsi sicwangciso-qhinga ngoku silungelelaniswe ne-NDP kunye nesiCcwangciso-sikhokelo esiQiqisiweyo seSigaba esiPhakathi sowama-2014-2019.Sikwakwenza ukuba onke amahlakani afaneleyo (urhulumente, abasebenzi, imibutho yoluntu namacandelo abucala) agxile kwiimfuno zoqoqosho nokubaluleka kokuxhasa iqhinga lokushishina ukuze kubekho ukukhula koqoqosho ngendlela exhamlisa wonke umntu kunye nophuhlis IKhabhinethi yamkele ukupapashwa kweziphumo ezingundoqo zowama-2015/16 zophando ngemali ehlawulwa ngurhulumente kuMaphulo ezeNzululwazi nobuChwephesh IPhepha eliCacisa uMgaqo wezeNzululwazi nobuChwepheshe lowe-1996 lifuna ukuba iSebe lezeNzululwazi nobuChwepheshe libeke iso kwimali ehlawulwa ngurhulumente kumacandelo ezenzululwazi nawobuchwepheshe negalelo lawo ekukhuleni nakuphuhliso loMzantsi AfrikIziphumo zophando lamasebe esizwe angama-30 zibonisa ukuba imali eqikelelwa kwibhiliyoni zerandi ezingama-2zachithwa zivela kwimali karhulumente yesizwe kunyaka-mali wama-2015/16.","Cabinet encourages South Africans to support the upcoming Knysna Oyster Festival and the Knysna Maratho This is one of the most popular festivals with huge appeal to sports lovers and familie All stakeholders are working together to ensure Knysna is fully operational and open for busines Mandela Day calls on all of us, every day, to make the world a better plac The theme for Mandela Day on 18 July, is #ActionAgainstPovertMaking every day a Mandela Day celebrates Madiba s life and legacy in a sustainable way that will bring about enduring change Condolence message Cabinet joins President Zuma in extending condolences:to the Minister of Higher Education and Training, Dr Blade Nzimande, and his family on the passing of his mother, Mrs Nozipho Nzimand The much-loved Mama Nzimande turned 90 years old last mont She warmly received South African Communist Party and African National Congress activists in her home during the difficult period of the violence that engulfed Pietermaritzburg in KwaZulu-Natal and surrounding areas during the late 1980s and early 1990on the passing on of Lord Joel Joff Lord Joffe, who died at the age of 85, was a defence attorney in the Rivonia and Little Rivonia trial He bravely defended anti-apartheid activists, making an immense contribution to the project of democracy in South Africto the people of Namibia on the passing on of Mr Toivo ya Toivo, a revolutionary in the struggle for freedom in Namibia and an anti-apartheid activis Communications Minister Ayanda Dlodlo will officially represent the government of South Africa at the funeral that will take place on Saturday, 24 June 201 Congratulatory message Cabinet congratulates geologist Tshiamo Legoale who made history by being the first South African to be crowned the FameLab International Champion for a project that researched a method of using wheat to harvest gold from mine dump Legoale is a beneficiary of one of government s bursary programmes and she recently won the award at the Cheltenham Science Festival held in the United Kingdo Cabinet wishes Team SA all the best for the upcoming 2017 Commonwealth Youth Games in Nassau, Bahamas from 19 to 23 July 2017.The Games, which are held every four years, saw Team SA take second place on the medal table, with a total of 35 medals, in the 2015 games in Apia, SamoThe Commonwealth Youth Games remains an integral event for our future star Team SA is an inspiration to youth to get involved in sport as a means to change their lives for the bette Cabinet congratulates the Springboks who put in an impressive performance on both attack and defense to win in their three test matches with Franc Cabinet congratulates Science and Technology Minister Naledi Pandor for being awarded an honorary Doctorate by the University of Nova, Portuga Cabinet conveys good wishes to Muslims in our country and the world over on the joyous occasion of Eid-ul-Fitr at the conclusion of Ramadaa Ramadaan and the celebration of Eid-ul-fitr afford Muslims a unique opportunity to strengthen bonds of friendship and family ties amongst themselves and with their fellow South AfricanEnquiries:Phumla Williams (Acting Director-General (GCIS)Cell: 083 501 0139",0.86810523
[0.3422759  0.25259867 0.91622937 ... 0.91056776 0.7215737  0.56294495],[0.00757084 0.02293592 0.03169384 ... 0.02750254 0.00629365 0.02411062],"IKhabhinethi ikuqaphele ukunyuka okungephi nge- xa kuthelekiswa nonyaka odluleyo phakathi kwaloo miqathango ikhoyo kwimali karhulumentOlu tyalo-mali lulonke luyi- yemali yesizwe yonyaka iyonk IKhabhinethi iyithakazelele into yokuba inkoliso yale mali isetyenziswe kwiinkonzo zezenzululwazi ezixhasa ukunikezelwa kweenkonzo kwimiba karhulumente engundoqo enjengemfundo, impilo, izimbiwa, amandla, ulimo nokusingqongileyo Imithetho esayilwayo IKhabhinethi ivume ukupapashwa koMthetho osaYilwayo woLwaluko lweSintu ukuze abantu baphefumle ngaw Lo Mthetho usaYilwayo uza kukhusela, ukhuthaze kwaye ulawule ulwaluko lwesint Wakuba uvunyiwe, lo mthetho uza kumisela imiqathango nemigangatho eyamkelekileyo yokuqhuba imicimbi yesint Uza kujongana nokuqhutywa gwenxa kolwaluko, nto leyo eyenze kwabhubha amakhwenkwe amaninzi esuthwinURhulumente namaziko eenkokheli zemveli agqibe kwelokuba angakunyamezeli konke konke ukubhubha kwabakhwetha ngenxa yemicimbi yolwaluk IKhabhinethi ivume uMthetho-sihlomelo ongekaPhunyezwa weQumrhu leSizwe loPhando (i-NRF) ukuba ungeniswe ePalament Lo Mthetho usaYilwayo sele ukhe wagwadla ngawo ngokupheleleyo lulunt Izihlomelo zicacisa igunya loMphathiswa wezeNzululwazi nobuChwepheshe kweli Qumrhu, kwaye zicacisa kakuhle imisebenzi ye-NRF malunga nezenzululwazEzi zihlomelo ziza kuqinisa igunya loMphathswa lokukhokhela i-NRF ukuze iphuhlise ukusebenza kwayo ngobuchulZiza kuphinda ziphucule ukusabela nokusebenza kophando, uphuhliso nokubonelela ngezinto ezintsha kumgangatho wobomi wabemi boMzantsi Afrika ngokulungelelanisa nezinto eziphambili zikarhulument","of the total national budget for the yea Cabinet appreciated the fact that most of these funds were used in scientific services that support service delivery in core areas of government competency such as education, health, minerals, energy, agriculture and environment Bills Cabinet approved the publication of the Customary Initiation Bill for public commen The Bill seeks to protect, promote and regulate the customary initiation practice Once approved, the Bill will provide acceptable norms and standards in conducting these customary practice It will deal with the abuse of the initiation practice, which has seen a number of young boys dying in initiation schoolGovernment and traditional leadership institutions have adopted a zero-tolerance stance towards the death of initiates as a result of initiation practice Cabinet approved the National Research Foundation (NRF) Amendment Bill of 2017 for submission to Parliamen The Bill has gone through its full public consultation The amendments clarify the authority of the Minister of Science and Technology over the foundation and makes explicit the NRF s responsibilities in respect of science engagemen These amendments will enhance the authority of the Minister to guide the NRF to improve efficiencieThey will also improve the responsiveness and effectiveness of research, development and innovation provision to the quality of life of South Africans, through better alignment with government prioritie Cabinet approved the Civil Aviation Amendment Bill of 2017 for submission to Parliamen The Bill strengthens aviation safety, security and environmental protection regulatory framework to ensure sustainability and stability of the civil-aviation industrThe amendments include, amongst others, a provision for the operational independence of the aircraft accident and incident investigation; provision for the establishment of the Aviation Safety Investigation Boar It further amends and inserts certain definitions in the Ac Cabinet approved the publication of the Sectional Titles Amendment Bill of 2017 for public commenThe amendments update the working, functioning, application and administration of the Sectional Titles Act, 1986 (Act 95 of 1986).",0.84390426
