xh,en,src_text,trg_text,Cosine_Score
[0.28117362 0.09764005 0.5791526  ... 1.2352135  0.50733703 0.80667645],[0.02186609 0.00774011 0.01425197 ... 0.03674611 0.02538178 0.01811851],"Ukuphunyezwa kweeNkqubo zikaRhulumente IKhabhinethi iyasixhasa isibophelelo esenziwe kuHlahlo Lwabiwo-mali lweSizwe lowama-2017 sokuqhubela phambili inguqu egqibeleleyo yezoqoqosho nokutsalela uninzi lwabemi boMzantsi Afrika kuqoqosho olubhekisele kuhlumo oluza kuxhanyulwa ngumntu wonkUhlahlo lwabiwo-mali luyavuma ubukhulu becala ukuba uhlumo olungaphandle kwenguqu luyakomeleza kuphela isimo sokungalingani sangaphambilUkuhlengahlengiswa ngokutsha kwenkxaso yezemfundo, iinkonzo zezempilo nemisebenzi kamasipala kwimimandla yasemaphandleni kuhleli kungundoqo oqhuba iinkqubo zenkcitho yethUkuhlaziywa kwenkqubo yokuthenga nokuthengisa kuyaqhuba ukuphucula ukuqhutywa kakuhle kwenkcitho karhulumente nokuvulela ukuba amashishini amancinci athathe inxaxhebUhlahlo lwabiwo-mali luyaluxhasa uhlumo lwezoqoqosho nophuhliso: ziibhiliyoni ezi-zeerandi eziya kumashishini amancinci, aphakathi naphuhlayo nookopolotyeni; ziibhiliyoni ezi-zeerandi zeziseko ezingundoqo zezoshishino kwimimandla yezoqoqosho ekhethekileyo kunye neepaka zezoshishino; si-seebhiliyoni zeerandi ukwenzela ukufezekiswa","Implementation of Government Programmes Cabinet supports the commitments made in the 2017 National Budget to advance radical economic transformation and draw more South Africans into the economy towards inclusive growt In the main the budget acknowledges that growth without transformation would only reinforce the inequitable patterns from the pasRedistribution in support of education, health services and municipal functions in rural areas remains the central thrust of our spending programme Procurement reforms continue to improve the effectiveness of public spending and opening opportunities for small business participatioBudget allocations support economic growth and development: Rbillion for small, medium and micro enterprises and cooperatives; Rbillion for industrial infrastructure in special economic zones and industrial parks; Rbillion for broadband implementation, Rbillion for the Council for Scientific and Industrial Research, an additional R494 million for tourism promotion, an additional R266m to support the aquaculture sector and realise the goals of the Oceans Economy Phakisa Operation, and spending on agriculture, rural development and land reform amounting to nearly R30 billion by 2019/20.The budget plays a central role in transformation by promoting redistribution and directing scarce resources towards catalytic investments in human and physical capita In recognition of our need to invest in the future of youth, the budget ensures that financially needy students can access tertiary educatio The National Student Financial Aid Scheme (NSFAS) has provided funding to over 300 000 new and returning students to study at universities and Technical and Vocational Education and Training (TVET) colleges across the country in 2017.",0.85271156
[0.34051105 0.51540375 0.07910012 ... 0.9709699  1.1447585  2.1846166 ],"[ 2.2866793e-02  7.4825590e-03 -2.5602221e-05 ...  1.5658278e-02
  1.4652752e-02  2.4041574e-02]","kwenkqubo ye-intanethi ekhawulezayo; si-seebhiliyoni zeerandi ukwenzela iQumrhu loPhando-nzulu lezobuNzululwazi nelezoShishino (i-CSIR), kwaza kongezwa ama-494 ezigidi zeerandi ukwenzela ukukhuthazwa kokhenketho, nemali eyongezelelweyo engama-226 ezizigidi zeerandi ukuxhasa icandelo lokufama ngendalo yasemanzini kwindawo engenalwandle nokufezekisa iinjongo zoQoqosho lwaseLwandle ze-Operation Phakisa, ize inkcitho yezolimo, uphuhliso lwamaphandle nobuyiselo lomhlaba iphantse ifikelele kuma-30 eebhiliyoni zeerandi ngowama-2019/20.","Waste Water the untapped resource .President Jacob Zuma who is a member of the United Nations High Level Panel on Water Action Plan will open the event, by launching the World Water Development Report 2017 on wastewater and related activitie Cabinet welcomes the progress made on the distribution of animal feeds to support farmers in the country s drought affected area The initiative is part of the R212 million in support, which government has made available in 2016/17 to assist affected farmers across the countrProvinces have also made R198 million available through equitable share funding, and funds from the Prevention and Mitigation of Disaster Risk programme were used to drill boreholes and construct fire break.",0.79093045
[0.48185876 0.07866534 0.31820434 ... 0.6653116  0.81855017 1.3023995 ],[0.00148041 0.00510852 0.00027524 ... 0.03418429 0.00631608 0.02979252],"Uhlahlo lwabiwo-mali ludlala indima engundoqo kwinguqu ngokukhuthaza ngokwabiwa ngokutsha nokujolisa izakhono ezinqabileyo zibe ngunobangela wehlumelo lobunt Ngokwamkela kwethu imfuno yokwenza utyalo-mali kwingomso lolutsha, uhlahlo lwabiwo-mali luqinisekisa ukuba abafundi abasweleyo ngokwasezimalini bayakwazi ukufikelela kwimfundo ephakamileyISkimu seSizwe soNcedo lwezeZimali sabaFundi (i-NSFAS) sibonelele ngenkxaso-mali abafundi abangaphezulu kwama-300 000 abatsha nabo basaqhubekayo ukuba bafunde kwiidyunivesithi neekholeji zeMfundo noQeqesho lobuGcisa nobuChule (i-TVET) kweli jikelele ngowama-2017.Le ngxowa-mali ilandele ukuba yongeze elinye i-100 000 labafundi kulo nyak Imali eli-15 leebhiliyoni zeerandi eyabelwe i-NSFAS ngurhulumente iza kunceda ekunciphiseni umthwalo woxanduva lwezezimali ekujongenwe nalo ngabasweleyo","safety ne Cabinet approved the report on the Implementation Evaluation of the Funza Lushaka Bursary Programme as well as the Management Response and Improvement from the Department of Basic Educatio This was part of the 2014/15 National Evaluation PlaCabinet approved that the Department of Basic Education retains the Programme which was established in 2007 to increase the supply of competent teachers specialising in priority area The Department will also consider the expansion and supplementation of the ProgrammEmpirical evidence shows that the design of the Programme is relevant in terms of its political, economic and social contex It is also largely appropriate in terms of the complex environment in which it is implemente The Programme has implemented continuous improvements in its strategy, including the introduction of a district-based recruitment system in 2012.",0.8166148
"[ 0.59114665 -0.2051304  -0.50013334 ...  0.22541054  0.4516058
  0.14527158]","[ 0.01485365 -0.00305588  0.00163317 ...  0.01142758 -0.00256656
  0.00745644]",nabafundi abalengalengayo,The Year of OR Tambo: Unity in Action in Advancing Human Rights,0.52381957
"[ 0.7597472  -0.14976439 -0.14676844 ...  0.18062827  0.4281283
  0.3851411 ]","[ 3.5234526e-02 -4.1702733e-04 -9.8537435e-05 ...  7.9562878e-03
  3.2231465e-02  1.4450077e-02]",(missing middle).,Non-Executive Directors to the Land and Agricultural Development Bank Board:a) Ms Dumo Motau (re-appointment);b) Ms Thembekile Thelma Ngcobo (re-appointment); andc) Ms Gugu Mtetw M TS Mokoena as the Director-General of the Department of Mineral ResourceEnquiries:Donald LiphokoCell: 082 901 0766,0.4898165
"[ 0.6500127  -0.10569573  0.07753658 ...  1.0704594   0.88722396
  1.238717  ]",[0.00177038 0.00351056 0.06258667 ... 0.01999262 0.03061103 0.03109795],"Ngenxa yokumiselwa okuyimpumelelo kwephulo i-Operation Phakisa kumacandelo afana nawoQoqosho lwaseLwandle, elezeMpilo neMfundo esiSiseko, uMongameli uJacob Zuma umisele i-Operation Phakisa yezoLimo, uBuyekezo lwemiHlaba noPhuhliso lwaMaphandle ngomhla wama-24 kweyoMdumba yowama-2017.I-Operation Phakisa isusela kwindlela yokwenza yeziPhumo eziBonakalayo eziKhawulezayo yaseMalaysia nesetyenziswe ngokuyimpumelelo yiMalaysia ukufikelela kwinguqu yezoqoqosho ekhawulezileyo; neseyamkelwa ngokuyimpumelelo kwiimeko zaseMzantsi Afrika, ngoku iyinxalenye yomqulu wokuPhunyezwa kwesiCwangciso sethu esiManqaku aliThob","Operation Phakisa is derived from Malaysia s Big Fast Results methodology which Malaysia used successfully to achieve rapid economic transformation; and having been successfully adapted to South African conditions, it now forms part of our Nine Point Plan Implementation toolkiOperation Phakisa for Agriculture, Land Reform and Rural Development seeks to achieve inclusive growth, as prescribed by the vision of the NDP and aims at contributing to stimulating economic growth, fostering job creation, and transforming the agricultural value chai It further seeks to ensure equitable access to land, both towards economic development and agrarian transformatioThe programme will review existing producer support models and develop finance models aimed at fast tracking land reform, given the urgent need for government to make progress in food securit Furthermore, the programme seeks to address constraints in ensuring equitable access to land, both towards economic development and agrarian transformatio These include land reform, rural development, labour, grains, livestock, horticulture and producer suppor In 2016, over 10 million tourist arrivals were recorded in South Africa, a 13 per cent increase from 2015.",0.8021091
"[ 2.4053988e-01 -8.0567150e-04 -1.5379143e-01 ...  1.3426051e+00
  3.7156504e-01  9.3548483e-01]",[0.01268391 0.00498127 0.0038201  ... 0.04422354 0.03980241 0.04182648],"I-Operation Phakisa yezoLimo, uBuyekezo lwemiHlaba noPhuhliso laMaphandle uzama ukufezekisa uhlumo oluxhanyulwa ngumntu wonke, njengoko luyalelwe kumbono wesiCwangciso soPhuhliso seSizwe (i-NDP) kwaye ujongise ekwenzeni igalelo ekuvuseleleni uhlumo lwezoqoqosho, ukukhuthaza ukudalwa kwemisebenzi, nokwenza inguqu kumaqumrhu asebenzisanayo ezolimUkwazama ukuqinisekisa ngokufikelela okulinganayo kumhlaba, noba kubhekisele kuphuhliso lwezoqoqosho nasekwenzeni inguqu kwezolimLe nkqubo iza kuhlaziywa ziinkqubo ezikhoyo zenkxaso yabavelisi ize iphuhlise iinkqubo zenkxaso-mali ezigxile ekukhawuleziseni ubuyekezo lomhlaba, phantsi kwemeko engxamisekileyo yokuba urhulumente enze inkqubela yokubakho kokutyUkongeza apho, le nkqubo ijongise ekuhlangabezeni imiqobo ekuqinisekiseni ukufikelela kumhlaba okulinganayo, noba kubhekisele kuphuhliso lwezoqoqosho nasekwenzeni inguqu kwezolim","Our thriving tourism industry is testament to the close collaboration between government, organised labour and business led by the Department of Tourism together with South African Tourism to unlock the full economic benefits of our tourism asset We call on all industry partners to continue developing and promoting tourism so that it may benefit local communities through jobs and infrastructure developmen As part of Government focus to unlock the potential of SMME s and township enterprises, South Africa will host the Global Entrepreneurship Congress between the 13 and16 March 2017 in Johannesbur The congress is an inter-disciplinary gathering of start-up champions that attracts 4 000 delegates from more than 150 countrie",0.79957163
[0.32416952 0.01939898 2.4374192  ... 1.2521794  0.75035214 1.046636  ],"[ 0.00323818 -0.0005158   0.01277335 ...  0.02665016  0.01015053
  0.01773307]","Oku kuquka ukuhlengahlengiswa komhlaba, uphuhliso lwamaphandle, ezabasebenzi, iinkonzo, imfuyo, ukulima nenkxaso yabavelis Ngowama-2016, uMzantsi Afrika utyelelwe ngabakhenkethi abangaphezu kwezigidi ezili-10, inani elinyuke ngo-3% ukususela ngowama-2015.Ushishino lwethu lokhenketho oluphumeleleyo lububungqina bentsebenziswano phakathi kukarhulumente, imibutho yabasebenzi nabezoshishino ekhokelwa liSebe lezoKhenketho kwakunye noKhenketho lwaseMzantsi Afrika ukuvulela ukuxhamla kwezoqoqosho okupheleleyo kwimithombo yethu yezokhenkethSibongoza onke amahlakani olushishino ukuba aqhubeke ekuphuhliseni nasekukhuliseni ukhenketho ukuze lube nokuxhamlisa uluntu lwalapha ekhaya ngemisebenzi nophuhliso lweziseko ezingundoq","implementation of relevant findings from its Australian Mining Industry Benchmarking Study tour of 24 to 28 August 2015.The study tour was premised on the Rapid Appraisal of the Policy and Regulatory Systems Governing the Mining Sector which compared the policy and legislative frameworks governing the mining sector as well as the practices of mining companies in Australia, Chile, South Africa and ZambiHighlights of progress include partnerships between government and mining companies in delivering decent housing and living conditions for mine workers and community members; A review of mining companies water treatment plants is being conducted to assess the possibility of infrastructure partnership The development of mining towns spatial transformation plans has been finalised for five municipalitie Catalytic economic development projects are being implemented in labour sending areas, with an emphasis on the advancement of the agriculture sector in mining communities; and fast tracking of increased access to medical assessments for ex-mineworkers, community members and current mineworkerCabinet approved for the Departments of Labour and Mineral Resources to study the different Australian mine commuting models to assist long haul South African migrant mineworkers to commute home more frequentlCabinet also approved for the Department of Health work closely with the Department of Mineral Resources and other partners in the provision of supportive services to ex-mineworkers in dealing with occupational diseases, with a view to reducing and preventing mine related occupational health challengeA request was made for the Department of Human Settlements to fast track the implementation of integrated human settlements projects in collaboration with mining companie Cabinet approved the improvement plan based on the findings and recommendations of the synthesis evaluation of whether the provision of state subsidised housing has addressed asset poverty for households and local municipalitieOver 3 million houses have been provided through the government housing programm million of the houses are delivered through the capital subsidy which confers individual ownership of a free standing house to households earning less than R3500 per mont Evidence affirms housing as an important component of the social wage package and households",0.7877624
"[ 0.48199373 -0.16134152  0.2172089  ...  0.79299104  1.1678722
  1.0084429 ]",[0.0150585  0.00141829 0.00620997 ... 0.01860199 0.01326452 0.00403263],"Njengenxalenye kaRhulumente yokugxila ekuvuleni amandla ee-SMME namashishini amancinci asezilokishini, uMzantsi Afrika uza kusingatha iNgqungquthela yamaShishini amaNcinci yeHlabathi (i-GEC) phakathi komhla we-13 nowe-16 kweyoKwindla yowama-2017 eRhawutinLe ngqungquthela yindibano edibanisa iintshatsheli zamashishini aqalayo namashishini ashishina ngeemveliso ezahlukeneyo atsale abathunywa abangama-4 000 avela kumazwe angaphezulu kwe-150.Kuza kube kukho abaniki-gunya, oosomashishini abancinci, abatyali-mali, abaphandi-nzulu nabaqulunqi bemigaqo-nkqubo abathe baba yinxalenye yalo mbutho wehlabathi uqhubela phambili amashishini amancinci njengendlela yokwakha uqoqosho nokuphucula intlalo-ntle yoluntOku kokokuqala ukuba le ngqungquthela isingathwe e-Afrika kwaye kunika uMzantsi Afrika kunye nelizwekazi lonke ukuba livuselele umoya walo wamashishini amancinc UMzantsi Afrika ubhiyozele ukuqala kweNyanga yamaLungelo oLuntu ngomhla woku-1 kweyoKwindla yowama-2017 phantsi komxholo othi:","This will be preceded by the Leaders' Summit of the Indian Ocean RIM Association (IORA) from 6 to 7 March 2017, which will also commemorate IORA's 20th anniversar At that Summit, President Widodo will hand over the chairship of IORA to South AfricSouth Africa and Indonesia are both founding members of IORA, which comprises 21 coastal states of the Indian Ocea South Africa served as Vice Chair from 2015 to early 2017 and will serve as Chair from 2017 to 201 Cabinet decisions Cabinet approved the gazetting of the draft Mine Water Management Policy for public commen Mine Water Management, including Acid Mine Drainage, remains a major environmental challengThe Policy provides the basis for holding parties potentially liable for negative effects and damages of Acid Mine Drainage related pollution and/or any other negative impacts that can be related to i The policy also seeks to propose mechanisms that mining houses should explore to better manage their wate Cabinet was briefed on the progress report of the Inter-Ministerial Committee for the Revitalisation of Distressed Mining Communities",0.8273501
"[ 0.3368394  -0.1942372  -0.29730555 ...  0.26200792 -0.05422128
 -0.15413548]","[ 0.01787436  0.00125654 -0.00020012 ...  0.0440861   0.04009674
  0.0399907 ]",Unyaka ka-OR Tambo: UManyano oluSebenzayo ukuQhubela Phambili amaLungelo oLuntu,"Cabinet approved for the International Arbitration Bill to be introduced into Parliamen The aim of the Bill is to improve access to justice services and to ensure the realisation of the National Development Plan target of expanding trade and investment and positioning South Africa in the worlThe Bill incorporates the Model Law on International Commercial Arbitration, as adopted by the United Nations Commission on International Trade La",0.5369146
