xh,en,src_text,trg_text,Cosine_Score
"[ 1.600803   -0.05192955  0.02890448 ...  0.846805    0.92589605
  1.6237701 ]",[0.02542355 0.002548   0.00240313 ... 0.02587716 0.02355605 0.05619227],Ezamva nje ngentsholongwane i-Corona (i-COVID-19),Update on Coronavirus (COVID-19),0.88995254
"[ 1.0685503  -0.03413956 -0.0529592  ...  0.74803966  1.6291462
  0.66368824]",[0.02043296 0.00983905 0.00211197 ... 0.00938876 0.03454762 0.02230399],"Kwintlanganiso ebibanjwe kusetyenziswa unxibelelwano ngevidiyo ngoLwesithathu, umhla we-10 kweyeSilimela 2020, iKhabhinethi ifumene ingxelo ehlaziyiweyo evela kwiBhunga leSizwe loLawulo lweNtsholongwane i-Corona (i-NCCC).","At its virtual meeting held on Wednesday, 10 June 2020, Cabinet received an updated report from the National Coronavirus Command Council (NCCC).",0.8789165
[0.7728417  0.12274903 0.07940556 ... 0.85864353 0.80040777 0.8235846 ],"[ 0.02253684 -0.00049858 -0.00014008 ...  0.03114394  0.0133967
  0.02352388]",I-NCCC ithe thaca inani leengcebiso ezimalunga nomngcipheko weNqanaba lesi-3 lesiLumkiso eliqinisekisiweyo lokuvaleleka phantsi kwemiqathango ethile kwesizw Iingcebiso zisekelwe kwiziphakamiso ezenziwe ngamacandelo ahlukeneyo kunye neengxoxo ezenziwa liZiko eliDibeneyo leSizwe lokuSebenza kunye nobuChul,The NCCC tabled a number of recommendations pertaining to the enhanced risk adjusted Alert Level 3 of the national lockdow The recommendations are based on submissions made by various sectors and deliberations by the National Joint Operational and Intelligence Structur,0.8802937
"[ 1.0290422   0.04459616 -0.1273204  ...  0.5794958   1.0969257
  1.5956043 ]","[ 3.2959349e-02  4.2364822e-04 -3.6754973e-06 ...  4.7357311e-03
  3.8546473e-02  4.7105882e-02]","Nangona kunjalo, iKhabhinethi igqibe ekubeni inqumamise ukuvunywa kweziphakamiso kulindelwe ingxelo epheleleyo yovavanyo lwezempilo evela kwiKomiti yabaPhathiswa yeeNgcebiso ngezeMpilo malunga ne-COVID-19.","However, Cabinet decided to defer approval of the recommendations pending a full health assessment report from the Ministerial Health Advisory Committee on COVID-19.",0.8957028
"[ 0.8080515  -0.21122976  0.328913   ...  0.75985336  1.613619
  1.9461032 ]","[ 0.00845968  0.00697995 -0.00041226 ...  0.01813725  0.01889924
  0.04275167]",I-NCCC ilindeleke ukuba ifumane ingxelo epheleleyo ekuqaleni kweveki ezay,The NCCC is expected to receive the full presentation by early next wee,0.83941233
[0.69327086 0.0328089  0.00269848 ... 1.120299   1.2236571  1.3842725 ],"[ 0.02889071 -0.00022822  0.002387   ...  0.03595396  0.03576081
  0.02008016]",IKhabhinethi kwakhona iyacela kwaye idomboza kubo bonke abemi boMzantsi Afrika ukuba balandele baze bathobele ngokuzithandela amanyathelo abekiweyo okunqanda ukusasazeka kwe-COVID-19.,Cabinet once again appeal to and urge all South Africans to adhere and voluntarily comply with measures put in place to combat the spread of COVID-19.,0.9056584
"[ 0.7511553   0.09979281 -0.174665   ...  0.9811064   1.1946635
  0.88436216]",[0.01206534 0.00120253 0.00094975 ... 0.03375217 0.03354894 0.04444651],"La manyathelo aquka ukuhlamba rhoqo izandla, ukungasondelelani kwabantu kunye nokunxiba izigqubuthelo-buso (iimaski) xa besesidlangalaleni","The measures include regular washing of hands, social distancing and wearing of masks when in publi 2.",0.85959136
"[ 1.1052314  -0.09792784 -0.25855914 ...  0.54963773  0.81042075
 -0.15154466]","[ 0.03670752 -0.0028627   0.00064264 ...  0.01751236  0.00989436
  0.00292291]",Ikampani ye-Petroleum yesizwe,National Petroleum Company,0.90029985
"[ 1.2081397   0.14620703 -0.03978419 ...  0.86386347  1.2394147
  0.52323985]","[ 0.02489653 -0.00182338  0.00131201 ...  0.02520003  0.04190641
  0.017407  ]","IKhabhinethi inikwe amagqaba-ntshintshi ngomsebenzi oqhubekayo ukuhlenga-hlengisa onke amaqumrhu e-petroleum (i-oli kunye negesi) enkampani karhulumente yeentlobo ezahlukileyo zamandla, i-Central Energy Fun","Cabinet was briefed on the ongoing work to rationalize all petroleum (oil and gas) subsidiaries of the state owned diversified energy company, Central Energy Fun",0.887898
"[ 1.3949617   0.5157185  -0.06299311 ...  1.0513113   0.45047355
  0.600009  ]","[ 0.04418067  0.00788699 -0.00023865 ...  0.01134703  0.01831432
  0.01421845]","Olu hlenga-hlengiso luza kuzala amaqumrhu amathathu (i-PetroSA, i-Strategic Fuel Fund kunye ne-iGas) ezidityaniswe zayiNkampani enye ye-Petroleum yeSizw Oku kuzalisekisa isibhengezo esenziwa nguMongameli Cyril Ramaphosa kwiNtetho yakhe engoBume beSizwe ngomhla we-13 kweyoMdumba 2020, ukutshintsha iinjongo nemibono kunye nokwenza uhlenga-hlengiso kumashishini amaninzi aphantsi kolawulo lukarhulumente ukuxhasa uhlumo kunye nophuhlis","The rationalization will result in three subsidiaries (PetroSA, Strategic Fuel Fund and iGas) merged into one single National Petroleum Compan This gives effect to the announcement made by President Cyril Ramaphosa in his State of the Nation Address on 13 February 2020, to repurpose and rationalize a number of state-owned enterprises to support growth and developmen",0.9018718
"[ 0.9031754   0.14448516 -0.16172703 ...  0.78767157  1.2087513
  0.7185201 ]","[ 0.03086655  0.01747404  0.00051064 ... -0.00390669  0.02470141
  0.03807634]",IKhabhinethi ikwamkele ukuqesha okucetywayo kwenkampani enobugcisa bokuhlenga-hlengisa engumakhwekhwetha kwimiba yokudibanisa amaqumrhu ahlukeneyo ukuze iphande eyona ndlela ifanelekileyo inokusetyenziswa ukuseka iNkampani enye ye-Petroleum yeSizw,Cabinet approved the proposed appointment of a professional restructuring company that specializes in mergers to investigate the most viable model of this single National Petroleum Compan 3.,0.8511473
[0.8782908  0.8134225  0.01728599 ... 0.99404174 0.4466076  0.6559677 ],"[ 0.01301249 -0.00205306  0.00704658 ...  0.0266531   0.00758804
  0.02749656]",INkqubo-sikhokelo yoMgaqo-nkqubo wezoBundlobongela obuBhekiselele kwiSini (i-GBV) yamaBakala yeMfundo ePhakamileyo noQeqesho,Gender-Based Violence (GBV) Policy Framework in Post-School Education and Training System,0.8505111
[0.86057    0.7223818  0.31879148 ... 0.79020315 1.0468266  1.0479922 ],[0.01488605 0.00383483 0.00367633 ... 0.01988677 0.02396017 0.026879  ],IKhabhinethi iyamkele iNkqubo-sikhokelo yoMgaqo-nkqubo wezoBundlobongela obuBhekiselele kwiSini (i-GBV) yamaBakala eMfundo ePhakamileyo noQeqesh Le nkqubo-sikhokelo yomgaqo-nkqubo ifuna ukusabela kwingxaki yokunyuka kwenani lamatyala anxulumene ne-GBV kumaziko emfundo ephakamiley,Cabinet approved the GBV Policy Framework in Post-School Education and Training Syste The policy framework seeks to respond to the increased number of GBV-related cases at institutions of higher learnin,0.8626352
"[ 0.8454875   0.02208832 -0.03733865 ...  1.018203    0.9181489
  1.0854336 ]","[ 0.02243712  0.00951012 -0.00032598 ...  0.02398575  0.02574247
  0.02622226]","Le nkqubo-sikhokelo yomgaqo-nkqubo ibonelela ngesikhokelo sezixhobo, seentlobo kunye neenkqubo ekufuneka amaziko emfundo ephakamileyo azenze ukunqanda iziganeko ze-GBV kwiikhampasi zaw Ukongeza ekuboneleleni ngezixhobo zokongamela, ikwanyanzelisa amaziko anjalo ukuba afundise futhi azise abafundi ngemigaqo-nkqubo yawo ye-GBV","The policy framework provides guidance on structures, mechanisms and processes that institutions of higher learning must put in place to prevent incidents of GBV in their campuse In addition to providing oversight structures, it also compels such institutions to create awareness on their GBV policie 4.",0.8778776
"[ 1.6153195   0.74738485 -0.08111561 ...  0.68964165  0.7165698
  0.23511463]","[ 0.05165519 -0.00332489 -0.0003284  ...  0.012593    0.01186142
  0.00888537]",INgxelo yoPhando ngeMfuneko yeMyuziyamu yeMibutho yoMzabalazo neyeNkululeko (i-RLMM),Feasibility Study Report on the Resistance and Liberation Movement Museum (RLMM),0.8725921
"[ 1.4628828   0.68433136 -0.15299474 ...  1.8159789   1.6885946
  1.3251042 ]",[0.03626851 0.00233177 0.0004556  ... 0.05911761 0.03982032 0.02580352],IKhabhinethi iyamkele iNgxelo yoPhando ngeMfuneko yokusekwa kwe-RLM IMyuziyamu iza kuba negalelo ekugcineni imbali yedabi lomzabalazo nenkululeko eMzantsi Afrik,Cabinet approved the Feasibility Study Report on the establishment of the RLM The museum will contribute towards conserving the history of the resistance and liberation struggle in South Afric,0.8931792
"[ 1.7507713   0.33324155 -0.13557899 ...  0.9314369   1.0689327
  0.69343185]","[ 0.05379711 -0.0003342  -0.00021374 ...  0.03175668  0.04767815
  0.02382246]","Olu phando, iKhabhinethi eyavumayo ukuba luqhutywe kwangowama-2015, lwagunyaziswa kulandelwa kwiProjekthi yePhulo loMzila weMbali yoMzabalazo neNkululeko (i-RLHR).","The study, which Cabinet approved in 2015, was commissioned within the context of the Resistance and Liberation Heritage Route (RLHR) Projec The RLHR contributes towards the development and transformation of the South African heritage landscap",0.820318
"[ 1.0800725  -0.16717358 -0.1811454  ...  0.47824326  1.0498807
  0.92199945]","[ 0.03041349  0.00158906 -0.0002412  ...  0.03358614  0.04861591
  0.03412479]",I-RLHR inegalelo kuphuhliso nakwinguqu kwezamafa eMzantsi Afrik,"Cabinet approved the implementation of the National Khoi and San Heritage Route, which is a national legacy projec The route will identify, highlight, conserve and promote the heritage of the Khoi, Nama, Griekwa, Khorana and Sa This project contributes towards the acknowledgement of the previously neglected and marginalized South African histor",0.71169174
"[ 0.5635652   0.00806376 -0.1171132  ...  1.4245963   1.2438085
  1.1848583 ]","[ 2.0904861e-02  1.4897758e-03 -3.4700966e-05 ...  4.1844297e-02
  3.6362670e-02  3.1241646e-02]","Yakuba igqityiwe, le myuziyam iza kugcina uthotho lwezinto zelifa (ezibonakalayo nezingabonakaliyo) kwaye libonelele ngengxelo eqhelekileyo, inkumbulo kunye namava anxulumene nomzabalazo wenkululeko eMzantsi Afrika","Once completed, the museum will conserve a series of heritage elements (tangible and intangible) and provide common narrative, memory and experiences relating to the liberation struggle in South Africa",0.926554
"[ 1.3438817  -0.07869924 -0.24467696 ...  1.0589428   1.7104737
  0.6539814 ]","[ 0.0373501  -0.00039161  0.00124024 ...  0.01602575  0.02877161
  0.00463772]",UMzila weSizwe wamaFa ama-Khoi nama-San,National Khoi and San Heritage Route,0.8104249
