xh,en,src_text,trg_text,Cosine_Score
"[ 0.9350657  -0.00781715 -0.11431357 ...  0.2783163   0.45753944
  0.90221626]","[ 1.4703200e-03  1.5400524e-03 -1.6742346e-05 ...  1.3212212e-04
  2.0074197e-03  5.9239520e-03]",Imiba enguNdaba-mlonyeni1.,MESSAGES 1.,0.7728807
"[ 0.8055722  -0.22689728 -0.23552983 ...  0.24106261  0.34449682
  0.38648307]","[ 1.1007094e-02 -1.1568131e-03 -9.4100040e-05 ...  3.4826859e-03
  3.2639494e-03  6.8621279e-04]",Ukutshintsha kweMozulu,Climate Change,0.91804385
"[ 0.79018134 -0.11311573 -0.03865804 ...  1.0042328   1.1595709
  0.990813  ]","[ 0.0147269  -0.0018664   0.00509251 ...  0.01570071  0.04540289
  0.02567167]","IKhabhinethi ilwamkele utyelelo lukaMnu Alok Sharma, eMzantsi Afrika nongu Mongameli weNgqungquthela yeZizwe eziManyaneyo (i-UN) yama-26 yoTshintsho lweMozul Ukusuka ngomhla we-19 ukuya kowama-21 kweyeSilimela ngowama-2022, kananjalo lwamkelwe ngezandla ezishushu uvavanyo lwakhe oluziphumo zalo zithe uMzantsi Afrika ubonakalise ukuzinikela okungathandabuzekiyo kutshintsho lwamandla acocekiley","Cabinet welcomed the visit to South Africa by Mr Alok Sharma, President of the 26th United Nations (UN) Climate Change Summit, from 19 to 21 June 2022, and his assessment that South Africa has shown a clear commitment to a clean energy transitio",0.90792286
"[ 1.1633322   0.18108374 -0.26656702 ...  1.2132864   1.2740352
  0.90466356]","[ 2.6113044e-02 -6.9039228e-04  7.7887038e-05 ...  4.0272731e-02
  4.2380918e-02  2.6984766e-02]","Ngonyaka wama-2021, uMongameli Cyril Ramaphosa wazimanye nezinye iinkokeli ekubhengezeni intsebenziswano eyaba yimbali kunye norhulumente waseFransi, eJamani, e-United Kingdom nowaseMelika, kwakunye neManyano yaseYurophu, ukuxhasa utshintsho olunobulungisa kuqoqosho lwekhabhoni ephantsi kunye noluntu olukwaziyo ukumelana nemozul","In 2021, President Cyril Ramaphosa joined other leaders in announcing a historic partnership with the governments of France, Germany, United Kingdom and United States, as well as the European Union, to support a just transition to a low carbon economy and a climate resilient societ",0.91709816
"[ 0.93183464 -0.06820571 -0.08350918 ...  1.1101298   1.4749538
  1.0357578 ]","[ 0.02424323 -0.00064805  0.00102408 ...  0.03502721  0.04173459
  0.03397211]","UMzantsi Afrika ubusebenza nzima ekulungiseleleni inguqu yokuvelisa amandla acocekileyo kunye nenyathelo lokucoca imithombo yamandla efana nehidrojeni ecocekileyo, i-biomass, amandla omoya, amandla elanga kunye nombane ophehlwa ngamanzi, nekuzezinye izinto ezinokuhlaziywa kabutsha ukuze kuveliswe amandla omban Le ngxubevange yamandla ivumela ulungelelwaniso phakathi kwemithombo yamandla ukuze kuqinisekiswe ukuba ilizwe lifumana amandla awoneleyo nangekho ethe-ethe nakwaziyo ukuhlangabezana neemfuno zamandla ezikhulayo zelizwe","South Africa has been hard at work in preparing the ground for our clean energy transition and a move to clean energy sources such as green hydrogen, biomass, wind power, solar power and hydro-power, among other renewable This so-called energy mix allows for a balance between energy sources to ensure reliable power to meet the country s growing energy needs",0.89449453
"[ 1.5275421  -0.00340399  0.0729115  ...  0.84793866  1.0752754
  1.6857994 ]","[ 0.02227751 -0.00034165  0.00496226 ...  0.00837674  0.02845711
  0.0115119 ]",Ukuthathwa kwesitofu sokugonyela intsholongwane ye-Corona (i-COVID-19),Coronavirus Disease (COVID-19) vaccine uptake,0.8833804
[0.7104716  0.0440974  0.11147214 ... 0.9301791  0.6490155  1.0650064 ],"[ 0.00934129 -0.00129394  0.00788022 ...  0.00810124  0.02104827
  0.01532809]","IKhabhinethi ikwamkele ukwehla okumandla kosulelo lwe-COVID-19 eMzantsi Afrika kwezi veki zimbalwa zidlulileyo kwaye ikhuthaze bonke abantu abafanelekileyo ukuba baqhubeleke nokugonya, kuba oku kuthintela ukugula okumandla, ukulaliswa esibhedlele kunye nokuf",Cabinet welcomed the significant drop in COVID-19 infections recorded in South Africa over the past few weeks and encouraged all eligible people to,0.8118402
"[ 1.03591    -0.00410117  3.8896053  ...  0.75469714  1.3829826
  1.6822587 ]","[ 2.4448030e-02 -4.8323094e-05  5.8547899e-02 ...  4.2026240e-02
  2.9999746e-02  2.6387369e-02]",Isiqingatha sabo bonke abantu abadala baseMzantsi Afrika ukuza kuthi ga ngoku sele befumene ithamo elinye ubuncinane lokugonyela i-COVID-19.,Half of all adult South Africans have to date received at least one COVID-19 vaccine dos Government aims to use the low-interest loan recently approved by the World Bank to purchase additional COVID-19 vaccine doses and ensure that the nation is adequately protected against potential infection,0.80641264
[1.1090142  0.18601313 0.06399642 ... 1.3442553  1.2351211  1.0122526 ],"[ 0.0313823  -0.00129716  0.00130345 ...  0.02396199  0.04803876
  0.0181031 ]",Urhulumente ujonge ukusebenzisa imali-mboleko enenzala ephantsi esandula kuvunywa yiBhanki yeHlabathi ukuze athenge izitofu zogonyo ze-COVID-19 kunye nokuqinisekisa ukuba isizwe sikhuseleke ngokwaneleyo kusulelo olungenzeka lubekhon,South Africa had been leading the call for the WTO to waiver intellectual property rights tied to COVID-19 vaccines that will ensure equal access to vaccines and enable countries that have the capability to manufacture vaccines to do s,0.8118626
"[ 0.7369282   1.3128334  -0.11381113 ...  0.45682612  0.9145044
  1.0162001 ]","[ 0.03266416  0.03814486  0.00438893 ...  0.00718794  0.03922741
 -0.00010854]","IKhabhinethi ikwaqwalasele imiba enxulumene nophuhliso lolawulo lobhubhani we-COVID-19, ingakumbi kwinkqubela eyenziweyo ekubuyeleni ngokupheleleyo kwimisebenzi yesiqhelo yentlalo noqoqosh UMphathiswa wezeMpilo, uGq Joe Phaahla, uza kunika iinkcukacha ezithe vetshe ngalo mba","Cabinet also considered matters related to developments on the management of the COVID-19 pandemic, particularly with the progress being made towards a full return to normal socio-economic activitie The Minister of Health, Dr Joe Phaahla, will provide further details",0.90282893
