xh,en,src_text,trg_text,Cosine_Score
"[ 0.8788828   0.03101685 -0.06078941 ...  0.20173371  0.48246408
  0.87736976]","[ 0.03864395 -0.0012033  -0.00057512 ...  0.00059446  0.00286357
  0.01372523]",Imiba enguNdabamlonyeni1.,Bills1.,0.758131
"[ 0.41125804 -0.3029312  -0.2037635  ...  0.30637065  0.94386077
  0.39163065]","[ 0.00603077 -0.00213661 -0.00047155 ...  0.01474402  0.01121547
  0.00783831]",Ungquzulwano lwe-Russia ne-Ukraine,Russia-Ukraine conflict,0.89210236
"[ 0.49836046 -0.08912084 -0.1061776  ...  0.6753046   0.6189574
  1.5813383 ]","[ 0.01051983 -0.00154731 -0.00071516 ...  0.01270606  0.02259489
  0.01420845]",IKhabhinethi isakhathazeke kakhulu lungquzulwano oluqhubekayo phakathi kwe-Russia ne-Ukrain Ungquzulwano Iwenza ilahleko enkulu kwezentlalo nakwezoqoqosho kwaye impembelelo zalo ziya kuvakala kwihlabathi jikelel,Cabinet remains deeply concerned by the ongoing Russia-Ukraine conflic,0.759477
"[ 0.26875404  0.02732324 -0.16500315 ...  0.221075    0.6041395
  1.5350534 ]","[ 0.00477147 -0.00198348 -0.00038299 ... -0.00136154  0.0241154
  0.05762968]","IKhabhinethi icela isisombululo ngothetha-thethwano kwaye ibongoza onke lamaqela axhase kwaye akhusele amalungelo abantu, futhi athobele izibophelelo zawo ngokwemigaqo yomthetho wamazwe ngamazwe kunye nomthetho wobuntu wamazwe ngamazw","Cabinet calls for a negotiated diplomatic solution and urged all parties to uphold and protect human rights, and abide by their obligations in terms of international law and international humanitarian la",0.8738798
[0.45033035 0.11667661 0.43831578 ... 0.6599815  1.2527406  1.4794767 ],"[ 0.01185048 -0.00085517  0.00497278 ...  0.0327561   0.02196178
  0.04010149]",Urhulumente usaqhubeka encedisa abemi boMzantsi Afrika ukuba balishiye elase-Ukraine kwaye uninzi lwabo sele lubuyele ekhay Sikwavakalise inkxalabo yethu ngempatho-mbi yama-Afrika azama ukuwela imida yamazwe ngamazwe ngeli xesh,Government continues to assist South African citizens to leave Ukraine and a number of them have since returned hom We have also expressed our concern at the ill treatment of Africans trying to cross international borders during this tim,0.9094203
"[ 0.39738125 -0.07013883 -0.15508588 ...  1.3135219   0.939329
  0.5428034 ]","[ 0.0051504  -0.00056946  0.04342701 ...  0.02347034  0.03634677
 -0.00283646]","Sikholelwa ekubeni amazwe asakhasayo kufuneka nawo abe nelizwi kunye nefuthe kumaziko olawulo lwehlabath Ngoko ke, uMzantsi Afrika uthethela inkqubo yehlabathi yokuba kulinganwe kwaye kuhlaziywe amaziko ahlukeneyo ukuze kukhuthazwe ukulingana",We believe that developing countries must enjoy a greater share of voice and influence in institutions of global governanc South Africa therefore advocates for a more equitable international system and for the reform of multilateral institutions to promote greater equalit,0.86823136
"[ 0.5686381  -0.36679724 -0.14483586 ...  0.83931404  1.5356658
  1.3967019 ]","[-0.0007426  -0.00120664  0.00581879 ...  0.01753058  0.00780254
  0.01363772]",INkomfa yoTyalo-mali yaseMzantsi Afrika (i-SAIC),South Africa s annual growth,0.68788326
"[ 0.78719944 -0.17159106  0.23261821 ...  0.728105    1.428987
  1.5072513 ]",[0.01049078 0.00175668 0.01375685 ... 0.02430225 0.01003687 0.03337477],"UMzantsi Afrika uza kusingatha i-SAIC yesine ngoLwesine, umhla wama-24 kweyoKwindla 2022 kwiZiko leNgqungquthela laseSandton eRhawutin Le nkomfa yinxalenye yephulo likarhulumente lokutsala utyalo-mali olungange i-Ryetriliyoni kwiminyaka emihlanu, kwaye itsale abathunywa abasuka eMzantsi Afrika nakwihlabathi jikelele ukuba baxoxe ngamathuba otyalo-mal","South Africa Investment Conference (SAIC) South Africa will host its fourth SAIC on Thursday, 24 March 2022 at the Sandton Convention Centre in Johannesbur The conference is part of government s investment drive to attract Rtrillion over five years, and it attracts delegates from South Africa and worldwide to discuss investment opportunitie Since the first investment conference in 2018, South Africa has attracted R774 billion in commitments across a wide range of economic sector Of the 152 investment announcements made previously, 45 projects have already been complete A further 57 projects are currently under constructio",0.86147404
"[ 0.29135233 -0.08737321  0.281128   ...  0.8052158   0.53022164
  0.60071194]","[ 0.02909868 -0.00172629  0.03753851 ...  0.03658146  0.03497074
  0.03594239]","Ukusukela kwinkomfa yotyalo-mali yokuqala ka-2018, uMzantsi Afrika utsale iibhiliyoni zeerandi ezingama-774 kwizibophelelo ezenzeke kumacandelo amaninzi oqoqosh Olu tyalo-mali lutsha luya kusinceda sikhulise uqoqosho, sidale imisebenzi edingeka kakhulu kwaye siphucule ubomi babantu","The National Water Week campaign takes place from Sunday, 20 to Saturday, 26 March 2022, and focuses on the need to protect and conserve our water resource Despite much heavier than normal rainfall in many parts of the country over the past few months, South Africa remains a water-scarce countr It is one of the 30 driest countries in the world and most of its water comes from rainfal",0.7283008
"[ 1.5982078  -0.05857573 -0.04686904 ...  0.881327    1.0259476
  1.7700757 ]",[0.02482489 0.00301801 0.00053305 ... 0.02591358 0.0244434  0.04936528],Ukwazisa ngeSifo sentsholongwane ye-Corona (i-COVID-19),Update on the Coronavirus Disease (COVID-19),0.9025937
