xh,en,src_text,trg_text,Cosine_Score
"[ 0.39924383 -0.41582647 -0.09230132 ...  0.7254464  -0.07612222
  0.92271215]","[ 0.00980163 -0.0033715  -0.00078007 ...  0.00912487 -0.00173329
  0.03020796]",Issues in the environment1.,Issues in the environment1.,0.86281985
[1.2135619  0.75346166 0.2919144  ... 0.40738708 0.7292146  0.40454647],[0.02451247 0.03634255 0.0172021  ... 0.00077419 0.02994981 0.00781392],Presidential Summit on Gender-Based Violence and Femicide (GBVF),Presidential Summit on Gender-Based Violence and Femicide (GBVF),0.9223439
"[ 2.157968   -0.24369244  0.59931606 ...  1.0083274   1.1317184
  1.9167503 ]","[ 0.0656207  -0.00015144  0.00684776 ...  0.0339229   0.03850238
  0.05486736]","Cabinet welcomed the hosting of the second Presidential Summit on GBVF at the Gallagher Estate in Midrand, Gauteng on 1 and 2 November 2022 under the theme:","Cabinet welcomed the hosting of the second Presidential Summit on GBVF at the Gallagher Estate in Midrand, Gauteng on 1 and 2 November 2022 under the theme:",0.9344852
"[ 0.4395348   0.06281063 -0.19505203 ...  0.08015736  0.10512051
  1.7276294 ]","[ 0.01066084 -0.00069998 -0.00116029 ...  0.00173089 -0.00637318
  0.02246887]","Accountability, Acceleration and Amplification, NOW!","Accountability, Acceleration and Amplification, NOW!",0.9094562
"[ 1.0581008  -0.17190817 -0.21976088 ...  0.9031308   0.8982058
  1.0817597 ]","[ 1.7154969e-02 -9.1198483e-04 -9.5537544e-05 ...  2.2578204e-02
  2.9442023e-02  2.9708473e-02]","The summit reflected on progress made in the implementation of declarations proposed during the 2018 Presidential Summit, which reaffirmed the country s commitment to a united, comprehensive and effective response to GBV","The summit reflected on progress made in the implementation of declarations proposed during the 2018 Presidential Summit, which reaffirmed the country s commitment to a united, comprehensive and effective response to GBV",0.92831993
"[ 1.093195   -0.23221585 -0.07703028 ...  1.5385677   0.87743664
  1.4444693 ]","[ 0.01193614 -0.00140177 -0.00019071 ...  0.04407037  0.02415233
  0.03714791]","Participants at the two-day summit accounted for work being done towards the implementation of the National Strategic Plan (NSP) on GBVF, which aims to provide a multi-sectoral, coherent strategic policy and programming framework to strengthen a coordinated national response to the crisis of GBVF by the government and country as a whol","Participants at the two-day summit accounted for work being done towards the implementation of the National Strategic Plan (NSP) on GBVF, which aims to provide a multi-sectoral, coherent strategic policy and programming framework to strengthen a coordinated national response to the crisis of GBVF by the government and country as a whol",0.9334656
"[ 0.9274846   0.00538293 -0.22555138 ...  0.89700913  0.16008653
  1.0898093 ]","[ 0.01274915 -0.00023232  0.000354   ...  0.0137606   0.00812956
  0.02402692]",The summit was the ideal platform to engage in honest and robust discussions around successes and challenges in the fight against GBV It also showcased the need for collective action and how significant success can be achieved if adequate resources are provided and managed correctl,The summit was the ideal platform to engage in honest and robust discussions around successes and challenges in the fight against GBV It also showcased the need for collective action and how significant success can be achieved if adequate resources are provided and managed correctl,0.94951844
"[ 0.89964414  0.00501636 -0.19300099 ...  1.5973281   1.4545557
  1.0359415 ]","[ 0.01601248 -0.0006151   0.00291909 ...  0.0394266   0.04837636
  0.02704992]","The agreements reached at the summit have demonstrated the importance of the partnership that government has forged with civil society, business, development partners, the faith-based sector and other sectors to work together to deal with the scourge of GBV","The agreements reached at the summit have demonstrated the importance of the partnership that government has forged with civil society, business, development partners, the faith-based sector and other sectors to work together to deal with the scourge of GBV",0.94699585
"[ 0.6109065   0.03018842 -0.03207936 ...  0.8370387   1.0325755
  0.84402406]","[ 0.01022287 -0.00083313  0.00751153 ...  0.01605201  0.03434044
  0.02173814]","Some of the interventions agreed upon included the need to allocate adequate funding to the NSP on GBVF, to implement consequence management mechanisms to ensure accountability, and to strengthen national, provincial and local accountability structure","Some of the interventions agreed upon included the need to allocate adequate funding to the NSP on GBVF, to implement consequence management mechanisms to ensure accountability, and to strengthen national, provincial and local accountability structure",0.93257034
[1.0542234  1.1656551  0.05908222 ... 1.0674264  0.9511913  1.089994  ],[0.01163163 0.01172948 0.01110757 ... 0.02448767 0.01719456 0.02350779],"Cabinet reiterated that all acts of violence and abuse will not be tolerated in our societ Communities are urged to tackle the scourge of GBVF head-on by reporting perpetrators to law-enforcement agencie Each sector of our society must play its part by creating conditions that make it difficult, if not impossible, for GBVF to thrive","Cabinet reiterated that all acts of violence and abuse will not be tolerated in our societ Communities are urged to tackle the scourge of GBVF head-on by reporting perpetrators to law-enforcement agencie Each sector of our society must play its part by creating conditions that make it difficult, if not impossible, for GBVF to thrive",0.92735624
"[ 0.0604559  -0.32872668 -0.13741052 ... -0.2843802  -0.27852175
 -0.28196898]","[-3.6259461e-04 -4.4549666e-05  1.0493103e-04 ... -6.4207977e-03
 -5.3749420e-03 -1.1382551e-03]",Safety and security,Safety and security,0.94619673
"[ 0.96344614  0.0919778  -0.24236697 ...  1.3476008   0.93532604
  0.06680164]","[ 1.3307289e-02 -8.9784968e-04 -5.7261740e-04 ...  2.6505968e-02
  1.6093843e-02 -4.1693445e-05]",Cabinet has reassured the public that the National Joint Operational and Intelligence Structure (NATJOINTS),Cabinet has reassured the public that the National Joint Operational and Intelligence Structure (NATJOINTS),0.9387079
[-0.0809477  0.128981  -0.1883925 ...  1.8471271  1.6964958  1.1564023],[0.00179475 0.01128383 0.00169446 ... 0.05047818 0.04597364 0.02905311],"which comprises various government departments led by the State Security Agency, South African Police Service and South African National Defence Force","which comprises various government departments led by the State Security Agency, South African Police Service and South African National Defence Force",0.9462066
"[ 0.4021513   0.8922087  -0.12071876 ... -0.15756266  0.2849098
  0.9355965 ]","[ 1.2978282e-02  1.4647185e-02 -2.9581532e-05 ... -2.1077164e-03
  8.8353949e-03  1.5936898e-02]","has an intelligence-driven capacity to deal with threats to our national security, including terroris","has an intelligence-driven capacity to deal with threats to our national security, including terroris",0.9394635
[0.3729144  0.03486606 0.1945872  ... 1.4076823  1.2873567  0.9735479 ],"[-0.0004248   0.00224107  0.00933908 ...  0.02040647  0.02574443
  0.01074072]","Through NATJOINTS, the security of the country is assessed regularly for any possible security threa As part of the cooperation agreements with other intelligence agencies from other countries, South Africa also benefits from the exchange of relevant intelligence information that can ensure the safety of the natio","Through NATJOINTS, the security of the country is assessed regularly for any possible security threa As part of the cooperation agreements with other intelligence agencies from other countries, South Africa also benefits from the exchange of relevant intelligence information that can ensure the safety of the natio",0.9268314
"[ 0.7579519   1.7005938  -0.19711326 ...  0.87001264  0.7983547
  0.2980643 ]","[ 0.019033    0.03617074 -0.00013311 ...  0.00975894  0.02365581
  0.01077652]","Cabinet calls on the public to remain vigilant and to report any suspicious and illegal activities to law enforcement agencie Do not keep quiet; if you see something, say something","Cabinet calls on the public to remain vigilant and to report any suspicious and illegal activities to law enforcement agencie Do not keep quiet; if you see something, say something",0.9377083
"[ 0.32275665 -0.37390158 -0.29620993 ...  0.17022787  1.0380815
  0.31537867]","[ 0.00652038 -0.00154189 -0.00018742 ...  0.01415386  0.02597629
  0.00711291]",together we can keep the nation safe,together we can keep the nation safe,0.92283916
"[ 0.3477887  -0.23036043 -0.21730196 ...  0.52216464  0.24686202
  0.49451274]","[ 0.00343757 -0.00354279 -0.00185709 ...  0.02329875 -0.00411992
  0.00948302]",2022 Medium-Term Budget Policy Statement (MTBPS),2022 Medium-Term Budget Policy Statement (MTBPS),0.9310695
"[ 0.8496857  -0.03817277  0.02059404 ...  0.3532022   1.4754895
  1.0690066 ]","[ 0.01851229 -0.00187778  0.00713255 ... -0.00245122  0.03753954
  0.01770711]","Cabinet welcomed the bold measures introduced in the 2022 MTBPS to restore the health of our public finances, just as the world economy is taking a dangerous turn for the wors","Cabinet welcomed the bold measures introduced in the 2022 MTBPS to restore the health of our public finances, just as the world economy is taking a dangerous turn for the wors",0.94067633
[0.24183607 0.3466824  0.44040954 ... 1.2963862  0.5722521  0.71271145],"[-0.00037596  0.03159485  0.00362024 ...  0.04549988  0.01019059
  0.01407131]","The steps announced by Finance Minister Enoch Godongwana in Parliament, Cape Town on Wednesday, 26 October 2022, included narrowing our budget deficit greatly to improve our fiscal framework, support our economic standing and give South Africans every confidence in the future prospects of our econom The planned increase in contingency reserves allows us to deal with emergencies such as natural disaster The 2022 MTBPS further boosts our key priorities of infrastructure and service-delivery programmes, and provides additional relief to support the poor and vulnerable in our natio","The steps announced by Finance Minister Enoch Godongwana in Parliament, Cape Town on Wednesday, 26 October 2022, included narrowing our budget deficit greatly to improve our fiscal framework, support our economic standing and give South Africans every confidence in the future prospects of our econom The planned increase in contingency reserves allows us to deal with emergencies such as natural disaster The 2022 MTBPS further boosts our key priorities of infrastructure and service-delivery programmes, and provides additional relief to support the poor and vulnerable in our natio",0.9308801
"[ 1.2701456e-01 -2.5797835e-01 -1.1829830e-03 ...  1.5975167e+00
  5.4145294e-01  7.1590781e-01]","[ 0.01683641 -0.00114201  0.00389639 ...  0.05253295  0.01394651
  0.01884747]",Cabinet calls on all socio-economic sectors to partner with the government to uplift our economy to improve the lives of our citizens across the country,Cabinet calls on all socio-economic sectors to partner with the government to uplift our economy to improve the lives of our citizens across the country,0.93704903
"[ 0.00291352 -0.4632032   0.09877058 ... -0.04446049  1.048182
  0.9129593 ]","[-0.00366135 -0.00078529  0.00867199 ...  0.00058287  0.01755215
  0.00937484]",South Africa,South Africa,0.97600496
"[ 0.6990992  -0.27221203  0.00292969 ... -0.00231374  1.1413891
  0.2261984 ]","[ 5.5505108e-04 -1.6637925e-03  3.6884130e-03 ...  3.7104178e-03
  1.3040936e-02 -7.1273826e-05]",Spain relations,Spain relations,0.9378569
"[ 0.8171933   0.01467362 -0.11019549 ...  0.7692819   1.5854874
  0.90662974]","[ 0.01161973 -0.0007478  -0.00020281 ...  0.01443709  0.03646889
  0.01512178]","Cabinet welcomed the outcome of the Official Visit to South Africa by Prime Minister Pedro S nchez P rez-Castej n of Spain to solidify the already strong relations between the two countrie The Prime Minister was accompanied by the Spanish Minister for Industry, Trade and Tourism, Ms Reyes Maroto, and a business delegatio","Cabinet welcomed the outcome of the Official Visit to South Africa by Prime Minister Pedro S nchez P rez-Castej n of Spain to solidify the already strong relations between the two countrie The Prime Minister was accompanied by the Spanish Minister for Industry, Trade and Tourism, Ms Reyes Maroto, and a business delegatio",0.934963
"[ 0.23666748  0.32437623 -0.04707205 ...  1.0420437   0.85893184
  0.5221358 ]","[ 0.00432111  0.00146463 -0.00077975 ...  0.03638419  0.03322857
  0.01070546]","The visit created opportunities for various South African sectors to meet with their Spanish counterparts and to deepen cooperation in trade and investment, science and innovation, arts and culture, sports and educatio","The visit created opportunities for various South African sectors to meet with their Spanish counterparts and to deepen cooperation in trade and investment, science and innovation, arts and culture, sports and educatio",0.9463699
