xh,en,src_text,trg_text,Cosine_Score
"[ 0.39924383 -0.41582647 -0.09230132 ...  0.7254464  -0.07612222
  0.92271215]","[ 0.00980163 -0.0033715  -0.00078007 ...  0.00912487 -0.00173329
  0.03020796]",Issues in the environment1.,Issues in the environment1.,0.86281985
"[ 1.3459772  -0.06632906  2.1389966  ...  1.1794031   1.0992994
  2.7054677 ]","[ 3.9179135e-02 -1.6364671e-06  3.2479081e-02 ...  3.0830774e-02
  2.3892382e-02  5.8406699e-02]","Quarterly Labour Force Survey (QLFS) Cabinet welcomed the results of Statistics South Africa s QLFS for the third quarter of 2022, which indicated that 204 000 jobs were gained between the second and third quarters of 2022.","Quarterly Labour Force Survey (QLFS) Cabinet welcomed the results of Statistics South Africa s QLFS for the third quarter of 2022, which indicated that 204 000 jobs were gained between the second and third quarters of 2022.",0.9488246
"[ 0.77903545 -0.1582406   3.6778078  ...  1.3296115   1.0040092
  3.1911955 ]","[ 0.02278239 -0.00118749  0.08778474 ...  0.04099594  0.03693743
  0.08162417]","The QLFS also revealed that the total number of persons employed in the third quarter of 2022 was 15,8 millio This means that the official unemployment rate decreased by 1,0 percentage point from 33,9% in the second quarter to 32,9% in the third quarter of 2022.","The QLFS also revealed that the total number of persons employed in the third quarter of 2022 was 15,8 millio This means that the official unemployment rate decreased by 1,0 percentage point from 33,9% in the second quarter to 32,9% in the third quarter of 2022.",0.95051646
[0.2405503  1.6934041  3.852711   ... 0.88599384 0.84068525 2.7409997 ],[0.01181386 0.04944921 0.09101406 ... 0.03126979 0.03172033 0.07047746],"The unemployment rate according to the expanded definition of unemployment also decreased by 1,0 percentage point to 43,1% in the third quarter of 2022 compared to the second quarter of 2022.","The unemployment rate according to the expanded definition of unemployment also decreased by 1,0 percentage point to 43,1% in the third quarter of 2022 compared to the second quarter of 2022.",0.9528682
"[ 0.595025   -0.10135815  1.0662255  ...  0.5129041   0.62387395
  1.0192752 ]","[1.41187655e-02 5.52677782e-03 5.81500717e-02 ... 9.15039983e-03
 4.60271149e-05 3.30328606e-02]","While this increase may be viewed as a drop in the ocean, it does show that the strategies to grow employment are starting to yield positive result The largest jobs gain were recorded in manufacturing (123 000), followed by trade (82 000), construction (46 000), transport (33 000), and community and social services (27 000).","While this increase may be viewed as a drop in the ocean, it does show that the strategies to grow employment are starting to yield positive result The largest jobs gain were recorded in manufacturing (123 000), followed by trade (82 000), construction (46 000), transport (33 000), and community and social services (27 000).",0.93970203
"[ 1.0186101  -0.27233058  0.01054672 ...  1.220034    0.804067
  0.7565126 ]","[ 0.04248554 -0.00050507  0.00180216 ...  0.02508971  0.01982705
  0.01285079]",Cabinet called on South Africans to continue to rally behind the country s Economic Reconstruction and Recovery Plan (ERRP) to ensure that as a country we keep the momentum of growing the economy and creating much-needed job,Cabinet called on South Africans to continue to rally behind the country s Economic Reconstruction and Recovery Plan (ERRP) to ensure that as a country we keep the momentum of growing the economy and creating much-needed job,0.93991935
"[ 0.59971446 -0.16511294  0.07832978 ...  1.3883185   1.2512243
  2.2362132 ]","[ 0.02071932 -0.00109692  0.01135924 ...  0.02091179  0.03053598
  0.04140199]",Cabinet acknowledges that the country has a long way to go and more work needs to be done to address the challenge of unemployment in the country State Visit to the United Kingdom of Great Britain and Northern Ireland (UK) Cabinet welcomed the historic Presidential State Visit to the UK that took place from,Cabinet acknowledges that the country has a long way to go and more work needs to be done to address the challenge of unemployment in the country State Visit to the United Kingdom of Great Britain and Northern Ireland (UK) Cabinet welcomed the historic Presidential State Visit to the UK that took place from,0.9247896
"[ 0.411199   -0.1633155   0.21087682 ...  0.38949826  0.70356065
  1.2467469 ]","[-0.00039354 -0.00059164  0.02344453 ...  0.0028256   0.00579312
  0.02478021]",22 to 23 November 2022.,22 to 23 November 2022.,0.8007976
"[ 1.4678787  -0.07397734 -0.13293327 ...  1.0015498   1.3681366
  2.9026685 ]","[ 4.1128431e-02 -2.9286188e-05 -2.2701740e-04 ...  3.5390355e-02
  4.2030260e-02  7.9975657e-02]","His Excellency President Cyril Ramaphosa became the first Head of State to be hosted by the British monarch, His Majesty King Charles III, since his accession to the throne in September 2022.","His Excellency President Cyril Ramaphosa became the first Head of State to be hosted by the British monarch, His Majesty King Charles III, since his accession to the throne in September 2022.",0.93905365
"[ 0.4249312  -0.11464509 -0.07042577 ...  1.8601305   1.0429152
  1.552548  ]","[ 0.0061901   0.00082327 -0.00088436 ...  0.03433394  0.02262785
  0.03077528]","A Royal State Visit is the highest honour bestowed on a country by the UK to further promote bilateral relations and it also symbolises the importance the UK ascribes to its relations with a particular countr The Presidential State Visit, which marked a continuation of the strong bilateral ties between South Africa and the UK, resulted in the launch of the next phase of the UK-South Africa Infrastructure Partnershi The partnership supports South Africa s economic growth through major infrastructure developments and offers increased access to UK companies in projects worth up to","A Royal State Visit is the highest honour bestowed on a country by the UK to further promote bilateral relations and it also symbolises the importance the UK ascribes to its relations with a particular countr The Presidential State Visit, which marked a continuation of the strong bilateral ties between South Africa and the UK, resulted in the launch of the next phase of the UK-South Africa Infrastructure Partnershi The partnership supports South Africa s economic growth through major infrastructure developments and offers increased access to UK companies in projects worth up to",0.92815536
"[ 0.2586961  -0.15095755 -0.06121195 ...  1.5905814   2.0969498
  1.9012454 ]","[ 0.00154431 -0.00036707  0.00475006 ...  0.04122491  0.05967053
  0.04009268]","billion over the next three year The visit focused on upgrading trade and investment levels between the two countries, and also on creating more opportunities in British markets for South African goods and commoditie During the UK-SA Business Forum, numerous business opportunities on offer were profiled to UK investors who pledged their continued engagement with South Afric South Africa and the UK","billion over the next three year The visit focused on upgrading trade and investment levels between the two countries, and also on creating more opportunities in British markets for South African goods and commoditie During the UK-SA Business Forum, numerous business opportunities on offer were profiled to UK investors who pledged their continued engagement with South Afric South Africa and the UK",0.9393609
"[ 0.60048246 -0.06874949  1.857224   ...  0.81030244  1.089348
  1.1555508 ]",[0.02536707 0.00219674 0.0726558  ... 0.02316067 0.02361536 0.02017385],"also signed Memorandums of Understanding on Cooperation in Science and Innovation as well as Health Cooperation that would focus on vaccine manufacturing, genome sequencing and climate chang Other outcomes from the visit included securing collaboration on infrastructure, clean technology and renewable energy source These opportunities hold the potential to unlock domestic trade, investment and boost job creation Tshwane Automotive Special Economic Zone (TASEZ) Cabinet welcomed the production of the next generation Ford Ranger by Ford Motor Company of South Africa (FMCSA), which saw a capital investment of R1billio This resulted in all 10 auto component manufacturing companies located in the TASEZ officially entering into full operatio The investment by the component manufacturers amounted to R billion and created 1 259 permanent jobs benefiting youth (76%) and women (32%).","also signed Memorandums of Understanding on Cooperation in Science and Innovation as well as Health Cooperation that would focus on vaccine manufacturing, genome sequencing and climate chang Other outcomes from the visit included securing collaboration on infrastructure, clean technology and renewable energy source These opportunities hold the potential to unlock domestic trade, investment and boost job creation Tshwane Automotive Special Economic Zone (TASEZ) Cabinet welcomed the production of the next generation Ford Ranger by Ford Motor Company of South Africa (FMCSA), which saw a capital investment of R1billio This resulted in all 10 auto component manufacturing companies located in the TASEZ officially entering into full operatio The investment by the component manufacturers amounted to R billion and created 1 259 permanent jobs benefiting youth (76%) and women (32%).",0.9226508
