xh,en,src_text,trg_text,Cosine_Score
"[ 1.3765011  -0.0404977   0.1964004  ...  0.90098685  1.0348487
  1.6166961 ]","[ 0.01647557 -0.00126919  0.00063013 ...  0.04743183  0.03416223
  0.0471839 ]","IKhabhinethi ibidibene ngoLwesithathu, umhla wama-27 kweyoMsintsi yowama-2017, kwiZakhiwo zoMdibaniso, ePitol Imiba enguNdaba-mlonyeni1.","Cabinet met on Wednesday, 27 September 2017, at the Union Buildings, Pretori Issues in the environmentUnited Nations General Assembly (UNGA)Cabinet welcomed President Jacob Zuma s address to the 72nd Regular Session of the UNGA in New York, USA on 12 September 2017, under the theme",0.8010496
"[ 0.8649943  -0.17095295  0.03047575 ...  0.89189184  1.1086084
  2.2524061 ]","[ 0.03115153 -0.00122347  0.02405805 ...  0.03217334  0.05173248
  0.05137254]","INdibano eNkulu yeZizwe eziManyeneyo (i-UNGA) IKhabhinethi iyamkele intetho kaMongameli uJacob Zuma ebeyenze kwiSeshoni yama-72 yaRhoqo yeNdibano eNkulu yeZizwe eziManyeneyo (i-UNGA) e-New York, e-United States of America ngomhla we-12 kweyoMsintsi yowama-2017, phantsi komxholo othi","Zimbabwe is one of South Africa s top - five trading partners on the Continent, with trade statistics showing annual growt In 2016, South Africa s exports to Zimbabwe amounted to approximately R2billio MessagesBirthday",0.7172158
"[ 0.7096182  -0.13593325 -0.30899847 ...  0.22899416  0.80847406
  1.0452442 ]","[ 1.6941285e-02 -2.0002657e-05  6.0417869e-06 ...  1.0328840e-02
  4.8138674e-02  4.9980290e-02]",Ukugxila eBantwini: Ukuzamela uXolo noBomi obuNdililsekileyo kuMntu Wonke kwiHlabathi eliZinzileyo .,"Focusing on People: Striving for Peace and a Decent Life for All on a Sustainable Planet .Deliberations focused, amongst others, on the Sustainable Development Goals (SDGs); climate change; peace and security issues and UN reforms, especially UN Security Council reforPresident Zuma also signed the Treaty on the Prohibition of Nuclear Weapons, which reflects South Africa s continued commitment towards the achievement of a world free from the threat posed by nuclear weapons and ensuring that nuclear technology is used for peaceful purposes onlPresident Zuma hosted a centenary celebratory dinner in honour of the late former President of the African National Congress, Mr Oliver Reginald TambHeritage MonthCabinet thanks all South Africans for celebrating Heritage Month in September and reiterates President Zuma s Heritage Day message for all in the country to aspire for greater unity in diversitAs the country concludes Heritage Month under the theme",0.6853126
"[ 0.21436971 -0.00499877 -0.2689376  ...  0.934446    1.3051935
  0.8705162 ]","[ 0.02578919 -0.00080678 -0.00015722 ...  0.04773833  0.03196678
  0.03893011]","Iingxoxo zigxile, phakathi kwezinye izinto, kwiiNjongo zoPhuhliso eziZinzileyo (ii-SDG): ukuguquka kwesimo sezulu; imiba yokhuselo nokhuseleko kunye neengunqu kwi-UN, ingakumbi iinguqu kwiBhunga loKhuselo le-U UMongameli uZuma ukwatyikitye isiVumelwano soThintelo lweziXhobozeNyukliya, nokukwabonakalisa ukuzinikela okuqhubekayo koMzantsi Afrika okubhekisele ekumiseleni ihlabathi elingenangxaki ezibangelwa kukusetyenziswa kwezixhobo zenyukliya nokuqinisekiswa ukuba ubuchwepheshe nezixhobo zenyukliya zisetyenziselwa iinjongo zoxolo kuphel","The Year of Oliver Reginald Tambo: Celebrating our Liberation Heritage , South Africans are encouraged to build on the values espoused in the Constitution and strengthen efforts to build a nation free from poverty, hunger, homelessness and inequalitIn fostering a spirit of heritage, Cabinet welcomes the agreement signed between South Africa and Tanzania, which is aimed at preserving the history of the liberation strugglThe UN has endorsed the implementation of the Roads to Independence in Africa Projec It is a celebration of the spirit of solidarity and cooperation amongst Africa s liberation movements and will see the construction of a museum, library and archiveWorld Tourism DaySouth Africa, under the leadership of the Minister of Tourism, Ms Tokozile Xasa, participated in World Tourism Day (27 September 2017) and",0.7666713
"[ 1.0504328  -0.10895021 -0.09207708 ...  1.2565652   1.2193913
  1.7031031 ]",[0.02621909 0.00755752 0.00774724 ... 0.00715659 0.04123238 0.04469743],"UMongameli uZuma usingathe umbhiyozo weminyaka elikhulu yokuhlonipha ongasekhoyo owayesakuba nguMongameli we-African National Congress (i-ANC), uMnu Oliver Reginald Tambo INyanga yaMafa IKhabhinethi ibulela bonke abemi baseMzantsi Afrika ngokubhiyozela iNyanga yaMafa kweyoMsintsi nokuzeka mzekweni kumyalezo kaMongameli uZuma woSuku lwaMafa wokuba sonke kwilizwe lethu masizame umanyano olukhulu kwiiyantlukwano zeth Njengokuba ilizwe lethu liqukumbela iNyanga yaMafa phantsi komxholo othi","Cabinet appeals to the public to come forward with any information that may assist law-enforcement authorities and calls for the full might of the law to be applied to those found guiltLaunch of the Bakoena Ba Mopeli customary law bookCabinet applauds the launch of the book, Bakoena Ba Mopeli Customary Law of Succession and Genealogy, as a milestone achievement for traditional leadership in South AfricThe Minister of Cooperative Governance and Traditional Affairs, Mr Des van Rooyen, and His Majesty King Letsie III, the Head of State of the Kingdom of Lesotho, attended the event on Monday, 25 September 2017.The Department of Cooperative Governance and Traditional Affairs started documenting the history of 13 Kingships/Queenships in 2011.",0.7893287
"[ 0.88685906  0.00335217 -0.12909617 ...  1.3442577   1.6920156
  1.5425858 ]","[ 1.4245876e-02 -5.6092220e-04 -8.5780244e-05 ...  4.0983073e-02
  3.5623107e-02  4.8172828e-02]","Unyaka ka-Oliver Reginald Tambo: UkuBhiyozela iNkululeko Yethu Elilifa , abemi baseMzantsi Afrika bayakhuthazwa ukuba bakhele kwizithethe ezixhaswa nguMgaqo-siseko nokomeleza amalinge okwakha isizwe esingenantlupheko, ndlala, ukungabi namakhaya nokungalingan Ekukhuthazeni umoya wamafa, iKhabhinethi isamkele isivumelwano esityikitywe phakathi koMzantsi Afrika neTanzania, nesijongise ekugcineni imbali yomzabalazo wenkululek","This book will assist in understanding the history of Bakoena Ba Mopeli and succession genealogy in order to preserve our histor Cabinet decisionsSouthern African Development Community (SADC) protocolCabinet approved the ratification of the SADC Protocol on Environmental Management for Sustainable Development, by Parliamen The objective of the protocol is to promote sustainable use and transboundary management of the environment, which is of interest to SADC member stateSouth Africa, as Chair of the SADC from August 2017 to August 2018, is committed to strengthening regional efforts to conserve transboundary natural resources and promote sustainable development within the SADC regioThis is aligned to the NDP, which prioritises the deepening of integration of the SADC region as well as ensuring environmental sustainability and an equitable transition to a low-carbon economPartnership for Action on the Green Economy Ministerial ConferenceCabinet approved the hosting of the Partnership for Action on the Green Economy Ministerial Conference in September 2018.",0.7652039
"[ 0.8684624   0.06445316 -0.08927586 ...  0.91097426  1.5719814
  1.6761031 ]",[0.01414333 0.0003596  0.00883999 ... 0.02544192 0.05357669 0.05753999],"I-UN ikugunyazisile ukufezekiswa kweProjekthi yeeNdlela eziSingise eNkululekweni e-Afrik Ngumbiyozo wokubhiyozela umoya wentlalo-ntle nentsebenziswano phakathi kwemibutho yenkululeko yase-Afrika nezakukhokelela ekwakhiweni kwemuziyamu, ithala leencwadi noovimba beenkcukacha USuku loKhenketho lweHlabathi UMzantsi Afrika, phantsi kokukhokelwa nguMphathiswa wezoKhenketho, uNksz Tokozile Xasa, uthathe inxaxheba kuSuku loKhenketho lweHlabathi (27 kweyoMsintsi yowama-2017) neNyanga yoKhenketho, phantsi komxholo othi","will highlight the economic benefits of the sector by showcasing transport infrastructure services in aviation, maritime, public transport, roads and rai The national launch is being held at Sinaba Stadium in Daveyton in the City of Ekurhuleni on 29 September 2017.Investments in the transport sector are stimulating development and creating jobs as part of South Africa s Nine-Point Plan, which aims to grow the economy and create much-needed job These investments will ensure the building of an integrated public transport network across the countrSouth Africa to host the 2nd Session of the South Africa-Zimbabwe Bi-National Commission (BNC)President Jacob Zuma will host his Zimbabwean counterpart, His Excellency President Robert Mugabe, who will be in South Africa on 03 October 2017 on the occasion of the 2nd Session of the South Africa-Zimbabwe BN The Agreement establishing the BNC was signed in April 2015 and inaugurated in October 2016 in Harare, ZimbabwSouth Africa and Zimbabwe have good bilateral political, economic and social relations underpinned by strong historical ties dating back many year The two countries do not only share strong historical relations but also economic cooperatio",0.7825362
"[ 0.6361971  -0.5076702  -0.5712374  ...  0.21138479  0.2581512
  0.07429154]","[ 0.00820228  0.00285913 -0.00099253 ...  0.00866136  0.00696824
  0.0041157 ]",UKhenketho oluZinzileyo,Sustainable Tourism,0.76770186
"[-0.14669858 -0.24188566 -0.27211127 ...  0.21267378 -0.34867874
 -0.2812113 ]","[ 0.00261578 -0.00448879 -0.00080581 ...  0.0099808   0.00721358
  0.00676446]",IsiXhobo soPhuhliso .,A Tool for Development .,0.7645371
[0.5137297  1.0634778  0.12913653 ... 1.1191005  0.71049845 0.7238276 ],[0.01940997 0.00511186 0.00701989 ... 0.02347288 0.02010811 0.0186748 ],"Oku kubonelela ngeqonga lokuxhasa iinguqu kwimigaqo-nkqubo, ukuqhutywa koshishino nokuziphatha kwabakhenkethi, olubhekisele kwicandelo lezokhenketho elizinze ngokuthe chatha, nelinokwenza igalelo elingqongqo ekuphunyezweni kwee-SD NgoSuku loKhenketho lweHlabathi, amazwe neenkcubeko ezahlukeneyo zibhiyozele imisebenzi ehambelana nemimandla emininzi neyahlukahlukeneyo efana nokukhuthazwa kwemirhumo ekhethekileyo kunye nokwandiswa kofikelelo kumaziko okanye ukwandiswa kofikelelo kumaziko, ufikelelo loluntu oluninzi olusimahla kwiipaka nezitiya, kunye nothethathethwano olwahlukeneyo nabadlali-ndima ebalulekiley","This platform supports countries and regions to put sustainability at the heart of economic policies and practices to advance the 2030 Agenda for Sustainable DevelopmenIt is a UN programme which brings together expertise from five UN agencies namely; UN Environment Programme; International Labour Organisation; UN Development Programme; UN Industrial Development Organisation and the UN Institute for Training and ResearcHosting the Ministerial Conference will advance the agenda, domestically and on the African continent, of inclusive growth in adopting a low carbon and climate resilient economic pathwaUmngeni Water BoardIn order to stabilise the governance issues of the Board Cabinet endorsed the appointment of the Interim Board whilst the Minister is expediting the process to appoint the fully fledged Umngeni Water Boar Cabinet was satisfied with the work that the Minister was doing in stabilising the Umngeni Water BoarCabinet was appraised on the situation at the Umngeni Water Board which is the second largest water board in the country with an annual turnover of more than R2,4 billion and its five year Capital Expenditure budget of more than seven billion ran Cabinet was also briefed on the discussions the department of water and sanitation was having with its investor BillsLand Survey Amendment BillCabinet approved the publication of the Land Survey Amendment Bill for public commen The Bill amends the Land Survey Act, 1997 (Act 8 of 1997).The amendments enhance lines of accountability and governance and provide for the appointment of certain members of the Survey Regulations Board, so as to enhance the regulation of the survey of land in South AfricThe Bill also seeks to regulate the survey of land in South Africa by empowering the Chief Surveyor-General to exercise national oversight and management over the geodetic, topographic and cadastral surveys, geospatial and land information serviceScience and Technology Laws Amendment Bill of 2017Cabinet approved the publication of the Science and Technology Laws Amendment Bill of 2017 for public commen The Bill proposes harmonizing and standardizing the provisions which regulate the operations and governance of the public entities reporting to the Minister of Science and Technolog",0.75511605
