xh,en,src_text,trg_text,Cosine_Score
[0.4407343  0.2915558  1.1036887  ... 0.96972054 0.6457351  1.576124  ],"[ 0.02080219 -0.00051173  0.05494376 ...  0.0282874   0.0164624
  0.05097153]","Uluvo lweKhabhinethi kwimiba ebalulekileyo kwiimeko ezigqubayo nezingundabamlonyeni IKhabhinethi yamkela ukusungulwa esidlangalaleni koshicilelo lwesithandathu lweeMpawu zoPhuhliso nguMphathiswa kuBongameli woHlolo noVavanyo lweNtsebenzo kwakunye noLawul Njengoko isizwe silungiselela ukubhiyozela iMinyaka engama-20 eNkululeko, aBemi boMzantsi Afrika kufanele babeneqhayiya kuba ubomi butshintshe bangcono ukusukela ngowe-1994.Iimpawu zibonisa impucuko kwiindawo ezibalulekileyo kwaye ngaxeshanye zolatha umsebenzi onzima ekusafuneka wenziwe ukujongana neminye imingeni yethu egquba ngakumb Ngaphezu koko, iimpawu zikhuthaza ingxoxo ngemingeni ejongene nelizwe lethu kwaye zikwasebenza njengeziphawuli apha kuhambo lwethu lwenkqubela-phambili kwezoqoqosho nentlal IKhabhinethi income ama-41% (115) oomasipala abafumene iingxelo zophicotho-zincwadi zezimali ezingenachaphaza kunyaka-mali wama-2011/2012.","Cabinet s position on prominent issues in the current environment Cabinet welcomed the public launch of the sixth edition of the Development Indicators by the Minister in the Presidency for Performance Monitoring and Evaluatio As the nation prepares to celebrate 20 Years of Freedom, South Africans should be proud that life has changed for the better since 1994.The indicators show improvement in key areas and simultaneously point to the hard work still required to deal with some of our more persistent challenge Furthermore, the indicators encourage debate on the challenges our country faces and act as markers along our journey of socio-economic progres Cabinet commended the 41% (115) of municipalities that received unqualified financial statements on the 2011/2012 financial audit",0.89934385
"[ 0.62625533  0.13804697 -0.0036964  ...  0.9238335   0.9721673
  1.0687071 ]","[ 2.0502051e-02  5.7968544e-03 -1.3265870e-06 ...  3.6655683e-02
  3.5326034e-02  4.4265751e-02]","Ikwavume impucuko eyenziwe ngoomasipala abangama-21 ababefumene iingxelo ezingachanekanga okanye okungakhange kwenziwe ingxelo kubo kunyaka ophelileyIKhabhinethi iyawubulela umsebenzi owenziwe nguMphicothi-zincwadi Jikelele ekuncediseni oomasipala ukuba baphucule iimfuneko zothotyelo lolawulo lwezimal Kananjalo, ikwavume ukuzinikela okwenziwe ziinkokeli zoomasipala ngokuqhubeka zisebenzela ukuphucula iziphene eziqaqanjiswe nguMphicothi-zincwadi-Jikelel IKhabhinethi ibulele bonke abemi boMzantsi Afrika ngenkxaso yabo yoSuku lwezeMidlalo neNkcubeko lukaNelson Mandela ebelusingathwe ukunceda iprojekthi yeSibhedlele saBantwana iNelson Mandel Abemi boMzantsi Afrika bayakhuthazwa ukuba baqhubeke besebenza eluntwini baze basebenzisane norhulumente ukuphucula ubomi babemi baze bafezekise izinto uMadiba ebenikele ubomi bakhe kuz",It also acknowledged the commitment made by the municipality leadership to continue to work on further improving the areas highlighted by the Auditor GeneraCabinet thanked all South Africans for their support of the Nelson Mandela Sport and Cultural Day hosted in aid of the Nelson Mandela Children's Hospital projec South Africans are encouraged to continue working in communities and partnering with government to improve the lives of citizens and bring to life the ideals to which Madiba dedicated his lif Cabinet noted the upcoming visit of President Jacob Zuma to the Russian Republi He will be attending the Group of 20 (G20) Summit in St,0.8420775
"[ 0.63965106 -0.08885781 -0.02750629 ...  1.2052792   1.3690064
  0.90895903]","[ 1.4926250e-02  5.4443657e-04 -4.4835906e-05 ...  2.4726644e-02
  3.3832047e-02  6.0180292e-02]","IKhabhinethi iqaphele utyelelo oluzayo lukaMongameli Jacob Zuma kwiRiphabliki yaseRashiy Ngolu tyelelo uza kuzimasa iNgqungquthela yeeNtloko zaMazwe, aBaphathiswa bezeziMali neeRhuluneli zeBhanki (iG20) eSt Petersburg ngomhla we-5 nowe-6 kweyoMsintsi wama-2013 njengenxalenye yokukhuthaza umdla woMzantsi Afrika kwezopolitiko noqoqoshUMzantsi Afrika uqhubeka nokuxhasa i-ajenda yophuhliso yeG20 eqhubela phambili uzinzo loqoqosho lwehlabathi nohlumo oluzinzileyo lwexesha elide nokudala imisebenz IKhabhinethi income intlanganiso yokuqala yeBhunga lezoShishino yeBrazil, iRashiya, i-Indiya, iTshayina noMzantsi Afrika (iBRICS), apho bekudibene iinkokeli zoshishino ezivela kula mazwe eMzantsi Afrika .","political and economic interestSouth Africa continues to support the G20 s development agenda that advances global economic stability and long-term sustainable growth and job creatio Cabinet commended the first meeting of the Brazil, Russia, India, China and South Africa (BRICS) Business Council, which saw business leaders from these countries converge in South Afric The meeting was also attended by prominent business leaders from 19 other African countrie Cabinet welcomed the assurance given at the 12th annual African Growth and Opportunity Act (AGOA) Forum to renew AGOA before it expires in 2015.",0.8238992
"[ 0.5073082  -0.42486525 -0.23563239 ...  0.5148565   0.56728035
  1.0254402 ]","[ 1.0811095e-02 -7.2203162e-05 -6.2458266e-06 ...  2.2975789e-02
  1.2937679e-02  1.2768538e-02]",Intlanganiso ibikwazinyaswe ziinkokeli zoshishino ezibalulekileyo nezaziwayo ezivela kwamanye amazwe ase-Afrika ali-16,It further acknowledged the improvement made by the 21 municipalities that previously received the adverse or disclaimed opinions in the previous yeaCabinet appreciates the work done by the Auditor General in assisting the municipalities to improve on the governance compliance requirement,0.6673894
"[ 0.6477944  -0.08652874 -0.02099831 ...  1.3732904   1.1596686
  2.985609  ]",[0.00338056 0.00110727 0.0016131  ... 0.00096754 0.0361027  0.03799651],IKhabhinethi yamkele isiqinisekiso esenziwe kwiQonga lonyaka le-12 loMthetho woHlumo lwe-Afrika namaThuba lokuvuselela i-AGOA phambi kokuba iphelelwe lixesha ngowama-2015.,"All men are invited to join the Men s March against Gender-Based Violence at Johannesburg Stadium, on 24 August 2013 and commit to eradicate all forms of violence and abuse against women and childreThe Minister of Tourism will also launch Tourism Month on 28 August 2013 at the Amanzingwe Lodge, Hartebeespoort, under the theme:",0.6840732
"[ 0.35883918 -0.01991384  0.31840488 ...  0.96135646  1.1699454
  1.3894712 ]","[ 0.00707072 -0.00049946  0.01271533 ...  0.03798475  0.04345133
  0.04064198]","I-AGOA ixhamle e-United States nakwizwekazi i-Afrika kwaye ixhase ukuhluma nobudlelwane obulinganayo borhwebelwano obunamacala amabini phakathi koMzantsi Afrika ne-United States (US).UMzantsi Afrika ukholelwa ukuba i-AGOA ibonelela ngesikhokelo-nkqubo esifanelekileyo sokwakha urhwebelwano oluluqilima oluxhamlisa macala omabini nakubudlelwane botyalo-zimali nokuxhobisa intsebenziswano phakathi kwe-US nezwekazi i-Afrika ngokubanzNjengenxalenye yesikhumbuzo seNyanga yabaseTyhini esiqhutywa kwisizwe ngokubanzi, uSekela Mongameli uKgalema Motlanthe uza kutyelela iLali iGombani ekuMasipala iMutale ngoLwesihlanu, umhla wama-23 kweyeThupha wama-2013 eLimpopo ukuze anikezele ngezindlu eluntwin Abasetyhini baseGombani bathathe inxaheba ekwakheni ezi zindl UMongameli uJacob Zuma uza kuba yinxalenye yoMngcelele waMadoda ochase uBundlobongela ngokwezeSini kwiBala lebhola laseRhawutini, ngomhla wama-24 kweyeThupha wama-2013.","and has underpinned a growing and relatively balanced bilateral trade relationship between South Africa and the United States (US).SA believes AGOA offers an appropriate framework to build stronger, mutually beneficial bilateral trade and investment relations and strengthen cooperation between the US and the broader African continenAs part of the nationwide celebration of Women s Month, Deputy President",0.8571923
"[7.6814789e-01 2.9115012e-01 7.7406055e-04 ... 8.3651406e-01 9.7289705e-01
 4.5310631e-01]",[0.02920578 0.00405389 0.00121407 ... 0.0419202  0.03556758 0.0567227 ],Amadoda ayamenywa ukuba azibandakanye noMngcelele waMadoda aze azinikele ekuncothuleni nengcambu zonke iintlobo zobundlobongela kwabasetyhini nabantwan,"women of Gombani actively participated in building these house President Jacob Zuma will join the Men s March against Gender-Based Violence at Johannesburg Stadium, on 24 August 2013.",0.6864618
"[ 1.2218523  -0.03125056  0.07135153 ...  0.95927274  1.2825395
  1.1702335 ]","[4.2843271e-02 1.0110021e-03 5.9680355e-05 ... 3.1223208e-02 1.7815394e-02
 2.2635769e-02]","UMphathiswa woKhenketho naye uza kusungula iNyanga yoKhenketho ngomhla wama-28 kweyeThupha yowama-2013 kwindawo yokundwendwela ebizwa ngokuthi Amanzingwe Lodge, eHartebeespoort, phantsi komxholo othi:","Kgalema Motlanthe will on Friday, 23 August 2013 visit Gombani Village in",0.72640663
[0.41482574 0.9526799  0.723769   ... 1.0540476  0.9371649  2.1202245 ],"[ 0.0313967  -0.00093288 -0.00099302 ...  0.00913755  0.00361037
  0.04107822]","Amanzi ayoNwabis Njengenxalenye yemisebenzi yenyanga, uMboniso weKhondo leMisebenzi yoKhenketho weSizwe uza kubanjwa kwiZiko laseMonti leNgqungquthela yaMazwe ngaMazwe phakathi komhla we-19 nowama-21 kweyoMsintsi kowama-2013 ukuze kuboniswe amathuba emisebenzi kweli candelo likhulayo esele liqeshe ngaphezu kwesiqingatha sesigidi sabemi boMzantsi AfrikIKhabhinethi iqaphele ukuba uMphathiswa woPhuhliso lwaMaphandle noHlengahlengiso lwezeMihlaba uza kunikezela ngokusesikweni izindlu kubaxhamli baseDistrict Six, ngoMgqibelo umhla wama-24 kweyeThupha kowama-2013.","Mutale Municipality, Limpopo, to hand over houses to the communit The",0.640784
"[ 0.6737906  -0.07486401  0.27683622 ...  1.5980233   1.0476308
  2.5858107 ]","[ 0.01033839 -0.00308517  0.00524096 ...  0.02216517  0.04110826
  0.02783473]",Oku yinxalenye yelinge lokubuyisela umva imbali yoMthetho wezeMihlaba waBantu abaNtsundu we-1913 owashiya amawaka abantu abantsundu bengenamakhaya kwaye bengenamihlab IKhabhinethi kananjalo ixoxe ngemiba ephuma kwintlanganiso yeKhabhinethi i-Lekgotla ebibanjwe ngomhla we-13 ukuya kowe-15 kweyeThupha kowama-2013.,Petersburg on 5 and 6 September 2013 as part of promoting South Africa s,0.612077
