xh,en,src_text,trg_text,Cosine_Score
[0.9543318  0.05675163 0.41602132 ... 1.0897177  1.1307083  2.5080767 ],"[ 0.02223134 -0.00417907  0.02322545 ...  0.01763066  0.04087362
  0.06619424]",Ukuphunyezwa kweenkqubo ezingundoqo zikarhulumente IKhabhinethi icaciselwe ngeziphumo zengxelo yekota yesine (ukusuka kweyoMqungu ukuya kweyoKwindla ngowama-2015).,Cabinet was appraised on the outcomes reports for the fourth quarter (January-March 2015).,0.82236433
[0.6224612  0.06623457 0.60893786 ... 0.7274363  1.0265901  1.2368168 ],"[ 0.02685    -0.00104054 -0.00020114 ...  0.01309706  0.0482614
  0.04716365]",Yanelisekile ngomgama osele uhanjiwe kwiphulo lokuphumeza inkqub Amalungu eKhabhinethi aza kubamba iintlanganiso neendibano kunye noonondaba namanye amahlakani ukuze acacise umgama osele uhanjiwe malunga nokuphunyezwa kweziphumo zekota yesin Iinkcukacha ziza kwaziswa yakuba nje ishedyuli igqityiw IKhabhinethi iyakwamnkela ukukhethwa kwabaphehli bamandla ombane ohlaziyekayo abali-13 kwisihlandlo sesine sikarhulumente seNkqubo yokuThenga kubaPhehli abaziMeleyo baMandla oMbane oHlaziyekay Aba baphehli bamandla ombane ohlaziyekayo (umbane wesola notsalwa ngamaphiko omoya) ziza kuvelisa ezinye iimegawathi ezili-1 084 ukuxhasa umbane weziko lesizwe ngolo hlobo bancede ilizwe liye lisondela kwinqanaba apho liza kungabi nazo iingxaki zokunqongophala kwamandla omban,Cabinet welcomed the selection of 13 renewable energy producers during the fourth window of government s Renewable Energy Independent Power Producer Procurement Programm These renewable energy producers (solar and wind power energy) will supply an additional 1 084 megawatts in support of the national grid and thus help the country to move closer towards a long-term sustainable energy suppl,0.8130492
[0.9431757  0.14322205 2.7850547  ... 0.84961396 0.77617717 1.4243567 ],"[ 0.01238946 -0.00062481  0.07424106 ...  0.02764747  0.00619022
  0.02305185]","IKhabhinethi iyazamnkela iziPhumo zowama-2013-2014 zoPhicotho-zincwadi zoRhulumente baseKhaya kwaye ibaqhwabela izandla oomasipala ngendlela abaqhube ngayo ethe yabonakalisa ukuphucuka okuzingileyo kuyo yonke imiba echatshazelweyo kwiziphumo zophicotho-zincwadi loomasipal Ama-96% onke oomasipala namaqumrhu oomasipala angenise iingxelo zezimali kwangexesha, oko okubonakalisa umtsi omhle kakhulu unyuka usuka kuma-93% ngowama-2012/13 nama-78% ngowama-2007/08.Le ngxelo ibonakalisa ukuba kuthathwe amanyathelo angqingqwa ukulwa ingxaki yokusetyenziswa kwezimali gwenx Okuncumisa nangakumbi kukunyuka kwenani loomasipala namaqumrhu oomasipala abeneengxelo zophicotho-zincwadi ezingenachaphaza lisuka kuma-30 ngowama-2012/13 laya kuma-58 ngowama-2013/14, phofu babesixhenxe kuphela ngowama-2007/08, into leyo ebonakalisa oomasipala bathe gqolo besebenzela indlela eya kulawulo olululo kunye neyokuphatha izimali ngobunono okanye ngokungekho gwenxOomasipala kunye namaqurhu oomasipala ekuphicothwe iincwadi zabo abaneengxelo zophicotho-zincwadi ezingenachaphaza ngoku bangama-76% enkcitho yoorhulumente basekhaya iyonke ezibhiliyoni zeerandi ezingama-350.","Cabinet welcomes the 2013-2014 Local Government Audit Outcomes and applauds the performance of municipalities that showed a consistent improvement in almost all aspects of municipal-audit outcome An overwhelming 96% of auditees (municipalities and municipal entities) submitted their financial statements on time, which is a major improvement from 93% in 2012/13 and 78% in 2007/08.The report recognises that a concerted effort was made to address irregular expenditur Notable is the significant increase in the number of municipalities and municipal entities with unqualified audits from 30 in 2012/13 to 58 in 2013/14, with only seven in 2007/08 pointing to a steady trend towards good governance and sound financial managemenAuditees with financially unqualified opinions now account for 76% of the total local government expenditure budget of R315 billio This means that almost eight out of every 10 rand spent by local government is spent by entities with financially unqualified statementOf the 335 municipalities and entities audited, 102 improved, 194 remained constant, 27 regressed while two were new and 10 were still outstandin This reinforces more efficient and accountable basic service delivery in line with the",0.8910923
"[ 0.2856425  -0.03616445  0.6496436  ...  0.90733945  0.765603
  1.4240698 ]",[0.00998646 0.05292536 0.09614401 ... 0.02741803 0.02283068 0.05221643],"Oku kuthetha ukuba malunga ne-R8 kwi-R10 nganye echithwa ngoorhulumente basekhaya ichithwa ngoomasipala abaneengxelo zezimali ezingenechaphazKoomasipala namaqurhu oomasipala abangama-335 ekuqhutywe uphicotho-zincwadi kubo, abali-102 babonakilise ukuphucuka, abali-194 ababonakalisanga lutshintsho, abangama-27 babonakalisa ukuqhwayela emva logama ababini bona ingabatsha, bona abalishumi azikho iingxelo zab Oku kubethelela indlela yokuhambisa iinkonzo ezisisiseko ecaciswayo neyenza umahluko kanye ngokwemigaqo yendlela","Cabinet affirms its confidence in the National Prosecuting Authority (NPA) to effectively execute its duties as mandated by our Constitution despite the recent change in its leadershiThe NPA remains steadfast in its work, and has the relevant structures and systems in place to continue to promote a crime-free societ In 2014 the organisation improved its conviction rate at all court levels with 9per cent (273 641 cases) at district courts, 76 per cent (27 246 cases) at regional courts and 88 per cent (911 cases) at all high court",0.7568511
"[ 2.2504985  -0.10950825 -0.7664918  ...  0.17360969  1.4547362
  0.5254128 ]","[ 1.8055100e-02 -2.1603037e-04  1.7893808e-05 ... -2.1716887e-04
  1.3063085e-02  7.6728743e-03]",yokuBuyela kuNdalashe .,Back to Basics,0.7047374
[0.42045155 0.08056764 0.07731804 ... 0.59990937 0.9315054  0.8767701 ],"[ 0.00498634 -0.00079762  0.00369421 ...  0.02015278  0.02002491
  0.00272601]","IKhabhinethi iyakwamnkela oku njengenxalenye yeQhinga lokuBuyela kuNdalashe, ngoku kuza kuqwalaselwa oomasipala abangama-50 abafumene iziphumo zophicotho-zincwadi olunechaphaza, ingakumbi abangama-25 bona abathe gqolo befumana iingxelo zophicotho-zincwadi ezinechaphaza kule minyaka mihlanu idlulileyIKhabhinethi ivakalisa ukungonwatyiswa ngoomasipala abaqhubekayo beqesha abantu kwizikhundla abangazifundelanga ngolo hlobo bedelela imigaqo yolawulo olulul UMphathiswa woLawulo lweNtsebenziswano nemiCimbi yezeMveli, esebenzisana noomasipala, uza kuwubeka phambili umba wokusombulula ezi ngxaki Izigqibo engundoqo zeKhabhinethi IKhabhinethi isamnkele isiCwangciso sokuTshintsha iiMeko kwiPosi yoMzantsi Afrika (i-SAPO).","approac Cabinet welcomes that as part of the Back to Basics Strategy, special attention will be given to the 50 municipalities that received disclaimed audit opinions, particularly the 25 that received disclaimed opinions for the past five yearCabinet also expresses its concern over those municipalities that continue to employ unqualified people and thereby undermine good governance practice The Minister of Cooperative Governance and Traditional Affairs, working with the municipalities, will expedite the process of resolving these issues",0.8663479
"[ 0.32959867  0.11443341 -0.06971984 ...  0.7398116   1.1033529
  0.8448091 ]",[0.01693974 0.02819922 0.0055278  ... 0.04266804 0.03730579 0.02764642],"Esi sicwangciso sincedile ekukhombeni kanye oonobangela bezingxaki zambethe i-SAPO saze saza namacebo abalulekileyo okungenelela okuphucula imeko elikuyo eli qumrh Uhlobo olutsha lokusebenza luyagwadlwa ukutshintsha olu belukade lusetyenziswa lokuxhomekeka kakhulu ekusebenzeni njengeshishini elihambisa iileta kuphela kuyiwe kwindlela eza kuzama ukufuna imithombo eyahlukeneyo yokuzingenisela imal IKhabhinethi inethemba ngenene lokuba la macebo aza kuwenza umahluko oncumisayo kwi-SAP UMphathiswa weziSeko zoNxibelelwano neeNkonzo zePosi, kunye nabalawuli bakwa-SAPO baza kubamba intlanganiso eyodwa noonondaba bacacise esi sicwangcis IKhabhinethi ivumile ukuba impendulo efunyenweyo ngengxelo yoMzantsi Afrika yokuqala ngokuphunyezwa koMqulu we-Afrika ngamaLungelo neNtlalontle yaBantwana (yowama-2000-2003), ithiwe thaca ePalament Le ngxelo isuka kwiKomiti ye-Afrika yeeNgcali ngamaLungelo neNtlalontle yaBantwan IKhabhinethi iwamnkele amanyathelo ezolawulo okuqinisekisa ukuba kukho indlela ehlangeneyo, ehambisanayo kunye nekhuthaza ukuthathwa kweenxaxheba kwindlela oza kuphunyezwa ngawo uMqulu we-Afrika wamaLungelo neNtlalontle yaBantwana eza kuhambisana namalungelo abantwana ngokomgaqo-sisekUkungeniswa kwengxelo yoMzantsi Afrika kuhambelana nemithetho kunye nemigaqo yesivumelwano samazwe ngamazw Le ngxelo ikwasebenza nanjengesixhobo sokulinganisa isantya isizwe esihamba ngaso ukuzama ukuhlonela amalungelo nempilo yabantwana Uluvo lweKhabinethi kwimiba egqubayo IKhabhinethi ikuqhwabela izandla ukubanjwa ngempumelelo kweNgqungquthela yezoQoqosho yeHlabathi (i-WEF) e-Afrika eKapa kule veki iphelileyo, ethe yakuqinisekisa ukuba eli lilizwe liyindawo ekumgangatho wehlabathi yokusingatha imisitho ekudidi eliphezul I-WEF Afrika inike iqonga urhulumente ukuba abonakalise eqhayisa ngoMzantsi Afrika njengendawo yokutyala imali nokuqhuba ushishino, nto leyo ibaluleke kakhulu kumalinge okufezekisa iinjongo zesiCwangciso seSizwe soPhuhliso (i-NDP).IKhabhinethi iyayamnkela nendima ebalulekileyo edlalwe ngoonondaba ukuqinisekisa ukuba ulwazi ngalo msitho ubaluleke kangaka lusasazwa kumaqonga ngamaqonga ukwenzela ukuba abemi beli bazive ngokwabo izingqi zemiba ebikwi-ajendIndawo eyi-BBB uMzantsi Afrika obekwe kuyo yinkampani yokuHlela yakwaFitch iqinisekisa ukuba eli lizwe liseyindawo enomtsalane nevulelekileyo kubatyali zimali bangaphandle, kwaye ikwabonakalisa nokuba urhulumente uzibophelele ekulawuleni izimali ngendlela ebonakalisa ubulumko nokungadyiwaz Ngaxeshanye, imiba ebiphakanyiswa ngabakwaFitch ifumana ingqwalasela kumagosa aphezulu karhulument IKhabhinethi iyakwamkela ukupapashwa ngokusesikweni kwencwadi i-Media Landscape 2014","Cabinet commends the successful hosting of the World Economic Forum (WEF) Africa in Cape Town last week, which reaffirms that the country is a world-class international destination for high profile event WEF Africa provided a platform for government to showcase South Africa as an investment and business destination, which is critical to meeting the objective of the National Development Plan (NDP).Cabinet also welcomes the significant role played by the media sector in ensuring that information from this critical event was carried across various platforms to allow issues to resonate with South AfricanSouth Africa s credit rating at BBB by Fitch Ratings reaffirms that the country remains open to foreign investment and further demonstrates government s commitment to prudent fiscal managemen Meanwhile, the issues raised by Fitch are receiving government s attention at the highest leve",0.8481039
[0.3062096  0.1969332  2.1119955  ... 0.9122905  0.8851076  0.96815395],[0.00647167 0.00085259 0.04460503 ... 0.02245543 0.0161574  0.02593282],"Celebrating 20 Years of South Africa s Media, ecangcatha kwimiba eyahlukeneyo ekhuthazayo kule minyaka ingama-21 idlulileyo apho oonondaba bathe badlala indima ebalulekiley Isicatshulwa ngasinye sigxila kwimiba engoonondaba ukusukela ngowe-1994 kwaye sinaba ngomgama esele siwuhambile ngoku size sinyathela nakwimingeni ezay Uninzi lwamahlakani ethu liyavuma ukuba mde umgama osele uhanjiwe kwicandelo loonondabIKhabhinethi iyababongoza oonondaba, abo bafundisa ezidyunivesiti, imibutho yoluntu kunye norhulumente ukuba bafunde i-Media Landscape 2014, eyincwadi elola abantu ukuba baxoxe benolwazi ngemiba engoonondaba yale minyaka ingama-20 idlulileyo uMzantsi Afrika uphantsi kolawulo lwentando yesininz Le ncwadi ibalisa ngecandelo labeendaba beli lizwe ngendlela enobunyani nengakhethi cal Ngethuba isaqalwa ukubhalwa, yaye yakhuthaza intsebenziswano engqingqwa phakathi kukarhulumente abecandelo labeendaba, ngokusebenzisa iinkokeli kunye nemibutho yolunt IKhabhinethi iyakubethelela ukuba ilithembile iGunyabantu lezoTshutshiso (i-NPA) ukuba liza kuwenza umsebenzi walo ngokuzinikela njengoko igunyaziswe nguMgaqo-siseko nangona nje kusandula ukubakho utshintsho kubalawuli balI-NPA ithe chu iqhuba umsebenzi wayo, kwaye inamacandelo nezixhobo zokusebenza ezifanelekileyo ukuba ingaqhubeka nedabi layo lokuluphelisa nya ulwaphulo-mthetho kwel Ngowama-2014, liye lenyuka inani labo babanjwe yi-NPA baze bagwetywa kuzo zonke iinkundla, eli nani ngama-93,6% (kumatyala angama-273 641) kwiinkundla zezithili, ama-76% (kumatyala angama-27 246) kwiinkundla zengingqi ibe ngama-88% (kumatyala angama-911) kuzo zonke iinkundla eziphakamiley IKhabhinethi iyakwamnkela ukukhutshwa kwengxelo yoPhando yokuqala ngokuBekana amaBala eMzantsi Afrik Le ngxelo ibigxile kwindlela ebonwa ngayo iNtsholongwane kaGawulayo (i-HIV) noGawulayo (i-AIDS) kunye nesifo sephepha (i-TB) kwaye ikhutshwe kwiNkomfa yesi-7 yoMzantsi Afrika ye-AIDS, eqhubayo ngoku e-Durba UPhando ngokuBekana amaBala, olulelona phando lubanzi kwihlabathi, liza neenkqubo kunye namanyathelo ahlakaniphileyo okulwa ukubekwa amabala kunye nokucalulwa kwabantu abaphila ne-HIV kunye ne-T IKhabhinethi iyayamnkela indlela eqhube kakuhle ngayo iVeki yokuKhuselwa kwaBantwana (i-CPW) kwaye iyakubethelela ukuba abantwana bethu balikamva leli lizwe lethu kwaye ibongoza uluntu ukuba lukhusele abantwana kwimpatho-mbi nokungakhathelelw Okunye, iKhabhinethi ibamba ngazibini kuzo zonke ii-arhente zikarhulumente, imibutho yoluntu, amahlakani karhulumente ekuhlaleni abasebenza imini nobusuku nangoku sele igqithile i-CPW befundisa uluntu ngombandela wokukhuselwa kwabantwan IKhabhinethi iyawamnkela amanyathelo ancumisayo okutshintsha imeko kaTelkom, urhulumente unezabelo ezininzi kule nkampani, ezingama-40%.","Celebrating 20 Years of South Africa s Media, which captures various aspects of the inspiring past 21 years in which media have played a critical rol Each chapter considers the media landscape from 1994 and reflects on how far we have come, while considering future challenge Most of the stakeholders agree that much has been achieved in this disciplinCabinet urges those in the media, academia, civil society and government to read Media Landscape 2014, which provokes informed debate and discussion on the 20 years of the media in a democratic South Afric The publication offers an objective and honest account of the country s media secto In the drafting process it fostered strong collaboration between government and the media industry, through leaders and civil society organisation",0.86616516
"[ 1.4039603  -0.00393483  0.5944794  ...  0.68637395  1.5021318
  2.5062    ]",[0.02336603 0.00302185 0.005804   ... 0.01664516 0.02320643 0.01763414],Isicwangciso esiliqhinga lokutshintsha iimeko kaTelkom sikhokelele ukuba imali eyingeniso nenzala zinyuke ngeesenti ezingama-245 okokuqala ukusukela ngowama-2017.,This plan has assisted in diagnosing the root causes of problems and also identified key strategic interventions to turn the entity aroun A new business model is being developed to reduce over reliance on mail business and move towards a balanced revenue mi,0.68397546
[0.54267734 0.13052535 0.06773189 ... 1.2094854  0.8260905  1.1263591 ],"[ 1.6020946e-02  4.0672699e-06 -1.4550924e-04 ...  1.1973037e-02
  2.2693930e-02  1.6544977e-02]","IKhabhinethi yazisiwe ngokuqaliswa ukusetyenziswa kwezilungiso kumthetho wezofuduko wakutsha nje kunye nemithetho yofuduko yowama-2014, kuquka nezinto ezifuneka xa kuhanjwa kundwendwelwa nabantwana ungena kumazibuko okungena eMzantsi Afrika, oqale ukusebenza ngomhla woku-1 kweyeSilimela ngowama-2015.IKhabhinethi, kunjalo, izivile izimvo ezivakaliswa ngamacandelo ahlukeney Ukuze ezi zimvo zifumane ingqwalasela eyiyo, iKhabhinethi igqibe ukuba iseke iqela labaPhathiswa abasuka kwintlanganisela yezoqoqosho neyezokhusel","Cabinet approved that the feedback received on South Africa s initial report on the implementation of the African Charter on the Rights and Welfare of the Child (2000-2013), be tabled in Parliamen This report was received from the African Committee of Experts on the Rights and Welfare of the Chil Cabinet endorsed the governance mechanisms to ensure an integrated, coherent and participatory approach to the implementation of the African Charter on the Rights and Welfare of the Child in compliance to the constitutional rights of childreSubmission of South Africa s report is in line with international treaty laws and obligation This report also serves as a barometer on how the nation is progressing on upholding children s rights and well-being",0.80471855
